longname,Never Married % [StatCan],Married (not divorced) % [StatCan],Divorced % [StatCan]
"Don Valley East (Riding), Ontario, Canada",0.3689034489488446,0.5143574560357517,0.11673909501540383
"Nickel Belt (Riding), Ontario, Canada",0.313923272422843,0.5705354860330116,0.1155412415441454
"Winnipeg South Centre (Riding), Manitoba, Canada",0.4128465292372701,0.47802791079487095,0.10912555996785882
"Scarborough North (Riding), Ontario, Canada",0.3377491567003984,0.5729530818767252,0.08929776142287642
"South Shore--St. Margarets (Riding), Nova Scotia, Canada",0.2839513120743548,0.593127377586206,0.12292131033943912
"Saskatoon--Grasswood (Riding), Saskatchewan, Canada",0.3541346568822098,0.5554012176336866,0.09046412548410375
"Kildonan--St. Paul (Riding), Manitoba, Canada",0.33871385741828086,0.5659098780414904,0.09537626454022871
"Jonquière (Riding), Quebec, Canada",0.49476843632385725,0.38435475073725467,0.1208768129388879
"Brandon--Souris (Riding), Manitoba, Canada",0.34013230429989055,0.5638781697905179,0.09598952590959173
"Nipissing--Timiskaming (Riding), Ontario, Canada",0.34422562463811684,0.5262570086265654,0.12951736673531766
"Sackville--Preston--Chezzetcook (Riding), Nova Scotia, Canada",0.33255884423011045,0.5587267294008027,0.10871442636908699
"Skeena--Bulkley Valley (Riding), British Columbia, Canada",0.41282784505206854,0.4749967115754848,0.11217544337244673
"Dauphin--Swan River--Neepawa (Riding), Manitoba, Canada",0.35203893856503754,0.5610474713371674,0.08691359009779513
"Regina--Wascana (Riding), Saskatchewan, Canada",0.3721420038036923,0.5305303731651788,0.09732762303112887
"Mégantic--L'Érable (Riding), Quebec, Canada",0.4586156503254953,0.41935698153314693,0.12202736814135788
"Abitibi--Baie-James--Nunavik--Eeyou (Riding), Quebec, Canada",0.5894137413032292,0.3214481347081518,0.08913812398861888
"Beauséjour (Riding), New Brunswick, Canada",0.33061209577265804,0.557772123286831,0.1116157809405108
"Saskatoon--University (Riding), Saskatchewan, Canada",0.385658602784752,0.5286196938613517,0.08572170335389648
"Manicouagan (Riding), Quebec, Canada",0.5627100535563115,0.3378266396780611,0.09946330676562726
"Saskatoon West (Riding), Saskatchewan, Canada",0.4335855762174811,0.45061828101151796,0.11579614277100084
"Kings--Hants (Riding), Nova Scotia, Canada",0.3332903584018706,0.5438311072615122,0.12287853433661729
"Winnipeg Centre (Riding), Manitoba, Canada",0.5191265814454216,0.3669686754954227,0.11390474305915572
"Fredericton (Riding), New Brunswick, Canada",0.3883558965523975,0.4990545518271853,0.11258955162041737
"St. John's East (Riding), Newfoundland and Labrador, Canada",0.405400852678454,0.4983222143899591,0.09627693293158684
"Avalon (Riding), Newfoundland and Labrador, Canada",0.3146637577438264,0.5891331407975131,0.09620310145866043
"Rimouski-Neigette--Témiscouata--Les Basques (Riding), Quebec, Canada",0.5195841396812021,0.3651581316000131,0.11525772871878485
"Charleswood--St. James--Assiniboia--Headingley (Riding), Manitoba, Canada",0.34191940112726493,0.5473831232460384,0.1106974756266965
"Fundy Royal (Riding), New Brunswick, Canada",0.29445313314254046,0.5975870463901239,0.1079598204673356
"Carlton Trail--Eagle Creek (Riding), Saskatchewan, Canada",0.2790930468406848,0.6376873815466366,0.08321957161267861
"West Nova (Riding), Nova Scotia, Canada",0.3023690441187768,0.564964791245478,0.13266616463574518
"Thunder Bay--Superior North (Riding), Ontario, Canada",0.3832376069275665,0.498966646446562,0.11779574662587153
"Thunder Bay--Rainy River (Riding), Ontario, Canada",0.3715268753883441,0.5111779686980729,0.11729515591358297
"Cumberland--Colchester (Riding), Nova Scotia, Canada",0.32325235498264704,0.5441603512996674,0.1325872937176855
"St. John's South--Mount Pearl (Riding), Newfoundland and Labrador, Canada",0.40067092447257413,0.4871624997431007,0.11216657578432514
"Churchill--Keewatinook Aski (Riding), Manitoba, Canada",0.5395056669719529,0.38687156758228236,0.07362276544576472
"Long Range Mountains (Riding), Newfoundland and Labrador, Canada",0.3178475100831062,0.5836465960291639,0.0985058938877299
"Saint John--Rothesay (Riding), New Brunswick, Canada",0.3879292935590364,0.47963317233984465,0.13243753410111905
"Prince Albert (Riding), Saskatchewan, Canada",0.3711300984930549,0.5276497350507211,0.10122016645622398
"Chicoutimi--Le Fjord (Riding), Quebec, Canada",0.4843713965529349,0.39089075343561464,0.1247378500114504
"Moose Jaw--Lake Centre--Lanigan (Riding), Saskatchewan, Canada",0.2910055979438792,0.5969570172104989,0.11203738484562197
"Algoma--Manitoulin--Kapuskasing (Riding), Ontario, Canada",0.3213809553722569,0.5573224608322395,0.12129658379550355
"Sault Ste. Marie (Riding), Ontario, Canada",0.34584439036019365,0.5245590462771431,0.1295965633626632
"Timmins--James Bay (Riding), Ontario, Canada",0.37532703980057397,0.5039041997180375,0.12076876048138856
"Regina--Qu'Appelle (Riding), Saskatchewan, Canada",0.38103177124596044,0.5109944922636365,0.10797373649040316
"Acadie--Bathurst (Riding), New Brunswick, Canada",0.41316931982633853,0.4732272069464545,0.11360347322720704
"Gaspésie--Les Îles-de-la-Madeleine (Riding), Quebec, Canada",0.5151090745427646,0.38367964174326147,0.10121128371397396
"Coast of Bays--Central--Notre Dame (Riding), Newfoundland and Labrador, Canada",0.2775611335768188,0.6324895231345775,0.08994934328860378
"Central Nova (Riding), Nova Scotia, Canada",0.32216217786251994,0.5516870757729467,0.1261507463645334
"Sydney--Victoria (Riding), Nova Scotia, Canada",0.3915564816103391,0.4878092755116468,0.12063424287801412
"Desnethé--Missinippi--Churchill River (Riding), Saskatchewan, Canada",0.5158747092216183,0.4117697582294862,0.07235553254889551
"Bonavista--Burin--Trinity (Riding), Newfoundland and Labrador, Canada",0.2634946300495992,0.64865810521662,0.08784726473378068
"Yorkton--Melville (Riding), Saskatchewan, Canada",0.29776391738550007,0.6043684604923567,0.09786762212214328
"Battlefords--Lloydminster (Riding), Saskatchewan, Canada",0.36580649790475406,0.5400943370647713,0.09409916503047465
"Souris--Moose Mountain (Riding), Saskatchewan, Canada",0.31064254226559795,0.5942640998266413,0.09509335790776065
"Cape Breton--Canso (Riding), Nova Scotia, Canada",0.33604492248582446,0.5516842663101221,0.1122708112040535
"Avignon--La Mitis--Matane--Matapédia (Riding), Quebec, Canada",0.5098804383925606,0.36690468282962485,0.1232148787778145
"Tobique--Mactaquac (Riding), New Brunswick, Canada",0.3025006423627751,0.5822350906007865,0.11526426703643838
"Cypress Hills--Grasslands (Riding), Saskatchewan, Canada",0.2775919732441463,0.6328301545692867,0.08957787218656699
"New Brunswick Southwest (Riding), New Brunswick, Canada",0.28625683337747326,0.5997105141183904,0.11403265250413631
"Kenora (Riding), Ontario, Canada",0.44059653093216017,0.4595009593306106,0.09990250973722924
"Madawaska--Restigouche (Riding), New Brunswick, Canada",0.3907028676464836,0.4901955481989051,0.11910158415461117
"Miramichi--Grand Lake (Riding), New Brunswick, Canada",0.3446075173015371,0.5460303350817326,0.10936214761673035
"Northwest Territories (Riding), Northwest Territories, Canada",0.5267222737102252,0.3889403768921845,0.08433734939759034
"Yukon (Riding), Yukon, Canada",0.45680313064419054,0.4170680313064417,0.12612883804936778
"Cardigan (Riding), Prince Edward Island, Canada",0.33693231829164,0.5649705598764788,0.09809712183188121
"Malpeque (Riding), Prince Edward Island, Canada",0.30748877829956944,0.5923509947409628,0.10016022695946776
"Charlottetown (Riding), Prince Edward Island, Canada",0.43055348351484424,0.4663583470088019,0.10308816947635394
"Nunavut (Riding), Nunavut, Canada",0.6673399313270045,0.2874166834982833,0.04524338517471215
"Egmont (Riding), Prince Edward Island, Canada",0.3273594212430119,0.5631371259454129,0.1095034528115751
"Labrador (Riding), Newfoundland and Labrador, Canada",0.4258697174877422,0.4975484473499883,0.07658183516226946
