longname,Commute Car %,Commute Bike %,Commute Walk %,Commute Transit %,Commute Work From Home %,Commute Time < 15 min %,Commute Time 15 - 29 min %,Commute Time 30 - 59 min %,Commute Time > 60 min %
"AR-SD009, USA",0.9301661914148176,0.0006948744565449982,0.013681874273343431,0.0006632555451139703,0.050561387165769626,0.4523882443521932,0.2780875840292153,0.22203647097650464,0.047487700642086926
"MN-SD032, USA",0.8414806235827843,0.003742710234283681,0.006478922858240493,0.01726515000000005,0.12840444831602763,0.1971146872124885,0.39846307398738234,0.35354592538520613,0.05087631341492316
"MN-SD045, USA",0.7646507040605183,0.004209941648655464,0.016795913035781693,0.01789034387483619,0.18873487102434014,0.25264279057822014,0.40410754506270313,0.3059518040431404,0.03729786031593657
"MN-SD054, USA",0.8345818805770463,0.0018209914039505446,0.006695289459237007,0.013387897416376554,0.1363440396739917,0.26981143544489083,0.3543769165561917,0.3272729363255272,0.0485387116733902
"MN-SD031, USA",0.8661170202410217,0.0010952224169382993,0.00619563434242074,0.013454590915455828,0.10816681217468548,0.16580286956414184,0.3118258144491399,0.43736766736202554,0.08500364862469274
"MN-SD037, USA",0.7790626967537986,0.0032928358159587477,0.005553537376369318,0.02638601331472207,0.18124225767278607,0.22129443258611298,0.4005035479052039,0.33388049517511925,0.04432152433356393
"MN-SD036, USA",0.8435934672663298,0.0027233656188059034,0.006093485542884775,0.01155160916643504,0.12899093476515855,0.1988029542152111,0.4222869562303279,0.33724274220098654,0.041667347353474486
"MN-SD010, USA",0.8839276734137669,0.0034138755448908484,0.024944233686255233,0.004420303404352961,0.07621803136142052,0.30225528333714147,0.3146241606871345,0.2690581779309946,0.1140623780447295
"AR-SD004, USA",0.9503908418432697,0.001364058548669819,0.012528516475046051,0.0027428647130943043,0.025383129682237104,0.37502130166435554,0.335674429437567,0.23133757018898193,0.05796669870909534
"MN-SD030, USA",0.8605524339055891,0.002141149041972088,0.015074528650977574,0.0094787218990748,0.10769390583417963,0.20086434313230067,0.2776984027203343,0.4338070287608361,0.08763022538652909
"MN-SD013, USA",0.8822458684549273,0.0014452288700255638,0.02861717303696349,0.010218016670944243,0.07307786603237669,0.3595503424216792,0.37944252490011976,0.1915870339595337,0.06942009871866743
"MN-SD038, USA",0.8535867221131507,0.002090063863418834,0.012007014795894116,0.051900964951462555,0.0722021397539942,0.2051756856821811,0.47556734430969705,0.2838108202168681,0.03544614979125377
"MN-SD029, USA",0.8903446146126487,0.0019178452511132685,0.010500925633757778,0.005205556936213544,0.08930094927500322,0.2778024250359737,0.2363688970147868,0.36828712794013946,0.11754155000910002
"MN-SD048, USA",0.798041615596057,0.0009418052592967642,0.010711465301089686,0.014030174271110472,0.16273334026355551,0.23868341596562465,0.38837084612770967,0.3222303109155502,0.050715426991115455
"MN-SD027, USA",0.8896588197088396,0.0013111101995130182,0.009332499952435389,0.011862587570564425,0.08275683223615653,0.17627562409924483,0.25575128872819114,0.41524665792460724,0.15272642924795676
"MN-SD051, USA",0.7853249229349961,0.006730982484663488,0.02535542799604298,0.0643987979752602,0.10290817523954923,0.2687296374626961,0.44329025930976523,0.24660557113038398,0.04137453209715458
"MN-SD018, USA",0.831857048566729,0.005924024714188683,0.03426413897423013,0.014218234375800304,0.10436789940139232,0.5683256256912126,0.299207857095027,0.09513988575179547,0.037326631461964736
"MN-SD002, USA",0.8526122756129503,0.0028127276745966772,0.04184615060736092,0.010605886476648048,0.08282175247029157,0.4291628705655108,0.31347499078870145,0.18881648658131356,0.06854565206447422
"MN-SD058, USA",0.7934414629736725,0.00528606778100547,0.026536548824699625,0.0064071296811197284,0.16219278935218415,0.27925621702141934,0.29653328567645404,0.35649542992060124,0.06771506738152523
"MN-SD035, USA",0.8756721335748968,0.0039045000686784,0.01027964424861093,0.024900871022727977,0.08069863066617203,0.2433304302827906,0.397849703999272,0.3080314395237466,0.05078842619419082
"MN-SD005, USA",0.8640051073545728,0.002505496018131582,0.027417783457242325,0.003958597404203483,0.09155413726954408,0.3610586515354675,0.35040388586722065,0.2162592707581973,0.07227819183911452
"MN-SD052, USA",0.8137038401568348,0.003627582056581371,0.013044844585027993,0.0269766632127444,0.13768717346825204,0.2738550199551804,0.41909374199085025,0.2704214990973186,0.03662973895665078
"MN-SD049, USA",0.761206863813524,0.002391144328533373,0.007632779655661818,0.03794712468627073,0.17974385003060328,0.26189319546564294,0.45112966669606447,0.24464636098978856,0.042330776848503775
"AR-SD005, USA",0.922438448466177,0.0017402549999882913,0.009831183439679418,0.0014005328468430487,0.05308772326662496,0.3176735963327039,0.2987556053702524,0.28319751674501403,0.1003732815520296
"MN-SD021, USA",0.8626759000024548,0.0022854798141312828,0.04766764887560259,0.006001935072840147,0.07325157890871678,0.5054502142995649,0.26559703975114024,0.18610730417793342,0.04284544177136129
"MN-SD043, USA",0.812566290892324,0.004671787423294232,0.012947772806063443,0.026049823216981627,0.13753394337502087,0.22465364351720585,0.5127604066428413,0.23185739645225806,0.030728553387694965
"MN-SD016, USA",0.8831656174852077,0.003289630689698857,0.024849033934322855,0.008162738619724072,0.0727417670498767,0.5104143330121012,0.28607147022044277,0.14836880973883473,0.055145387028621116
"MN-SD014, USA",0.863840451985741,0.007217182204592172,0.049705936036996703,0.02103021297642431,0.053109115595826414,0.4415902625512897,0.3827216706666734,0.11685209737271054,0.058835969409326415
"AR-SD022, USA",0.9270586004457031,0.0022587969018773935,0.015471743079870561,0.0015934676545027431,0.04178965532221396,0.41518365599032925,0.32147416933817546,0.1878375299238103,0.07550464474768508
"MN-SD062, USA",0.623413952144155,0.04431067930995808,0.05931320385281484,0.1343568363951904,0.12017778836141374,0.19300423866238767,0.4769205842826004,0.2878272140818692,0.042247962973142754
"AR-SD023, USA",0.9165360764079332,0.0015522376695022457,0.020433483885404887,0.0015934011549895064,0.05072344231796608,0.4064851522940301,0.3355331359661583,0.20322931685149145,0.05475239488832009
"MN-SD012, USA",0.854840609739799,0.007271210157861186,0.043890935744786606,0.003490196143044413,0.08349663643335756,0.5178270636310606,0.2816225545861891,0.15088719772762954,0.049663184055120844
"AR-SD028, USA",0.8881964742973488,0.000893800664032921,0.022825120760007346,0.002170276797880804,0.07628164948588029,0.39828486869181745,0.289031076824145,0.22847873366537363,0.08420532081866391
"AR-SD026, USA",0.9321676248338906,0.0035692345412069925,0.01640673241058654,0.0022463303772491373,0.036895729318267505,0.38024983814249425,0.35162773769066946,0.21812242747671098,0.04999999669012548
"MN-SD025, USA",0.7774804599573844,0.010714334946477137,0.053486727727795634,0.05124655296741512,0.10097402886000115,0.4361758359288209,0.4228782258207489,0.09998196447786233,0.0409639737725678
"MN-SD055, USA",0.853220277864959,0.0014949868320548927,0.007875617753071364,0.02642609076661737,0.10507279482507717,0.1924229872859005,0.43223360317983245,0.33607640807178835,0.039267001462478815
"MN-SD001, USA",0.867209992860202,0.0036529614880429417,0.03395786765671133,0.004435706847844082,0.07691998830786394,0.5108685284149755,0.27793274795867184,0.16018793591356353,0.05101078771278905
"MN-SD008, USA",0.8245261155391967,0.009853171761417825,0.0506953213814294,0.029719281964390592,0.07994250145703122,0.4538349420806405,0.43494873813519197,0.08539245195879927,0.025823867825368163
"MN-SD011, USA",0.88734952618792,0.0025952541378344825,0.025954054823084643,0.004736075818641511,0.07044503612387815,0.3300708345778732,0.2905173094473343,0.2640997000348162,0.11531215593997636
"MN-SD056, USA",0.8159814677474359,0.0026304932474346568,0.007443355370604695,0.030272895435878473,0.13750915415534323,0.21192601133787245,0.38742335086038154,0.34837210568640686,0.0522785321153392
"AR-SD029, USA",0.9359226765898475,0.0011282677718335644,0.014292422335456407,0.00013197544286685652,0.044815447074591785,0.250980110811813,0.43411445773101276,0.28230933709288186,0.032596094364292276
"MN-SD042, USA",0.7851886236613476,0.0011128523380672059,0.008028258005444712,0.012091708643380142,0.1825261834095948,0.22094085016149742,0.44592450695853214,0.3042242771100695,0.0289103657699008
"MN-SD067, USA",0.8275149572455072,0.005653961026643823,0.0112679559617014,0.06298119312446515,0.08615567270132643,0.19300308108197986,0.4432042092130463,0.30218613415005663,0.06160657555491712
"MN-SD061, USA",0.5721742356439872,0.027521673180887024,0.08032927821521763,0.09343166997264558,0.2159735918430186,0.21017702170684158,0.5037768074993406,0.2521494184643354,0.03389675232948241
"MN-SD040, USA",0.8128223054296506,0.0045529647706586025,0.016369563395883614,0.016849023322556684,0.14187339242410382,0.24766418193457754,0.4519089715893384,0.26780674548181715,0.03262010099426683
"MN-SD033, USA",0.8401112054496682,0.0019782796058133317,0.012234531447733774,0.012185610868933496,0.12812160436200146,0.23973079377786594,0.3111098290398726,0.3951537969044652,0.054005580277796277
"MN-SD044, USA",0.8510288287037118,0.0031646673556713343,0.009314727266739611,0.031892973242796614,0.09982998081626832,0.22029667488406673,0.46658033876674887,0.27378841986342967,0.03933456648575472
"MN-SD034, USA",0.8382740046030737,0.0008578857527881558,0.006161871773557352,0.02407995172163327,0.12783866090646634,0.150612876943375,0.4544010074327522,0.35667927192639215,0.03830684369748058
"MN-SD064, USA",0.684372966889061,0.014786201450898824,0.05766314277917738,0.07131638174951377,0.16770621611601094,0.2643150517162151,0.4875182197609292,0.22733172007941485,0.020835008443440845
"AR-SD003, USA",0.9330642099595955,0.0016628204619021985,0.02967086285245776,0.005256924925214269,0.026062448105122968,0.40943591101065874,0.2799107102937457,0.22929489138773707,0.08135848730785832
"MN-SD026, USA",0.8413492446790104,0.007578599688902112,0.05141417622589236,0.011865920450196849,0.07991841776154886,0.47423103655045573,0.2551331019478573,0.21471769467914686,0.05591816682254003
"MN-SD004, USA",0.8557535913374027,0.005637674431571365,0.023118544476924196,0.006647037502017156,0.10090015619829437,0.39522867237048204,0.4244514101893056,0.13762140001065068,0.04269851742956171
"MN-SD053, USA",0.8297508714623969,0.005928598725195439,0.0197321676199874,0.029100198603863918,0.10973273268946485,0.2530225200248112,0.4258454638244186,0.28396393268519327,0.03716808346557696
"MN-SD023, USA",0.8944242099875872,0.004263898945234047,0.03154503068904069,0.00783088133935551,0.05535400405509627,0.5015471554603756,0.26886440907452175,0.17940338414422038,0.05018505132088216
"MN-SD060, USA",0.6043114843865602,0.03957328379765029,0.10505242014422932,0.10846996840620479,0.13479142632160343,0.2573267158356194,0.4880283274742704,0.2200871104527079,0.03455784623740227
