longname,Commute Time < 15 min % [StatCan],Commute Time 15 - 29 min % [StatCan],Commute Time 30 - 59 min % [StatCan],Commute Time > 60 min % [StatCan]
"Niagara Centre (Riding), Ontario, Canada",0.35620266763177966,0.3722914819862863,0.20973047683205914,0.061775373549874966
"South Surrey--White Rock (Riding), British Columbia, Canada",0.2562362761907603,0.28944967419924494,0.3780280165507023,0.07628603305929253
"Grande Prairie--Mackenzie (Riding), Alberta, Canada",0.4527416191133645,0.35048593223839997,0.12976640889371666,0.0670060397545189
"Bow River (Riding), Alberta, Canada",0.4043997056715118,0.2871436191826065,0.2542532513213094,0.054203423824572314
"Ville-Marie--Le Sud-Ouest--Île-des-Soeurs (Riding), Quebec, Canada",0.21181195745232176,0.39234134847690555,0.3347913855411019,0.061055308529670754
"Dorval--Lachine--LaSalle (Riding), Quebec, Canada",0.22690712837561597,0.38712586486550227,0.2862516214610269,0.09971538529785494
"Salaberry--Suroît (Riding), Quebec, Canada",0.3295968962677334,0.3362544366316813,0.2727201289014948,0.06142853819909067
"Sherbrooke (Riding), Quebec, Canada",0.41712030082715806,0.41515277197855577,0.14582052335475384,0.02190640383953229
"Aurora--Oak Ridges--Richmond Hill (Riding), Ontario, Canada",0.1641104443102875,0.2995167443667819,0.41922111246667754,0.11715169885625301
"Ottawa--Vanier (Riding), Ontario, Canada",0.29682902909447545,0.4344557044785878,0.21820856489048707,0.05050670153644976
"Repentigny (Riding), Quebec, Canada",0.22864944119741437,0.3012552421702414,0.3620489511148968,0.10804636551744748
"Montcalm (Riding), Quebec, Canada",0.2021162993884092,0.28230268905931427,0.4028735074264637,0.11270750412581292
"Northumberland--Peterborough South (Riding), Ontario, Canada",0.3196703337878505,0.30129751803894195,0.26376727636135194,0.11526487181185563
"Vancouver East (Riding), British Columbia, Canada",0.21163002064691416,0.39421256846412184,0.34260025054220106,0.051557160346762915
"Lévis--Lotbinière (Riding), Quebec, Canada",0.29532520325203276,0.416361788617886,0.2582317073170731,0.030081300813008166
"Etobicoke Centre (Riding), Ontario, Canada",0.19504343407691424,0.3682265085261025,0.3390145818421273,0.09771547555485592
"Willowdale (Riding), Ontario, Canada",0.14423851732473805,0.30523771152296575,0.44141821112006435,0.10910556003223205
"Ahuntsic-Cartierville (Riding), Quebec, Canada",0.16723463334595476,0.36274138583869725,0.3903824308973876,0.07964154991796048
"Hamilton West--Ancaster--Dundas (Riding), Ontario, Canada",0.26103500928783674,0.4376167501747164,0.22798735542480209,0.07336088511264488
"Mississauga--Lakeshore (Riding), Ontario, Canada",0.21683377991122615,0.3684275397541523,0.3302234905921164,0.08451518974250509
"Toronto--St. Paul's (Riding), Ontario, Canada",0.17763382202523012,0.32935560859188556,0.4070917149676098,0.08591885441527444
"Laurier--Sainte-Marie (Riding), Quebec, Canada",0.1789759509728366,0.39554552569403517,0.3681449746076572,0.05733354872547109
"Mississauga--Malton (Riding), Ontario, Canada",0.1958816261042328,0.4088377125590908,0.30677845951794397,0.0885022018187323
"Mississauga--Streetsville (Riding), Ontario, Canada",0.1842479819721765,0.37572992030784946,0.3434464700965254,0.0965756276234486
"York South--Weston (Riding), Ontario, Canada",0.13023699456743648,0.29598658651691107,0.4089655306404716,0.16481088827518073
"Kanata--Carleton (Riding), Ontario, Canada",0.28000683980217467,0.3836833414036339,0.2904811418661951,0.045828676927996234
"Glengarry--Prescott--Russell (Riding), Ontario, Canada",0.29592805480634715,0.24133510122900756,0.3856549400214996,0.07708190394314576
"Ottawa West--Nepean (Riding), Ontario, Canada",0.27159057608360804,0.45530425944317593,0.22284011481806626,0.05026504965514984
"Mississauga East--Cooksville (Riding), Ontario, Canada",0.19333927903692058,0.38500009992404877,0.32617257668984817,0.09548804434918239
"Haldimand--Norfolk (Riding), Ontario, Canada",0.3051259241100003,0.28623235508605643,0.309453656138839,0.09918806466510417
"Etobicoke North (Riding), Ontario, Canada",0.16558987148651436,0.346936514541069,0.35294314149338174,0.13453047247903485
"Shefford (Riding), Quebec, Canada",0.4508792250184275,0.3189428240496994,0.18521638412130123,0.04496156681057178
"Bay of Quinte (Riding), Ontario, Canada",0.4447197469966257,0.35340493499234915,0.1560029320586226,0.04587238595240242
"Eglinton--Lawrence (Riding), Ontario, Canada",0.1810290404040405,0.32938762626262635,0.40419823232323215,0.08538510101010106
"Saint-Léonard--Saint-Michel (Riding), Quebec, Canada",0.1757716549280115,0.326856410266706,0.38610492543528946,0.11126700936999301
"Thornhill (Riding), Ontario, Canada",0.1972905636873249,0.3372781065088756,0.36312675179071946,0.10230457801308
"Calgary Nose Hill (Riding), Alberta, Canada",0.1735522031637771,0.5184366303490769,0.26223987579905006,0.04577129068809581
"Foothills (Riding), Alberta, Canada",0.37350716056722694,0.25322570567567687,0.29727120380633776,0.07599592995075867
"Longueuil--Saint-Hubert (Riding), Quebec, Canada",0.24483189526302088,0.38686208149373275,0.3057432633490378,0.06256275989420859
"La Prairie (Riding), Quebec, Canada",0.2559655324790105,0.36058329650905885,0.33572691117984954,0.04772425983208124
"Port Moody--Coquitlam (Riding), British Columbia, Canada",0.19795127100345977,0.3113507726533713,0.4013163643142147,0.0893815920289543
"St. Catharines (Riding), Ontario, Canada",0.42107985672565423,0.37552170123892586,0.1551963256574683,0.04820211637795156
"Saint-Jean (Riding), Quebec, Canada",0.3729243786356422,0.28947646747752503,0.28556319407720826,0.05203595980962456
"Brossard--Saint-Lambert (Riding), Quebec, Canada",0.21947975169967496,0.3931421814957137,0.3322494827076559,0.055128584096955376
"Richmond Hill (Riding), Ontario, Canada",0.18393574297188772,0.34425702811244996,0.370602409638554,0.10120481927710841
"Trois-Rivières (Riding), Quebec, Canada",0.5169297505723575,0.3343776358597426,0.12182190625376564,0.026870707314134247
"Brome--Missisquoi (Riding), Quebec, Canada",0.38181382532646463,0.3153228704923924,0.24116449023601272,0.06169881394513014
"Perth--Wellington (Riding), Ontario, Canada",0.4834042136770419,0.2559525133373256,0.20237190687871628,0.05827136610691627
"Don Valley North (Riding), Ontario, Canada",0.13164128595600694,0.32504230118443334,0.4038917089678508,0.13942470389170894
"Chatham-Kent--Leamington (Riding), Ontario, Canada",0.5207380467078145,0.2739899782977579,0.16743767946932644,0.03783429552510112
"Kitchener Centre (Riding), Ontario, Canada",0.330112503248194,0.4355039808509315,0.17669558819626288,0.057687927704611494
"Winnipeg South (Riding), Manitoba, Canada",0.2265525968331302,0.43465484726747144,0.29839096214487687,0.04040159375452146
"Saanich--Gulf Islands (Riding), British Columbia, Canada",0.4011524815969385,0.42014897532401435,0.15939484702670234,0.01930369605234487
"Scarborough Centre (Riding), Ontario, Canada",0.17112526539278142,0.27629157820240613,0.3944798301486198,0.15810332625619264
"Bruce--Grey--Owen Sound (Riding), Ontario, Canada",0.38718416408410095,0.2976376959940745,0.22267424863696783,0.09250389128485677
"Rosemont--La Petite-Patrie (Riding), Quebec, Canada",0.15893536121673005,0.35564005069708504,0.429657794676806,0.05576679340937895
"Huron--Bruce (Riding), Ontario, Canada",0.42870594717658417,0.3062457413299777,0.20584535595658834,0.05920295553684972
"Joliette (Riding), Quebec, Canada",0.394896719319563,0.2831105710814088,0.21069258809234517,0.11130012150668296
"Longueuil--Charles-LeMoyne (Riding), Quebec, Canada",0.22202989468272372,0.4011653596760002,0.31085094194422846,0.06595380369704756
"Chilliwack--Hope (Riding), British Columbia, Canada",0.3730746619635506,0.3105232216343327,0.21422692533803658,0.10217519106408009
"Hamilton East--Stoney Creek (Riding), Ontario, Canada",0.2675201030804842,0.391658116395046,0.2607315851010525,0.08009019542341737
"Saint-Maurice--Champlain (Riding), Quebec, Canada",0.4411113843127616,0.3307105974920089,0.18502581755593775,0.04315220063929184
"Scarborough Southwest (Riding), Ontario, Canada",0.15280718377174393,0.25249935327282724,0.4491556089571424,0.1455378539982865
"Halifax West (Riding), Nova Scotia, Canada",0.29636907736075546,0.46728430505822255,0.2047958481071872,0.03155076947383488
"Laval--Les Îles (Riding), Quebec, Canada",0.19732230367131895,0.41145390588125613,0.3241391647289169,0.06708462571850801
"Edmonton Griesbach (Riding), Alberta, Canada",0.24413826269949274,0.45917489996822947,0.2552187518128765,0.04146808551940143
"Humber River--Black Creek (Riding), Ontario, Canada",0.13246544088041862,0.31458864581935303,0.3889410817339956,0.16400483156623266
"Lanark--Frontenac--Kingston (Riding), Ontario, Canada",0.2813795117915423,0.30985546900127986,0.33105631014287207,0.07770870906430567
"Louis-Hébert (Riding), Quebec, Canada",0.3593578777104117,0.47125763726949005,0.14844985249978915,0.020934632520309106
"Lambton--Kent--Middlesex (Riding), Ontario, Canada",0.35208854266340495,0.29616130326138074,0.29973470247262507,0.05201545160258916
"Cariboo--Prince George (Riding), British Columbia, Canada",0.5365614245790702,0.3298958357391967,0.08284176732799046,0.050700972353742844
"Compton--Stanstead (Riding), Quebec, Canada",0.3563063042949056,0.42106864609486866,0.19280032435273198,0.029824725257493627
"Beauce (Riding), Quebec, Canada",0.4761805046591978,0.3124280180085858,0.17516490419851316,0.036226573133703324
"Hull--Aylmer (Riding), Quebec, Canada",0.28375600572619947,0.39064535417188717,0.2797546767597415,0.04584396334217179
"Papineau (Riding), Quebec, Canada",0.13940758842869425,0.3465222460042514,0.432765506741102,0.08130465882595235
"Delta (Riding), British Columbia, Canada",0.22720529499030018,0.3297957320552325,0.36927992696565076,0.07371904598881657
"Richmond--Arthabaska (Riding), Quebec, Canada",0.4881607002581075,0.31837055324879393,0.15935360790034803,0.03411513859275049
"La Pointe-de-l'Île (Riding), Quebec, Canada",0.18995057281012445,0.3274721323350146,0.37503741766023513,0.10753987719462585
"North Island--Powell River (Riding), British Columbia, Canada",0.5282928847619333,0.2854212963930505,0.11883251849217934,0.06745330035283686
"Pitt Meadows--Maple Ridge (Riding), British Columbia, Canada",0.23912279972801398,0.26012761001991597,0.37582321573656624,0.12492637451550367
"Abbotsford (Riding), British Columbia, Canada",0.37951246428240987,0.3064933867467016,0.22832975296962768,0.0856643960012609
"Fort McMurray--Cold Lake (Riding), Alberta, Canada",0.3334304396043148,0.2620382897287762,0.2850873172139831,0.11944395345292604
"Lac-Saint-Louis (Riding), Quebec, Canada",0.2747165938141194,0.38479228359194595,0.2767682829599368,0.06372283963399789
"Vancouver Granville (Riding), British Columbia, Canada",0.23495142922749174,0.40559505745195784,0.31817483830840587,0.04127867501214466
"Charlesbourg--Haute-Saint-Charles (Riding), Quebec, Canada",0.2969724484428736,0.5024234796807834,0.17898937673743562,0.02161469513890733
"Pierrefonds--Dollard (Riding), Quebec, Canada",0.22227177766237255,0.3854245748165908,0.3167549687776901,0.07554867874334648
"Provencher (Riding), Manitoba, Canada",0.3198525175711493,0.2722663901371122,0.3260744325383106,0.08180665975342795
"Beaches--East York (Riding), Ontario, Canada",0.16586530641456884,0.28853802332790196,0.43655559779491954,0.10904107246260963
"Vancouver South (Riding), British Columbia, Canada",0.14031420962351812,0.4070837836254357,0.3846999879922107,0.06790201875883545
"Vancouver Quadra (Riding), British Columbia, Canada",0.24576156792422377,0.40769245110768715,0.3024227146527487,0.044123266315340345
"Calgary Heritage (Riding), Alberta, Canada",0.21225962150914535,0.4638110049913172,0.27787857997635246,0.04605079352318491
"Edmonton Centre (Riding), Alberta, Canada",0.3168375407950362,0.43943506508406854,0.20109034583353186,0.04263704828736337
"Prince George--Peace River--Northern Rockies (Riding), British Columbia, Canada",0.513530342961634,0.3045807150405849,0.11184074933236282,0.07004819266541831
"Burnaby North--Seymour (Riding), British Columbia, Canada",0.18744466702696708,0.36589514515909755,0.38260817051225504,0.06405201730168018
"Mount Royal (Riding), Quebec, Canada",0.18730353425904103,0.4223597277507041,0.33555674226290794,0.05477999572734696
"Medicine Hat--Cardston--Warner (Riding), Alberta, Canada",0.5212146315067553,0.32149949387586246,0.10844531048171573,0.04884056413566639
"York Centre (Riding), Ontario, Canada",0.14467451617268925,0.3105968331303289,0.4064149411287049,0.13831370956827713
"Hochelaga (Riding), Quebec, Canada",0.1471366147153519,0.3471626147243885,0.42511893161487074,0.08058183894538874
"Vancouver Kingsway (Riding), British Columbia, Canada",0.1442958320348806,0.40721721571844866,0.3917555710894795,0.05673138115719145
"Battle River--Crowfoot (Riding), Alberta, Canada",0.5374636284505183,0.21215263803774848,0.1805604579597986,0.06982327555193463
"Drummond (Riding), Quebec, Canada",0.4836038423318978,0.35817599646682147,0.12520702219277904,0.0330131390085017
"Calgary Forest Lawn (Riding), Alberta, Canada",0.19763732338454393,0.5040261332765662,0.24306887120427423,0.05526767213461557
"Richmond Centre (Riding), British Columbia, Canada",0.240969792757222,0.3828187594274459,0.31687292884603724,0.05933851896929478
"Hamilton Mountain (Riding), Ontario, Canada",0.27002996564557097,0.4205226892705087,0.2312791698934252,0.0781681751904952
"LaSalle--Émard--Verdun (Riding), Quebec, Canada",0.1945668645868661,0.3421444313071539,0.37937717955210926,0.08391152455387071
"Renfrew--Nipissing--Pembroke (Riding), Ontario, Canada",0.4171101649813725,0.29882916444917523,0.21341138903672208,0.07064928153273023
"Gatineau (Riding), Quebec, Canada",0.3096048149843307,0.39588841102664607,0.25157761530173384,0.04292915868728922
"Peace River--Westlock (Riding), Alberta, Canada",0.56273348645176,0.2348584613844744,0.12220004916886873,0.080208002994897
"Kitchener--Conestoga (Riding), Ontario, Canada",0.30871146898912827,0.4492755624266334,0.1940941665599331,0.04791880202430535
"Sarnia--Lambton (Riding), Ontario, Canada",0.4932226832641776,0.3789764868603038,0.10691562932226821,0.020885200553250365
"Halifax (Riding), Nova Scotia, Canada",0.3620165044697026,0.4385586137731223,0.16506172151647977,0.03436316024069534
"Barrie--Springwater--Oro-Medonte (Riding), Ontario, Canada",0.31595200866267104,0.3144298315333719,0.241387034737855,0.12823112506610215
"Vaughan--Woodbridge (Riding), Ontario, Canada",0.22127837348558704,0.36819384486840284,0.34020331430162903,0.07032446734438101
"Parkdale--High Park (Riding), Ontario, Canada",0.1538284395850676,0.3165090937939189,0.43311834520662057,0.096544121414393
"Hamilton Centre (Riding), Ontario, Canada",0.25491467983425764,0.377831318921352,0.2660877162790083,0.10116628496538209
"University--Rosedale (Riding), Ontario, Canada",0.24031415604282766,0.37355980794622745,0.32545450491542643,0.0606715310955184
"Thérèse-De Blainville (Riding), Quebec, Canada",0.24172762103796608,0.36851271334029934,0.31057703471496584,0.07918263090676878
"Lakeland (Riding), Alberta, Canada",0.5045242114117863,0.23046911374772058,0.18558011953109918,0.07942655530939398
"Davenport (Riding), Ontario, Canada",0.13427104346801927,0.3094099157669636,0.4387736109844142,0.11754542978060292
"Bourassa (Riding), Quebec, Canada",0.14912164839519218,0.30907409853387935,0.3921542728833706,0.14964998018755785
"Notre-Dame-de-Grâce--Westmount (Riding), Quebec, Canada",0.19737359511943695,0.37101762444245495,0.35802373380030766,0.07358504663780041
"Rivière-des-Mille-Îles (Riding), Quebec, Canada",0.25510449195291834,0.36368003843382163,0.31311554167667577,0.06809992793658413
"Toronto--Danforth (Riding), Ontario, Canada",0.17634151206862148,0.345501695591462,0.40235387991222843,0.07580291242768802
"Châteauguay--Lacolle (Riding), Quebec, Canada",0.2759797575614922,0.2998705425444277,0.36259856419912895,0.06155113569495116
"Saint-Hyacinthe--Bagot (Riding), Quebec, Canada",0.42472694516383275,0.32575160454903757,0.20864767481139504,0.040873775475734724
