longname,PW Mean PM2.5 Pollution
"Kindersley Population Center, SK, Canada",5.88278989444339
"Capreol Population Center, ON, Canada",4.482373698640664
"La Crète Population Center, AB, Canada",8.036887327055151
"Alexandria Population Center, ON, Canada",6.07951651795031
"Virden Population Center, MB, Canada",4.7234891754551525
"Three Hills Population Center, AB, Canada",7.332570512904719
"Ste. Anne Population Center, MB, Canada",5.283074253898836
"Havre-Saint-Pierre Population Center, QC, Canada",3.577060197254352
"Tisdale Population Center, SK, Canada",5.448614818523079
"Iroquois Falls Population Center, ON, Canada",4.166568727709092
"Mackenzie Population Center, BC, Canada",6.5601947753407535
"Saint-Joseph-de-Lanoraie Population Center, QC, Canada",6.6221409027559135
"Thurso Population Center, QC, Canada",5.935122184687537
"Princeton Population Center, BC, Canada",6.930702798462425
"Coalhurst Population Center, AB, Canada",5.7102135927087625
"Clairmont Population Center, AB, Canada",6.142521776060582
"Dundalk Population Center, ON, Canada",5.170196300086793
"Gaspé Population Center, QC, Canada",3.7319146287009985
"Crabtree Population Center, QC, Canada",6.707941298614529
"Cowichan Bay Population Center, BC, Canada",5.0769491711816555
"Ridgetown Population Center, ON, Canada",6.54130246398274
"Pasadena Population Center, NL, Canada",3.8703876868880935
"Arviat Population Center, NU, Canada",2.577086890856621
"Durham Population Center, ON, Canada",5.19785281103702
"Botwood Population Center, NL, Canada",3.6791823019639884
"Saint-Anselme Population Center, QC, Canada",5.558697423536446
"Erin Population Center, ON, Canada",6.552804949093461
"Grand Valley Population Center, ON, Canada",5.8035485243167315
"Roxton Pond Population Center, QC, Canada",6.43844158298911
"Rankin Inlet Population Center, NU, Canada",2.2927793854322864
"Clermont Population Center, QC, Canada",4.466982079600696
"Huntingdon Population Center, QC, Canada",6.033036069999223
"Seaforth Population Center, ON, Canada",5.718032283369119
"Marystown Population Center, NL, Canada",4.212653939070056
"Mount Brydges Population Center, ON, Canada",6.425733929820227
"Schomberg Population Center, ON, Canada",6.7193887980949505
"Springhill Population Center, NS, Canada",3.7360638003572393
"Saint-Jacques Population Center, QC, Canada",6.782288577111034
"Pictou Population Center, NS, Canada",4.076925335063915
"Arthur Population Center, ON, Canada",5.698216754221725
"Thamesford Population Center, ON, Canada",6.3847028003014605
"Fort Nelson Population Center, BC, Canada",5.246189319212021
"Eskasoni 3 Population Center, NS, Canada",3.874890580415998
"Black Diamond Population Center, AB, Canada",7.202687163166724
"Harrow Population Center, ON, Canada",7.506269344740289
"Bedford Population Center, QC, Canada",6.333130059552726
"Liverpool Population Center, NS, Canada",3.9995794630903685
"Ville Lambert Population Center, QC, Canada",6.065162632508976
"Neuville Population Center, QC, Canada",6.109311596287374
"Osgoode Population Center, ON, Canada",5.9751243690067675
"Saint-Pascal Population Center, QC, Canada",4.6943450245260205
"Lac-Lapierre Population Center, QC, Canada",6.769975206953987
"Elmvale Population Center, ON, Canada",5.451246005244767
"Grimshaw Population Center, AB, Canada",6.222086603847989
"Cap-aux-Meules Population Center, QC, Canada",3.896036206197412
"Killarney Population Center, MB, Canada",4.657557506803996
"Fenelon Falls Population Center, ON, Canada",5.606556701028474
"Château-Richer Population Center, QC, Canada",5.732141959874757
"Moosomin Population Center, SK, Canada",4.647711393022656
"La Salle Population Center, MB, Canada",5.588519413072047
"Berwick Population Center, NS, Canada",3.8830926834356916
"Wawa Population Center, ON, Canada",4.1609575877144485
"Forest Population Center, ON, Canada",6.293368923081838
"Fairview Population Center, AB, Canada",5.974039477499323
"Cabano Population Center, QC, Canada",4.146159185522274
"Winchester Population Center, ON, Canada",5.961452906233056
"Turner Valley Population Center, AB, Canada",7.135681867103621
"Minnedosa Population Center, MB, Canada",4.921726108551527
"Unity Population Center, SK, Canada",6.318249301663166
"Lunenburg Population Center, NS, Canada",4.791857661904797
"Dresden Population Center, ON, Canada",7.108162410683187
"Morrisburg Population Center, ON, Canada",5.866039064887675
"Saint-Honoré Population Center, QC, Canada",4.649322897948985
"Tumbler Ridge Population Center, BC, Canada",6.0002310051242835
"Rosetown Population Center, SK, Canada",5.642724744909
"Hay River Population Center, NT, Canada",4.2509711958688134
"Chase Population Center, BC, Canada",8.428886021801732
"Dalhousie Population Center, NB, Canada",4.197139927362046
"Blind Bay Population Center, BC, Canada",8.637785818108368
"Lake Echo Population Center, NS, Canada",4.298571748616387
"Pilot Butte Population Center, SK, Canada",5.204824337108005
"Wyoming Population Center, ON, Canada",6.767417597956628
"Gimli Population Center, MB, Canada",5.3369255194233585
"Colchester Population Center, ON, Canada",7.791155835300765
"Assiniboia Population Center, SK, Canada",4.736454509856767
"Indian Brook 14 Population Center, NS, Canada",4.066457077573592
"Évain Population Center, QC, Canada",4.086869161862823
"Magrath Population Center, AB, Canada",5.433451282620894
"Drayton Population Center, ON, Canada",5.930113292140843
"Sexsmith Population Center, AB, Canada",6.197195630386716
"Constance Bay Population Center, ON, Canada",5.517960851150831
"Fort-Coulonge Population Center, QC, Canada",4.833351121541274
"Rimbey Population Center, AB, Canada",7.033078392668365
"Beaverlodge Population Center, AB, Canada",5.681700738309996
"Ilderton Population Center, ON, Canada",6.396911922855848
"Hanna Population Center, AB, Canada",6.362860703128223
"Port McNeill Population Center, BC, Canada",4.214293994085577
"Rosedale Population Center, BC, Canada",5.471387763761104
"Disraeli Population Center, QC, Canada",4.880460678819474
"Sainte-Claire Population Center, QC, Canada",5.2171041368879365
"Métabetchouan Population Center, QC, Canada",4.729531368127848
"Starlight Village Population Center, NB, Canada",3.816150078974924
"Les Cèdres Population Center, QC, Canada",6.912511701336258
"Limoges Population Center, ON, Canada",6.022486759179154
"Senneterre Population Center, QC, Canada",4.0966744816278915
"Okanagan Falls Population Center, BC, Canada",8.887596777777798
"Forestville Population Center, QC, Canada",4.026887601919795
"Esterhazy Population Center, SK, Canada",4.943602723009063
"Saint-Tite Population Center, QC, Canada",5.540575127056393
"Chandler Population Center, QC, Canada",3.8499990037480427
"Shippagan Population Center, NB, Canada",4.0319439911793244
"Springdale Population Center, NL, Canada",3.6120771275207857
"New Maryland Population Center, NB, Canada",3.8770183009606978
"Wendover Population Center, ON, Canada",6.002172057159699
"Blind River Population Center, ON, Canada",4.437372430792673
"Stony Mountain Population Center, MB, Canada",5.5763124954583025
"Glencoe Population Center, ON, Canada",6.4541359504072915
"Long Sault Population Center, ON, Canada",5.993597612109288
"Fermont Population Center, QC, Canada",3.053678328634751
"Maple Creek Population Center, SK, Canada",4.910814238146591
"Saint-Quentin Population Center, NB, Canada",3.7377192306748497
"Lac la Biche Population Center, AB, Canada",6.937787539366821
"Saint-Roch-de-l'Achigan Population Center, QC, Canada",7.0435810619187
"Pelican Narrows Population Center, SK, Canada",5.562644070760984
"Burns Lake Population Center, BC, Canada",5.861934980610165
"Outlook Population Center, SK, Canada",5.235573978258271
"Portneuf Population Center, QC, Canada",5.652503180450044
"Betsiamites Population Center, QC, Canada",3.910665892737119
"Houston Population Center, BC, Canada",5.762541996189072
"Stirling Population Center, ON, Canada",5.626574933492438
"Grand Bank Population Center, NL, Canada",4.281718695638272
"High Prairie Population Center, AB, Canada",6.808795127824993
"Lewisporte Population Center, NL, Canada",3.662082555064207
"Biggar Population Center, SK, Canada",5.414990811904154
"Sicamous Population Center, BC, Canada",8.360256703235114
"Westlake Population Center, AB, Canada",6.20074665959307
"Ville-Marie Population Center, QC, Canada",4.368416864863682
"La Loche Population Center, SK, Canada",5.17499581538293
"Saint-Prosper Population Center, QC, Canada",4.379640353595706
"Saint-Marc-des-Carrières Population Center, QC, Canada",5.848352785593614
"Digby Population Center, NS, Canada",3.750338295496134
"Wiarton Population Center, ON, Canada",4.77818181797589
"Sainte-Madeleine Population Center, QC, Canada",7.081749174585344
"Stanley Mission 157 Population Center, SK, Canada",6.1761088695026825
"St. Anthony Population Center, NL, Canada",3.4971988806885763
"Nanton Population Center, AB, Canada",6.517502460576029
"Heritage Pointe Population Center, AB, Canada",7.835391646418671
"Vanderhoof Population Center, BC, Canada",7.6870546556629415
"St. Jacobs Population Center, ON, Canada",6.302682755872266
"Kuujjuaq Population Center, QC, Canada",2.6152264239524206
"Bouctouche Population Center, NB, Canada",4.077972774345625
"Ucluelet Population Center, BC, Canada",4.554827851405091
"Souris Population Center, MB, Canada",4.693506516128941
"Rayleigh Population Center, BC, Canada",9.734602328287131
"Lebel-sur-Quévillon Population Center, QC, Canada",4.112953343822816
"Atikokan Population Center, ON, Canada",4.721659279852924
"Roberts Creek Population Center, BC, Canada",5.110091675833701
"Amigo Beach Population Center, ON, Canada",5.512299223429154
"Elkford Population Center, BC, Canada",5.998864703197757
"Stoneham Population Center, QC, Canada",5.222292061258152
"Marchmont - Bass Lake Population Center, ON, Canada",5.516854126760984
"Montague Population Center, PE, Canada",3.8322667971495967
"Harriston Population Center, ON, Canada",5.643159308163383
"New Richmond Population Center, QC, Canada",4.363740375741928
"Calmar Population Center, AB, Canada",7.623844380381127
"Saint-Ambroise-de-Kildare Population Center, QC, Canada",6.194398847766176
"Normandin Population Center, QC, Canada",4.290265043817019
"Chesley Population Center, ON, Canada",5.21462149813989
"Saint-Bruno Population Center, QC, Canada",4.578107387281864
"East Broughton Population Center, QC, Canada",4.736978600263931
"Fort Qu'Appelle Population Center, SK, Canada",4.954586388546568
"Pierreville Population Center, QC, Canada",6.648327358271644
"Carlisle Population Center, ON, Canada",6.885824987920779
"Laurier-Station Population Center, QC, Canada",5.864202358973177
"Rivière-Beaudette Population Center, QC, Canada",6.202645408154218
"Millet Population Center, AB, Canada",6.760215602633718
"Saint-Liboire Population Center, QC, Canada",6.689616856110724
"Cannington Population Center, ON, Canada",5.7139654178209485
"Provost Population Center, AB, Canada",6.672096161435718
"Bow Island Population Center, AB, Canada",5.0456918428896405
"Cross Lake 19A Population Center, MB, Canada",4.723904872800084
"Bath Population Center, ON, Canada",5.458662738498773
"Carberry Population Center, MB, Canada",4.653293384109632
"Saint-Jean-Baptiste Population Center, QC, Canada",7.088720213188341
"Indian Head Population Center, SK, Canada",5.0485692142949254
"Watrous Population Center, SK, Canada",5.244284972794529
"Metcalfe Population Center, ON, Canada",5.818553996322831
"Tofield Population Center, AB, Canada",6.331045633565974
"Picture Butte Population Center, AB, Canada",5.731724450470582
"Waskaganish Population Center, QC, Canada",3.941275556253718
"Oro Station - Hawkestone Population Center, ON, Canada",5.807095698727367
"Valcourt Population Center, QC, Canada",5.880045524464041
"Redwater Population Center, AB, Canada",7.9686726285970835
"Morris Population Center, MB, Canada",5.282829495139675
"Lumsden Population Center, SK, Canada",5.132306980983532
"Milverton Population Center, ON, Canada",5.896287935459182
"Keremeos Population Center, BC, Canada",7.733930558001367
"Regina Beach Population Center, SK, Canada",4.924084623629553
"Ormstown Population Center, QC, Canada",6.306555003322894
"Coniston Population Center, ON, Canada",4.477523066767074
"Grunthal Population Center, MB, Canada",5.251076950542467
"Sundre Population Center, AB, Canada",7.019607264092797
"Vankleek Hill Population Center, ON, Canada",6.126923444261938
"Cardinal Population Center, ON, Canada",5.710373555583051
"Lac-Etchemin Population Center, QC, Canada",4.054811348723362
"Saint-Sulpice Population Center, QC, Canada",7.034242776204616
"Shaunavon Population Center, SK, Canada",5.206502049893931
"Canora Population Center, SK, Canada",5.081452476224723
"Geraldton Population Center, ON, Canada",4.769395818045637
"Saint-Henri-de-Lévis Population Center, QC, Canada",6.037976905215422
"Sainte-Catherine-de-la-Jacques-Cartier Population Center, QC, Canada",5.5221550649172055
"Dégelis Population Center, QC, Canada",4.089104154258638
"Fort Smith Population Center, NT, Canada",5.4158452812339295
"Saint-Michel Population Center, QC, Canada",6.790100651781479
"Kensington Population Center, PE, Canada",3.7192064589184293
"Millbrook Population Center, ON, Canada",5.726400840422775
"Blumenort Population Center, MB, Canada",5.433816416206421
"Balgonie Population Center, SK, Canada",5.568626990150703
"Lacolle Population Center, QC, Canada",6.186831547571296
"Mattawa Population Center, ON, Canada",4.383617771464893
"Cayuga Population Center, ON, Canada",6.521506635685495
"L'Ange-Gardien Population Center, QC, Canada",6.709304996855582
"Saint Andrews Population Center, NB, Canada",3.9604716151031427
"Parkhill Population Center, ON, Canada",6.217465695279976
"One Hundred Mile House Population Center, BC, Canada",7.565841394883718
"Dalmeny Population Center, SK, Canada",5.814421253724683
"Wasagamack Population Center, MB, Canada",5.611443385514207
"Manitouwadge Population Center, ON, Canada",4.965250278143128
"Val-Maher Population Center, QC, Canada",6.109387289975845
"Saint-Martin Population Center, QC, Canada",4.4734819361159275
"Inukjuak Population Center, QC, Canada",2.25970223585751
"Big Bay Point Population Center, ON, Canada",6.094497883697019
"Rougemont Population Center, QC, Canada",6.949309893114044
"Wynyard Population Center, SK, Canada",5.2916035148677185
"Ferme-Neuve Population Center, QC, Canada",4.171250187508804
"Domaine-C.-L.-C. Population Center, QC, Canada",6.8361350362926325
"Kamsack Population Center, SK, Canada",5.689302027308097
"Dutton Population Center, ON, Canada",6.30614134400156
"Baker Lake Population Center, NU, Canada",2.3498980326456964
"Danville Population Center, QC, Canada",5.706958574682401
"Lillooet Population Center, BC, Canada",8.001478245265758
"Saint Grégoire Population Center, QC, Canada",6.405707141883484
"Saint-Ambroise Population Center, QC, Canada",4.6986406633922355
"Cookstown Population Center, ON, Canada",6.157384722908624
"Saint-André-Avellin Population Center, QC, Canada",5.298143485392765
"Price Population Center, QC, Canada",3.8329372612655725
"Gentilly Population Center, QC, Canada",6.4766029049301075
"Russell Population Center, MB, Canada",4.936015226769719
"Massey Drive Population Center, NL, Canada",3.2939814274837835
"Roblin Population Center, MB, Canada",5.249049036232833
"Sandy Lake 88 Population Center, ON, Canada",9.344501056650614
"Deseronto Population Center, ON, Canada",5.480349696526177
"Manawan Population Center, QC, Canada",3.797665371183247
"St. Adolphe Population Center, MB, Canada",5.574912111569047
"Tofino Population Center, BC, Canada",4.2067325247579275
"Saint-Thomas Population Center, QC, Canada",6.659562104615025
"Attawapiskat 91A Population Center, ON, Canada",3.7295953620496065
"Alençon Population Center, QC, Canada",6.658642990371187
"Norwood Population Center, ON, Canada",5.553685266935794
"Ile des Chênes Population Center, MB, Canada",5.6534857816128525
"Everett Population Center, ON, Canada",5.926646344143064
"Boissevain Population Center, MB, Canada",4.774246557096641
"Chesterville Population Center, ON, Canada",5.9203151411000565
"Watford Population Center, ON, Canada",6.481356418697783
"Vulcan Population Center, AB, Canada",6.419062439048417
"Harrison Hot Springs Population Center, BC, Canada",5.618938968313214
"Salisbury Population Center, NB, Canada",3.880344534702423
"Hantsport Population Center, NS, Canada",4.0756975686862384
"Tweed Population Center, ON, Canada",5.488415958039014
"McGregor Population Center, ON, Canada",8.04220662756207
"Springbrook Population Center, AB, Canada",7.41517527908538
"Wellington Population Center, ON, Canada",5.734065195012454
"Blairmore Population Center, AB, Canada",6.312213931234682
"Plattsville Population Center, ON, Canada",6.397828024034429
"Carlyle Population Center, SK, Canada",5.01372593399291
"Pinawa Population Center, MB, Canada",5.44704068277986
"Saint-Donat-de-Montcalm Population Center, QC, Canada",4.542619802981466
"Saint-Alexis-des-Monts Population Center, QC, Canada",5.449746459873237
"Marmora Population Center, ON, Canada",5.736875912358246
"Fort St. James Population Center, BC, Canada",5.8570634188843105
"Sunderland Population Center, ON, Canada",5.853791949950035
"Madoc Population Center, ON, Canada",5.607160680053337
"Ingleside Population Center, ON, Canada",5.879300067313321
"Lumby Population Center, BC, Canada",8.976755748340057
"Stanstead Population Center, QC, Canada",5.115329697703328
"Carp Population Center, ON, Canada",5.750047925071052
"Rosthern Population Center, SK, Canada",5.370497175540315
"Colborne Population Center, ON, Canada",5.65533950950888
"Moosonee Population Center, ON, Canada",4.0024268937982805
"Saint-Léonard-d'Aston Population Center, QC, Canada",6.37410811962993
"Caledon Population Center, ON, Canada",6.55417469735232
"Saint-Alexandre [de-Kamouraska] Population Center, QC, Canada",4.341143607283869
"Richibucto 15 Population Center, NB, Canada",3.963384061630803
"Godefroy Population Center, QC, Canada",6.8551418368451005
"Maliotenam Population Center, QC, Canada",3.5460006690065957
"Puvirnituq Population Center, QC, Canada",2.310368722153788
"Saint-Étienne-des-Grès Population Center, QC, Canada",5.8979779491957665
"Bon Accord Population Center, AB, Canada",7.770535106481548
"Dowling Population Center, ON, Canada",4.447246531970378
"Bonaventure Population Center, QC, Canada",4.380133203960561
"Crofton Population Center, BC, Canada",5.057680903350878
"McEwen Population Center, NB, Canada",4.01013368027377
"Saint-Basile-Sud Population Center, QC, Canada",5.548736833668413
"Oak Bluff Population Center, MB, Canada",5.667950171780876
"Coleman Population Center, AB, Canada",6.085397896518355
"Brookside Population Center, NS, Canada",4.424607206395285
"Saint-Gédéon Population Center, QC, Canada",4.258980732674169
"Shelburne Population Center, NS, Canada",4.048178562112508
"Nobleford Population Center, AB, Canada",5.719916340574262
"Miller's Landing Population Center, BC, Canada",4.978741145353706
"Scott Population Center, QC, Canada",5.507269651765851
"Wembley Population Center, AB, Canada",5.854899748003855
"Middleton Population Center, NS, Canada",3.7696566653627857
"Fox Creek Population Center, AB, Canada",6.6139994100491455
"Sainte-Croix Population Center, QC, Canada",5.945218415801078
"Maria Population Center, QC, Canada",4.209720772415222
"Kingsey Falls Population Center, QC, Canada",5.957463503544544
"Wikwemikong Population Center, ON, Canada",4.608114726644976
"Whapmagoostui - Kuujjuarapik Population Center, QC, Canada",2.872641703998389
"Maskinongé Population Center, QC, Canada",6.234137346900864
"Iroquois Population Center, ON, Canada",5.691601769165919
"Cambridge Bay Population Center, NU, Canada",1.957466351996916
"Linière Population Center, QC, Canada",4.290597620484267
"Bayfield Population Center, ON, Canada",6.510509875575575
"Elk Point Population Center, AB, Canada",6.787709043268178
"Stoney Point Population Center, ON, Canada",7.286546397439682
"Lions Bay Population Center, BC, Canada",5.0025197556213685
"Hastings Population Center, ON, Canada",5.610052251162431
"Cross Lake 19 Population Center, MB, Canada",4.869356561071341
"West Lorne Population Center, ON, Canada",6.404363295588636
"Saint-Antoine Population Center, NB, Canada",3.96707794009724
"Saint-Jean-Port-Joli Population Center, QC, Canada",5.500134311942309
"Two Hills Population Center, AB, Canada",6.193767546609406
"Yarrow Population Center, BC, Canada",5.619945580239254
"Saint-Éphrem-de-Tring Population Center, QC, Canada",4.5371398915673575
"Chester Population Center, NS, Canada",4.220041281046319
"Englehart Population Center, ON, Canada",4.233112917714834
"Saint-Boniface Population Center, QC, Canada",5.757893148080162
"Saint-Polycarpe Population Center, QC, Canada",6.405323755224376
"Shilo CFB-BFC Population Center, MB, Canada",4.856981077042075
"L'Orignal Population Center, ON, Canada",5.934294661835421
"Port Rowan Population Center, ON, Canada",6.051521533376375
"Saint-Charles Population Center, QC, Canada",5.638821388792632
"Logan Lake Population Center, BC, Canada",7.835502969206977
"Macamic Population Center, QC, Canada",4.081900656499458
"Nelson House 170 Population Center, MB, Canada",4.611622417753168
"Langham Population Center, SK, Canada",5.750537810573684
"Daveluyville Population Center, QC, Canada",6.028193576422979
"Innerkip Population Center, ON, Canada",6.448789567641712
"Saint-Alexandre Population Center, QC, Canada",6.442312771636118
"Matagami Population Center, QC, Canada",3.978772976723721
"Placentia Population Center, NL, Canada",4.3869785665819165
"Hudson Bay Population Center, SK, Canada",5.975284291440088
"La Broquerie Population Center, MB, Canada",5.144645747540218
"Grande-Rivière Population Center, QC, Canada",3.77517050517485
"Shellbrook Population Center, SK, Canada",5.566901113548656
"Shawville Population Center, QC, Canada",4.882502512935373
"Lamont Population Center, AB, Canada",7.20733465930053
"Wemindji Population Center, QC, Canada",3.4363943081542927
"Longlac Population Center, ON, Canada",5.02933776285093
"Stevensville Population Center, ON, Canada",6.399138112342755
"Brownsburg Population Center, QC, Canada",6.043219137910651
"Saint-Cyrille-de-Wendover Population Center, QC, Canada",6.525450472841507
"Témiscaming Population Center, QC, Canada",4.354842752212939
"St-Pierre-Jolys Population Center, MB, Canada",5.232380895155642
"Sainte-Thècle Population Center, QC, Canada",5.060694818401756
"Oka Population Center, QC, Canada",7.206922696051911
"Chapais Population Center, QC, Canada",3.8498581404868544
"Telkwa Population Center, BC, Canada",5.639551468794861
"Vauxhall Population Center, AB, Canada",5.293799937272003
"Landmark Population Center, MB, Canada",5.669492983046374
"Valleyview Population Center, AB, Canada",5.654872553040663
"Arborg Population Center, MB, Canada",5.196557852218607
"Lanigan Population Center, SK, Canada",5.331196285595928
"Belmont Population Center, ON, Canada",6.382074824237998
"Bowden Population Center, AB, Canada",7.222861267776203
"Les Escoumins Population Center, QC, Canada",4.335569720950381
"Barriere Population Center, BC, Canada",8.963238989869152
"Lac-Connelly Population Center, QC, Canada",6.230123644249908
"Red Lake Population Center, ON, Canada",9.10925798816088
"Wells Population Center, NB, Canada",3.6965331644958326
"Craigleith and Swiss Meadows Population Center, ON, Canada",5.014918120150138
"Obedjiwan Population Center, QC, Canada",3.988771599412436
"Lancaster Park Population Center, AB, Canada",7.925286316995126
"Osler Population Center, SK, Canada",5.530143730425691
"Parc-Boutin Population Center, QC, Canada",5.828535375659631
"Labelle Population Center, QC, Canada",4.637502562769561
"Saint-Michel-de-Bellechasse Population Center, QC, Canada",5.879775174129646
"Powassan Population Center, ON, Canada",4.444730202211217
"St. Clements Population Center, ON, Canada",6.264745868023358
"Inverness Population Center, NS, Canada",3.6380942285814313
"Saint-Bernard Population Center, QC, Canada",5.696591248160361
"Mildmay Population Center, ON, Canada",5.424359791429121
"Yamachiche Population Center, QC, Canada",7.000883943161425
"Claremont Population Center, ON, Canada",6.637231479443432
"Jarvis Population Center, ON, Canada",6.442592323525052
"Vallée-Jonction Population Center, QC, Canada",5.019297868167067
"Little Current Population Center, ON, Canada",4.2479413093996365
"Beaumont Population Center, QC, Canada",6.116703764961915
"Fairwinds Population Center, BC, Canada",4.79631764268638
"Notre-Dame-du-Lac Population Center, QC, Canada",4.056707927161045
"Markdale Population Center, ON, Canada",4.986283499130397
"Saint-Damien-de-Buckland Population Center, QC, Canada",4.447999500676108
"Carleton Population Center, QC, Canada",4.156271914221396
"Creemore Population Center, ON, Canada",5.395244511797604
"Swan Hills Population Center, AB, Canada",7.365872785089519
"Bassano Population Center, AB, Canada",6.005111302295658
"LeBlanc Population Center, QC, Canada",6.371474471709992
"Puntledge Population Center, BC, Canada",4.680591127001485
"Ashcroft Population Center, BC, Canada",9.092332514668838
"Athabasca Population Center, AB, Canada",7.421273683032889
"Burgeo Population Center, NL, Canada",4.051831031413236
"Bourget Population Center, ON, Canada",5.868697891745932
"New Dundee Population Center, ON, Canada",6.481645812733555
"Mayerthorpe Population Center, AB, Canada",6.532135213911244
"Saint-Chrysostome Population Center, QC, Canada",6.376330769839682
"Cultus Lake Population Center, BC, Canada",5.224955893930021
"Legal Population Center, AB, Canada",7.66003135642639
"Chemawawin 2 Population Center, MB, Canada",5.3220842077088335
"Cap-Saint-Ignace Population Center, QC, Canada",5.277209204899012
"Centreville Population Center, NS, Canada",3.8915584606245694
"Lucknow Population Center, ON, Canada",5.257619219028494
"Saint-Elzéar Population Center, QC, Canada",5.172729772522763
"Eganville Population Center, ON, Canada",4.885494113332395
"Notre-Dame-du-Bon-Conseil Population Center, QC, Canada",6.368769713439359
"Thessalon Population Center, ON, Canada",4.644339945410846
"Munster Population Center, ON, Canada",5.643631266844848
"Saint-Pacôme Population Center, QC, Canada",4.7837633775582855
"Chapleau Population Center, ON, Canada",4.01522252841432
"Golden Population Center, ON, Canada",8.71052356543026
"Salmo Population Center, BC, Canada",7.2092474859271745
"Saint-Damase Population Center, QC, Canada",7.017390864094994
"Irricana Population Center, AB, Canada",7.479411463200919
"Lac-Simon Population Center, QC, Canada",4.039782662353039
"Stirling Population Center, AB, Canada",5.1323919935949265
"Le Bic Population Center, QC, Canada",3.9689437527715308
"Horseshoe Valley Population Center, ON, Canada",5.363417410534455
"Wadena Population Center, SK, Canada",5.375988263028392
"Hensall Population Center, ON, Canada",5.815569199308405
"Notre-Dame-du-Mont-Carmel Population Center, QC, Canada",5.943295481447238
"Papineauville Population Center, QC, Canada",5.7420178523519665
"Carnduff Population Center, SK, Canada",4.829156277773183
"Wilkie Population Center, SK, Canada",5.895470671583634
"Saint-Jean-de-Matha Population Center, QC, Canada",5.756740208137213
"Luceville Population Center, QC, Canada",4.056113226362563
"Welcome Beach Population Center, BC, Canada",4.671493876508474
"Waldheim Population Center, SK, Canada",5.69834036415189
"Nakusp Population Center, BC, Canada",9.210628182693158
"Gjoa Haven Population Center, NU, Canada",1.734770471757569
"Palgrave Population Center, ON, Canada",6.648453818665561
"Salluit Population Center, QC, Canada",2.335536631144401
"Howie Centre Population Center, NS, Canada",4.1404710918428975
"Saint-Michel-des-Saints Population Center, QC, Canada",4.232028103101417
"Orono Population Center, ON, Canada",5.8765852483047425
"Sandy Bay - Wapaskokimaw 202 Population Center, SK, Canada",5.320075617253911
"Alberta Beach - Val Quentin Population Center, AB, Canada",6.959720799062969
"Macklin Population Center, SK, Canada",6.238495730237504
"Carriage Lane Estates Population Center, AB, Canada",6.209414965587325
"Saint-Raphaël Population Center, QC, Canada",5.263504617768212
"Dawson Population Center, YT, Canada",5.135406501266548
"Wabana Population Center, NL, Canada",4.784294662808974
"Barraute Population Center, QC, Canada",4.068255374989851
"Ayer's Cliff Population Center, QC, Canada",5.570778906356306
"Teulon Population Center, MB, Canada",5.213011422871775
"Alfred Population Center, ON, Canada",5.966105003497321
"Barry's Bay Population Center, ON, Canada",4.603708660448284
"St. Theresa Point Population Center, MB, Canada",5.82222013795714
"Sainte-Justine Population Center, QC, Canada",3.94344514860962
"Haliburton Village Population Center, ON, Canada",4.905433807462284
"Foam Lake Population Center, SK, Canada",4.8992464765472645
"Saint-Prime Population Center, QC, Canada",4.491488017303196
"Venise-en-Québec Population Center, QC, Canada",6.4602933482973395
"Saint-Fabien Population Center, QC, Canada",3.9535301032280423
"Birch Hills Population Center, SK, Canada",5.486105834990788
"Tiny Beaches North Population Center, ON, Canada",5.342362317929376
"Lac du Bonnet Population Center, MB, Canada",5.393271798276711
"Chalk River Population Center, ON, Canada",4.497179493780714
"Paisley Population Center, ON, Canada",5.207358556301131
"Kasabonika Lake Population Center, ON, Canada",5.149271242064644
"Omemee Population Center, ON, Canada",5.6925608058115476
"Burford Population Center, ON, Canada",6.468447105277086
"Havelock Population Center, ON, Canada",5.557521393416416
"Oxbow Population Center, SK, Canada",4.850194572145045
"Sheshatshiu Population Center, NL, Canada",3.166235883186607
"Saint-Denis Population Center, QC, Canada",7.004869812832225
"Thornton Population Center, ON, Canada",6.00197281561906
"Rivière-au-Renard Population Center, QC, Canada",3.512541969225367
"Hayes Subdivision Population Center, NS, Canada",3.8560108113854756
"Mile 108 Recreational Ranch Population Center, BC, Canada",7.860653022794647
"St. Leonard Population Center, NB, Canada",3.8277886853687555
"Roxton Falls Population Center, QC, Canada",6.329500695155386
"Montagnac Population Center, QC, Canada",5.367356863927072
"Davidson Population Center, SK, Canada",5.2488176097314945
"Stephenville Crossing Population Center, NL, Canada",3.855172327686193
"Merrickville Population Center, ON, Canada",5.755773142447376
"Cardiff Population Center, AB, Canada",7.757779006747458
"Saint-Roch-de-Richelieu Population Center, QC, Canada",6.75920492834278
"Port Williams Population Center, NS, Canada",4.096889253618877
"Manning Population Center, AB, Canada",7.5034500126244525
"Delisle Population Center, SK, Canada",5.332289172509639
"Mont-Saint-Grégoire Population Center, QC, Canada",6.738414993617629
"Causapscal Population Center, QC, Canada",3.6207194162430953
"Naramata Population Center, BC, Canada",8.916042005942254
"Caronport Population Center, SK, Canada",5.1652462667450925
"St. Andrews Population Center, MB, Canada",5.5081083903309205
