longname,PW Mean PM2.5 Pollution,Utility gas heating %,Electricity heating %,"Bottled, tank, or LP gas heating %","Fuel oil, kerosene, etc. heating %",Other fuel heating %,No heating %,geoid
"Hocking County, Ohio, USA",7.036738746665707,0.32989323843416346,0.38887900355871896,0.1481316725978648,0.03834519572953739,0.08816725978647698,0.0065836298932384395,39073
"White County, Georgia, USA",6.288787832710043,0.005853087503658177,0.6817871427177836,0.2544142034923425,0.004682470002926539,0.04672714857087097,0.0065359477124183035,13311
"Scott County, Mississippi, USA",7.086524129716007,0.2272913256955809,0.5908346972176761,0.17123567921440253,0.0009206219312602285,0.0073649754500818235,0.0023527004909983606,28123
"Peach County, Georgia, USA",7.256713723030127,0.22488195128743946,0.7081235998098564,0.055241036814510376,0.0,0.005289035439687164,0.00646437664850653,13225
"Logan County, Illinois, USA",7.512424654204461,0.6884486049259289,0.20167227119876402,0.09097518858493177,0.0032718349541034394,0.010906116513678071,0.0047259838225938615,17107
"Fredericksburg city-County, Virginia, USA",6.649221900321683,0.3983747097696016,0.5618860510805502,0.009644579389176646,0.013127344168601549,0.004375781389533849,0.012591534202536175,51630
"Monroe County, Georgia, USA",7.333143821575426,0.20047169811320778,0.6136988993710689,0.16008254716981143,0.006682389937106919,0.007763364779874216,0.011301100628930827,13207
"Dinwiddie County, Virginia, USA",6.354888418392445,0.05687573042462015,0.7134787689910403,0.12056875730424621,0.05843396961433574,0.041682898324892845,0.008959875340864816,51053
"Randolph County, West Virginia, USA",5.257960711138932,0.34525583705911567,0.3309488325881771,0.15697963238946855,0.015797317436661695,0.15101838052657707,0.0,54083
"Henderson County, Tennessee, USA",6.758361071898374,0.5900397302041944,0.35664787951584626,0.029936246881641027,0.002032708121592907,0.013674581908897736,0.007668853367827779,47077
"Jackson County, West Virginia, USA",6.774946546453448,0.33243763755222094,0.5717601900085936,0.05545110717851793,0.0,0.037205742567416676,0.003145322693250967,54035
"Union County, Mississippi, USA",6.831676404266467,0.4569838056680159,0.44362348178137656,0.0808704453441297,0.002429149797570852,0.015789473684210537,0.00030364372469635645,28145
"Del Norte County, California, USA",7.6173464628501,0.049837372783548405,0.5785332074283916,0.02895813660686178,0.1334592382751023,0.1955723428811248,0.013639702024971136,06015
"Upson County, Georgia, USA",7.13031734689937,0.28618294094943975,0.5429370899266698,0.15283674257043625,0.0,0.008297954457738321,0.009745272095715934,13293
"Henry County, Ohio, USA",7.528210326421225,0.528713768115942,0.18460144927536246,0.2268115942028984,0.012318840579710161,0.04248188405797104,0.00507246376811596,39069
"Jennings County, Indiana, USA",7.498000286773603,0.1257707741998635,0.6270921013996276,0.14534599197416076,0.01967309386316922,0.0617598120779093,0.020358226485269672,18079
"Adams County, Ohio, USA",6.977380085591625,0.10981009544425845,0.5356686017908098,0.1924628554560661,0.036996949719571105,0.12260159401751451,0.0024599035717799865,39001
"Logan County, Kentucky, USA",7.198958665943072,0.291655037677923,0.43231928551493226,0.22262536049865075,0.0002790957298353337,0.053121220578658514,0.0,21141
"San Jacinto County, Texas, USA",7.0604851810174765,0.050153422918209706,0.7379113321341656,0.15575071421013661,0.003914929637075443,0.048989524917998115,0.0032800761824145603,48407
"Orleans County, Vermont, USA",4.816141687806999,0.01481742811783383,0.018257188216616673,0.1583171635209034,0.5635914623390369,0.24457576292114988,0.00044099488445933997,50019
"Tillamook County, Oregon, USA",4.378751879216178,0.026974782532290655,0.7682101748528246,0.027238379755733306,0.011686143572621035,0.1653633248396453,0.0005271944468851592,41057
"White County, Tennessee, USA",6.506237622546794,0.4217931302154088,0.510091209004463,0.03852124975742281,0.0,0.028915195032020165,0.0006792159906850376,47185
"Fluvanna County, Virginia, USA",6.491772242751663,0.015432408056919556,0.7467682132478203,0.12766810301633436,0.029662290810702496,0.07946688044894283,0.0010021044192804903,51065
"Union County, South Carolina, USA",6.790951874879245,0.2961434977578477,0.5837668161434976,0.06735426008968612,0.02493273542600896,0.02394618834080718,0.0038565022421524655,45087
"McDonough County, Illinois, USA",7.073680227749235,0.5479683471147853,0.2905663732550908,0.11211878723215102,0.0016893393793900677,0.039477193918378284,0.008179959100204533,17109
"San Miguel County, New Mexico, USA",4.7432928687970985,0.29875120076849193,0.12217273600558885,0.18155619596541758,0.014933193607545194,0.36974936686752297,0.0128373067854336,35047
"West Baton Rouge Parish, Louisiana, USA",8.499742862603426,0.40639409775591756,0.5823342555589711,0.0016395122451070812,0.0,0.0,0.009632134440004105,22121
"Cibola County, New Mexico, USA",4.762800882761497,0.4780690698260648,0.11368792538442143,0.15276027224602962,0.0,0.25548273254348414,0.0,35006
"Pike County, Ohio, USA",6.934049273352994,0.21502195075396074,0.49436915441878215,0.19230769230769232,0.03120824584844431,0.06146211108990266,0.005630845581217788,39131
"Iroquois County, Illinois, USA",7.277553279450271,0.6001601138587433,0.19400462551147626,0.1843977939868342,0.004180750756093208,0.014143390855719648,0.0031133250311332445,17075
"Toombs County, Georgia, USA",6.866490382391819,0.06053788730954074,0.8962061560486758,0.02116780856938334,0.0,0.007874015748031496,0.01421413232436853,13279
"Caddo County, Oklahoma, USA",6.455331746794341,0.40367275126457014,0.4427094787772157,0.09500769738288985,0.03353859687706161,0.024081812183857475,0.0009896635144051036,40015
"Mineral County, West Virginia, USA",6.385157007551911,0.22881496946486823,0.44466009121923955,0.04890788202002473,0.11293798383551501,0.16448722687143863,0.00019184658891370626,54057
"Woodford County, Kentucky, USA",7.2391222348854205,0.34131794131794113,0.5982683982683984,0.036459836459836456,0.0033670033670033677,0.01683501683501685,0.003751803751803751,21239
"Hardin County, Tennessee, USA",6.724057687686075,0.3643274311671461,0.442198943172337,0.13173264114211514,0.0,0.059145267451562025,0.0025957170668397134,47071
"Harlan County, Kentucky, USA",5.593675651322126,0.027965284474445466,0.8684667309546772,0.03905496624879452,0.010703953712632561,0.0501446480231436,0.003664416586306646,21095
"De Soto Parish, Louisiana, USA",7.3393933106844385,0.2645554681353269,0.6535208497246259,0.05576317859952797,0.0017702596380802537,0.021144767899291945,0.0032454760031471307,22031
"Dawson County, Georgia, USA",7.034623738832915,0.21112929623567925,0.48158756137479536,0.2688216039279869,0.004091653027823236,0.03436988543371521,0.0,13085
"Stephens County, Georgia, USA",6.801812847128206,0.19647304971605056,0.6170170369632362,0.12812593404403688,0.0,0.05111088970808017,0.007273089568596197,13257
"Yazoo County, Mississippi, USA",7.200464458036833,0.2618854829381146,0.39398496240601505,0.22614227877385773,0.08987854251012127,0.024522845575477185,0.00358588779641411,28163
"Gillespie County, Texas, USA",6.2272491831058145,0.21490406068719328,0.6063364569388666,0.13476126729138774,0.0003569834895136102,0.03828647925033469,0.005354752342704155,48171
"King George County, Virginia, USA",6.42106420419157,0.03451561672842776,0.788883006881948,0.08067760719957658,0.05357331921651668,0.03970354685018532,0.0026469031233456878,51099
"Carroll County, Ohio, USA",7.163495729388629,0.3533628318584068,0.27256637168141573,0.13539823008849583,0.11699115044247795,0.11973451327433644,0.001946902654867255,39019
"Juneau County, Wisconsin, USA",6.123868781465532,0.3498021808356659,0.1250603107208339,0.3947698542892974,0.018044967673453573,0.10942777188072982,0.002894914600019292,55057
"Boone County, Iowa, USA",6.501670970136135,0.5828358208955206,0.1850746268656722,0.19533582089552343,0.0004664179104477602,0.032555970149253814,0.0037313432835821016,19015
"Wasco County, Oregon, USA",6.4284534751126134,0.12730787820203002,0.7354277428709519,0.016239729337844414,0.020106331561140642,0.0966650555824071,0.004253262445625914,41065
"Marlboro County, South Carolina, USA",6.519282958749363,0.12635301682563496,0.7594041367484728,0.07791233522666384,0.020469403065051954,0.013824884792626741,0.0020362233415496733,45069
"Geneva County, Alabama, USA",6.891243453083181,0.0498883820246529,0.8952732213918277,0.0374648160729884,0.003300009705910901,0.008832378918761525,0.005241191885858493,01061
"Oceana County, Michigan, USA",5.39915761278153,0.31535396874042326,0.07917049749719042,0.37491061395443825,0.053325160894882075,0.1693737869036677,0.007865972009398302,26127
"Carter County, Kentucky, USA",6.495963587415272,0.11714287673979422,0.6214190649431671,0.15693060669388523,0.004115759736255448,0.0991261559722997,0.0012655359145981508,21043
"Lewis County, New York, USA",4.763970094136164,0.15831668982236877,0.07460921812716347,0.18871042485916686,0.3164797300066775,0.25920604349270243,0.0026778936919208333,36049
"Cass County, Nebraska, USA",6.648689552729112,0.4563685098778914,0.3178794797974783,0.18207088255733153,0.005559416261292561,0.0337535987292763,0.004368112776729866,31025
"Ashe County, North Carolina, USA",4.503149456927728,0.03659472831186561,0.4339332935255476,0.1584065512240894,0.23944382837157735,0.1305126674059543,0.001108931160965623,37009
"Decatur County, Indiana, USA",7.592459052517459,0.3480738993710682,0.40949292452830205,0.16224449685534642,0.0053066037735849045,0.0726218553459121,0.002260220125786165,18031
"Clay County, Indiana, USA",7.7795532523039315,0.30024813895781616,0.5104027486161481,0.10173697270471477,0.028058789845390352,0.043901507921359016,0.01565184195457147,18021
"Mille Lacs County, Minnesota, USA",5.80469178018049,0.40860525555876354,0.13716430840311877,0.3272692270670906,0.02579651554528838,0.08403118683222642,0.017133506593512374,27095
"Grayson County, Kentucky, USA",6.954407307010317,0.11172589912747395,0.6691849329644605,0.16045967227069594,0.0011704618003830604,0.054373270908704044,0.0030857629282826154,21085
"Grady County, Georgia, USA",7.2420168257326685,0.05952868852459016,0.8573770491803275,0.06424180327868868,0.006557377049180342,0.009938524590163937,0.0023565573770491805,13131
"Union County, Oregon, USA",5.962945044176328,0.4625094912680337,0.312072892938496,0.05039863325740316,0.012243735763097932,0.15698557327258952,0.0057896735003796366,41061
"Wyoming County, Pennsylvania, USA",6.011692723323934,0.04415094339622641,0.2326415094339625,0.19528301886792457,0.3625471698113204,0.1622641509433963,0.0031132075471698166,42131
"Elbert County, Colorado, USA",4.840890221447269,0.3762012741604579,0.10106899902818275,0.4338624338624337,0.0005398984990821731,0.07958103876471234,0.008746355685131203,08039
"Charlevoix County, Michigan, USA",4.7691118667267265,0.5178010026340386,0.10213272155663192,0.2289914181323814,0.015549324496558785,0.12966267312430974,0.005862860056079529,26029
"Taylor County, Kentucky, USA",6.911130340674165,0.341382136967874,0.5368004906859479,0.06142321429443405,0.003581633755762298,0.0544588792564808,0.002353645039500938,21217
"Franklin County, Kansas, USA",6.703467635447577,0.5319425034937099,0.28528648432821047,0.12158115392293885,0.0006987422639249358,0.05470153723298072,0.005789578758235171,20059
"Sunflower County, Mississippi, USA",6.960904348587747,0.5797101449275357,0.32354762789545444,0.08869069738634962,0.000990957512696644,0.006069614765266938,0.0009909575126966438,28133
"Simpson County, Mississippi, USA",7.06034209233053,0.18151815181518138,0.612651265126513,0.19306930693069282,0.00099009900990099,0.011661166116611658,0.00011001100110010994,28127
"Dickinson County, Michigan, USA",4.755840986686735,0.6751799192557489,0.07793575566087406,0.17377567140600314,0.012023872213445655,0.05818852027382823,0.002896261190100053,26043
"Lamoille County, Vermont, USA",4.710749442011662,0.02705447830101568,0.05170821791320401,0.3136657433056327,0.4036011080332411,0.19999999999999976,0.003970452446906746,50015
"Brown County, Minnesota, USA",5.646706428983042,0.588601132460782,0.17692379095887825,0.16597048175995543,0.026826325071939168,0.03221015501717253,0.009468114731272648,27015
"McNairy County, Tennessee, USA",6.7015584978116784,0.20442045223059632,0.5823996740680387,0.177021796699939,0.002240782236708083,0.028213485434915368,0.005703809329802385,47109
"Montezuma County, Colorado, USA",4.188247212270166,0.41879361437721047,0.13679380556352175,0.3009272536086419,0.0074562661313449935,0.1360290603192809,0.0,08083
"Hart County, Georgia, USA",6.767647463075035,0.1454851152210464,0.7182276728315696,0.09642963109484713,0.0005934131144298295,0.03639600435169627,0.002868163386410844,13147
"Russell County, Virginia, USA",5.474031009876163,0.013043631891896222,0.8452884058393658,0.04548820139914691,0.04830930672368919,0.045168178530817914,0.002702275615084189,51167
"Lawrence County, South Dakota, USA",5.085562355330394,0.5967233774417137,0.26348006121163065,0.08956701773336918,0.00027005130974885254,0.04293815825006758,0.0070213340534701525,46081
"Salinas Municipio, Puerto Rico, USA",6.982931346206755,0.0018731913984700642,0.041467760736858435,0.004508509161308789,0.0,0.003893712457493954,0.9482568262458687,72123
"Montgomery County, North Carolina, USA",6.635697177766026,0.020083406496927147,0.7521949078138715,0.10623353819139607,0.0785776997366111,0.03413081650570674,0.008779631255487282,37123
"Staunton city-County, Virginia, USA",6.120823111644458,0.515685393258427,0.4364943820224719,0.018516853932584263,0.010696629213483142,0.014561797752808988,0.004044943820224717,51790
"Johnson County, Arkansas, USA",6.673526128461085,0.26784445121332057,0.5940704640064988,0.06132602294649189,0.0006091989034419726,0.0735100010153315,0.0026398619149152125,05071
"Plymouth County, Iowa, USA",6.007641403237234,0.4429398488862727,0.3889706603866156,0.1302129329800802,0.006770680011775095,0.029143361789814387,0.001962515945442049,19149
"Edgefield County, South Carolina, USA",6.930903761934501,0.12656558998022402,0.7503845308723357,0.08338826631509567,0.009558338826631516,0.016040430674577007,0.014062843331136034,45037
"Garvin County, Oklahoma, USA",6.900088076259908,0.23503236245954706,0.6761731391585761,0.06937702265372156,0.004146440129449827,0.014967637540453072,0.000303398058252427,40049
"Añasco Municipio, Puerto Rico, USA",8.097037557267871,0.0007863118302367785,0.04583074667665795,0.011457686669164495,0.0,0.00258359601363513,0.9393416588103056,72011
"Morehouse Parish, Louisiana, USA",7.425306854140187,0.32251082251082197,0.6159090909090914,0.03495670995670994,0.003896103896103894,0.0211038961038961,0.0016233766233766244,22067
"Cheboygan County, Michigan, USA",4.673404679546407,0.6384593758785495,0.06700402961296978,0.16333989316840022,0.00834036172804798,0.12004498172617363,0.0028113578858588706,26031
"Benton County, Iowa, USA",6.894323961216975,0.5591066997518618,0.18749379652605408,0.20704714640198502,0.004367245657568227,0.03662531017369722,0.005359801488833749,19011
"Churchill County, Nevada, USA",7.397568092055462,0.5700810007177278,0.15195324515533698,0.123859325335794,0.02347995488567621,0.1301138111350355,0.0005126627704296115,32001
"Barton County, Kansas, USA",5.946181008084633,0.6971518675470586,0.20242436188035842,0.08327584507736265,0.0,0.01182615551394504,0.0053217699812752135,20009
"Hardeman County, Tennessee, USA",6.825038519615807,0.4306690218591294,0.4339810112607646,0.10918525060719798,0.000441598586884522,0.025723117686023363,0.0,47069
"Mason County, West Virginia, USA",7.0243433348731665,0.19638063040668144,0.6235457890026851,0.1335388286765439,0.012031420900865054,0.03311126578502528,0.0013920652281992603,54053
"Butts County, Georgia, USA",7.384310829524826,0.15746445497630338,0.6700236966824644,0.1447867298578198,0.007227488151658764,0.014573459715639813,0.005924170616113744,13035
"Luna County, New Mexico, USA",5.455928192301406,0.3635459268265719,0.515861611583951,0.07814745219409745,0.002763346965845037,0.03968166242953456,0.0,35029
"Gladwin County, Michigan, USA",5.744331924788071,0.442505133470226,0.04442785140937094,0.348515960425611,0.00970692551801381,0.1491506440171739,0.005693485159604264,26051
"Payette County, Idaho, USA",7.398660481964674,0.38136324417601336,0.43054357204486676,0.06740724762726488,0.02146246764452114,0.09792924935289037,0.0012942191544434859,16075
"Pottawatomie County, Kansas, USA",6.570181929247228,0.5129722348657249,0.21267637687756008,0.20345926263086136,0.008192990441511169,0.06087847064178435,0.0018206645425580402,20149
"Salem city-County, Virginia, USA",6.562645302226055,0.5509978938922875,0.3925383612476182,0.01855380603750878,0.02417009327048442,0.005716578076421626,0.008023267475679472,51775
"Hardee County, Florida, USA",6.530613638060824,0.005976095617529874,0.9389940239043825,0.02514940239043824,0.0,0.0034860557768924294,0.026394422310756938,12049
"Fannin County, Georgia, USA",5.937594795881417,0.03164104397568819,0.5228816589202717,0.3771898462638542,0.02100464783696816,0.04638898820164452,0.0008938148015731135,13111
"Washington County, Florida, USA",6.960581697822043,0.018750705975375592,0.9017282277194172,0.056139161866034105,0.00248503332203773,0.009714221167965668,0.01118264994916979,12133
"Adair County, Missouri, USA",6.614757647325889,0.3072227873855543,0.4742850683847638,0.17960890697411488,0.00022606533288120262,0.029388493274556494,0.0092686786481293,29001
"Lyon County, Minnesota, USA",5.3635467256882405,0.3822723119098387,0.34978170372626705,0.21129048634379075,0.020915829018174386,0.01969743121129054,0.01604223779063865,27083
"Todd County, Minnesota, USA",5.018750641481053,0.3101147028154327,0.17851929092805063,0.31553701772679865,0.04296141814389991,0.14723670490093813,0.00563086548488007,27153
"Barbour County, Alabama, USA",7.081859386334797,0.060409330985915416,0.8275748239436621,0.09936179577464778,0.0033010563380281716,0.006382042253521133,0.002970950704225355,01005
"Posey County, Indiana, USA",7.665761083332852,0.4811611492196043,0.42827318818968063,0.06909235510488147,0.0014912019087384442,0.017198528680783417,0.002783576896311766,18129
"Macon County, Tennessee, USA",6.692736490609566,0.15637815670192098,0.6971724584502483,0.08914310382041868,0.0016188214979494938,0.05234189510036699,0.003345564429095621,47111
"Lauderdale County, Tennessee, USA",7.076248838276316,0.5320428696412949,0.40255905511810997,0.04538495188101497,0.0014216972878390182,0.011701662292213462,0.006889763779527552,47097
"Otsego County, Michigan, USA",4.563630037932653,0.5765125844877028,0.08927348622385736,0.2017341155502092,0.00802966409342965,0.11344454297094503,0.011005606673855894,26137
"Iosco County, Michigan, USA",5.521114602185772,0.6307533131476044,0.09221259486166215,0.16605704915874894,0.0055730728933165155,0.10340580215272774,0.001998167785940215,26069
"Prentiss County, Mississippi, USA",6.809270116446849,0.44509242957746503,0.43276848591549255,0.09198943661971837,0.0,0.020906690140845077,0.009242957746478878,28117
"Bremer County, Iowa, USA",6.4544823197480605,0.5852874040257324,0.14442830462751544,0.23324341149616076,0.0052915542643701885,0.03081552189250879,0.0009338036937123859,19017
"Manistee County, Michigan, USA",5.072484007745858,0.5326236525433424,0.07478673065562143,0.2537186926107498,0.018220109477618956,0.1193052632105745,0.001345551502092712,26101
"Cherokee County, Alabama, USA",7.1564675189307625,0.1193768056128767,0.6115352868345028,0.2343169624432519,0.0011349566652909607,0.03250103177878662,0.0011349566652909615,01019
"Chattooga County, Georgia, USA",6.98676437650174,0.24692567199912918,0.5835237784307323,0.13809990205680717,0.0037000761780389586,0.025465230166503462,0.0022853411687887705,13055
"Audrain County, Missouri, USA",6.943683243343835,0.3911647475642175,0.476085031000884,0.10341009743135555,0.00033215234720992043,0.021368467670504942,0.007639503985828184,29007
"Grant County, Kentucky, USA",7.160129634651169,0.1345643520566121,0.5258735072976558,0.17901371074745698,0.06755860238832376,0.0860238832375055,0.006965944272445825,21081
"Hickman County, Tennessee, USA",6.624234954107108,0.171588827838828,0.7239010989010987,0.06101190476190485,0.001831501831501832,0.03731684981684989,0.004349816849816851,47081
"Routt County, Colorado, USA",4.737310716767703,0.48286110560729084,0.2883891420645931,0.13552605508222726,0.0,0.09322369724588878,0.0,08107
"Jackson County, Oklahoma, USA",6.518601481651053,0.6801778513080347,0.2538517216420222,0.04404921931547921,0.0,0.010650398097404612,0.011270809637059252,40065
"Yates County, New York, USA",5.67397945052656,0.29043518734000456,0.21317198045147814,0.23225506167093282,0.10600418896904827,0.1464975564347219,0.01163602513381431,36123
"Milam County, Texas, USA",7.02832306276802,0.18572895277207413,0.6521560574948665,0.12063655030800813,0.0078028747433264815,0.026180698151950652,0.007494866529774123,48331
"Crook County, Oregon, USA",5.550953480192069,0.2688172043010752,0.48336850567782114,0.0488393126318963,0.017284695005527068,0.17787157069641266,0.003818711687267611,41013
"Goochland County, Virginia, USA",6.490310562709563,0.0739369579014175,0.7657076369790564,0.0760524645652634,0.03839644594880479,0.03839644594880479,0.007510048656653261,51075
"Miller County, Missouri, USA",6.461624216910728,0.08607695358984539,0.6353629512098365,0.14785799285997644,0.0,0.12346291154303889,0.007239190797302655,29131
"Randolph County, Missouri, USA",6.7517276182705706,0.30126467931346057,0.5092592592592593,0.14035682023486837,0.00033875338753387507,0.044941282746160674,0.00383920505871725,29175
"Cleburne County, Arkansas, USA",6.556958775640112,0.19007876969242327,0.5706114028507124,0.2017066766691673,0.0,0.036102775693923506,0.0015003750937734428,05023
"Teller County, Colorado, USA",3.6128891992203642,0.5154873543620346,0.1400018944775979,0.218054371507057,0.002936440276593731,0.12115184237946375,0.0023680969972530086,08119
"White County, Indiana, USA",7.2800638782396305,0.6272765333891561,0.1534435838392299,0.1851580489847183,0.0035587188612099755,0.029935105714883874,0.0006280092108017598,18181
"Rowan County, Kentucky, USA",6.445728069877487,0.1731302993837886,0.6784898072482287,0.07892892695486037,0.0,0.06865741543497587,0.0007935509781464639,21205
"Cassia County, Idaho, USA",6.282714987882795,0.2639010371110823,0.6237660877171066,0.0354866924903163,0.0204923153817319,0.04898163188804218,0.007372235411720619,16031
"Aibonito Municipio, Puerto Rico, USA",6.889599188199164,0.0,0.055454130534002624,0.009698767685988124,0.0,0.004678229119123682,0.9301688726608855,72009
"Union County, Georgia, USA",5.722791112271437,0.016518176129345676,0.4482293571942783,0.4628088613600842,0.004226418061548442,0.0649736571144852,0.003243530140258104,13291
"Somerset County, Maryland, USA",6.027750529494186,0.03919635153457415,0.5881917909527917,0.17182300012325905,0.1291753975101689,0.06742265499815117,0.004190804881055097,24039
"Nicholas County, West Virginia, USA",5.248319860109342,0.30956809258111195,0.40710890679892553,0.16873320934077277,0.005992973754908047,0.10374044224013214,0.004856375284149616,54067
"Burke County, Georgia, USA",6.768745442566072,0.09849004804392612,0.7437657286662086,0.14275909402882656,0.0,0.012468542667581805,0.0025165865934568786,13033
"Uvalde County, Texas, USA",7.096708329682646,0.13094666025949075,0.7650168188370974,0.0772465160980299,0.01417587698222007,0.009010091302258534,0.0036040365209034086,48463
"Waushara County, Wisconsin, USA",6.086486856794471,0.3794254501314989,0.10034392069593356,0.38630386405017186,0.016892575359093664,0.1117742261784345,0.005259963584867496,55137
"Jefferson County, Oregon, USA",5.83933003597367,0.10989810771470135,0.6089277049975741,0.052159146045608715,0.01589034449296451,0.2097282872392046,0.003396409509946622,41031
"Randolph County, Indiana, USA",7.603576671973377,0.4092071611253183,0.29834743261853314,0.17725752508361245,0.01908321857170959,0.09128467440487911,0.004819988195947278,18135
"Texas County, Missouri, USA",5.853553006697088,0.07448630136986302,0.40614297945205485,0.305757705479452,0.0,0.20986729452054792,0.0037457191780821916,29215
"Marion County, Mississippi, USA",6.968669753661642,0.10899182561307896,0.719673024523161,0.1440871934604904,0.002942779291553133,0.018310626702997254,0.005994550408719343,28091
"Fayette County, Texas, USA",6.924166513240637,0.14678899082568786,0.6588302752293584,0.17786697247706382,0.0,0.01616972477064222,0.000344036697247706,48149
"Scott County, Indiana, USA",7.552072018680016,0.2669536006718456,0.6142137308419062,0.07337812303170278,0.01133739239974806,0.029813142977115268,0.004304010077682133,18143
"George County, Mississippi, USA",7.155232514972956,0.06867202984726599,0.8040107263611982,0.08639384400139931,0.0,0.019703859158213807,0.021219540631922586,28039
"Abbeville County, South Carolina, USA",6.684512193667712,0.23750397962432365,0.658495171389154,0.05465350737557039,0.011355194736283564,0.036824790406452326,0.0011673564682160658,45001
"Lincoln County, Kentucky, USA",6.582652869009932,0.11118097034475534,0.7087917845541233,0.04558314995284505,0.01687100492507597,0.11034265954102492,0.007230430682175419,21137
"Blaine County, Idaho, USA",4.9372775162295754,0.4861285534878417,0.40175819157438003,0.019636944856718817,0.005365909350382467,0.08471286676561249,0.0023975339650645065,16013
"Jerome County, Idaho, USA",6.440886393822826,0.31771096513390584,0.5333501768569986,0.04800404244567969,0.026781202627589762,0.07086912582112183,0.0032844871147043983,16053
"Aguas Buenas Municipio, Puerto Rico, USA",7.130997453510912,0.0,0.03734439834024896,0.00785017382527756,0.0,0.0,0.9548054278344735,72007
"Fairfax city-County, Virginia, USA",7.038686765549923,0.5832833721245811,0.32717144447436763,0.012544508214040427,0.0635809417414209,0.0004399912605111439,0.012979742185078741,51600
"Dawson County, Nebraska, USA",5.45680086990735,0.42072962836685907,0.48175929082850355,0.0676213206046145,0.0009091942266166611,0.026480281850210327,0.0025002841231958157,31047
"Bell County, Kentucky, USA",5.994637496596873,0.1127280396498998,0.7818200991247496,0.02847200253084467,0.0079088895919013,0.06538015395971737,0.003690815142887273,21013
"Shelby County, Texas, USA",7.092361164563462,0.22229714542593815,0.6745336030568669,0.06417172398291754,0.004720161834120036,0.028770510227017407,0.0055068554731400364,48419
"Hood River County, Oregon, USA",5.7500840749809585,0.32227064476477824,0.5079897195217341,0.03397027600849254,0.026371661638171832,0.10872723209297136,0.0006704659738518264,41027
"Itawamba County, Mississippi, USA",6.869535343987848,0.3337926283155354,0.4889195085543693,0.15179699161786664,0.0018371799288092767,0.02078309794465492,0.0028705936387644925,28057
"Anderson County, Kentucky, USA",7.059843647215156,0.22745496089591716,0.6678994486711177,0.0449736955366627,0.002868408068164775,0.05095432965808238,0.005849157170055121,21005
"Upshur County, West Virginia, USA",5.605279950625456,0.46421502239816553,0.3170121887696642,0.0962600270861551,0.005521408480050007,0.11626211063652474,0.0007292426294405667,54097
"Ohio County, Kentucky, USA",7.294569777017817,0.26512153759185997,0.5118145845110227,0.15093273035613364,0.004296212549462974,0.06557377049180325,0.002261164499717355,21183
"Saline County, Illinois, USA",7.250430324653645,0.4855376022341913,0.3871932974266907,0.10582485537602225,0.0,0.018053062038699375,0.003391182924396569,17165
"Iowa County, Wisconsin, USA",6.2609156378914665,0.4341983793209555,0.13037234588162905,0.26730946763770647,0.05939070673915299,0.10780592881321165,0.0009231716073443443,55049
"Page County, Virginia, USA",6.279629102372159,0.02319615179048636,0.5243185462319616,0.10251202565473,0.1958311063602353,0.14836985569214314,0.005772314270443612,51139
"Loíza Municipio, Puerto Rico, USA",8.183793697675522,0.0,0.05832473931477025,0.009396126962300902,0.0,0.001260456055918414,0.9310186776670105,72087
"Quebradillas Municipio, Puerto Rico, USA",7.115472682988891,0.0,0.03207844086672316,0.0022999636847839235,0.0,0.0,0.9656215954484928,72115
"Seminole County, Oklahoma, USA",6.766496625381498,0.3514741871576734,0.47150681738725136,0.1480013984384105,0.0009322922736277831,0.024239599114322413,0.0038457056287146034,40133
"Winston County, Alabama, USA",6.676454752368701,0.12875583035036342,0.6323896301117258,0.1730122572947173,0.0033626206746935725,0.052500271179086754,0.009979390389413171,01133
"Grainger County, Tennessee, USA",6.576171376896289,0.012848794042520194,0.8342057801738706,0.06882552817779349,0.0034242211005158524,0.07673642085782843,0.003959255647471453,47057
"Aransas County, Texas, USA",7.4210822038205295,0.19292289456984482,0.72063381280771,0.050238964819814116,0.0,0.015856897936093635,0.020347429866537398,48007
"Plaquemines Parish, Louisiana, USA",7.971171654075527,0.3812663266575445,0.6016917527055604,0.010324667247170046,0.0,0.0014927229754944644,0.005224530414230624,22075
"Washington County, Missouri, USA",6.385180981195508,0.09430746506078871,0.6154982388364953,0.1571412339506875,0.00022724690376093622,0.13066696966253857,0.0021588455857288937,29221
"Juniata County, Pennsylvania, USA",6.879036997862642,0.024783005938784873,0.2923709456372773,0.08142987665600747,0.34502055733211534,0.2528551850159886,0.0035404294198264005,42067
"Mingo County, West Virginia, USA",6.07279641789272,0.17258307388084335,0.7607684187546764,0.01068340650700057,0.006402905721909996,0.045597219524724064,0.003964975610845571,54059
"Menominee County, Michigan, USA",5.09378136254278,0.4978408389882789,0.10446226609089064,0.25046267735965416,0.016656384947563253,0.12482006991568986,0.005757762697923092,26109
"Roscommon County, Michigan, USA",5.268994583484245,0.6757762847285274,0.0721808607227165,0.16551661521699668,0.0029053931360087147,0.08107862720174322,0.002542218994007624,26143
"Antrim County, Michigan, USA",4.866160744561004,0.3998596802711117,0.10693158130888394,0.30452999619872195,0.01227365952888018,0.17393247436803458,0.0024726083243676164,26009
"Curry County, Oregon, USA",7.356424701023858,0.024749721913236895,0.7556544308490921,0.02465702632554686,0.0021319985168705953,0.1882647385984422,0.004542083796811265,41015
