longname,PW Mean Hilliness (Grade),PW Mean Elevation,geoid
"Benton County, Iowa, USA",0.04309716344781517,258.28480284538347,19011
"Churchill County, Nevada, USA",0.03253540068301404,1214.5533897033138,32001
"Barton County, Kansas, USA",0.030019697174963306,564.342011093609,20009
"Hardeman County, Tennessee, USA",0.05832815810419555,139.27506143449625,47069
"Mason County, West Virginia, USA",0.09585873547608666,206.91774328725964,54053
"Butts County, Georgia, USA",0.059178744165002045,197.03920463726706,13035
"Luna County, New Mexico, USA",0.02935216046469122,1310.4040343558504,35029
"Gladwin County, Michigan, USA",0.04120489095120097,236.92307343477756,26051
"Payette County, Idaho, USA",0.03521729173085819,682.1926507330452,16075
"Pottawatomie County, Kansas, USA",0.03918185403141619,334.28777820480207,20149
"Salem city-County, Virginia, USA",0.05488747150475844,332.8738525983785,51775
"Hardee County, Florida, USA",0.04893767260837592,22.30299582231554,12049
"Fannin County, Georgia, USA",0.0981265157212383,569.6512355221257,13111
"Washington County, Florida, USA",0.05222925709444233,33.96170067705257,12133
"Adair County, Missouri, USA",0.04209830676827224,291.07511015473926,29001
"Lyon County, Minnesota, USA",0.05117943295684119,370.70449149449547,27083
"Todd County, Minnesota, USA",0.05315791629536744,401.8084564426109,27153
"Barbour County, Alabama, USA",0.056211501026516106,106.23437753941442,01005
"Posey County, Indiana, USA",0.04592752486378725,129.52665024862307,18129
"Macon County, Tennessee, USA",0.07906287529441558,273.985915144245,47111
"Lauderdale County, Tennessee, USA",0.039601529485876245,109.33018899254863,47097
"Otsego County, Michigan, USA",0.05695328694379738,398.85071054864136,26137
"Iosco County, Michigan, USA",0.03474903418046458,205.76450644510092,26069
"Prentiss County, Mississippi, USA",0.05207270549644077,137.84922776581425,28117
"Bremer County, Iowa, USA",0.03899513601223997,298.74524533630915,19017
"Manistee County, Michigan, USA",0.05015080316779478,217.91155738249375,26101
"Cherokee County, Alabama, USA",0.05943719147968464,204.14628500074753,01019
"Chattooga County, Georgia, USA",0.0720645549925177,233.09409587152774,13055
"Audrain County, Missouri, USA",0.03943669970109599,240.0534464060669,29007
"Grant County, Kentucky, USA",0.06929733850331866,261.8960352374641,21081
"Hickman County, Tennessee, USA",0.07239455705811798,225.8287408582882,47081
"Routt County, Colorado, USA",0.08096027183854997,2152.652341048118,08107
"Jackson County, Oklahoma, USA",0.030945993116175966,430.4809010946304,40065
"Yates County, New York, USA",0.058796491101716246,294.48715512303795,36123
"Milam County, Texas, USA",0.04345021162940167,135.2397285439079,48331
"Crook County, Oregon, USA",0.056814133340608856,983.7358991060902,41013
"Goochland County, Virginia, USA",0.06546845551847248,92.0075367723035,51075
"Miller County, Missouri, USA",0.06170766584473135,255.41367077312543,29131
"Randolph County, Missouri, USA",0.03617345298813634,256.73231526937724,29175
"Cleburne County, Arkansas, USA",0.06463373783099381,186.63519720064355,05023
"Teller County, Colorado, USA",0.08775167301565788,2676.712784687024,08119
"White County, Indiana, USA",0.03871916862365123,206.6718553330284,18181
"Rowan County, Kentucky, USA",0.10893864686255898,288.42601186743326,21205
"Cassia County, Idaho, USA",0.03311019282296449,1304.5405958120352,16031
"Aibonito Municipio, Puerto Rico, USA",0.11728606097855761,606.6956228118311,72009
"Union County, Georgia, USA",0.10397547862657633,632.7146145786344,13291
"Somerset County, Maryland, USA",0.02515019474848544,11.002942931609438,24039
"Nicholas County, West Virginia, USA",0.1195397937278523,647.0304897601586,54067
"Burke County, Georgia, USA",0.06768169154956959,86.46759709071583,13033
"Uvalde County, Texas, USA",0.03450625350820208,291.8394722381646,48463
"Waushara County, Wisconsin, USA",0.048148994105791126,274.9434712580828,55137
"Jefferson County, Oregon, USA",0.05444323870406465,748.5953338662414,41031
"Randolph County, Indiana, USA",0.03819346301999255,326.4849934000197,18135
"Texas County, Missouri, USA",0.05782608101127749,386.9733329056253,29215
"Marion County, Mississippi, USA",0.05398252578940903,72.28924772172056,28091
"Fayette County, Texas, USA",0.04716085534399867,109.43370087874172,48149
"Scott County, Indiana, USA",0.04700347926934862,182.08633456459773,18143
"George County, Mississippi, USA",0.05414148522190267,52.68711713232056,28039
"Abbeville County, South Carolina, USA",0.05981822624928779,181.15819962528928,45001
"Lincoln County, Kentucky, USA",0.06585552698375406,321.84126757575297,21137
"Blaine County, Idaho, USA",0.07496359640546656,1695.6440465565051,16013
"Jerome County, Idaho, USA",0.029299527944422865,1144.7095546053815,16053
"Aguas Buenas Municipio, Puerto Rico, USA",0.12386606501696777,347.18774801567986,72007
"Fairfax city-County, Virginia, USA",0.05394580784739147,129.8623454546775,51600
"Dawson County, Nebraska, USA",0.03493162357475405,742.8084009599164,31047
"Bell County, Kentucky, USA",0.13575182968551003,433.2674155400071,21013
"Shelby County, Texas, USA",0.04895479630643077,99.04010930774724,48419
"Hood River County, Oregon, USA",0.07035540748252395,237.32737361038522,41027
"Itawamba County, Mississippi, USA",0.05840283719607861,113.53408633003312,28057
"Anderson County, Kentucky, USA",0.05448931761722753,244.24715998582008,21005
"Upshur County, West Virginia, USA",0.1058260034893342,496.3707293581712,54097
"Ohio County, Kentucky, USA",0.06969905377442667,143.59099806787904,21183
"Saline County, Illinois, USA",0.041269671867206446,120.06933219767213,17165
"Iowa County, Wisconsin, USA",0.06479382483049641,323.5871662269879,55049
"Page County, Virginia, USA",0.07432605024383629,326.30493877825444,51139
"Loíza Municipio, Puerto Rico, USA",0.025204582329484207,11.279208301408358,72087
"Quebradillas Municipio, Puerto Rico, USA",0.08243536609684857,149.88984709515233,72115
"Seminole County, Oklahoma, USA",0.05106818940205605,278.4340036680146,40133
"Winston County, Alabama, USA",0.06371441511020251,239.4677272821918,01133
"Grainger County, Tennessee, USA",0.09082679493893003,375.3443365406645,47057
"Aransas County, Texas, USA",0.01540542832572661,9.103683461694128,48007
"Plaquemines Parish, Louisiana, USA",0.022244601357486477,9.797432498653945,22075
"Washington County, Missouri, USA",0.06113737078609618,293.72653082956145,29221
"Juniata County, Pennsylvania, USA",0.08563003413919919,211.4261268900125,42067
"Mingo County, West Virginia, USA",0.22722767894499665,380.18146770482736,54059
"Menominee County, Michigan, USA",0.04832954376361098,205.6105013802773,26109
"Roscommon County, Michigan, USA",0.04750447652959213,358.98894690987163,26143
"Antrim County, Michigan, USA",0.05749318756718328,256.7180117391124,26009
"Curry County, Oregon, USA",0.09628528053450468,81.77601667195164,41015
"Franklin County, Georgia, USA",0.06539668107982205,237.52118209459317,13119
"Meeker County, Minnesota, USA",0.03460712269684663,346.0982210457469,27093
"Fayette County, Indiana, USA",0.047261727362119824,267.9437382386359,18041
"Starke County, Indiana, USA",0.040282000135783536,218.746141266303,18149
"Pacific County, Washington, USA",0.046644132548335104,28.853879846578803,53049
"Naguabo Municipio, Puerto Rico, USA",0.08526636749582321,84.99789823854564,72103
"Saline County, Missouri, USA",0.05366393724937513,233.83065375431357,29195
"Teton County, Wyoming, USA",0.09013075712273613,1954.6370045720466,56039
"Yankton County, South Dakota, USA",0.03774060982096395,377.4035300844574,46135
"McDonald County, Missouri, USA",0.06389422622939711,326.5993788843274,29119
"Lajas Municipio, Puerto Rico, USA",0.07506672278843037,43.305997014206916,72079
"Ray County, Missouri, USA",0.044696515924784665,267.09615008739445,29177
"Cataño Municipio, Puerto Rico, USA",0.040998576923735895,14.444009015220288,72033
"Hampshire County, West Virginia, USA",0.09988354353927491,357.3968333916804,54027
"St. Francis County, Arkansas, USA",0.047926999777223214,77.9931104011962,05123
"Clarke County, Alabama, USA",0.055463355656360805,91.47899220410906,01025
"Crawford County, Missouri, USA",0.06320920455143003,289.11223616507726,29055
"Hopewell city-County, Virginia, USA",0.03471180921648777,20.746376480661663,51670
"Vilas County, Wisconsin, USA",0.043173185944766435,506.3520336558967,55125
"Poinsett County, Arkansas, USA",0.04129334518346619,69.25435545979651,05111
"New Kent County, Virginia, USA",0.04525846206050495,32.69740737996866,51127
"Osceola County, Michigan, USA",0.047634693197026186,343.987525995404,26133
"Tattnall County, Georgia, USA",0.06629478931513688,49.41558809329194,13267
"Columbia County, Arkansas, USA",0.059063313696116844,99.32755726422258,05027
"Franklin County, Indiana, USA",0.05991718815587933,267.9464442065126,18047
"Emanuel County, Georgia, USA",0.0570206947665539,88.4996478789892,13107
"Allen Parish, Louisiana, USA",0.04241738366261551,28.047808070258625,22003
"Sabana Grande Municipio, Puerto Rico, USA",0.0989664931307192,118.77758915422824,72121
"Caswell County, North Carolina, USA",0.05581628167699324,186.41197612393776,37033
"Klickitat County, Washington, USA",0.0807228496834303,396.71296599913245,53039
"Johnson County, Kentucky, USA",0.1661773511039548,259.42309273758826,21115
"Rockbridge County, Virginia, USA",0.10609579284493083,403.5784485026326,51163
"Ouachita County, Arkansas, USA",0.054904177110013455,55.389752431528734,05103
"Mercer County, Kentucky, USA",0.05126834682089089,261.477484100454,21167
"Barceloneta Municipio, Puerto Rico, USA",0.08042111188173227,61.262204222828345,72017
"Washington County, Iowa, USA",0.033192211415538665,220.44874527434905,19183
"Brooke County, West Virginia, USA",0.10512144896107818,294.2028225426794,54009
"Overton County, Tennessee, USA",0.08459377626538866,350.66958648755224,47133
"Panola County, Texas, USA",0.04786061699544776,91.97490666126477,48365
"Beckham County, Oklahoma, USA",0.03264659701809035,593.7145421792362,40009
"Sumner County, Kansas, USA",0.026721503122741106,377.54772715373855,20191
"Bibb County, Alabama, USA",0.062032848370458776,126.68134830796592,01007
"Nobles County, Minnesota, USA",0.037943907440035195,488.3907886251724,27105
"Asotin County, Washington, USA",0.06342119629212208,310.9327163655685,53003
"Saunders County, Nebraska, USA",0.04542551772032404,372.32302322943576,31155
"Leelanau County, Michigan, USA",0.05885971183448345,223.8127263657725,26089
"Meigs County, Ohio, USA",0.09272279169125057,216.3995008738176,39105
"Waynesboro city-County, Virginia, USA",0.059404873528518684,412.8710339607093,51820
"Mahaska County, Iowa, USA",0.04585169065944512,249.943746527057,19123
"Lee County, Virginia, USA",0.12058064870883585,504.7624937341292,51105
"Grant Parish, Louisiana, USA",0.05144320484199192,56.03691067779909,22043
"Sabine Parish, Louisiana, USA",0.06077842278016491,81.16016734696349,22085
"Limestone County, Texas, USA",0.0474369843438044,149.92503560654288,48293
"Villalba Municipio, Puerto Rico, USA",0.14616357495207824,269.59993351951266,72149
"Houston County, Texas, USA",0.05267830725865021,110.84932432628484,48225
"Anson County, North Carolina, USA",0.07742627023725725,120.37542813078456,37007
"Putnam County, Georgia, USA",0.05519105304986348,147.7134101049098,13237
"Jo Daviess County, Illinois, USA",0.0606609239429649,246.40468043391,17085
"Martin County, North Carolina, USA",0.03711211190703251,22.346384532125224,37117
"Randolph County, Alabama, USA",0.06500672689160063,283.6633691420032,01111
"Seward County, Kansas, USA",0.04535832620758543,859.3545138627986,20175
"Henry County, Missouri, USA",0.03911820799158492,241.95726789041993,29083
"Wyandot County, Ohio, USA",0.04200989179416245,259.30190492652287,39175
"Prince Edward County, Virginia, USA",0.055189616513817694,142.69789073659385,51147
"Scott County, Tennessee, USA",0.09210486955748426,456.5452789782416,47151
"Colusa County, California, USA",0.02407101570069333,37.499938970832815,06011
"Tippah County, Mississippi, USA",0.05921066538944174,153.60875537314897,28139
"Boone County, West Virginia, USA",0.21533892740484517,334.39288267199163,54005
"Taylor County, Florida, USA",0.04136625523703721,15.102197288439173,12123
"Mitchell County, Georgia, USA",0.05258700368939631,70.85882112941489,13205
"Gage County, Nebraska, USA",0.03587420283738256,403.5519395115212,31067
"Grenada County, Mississippi, USA",0.04808729147212267,72.8077747289427,28043
"McDuffie County, Georgia, USA",0.05979938899808074,150.10036723844092,13189
"Lampasas County, Texas, USA",0.06146145691228103,328.54715899683464,48281
"Minidoka County, Idaho, USA",0.02891770733445392,1263.8455424930476,16067
"Gaines County, Texas, USA",0.03181764697270601,1016.9093864735626,48165
"Stutsman County, North Dakota, USA",0.038640546342601126,447.1950460299464,38093
"Dakota County, Nebraska, USA",0.059553253860574945,341.1557645929902,31043
"Scott County, Virginia, USA",0.15047056468310188,503.07383205537656,51169
"Hertford County, North Carolina, USA",0.038083770296228434,23.695635435032003,37091
"Letcher County, Kentucky, USA",0.20943729775969233,495.8270391982243,21133
"Hockley County, Texas, USA",0.033287755695861156,1067.7207175222493,48219
"Logan County, Colorado, USA",0.03360228691138364,1212.3616302975192,08075
"Sevier County, Utah, USA",0.03486586311855724,1633.8904940987757,49041
"Jersey County, Illinois, USA",0.03953488487339782,186.36325510942453,17083
"Fayette County, Illinois, USA",0.03653041233515151,167.528711737174,17051
"Clark County, Arkansas, USA",0.050947711152603006,89.01920628801052,05019
"Orocovis Municipio, Puerto Rico, USA",0.1607856613267499,682.0989651460739,72107
"Coahoma County, Mississippi, USA",0.029339623751815383,48.85278680877022,28027
"Wabasha County, Minnesota, USA",0.05199381870356336,283.0412181749454,27157
"Texas County, Oklahoma, USA",0.03672367914717994,947.8087640394921,40139
"Wyoming County, West Virginia, USA",0.21995307515407003,537.0509807815508,54109
"Moore County, Texas, USA",0.025830635544854742,1104.2975651925306,48341
"Hubbard County, Minnesota, USA",0.056957209624757865,438.7793964948671,27057
"Owen County, Indiana, USA",0.062164859215275634,212.80486208521498,18119
"Newton County, Mississippi, USA",0.04925488597703542,135.82672395296416,28101
"Leake County, Mississippi, USA",0.05458880767338979,120.52336109236984,28079
"Llano County, Texas, USA",0.049471493512053065,291.9727480741475,48299
"Nodaway County, Missouri, USA",0.053094402453537956,327.49466408783655,29147
"Fillmore County, Minnesota, USA",0.05822001159531044,348.28968101473754,27045
"Gray County, Texas, USA",0.035797848445284365,972.901692831704,48179
"Madison County, North Carolina, USA",0.16226308889417845,744.1719619392346,37115
"Clinton County, Missouri, USA",0.04116322463751593,305.3150124029352,29049
"Jackson County, Wisconsin, USA",0.05293593280677848,280.58110804940753,55053
"Logan County, Arkansas, USA",0.05950986693268807,159.21244431594363,05083
"Union Parish, Louisiana, USA",0.05660727501418281,48.982564728116685,22111
"Assumption Parish, Louisiana, USA",0.026134358323538578,12.529363914863717,22007
"Morgan County, Tennessee, USA",0.09341940689577982,416.547198697232,47129
"Morgan County, Missouri, USA",0.06019982094524436,270.7208575709224,29141
"Shelby County, Illinois, USA",0.03422489289025302,193.6866152995322,17173
"Fairfield County, South Carolina, USA",0.05801955770782415,139.30621905030856,45039
"Perry County, Illinois, USA",0.03465782622621138,139.42402656092406,17145
"Dodge County, Minnesota, USA",0.05402628877335197,380.9971632765623,27039
"Washington County, Nebraska, USA",0.048580585919800724,360.0674951921197,31177
"Bandera County, Texas, USA",0.06497695123900696,413.7265298077994,48019
"Buena Vista County, Iowa, USA",0.03455478935919738,429.39715889115865,19021
"Sullivan County, Indiana, USA",0.045837136672039945,154.89151422134077,18153
"Worth County, Georgia, USA",0.04938865313229636,106.84798585801774,13321
"Ogemaw County, Michigan, USA",0.04182014254779163,286.82967597615277,26129
"Carroll County, Iowa, USA",0.06551833591316965,384.8790351835375,19027
"Pointe Coupee Parish, Louisiana, USA",0.022654605237879853,11.975464958359762,22077
"Conway County, Arkansas, USA",0.05582195289984548,131.41492360705166,05029
"Adams County, Wisconsin, USA",0.04797083630576821,295.1137957117262,55001
"Jones County, Iowa, USA",0.04370242432420877,259.18233810550925,19105
"Hutchinson County, Texas, USA",0.0429885636844449,949.8517537320269,48233
"Adams County, Washington, USA",0.04627966530221386,350.89612858224007,53001
"Meriwether County, Georgia, USA",0.05150234941397224,261.97901695324254,13199
"Dukes County, Massachusetts, USA",0.03117894737096939,19.13411019574101,25007
"Allen County, Kentucky, USA",0.06600105237164297,223.89688474717624,21003
"Barnwell County, South Carolina, USA",0.051797774010066695,77.93673823234572,45011
"Buchanan County, Iowa, USA",0.03860753499363124,291.74354008781944,19019
"Kewaunee County, Wisconsin, USA",0.043832823399891696,213.8088495419876,55061
"Colorado County, Texas, USA",0.03430355210638059,73.66039187012953,48089
"Greene County, Virginia, USA",0.07381176256313156,203.93632917272032,51079
"Henry County, Iowa, USA",0.03308053243743539,217.94175889501383,19087
"Fulton County, Indiana, USA",0.03731694426983791,239.38218330967052,18049
"Jay County, Indiana, USA",0.03951162574241068,279.28408087355,18075
"Woodward County, Oklahoma, USA",0.034098730808194505,601.0508068853227,40153
"Lincoln County, West Virginia, USA",0.1674879651255188,271.82097914751006,54043
"Greene County, North Carolina, USA",0.02876387473453002,23.223467327125547,37079
"Uinta County, Wyoming, USA",0.048230169992219095,2093.285495875693,56041
"Breckinridge County, Kentucky, USA",0.06250666087761195,198.69830600810388,21027
"Carbon County, Utah, USA",0.04980996594683839,1740.2253034208609,49007
"Peñuelas Municipio, Puerto Rico, USA",0.12264251354111769,137.08334928044778,72111
"Clay County, Kentucky, USA",0.17108208229481853,357.3077968226099,21051
"Lavaca County, Texas, USA",0.04514581822359787,94.0375303488214,48285
"Buchanan County, Virginia, USA",0.23549895143199334,568.5364319863902,51027
"Carroll County, Indiana, USA",0.04253471949666732,202.4440111320477,18015
"Bourbon County, Kentucky, USA",0.0545732457166212,268.00399000078403,21017
"Lincoln County, New Mexico, USA",0.09388081690291823,2054.5021831963186,35027
"Santa Isabel Municipio, Puerto Rico, USA",0.037820253510751876,32.17941134201899,72133
"Yell County, Arkansas, USA",0.056531480889978496,129.6866197284795,05149
"St. James Parish, Louisiana, USA",0.019567485370985405,9.705642143059862,22093
"Labette County, Kansas, USA",0.03381020128914932,275.5226222423978,20099
"Willacy County, Texas, USA",0.029118680595610437,14.457629535108001,48489
"Crisp County, Georgia, USA",0.04746917934174157,98.84697474698318,13081
"Calhoun County, Texas, USA",0.014345670342686204,8.18453951125307,48057
"Morgan County, Georgia, USA",0.0688173902173936,195.73444901769037,13211
"DeKalb County, Tennessee, USA",0.08749191060131092,293.20154541161867,47041
"Winneshiek County, Iowa, USA",0.06290047781846643,322.835244113622,19191
"Hempstead County, Arkansas, USA",0.04253798643376653,108.2975856778658,05057
"Richland Parish, Louisiana, USA",0.03688531149189816,23.56440459447571,22083
"Martin County, Minnesota, USA",0.050950386073274415,359.24548108844476,27091
"Washington County, Georgia, USA",0.060721140511170855,128.98165139381445,13303
"Montague County, Texas, USA",0.04603754652903878,313.0759619309486,48337
"Davison County, South Dakota, USA",0.03527101619863241,403.482786811781,46035
"Dodge County, Georgia, USA",0.05236893553117727,98.51835484938687,13091
"Taylor County, Wisconsin, USA",0.03797267961943122,435.88926899741097,55119
"Smith County, Tennessee, USA",0.11132410257971945,200.5179846423899,47159
"Orange County, Indiana, USA",0.07568790101435355,201.64034321552322,18117
"DeWitt County, Texas, USA",0.04332825895783667,75.81994025006082,48123
"Spencer County, Indiana, USA",0.05741451168133993,133.98488305342553,18147
"Union County, Tennessee, USA",0.10672051540728932,390.014095807825,47173
"Tyler County, Texas, USA",0.04628367412652905,65.9838863778767,48457
"Plumas County, California, USA",0.09133061807925139,1334.609033568549,06063
"Wayne County, Mississippi, USA",0.060645633514899794,74.32133548695612,28153
"Franklin Parish, Louisiana, USA",0.035425211518230415,21.73814802460016,22041
"Monroe County, Alabama, USA",0.05058048391428253,102.71906294801727,01099
"Douglas County, Illinois, USA",0.02958417499631649,199.54747553267464,17041
"Pierce County, Georgia, USA",0.06850348414353219,31.87655179351831,13229
"Vernon County, Missouri, USA",0.03614944531541065,255.30063746088973,29217
"Lincoln County, Montana, USA",0.07940823066406452,800.4833831891799,30053
"Jones County, Texas, USA",0.037445435319218984,515.0473153293592,48253
"Gonzales County, Texas, USA",0.03733886674174129,104.9215531816646,48177
"Holmes County, Florida, USA",0.05350785096038857,39.840455017695206,12059
"Elbert County, Georgia, USA",0.05653523999209465,191.5455854823211,13105
"Duchesne County, Utah, USA",0.04097856714614895,1695.6904979565709,49013
"Simpson County, Kentucky, USA",0.040998930273485376,217.76003657893997,21213
"Lincoln County, Wyoming, USA",0.0597495708086528,1932.3372547779518,56023
"Marion County, Kentucky, USA",0.06724327624583394,237.11214208108447,21155
"Wayne County, Kentucky, USA",0.08382113372311926,302.5705568142439,21231
"East Feliciana Parish, Louisiana, USA",0.04770390517371276,64.7534321589427,22037
"Macon County, Alabama, USA",0.055127305857275426,119.38609798897099,01087
"Fayette County, Iowa, USA",0.04658681719584002,325.93412305725707,19065
"Spencer County, Kentucky, USA",0.0632997542929929,203.29617166054547,21215
"Adair County, Oklahoma, USA",0.055903841623481734,330.74891478210554,40001
"Langlade County, Wisconsin, USA",0.051612553142170246,455.6425872103825,55067
"Jackson County, Iowa, USA",0.05365914523729181,222.59858356102612,19097
"Chaffee County, Colorado, USA",0.05419395494430024,2379.1872387304525,08015
"Freestone County, Texas, USA",0.0407376418911057,135.66644514184858,48161
"Los Alamos County, New Mexico, USA",0.09412859191735616,2113.5168318941214,35028
"Benton County, Missouri, USA",0.060935402984154216,261.0380167752277,29015
"Cherokee County, Kansas, USA",0.04027913649019922,267.9569985147235,20021
"Polk County, North Carolina, USA",0.10101959487655728,355.1260906559032,37149
"Marengo County, Alabama, USA",0.04598152378040066,56.72163928704089,01091
"Hart County, Kentucky, USA",0.07203182391985224,210.9817604113127,21099
"Polk County, Arkansas, USA",0.06499106563724114,339.2216133027693,05113
"Roosevelt County, New Mexico, USA",0.03314905511789277,1224.0667821149227,35041
"Kent County, Maryland, USA",0.03373539342209429,19.265006324880897,24029
"Perry County, Indiana, USA",0.07164886974200392,156.9548965003615,18123
"Beadle County, South Dakota, USA",0.032650842627874606,393.4724704635152,46005
"Gem County, Idaho, USA",0.0416963815867536,743.6459142367082,16045
"Pickens County, Alabama, USA",0.05919857101056438,80.81022640838383,01107
"McDowell County, West Virginia, USA",0.2298627615631146,545.1673717121026,54047
"Ashley County, Arkansas, USA",0.041141343133047466,46.643418161936616,05003
"Butler County, Alabama, USA",0.058410219668278515,113.87894992347191,01013
"Green Lake County, Wisconsin, USA",0.04425558653753039,251.96993724257743,55047
"Inyo County, California, USA",0.042137375436261254,1249.824046488859,06027
"Humphreys County, Tennessee, USA",0.07210553293362335,193.4631076341521,47085
"Waseca County, Minnesota, USA",0.045420738469414176,340.3736541346516,27161
"Perry County, Missouri, USA",0.050526014089998274,171.3360019148191,29157
"McIntosh County, Oklahoma, USA",0.041028096585068174,201.177180511636,40091
"Greene County, Georgia, USA",0.05744488867960181,172.92823767087387,13133
"Adair County, Kentucky, USA",0.0659371105198979,256.13720625889516,21001
"Pike County, Georgia, USA",0.0464421935129427,252.3416690581527,13231
"Comerío Municipio, Puerto Rico, USA",0.1716035597976462,397.5162719240612,72045
"Saluda County, South Carolina, USA",0.06670795231483974,145.7372588526898,45081
"Tishomingo County, Mississippi, USA",0.055051754146962804,169.30086008026234,28141
"Houston County, Minnesota, USA",0.07706242385840406,282.0767995062798,27055
"Paulding County, Ohio, USA",0.04504289270095244,218.8573933497742,39125
"Harrison County, Kentucky, USA",0.06142674330686724,245.14664383721063,21097
"Otero County, Colorado, USA",0.03194091581621739,1266.4668270354182,08089
"Concordia Parish, Louisiana, USA",0.030271239367042617,16.067225407253947,22029
"Crawford County, Illinois, USA",0.0540348926169359,152.29620888391037,17033
"Bethel Census Area, Alaska, USA",0.03679981419235352,17.849492670566388,02050
"Poweshiek County, Iowa, USA",0.04233897575364622,296.09718813598545,19157
"Warren County, North Carolina, USA",0.05793163870063769,104.29207779086666,37185
"Clay County, Mississippi, USA",0.04723279629849017,72.79380083865273,28025
"Andrews County, Texas, USA",0.02580558771968649,964.2370516773861,48003
"Deaf Smith County, Texas, USA",0.028826251165305104,1169.110035218599,48117
"Randolph County, Arkansas, USA",0.048245573597187924,110.63175560496862,05121
"Hampton County, South Carolina, USA",0.04703738840793315,32.74369747029654,45049
"Cedar County, Iowa, USA",0.03646419535053039,235.7297030008108,19031
"Lamar County, Georgia, USA",0.04737766865184603,236.83536653790003,13171
"Fentress County, Tennessee, USA",0.06735308407411904,496.38394818097817,47049
"Ste. Genevieve County, Missouri, USA",0.05902308601186123,186.55770660961608,29186
"Westmoreland County, Virginia, USA",0.03442064484820586,21.148595821064728,51193
"Yancey County, North Carolina, USA",0.17378553793987986,924.835905345702,37199
"Appling County, Georgia, USA",0.06141217422652418,52.009979445705,13001
"Dickinson County, Kansas, USA",0.03316377158919733,373.39535946424166,20041
"Frio County, Texas, USA",0.04093242664887652,180.47462248011905,48163
"Jefferson County, Kansas, USA",0.05954150790337727,305.2369652215221,20087
"Covington County, Mississippi, USA",0.04918429805279118,104.08470965694025,28031
"Stone County, Mississippi, USA",0.07332470633116218,68.52550110814173,28131
"Bosque County, Texas, USA",0.05486238097413343,220.42604944471614,48035
"Wright County, Missouri, USA",0.05488162472124449,430.70239123102624,29229
"Colonial Heights city-County, Virginia, USA",0.03281669581378587,19.867513853969072,51570
"Berrien County, Georgia, USA",0.05838950456138447,74.3221389860072,13019
"Montour County, Pennsylvania, USA",0.06465205808013147,194.0817162669355,42093
"Andrew County, Missouri, USA",0.048364608290133296,313.8587832946944,29003
"Southampton County, Virginia, USA",0.03425891672725394,23.24132825186483,51175
"Sawyer County, Wisconsin, USA",0.041095589174454834,399.79804536602853,55113
"Banks County, Georgia, USA",0.08052364035856498,275.29743612454837,13011
"Brantley County, Georgia, USA",0.057503234041659836,23.908893114239273,13025
"Adjuntas Municipio, Puerto Rico, USA",0.15177923604863963,632.0242899424248,72001
"Russell County, Kentucky, USA",0.05757649194112209,298.2470089493774,21207
"Benzie County, Michigan, USA",0.056875646483189934,242.3906431253316,26019
"Madison County, Florida, USA",0.06333434109027443,36.15577080036851,12079
"Grant County, Arkansas, USA",0.058270207942833496,83.13694032431681,05053
"Johnson County, Tennessee, USA",0.13633796390207942,825.3842132786523,47091
"Kalkaska County, Michigan, USA",0.05894493605532512,325.148457953914,26079
"Bertie County, North Carolina, USA",0.03510669846588657,21.449995675155552,37015
"Unicoi County, Tennessee, USA",0.12465878275736325,646.9968860491489,47171
"Schuyler County, New York, USA",0.07059463092763021,338.14364985180424,36097
"Attala County, Mississippi, USA",0.05267709058753879,124.98129098460508,28007
"Young County, Texas, USA",0.03189862674572521,346.24241062133194,48503
"Gilchrist County, Florida, USA",0.05442475381275156,18.060170814084337,12041
"Haywood County, Tennessee, USA",0.037668559579631306,107.72108926369398,47075
"Avery County, North Carolina, USA",0.14389611354209286,1095.8375181883553,37011
"King William County, Virginia, USA",0.04019689161875585,33.211787294030465,51101
"Guayanilla Municipio, Puerto Rico, USA",0.09515707673595665,71.88338729768252,72059
"Luquillo Municipio, Puerto Rico, USA",0.08640430688447259,50.299283884179,72089
"San Juan County, Washington, USA",0.08201310215192222,67.64623563042268,53055
"Hughes County, South Dakota, USA",0.05784917554332788,470.65509618404076,46065
"Eastland County, Texas, USA",0.03041830456965697,473.2681797752311,48133
"Winston County, Mississippi, USA",0.04924637461901843,156.5141287045371,28159
"Dickinson County, Iowa, USA",0.034291189077560354,442.94821334677243,19059
"Burleson County, Texas, USA",0.05363941031562567,102.73176384410326,48051
"Hancock County, Illinois, USA",0.04176618121376009,194.95107900390352,17067
"Patrick County, Virginia, USA",0.09052859822850659,437.9695846056102,51141
"Seward County, Nebraska, USA",0.05391716705958403,453.0881845365945,31159
"Pike County, Missouri, USA",0.05386595439690125,220.81705618802005,29163
"Polk County, Tennessee, USA",0.0830284915864187,343.81502088910514,47139
"Delaware County, Iowa, USA",0.03764185553096204,300.5348008243056,19055
"Lee County, Texas, USA",0.05162367435617555,139.20907151438632,48287
"Northampton County, North Carolina, USA",0.03733301570831739,35.235361748348126,37131
"Park County, Colorado, USA",0.10547463899018798,2787.3127320387252,08093
"Pitkin County, Colorado, USA",0.12713215495458485,2471.266059665183,08097
"Drew County, Arkansas, USA",0.04580640419397377,77.39343543556024,05043
"Chester County, Tennessee, USA",0.06172154265245253,138.65190886849314,47023
"Richland County, Wisconsin, USA",0.08704299960252175,266.015038088083,55103
"Humboldt County, Nevada, USA",0.03862316797929374,1347.8158409425153,32013
