longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %
"Tallahassee-Bainbridge CSA, FL-GA, USA",0.9415858968785745,0.030148117746201276,0.028265985375224307,0.05841410312142553,0.33569470112952343,0.6058911957490511,0.9103372635042498,0.048594543204118795,0.041068193291631395
"Hickory-Lenoir CSA, NC, USA",0.949740331030734,0.020510554795724105,0.02974911417354177,0.05025966896926587,0.24657614245310483,0.7031641885776293,0.9039540939845158,0.06486208828573774,0.031183817729746512
"Peoria-Canton CSA, IL, USA",0.9629538921296508,0.01794045905013515,0.01910564882021403,0.03704610787034989,0.16570433371430998,0.7972495584153401,0.9475809744596206,0.021462348028820445,0.030956677511558933
"Saginaw-Midland-Bay City CSA, MI, USA",0.9767398700795319,0.012927684980494698,0.01033244493997327,0.023260129920468074,0.12622990336523895,0.8505099667142929,0.9622599700631017,0.01604579270671265,0.0216942372301855
"Green Bay-Shawano CSA, WI, USA",0.9553049071414407,0.01780645102304068,0.026888641835518704,0.04469509285855961,0.17494020984145536,0.7803646972999849,0.9178424993142295,0.05157501243099271,0.030582488254777773
"Gainesville-Lake City CSA, FL, USA",0.9090626247608037,0.04732719338096607,0.04361018185823021,0.09093737523919715,0.3570891669764168,0.5519734577843861,0.8689771373790788,0.0661563489527345,0.06486651366818665
"Ponce-Coamo-Santa Isabel CSA, PR, USA",0.9930445322584763,0.00318273590889123,0.003772731832632545,0.006955467741523732,0.040550301409150405,0.9524942308493259,0.05022455895802788,0.9493133314265452,0.0004621096154269111
"Lincoln-Beatrice CSA, NE, USA",0.9239513698096837,0.037262382790340755,0.038786247399975625,0.07604863019031571,0.24927421776803893,0.6746771520416454,0.8916909599419925,0.04149340752030987,0.06681563253769761
"Erie-Meadville CSA, PA, USA",0.9643909337313902,0.019573622747602454,0.016035443521007386,0.03560906626860978,0.17400209877720857,0.7903888349541817,0.935570804444866,0.018633061069427397,0.04579613448570649
"Lubbock-Levelland CSA, TX, USA",0.9361891750854582,0.0238902146571994,0.03992061025734229,0.06381082491454167,0.1912389842334549,0.7449501908520033,0.7855488158492823,0.18405981097474874,0.030391373175968996
"Midland-Odessa CSA, TX, USA",0.8539955313629342,0.053917555145680855,0.09208691349138506,0.1460044686370642,0.19349198494459166,0.6605035464183442,0.6023188100981274,0.37177203625441313,0.02590915364745935
"Medford-Grants Pass CSA, OR, USA",0.9449842895379961,0.02727025873773231,0.027745451724271716,0.055015710462003826,0.5491679273827537,0.39581636215524263,0.910879716418419,0.06642353181771733,0.02269675176386369
