longname,Architecture and engineering occupations %,Computer and mathematical occupations %,"Life, physical, and social science occupations %","Arts, design, entertainment, sports, and media occupations %",Community and social service occupations %,"Educational instruction, and library occupations %",Legal occupations %,Health diagnosing and treating practitioners and other technical occupations %,Health technologists and technicians %,Business and financial operations occupations %,Management occupations %,Construction and extraction occupations %,"Farming, fishing, and forestry occupations %","Installation, maintenance, and repair occupations %",Material moving occupations %,Production occupations %,Transportation occupations %,Office and administrative support occupations %,Sales and related occupations %,Building and grounds cleaning and maintenance occupations %,Food preparation and serving related occupations %,Healthcare support occupations %,Personal care and service occupations %,"Firefighting and prevention, and other protective service workers including supervisors %",Law enforcement workers including supervisors %
"Myrtle Beach-Florence SC Media Market, USA",0.010253621018600743,0.014641440270429368,0.005942405076364077,0.0112443500693693,0.016332947086406136,0.05770044803211302,0.006492803835566517,0.04343575803746122,0.02356173962808443,0.03145222934218281,0.08299559836384504,0.060747988334522655,0.005068409255470002,0.03886600370229742,0.04441621884948195,0.07134833750055947,0.04152527604422658,0.10475576791876234,0.12297235731181805,0.05097963240223344,0.07636617898298714,0.03304809942589531,0.024533799858355996,0.010498310570253588,0.010820279082713465
"Monterey-Salinas CA Media Market, USA",0.0171344638952639,0.024198430415765183,0.014302666869005273,0.024773908493734877,0.016392704344069763,0.06468571123490942,0.006764241577862104,0.03142225591418651,0.014463694329883805,0.0444960735133515,0.10498847580057459,0.05374406785513154,0.0756161575061669,0.02546147791530229,0.04030443891437024,0.03824248427020804,0.031425749780494616,0.09715616043630877,0.0920445396123542,0.041586900861600544,0.058850610631541324,0.03606269573182088,0.023965986121472847,0.011239698214735682,0.01067640575988517
"Davenport IA-Rock Island-Moline IL Media Market, USA",0.018070723547789422,0.01677126821311065,0.0059830241366916215,0.01146285493101825,0.015173214631313953,0.059714119826370725,0.00539688683679395,0.04003428350244708,0.01966877712958593,0.04407365423428918,0.0969642511543031,0.05247034753518225,0.007840968785423926,0.03449915673643159,0.05913074732505668,0.10070778843761145,0.042616605380298364,0.11036522989300333,0.09237745030274659,0.033882606652105254,0.057839586386131736,0.03139428792612427,0.02501866239044499,0.009306312035168213,0.009237192070557615
"Tallahassee FL-Thomasville GA Media Market, USA",0.011383177787716407,0.027691711705686125,0.01295142072023045,0.014638246792589677,0.021397248224528216,0.07364141743974692,0.01616210540739152,0.03915519329596418,0.023777022385190343,0.048552920448654106,0.09550428697158261,0.04347786079187213,0.013001779924560123,0.032473804840232,0.03301061929428912,0.03849052520676233,0.04005816430121211,0.12507609458359278,0.10194757052237849,0.04015376876267728,0.05931468981425848,0.03151666398362315,0.024477708129164874,0.01236109353270612,0.0197849051333906
"Tyler-Longview (Lufkin & Nacogdoches) TX Media Market, USA",0.013159718910542566,0.011473591811948965,0.00470466570875811,0.011360776798119067,0.016766526448614715,0.06561555199871047,0.0059456561342812984,0.04744933084872026,0.026624343263868786,0.030487435650938442,0.08712976488791815,0.06996042206401439,0.0069030592246219725,0.04241530588351438,0.04963856456460385,0.07610436060871115,0.04383004908560591,0.11028106546569612,0.10558246717667123,0.03877780561401354,0.05509946256543459,0.034265241165663866,0.02170310081812916,0.00997040797902562,0.014751325321873315
"Yakima-Pasco-Richland-Kennewick WA Media Market, USA",0.019166179906542142,0.016342971183800546,0.016023534852024898,0.011946918808411243,0.019643813278816036,0.06434664622274151,0.008576104945482846,0.03476075739875383,0.014523705218068641,0.03394847644080994,0.0941485348520246,0.049482208917445404,0.07197661117601255,0.03546655957943928,0.05507690809968852,0.052746544003115146,0.040933484228971896,0.09993793808411289,0.0838748539719627,0.03416751849688444,0.05455972546728971,0.042171680295950274,0.023431415498442246,0.014036945093457969,0.008709963979750742
"Lincoln & Hastings-Kearney NE Media Market, USA",0.012083987048102235,0.023181945403796846,0.011752743034246303,0.015529951905423302,0.018280047555342297,0.07235499087153069,0.006008612344360232,0.04032189728354288,0.01750714485634551,0.04595304551909013,0.11251255003967323,0.04964038198340717,0.019029840206860948,0.03659347629037568,0.03616979208660633,0.08003522998348941,0.03930762297755019,0.11194763776797946,0.08964900973446416,0.0315606215062094,0.05075736761152506,0.033735533752224885,0.030559186115483358,0.007669967979745313,0.007857416142624984
"Ft. Wayne IN Media Market, USA",0.022227240737343806,0.01887838847283029,0.004822681588912196,0.012863270303875003,0.018975442457062137,0.05077384712287185,0.005601414214685245,0.042608226920860554,0.023341667447664083,0.038461364245948856,0.0890645782597707,0.04537945564425293,0.005028850530321533,0.037456106416678646,0.05439238166397083,0.14173573685696397,0.03953468299035769,0.1070894686568027,0.09218474836586328,0.03128707153932866,0.052379017027469874,0.030304048320391797,0.02305350725723666,0.005939894366008592,0.006616908592528339
"Johnstown-Altoona PA Media Market, USA",0.01796377455931913,0.016723868560795097,0.01090393497376847,0.012306249176237915,0.02128516839028204,0.07475632053936428,0.005324868868616031,0.047256659576688766,0.029479136503888156,0.038551074182099895,0.0822173819168219,0.05564798826239029,0.0063192003758292025,0.036792077466698464,0.050988366604557626,0.07568379363564465,0.04531634271258749,0.10765560276897455,0.0858266083650835,0.03598719071272015,0.0626183158758843,0.03817375836182284,0.02016811678680385,0.00631581907828575,0.01573838174483568
"Evansville IN Media Market, USA",0.017162334147661554,0.01616466010327832,0.005924603929255838,0.010304422241401967,0.016802469316403227,0.05326877221726455,0.006269840108837193,0.04825407042232955,0.02308986380725287,0.03656577773226611,0.09069764039848334,0.054755043227665404,0.007127079097119597,0.03778873301247812,0.05128512704984003,0.11921765970830517,0.04283269211076812,0.10834272005149291,0.08800011702921381,0.04115332289822861,0.05034889334250111,0.03229421144253122,0.025269532907151965,0.009649058646264563,0.007431355052004852
