longname,Population [StatCan],PW Density (1km) [StatCan],Area-weighted Density [StatCan],Area,Compactness
"Shannon Population Center, QC, Canada",3131.0,514.991846735683,735.0378010853423,4.259644871837649,0.13188558306569756
"Channel-Port aux Basques Population Center, NL, Canada",3127.0,290.1673019197395,332.14871717338144,9.414457555672893,0.28832984290886315
"Beausejour Population Center, MB, Canada",3123.0,659.3856052776076,979.3964052106238,3.1886986549929026,0.399428279695871
"Clinton Population Center, ON, Canada",3113.0,677.8350231492766,1064.9196593016543,2.923225214981402,0.4068335591180705
"Lucan Population Center, ON, Canada",3089.0,711.9699773350517,1534.7074279270455,2.012761483908606,0.4030749963534742
"Frankford Population Center, ON, Canada",3079.0,519.1628040801771,907.9769684165169,3.3910551777207285,0.2823698568947797
"Richmond Population Center, QC, Canada",3079.0,510.5121979268155,535.0253075730192,5.754867959362435,0.21828091968773125
"Bridgenorth - Chemong Park Area Population Center, ON, Canada",3072.0,177.12535981735994,232.4348146581061,13.216608727563804,0.13723768274031284
"Saint-Gabriel Population Center, QC, Canada",3068.0,641.7617012982424,865.1042771690334,3.5463932857200997,0.3124372077414559
"Wheatley Population Center, ON, Canada",3060.0,491.30829266236094,607.4437600862899,5.037503388898611,0.23321289266734002
"Hagersville Population Center, ON, Canada",3059.0,631.5789466675482,951.3377210373933,3.215472205458531,0.3819692093528386
"Saint-Raymond Population Center, QC, Canada",3057.0,485.7476544363868,681.062950022194,4.488571871220393,0.13247968720395312
"Melocheville Population Center, QC, Canada",3039.0,512.1086550093877,1296.7772304902824,2.3435019743915633,0.0933782334505135
"Fort Macleod Population Center, AB, Canada",3038.0,688.1162978021955,1330.400179214611,2.2835234446476504,0.26100661146439436
"Norwich Population Center, ON, Canada",3038.0,670.2159244660586,1088.6885900274763,2.7905133091578804,0.6485706205328212
"Rigaud Population Center, QC, Canada",3038.0,634.9440877034151,1172.168274721433,2.5917780454534003,0.21443548022242984
"Grande Cache Population Center, AB, Canada",3037.0,547.8081698033753,811.5208771332931,3.742355970838653,0.38582328008296113
"Grand Bend Population Center, ON, Canada",3031.0,310.1033511306907,328.99761267908315,9.212832808475584,0.371882615648881
"Trois-Pistoles Population Center, QC, Canada",3031.0,728.0207076337541,512.0129563168633,5.919772073354022,0.4400770322174733
"Enderby Population Center, BC, Canada",3028.0,624.4120415972257,710.3650249686837,4.262597247286336,0.26620693598940404
"Marathon Population Center, ON, Canada",3022.0,481.1814289891191,698.4318150565753,4.326836113207713,0.43590946308965206
"Port Stanley Population Center, ON, Canada",3008.0,500.2731929520144,383.2745981879899,7.848159033290866,0.32596108596265394
"Virgil Population Center, ON, Canada",3008.0,718.1993792348713,1244.7198848615192,2.416607974680708,0.38761543780662533
"Bishop's Falls Population Center, NL, Canada",3006.0,310.3282075474004,433.0843155807694,6.940911715929798,0.15001380908456335
"Inuvik Population Center, NT, Canada",3001.0,646.6133875513036,1823.9604628483512,1.6453207518070587,0.044309632912517334
"Port Hawkesbury Population Center, NS, Canada",2998.0,484.1996633985714,546.9686241260861,5.481118784080213,0.3475306789684113
"Malartic Population Center, QC, Canada",2996.0,734.7562189564097,1777.7309445777162,1.6852943968479284,0.11770700367941274
"Gibbons Population Center, AB, Canada",2989.0,608.3159639901837,616.7327735522069,4.846507479705031,0.4890845897223829
"Palmerston Population Center, ON, Canada",2989.0,787.8622281582203,1177.3345114083045,2.5387856815856154,0.2676735105374583
"Wingham Population Center, ON, Canada",2981.0,785.8210446575999,1122.4575184198623,2.6557797966345293,0.4683644257261037
"Bonavista Population Center, NL, Canada",2979.0,423.67548051957164,672.4132713023494,4.430311130281809,0.15112875745246718
"Carman Population Center, MB, Canada",2970.0,549.2159502732547,1042.1068766613985,2.8499955873192198,0.28967930168542205
"Pemberton Population Center, BC, Canada",2970.0,668.5440032758528,1004.862120879134,2.9556293727159364,0.3554510159116467
"Lakefield Population Center, ON, Canada",2943.0,639.1408342558105,1004.2948974043738,2.930414171779882,0.3224943956459679
"Kindersley Population Center, SK, Canada",2938.0,753.7794789574293,1643.7895119828906,1.7873334624552466,0.4156897498676424
"Capreol Population Center, ON, Canada",2919.0,581.6339477428274,1283.1381307709112,2.2748914789448746,0.2041341892167667
"La Crète Population Center, AB, Canada",2911.0,702.8751386701659,963.3258362789677,3.021822825020764,0.4378049118011893
"Alexandria Population Center, ON, Canada",2906.0,611.405488943526,1280.1809460047807,2.2699916047564326,0.2565981881832632
"Virden Population Center, MB, Canada",2904.0,612.3679350543212,1239.8636614172851,2.342193009092987,0.3156712067547598
"Three Hills Population Center, AB, Canada",2902.0,531.7047461322966,923.1543446326311,3.1435696716076764,0.1949564576058465
"Ste. Anne Population Center, MB, Canada",2891.0,410.02222022921063,686.956075113759,4.208420457627155,0.4188398385400392
"Havre-Saint-Pierre Population Center, QC, Canada",2890.0,551.472428522563,1304.7877692444101,2.2149195969805655,0.18797388396143744
"Tisdale Population Center, SK, Canada",2878.0,647.0398311955986,1026.1945597253978,2.804536403671962,0.21718082347136342
"Iroquois Falls Population Center, ON, Canada",2866.0,541.1112575298672,1834.4886352375884,1.562288228418934,0.1524788190423832
"Mackenzie Population Center, BC, Canada",2856.0,499.18646977561235,833.2880297031404,3.4273863276512593,0.2896555494238376
"Saint-Joseph-de-Lanoraie Population Center, QC, Canada",2850.0,574.8415195309551,340.1631725329525,8.378332018654703,0.10599773488152626
"Thurso Population Center, QC, Canada",2833.0,642.9558581782684,832.6717739124025,3.4023009891266387,0.44089300353001026
"Princeton Population Center, BC, Canada",2826.0,490.8338444954055,587.0783786308436,4.813667310642002,0.118576173216184
"Coalhurst Population Center, AB, Canada",2818.0,740.9367446097986,1569.8825433633713,1.7950387510919246,0.371386734265393
"Clairmont Population Center, AB, Canada",2808.0,519.6526784500821,540.9474179390429,5.190892694706275,0.7405186535663444
"Dundalk Population Center, ON, Canada",2803.0,633.6390381925717,1160.93602243227,2.4144310675513814,0.30051842861019834
"Gaspé Population Center, QC, Canada",2803.0,478.3128985693073,566.0039567864129,4.952262199569286,0.4604778303822542
"Crabtree Population Center, QC, Canada",2802.0,744.0788952038641,1211.5072511394426,2.312821485273549,0.1878519355121536
"Cowichan Bay Population Center, BC, Canada",2799.0,451.8672102469838,626.4849707270901,4.467784752683721,0.13017311864858533
"Ridgetown Population Center, ON, Canada",2797.0,624.3359924266064,1023.9668221508825,2.731533814860126,0.2365907180714386
"Pasadena Population Center, NL, Canada",2769.0,506.60047231755703,781.7826808489733,3.541905017636125,0.11722337011046331
"Arviat Population Center, NU, Canada",2766.0,754.5700415666165,497.06116410712724,5.564707524412163,0.09676007877085623
"Durham Population Center, ON, Canada",2755.0,635.0257966181106,807.6865797562583,3.41097657067844,0.4507772963815398
"Botwood Population Center, NL, Canada",2741.0,343.41967039404886,493.8360053861753,5.550425586843476,0.1831517186256333
"Saint-Anselme Population Center, QC, Canada",2729.0,557.9748356475916,777.4577225692877,3.510158714458958,0.2496208935548495
"Erin Population Center, ON, Canada",2725.0,495.13599242500135,658.7277070320221,4.136762384381583,0.20645151220707267
"Grand Valley Population Center, ON, Canada",2720.0,685.5386186921313,930.9325931322736,2.921801234660953,0.5503962609964759
"Roxton Pond Population Center, QC, Canada",2701.0,380.71194080181834,516.018153588255,5.234311973751221,0.35134987580450705
"Rankin Inlet Population Center, NU, Canada",2698.0,667.2635288196642,822.8315119185605,3.278921578622081,0.14399392013516005
"Clermont Population Center, QC, Canada",2693.0,545.5035969972193,692.4818102711996,3.888910813332886,0.19001298418985205
"Huntingdon Population Center, QC, Canada",2673.0,671.4642851085817,1021.7763671106406,2.6160323198300794,0.3419580817951518
"Seaforth Population Center, ON, Canada",2673.0,560.5257279786289,957.9228123374987,2.7904127196610067,0.2996846994314943
"Marystown Population Center, NL, Canada",2671.0,272.86319516321373,344.4899687338484,7.753491371075609,0.1388182283120371
"Mount Brydges Population Center, ON, Canada",2656.0,411.1849449780097,481.65493559927404,5.514321153369705,0.36791998690108874
"Schomberg Population Center, ON, Canada",2656.0,575.0923649285716,1093.89597463566,2.4280188076243943,0.32625076539280934
"Springhill Population Center, NS, Canada",2654.0,487.7977870504706,547.1936937324518,4.850202095526456,0.27902185163132237
"Saint-Jacques Population Center, QC, Canada",2647.0,664.3254792913874,799.9747940016642,3.3088542537185157,0.28238237844793074
"Pictou Population Center, NS, Canada",2643.0,503.46772405668116,606.8026285729328,4.355617256002596,0.2408348683664875
"Arthur Population Center, ON, Canada",2628.0,595.2835757476196,608.9213704504465,4.315828163586951,0.5300475154438535
"Thamesford Population Center, ON, Canada",2622.0,554.14558373764,922.7342457614383,2.841554881098329,0.48908982208315505
"Fort Nelson Population Center, BC, Canada",2611.0,502.17486854060627,519.9001672722193,5.022118022579675,0.22435529943936316
"Eskasoni 3 Population Center, NS, Canada",2575.0,202.30824526570427,443.59261611869033,5.804875704493281,0.06353416558745219
"Black Diamond Population Center, AB, Canada",2574.0,503.8622903963404,1199.05747013163,2.146686096469948,0.3382425143286278
"Harrow Population Center, ON, Canada",2562.0,597.7886995933213,897.0723143932331,2.855957049274116,0.5889597741580345
"Bedford Population Center, QC, Canada",2548.0,579.5353666093747,635.2841151505648,4.010803889526049,0.4136008798174995
"Liverpool Population Center, NS, Canada",2546.0,427.3672790230246,583.8091385842389,4.361014296854199,0.3173529115310627
"Ville Lambert Population Center, QC, Canada",2544.0,319.8700300402473,708.5719371270532,3.5903200038020113,0.06570236474797066
"Neuville Population Center, QC, Canada",2543.0,258.7606529227858,238.1093274592413,10.679968009381327,0.25090811594933893
"Osgoode Population Center, ON, Canada",2535.0,490.300314433711,852.2052203990868,2.9746356151313673,0.43876328222758515
"Saint-Pascal Population Center, QC, Canada",2534.0,584.9380044698605,756.0525392936066,3.3516189263348832,0.39658769270671473
"Lac-Lapierre Population Center, QC, Canada",2533.0,544.4627142260783,947.390898524483,2.673658786404882,0.4257424379759455
"Elmvale Population Center, ON, Canada",2520.0,673.2309670703808,1275.1008857869335,1.976314210184845,0.4672961763682016
"Grimshaw Population Center, AB, Canada",2519.0,471.1367933565468,609.6510271470414,4.131871985499737,0.28344382858048767
"Cap-aux-Meules Population Center, QC, Canada",2516.0,343.08074634490174,294.8749246416566,8.532431175887677,0.19827721818700567
"Killarney Population Center, MB, Canada",2499.0,489.2487911846125,706.6421024016613,3.536443684160143,0.12057360561955316
"Fenelon Falls Population Center, ON, Canada",2490.0,375.2203701157654,264.0840582911421,9.428816022112454,0.2913854916719945
"Château-Richer Population Center, QC, Canada",2482.0,200.50650089268373,324.65788538425954,7.644970634433681,0.10117877488447505
"Moosomin Population Center, SK, Canada",2478.0,630.3582649414196,1278.2661255170376,1.9385634575880588,0.24266112849760965
"La Salle Population Center, MB, Canada",2471.0,523.3878899293043,810.4563516870736,3.048899542654311,0.2782419951146852
"Berwick Population Center, NS, Canada",2455.0,458.714756257026,569.4870364044776,4.310897075901722,0.4056943846405786
"Wawa Population Center, ON, Canada",2431.0,652.7993682976809,1380.0818160710605,1.7614897694404719,0.57469679155666
"Forest Population Center, ON, Canada",2429.0,607.7652236194751,1040.0662719601523,2.335428102501781,0.3760602472540534
"Fairview Population Center, AB, Canada",2427.0,461.7911822801031,1072.3077944558322,2.2633426825286094,0.1431114454809377
"Cabano Population Center, QC, Canada",2419.0,420.33892907763595,264.22601515569494,9.155040992366352,0.35558757971462795
"Winchester Population Center, ON, Canada",2417.0,702.4873987453433,1068.3484107065908,2.262370567295953,0.387654885983921
"Turner Valley Population Center, AB, Canada",2409.0,537.5606522915167,717.2530092826295,3.3586474630610397,0.27764228149448217
"Minnedosa Population Center, MB, Canada",2407.0,467.80524168681654,1072.4157790106312,2.244465297051675,0.15744041345310436
"Unity Population Center, SK, Canada",2406.0,592.7037242424565,987.9863821645718,2.435256237771935,0.5856184725409485
"Lunenburg Population Center, NS, Canada",2405.0,411.37244686637354,717.5601881071809,3.3516352214913696,0.21778210944151294
"Dresden Population Center, ON, Canada",2401.0,518.3801778819752,831.5070829174134,2.8875280190950234,0.4011173142598614
"Morrisburg Population Center, ON, Canada",2398.0,632.2179899923767,1745.1908203800344,1.3740617770828116,0.3154614470870418
"Saint-Honoré Population Center, QC, Canada",2394.0,608.9559308431396,1195.735892765282,2.002114358601036,0.36236847404768696
"Tumbler Ridge Population Center, BC, Canada",2389.0,517.4147852086774,810.3045793285926,2.9482740946367265,0.36062548669826366
"Rosetown Population Center, SK, Canada",2384.0,647.0822070871599,1260.8897678706628,1.890728325939228,0.37618535679901244
"Hay River Population Center, NT, Canada",2380.0,348.1114486622737,615.8890688807695,3.864332264128471,0.22457193429096428
"Chase Population Center, BC, Canada",2377.0,477.7510001746236,811.163749572092,2.930357774560221,0.342747130403187
"Dalhousie Population Center, NB, Canada",2372.0,460.1546491962149,841.9822989123817,2.817161362019126,0.09612737524340159
"Blind Bay Population Center, BC, Canada",2369.0,383.719947683635,568.5239186942301,4.166931103692265,0.23066879753757003
"Lake Echo Population Center, NS, Canada",2365.0,333.4464970632359,401.43791346045003,5.8913219720912124,0.4872227688106636
"Pilot Butte Population Center, SK, Canada",2364.0,594.5214048358469,853.6760623036477,2.7692002908231235,0.36030301761094435
"Wyoming Population Center, ON, Canada",2348.0,479.6408054184186,511.3733670379162,4.591557072282776,0.5400330665829025
"Gimli Population Center, MB, Canada",2345.0,468.24931691623897,775.6646913415088,3.0232135433989296,0.23306293041040224
"Colchester Population Center, ON, Canada",2334.0,237.59746396396923,752.6044011482843,3.10123086768946,0.07735251477546108
"Assiniboia Population Center, SK, Canada",2333.0,559.7707882215067,974.6191967610879,2.393755435715984,0.3486675747042066
"Indian Brook 14 Population Center, NS, Canada",2332.0,475.7096205164933,599.2958917442988,3.8912330822300927,0.18061470167686647
"Évain Population Center, QC, Canada",2329.0,471.67197202970056,1180.9993548326881,1.9720586556374102,0.07178900362107339
"Magrath Population Center, AB, Canada",2308.0,510.09669549764794,845.894517901935,2.7284725827571417,0.20659678271678303
"Drayton Population Center, ON, Canada",2279.0,536.0244903859939,797.2101415719178,2.858719277587624,0.42845782626992346
"Sexsmith Population Center, AB, Canada",2275.0,570.8877314973774,1107.6950205016954,2.0538144145214363,0.46579996555789616
"Constance Bay Population Center, ON, Canada",2263.0,257.0836899010957,407.0197299206902,5.55992703459598,0.2945032091377874
"Fort-Coulonge Population Center, QC, Canada",2263.0,286.66808307001475,551.8144267493,4.1010163748910555,0.16795953387395657
"Rimbey Population Center, AB, Canada",2258.0,544.1366534477456,621.7937544255595,3.6314292061135927,0.46699262990955875
"Beaverlodge Population Center, AB, Canada",2251.0,477.76885693241417,676.3922118156182,3.32795079641398,0.4229036349614115
"Ilderton Population Center, ON, Canada",2250.0,701.5866786666323,1892.3866710220998,1.1889747663381867,0.18272869889164464
"Hanna Population Center, AB, Canada",2234.0,556.2520829931756,953.9609623204739,2.3418149046328685,0.24418748040740282
"Port McNeill Population Center, BC, Canada",2234.0,545.0552406538825,583.1769468027264,3.8307412737213427,0.2933845166740687
"Rosedale Population Center, BC, Canada",2232.0,239.1042040075926,507.6703856054727,4.3965534789625496,0.11036521207947357
"Disraeli Population Center, QC, Canada",2228.0,455.116560758547,524.2610885260773,4.249790893815643,0.2053752638602884
"Sainte-Claire Population Center, QC, Canada",2226.0,543.7027428510403,1200.6969273925517,1.853923291728587,0.23907285729631417
"Métabetchouan Population Center, QC, Canada",2222.0,575.606700668818,252.84154575134122,8.788112702748785,0.46272965270953015
"Starlight Village Population Center, NB, Canada",2222.0,215.65093678384176,420.3192128279951,5.286458320688987,0.17589820282254012
"Les Cèdres Population Center, QC, Canada",2214.0,549.1353049722886,925.479959921095,2.392272221852067,0.3061580472897611
"Limoges Population Center, ON, Canada",2213.0,451.8254210281463,1807.3090745888098,1.2244723556780077,0.25210324922084854
"Senneterre Population Center, QC, Canada",2212.0,404.444944309031,645.8093874303883,3.4251592544997362,0.2198211295015252
"Okanagan Falls Population Center, BC, Canada",2202.0,483.1643398081358,659.1647067499194,3.340591475015693,0.23574486868774502
"Forestville Population Center, QC, Canada",2193.0,392.7549192548369,756.3736306830831,2.8993607273425117,0.11344640131675586
"Esterhazy Population Center, SK, Canada",2191.0,490.4712240134725,880.2866374130338,2.488962011781595,0.31593773694019606
"Saint-Tite Population Center, QC, Canada",2190.0,522.7485529742602,802.5097435940477,2.728938829068995,0.2984689002730277
"Chandler Population Center, QC, Canada",2189.0,362.31837279603707,724.6009229285838,3.020973242971906,0.17078183412091164
"Shippagan Population Center, NB, Canada",2189.0,468.51129130309846,770.7698990828367,2.8400174975758135,0.17652898449141322
"Springdale Population Center, NL, Canada",2182.0,346.3306383598076,542.2347327352427,4.02408748143658,0.043481135138743666
"New Maryland Population Center, NB, Canada",2179.0,438.60852673057406,799.9541633318972,2.7239060684730045,0.20422574915015398
"Wendover Population Center, ON, Canada",2176.0,307.1949321020339,335.49315377499073,6.485974379850995,0.1393329411347289
"Blind River Population Center, ON, Canada",2174.0,337.53952229324244,488.1097375896158,4.45391647119283,0.14438119537769672
"Stony Mountain Population Center, MB, Canada",2160.0,468.4351441062297,1060.504524680478,2.036766416108212,0.36683602665077253
"Glencoe Population Center, ON, Canada",2158.0,514.2178209487763,809.7731233741125,2.6649439672783646,0.3602850287197632
"Long Sault Population Center, ON, Canada",2154.0,490.3888904251642,916.203642297182,2.3510057159337547,0.0699081979711539
"Fermont Population Center, QC, Canada",2151.0,604.423563479978,1122.352179305752,1.9165107349197055,0.3735336400327269
"Maple Creek Population Center, SK, Canada",2151.0,587.7879873920017,1362.9084482920755,1.5782424730696467,0.27957289754093273
"Saint-Quentin Population Center, NB, Canada",2141.0,417.45650241397084,504.7128784221027,4.242015790628258,0.7794518203576095
"Lac la Biche Population Center, AB, Canada",2138.0,407.0168068507814,724.5059673630236,2.950976384337668,0.16401678624107205
"Saint-Roch-de-l'Achigan Population Center, QC, Canada",2136.0,454.40599021264825,1344.3708731105407,1.5888472762414332,0.07213741587190763
"Pelican Narrows Population Center, SK, Canada",2133.0,401.6432054632,781.8548119806438,2.7281279942455687,0.06122449817483807
"Burns Lake Population Center, BC, Canada",2117.0,488.97796403949275,673.6219795183812,3.1427121803739086,0.2742362589684043
"Outlook Population Center, SK, Canada",2112.0,517.6755667917066,748.6445708047819,2.8210983988431666,0.2245537271225378
"Portneuf Population Center, QC, Canada",2107.0,304.3831110685847,306.9730033042439,6.8637957648403765,0.1276489634282728
"Betsiamites Population Center, QC, Canada",2104.0,607.9367838022974,716.6301546961906,2.9359635318331994,0.4138331772344687
"Houston Population Center, BC, Canada",2085.0,455.92784497653986,702.9862630748731,2.9659185527753795,0.2928970813350613
"Stirling Population Center, ON, Canada",2074.0,440.5780237476318,684.0456102308343,3.0319615665688127,0.36846635013780804
"Grand Bank Population Center, NL, Canada",2071.0,530.8657315189547,897.375304623666,2.3078415344497576,0.27301832950516186
"High Prairie Population Center, AB, Canada",2065.0,558.2622061190954,872.7139509169896,2.3661819520935077,0.24284079419187346
"Lewisporte Population Center, NL, Canada",2064.0,391.43186668043256,571.0800355457745,3.6142044398863624,0.16618271857509118
"Biggar Population Center, SK, Canada",2045.0,512.7312298735087,1354.3265445938316,1.5099755728507147,0.32021790797317273
"Sicamous Population Center, BC, Canada",2041.0,390.79860748147195,467.23875134597563,4.3682164506271945,0.2099673753213068
"Westlake Population Center, AB, Canada",2040.0,591.8602532396285,624.7168975935159,3.265479144006387,0.47094706592313884
"Ville-Marie Population Center, QC, Canada",2017.0,499.40359251198356,1048.7187439538898,1.9232992750711086,0.16515138842914745
"La Loche Population Center, SK, Canada",2009.0,461.6586599149618,1285.8401703224972,1.5624025803270165,0.467442201628102
"Saint-Prosper Population Center, QC, Canada",2006.0,537.9357737052876,897.577908163424,2.2349034905555665,0.2835765899693052
"Saint-Marc-des-Carrières Population Center, QC, Canada",2005.0,400.8278742942751,768.6240942785781,2.608557310295965,0.15168996740786095
"Digby Population Center, NS, Canada",2001.0,471.31895098847434,589.0006532749803,3.3972797633992013,0.399094783556955
"Wiarton Population Center, ON, Canada",1996.0,460.3580650016706,635.687041340243,3.1399098458759798,0.3128395731756538
"Sainte-Madeleine Population Center, QC, Canada",1989.0,524.4465042866773,833.9905978324327,2.3849189729110525,0.4912573915160207
"Stanley Mission 157 Population Center, SK, Canada",1987.0,467.0246815190259,705.9921260928362,2.8144789815102196,0.3574870538697845
"St. Anthony Population Center, NL, Canada",1986.0,239.06194390571505,432.999971404806,4.586605383729494,0.11778253616206337
"Nanton Population Center, AB, Canada",1984.0,579.4820247284362,1257.3927417109317,1.5778681824585494,0.2509555600878989
"Heritage Pointe Population Center, AB, Canada",1974.0,424.91789786195153,410.3712949354267,4.810277971100819,0.33994854504447364
"Vanderhoof Population Center, BC, Canada",1967.0,301.63057760780526,592.1860875527808,3.321591035899984,0.18982363302726063
"St. Jacobs Population Center, ON, Canada",1959.0,492.5251602714577,677.5957676429186,2.8911042446657658,0.38070904698190944
"Kuujjuaq Population Center, QC, Canada",1958.0,332.43045738095003,792.6773848932929,2.4701095771309007,0.21169953173164208
"Bouctouche Population Center, NB, Canada",1944.0,255.35248067555554,401.27077184292466,4.844609018174313,0.1070011185524449
"Ucluelet Population Center, BC, Canada",1940.0,400.57166171838116,409.28478526152105,4.739975855101471,0.40648942217582645
"Souris Population Center, MB, Canada",1935.0,461.5587115367872,740.1866477973978,2.614205492301239,0.22665497702231466
"Rayleigh Population Center, BC, Canada",1933.0,422.26383510256437,939.7027727031729,2.057033411149233,0.4026978171610622
"Lebel-sur-Quévillon Population Center, QC, Canada",1931.0,312.1696868308854,327.2341528047272,5.9009733044346975,0.3567983298493036
"Atikokan Population Center, ON, Canada",1929.0,335.6073635395272,815.0443634324313,2.366742335197951,0.20934777380495093
"Roberts Creek Population Center, BC, Canada",1927.0,247.24666724472272,460.471756987337,4.184838637243484,0.13458834278556495
"Amigo Beach Population Center, ON, Canada",1924.0,239.3743285455318,225.44063851872792,8.53439740342187,0.372620869953134
"Elkford Population Center, BC, Canada",1908.0,339.6836943588928,622.1801281803779,3.066636032848106,0.3135979811001055
"Stoneham Population Center, QC, Canada",1905.0,393.97757661330024,696.2292165143139,2.7361678522160022,0.21324502876635668
"Marchmont - Bass Lake Population Center, ON, Canada",1902.0,324.19945585496845,324.01028971944885,5.870183942759617,0.3596779271060511
"Montague Population Center, PE, Canada",1896.0,408.66943358437004,859.5170701000181,2.205889872296976,0.3865972292679997
"Harriston Population Center, ON, Canada",1887.0,499.9646318982894,1439.1795232269978,1.3111637356880101,0.3217559520396353
"New Richmond Population Center, QC, Canada",1886.0,303.2953134930789,289.7840704600597,6.508294251667444,0.46686430730653755
"Calmar Population Center, AB, Canada",1883.0,568.4203155955364,1418.3314151758177,1.3276163665644969,0.4103653706595597
"Saint-Ambroise-de-Kildare Population Center, QC, Canada",1883.0,399.27909713119953,750.6335119049564,2.5085477401899174,0.17835083740869112
"Normandin Population Center, QC, Canada",1880.0,526.5881717747687,975.0632887873458,1.92807997349392,0.2843141120388844
"Chesley Population Center, ON, Canada",1879.0,418.53481055450624,947.9760191289288,1.9821176507466567,0.2791189256790625
"Saint-Bruno Population Center, QC, Canada",1868.0,587.8476431846915,1616.9849485971054,1.1552364798575738,0.26468609600560444
"East Broughton Population Center, QC, Canada",1866.0,479.2938317406715,1179.2086219945218,1.5824171950539458,0.20437075684792178
"Fort Qu'Appelle Population Center, SK, Canada",1866.0,466.508725813775,885.7459731590898,2.1066988239808184,0.3389794598432829
"Pierreville Population Center, QC, Canada",1863.0,305.90912760658546,585.2216076931717,3.183409456365733,0.14865479366457124
"Carlisle Population Center, ON, Canada",1858.0,463.6712866620144,723.6619251991366,2.567497246022329,0.3874499749813115
"Laurier-Station Population Center, QC, Canada",1856.0,452.02096176789786,623.8591207459291,2.975030641182,0.22088009501158828
"Rivière-Beaudette Population Center, QC, Canada",1854.0,154.07280126831046,269.8120427875483,6.871450143016229,0.08454470216736248
"Millet Population Center, AB, Canada",1847.0,371.8560889812798,824.158215415393,2.2410745478877176,0.3201617648404493
"Saint-Liboire Population Center, QC, Canada",1844.0,544.934269180316,855.9330363595645,2.154374141045963,0.3723635269385491
"Cannington Population Center, ON, Canada",1839.0,455.2757396295028,980.9200089648992,1.8747706063622624,0.2111597494804339
"Provost Population Center, AB, Canada",1834.0,482.09021557165005,876.5394252078908,2.092318893203265,0.5027486394094552
"Bow Island Population Center, AB, Canada",1829.0,536.651150228689,1332.979357651706,1.3721142713133438,0.19022636783396435
"Cross Lake 19A Population Center, MB, Canada",1826.0,243.1176301344692,498.5342372457887,3.662737408142624,0.07640692915781715
"Bath Population Center, ON, Canada",1825.0,266.03537971911663,468.0902623211543,3.8988206910142407,0.1559504672174702
"Carberry Population Center, MB, Canada",1823.0,418.94522420458827,759.9127407402347,2.39895964663549,0.3451449078033417
"Saint-Jean-Baptiste Population Center, QC, Canada",1822.0,510.8684993405121,510.8515952904252,3.56659354066257,0.5982465099878495
"Indian Head Population Center, SK, Canada",1819.0,495.60674287125084,1054.3257506358307,1.7252732363816574,0.4116264425325099
"Watrous Population Center, SK, Canada",1817.0,461.22471844525353,927.7243861712848,1.9585558244283656,0.36284439685744385
"Metcalfe Population Center, ON, Canada",1811.0,407.00444889828583,826.6976340223825,2.1906437438176676,0.31438319905219175
"Tofield Population Center, AB, Canada",1811.0,510.44953743736187,1481.6696111182061,1.2222697870095685,0.1947644894538135
"Picture Butte Population Center, AB, Canada",1808.0,482.54704801709505,913.3163940044249,1.9795987588406747,0.2366208806724495
"Waskaganish Population Center, QC, Canada",1807.0,574.6483429878824,2226.8984968316845,0.8114424624970136,0.4105242713535672
"Oro Station - Hawkestone Population Center, ON, Canada",1806.0,146.80889054073134,52.95882347097857,34.101966048956655,0.2973293056028485
"Valcourt Population Center, QC, Canada",1805.0,451.362889561713,603.3801042455191,2.991480805050765,0.5235651097847621
"Redwater Population Center, AB, Canada",1802.0,387.08849170201364,897.4124558441898,2.0079953072468455,0.22859805092875643
"Morris Population Center, MB, Canada",1801.0,451.2209656556644,792.6444070683718,2.272141182022684,0.35465953703567404
"Lumsden Population Center, SK, Canada",1800.0,343.42630459194834,427.11961430562775,4.214276141184189,0.36638639523276184
"Milverton Population Center, ON, Canada",1797.0,536.3509182813438,1356.0039935164918,1.325217336078697,0.3497006958649534
"Keremeos Population Center, BC, Canada",1791.0,381.1921730404884,611.5931720245019,2.928417258275487,0.18544225727921892
"Regina Beach Population Center, SK, Canada",1790.0,215.04820301149633,384.8360026810442,4.651331963562591,0.11477071388840912
"Ormstown Population Center, QC, Canada",1785.0,372.9295444296684,830.6996593008656,2.1487910582535856,0.14204498976624336
"Coniston Population Center, ON, Canada",1782.0,428.7471618076118,793.4100378670903,2.2460013296409986,0.2599432238608813
"Grunthal Population Center, MB, Canada",1782.0,457.62458478735493,660.0836281680081,2.6996579281109447,0.6435783694003584
"Sundre Population Center, AB, Canada",1781.0,323.9903146580071,655.1189292860554,2.718590351130478,0.23851649902089508
"Vankleek Hill Population Center, ON, Canada",1781.0,501.01636507123294,797.9033010457542,2.2321000523068046,0.28851658069582836
"Cardinal Population Center, ON, Canada",1770.0,476.00240216017943,392.8407688063155,4.505642337933294,0.27476015846641505
"Lac-Etchemin Population Center, QC, Canada",1769.0,420.7579860302575,770.8279234317797,2.2949350253481846,0.16625015996142753
"Saint-Sulpice Population Center, QC, Canada",1769.0,435.9573280799719,1515.3929533647192,1.1673539830525024,0.1650002174152521
"Shaunavon Population Center, SK, Canada",1769.0,494.46552817706015,1019.812133288816,1.734633215526776,0.5003673019128486
"Canora Population Center, SK, Canada",1763.0,487.9295150404126,1059.7790539506843,1.6635542978773,0.46647378095577285
"Geraldton Population Center, ON, Canada",1761.0,332.9064098856646,666.7864497836958,2.6410254746047475,0.25199236978132267
