longname,White %,Hispanic %,Black %,Asian %,Native %,Hawaiian / PI %,Other / Mixed %,Racial Homogeneity %,Segregation %,Mean Local Segregation %
"Lewisburg TN HSA, Nashville TN HRR, USA",0.8212430645732499,0.06740644552000945,0.059467595325227246,0.00424979341282021,0.002833195608546807,0.00020658717978987132,0.04459331838035651,0.7344167767228189,0.15886576926572646,0.04491323200849383
"Owatonna MN HSA, Rochester MN HRR, USA",0.8307006407038885,0.08822226815081638,0.03959372877852904,0.009595795565266173,0.0016829549145236057,0.000531459446691665,0.029673152440284626,0.7444023451649215,0.14717816581569673,0.042878484275318374
"Silver City NM HSA, Albuquerque NM HRR, USA",0.46833909523387407,0.47755813609904557,0.00821440179653104,0.00596873799604054,0.008450787459740566,0.0006796087817273883,0.030789232633040807,0.5870723290843171,0.2510888485425513,0.0738874011649712
"Lock Haven PA HSA, Danville PA HRR, USA",0.9321395748717797,0.0177284990068483,0.010969138181494767,0.0057513859654323915,0.0015119622898817112,8.893895822833595e-05,0.031810500726334824,0.8811663064267126,0.08514459999754408,0.009555911610802086
"Carbondale IL HSA, St Louis MO HRR, USA",0.633791119152849,0.06472280722569929,0.17945599620324504,0.05745558093317118,0.002254323258090351,0.0005339186663898199,0.06178625456055528,0.5503789479473464,0.19016605704582903,0.0994022078891914
"Tazewell TN HSA, Knoxville TN HRR, USA",0.9351007926847371,0.015408366238161685,0.009381587150788231,0.004572039307662619,0.0018703797167710715,0.00026719710239586734,0.03339963779948342,0.8908694620047828,0.12029137381655836,0.01435942321791842
"Malone NY HSA, Burlington VT HRR, USA",0.7666488286359853,0.033713877987870136,0.04575454869782376,0.003835176596503746,0.12007967653704364,0.0,0.029967891544773455,0.8344648568076769,0.5793030194933825,0.12059862868777328
"Lexington VA HSA, Roanoke VA HRR, USA",0.8712288667184419,0.029511918274687854,0.0379054901726507,0.014248162972698488,0.003614313877770476,0.0008662405161598662,0.04262500746759066,0.7890244237702035,0.10939876249163825,0.02677602699145946
"North Adams MA HSA, Springfield MA HRR, USA",0.8632887189292543,0.03994383365200765,0.0209428776290631,0.01971797323135755,0.0011352772466539198,5.9751434034416824e-05,0.05491156787762907,0.7722582894172831,0.08722137273543484,0.0193846795476346
"Mount Pleasant TX HSA, Tyler TX HRR, USA",0.4486277796067399,0.40430371412324545,0.10355250950228953,0.0075419746805135725,0.0039505581659833,0.0002394277676353515,0.03178403615359291,0.5473272176623714,0.27353000560976454,0.13004528195587942
"Tullahoma TN HSA, Nashville TN HRR, USA",0.8571556913125505,0.03572605036983799,0.04462012996735843,0.00799568771898302,0.002785014823465996,0.0009283382744886653,0.05078908753331537,0.7663884049191618,0.09962749380452077,0.02571214866177234
"Streator IL HSA, Peoria IL HRR, USA",0.8577044261065266,0.0781695423855964,0.017584396099024756,0.005101275318829707,0.0010502625656414104,0.0,0.040390097524381094,0.7687843791413277,0.0997516659381048,0.021003381573982485
"Nassawadox VA HSA, Norfolk VA HRR, USA",0.5329127234490011,0.11810124680787142,0.3056031245305693,0.007270542286315157,0.0026738771218266484,0.000270392068499324,0.03316809373591708,0.6056332529724217,0.3507513016854441,0.2060174422343617
"Gainesville TX HSA, Dallas TX HRR, USA",0.6790598419043612,0.2226563674070512,0.03444441104866099,0.00811517537795678,0.009107030146373719,0.00039073066634606713,0.046226443449250094,0.6133180246186525,0.20429105321760113,0.07668995584040789
"Abbeville LA HSA, Lafayette LA HRR, USA",0.6984480269489894,0.04839388835418672,0.18762030798845045,0.029986766121270454,0.004060394610202117,9.023099133782483e-05,0.031400384985563044,0.6748957246611367,0.3126319539980237,0.1306248068044389
"New Richmond WI HSA, St Paul MN HRR, USA",0.9163051337671728,0.02597011328030851,0.0069595083152566885,0.007682574114244396,0.0028922631959508315,0.00018076644974692697,0.040009640877319834,0.8550900442195303,0.08176891090521379,0.012961035552229364
"Coshocton OH HSA, Columbus OH HRR, USA",0.9429475587703435,0.011452682338758288,0.011422543701024714,0.0027426160337552744,0.00135623869801085,0.0002109704641350211,0.029867389993972274,0.900433155570504,0.08867429578299925,0.009010680579592414
"Dansville NY HSA, Rochester NY HRR, USA",0.8961360683967252,0.03945500135947554,0.01561886347844476,0.003927373795353615,0.0032325307392525905,9.06317029696988e-05,0.04153953052777862,0.8447540585511124,0.19671901376234258,0.030797407502041692
"Portsmouth NH HSA, Manchester NH HRR, USA",0.8883282472731667,0.029761005529202043,0.0086110523612412,0.034957851164758136,0.0011179260960207874,0.00033235640692509894,0.036891561168685985,0.8055792510857775,0.06140008306556688,0.012579663787803811
"Logansport IN HSA, Indianapolis IN HRR, USA",0.7411224273927891,0.19341775212306203,0.0164707304542295,0.015473420169844964,0.0028106017105382452,0.00018132914261537067,0.03052373900692073,0.6579913160119146,0.1704696289762199,0.05250774097111604
"Washington IN HSA, Evansville IN HRR, USA",0.8884075970072396,0.06379305122224578,0.01871989822191258,0.004089298155272166,0.0012722260927513405,0.0002423287795716839,0.023475600521006876,0.828914405530335,0.17152614977616112,0.026175198501671926
"Everett PA HSA, Altoona PA HRR, USA",0.9503210953592633,0.012419726160184176,0.004725554343874954,0.003968253968253968,0.0015146007512419726,0.0,0.02705076941718163,0.9175651433822577,0.1410863325786796,0.013291685235803557
"Spruce Pine NC HSA, Asheville NC HRR, USA",0.9033949681721734,0.05143983025159139,0.004607456805092452,0.0026977872082449227,0.0026371627765989693,6.062443164595332e-05,0.035162170354652925,0.8504296242988978,0.16896111746660586,0.03240497614215912
"Brevard NC HSA, Asheville NC HRR, USA",0.8652761777723883,0.0514763839204511,0.031134420663311707,0.0052446492451343,0.0030922209422179106,0.0006669496149881768,0.04310919784150852,0.790688510370348,0.14946219426665566,0.035679876146904335
"Troy AL HSA, Montgomery AL HRR, USA",0.5470845215702931,0.027455858261027852,0.364783690310054,0.017505005764213336,0.005127116073053819,0.00027304168436381287,0.03777076633699412,0.6023393643842555,0.29679069945729497,0.15636090847244352
"Scottsboro AL HSA, Huntsville AL HRR, USA",0.8573426573426574,0.03663727576771055,0.031103678929765885,0.004955913651565826,0.01137123745819398,0.0,0.05858923685010642,0.7831036588588255,0.1633079801825212,0.04123245602304532
"Hays KS HSA, Wichita KS HRR, USA",0.8743764448229712,0.06451514782820295,0.010341890740966054,0.008303929918481567,0.0020379608224844873,0.00018250395425234214,0.04024212191264144,0.7907786164859746,0.0890820102328612,0.018655729115923943
"Bluffton IN HSA, Fort Wayne IN HRR, USA",0.9266518550080652,0.03326536202331314,0.007365249414127887,0.004321757920686612,0.0017043552363271144,0.0002130444045408893,0.0264783759929391,0.87466813054368,0.09953939515321367,0.013973044556790973
"Logan WV HSA, Charleston WV HRR, USA",0.9511215266153331,0.006634811455701981,0.014852238487993425,0.0017347901512615271,0.0009739172779012083,3.0434914934412758e-05,0.024652281096874333,0.9167322134395735,0.11815091880425134,0.010250617324203477
"Leitchfield KY HSA, Louisville KY HRR, USA",0.9398042265117555,0.01347848626231208,0.009971640289086085,0.003049431281066081,0.002592016588906169,6.098862562132162e-05,0.031043210441252706,0.9017316230688533,0.14987095620120344,0.01865412312617178
"Grove OK HSA, Joplin MO HRR, USA",0.6523476828263721,0.039112792506940844,0.003050919852335479,0.009518869939286695,0.18400097629435275,0.0008542575586539342,0.11111450102205814,0.5598858099370304,0.16400787955821994,0.06306622101295253
"Paris TN HSA, Jackson TN HRR, USA",0.8496123557780355,0.02637201636041756,0.06858555643733594,0.006196202918014773,0.0025334228679567794,0.0003357548379219828,0.046364690800317444,0.7843484562380832,0.20399339817757683,0.04907294296838003
"La Follette TN HSA, Knoxville TN HRR, USA",0.9423904747366815,0.013646771485269424,0.002625553350633491,0.0026866127308807814,0.001953900167913296,0.0,0.03669668752862158,0.8981428762437845,0.07536953578805508,0.007772723152375114
"Blackfoot ID HSA, Idaho Falls ID HRR, USA",0.7076946564885496,0.16683969465648854,0.0024427480916030535,0.004641221374045801,0.08577099236641221,0.0008549618320610687,0.03175572519083969,0.6716844900260478,0.29132511520824844,0.08574891265961625
"Warren PA HSA, Erie PA HRR, USA",0.9399890056193501,0.011147080381138529,0.004397752259956022,0.004458832152455411,0.0019240166137307598,9.16198387490838e-05,0.03799169313462008,0.894394512236547,0.07995407758343931,0.009202231118084016
"Paw Paw MI HSA, Kalamazoo MI HRR, USA",0.8316021019186117,0.09336429182451424,0.01142612733716241,0.00452156910668459,0.006965660515703288,0.00027496028351460343,0.051845289013809116,0.7461369850900408,0.14414851743542056,0.03711472400434418
"Truckee CA HSA, Reno NV HRR, USA",0.7459700853393693,0.18496314195699384,0.0018046676658611935,0.015446731716269538,0.0022023063041017956,0.0011317407396078671,0.04848132627779647,0.700749926068573,0.26526044717983954,0.09341013622847441
"Kingston PA HSA, Wilkes-Barre PA HRR, USA",0.8359616621245062,0.05588388400649172,0.05487338089842913,0.014667605720060017,0.0013167161711118596,0.00033683436935419664,0.03695991671004685,0.7238095627380886,0.06455208926199073,0.05619290830004281
"Newton KS HSA, Wichita KS HRR, USA",0.8035867565910484,0.11971183323114654,0.018025751072961373,0.0079092581238504,0.0054261189454322505,0.00015328019619865113,0.045187001839362355,0.6972668325409045,0.10074422056266771,0.026155763376375676
"Tawas City MI HSA, Saginaw MI HRR, USA",0.9245948931991161,0.022526393321875768,0.005309354284311318,0.00500245519273263,0.004879695556101154,9.206972747360668e-05,0.03759513871838939,0.8734445872265756,0.11749279854884077,0.016337393781950565
"West Branch MI HSA, Saginaw MI HRR, USA",0.9290719114935464,0.020006146281499694,0.0023048555623847574,0.0023048555623847574,0.004855562384757222,0.00027658266748617087,0.041180086047940996,0.8860836250109383,0.15339049158046644,0.019561660445519272
"Cambridge MD HSA, Salisbury MD HRR, USA",0.6113332923152649,0.054636067187596137,0.2773026518181259,0.010921060727250353,0.0027687196209930476,0.00018458130806620315,0.0428536270227035,0.6431864982407168,0.3451864941642302,0.1606920785507993
"Macomb IL HSA, Springfield IL HRR, USA",0.8640959831782059,0.031942855375861966,0.04675469247657627,0.01747116484739788,0.0018553449395466773,0.00018553449395466773,0.037694424688456664,0.7832951024382432,0.1300903029713997,0.0253082399720234
"Middlebury VT HSA, Burlington VT HRR, USA",0.8908966928060007,0.032730992158199794,0.010042463503084027,0.017481325357220346,0.002231658556240895,0.0002789573195301119,0.046337910299724144,0.8260030279713753,0.1423863639965096,0.0263436853364544
"Sebastopol CA HSA, Santa Rosa CA HRR, USA",0.7781647439286048,0.12481731397120557,0.006467862806679312,0.01974563885692963,0.004011318759911689,0.0015858702074069467,0.06520725146926211,0.6568059329241223,0.08298200747774957,0.07826599475431556
"Three Rivers MI HSA, Kalamazoo MI HRR, USA",0.8654994402288841,0.04076999626819256,0.035669859435253144,0.008023385993282747,0.00323423311357134,0.0002176887672596094,0.046585396193556415,0.7835145875632595,0.12041703395702404,0.02694133337471864
"Greencastle IN HSA, Indianapolis IN HRR, USA",0.8936183453125486,0.022153769563458728,0.03183048632502567,0.010827966022589378,0.0015246273997324123,0.0003111484489249821,0.03973365692772022,0.826461459194864,0.12448101684075283,0.024183986083554283
"Villa Rica GA HSA, Atlanta GA HRR, USA",0.5683475659165992,0.07595212865424172,0.27778470360905066,0.017203764881879947,0.0023998005360593407,0.0001869974443682603,0.058125038957800905,0.4993469522101229,0.15192479778181076,0.08543703936797231
"Columbia City IN HSA, Fort Wayne IN HRR, USA",0.9249898466056422,0.02742978537286388,0.004561217157674404,0.0055296947733449965,0.0028741916336030493,9.372364022618638e-05,0.03452154081664532,0.8701607377943208,0.0875351716293989,0.014064054525819394
"Cortez CO HSA, Albuquerque NM HRR, USA",0.6303416799524837,0.10553627809559536,0.0030948138422582762,0.004282722185751352,0.20800900309481385,0.0009690831223232987,0.047766419706774206,0.6818429731262988,0.41691356069544133,0.05179079130406858
"Centralia IL HSA, St Louis MO HRR, USA",0.841184934934935,0.02708958958958959,0.06988238238238238,0.009822322322322323,0.0023148148148148147,6.256256256256256e-05,0.04964339339339339,0.7763192507548453,0.2110689329817405,0.05727083997160117
"Newark NY HSA, Rochester NY HRR, USA",0.8411402108952095,0.05967020244688507,0.037986169780030665,0.0035670703088331924,0.0014080540692762602,6.258018085672268e-05,0.0561657123189086,0.7431101306790844,0.09256276768783292,0.02634862087603993
"Wareham MA HSA, Boston MA HRR, USA",0.840976678666458,0.030802942557520738,0.019408358115511035,0.008796368758804195,0.003380810768508374,9.391141023634372e-05,0.09654092972296134,0.7414859396006281,0.08364376596773576,0.022532928352567098
"Georgetown OH HSA, Cincinnati OH HRR, USA",0.9404527096834789,0.010769856923703077,0.007795623180238565,0.0021289252058482827,0.0015340784571553803,0.0,0.03731880654957578,0.8977061617331561,0.10388858220460248,0.012041651756851218
"Delta CO HSA, Grand Junction CO HRR, USA",0.7983216958386824,0.13864796317750572,0.003788709020884867,0.007514794752168331,0.0038826439552869713,0.0002818048032063124,0.047562388452265396,0.7073081734521292,0.14126355110218383,0.03886757573724989
"Guntersville AL HSA, Huntsville AL HRR, USA",0.8642079844450716,0.05463041364819519,0.026437106030670805,0.007463856744127701,0.004076896540910088,0.00012544297048954118,0.043058299620535014,0.7933821312662472,0.16570581417736682,0.051264785288450694
"Brooksville FL HSA, Hudson FL HRR, USA",0.7628341910380319,0.08977657838584159,0.09031002886908497,0.00793899836826911,0.0038282917032760135,0.000502071043052592,0.044809840592443834,0.6682932831594475,0.16932859480339127,0.0632031650272458
"Mishawaka IN HSA, South Bend IN HRR, USA",0.8134225237108221,0.05210099868098737,0.06014069467998241,0.010677721248665286,0.002983480937127065,0.000345455687456818,0.06032912505495886,0.689797281103067,0.05710524109258093,0.06767498524350728
"Astoria OR HSA, Portland OR HRR, USA",0.8268013976768345,0.08109043976453552,0.004879277237384708,0.012937954481065257,0.00925488714703938,0.0023609405987345356,0.06267510309440615,0.7226202428992899,0.09232204649670425,0.025828635585945708
"River Falls WI HSA, St Paul MN HRR, USA",0.904483062586576,0.031261805817907065,0.011837300088150107,0.009224279058053142,0.00522604206019393,0.00037778617302606723,0.03758972421609369,0.8321895070938283,0.06719981148199008,0.012325298257131957
"Medina NY HSA, Buffalo NY HRR, USA",0.834979332975736,0.051146940964881836,0.05559587290568895,0.004164957561606664,0.004543590067207269,0.00031552708800050485,0.04925377843687881,0.7490920034138459,0.14610782006428397,0.03806711441957199
"Needham MA HSA, Boston MA HRR, USA",0.8104841254812851,0.038187212017925895,0.01385469923625576,0.0943003219087294,0.00031559679353657767,9.46790380609733e-05,0.04276336552420627,0.6815518879197219,0.03799357013189404,0.06394931529024823
"Farmville VA HSA, Richmond VA HRR, USA",0.5487670108300969,0.04344668624293518,0.35789839285150454,0.007104290991759022,0.001578731331502005,0.0001262985065201604,0.04107858924568217,0.6076243961907084,0.308087066544565,0.16486820645224187
"Jesup GA HSA, Savannah GA HRR, USA",0.7097274049712226,0.05641641894883309,0.19328315729555373,0.0057238631332616535,0.0018974131933464043,6.324710644488014e-05,0.03288849535133768,0.6817055008744572,0.29979802218872054,0.11890830849894267
"Bolivar MO HSA, Springfield MO HRR, USA",0.905699186734597,0.024777696908325687,0.008512388848454162,0.003987215594443214,0.005569444004936553,0.000284801113888801,0.05116926679535457,0.843647732445965,0.11251811502355477,0.01988641159554635
"Austin MN HSA, Rochester MN HRR, USA",0.6904663508916934,0.15465556156022506,0.05038624153606511,0.06424643163683759,0.0016848396223416093,0.008106303843341704,0.030454270909495502,0.5601687094202414,0.10558787974024252,0.046511264832534704
"Mitchell SD HSA, Sioux Falls SD HRR, USA",0.9019982789941677,0.039583134142843486,0.004716830799630302,0.004493737450999139,0.022181852949612772,6.374095675176085e-05,0.026962424705994834,0.8387152644577504,0.11563773794676521,0.018048271744736787
"Valley AL HSA, Birmingham AL HRR, USA",0.5692837333843358,0.04191769468617513,0.3416531191227567,0.012718752988428804,0.001753211564821013,0.0005737783303050589,0.032099709923177455,0.5986586963271787,0.27806818030456554,0.13730589349814912
"Portage WI HSA, Madison WI HRR, USA",0.8973613595706619,0.0379504216713519,0.020476616406848964,0.00648479427549195,0.0060056222846920524,0.0001277791975466394,0.03159340659340659,0.8381658482001583,0.15611768017311925,0.03178984875087436
"Beeville TX HSA, Corpus Christi TX HRR, USA",0.2852396166134185,0.6162939297124601,0.07402555910543131,0.006837060702875399,0.0018849840255591055,6.389776357827476e-05,0.015654952076677317,0.5546530275818233,0.1643296063252593,0.0629646270064974
"Taos NM HSA, Albuquerque NM HRR, USA",0.41620584944861755,0.4881252996643759,0.0037398114112194344,0.006041233818123702,0.05165414735496244,0.0001917852005753556,0.03404187310212562,0.5706468484418767,0.26590214285781616,0.12770796124542144
