longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site
"Akhiok ANVSA, USA",0.0,0.0,144.63563019296532,0.47619047619047616,1.4500049304227849,0.0,135.6214761139947,0.0,540.6820485297458
"Eklutna ANVSA, USA",0.0,0.0,13.057669210366843,0.0,4.542737392090577,0.0,46.005863442358326,0.0,28.375621659177988
"Chenega ANVSA, USA",0.0,0.0,80.45163063500469,0.0,3.084447869028636,0.0,145.62938785625624,0.0,159.51168245574456
"Rampart ANVSA, USA",0.0,0.0,135.72518880190134,1.0,0.3670081949856517,0.0,132.30334064753285,0.0,141.31906683562988
"Stony River ANVSA, USA",0.0,0.0,298.9441794624907,1.0,0.33782671634637934,0.0,139.16232851691493,0.0,364.9505464147079
"Chalkyitsik ANVSA, USA",0.0,0.0,267.7527125432261,0.7321428571428571,0.910060775597447,0.0,180.66986482864627,0.0,267.26667859068124
"Takotna ANVSA, USA",0.0,0.0,379.95369738932726,0.7857142857142857,1.7797659139303421,1.0,24.11721456973046,0.0,379.2215003869577
"Platinum ANVSA, USA",0.0,0.0,184.34257850402173,0.07272727272727272,7.175830637227824,0.0,182.4916454359716,0.0,709.107984466753
"Eagle ANVSA, USA",0.0,0.0,285.22416305165683,0.018518518518518517,7.116569980406605,0.0,122.41627970100971,0.0,283.2227127727573
"Atka ANVSA, USA",0.0,0.0,171.19168183533688,0.07547169811320754,3.618213242165404,0.0,170.9366645461661,0.0,171.74646430864132
"Chistochina ANVSA, USA",0.0,0.0,106.7858478485759,0.0,38.243705093802156,0.0,236.17193852296762,0.0,261.05876674726255
"Beaver ANVSA, USA",0.0,0.0,171.45599482542525,0.7083333333333334,1.7953033864652637,0.0,173.99393451427147,0.0,172.0294893647177
"Pedro Bay ANVSA, USA",0.0,0.0,145.00308926093038,0.0,43.78774899386803,0.0,188.98765480096873,0.0,288.0928937568393
"Nelson Lagoon ANVSA, USA",0.0,0.0,373.3971611156035,0.0,86.54794888671313,0.0,339.93135044204973,0.0,884.4209030202584
"Egegik ANVSA, USA",0.0,0.0,111.16339049273505,0.0,62.685539208143815,1.0,2.705877409275425,0.0,543.3316681692746
"Nikolski ANVSA, USA",0.0,0.0,538.4440273817835,0.0,188.79159335083907,0.0,189.54797128819317,0.0,538.9697237657339
"Waccamaw SDTSA, USA",0.009854328189012386,0.0,26.2926178617419,1.0,1.558967324450104,0.0,41.26942916546632,0.0,99.78291258539487
"Stevens Village ANVSA, USA",0.0,0.0,145.47498893313082,0.0,75.27450592470173,0.0,144.95308729857757,0.0,148.9941166722938
"Birch Creek ANVSA, USA",0.0,0.0,180.2006985764736,0.0,42.53130866703775,0.0,185.90757136624217,0.0,179.78582183251143
"Evansville ANVSA, USA",0.0,0.0,288.1251656075558,0.0,63.20289693689612,0.0,285.21095624869395,0.0,292.43426471347163
"Larsen Bay ANVSA, USA",0.0,0.0,100.62156596137334,0.0,55.26301038739716,0.0,92.34961381476798,0.0,476.85693195984106
"Kasaan ANVSA, USA",0.0,0.0,51.064646642221824,0.16666666666666666,2.1496863683026524,0.0,49.377680559772315,0.0,12.093175013110116
"Ione Band of Miwok TDSA, USA",0.0,0.0,13.933966573171654,0.0,2.913365696502155,0.0,40.257641447083905,0.0,34.702198373944334
"Karluk ANVSA, USA",0.0,0.0,124.90836646532007,0.0,69.93814646359922,0.0,116.97136240627795,0.0,487.1240968469497
