longname,PW Density (r=250m),PW Density (r=500m),PW Density (r=2km),PW Density (r=4km)
"Historical Congressional District AR-2, 33rd-36th Congress, USA",1225.666291779274,673.5353370183751,400.0724576670302,300.00838386265065
"Historical Congressional District GA-1, 29th-31st Congress, USA",1472.60358031713,718.4445466711794,369.0755203577779,262.3423040246249
"Historical Congressional District TX-2, 93rd Congress, USA",2066.038023797531,857.3824594745913,395.9365786322007,304.7427761636617
"Historical Congressional District TX-2, 94th-97th Congress, USA",2066.325997115085,857.4945943302693,395.9971806151507,304.7907776146197
"Historical Congressional District FL-2, 91st-92nd Congress, USA",2166.524279238274,1009.0256046426522,539.8543762272493,417.90275231619705
"Historical Congressional District OR-2, 53rd-62nd Congress, USA",2780.3231914048715,2221.939576937629,1641.8330705863734,1377.4006999548656
"Historical Congressional District CA-13, 91st-92nd Congress, USA",3651.7058483467913,2713.5063928275445,1666.7794515450994,1117.6339599696894
"Historical Congressional District MA-13, 8th-12th Congress, USA",5195.891745153241,4256.648993806304,3223.7065178579846,2747.236413356552
"Historical Congressional District NC-9, 98th-102nd Congress, USA",2489.284366201715,1357.7996040118965,940.831793589402,844.8817687683429
"Historical Congressional District CA-27, 91st-92nd Congress, USA",3999.6297131306105,2924.817270132549,2064.782270440838,1680.1530681734446
"Historical Congressional District CA-35, 98th Congress, USA",2658.1780355652845,1884.6536684319092,1258.2268123026702,1043.8536806900795
"Historical Congressional District GA-6, 89th-92nd Congress, USA",1745.6315171223278,795.368600062479,498.6518060927862,418.0740952392535
"Historical Congressional District TN-7, 95th-97th Congress, USA",1645.5056448566354,1121.5475860589465,770.345428025295,649.0483021694738
"Historical Congressional District IL-10, 58th-62nd Congress, USA",4988.625400381697,4077.8023170914516,2988.186411695031,2473.443687220009
"Historical Congressional District IL-10, 78th-80th Congress, USA",4988.625400381697,4077.8023170914516,2988.186411695031,2473.443687220009
"Historical Congressional District IL-10, 63rd-77th Congress, USA",4988.625400381697,4077.8023170914516,2988.186411695031,2473.443687220009
"Historical Congressional District NC-7, 56th Congress, USA",1260.8967702784364,584.8540528951611,351.7468169578246,294.34372175055273
"Historical Congressional District FL-12, 91st-92nd Congress, USA",4829.053724765556,3682.656800989291,2582.8599846019333,2155.888688465953
"Historical Congressional District IL-1, 54th-57th Congress, USA",4073.763365134487,3418.68344713885,2535.225143802905,2236.9987193523434
"Historical Congressional District TX-12, 90th Congress, USA",2852.069166340574,2055.6272009143386,1423.0450830046645,1245.1402436449546
"Historical Congressional District PA-3, 2nd Congress, USA",2106.0079358523403,1408.3327341942759,964.8113696328254,849.5504614254125
"Historical Congressional District PA-2, 13th-17th Congress, USA",2106.0079358523403,1408.3327341942759,964.8113696328254,849.5504614254125
"Historical Congressional District TX-12, 91st-92nd Congress, USA",2853.1155114160947,2056.0052652631075,1423.1635516218105,1245.1465969374406
"Historical Congressional District NC-9, 93rd-97th Congress, USA",2502.2677347855233,1366.1768159904514,947.1005625835884,850.5248075188653
"Historical Congressional District CA-15, 91st-92nd Congress, USA",3065.2210993599165,2478.4265005910843,1632.2601831809864,1208.7811433403556
"Historical Congressional District FL-9, 93rd-97th Congress, USA",3177.437925054436,1783.4415097702126,1159.417933116686,967.2142977628106
"Historical Congressional District CA-18, 73rd-77th Congress, USA",6002.11069092539,5307.109257240171,4308.590155062333,3772.9034418255865
"Historical Congressional District CA-18, 78th-82nd Congress, USA",6004.452337236166,5308.40401734241,4310.391305853669,3774.1327976559833
"Historical Congressional District TX-22, 103rd-104th Congress, USA",3102.7759997038825,2003.412784458043,1470.6519945874,1319.3778688911655
"Historical Congressional District CO-5, 98th-102nd Congress, USA",2238.5989495391063,1540.1284101252381,1041.2663490591867,855.7815597826112
"Historical Congressional District OH-22, 64th-72nd Congress, USA",2399.463657966148,1682.2333692668822,1229.228975659529,1073.8196022874533
"Historical Congressional District OH-22, 73rd-77th Congress, USA",2399.463657966148,1682.2333692668822,1229.228975659529,1073.8196022874533
"Historical Congressional District OH-22, 78th-82nd Congress, USA",2399.463657966148,1682.2333692668822,1229.228975659529,1073.8196022874533
"Historical Congressional District VA-2, 41st-42nd Congress, USA",2923.1875857154632,1722.1190087471552,1128.4692840185187,944.9914522448576
"Historical Congressional District TX-1, 44th-46th Congress, USA",1493.904987780431,698.8075712293727,348.7747707492737,255.13185919465388
"Historical Congressional District TX-1, 47th Congress, USA",1493.904987780431,698.8075712293727,348.7747707492737,255.13185919465388
"Historical Congressional District VA-8, 93rd-97th Congress, USA",4295.986563832192,2680.941181452836,1783.80305481237,1453.9237591095293
"Historical Congressional District CA-1, 49th-52nd Congress, USA",1981.7721022168712,1327.3407863853758,810.1354987259111,536.9574048529262
"Historical Congressional District MD-8, 90th-92nd Congress, USA",4173.761335074022,2667.6214198072817,1812.1867907877556,1581.2819673191761
"Historical Congressional District CA-15, 93rd Congress, USA",3121.6907321941503,2438.708305091902,1595.7739316692937,1219.3411702003043
"Historical Congressional District MI-2, 53rd-62nd Congress, USA",2030.7403724071148,1394.857989136876,916.4677079778752,745.9625524281448
"Historical Congressional District MI-2, 64th-72nd Congress, USA",2030.7403724071148,1394.857989136876,916.4677079778752,745.9625524281448
"Historical Congressional District MI-2, 63rd Congress, USA",2030.7403724071148,1394.857989136876,916.4677079778752,745.9625524281448
"Historical Congressional District UT-3, 98th-102nd Congress, USA",2563.5509400026954,1942.4157534409485,1349.736091116891,1093.7096952684678
"Historical Congressional District NC-4, 30th-32nd Congress, USA",1538.9543402331276,845.9371354873294,571.6112504714881,498.7880492511611
"Historical Congressional District TX-21, 99th-102nd Congress, USA",2751.206679999535,1408.736860576256,897.0952687912894,778.4354232140162
"Historical Congressional District GA-1, 32nd Congress, USA",1497.7730868263163,728.60669744134,372.58918256339325,264.74243225286693
"Historical Congressional District MA-3, 3rd Congress, USA",2069.8306618369525,1373.8971256793664,881.6405255870982,666.2386811202913
"Historical Congressional District CA-34, 88th-90th Congress, USA",5145.378281595552,4341.131953487269,3579.400138087705,3292.697803758368
"Historical Congressional District CA-36, 94th-97th Congress, USA",3566.2582019754736,2690.392099636201,1904.2619745055351,1612.845533904746
"Historical Congressional District IN-1, 18th Congress, USA",1526.7491573577909,942.3843435834777,522.9324074709341,367.251701693549
"Historical Congressional District IN-1, 19th-20th Congress, USA",1526.7491573577909,942.3843435834777,522.9324074709341,367.251701693549
"Historical Congressional District GA-7, 93rd-97th Congress, USA",2295.5461083814657,1037.8699211091455,691.8568569770456,626.1484215352737
"Historical Congressional District MA-6, 1st Congress, USA",1233.9706055922366,649.9086320813553,309.14491608549525,212.08359524057363
"Historical Congressional District MA-4, 3rd Congress, USA",1233.9706055922366,649.9086320813553,309.14491608549525,212.08359524057363
"Historical Congressional District MA-8, 2nd Congress, USA",1233.9706055922366,649.9086320813553,309.14491608549525,212.08359524057363
"Historical Congressional District OR-1, 93rd-97th Congress, USA",2795.669521988782,2059.6414772656844,1373.301911570988,1078.3822225500764
"Historical Congressional District LA-4, 40th Congress, USA",1199.6660803896102,630.1716987882811,360.74692428032415,269.44394473465474
"Historical Congressional District OH-20, 50th-51st Congress, USA",1982.4286618292213,1427.4414237541196,1042.4470388397915,902.8842324062955
"Historical Congressional District OH-20, 48th Congress, USA",1982.4315678829198,1427.4435120470635,1042.4465846827666,902.883520222813
"Historical Congressional District TX-7, 73rd Congress, USA",2486.8989767610806,1141.8670815113337,578.8882662899802,442.2435857088885
"Historical Congressional District TX-7, 66th-72nd Congress, USA",2486.8989767610806,1141.8670815113337,578.8882662899802,442.2435857088885
"Historical Congressional District GA-11, 105th-107th Congress, USA",2318.85903800845,952.3110964218478,625.1465011286286,558.9740367390377
"Historical Congressional District TX-7, 103rd-104th Congress, USA",3834.04786333949,2537.1512498888123,1907.9672889375488,1699.1576991804416
"Historical Congressional District LA-6, 44th-57th Congress, USA",1879.2896983551457,883.0414962469177,501.28540259955463,409.0938482532232
"Historical Congressional District NC-4, 103rd-105th Congress, USA",2290.485571045666,1309.4363713608498,860.6183905489793,744.8479648007846
"Historical Congressional District WI-6, 38th-42nd Congress, USA",926.410545509746,585.2297727663874,305.2246381381278,190.88824766106137
"Historical Congressional District TX-4, 64th-65th Congress, USA",2409.512461670188,1656.9363437592972,1129.2161415616717,1009.6520082281504
"Historical Congressional District TX-4, 62nd Congress, USA",2409.512461670188,1656.9363437592972,1129.2161415616717,1009.6520082281504
"Historical Congressional District TX-4, 66th-72nd Congress, USA",2409.512461670188,1656.9363437592972,1129.2161415616717,1009.6520082281504
"Historical Congressional District TX-4, 73rd Congress, USA",2409.512461670188,1656.9363437592972,1129.2161415616717,1009.6520082281504
"Historical Congressional District TX-4, 58th-61st Congress, USA",2409.512461670188,1656.9363437592972,1129.2161415616717,1009.6520082281504
"Historical Congressional District TX-4, 63rd Congress, USA",2409.512461670188,1656.9363437592972,1129.2161415616717,1009.6520082281504
"Historical Congressional District MD-7, 24th-27th Congress, USA",3776.7641398043093,2118.510651181409,1411.816739777813,1245.7725627340697
"Historical Congressional District MD-8, 23rd Congress, USA",3776.7641398043093,2118.510651181409,1411.816739777813,1245.7725627340697
"Historical Congressional District TX-23, 91st-92nd Congress, USA",2601.466587919025,1504.9597481573567,881.4192993326391,665.5438667295205
"Historical Congressional District TX-10, 110th-112th Congress, USA",3194.3909656109427,1894.6221992129304,1316.3575789540948,1146.1061390929235
"Historical Congressional District TX-10, 109th Congress, USA",3194.3909656109427,1894.6221992129304,1316.3575789540948,1146.1061390929235
"Historical Congressional District CA-8, 83rd-87th Congress, USA",4937.192108479241,4056.819436464615,3039.6906140275846,2436.3441039297695
"Historical Congressional District LA-1, 18th-27th Congress, USA",2680.7590998620717,1955.979434499031,1326.7010990439724,1079.2739155211093
"Historical Congressional District OH-13, 18th-21st Congress, USA",1577.7796171015586,988.7609696474393,655.0552794523212,542.005999804279
"Historical Congressional District SC-5, 33rd-36th Congress, USA",1479.7191674046446,692.5685151223137,447.0315492061557,391.1309649269764
"Historical Congressional District CA-2, 93rd Congress, USA",1827.5977053927438,1162.079621556184,749.9317122520556,590.7240240240429
"Historical Congressional District NV-1, 98th-102nd Congress, USA",4044.490080256089,3088.522479756968,2281.804323334045,1983.167324760905
"Historical Congressional District AL-7, 34th-36th Congress, USA",1501.2552246970306,769.5471396415759,459.8870566486191,387.163074272007
"Historical Congressional District FL-8, 105th-107th Congress, USA",3812.027874846373,2046.5171993871982,1337.3902469102138,1143.717301056291
"Historical Congressional District FL-8, 103rd-104th Congress, USA",3809.3250701012807,2045.8321874215733,1336.5976004281981,1143.1024483381477
"Historical Congressional District FL-16, 98th-102nd Congress, USA",4860.10756373531,3230.4227545061904,2292.4735557317726,1973.1542048824224
"Historical Congressional District OK-3, 60th-62nd Congress, USA",1483.8884369430925,966.0425507893731,625.3066964633886,511.1049081590427
"Historical Congressional District OK-3, 63rd Congress, USA",1483.8884369430925,966.0425507893731,625.3066964633886,511.1049081590427
"Historical Congressional District AL-3, 23rd-26th Congress, USA",1671.4130880385812,865.0313913114271,520.8016718042658,438.4865314435172
"Historical Congressional District TN-7, 18th-22nd Congress, USA",2577.318304949544,1373.4614299055884,898.4526844515196,750.2853041820899
"Historical Congressional District TX-26, 108th Congress, USA",2806.7506057177175,1875.566103299722,1291.6971924001948,1087.8845876005962
"Historical Congressional District OH-13, 22nd Congress, USA",1577.2779427935195,986.5344324555978,653.9261552717187,541.3967432063691
"Historical Congressional District CA-15, 88th-90th Congress, USA",3086.8972586258337,2507.4719369653303,1656.7364645003893,1234.2698359260492
"Historical Congressional District CA-11, 83rd-87th Congress, USA",3086.8972586258337,2507.4719369653303,1656.7364645003893,1234.2698359260492
"Historical Congressional District NC-3, 33rd-36th Congress, USA",1426.8759310547657,672.1177042490017,386.97631312243533,314.5624314374562
"Historical Congressional District VA-2, 33rd-35th Congress, USA",2985.0554268585806,1764.957370904602,1158.3486486224679,971.6772036609345
"Historical Congressional District VA-2, 36th Congress, USA",2985.0554268585806,1764.957370904602,1158.3486486224679,971.6772036609345
"Historical Congressional District TX-31, 108th Congress, USA",2926.9928235468883,1666.4890262761364,1082.1447921252536,916.6307110028117
"Historical Congressional District OH-12, 83rd-87th Congress, USA",3169.4297495485325,2314.8692732094123,1613.9569328142893,1387.6506050464607
"Historical Congressional District OH-12, 88th-89th Congress, USA",3169.4297495485325,2314.8692732094123,1613.9569328142893,1387.6506050464607
"Historical Congressional District OH-12, 58th-62nd Congress, USA",3169.4297495485325,2314.8692732094123,1613.9569328142893,1387.6506050464607
"Historical Congressional District OH-12, 64th-72nd Congress, USA",3169.4297495485325,2314.8692732094123,1613.9569328142893,1387.6506050464607
"Historical Congressional District OH-12, 73rd-77th Congress, USA",3169.4297495485325,2314.8692732094123,1613.9569328142893,1387.6506050464607
"Historical Congressional District OH-12, 63rd Congress, USA",3169.4297495485325,2314.8692732094123,1613.9569328142893,1387.6506050464607
"Historical Congressional District OH-12, 78th-82nd Congress, USA",3169.4297495485325,2314.8692732094123,1613.9569328142893,1387.6506050464607
"Historical Congressional District CA-43, 98th Congress, USA",3813.3061030922045,2405.972773682187,1569.1220208401057,1269.9732386213159
"Historical Congressional District TX-23, 107th Congress, USA",3102.2724487691426,1757.3323698728334,1074.3813795158003,852.167118979351
"Historical Congressional District MI-5, 43rd-47th Congress, USA",1935.3197507922252,1148.3091950467854,776.2002414526037,649.5345442611905
"Historical Congressional District TX-23, 103rd-104th Congress, USA",3102.3435582313377,1757.330584136324,1074.455580178641,852.2207952532191
"Historical Congressional District TX-23, 105th-106th Congress, USA",3102.4016209032948,1757.343393173566,1074.4550605109437,852.204539430224
"Historical Congressional District VA-10, 106th-107th Congress, USA",3065.6258396720314,1757.3999658794564,1085.55732241524,823.9259686601055
"Historical Congressional District VA-10, 103rd Congress, USA",3065.6108921491887,1757.4185399549126,1085.5312932458628,823.8902010138926
"Historical Congressional District VA-10, 104th-105th Congress, USA",3065.6108921491887,1757.4185399549126,1085.5312932458628,823.8902010138926
"Historical Congressional District VA-1, 26th-27th Congress, USA",3038.6514662937357,1864.68922146558,1259.371599663689,1060.8472164512339
"Historical Congressional District VA-1, 23rd-24th Congress, USA",3038.6514662937357,1864.68922146558,1259.371599663689,1060.8472164512339
"Historical Congressional District VA-1, 25th Congress, USA",3038.6514662937357,1864.68922146558,1259.371599663689,1060.8472164512339
"Historical Congressional District CA-14, 99th-102nd Congress, USA",2401.2644152735884,1672.4652638994778,1046.6236078951047,772.0947560312381
"Historical Congressional District OK-5, 83rd-90th Congress, USA",2160.676103453295,1422.0258880388078,983.3218625560075,811.1483733768938
"Historical Congressional District SC-3, 45th-47th Congress, USA",1663.4943285917284,782.0828666970906,452.96056802431156,378.3767270522854
"Historical Congressional District IN-9, 33rd-40th Congress, USA",1705.135840067343,1111.9607358230712,682.2738837797967,543.2991695831853
"Historical Congressional District AZ-4, 98th-102nd Congress, USA",2352.117195688906,1715.375264292105,1236.5587239422184,1093.9079705225668
"Historical Congressional District CA-20, 98th Congress, USA",2715.1230451755478,2035.0995690344837,1327.7084366911647,992.4169722476901
"Historical Congressional District TX-23, 99th-102nd Congress, USA",3244.6355438998135,1979.1430012152694,1298.4137395261446,1058.9847290980376
"Historical Congressional District LA-3, 28th-32nd Congress, USA",1925.3006873534462,892.543872053961,501.05812036263,411.57023212851396
"Historical Congressional District PA-4, 30th-32nd Congress, USA",8366.721616799867,7124.541787492661,5477.789480441685,4731.28168186033
"Historical Congressional District PA-4, 28th-29th Congress, USA",8366.721616799867,7124.541787492661,5477.789480441685,4731.28168186033
"Historical Congressional District MO-1, 33rd Congress, USA",2484.32131009459,1880.0293187592993,1462.862976499771,1281.1867696415156
"Historical Congressional District MO-1, 34th-37th Congress, USA",2484.32131009459,1880.0293187592993,1462.862976499771,1281.1867696415156
"Historical Congressional District OK-5, 73rd-77th Congress, USA",2088.731771751225,1390.367221206259,957.239787640553,790.7251299644541
"Historical Congressional District OK-5, 64th-72nd Congress, USA",2088.731771751225,1390.367221206259,957.239787640553,790.7251299644541
"Historical Congressional District OK-5, 78th-82nd Congress, USA",2088.731771751225,1390.367221206259,957.239787640553,790.7251299644541
"Historical Congressional District PA-8, 18th-22nd Congress, USA",1752.480079945908,1165.269607270684,751.9681399154513,628.7561564430176
"Historical Congressional District PA-6, 13th-17th Congress, USA",1752.480079945908,1165.269607270684,751.9681399154513,628.7561564430176
"Historical Congressional District FL-9, 98th-102nd Congress, USA",2887.4101139157606,1460.2338069614482,955.5312719440772,829.398290794289
"Historical Congressional District GA-4, 73rd-88th Congress, USA",1793.846368408209,799.8249032240572,499.04049508921355,420.5191582684898
"Historical Congressional District AZ-5, 98th-102nd Congress, USA",2290.3527388813345,1359.2236938623178,805.3847530127508,623.932489947348
"Historical Congressional District CA-18, 91st-92nd Congress, USA",2841.813815477494,2155.7286546191826,1377.6015393863006,1008.7972308787643
"Historical Congressional District TN-6, 98th-102nd Congress, USA",1550.041537540018,819.8468177248781,467.52351534475713,366.4206487497006
"Historical Congressional District TN-4, 93rd-94th Congress, USA",1281.7589337439115,661.8611263978942,378.6454447354558,292.24201213318224
"Historical Congressional District TN-4, 95th-97th Congress, USA",1281.7589337439115,661.8611263978942,378.6454447354558,292.24201213318224
"Historical Congressional District TX-7, 105th-106th Congress, USA",4049.1876326408474,2811.243436699303,2056.31481337395,1809.166656554323
"Historical Congressional District TX-7, 107th Congress, USA",4049.4804618443795,2810.1959300435637,2055.7497061249887,1809.226403410426
"Historical Congressional District NY-30, 18th-22nd Congress, USA",2367.654908608978,1813.7164150375909,1287.966231056426,1066.2616389724058
"Historical Congressional District LA-6, 63rd-90th Congress, USA",2069.7631776451885,944.2478140094352,539.2964689561012,446.6284965078096
"Historical Congressional District LA-6, 58th-62nd Congress, USA",2069.7631776451885,944.2478140094352,539.2964689561012,446.6284965078096
"Historical Congressional District CA-13, 88th-90th Congress, USA",3762.5458325032764,2820.276153052679,1730.5977034540783,1146.4933614207948
"Historical Congressional District KS-3, 48th Congress, USA",1385.8635584330573,1013.2053503681992,649.1374156089928,492.39075426360426
"Historical Congressional District KS-3, 44th-47th Congress, USA",1385.8635584330573,1013.2053503681992,649.1374156089928,492.39075426360426
"Historical Congressional District TX-11, 94th-97th Congress, USA",1993.4267578693607,1231.291648167721,764.3864747360215,602.7365362856065
"Historical Congressional District TX-16, 74th-82nd Congress, USA",2472.21348660665,1761.4306446094633,1189.4768584509666,940.1478991856017
"Historical Congressional District TX-16, 83rd-85th Congress, USA",2472.21348660665,1761.4306446094633,1189.4768584509666,940.1478991856017
"Historical Congressional District TX-16, 88th-89th Congress, USA",2472.21348660665,1761.4306446094633,1189.4768584509666,940.1478991856017
"Historical Congressional District TX-16, 86th-87th Congress, USA",2472.21348660665,1761.4306446094633,1189.4768584509666,940.1478991856017
"Historical Congressional District TX-22, 108th Congress, USA",2727.5872025437666,1641.5682271279686,1142.1829488467938,968.9259845195321
"Historical Congressional District MD-2, 88th-89th Congress, USA",3069.868931395859,1853.9124887471307,1193.5540435553976,982.1977195269498
"Historical Congressional District MD-2, 83rd-87th Congress, USA",3069.868931395859,1853.9124887471307,1193.5540435553976,982.1977195269498
"Historical Congressional District LA-3, 33rd-36th Congress, USA",1951.4068729292717,904.4329222426036,508.1466100547247,417.8784011293733
"Historical Congressional District NJ-5, 73rd-87th Congress, USA",2810.011070782916,1974.5834262185767,1269.0386704113287,1029.4645394406232
"Historical Congressional District SC-3, 40th-42nd Congress, USA",1645.0901608931279,769.5650551052753,448.2676311373463,379.72259596151184
"Historical Congressional District SC-3, 43rd Congress, USA",1645.0901608931279,769.5650551052753,448.2676311373463,379.72259596151184
"Historical Congressional District MA-10, 18th-22nd Congress, USA",4717.7413802160645,3907.44317332947,3093.3388403565796,2651.0515865118905
"Historical Congressional District MN-5, 58th-62nd Congress, USA",3244.7398150300196,2434.662450063236,1883.1660103450986,1680.699233202029
"Historical Congressional District MN-5, 63rd Congress, USA",3244.7398150300196,2434.662450063236,1883.1660103450986,1680.699233202029
"Historical Congressional District MN-5, 53rd-57th Congress, USA",3244.7398150300196,2434.662450063236,1883.1660103450986,1680.699233202029
"Historical Congressional District CA-38, 93rd Congress, USA",3805.5023755642387,2936.0002996152066,2047.3047994483065,1767.1912668512139
"Historical Congressional District GA-6, 105th-107th Congress, USA",3063.0702921975458,1395.4126275693245,992.686958102157,922.069077141719
"Historical Congressional District NJ-3, 88th-89th Congress, USA",2423.8961461543477,1647.0084838037362,1064.019994461365,821.3420787989814
"Historical Congressional District MS-5, 46th-47th Congress, USA",1319.8061470842647,640.5760217760161,342.08354214097403,256.33980985846483
"Historical Congressional District MS-5, 45th Congress, USA",1319.8061470842647,640.5760217760161,342.08354214097403,256.33980985846483
"Historical Congressional District CA-4, 99th-102nd Congress, USA",3372.779445554378,2519.580112555018,1753.0171703936828,1354.841653250762
"Historical Congressional District NY-8, 33rd Congress, USA",45584.98932333497,38256.11894825246,22404.32058457042,18858.61716329835
"Historical Congressional District NY-8, 34th-37th Congress, USA",45584.98932333497,38256.11894825246,22404.32058457042,18858.61716329835
"Historical Congressional District FL-10, 98th-102nd Congress, USA",2316.035664867169,1180.4952024086087,695.5350176399352,568.5545426460426
"Historical Congressional District FL-3, 88th-89th Congress, USA",5902.421092492415,4336.9608235009855,2975.9694138196583,2491.7777608298225
"Historical Congressional District VA-1, 18th Congress, USA",3083.2347379108082,1905.4571437185298,1292.3497058377368,1089.5022564887965
"Historical Congressional District VA-1, 19th-22nd Congress, USA",3083.2347379108082,1905.4571437185298,1292.3497058377368,1089.5022564887965
"Historical Congressional District CA-4, 98th Congress, USA",3377.397223212297,2523.9228703474646,1755.2481033221384,1356.1930604109152
"Historical Congressional District MI-18, 83rd-87th Congress, USA",2053.124268761065,1329.8661231573212,1004.5290919505969,937.0631001885079
"Historical Congressional District MI-18, 88th Congress, USA",2053.124268761065,1329.8661231573212,1004.5290919505969,937.0631001885079
"Historical Congressional District NJ-6, 63rd-72nd Congress, USA",3420.954110661632,2836.5880128756576,2176.7392596802006,2279.0275909229017
"Historical Congressional District MA-3, 33rd-37th Congress, USA",3855.1854476848657,3141.5822046091594,2356.6554028735104,2061.261197140004
"Historical Congressional District FL-14, 103rd-104th Congress, USA",2072.8538349717996,1049.2476531019054,675.9611143851655,556.9998667418585
"Historical Congressional District FL-7, 93rd-97th Congress, USA",3302.979695274209,1909.4091652350312,1319.391193553737,1146.9989990095637
"Historical Congressional District FL-8, 88th-89th Congress, USA",2433.902919026269,1034.5959562822657,506.0030279841796,388.2394374610351
"Historical Congressional District FL-14, 105th-107th Congress, USA",2072.9199204721835,1049.651843828335,676.291258585365,557.2967946236447
"Historical Congressional District IL-4, 43rd-47th Congress, USA",1815.3429162141067,1388.071805267818,921.0903734972356,723.2972936403754
"Historical Congressional District OH-20, 46th Congress, USA",2795.510149623011,2105.0429614280147,1544.7965438469116,1350.1885843565244
"Historical Congressional District OH-20, 43rd-45th Congress, USA",2795.510149623011,2105.0429614280147,1544.7965438469116,1350.1885843565244
"Historical Congressional District OH-20, 47th Congress, USA",2795.510149623011,2105.0429614280147,1544.7965438469116,1350.1885843565244
"Historical Congressional District CA-2, 73rd-77th Congress, USA",1638.023344155362,944.5946106270385,554.116617434264,424.86775224156116
"Historical Congressional District CA-2, 78th-82nd Congress, USA",1638.1151733277193,944.6479073055583,554.1483158760608,424.8922014255102
"Historical Congressional District AZ-2, 93rd-97th Congress, USA",2261.664764734459,1472.8180672773208,954.2731253329555,786.115135351671
"Historical Congressional District IN-7, 44th-46th Congress, USA",2214.065855386476,1506.6954375948449,1064.1097615058482,929.0740037456417
"Historical Congressional District TX-8, 108th Congress, USA",2966.8208657040095,1608.721920319676,1003.071664495942,862.4579230798971
"Historical Congressional District TX-6, 103rd-104th Congress, USA",2521.289080341017,1782.0163861123906,1266.010314348308,1113.7314931376045
"Historical Congressional District IA-1, 36th-37th Congress, USA",1497.4113444610691,1036.0044758095837,641.1490987501796,478.1181650862868
"Historical Congressional District KY-3, 8th-12th Congress, USA",1912.7169966647484,1241.4350894912734,865.5551963856262,741.3679322192692
"Historical Congressional District MD-6, 23rd Congress, USA",3813.4926523221125,2573.887706576035,1757.4938516061595,1527.0211239513828
"Historical Congressional District MD-5, 24th-27th Congress, USA",3813.4926523221125,2573.887706576035,1757.4938516061595,1527.0211239513828
"Historical Congressional District TN-5, 74th-77th Congress, USA",2454.2737491036096,1255.7135000950107,821.1925108361478,696.4961792454905
"Historical Congressional District TN-5, 73rd Congress, USA",2454.2737491036096,1255.7135000950107,821.1925108361478,696.4961792454905
"Historical Congressional District TN-3, 28th-32nd Congress, USA",1597.144187485449,804.3731199129302,494.49533414502935,428.4520425857167
"Historical Congressional District NV-3, 108th-112th Congress, USA",3953.740871854837,2918.183764218729,2129.2317121392857,1779.2560108801636
"Historical Congressional District GA-5, 34th-35th Congress, USA",1669.5947910764637,650.8422665782232,348.5640951692869,294.1340563302158
"Historical Congressional District GA-5, 36th Congress, USA",1669.5947910764637,650.8422665782232,348.5640951692869,294.1340563302158
"Historical Congressional District GA-5, 33rd Congress, USA",1669.5947910764637,650.8422665782232,348.5640951692869,294.1340563302158
"Historical Congressional District MI-7, 88th Congress, USA",1821.476107840199,1360.437645614296,1026.4368347133677,921.674012190459
"Historical Congressional District MI-7, 64th-72nd Congress, USA",1821.476107840199,1360.437645614296,1026.4368347133677,921.674012190459
"Historical Congressional District MI-7, 43rd-47th Congress, USA",1821.476107840199,1360.437645614296,1026.4368347133677,921.674012190459
"Historical Congressional District MI-7, 73rd-82nd Congress, USA",1821.476107840199,1360.437645614296,1026.4368347133677,921.674012190459
"Historical Congressional District MI-7, 83rd-87th Congress, USA",1821.476107840199,1360.437645614296,1026.4368347133677,921.674012190459
"Historical Congressional District VA-8, 1st-2nd Congress, USA",2947.159225576019,1784.5258827926054,1192.1942466244095,1002.5426881799718
"Historical Congressional District CA-16, 73rd-77th Congress, USA",7114.213723326664,5658.987867357479,4102.139063198621,3630.4589405991824
"Historical Congressional District AL-6, 43rd-44th Congress, USA",1175.2698579519713,644.7358659912286,401.17554219473595,329.771162312119
"Historical Congressional District CA-18, 93rd Congress, USA",2491.6839329472878,1774.0643591536914,1061.3346243176036,696.0471963533137
"Historical Congressional District GA-10, 103rd Congress, USA",1964.7857629950458,784.5045624926003,463.81815320804736,398.9858939732598
"Historical Congressional District GA-10, 104th Congress, USA",1964.7857629950458,784.5045624926003,463.81815320804736,398.9858939732598
"Historical Congressional District AL-6, 40th-42nd Congress, USA",1175.9028962576117,645.1177012418291,401.379535306548,329.9269911434584
"Historical Congressional District PA-22, 27th Congress, USA",2682.871515938865,1887.8733512520396,1332.7097974041785,1192.1607436393742
"Historical Congressional District PA-22, 23rd-26th Congress, USA",2682.871515938865,1887.8733512520396,1332.7097974041785,1192.1607436393742
"Historical Congressional District PA-21, 30th-32nd Congress, USA",2682.871515938865,1887.8733512520396,1332.7097974041785,1192.1607436393742
"Historical Congressional District PA-21, 28th-29th Congress, USA",2682.871515938865,1887.8733512520396,1332.7097974041785,1192.1607436393742
"Historical Congressional District NC-5, 49th-52nd Congress, USA",1568.8606099631386,866.7504363996079,583.6282297681629,510.5267766955009
"Historical Congressional District AR-4, 44th Congress, USA",1312.7411133004314,718.2479792571542,418.91855473333726,319.77452467624425
"Historical Congressional District TX-23, 94th-97th Congress, USA",2543.7090792282625,1498.7687506200552,891.6461103153763,668.3765173218653
"Historical Congressional District CA-43, 99th-102nd Congress, USA",3785.1254547446583,2415.752708759438,1589.5629978449376,1276.9874452018746
"Historical Congressional District GA-6, 103rd Congress, USA",3044.187311530207,1409.9168425652633,1003.9685402888526,934.0960338158094
"Historical Congressional District VA-10, 93rd-97th Congress, USA",4577.586222132559,3176.816024282662,2100.5081890505544,1829.6672544413145
