longname,Population (2000),Population Change (2000-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density (2000),White % (2000),Hispanic % (2000),Black % (2000),Asian % (2000),Native % (2000),Hawaiian / PI % (2000),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Segregation (2000) %,Segregation Change (2000-2020) %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Housing Units per Adult (2000),Vacancy % (2000),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020),geoid
"Washington County, Vermont, USA",58040.0,0.030444521019986216,371.1585573995088,-0.14392315351241497,32.2261439734425,0.961026878015162,0.01262922122674018,0.004496898690558236,0.005634045485871812,0.0027222605099931083,0.0001206064782908339,0.013370089593383873,0.9279345836734607,-0.09806912243032884,0.05559190738149786,0.04868833349298671,0.0037458182198309878,0.015358604515667278,0.6196171171171171,0.14001672058449346,1122.0627504652748,-0.12362646115472013,559.972397070284,-0.1195797232126999,230.4179234881329,-0.10182455928696989,117.84483969245473,-0.04840653131016778,50023
"Washington County, Ohio, USA",63251.0,-0.05501889298192914,350.99423375934396,-0.036854932621096514,38.1639586723711,0.9694708384057169,0.00512244865693823,0.00916981549698819,0.004331947320990973,0.0023556939811228282,0.0003794406412546837,0.00916981549698819,0.9449547364232372,-0.06483855648476777,0.07912418409653134,0.00929901501961869,0.005073032409447417,0.00608309384350773,0.5731182795698925,0.09305094530235243,1014.6592900768399,-0.13268225807685818,526.4342771948134,-0.08362965743396411,255.4566548998108,-0.06563321196614437,166.9055694040027,-0.08211517972102794,39167
"Mercer County, West Virginia, USA",62986.0,-0.05274187914774712,347.3663795860246,-0.025476113935216167,57.804404196094175,0.922093798621916,0.004524815038262471,0.05806052138570476,0.0045724446702441815,0.0019210618232623122,0.00011113580795732385,0.008716222652652969,0.9024738123846119,-0.0957469536659249,0.33198236688307636,-0.1830248531648733,0.0408532098977974,-0.012111234087445424,0.6052017540330692,0.118888556519427,1254.312250454396,-0.21845715865759743,548.261484128996,-0.10894652282753178,261.70067303728143,-0.03786760344430634,168.80483721980937,-0.025563151144009456,54055
"Lincoln County, Missouri, USA",38944.0,0.5297350041084634,190.5427548322249,0.3775578224195229,23.47546463505909,0.9548069022185702,0.011400986031224322,0.01725554642563681,0.0017204190632703368,0.0035435497124075596,0.0002567789646672145,0.0110158175842235,0.9213727822086596,-0.10309045027439423,0.10489952148354954,-0.0005083734520738709,0.009431103724061045,0.011391856974948952,0.5656624958720141,0.1015179034769071,776.983970058406,0.4119286992422001,333.0861214241672,0.3104384695709766,116.0366449600621,0.5130417771332941,61.099001923792855,0.8057045001990872,29113
"Van Zandt County, Texas, USA",48140.0,0.2368300789364354,129.41919260177482,0.02919112851673958,21.622789918253737,0.8853136684669713,0.06649356044869131,0.028874117158288325,0.0017449106771915248,0.004798504362276693,0.0002077274615704196,0.012567511425010386,0.8398628306070894,-0.1291129652464419,0.23874436383570655,-0.104105591742266,0.04681244148773903,-0.003312823479239904,0.5820429117491142,0.12779828387900868,495.9133138465981,0.06086155468430567,221.67587129585425,0.021068558017737042,79.35811279077232,0.04308369971954513,39.62552922242955,0.15868497484158078,48467
"Lyon County, Nevada, USA",34501.0,0.7169067563259036,296.60186420144646,0.8116041756144022,6.574937795656248,0.8344975507956292,0.1096779803483957,0.005854902756441843,0.00573896408799745,0.02107185298976841,0.0012173560186661257,0.02194139300310136,0.7530745481282238,-0.16563353670158032,0.15179388638520955,-0.06122942767880141,0.05532858167819875,-0.00933301001042823,0.5670615360152648,0.08818787241500176,995.3939574905164,0.25592470308137444,483.4584030266314,0.6146915567828392,153.6636731543448,1.183189198384532,70.17018203209568,1.441137695709903,32019
"Russell County, Alabama, USA",49715.0,0.1904455395755808,473.86892318058227,0.04185895683656474,29.65787083868412,0.5610178014683697,0.014945187569144121,0.40653726239565524,0.0034798350598410945,0.003298803178115257,0.0006838982198531631,0.010037212109021422,0.7281709751614532,-0.1599341061574916,0.4770164759299034,-0.1967841472780199,0.21331476055883422,-0.06178685401644715,0.6228372755146737,0.1330490967430003,1342.1587476443729,0.03116908203375349,661.3599064601467,-0.009402097031010196,381.18079948651905,0.10328234833490864,324.2645868252709,0.09830930693070326,01113
"Blount County, Alabama, USA",51018.0,0.15880669567603592,86.55512023723851,0.16196903673701613,30.275036654962307,0.9211062762162374,0.053275314594848876,0.0117213532478733,0.0013720647614567409,0.004155396134697557,0.00011760555098200635,0.008251989493904112,0.8893907687871978,-0.1057745333505209,0.2538669421469739,-0.025629481678658583,0.04237025623000062,0.019092086654932387,0.5549222525740701,0.0882756662091163,565.4574164445451,0.023953131926322785,180.26169991509764,0.04881269848613441,62.07575605553149,0.2172783392224741,44.45666894189873,0.20902434852750268,01009
"Sampson County, North Carolina, USA",60173.0,-0.01889551792332109,118.04045481588027,-0.11061042280722633,24.51110244519454,0.568228275140013,0.10767287653931165,0.29712661825071046,0.002609143635849966,0.01710069300184468,0.00033237498545859437,0.006930018446811693,0.6318521073396821,-0.11292443826089382,0.36163609568983923,-0.10610216979989467,0.18826582004260944,-0.044299949998190785,0.5625839978496551,0.11303551520942826,602.2765621310724,-0.09728818044507118,216.69714787441757,-0.08757252246544286,84.91233608683997,-0.06719103930112685,56.58640063536162,-0.005065080521263212,37163
"Sandusky County, Ohio, USA",61792.0,-0.04686690833764889,625.0081582277894,-0.12426501026577258,57.96130104129708,0.8903256084930088,0.0695559295701709,0.02621698601760746,0.0027511651993785604,0.001003366131538063,8.091662351113413e-05,0.010066027964785087,0.8250976403563075,-0.10353517937391898,0.1293827680181428,-0.010057919505655197,0.021990773321187936,0.009767499512280703,0.5531299316149395,0.060191789507053416,1111.3989959127077,-0.11151133671049258,811.2392432895723,-0.1411545576239073,434.28293056670316,-0.12172502844450606,229.26046178610386,-0.09521942406421108,39143
"Lowndes County, Mississippi, USA",61586.0,-0.043954794920923586,441.45946177434274,-0.1918812235626321,46.04857949195036,0.5600136394635145,0.011106420290325724,0.4138278180105868,0.0053421232098204135,0.0016075081999155651,0.0001298996525184295,0.00797259117331861,0.7345620919565654,-0.06078897930399629,0.48461651226183955,-0.07075504175027586,0.217752978231715,-0.028582329204871443,0.5703887359825308,0.08881001754665815,1191.182764483937,-0.1472435229703826,628.8372284819425,-0.1557612198677936,315.529100244585,-0.1796533077880507,201.0347324382753,-0.158572387812475,28087
"Autauga County, Alabama, USA",43671.0,0.3465457626342424,348.7388200111952,0.31039666808250627,27.899188172534725,0.7973941517254013,0.013968079503560715,0.17008999106958853,0.004442307251952097,0.004259119324036546,0.00027478189187332556,0.009571569233587507,0.7989439971223056,-0.16553170669275707,0.3994065455175145,-0.19881295246975575,0.1172944530462603,-0.02845003914969571,0.5658337877281329,0.09285187914517318,1297.9910812454386,0.04027076013461738,523.0906603256786,0.24463025368912297,289.6301989671849,0.285817930332999,203.29854055204217,0.3764753483549927,01001
"Kenai Peninsula Borough, Alaska, USA",49409.0,0.18990467323766924,150.64631090891334,0.060074095747887836,1.1620427752058278,0.8504725859661195,0.02177740897407355,0.00439191240462264,0.009451719322390658,0.07334696107996519,0.001720334352041126,0.038839077900787305,0.76765342798112,-0.10441619456764806,0.13708425710200023,-0.012889528647460013,0.017623491778196727,0.015688969376257272,0.6970056072605353,0.2400165871863985,837.5094456697058,0.12463177951554262,300.7420717914451,0.09445334588513737,83.99657963350482,0.13024435394480083,47.58979942955936,0.20086280406877435,02122
"Pike County, Kentucky, USA",68736.0,-0.14522229981378026,148.5672494160832,-0.035829917373679916,33.651218384495515,0.9786283752327747,0.006546787709497207,0.004495460893854749,0.003913524208566108,0.000902001862197393,0.0002182262569832402,0.00529562383612663,0.960573528931976,-0.04949364299410941,0.0627245606747946,0.05135190240189906,0.005107162681580401,0.006432900859152068,0.5891212750948505,0.10640776699029127,1563.097076495197,-0.3710845146314055,437.019282984538,-0.2290623338915465,66.65867869910649,0.08765740248084884,49.28876329188174,0.053533903256113895,21195
"Newton County, Missouri, USA",52636.0,0.11421840565392508,271.15226082247494,0.05030835706424077,32.432473170252905,0.9241203738885934,0.02179116954175849,0.0056615244319477166,0.003153735086252755,0.02171517592522228,0.0027357701953035947,0.020822250930921802,0.8669154863652498,-0.16010002978584392,0.07989249650324022,0.03943203040825023,0.012141689712340694,0.023805308501798596,0.5630522709122292,0.07851390922401172,641.0479057944988,0.007582884553139124,362.96066698322346,0.038721557854769724,204.60962477347064,0.06503454978102932,136.4681968002466,0.09621432589905492,29145
"Carson City-County, Nevada, USA",52457.0,0.11784890481727892,1242.0374998496143,0.09425426768055051,128.91372651034558,0.7854814419429247,0.1423260956593019,0.01732847856339478,0.01706159330499266,0.02146520006862764,0.0012391101282955563,0.01509808033246278,0.6886877344945613,-0.1556400361780539,0.14110138303661426,-0.0187769177100838,0.04929996255117614,0.014266730588291497,0.529512765639775,0.05207011607688331,2584.7127324491776,-0.03006794033083324,1677.7477990688535,0.056080278965102336,911.4682761515301,0.12832700858742854,597.8916214003294,0.13794379822928166,32510
"Huron County, Ohio, USA",59487.0,-0.015499184695815892,523.6463354166914,-0.07721872438316714,46.34682637777199,0.9423403432682771,0.03558760737640157,0.009363390320574243,0.0025047489367424815,0.0016137979726662968,6.724158219442903e-05,0.00852287054314388,0.9017174086412975,-0.10191353295929495,0.10619459738460633,0.013965452543775805,0.00991444305407053,0.014397614417900979,0.5525816204560902,0.05386605590193833,1082.4591309718087,-0.07390506353813835,687.1061485616008,-0.06946299041569834,343.7829215009253,-0.05242864595227298,168.12681473769828,0.0014154858690672003,39077
"Pickaway County, Ohio, USA",52727.0,0.11022815635253286,487.2861142848171,-0.05447609323210855,40.18790282309966,0.9150909401255524,0.006315549908016765,0.06416067669315531,0.0022000113793692036,0.002674151762853946,0.000303449845430235,0.009255220285622166,0.8924227927714907,-0.060142908234338543,0.3207315848402968,-0.18369297541634505,0.027741722681215573,-0.007682845037013233,0.46524787180771154,0.052900656549348835,2779.995090447739,-0.21068732614466953,976.8543378573771,-0.09043425065539588,267.4943316803614,-0.035258080807477096,141.85817852279828,-0.016248736717181213,39129
"Pike County, Pennsylvania, USA",46302.0,0.2642002505291348,163.69542717267018,0.18842435039647457,31.535556852378537,0.8977797935294372,0.049997840266079216,0.030884195067167726,0.006112046995810116,0.0019437605287028637,6.47920176234288e-05,0.013217571595179474,0.8339572841921924,-0.15206250936203203,0.12791695370700873,0.03872096405102404,0.020378388257605795,0.021458211121941427,0.93519882179676,0.4509291338582677,677.6116950365906,-0.1495996479575711,281.5055307384655,0.0357363262604989,113.60001499990105,0.18799867876595008,69.4042780105684,0.23801377216108638,42103
"Otsego County, New York, USA",61670.0,-0.050899951353980864,406.2042629047662,-0.05242457333375408,23.44240907854148,0.9455975352683639,0.018988162802010704,0.01644235446732609,0.006259121128587644,0.00207556348305497,0.0004540295119182747,0.010183233338738447,0.9087280263277083,-0.10118091209897662,0.13187316264058369,-0.0011223148625446877,0.012762840318033037,0.0146110336684426,0.5911273245696794,0.1740024827097003,1324.3780641634987,-0.1941136460854724,670.7921219486715,-0.023656150169178863,242.36420811158038,-0.0372198649590753,106.55748808243848,-0.009794289849343994,36077
"Columbia County, Wisconsin, USA",52466.0,0.11481721495825868,331.65715129978594,0.015694782968865666,25.45369594316346,0.9620325544161934,0.015762589105325353,0.00823390386154843,0.003297373537147867,0.0031448938360080815,0.00022871955170967865,0.007299965692067243,0.9376342043049675,-0.09050262806074583,0.1603119960344461,-0.03320364581964752,0.01351303786415324,0.012499804009911988,0.5768632946872213,0.09722160872830073,862.5012914113698,0.010497742977479508,521.4233359798396,-0.022114961713586526,179.88018010806513,0.07117623460239542,74.27468894849153,0.13681697021477335,55021
"Genesee County, New York, USA",60370.0,-0.03283087626304456,514.0912035196428,-0.06001791554612953,47.0557349890363,0.9408481033625973,0.01497432499585887,0.020159019380486996,0.004803710452211363,0.0074374689415272486,0.0002153387444094749,0.01156203412290873,0.9030190866926919,-0.09896556104391918,0.14830316603041396,0.012596207569276319,0.02064269763185668,0.014408446696299496,0.5416890681003584,0.058351598362350605,988.7144382074398,-0.055924923361479174,671.0084180936298,-0.06291740004929593,331.056417606045,-0.045820983656864475,149.54503739354928,-0.030929681066993463,36037
"Lawrence County, Ohio, USA",62280.0,-0.06486833654463713,369.7506752859114,-0.022182865386027654,52.57297874200969,0.9614161849710983,0.005700064226075787,0.020825305073859986,0.0018625561978163135,0.0016859344894026974,4.816955684007707e-05,0.008461785484906873,0.9329398756259715,-0.0606033114645077,0.11103033390753905,-0.03615699271359091,0.014655186735415989,0.0007712453868775025,0.576969696969697,0.08904614477369896,1152.9686994930803,-0.06214869478093568,605.6182089510241,-0.03057624304875871,263.8107654222087,-0.027878779443318714,236.35617294489202,-0.06393768572040821,39087
"Anderson County, Texas, USA",55109.0,0.051044294035457,691.7928178814709,-0.31368943990799925,19.738492559640793,0.6307862599575387,0.12166796711970822,0.23402710990945216,0.004409443103667278,0.0024496906131484877,0.0001270209947558475,0.0065325083017293,0.6337830544543841,-0.09835734101553706,0.3124237474719934,-0.0905953442283054,0.11253121130169409,-0.025362185034016604,0.4201657585054261,0.14570619006102878,8715.36356778111,-0.5290043168752466,2314.3173084942364,-0.3760478041607208,258.0942146027429,-0.16176630224157054,120.77208236057281,-0.0009752835155736481,48001
"Maverick County, Texas, USA",47297.0,0.2239042645410914,1026.7025649906232,0.020441886094244206,14.136553003184765,0.034040213967059224,0.9501236864917436,0.0011205784722075397,0.0034674503668308773,0.00938748757849335,0.0,0.0018605831236653489,0.9265386479801988,-0.004787666489591391,0.22972738154592132,-0.023723499534621578,0.012132653918032572,-2.8276591357895633e-05,0.49678262618137947,0.11698036834648856,2256.1541992618777,-0.1285050430883373,1375.651512382968,-0.03345513913559264,764.2516792222642,0.05257427365664859,432.90579869342395,0.08980301078103747,48323
"Coffee County, Tennessee, USA",48014.0,0.20544007997667346,283.3089516759184,0.11531634377594713,42.660433411334296,0.9231474153371934,0.02188944891073437,0.03517723997167493,0.007206231515807889,0.0027075436331070106,0.000270754363310701,0.009601366268171783,0.8724543665668896,-0.11907723215998156,0.12447556357127376,-0.014645115250110627,0.01681480165995892,0.011761437193287035,0.5752613434163701,0.08728432651877628,751.1650838458208,0.04645364347372538,390.0645743911752,0.10193122934722405,219.91698328287268,0.11717548734004875,147.72356157317037,0.11337390360538473,47031
"Oxford County, Maine, USA",54755.0,0.05548351748698749,149.908190591975,-0.10857776321883311,9.714457252312458,0.9786868779106931,0.005332846315404986,0.0015706328189206465,0.0035795817733540315,0.002666423157702493,0.0002008948954433385,0.007962743128481418,0.9610873858347125,-0.0841902829480845,0.07514275205290843,0.0562088588231521,0.003430988106675719,0.014276176941447321,0.7466101490811878,0.28019354838709676,709.8266629252348,-0.15800278005880428,295.4952845122353,-0.15554929505764092,85.23864237446892,-0.04408951165498393,48.365861035545976,-0.05515006271856522,23017
"Windsor County, Vermont, USA",57363.0,0.006798807593745097,154.5296473536882,-0.016913395346090775,22.67893168915767,0.9711660826665272,0.008158569112494116,0.0031379111971131216,0.006171225354322473,0.0021442393180273,0.00022662691979150322,0.008995345431724281,0.9465875881404029,-0.09307252510061181,0.0561718776075102,0.08126893712425945,0.00448342488183988,0.01889942286890766,0.7133859341958662,0.23044559189137503,648.0357123053127,-0.1309105019784572,269.77003405190504,-0.09485224712233423,99.77285433164505,0.005888557754550333,67.22043606643926,0.009641888340754566,50027
"Jefferson County, West Virginia, USA",42179.0,0.36854832973754714,282.8700019706431,0.26489878843566655,76.96761266573569,0.8996657104246188,0.017402024704236706,0.06019583204912397,0.005927120130870813,0.0025842243770596743,0.0003556272078522488,0.0138694611062377,0.8354623331934373,-0.16168910824636407,0.11827379729166902,-0.02791197025687328,0.021714901909797957,0.011148645242935306,0.5479652520472024,0.08170918802204671,1225.345162683634,-0.026202691208770966,512.0331666969315,0.20480657526785495,177.66321892320389,0.33875880987629153,112.28050126139246,0.5489901407974734,54037
"Box Elder County, Utah, USA",42745.0,0.34907006667446483,634.9824554185781,0.05425032246380834,2.4522409749273923,0.9057667563457714,0.06529418645455609,0.0015440402386244006,0.00935781962802667,0.0076968066440519355,0.0007720201193122003,0.00956837056965727,0.8425849163713129,-0.07884399773079032,0.1014679256076593,-0.022696024647969687,0.015569199708381744,0.0033574066802336718,0.5156484497968447,0.06694115141619933,1068.1180179407754,0.05565971196837956,801.1212790070899,0.03949549981924412,413.697790042689,0.07399149894358088,187.13211688945083,0.19552648351139407,49003
"Acadia Parish, Louisiana, USA",58861.0,-0.021831093593381017,486.84373075741763,-0.3124164946118469,34.56010428462607,0.8010397376870934,0.009140177706800768,0.18186914935186285,0.00147805847675031,0.0018688095683049898,5.096753368104517e-05,0.004553099675506702,0.8543904756012157,-0.10270283147890413,0.5533800907465097,-0.20386697601174597,0.17709422071381825,-0.050769438731128796,0.5610352508231649,0.08764510421611359,972.5863746164483,-0.2264862880854969,655.2255614185954,-0.29836276387943056,324.7993687587305,-0.2906608328695375,152.41432830152138,-0.21668926683878015,22001
"Gordon County, Georgia, USA",44140.0,0.30367014046216584,189.482959541068,0.3197117260969717,47.51985048863771,0.8762573629361123,0.07403715450838241,0.03423198912550974,0.005097417308563661,0.0020389669234254643,0.00024920706841866785,0.008087902129587675,0.8325836002754767,-0.16286425580435626,0.25833886747823653,-0.07103547732960033,0.05829445483596597,0.010802187906764113,0.5250176180408739,0.05520863729209221,713.8395873446706,0.32774682074979905,285.2816947093923,0.40568733982097327,146.15968057626756,0.40852098081784227,115.87586667221804,0.447221306690386,13129
"Putnam County, West Virginia, USA",51575.0,0.11371788657295201,355.0750637746716,0.09403392571591747,56.82414346152571,0.9761900145419292,0.005079980610761027,0.005564711585070286,0.005739214735821619,0.0015123606398448862,0.00021328162869607367,0.005700436257876878,0.9555221818384005,-0.08651537320522595,0.050099735959887225,0.027489799700375787,0.004652610742578836,0.007700470873681768,0.5576401271416389,0.07233884795402938,1280.2113922067974,-0.07783672377129963,542.5241977134172,0.019865139959855685,228.9084612117098,0.18715861732073677,153.75491963594703,0.14715024137079682,54079
"Iron County, Utah, USA",33779.0,0.6959945528286805,710.511606842627,0.015155776549729482,3.951734690402131,0.9126676337369372,0.040942597471802004,0.0031972527309867076,0.007371443796441576,0.020486100831877792,0.0026051688919150953,0.01272980254003967,0.8536008828950774,-0.12184189275988455,0.10568317508581457,-0.004874052485370067,0.016587877282095827,0.012143968441598672,0.5616821625344353,0.18560809257414362,1249.7326908697269,0.08944210362543915,921.2955766838767,0.06999792338142218,472.13675016450424,0.09306247164825776,215.66620167386878,0.39017065551231944,49021
"Colbert County, Alabama, USA",54984.0,0.04079368543576313,347.09908876445786,0.10799812448525327,34.051897115723534,0.8087807362141713,0.01123963334788302,0.16542994325621999,0.002309762840098938,0.003546486250545613,0.0002000581987487269,0.008493379892332314,0.8145940414623504,-0.12624865206088476,0.41825957018684945,-0.1969309575044519,0.12784735816853396,-0.04312757578571595,0.5953182045958909,0.09968734968734969,841.9238598195388,0.003755664413547778,479.6430266519407,0.06682651594615523,263.68610292512295,0.19268963746843257,194.29965158460143,0.19053367373000923,01033
"Scott County, Kentucky, USA",33058.0,0.7289309698106359,560.6858407400214,0.2246429736881018,44.71143010350369,0.9124568939439772,0.01606267771795027,0.052907011918446364,0.004749228628471172,0.002329239518422167,6.049972775122512e-05,0.011434448544981548,0.8566072327430538,-0.12096474727722373,0.1267680032615105,-0.021102723062778647,0.024813445116576405,0.008538717059259862,0.5320013128743744,0.06616796483380889,1516.9350823984169,0.08868884639136376,858.1768949991964,0.1281018923969715,368.4096408978697,0.36143249648107845,203.45364143336664,0.7521959442264768,21209
"Vermilion Parish, Louisiana, USA",53636.0,0.06256991572824222,384.5480572091038,-0.24421264780240376,15.997537583809118,0.8177530017152659,0.01383399209486166,0.1402975613393989,0.018122156760384815,0.0028152733238869417,7.457677679170706e-05,0.007103437989410098,0.8140204735428038,-0.08997727804168287,0.4051942963576109,-0.11225805560629332,0.113633035605382,-0.01375808300528926,0.5774005442529481,0.1126172628933076,835.6353077486309,-0.09649212700037728,528.3006438900292,-0.23028682941202025,250.57591061851312,-0.1812146436737573,132.52256949048174,-0.05529726914632445,22113
"Waller County, Texas, USA",32663.0,0.7387870067048342,262.88797669075717,0.6689279524913234,24.352085748191914,0.49869883354254047,0.19422588249701497,0.29072651011848266,0.003704497443590607,0.002694179958974987,9.184704405596546e-05,0.009858249395340295,0.6643189241702582,-0.10959951091096565,0.4661037114316854,-0.1243456566957245,0.22091790188013402,-0.057512702849610214,0.49108209416319976,0.11449421238047308,1810.1550285211115,0.41034499074192504,586.7825968177016,0.4213174070916193,135.0580670792898,0.6942177152221741,64.24681549547915,1.2024016021757893,48473
"Hawkins County, Tennessee, USA",53563.0,0.05895860948789276,181.31635448147406,0.007430231038299411,41.386959036268074,0.9670668185127793,0.0077852248753803935,0.015346414502548401,0.0022030132740884566,0.0015869163415043967,9.334802008849393e-05,0.005918264473610515,0.942350797143714,-0.059328610426245154,0.10487656946107597,0.0037356339644321612,0.008100844661793635,0.007305320688192925,0.5934427027553305,0.10028300725975145,962.834188652577,-0.14752902332641904,335.66747647044014,-0.16563780049591595,122.50205858913633,0.07658198071345329,96.23722870629105,0.0625924129806901,47073
"Chisago County, Minnesota, USA",41101.0,0.37760638427288873,197.57559922217501,0.09363074761509647,35.87518853621313,0.9644534196248267,0.011508235809347704,0.0047930707282061264,0.0069341378555266295,0.004428116104231041,0.0001459818495900343,0.007737038028271819,0.9385654491266434,-0.10722300013127672,0.11646587939024707,0.004625879123596077,0.006008391810125333,0.01370025861326125,0.5408973733714206,0.06910542925227024,673.1932615368719,0.30843448773029647,315.22577851353446,0.18568446689797063,125.55461664566843,0.2170065992516736,77.58090926182057,0.3283280922458565,27025
"Carter County, Tennessee, USA",56766.0,-0.006799844977627453,304.54373219475417,0.01563564821698946,63.05600818155871,0.9692421519923898,0.008878554064052425,0.009829827713772329,0.0025543459112849242,0.0018849311207412888,7.046471479406687e-05,0.007539724482965155,0.9439644366581643,-0.08526559379704612,0.0686660516669028,0.012514492013845843,0.008917858628383898,0.00892763343250682,0.5798163082437277,0.09229996522814202,1202.6679899133553,-0.17044912460859726,477.56847652820016,-0.09489639557833217,245.1017791428353,0.028130901197224622,188.73971647959064,0.05347090371464315,47019
"Hardin County, Texas, USA",48073.0,0.16970024754019927,207.90108314002455,0.3947371034707109,20.68208226621196,0.89324568884821,0.025440475942836934,0.06885361845526596,0.00224658332119901,0.0027666257566617437,8.32067896740374e-05,0.00736380088615231,0.8855937967742498,-0.12120974326368583,0.41897346978747824,-0.21813702896674028,0.09414663053634127,-0.02044432227226009,0.5694368428633155,0.09930190206394172,1109.361725967156,-0.10234420062650151,384.62929045279157,0.11781991897340739,152.01912181652088,0.4278729768784667,96.0397710794625,0.47125083398881756,48199
"Cherokee County, South Carolina, USA",52542.0,0.06992501237105554,256.6833183779735,-0.09713884195210158,51.061634855035514,0.7616383084008983,0.020783373301358914,0.2046172585740931,0.003083247687564234,0.001808077347645693,0.00017129153819801302,0.007898443150241711,0.8062177214305494,-0.11188291935040184,0.48619895251662865,-0.1493995736935393,0.17312129779318017,-0.0345146686149968,0.5742879137798307,0.08418230563002681,653.8189505563962,-0.048733528195885376,331.6962278523408,-0.08676511665747677,221.3432377008278,-0.0897479834247967,160.06745892136666,-0.06550348495341056,45021
"Marion County, West Virginia, USA",56598.0,-0.0069437082582423405,457.9442693840948,-0.05579832263408884,70.15563282695253,0.9454044312519877,0.00696137672709283,0.03208593943248878,0.004028410897911587,0.0018905261670023677,8.834234425244708e-05,0.009540973179264283,0.9148176680924587,-0.08903250285391562,0.18764503564202895,-0.06960770554318517,0.020033003358983444,0.002731672900191967,0.5927393326952612,0.11182876455125798,1064.334315295645,-0.015143551253110465,644.1842073277461,-0.07740398461169772,347.04539720697215,-0.03253379004923151,241.69227533813358,-0.009528428837748426,54049
"Pearl River County, Mississippi, USA",48623.0,0.15470045040412972,162.87632692980358,0.06854014881899159,22.9292040526624,0.8469448614853053,0.014108549451905476,0.12113608785965489,0.002673631820331942,0.004360076507002859,0.00024679678341525614,0.010529996092384263,0.8698297829026491,-0.13596701118634158,0.5129633503962329,-0.2412507341496704,0.1445551682449442,-0.048162810947584456,0.5784553875608863,0.12002920418593331,649.1647287704209,0.2803398221832049,269.24280641727125,0.1267281310444538,127.3181313724377,0.05737607032503297,91.81253029968946,0.0713989535763587,28109
"Taney County, Missouri, USA",39703.0,0.4121351031408206,194.34058423164822,0.3132552951203613,23.52696330840328,0.9483162481424577,0.024229907059919904,0.003249124751278241,0.003425433846308843,0.007782787194922298,0.0005289272850918067,0.012467571720021157,0.9075307306285548,-0.1721207974039194,0.06993642831177514,0.05864539621448921,0.006094994488460202,0.02917127894419405,0.6371991815790329,0.1764525993883792,856.3823993813687,0.29276591138573316,340.7686798307855,0.3398884597801916,138.3317938906546,0.29044958823996675,105.28560228325924,0.3910255670022263,29213
"Lafayette County, Mississippi, USA",38744.0,0.44055853809622136,376.87148644573745,0.12419182008031202,22.018063620116756,0.7126522816436094,0.011021061325624613,0.24899339252529423,0.016570307660540986,0.0013421432996076812,0.00012905224034689242,0.009291761304976255,0.7461464144257806,-0.10538237501346115,0.4093739639844742,-0.16853114048799045,0.15524501988055073,-0.04994848941992891,0.5306705165222971,0.1310682546399855,1601.8407714059776,-0.009217708706941892,643.8377102967196,0.1282611434236959,267.10753219459474,0.16383730815666175,174.24317234133,0.33859121424363087,28071
"Eagle County, Colorado, USA",41659.0,0.33779015338822344,430.235830093567,0.08242628102095252,9.505005645883532,0.7415444441777287,0.2324107635804988,0.0024964593485201276,0.00808948846587772,0.004416812693535611,0.0005761060035046449,0.01046592573033438,0.7449918840052125,-0.07334999209261994,0.35557325676183976,-0.03184607750467355,0.1268101099059909,0.009755860024468349,0.6856703586332402,0.30682286184963165,1869.937806397768,0.14296203896297294,832.9531940249275,0.08423656060059624,213.46699626432806,0.222508780497768,99.53524601448795,0.3163323038171904,08037
"Campbell County, Virginia, USA",51050.0,0.09100881488736533,213.1557320505332,0.2304095137446054,38.89593189900325,0.828148873653281,0.008266405484818806,0.14611165523996084,0.0061312438785504405,0.0019000979431929481,3.917727717923604e-05,0.00940254652301665,0.7736929050886932,-0.10576641499481532,0.22705881835979325,-0.08955473679698542,0.07096167172858235,-0.011877223724915092,0.5685840138069601,0.06537398631812621,1254.0389427543803,-0.03569764991335401,401.30542602842155,0.043476533438470764,169.12686385974143,0.37087139263158075,133.0436101819105,0.42281261065471404,51031
"Whiteside County, Illinois, USA",60706.0,-0.0826112740091589,683.0031060278427,-0.1039921450835029,33.65734848709457,0.8892201759298916,0.08809672849471221,0.00970250057654927,0.004068790564359372,0.0016967021381741507,4.941850887885876e-05,0.00716568378743452,0.8270543941792029,-0.10430684104679577,0.14290950459702145,-0.008736888810152,0.021265029638129436,0.007858125627955941,0.5488981170215104,0.051957409334721,1132.6829261485766,-0.10790652044247037,871.0663241864296,-0.11427595923272628,466.7413959759056,-0.09629770285912528,282.3803602140634,-0.09369126654441753,17195
