longname,Within 10km of Hospital %,Mean distance to nearest Hospital
"IL-13, USA",0.9039482430802586,1.0
"IL-14, USA",0.8594504011665475,1.0
"IL-02, USA",0.845167094126529,1.0
"IL-11, USA",0.8813364345734314,1.0
"IL-01, USA",0.8861528214341157,1.0
"IL-04, USA",1.0,1.0
"IL-05, USA",0.9910266599617608,1.0
"IL-06, USA",0.9985471229717771,1.0
"IL-12, USA",0.5698648094608167,1.0
"IL-08, USA",0.9944857014344342,1.0
"IL-10, USA",0.7292367950726902,1.0
"IL-07, USA",1.0,1.0
"IL-09, USA",0.9509391954378335,1.0
"IL-17, USA",0.8655828233882995,1.0
"AR-03, USA",0.7486932751298095,1.0
"AR-04, USA",0.5991188257383618,1.0
"AR-02, USA",0.7805037796761036,1.0
"AR-01, USA",0.5214967528627564,1.0
"KY-05, USA",0.5075894872385558,1.0
"KY-04, USA",0.7001103901205503,1.0
"KY-03, USA",0.8670245135311123,1.0
"KY-01, USA",0.618098120704739,1.0
"KY-02, USA",0.5354394038659231,1.0
"KY-06, USA",0.7846684030829378,1.0
"NC-09, USA",0.6339905481230353,1.0
"NC-07, USA",0.5536382667423032,1.0
"NC-02, USA",0.7221388521211097,1.0
"NC-08, USA",0.5402020462107283,1.0
"NC-11, USA",0.6196647046753864,1.0
"NC-14, USA",0.9104484417390512,1.0
"NC-12, USA",0.8893225028196081,1.0
"NC-05, USA",0.6987782799361648,1.0
"NC-01, USA",0.5546998001797041,1.0
"NC-13, USA",0.5089771614789385,1.0
"NC-10, USA",0.636285488218649,1.0
"NC-06, USA",0.7875481110947202,1.0
"NC-04, USA",0.6437365054246517,1.0
"NC-03, USA",0.45975833813885497,1.0
"MS-04, USA",0.6788379635320354,1.0
"MS-03, USA",0.6522787443267776,1.0
"MS-01, USA",0.5967684200999839,1.0
"MS-02, USA",0.6403293715276793,1.0
"WI-03, USA",0.6192671260024215,1.0
"WI-02, USA",0.7576742702401879,1.0
"WI-07, USA",0.5696164731273288,1.0
"WI-01, USA",0.8595426996871246,1.0
"WI-05, USA",0.7955953116198259,1.0
"WI-04, USA",1.0,1.0
"WI-08, USA",0.659220538770812,1.0
"WI-06, USA",0.6911365876038734,1.0
"KS-01, USA",0.7809386360232549,1.0
"KS-04, USA",0.780409002409901,1.0
