longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,geoid
"Dillon County, South Carolina, USA",0.32163289052652044,0.2003172178816894,0.3142219350290782,0.4854608470892323,45033
"Wythe County, Virginia, USA",0.19092783505154629,0.08531780023984917,0.24059162811946766,0.6740905716406832,51197
"Montgomery County, Illinois, USA",0.15953342305966717,0.05811453514886955,0.22027493647794621,0.7216105283731843,17135
"Dunklin County, Missouri, USA",0.15724903734216863,0.2514027811661377,0.2449377897048062,0.5036594291290561,29069
"Baker County, Florida, USA",0.15060947022972354,0.13339081984611312,0.1956752454231887,0.6709339347306981,12003
"Carroll County, Arkansas, USA",0.19308495783810706,0.16976119109309828,0.26590344810154154,0.5643353608053602,05015
"Grant County, New Mexico, USA",0.17085427135678372,0.07464353768315912,0.45653459491425286,0.468821867402588,35017
"Washington County, Indiana, USA",0.21811859787613888,0.10683338179703397,0.21814480953765678,0.6750218086653094,18175
"Wells County, Indiana, USA",0.1678956834532376,0.09473111124553867,0.1387695844171554,0.766499304337306,18179
"Montgomery County, Kentucky, USA",0.13918868626721265,0.08104621158808352,0.35532488857612,0.5636288998357966,21173
"Lares Municipio, Puerto Rico, USA",0.3492208055049586,0.08911812827551757,0.638490636098829,0.27239123562565337,72081
"Winchester city-County, Virginia, USA",0.1403306857007602,0.17989905311283613,0.1322656450283094,0.6878353018588544,51840
"Currituck County, North Carolina, USA",0.07671463277891986,0.1608666196921526,0.11015188905342786,0.7289814912544196,37053
"Tate County, Mississippi, USA",0.1849638554216868,0.17472203312911294,0.18771272974812805,0.6375652371227591,28137
"Hocking County, Ohio, USA",0.1267793594306051,0.09229709562621975,0.2973252209849619,0.6103776833888183,39073
"White County, Georgia, USA",0.16339869281045785,0.1927145948545323,0.1413200288530898,0.665965376292378,13311
"Scott County, Mississippi, USA",0.2607405891980364,0.19377510040160606,0.1967871485943776,0.6094377510040163,28123
"Peach County, Georgia, USA",0.1643518790332416,0.1822386846935995,0.19172807529232702,0.6260332400140733,13225
"Logan County, Illinois, USA",0.14114332454785022,0.04473994904616928,0.19753930280246026,0.7577207481513705,17107
"Fredericksburg city-County, Virginia, USA",0.09385604572245038,0.11857944332479987,0.1073587886050438,0.7740617680701564,51630
"Monroe County, Georgia, USA",0.12991352201257889,0.16270005315065245,0.13045532392369935,0.7068446229256483,13207
"Dinwiddie County, Virginia, USA",0.20276587456174533,0.07955127840100214,0.16240532999259713,0.7580433916064007,51053
"Randolph County, West Virginia, USA",0.22086438152011914,0.12052730696798497,0.30728185812931524,0.5721908349026997,54083
"Henderson County, Tennessee, USA",0.19948258338723118,0.15284325708631588,0.2738490192654674,0.5733077236482167,47077
"Jackson County, West Virginia, USA",0.21910867526178546,0.10636101125231615,0.3057403936233737,0.5878985951243102,54035
"Union County, Mississippi, USA",0.1963562753036438,0.16469758420031702,0.1882090166343389,0.6470933991653441,28145
"Del Norte County, California, USA",0.08760885531423776,0.060879294458338895,0.40851651967882063,0.5306041858628405,06015
"Upson County, Georgia, USA",0.20117715167888864,0.15653346408433463,0.22389065947536135,0.619575876440304,13293
"Henry County, Ohio, USA",0.10099637681159392,0.07487449491857474,0.17974776539733028,0.745377739684095,39069
"Jennings County, Indiana, USA",0.14113732015268685,0.12532130005140854,0.20157651225224202,0.6731021876963493,18079
"Adams County, Ohio, USA",0.21735707960247963,0.11533563762051986,0.33284822024134403,0.5518161421381361,39001
"Logan County, Kentucky, USA",0.22309052004837687,0.1063909539576434,0.26044855375773124,0.6331604922846253,21141
"San Jacinto County, Texas, USA",0.16125277748386416,0.2740651079824171,0.19870038860928846,0.5272345034082944,48407
"Orleans County, Vermont, USA",0.1277121185394253,0.04888591257762085,0.3128576646779498,0.6382564227444294,50019
"Tillamook County, Oregon, USA",0.09656444952113152,0.0884019174500404,0.2834464296831211,0.6281516528668384,41057
"White County, Tennessee, USA",0.17611100329904877,0.15675910956348707,0.24393732122870307,0.5993035692078098,47185
"Fluvanna County, Virginia, USA",0.09540034071550237,0.10859156802766322,0.07527596754887614,0.8161324644234607,51065
"Union County, South Carolina, USA",0.21022421524663712,0.15806261075014771,0.27017129356172465,0.5717660956881276,45087
"McDonough County, Illinois, USA",0.17373521828043037,0.0841565035042214,0.19778157938303537,0.7180619171127431,17109
"San Miguel County, New Mexico, USA",0.2736878875207414,0.07940826390069687,0.4421016833871798,0.47849005271212336,35047
"West Baton Rouge Parish, Louisiana, USA",0.11958192437749755,0.0799397590361445,0.20066265060240965,0.7193975903614457,22121
"Cibola County, New Mexico, USA",0.32051928409377334,0.16996923076923032,0.46972307692307746,0.36030769230769233,35006
"Pike County, Ohio, USA",0.2336323725901888,0.0612136580763107,0.3875095830630418,0.5512767588606476,39131
"Iroquois County, Illinois, USA",0.14997331435687497,0.0842276016970299,0.23752183678562513,0.678250561517345,17075
"Toombs County, Georgia, USA",0.21045096635647842,0.2409560723514207,0.22629198966408232,0.5327519379844969,13279
"Caddo County, Oklahoma, USA",0.2194853749725093,0.28091551666105713,0.18397845843150493,0.535106024907438,40015
"Mineral County, West Virginia, USA",0.1266167891000754,0.07921108846609391,0.21205634556073338,0.7087325659731727,54057
"Woodford County, Kentucky, USA",0.0972582972582972,0.048670062252405145,0.19103313840155958,0.7602967993460352,21239
"Hardin County, Tennessee, USA",0.18327616575507522,0.18804170330360528,0.32087677427458966,0.49108152242180503,47071
"Harlan County, Kentucky, USA",0.21755062680810053,0.07198408392114312,0.5642973412913727,0.36371857478748415,21095
"De Soto Parish, Louisiana, USA",0.2080055074744293,0.10394067536924682,0.3656922228350804,0.5303671017956728,22031
"Dawson County, Georgia, USA",0.06577332242225867,0.20002440810349023,0.0821332682450574,0.7178423236514524,13085
"Stephens County, Georgia, USA",0.1789379296602571,0.24540297949261372,0.17590226266907633,0.5786947578383099,13257
"Yazoo County, Mississippi, USA",0.2296124927703876,0.18350401328535865,0.2551895931358979,0.5613063935787433,28163
"Gillespie County, Texas, USA",0.11709058456046392,0.2394487510766573,0.0727103072064312,0.6878409417169115,48171
"King George County, Virginia, USA",0.07792482795129699,0.0716993254095728,0.11088981689688403,0.8174108576935433,51099
"Carroll County, Ohio, USA",0.1846902654867259,0.10154798761609889,0.21758513931888526,0.6808668730650158,39019
"Juneau County, Wisconsin, USA",0.13162211714754382,0.09758825929618141,0.2354664727375226,0.6669452679662959,55057
"Boone County, Iowa, USA",0.1190298507462691,0.0543615676359039,0.16428872433929442,0.7813497080248017,19015
"Wasco County, Oregon, USA",0.12083131947800842,0.11331642358909345,0.27019657577679124,0.6164870006341153,41065
"Marlboro County, South Carolina, USA",0.34980173614832344,0.19123863199692545,0.3158063276546692,0.4929550403484054,45069
"Geneva County, Alabama, USA",0.22973891099679644,0.1853609792655516,0.24019485385960485,0.5744441668748436,01061
"Oceana County, Michigan, USA",0.18796608438042725,0.1364939782068439,0.2604983113490083,0.6030077104441478,26127
"Carter County, Kentucky, USA",0.2632252565003521,0.10139224567223734,0.39008102603570594,0.5085267282920568,21043
"Lewis County, New York, USA",0.15447231316394358,0.061221691522576935,0.2776784584296645,0.6610998500477586,36049
"Cass County, Nebraska, USA",0.1082100665144448,0.08699706901145736,0.09479083399946714,0.8182120969890755,31025
"Ashe County, North Carolina, USA",0.2004606329437859,0.18276678829780435,0.13974777543050973,0.677485436271686,37009
"Decatur County, Indiana, USA",0.14406446540880538,0.0684514566122116,0.1549785700975205,0.776569973290268,18031
"Clay County, Indiana, USA",0.13838518801297953,0.06744553204925782,0.18067571834543655,0.7518787496053057,18021
"Mille Lacs County, Minnesota, USA",0.13591298488786252,0.07800037681341475,0.2502669095019781,0.6717327136846072,27095
"Grayson County, Kentucky, USA",0.20440519259416903,0.07796750859717784,0.37234673307245325,0.549685758330369,21085
"Grady County, Georgia, USA",0.20133196721311464,0.275294582318478,0.14330853795010154,0.5813968797314204,13131
"Union County, Oregon, USA",0.14350797266514811,0.0960281870595772,0.2639333760409997,0.6400384368994231,41061
"Wyoming County, Pennsylvania, USA",0.11877358490566013,0.06733304715766238,0.19850371006316295,0.7341632427791747,42131
"Elbert County, Colorado, USA",0.05614944390454591,0.08369219247331952,0.09929476377707054,0.8170130437496098,08039
"Charlevoix County, Michigan, USA",0.11564279038151098,0.10214878192149426,0.18019724381163846,0.7176539742668673,26029
"Taylor County, Kentucky, USA",0.13427326273247459,0.043456250579896126,0.3093446789500179,0.647199070470086,21217
"Franklin County, Kansas, USA",0.17887801956478272,0.10231552948440856,0.12349490583513426,0.7741895646804572,20059
"Sunflower County, Mississippi, USA",0.2835377183203273,0.16962166689934363,0.2988971101493787,0.5314812229512776,28133
"Simpson County, Mississippi, USA",0.24818481848184798,0.21207157258064585,0.20041582661290322,0.587512600806451,28127
"Dickinson County, Michigan, USA",0.12216956292785673,0.06595481476658648,0.19740868546129303,0.7366364997721205,26043
"Lamoille County, Vermont, USA",0.08734995383194834,0.0850730059128755,0.25401230843489836,0.6609146856522261,50015
"Brown County, Minnesota, USA",0.13552399517311808,0.05531439094975014,0.14298868718758304,0.8016969218626668,27015
"McNairy County, Tennessee, USA",0.185984925646772,0.14429165334186075,0.26613367444835323,0.5895746722097861,47109
"Montezuma County, Colorado, USA",0.19357613994837977,0.13625850340136067,0.294285714285714,0.5694557823129254,08083
"Hart County, Georgia, USA",0.18445257640193863,0.19622953075547048,0.16884546580432097,0.6349250034402085,13147
"Russell County, Virginia, USA",0.3413522987813837,0.09609264535306558,0.37189894128735396,0.5320084133595804,51167
"Lawrence County, South Dakota, USA",0.11162120802952558,0.15353744578937156,0.0900381901741213,0.756424364036507,46081
"Salinas Municipio, Puerto Rico, USA",0.2897575209988081,0.12406174217128627,0.5629426029130432,0.3129956549156706,72123
"Montgomery County, North Carolina, USA",0.24319578577699716,0.1996241106188749,0.2284199221371996,0.5719559672439255,37123
"Staunton city-County, Virginia, USA",0.17537078651685384,0.12847894280184202,0.2075018354134685,0.6640192217846894,51790
"Johnson County, Arkansas, USA",0.3007411919991881,0.11154328732747802,0.29115432873274705,0.5973023839397749,05071
"Plymouth County, Iowa, USA",0.10519085467569422,0.07148155640973781,0.11234742733832362,0.8161710162519386,19149
"Edgefield County, South Carolina, USA",0.24247418149857256,0.13205321449636276,0.16980142866505,0.6981453568385872,45037
"Garvin County, Oklahoma, USA",0.14290048543689254,0.23578719664706285,0.16068410734807032,0.6035286960048669,40049
"Añasco Municipio, Puerto Rico, USA",0.24652819596884615,0.06533505208593957,0.5918942175880083,0.3427707303260522,72011
"Morehouse Parish, Louisiana, USA",0.3273809523809524,0.12583949528525926,0.37758632385862545,0.49657418085611527,22067
"Cheboygan County, Michigan, USA",0.15368756442695106,0.09617304492512489,0.30975041597337716,0.594076539101498,26031
"Benton County, Iowa, USA",0.11017369727047145,0.04290706704633685,0.1491069117266373,0.8079860212270259,19011
"Churchill County, Nevada, USA",0.11135035373731142,0.12684317718940916,0.18647657841140516,0.6866802443991856,32001
"Barton County, Kansas, USA",0.15433132945698208,0.1780399868895431,0.1297279580465428,0.692232055063914,20009
"Hardeman County, Tennessee, USA",0.26109516449547365,0.140967605036073,0.28823030131560357,0.5708020936483235,47069
"Mason County, West Virginia, USA",0.20562792085114862,0.09680444831513361,0.26421920010718797,0.6389763515776784,54053
"Butts County, Georgia, USA",0.1592417061611373,0.14447869955156922,0.1914237668161432,0.6640975336322876,13035
"Luna County, New Mexico, USA",0.26008621642533375,0.14359749514143794,0.4607356222558121,0.3956668826027499,35029
"Gladwin County, Michigan, USA",0.1720179204778792,0.09872438594110451,0.3147645542135976,0.5865110598452979,26051
"Payette County, Idaho, USA",0.11313632441760142,0.15752175133314628,0.1838338478809993,0.6586444007858544,16075
"Pottawatomie County, Kansas, USA",0.07373691397360024,0.062363469804805616,0.10464378831653831,0.8329927418786561,20149
"Salem city-County, Virginia, USA",0.12736937117641176,0.08226867887152339,0.10369949162567642,0.8140318295028001,51775
"Hardee County, Florida, USA",0.2649402390438245,0.1999564365062081,0.2956509112030792,0.5043926522907127,12049
"Fannin County, Georgia, USA",0.1347872720772256,0.1962965475140746,0.16475615546361017,0.6389472970223152,13111
"Washington County, Florida, USA",0.1659324522760646,0.1943053369580772,0.23143511231935904,0.5742595507225637,12133
"Adair County, Missouri, USA",0.16118458234429736,0.11013586629794453,0.11242034387399298,0.7774437898280625,29001
"Lyon County, Minnesota, USA",0.0928012996243271,0.07623169107856208,0.1990679094540616,0.7247003994673763,27083
"Todd County, Minnesota, USA",0.23534932221063695,0.11201542086099903,0.22545869922181797,0.662525879917183,27153
"Barbour County, Alabama, USA",0.27706866197183166,0.1588929889298892,0.2523985239852399,0.588708487084871,01005
"Posey County, Indiana, USA",0.12327269112237815,0.07031300628604753,0.13693214956904956,0.792754844144903,18129
"Macon County, Tennessee, USA",0.17256637168141575,0.1508390664180542,0.2488908892175141,0.6002700443644318,47111
"Lauderdale County, Tennessee, USA",0.18536745406824173,0.16044240160873288,0.2836110313128409,0.5559465670784263,47097
"Otsego County, Michigan, USA",0.11078592451887248,0.10292286959994056,0.2534920540710416,0.6435850763290178,26137
"Iosco County, Michigan, USA",0.1413246362729553,0.09877059388205128,0.33229159120943536,0.5689378149085135,26069
"Prentiss County, Mississippi, USA",0.18375880281690163,0.12272727272727281,0.193918053777209,0.6833546734955182,28117
"Bremer County, Iowa, USA",0.09929445943141677,0.03934760448521897,0.12300373768263619,0.8376486578321449,19017
"Manistee County, Michigan, USA",0.1529090186527789,0.07322561417342525,0.2721170218692534,0.6546573639573213,26101
"Cherokee County, Alabama, USA",0.20945109368551368,0.15134287394628515,0.2179311246160883,0.6307260014376266,01019
"Chattooga County, Georgia, USA",0.22984002611818474,0.1753613666228646,0.3076872536136667,0.5169513797634687,13055
"Audrain County, Missouri, USA",0.18401240035429656,0.16417698107838954,0.1876511594821435,0.6481718594394669,29007
"Grant County, Kentucky, USA",0.13345864661654136,0.0662969004893964,0.27621533442088053,0.6574877650897231,21081
"Hickman County, Tennessee, USA",0.2621336996336998,0.11639991685720222,0.20321485484653232,0.6803852282962655,47081
"Routt County, Colorado, USA",0.06687140875767793,0.09620902264819017,0.1329589158171052,0.7708320615347046,08107
"Jackson County, Oklahoma, USA",0.11984282907662058,0.21204460966542746,0.1352416356877324,0.6527137546468402,40065
"Yates County, New York, USA",0.21794275075634126,0.1633927318647401,0.25129788129647795,0.585309386838782,36123
"Milam County, Texas, USA",0.21406570841889103,0.20748028647905636,0.16125298415683975,0.6312667293641039,48331
"Crook County, Oregon, USA",0.12129434227715807,0.09810646659521252,0.26780993211861365,0.6340836012861738,41013
"Goochland County, Virginia, USA",0.11296805584937589,0.05653164743071378,0.07983533044181435,0.863633022127472,51075
"Miller County, Missouri, USA",0.15410551368504602,0.17361062808652675,0.15114418863462453,0.6752451832788487,29131
"Randolph County, Missouri, USA",0.15413279132791335,0.13995016611295738,0.1751107419712066,0.684939091915836,29175
"Cleburne County, Arkansas, USA",0.16354088522130564,0.10956823605988286,0.3235698271497795,0.5668619367903376,05023
"Teller County, Colorado, USA",0.06261248460736958,0.12889236456704106,0.2031138916536328,0.6679937437793261,08119
"White County, Indiana, USA",0.11440234456772067,0.11067193675889364,0.16156993273698103,0.7277581305041254,18181
"Rowan County, Kentucky, USA",0.11151958686728942,0.07283932266239586,0.3457055508528727,0.5814551264847314,21205
"Cassia County, Idaho, USA",0.09758840434836943,0.17942848704127606,0.1351251569076271,0.6854463560510968,16031
"Aibonito Municipio, Puerto Rico, USA",0.3056823368324965,0.05560710498409334,0.6190349946977732,0.32535790031813344,72009
"Union County, Georgia, USA",0.12749724270153592,0.20462459956494433,0.14212099771628672,0.653254402718769,13291
"Somerset County, Maryland, USA",0.16307161345987908,0.06690931619298372,0.34879578719120286,0.5842948966158135,24039
"Nicholas County, West Virginia, USA",0.16336019838809646,0.08611758611758605,0.3769101269101266,0.5369722869722874,54067
"Burke County, Georgia, USA",0.17215740105239047,0.17675815350233956,0.15028982470842922,0.6729520217892313,13033
"Uvalde County, Texas, USA",0.2263334935127342,0.2554371002132197,0.14406538734896965,0.6004975124378107,48463
"Waushara County, Wisconsin, USA",0.15537123204531636,0.10410654827968914,0.19378468368479423,0.7021087680355167,55137
"Jefferson County, Oregon, USA",0.11620572537603092,0.12013573027218244,0.29535773590354514,0.5845065338242724,41031
"Randolph County, Indiana, USA",0.16761754869171697,0.10323324069680728,0.23418965634108166,0.662577102962111,18135
"Texas County, Missouri, USA",0.18354023972602723,0.2512977992249769,0.2239526211888572,0.524749579586166,29215
"Marion County, Mississippi, USA",0.303869209809264,0.21594707045904127,0.2012823136211724,0.5827706159197864,28091
"Fayette County, Texas, USA",0.2532110091743123,0.13650817126377338,0.10737262441765914,0.7561192043185674,48149
"Scott County, Indiana, USA",0.18801175729582204,0.07677178260014429,0.3083327869927224,0.6148954304071333,18143
"George County, Mississippi, USA",0.25113676110528094,0.210112195832726,0.1983097770654232,0.5915780271018508,28039
"Abbeville County, South Carolina, USA",0.22667940146450152,0.16926611892494098,0.19147751009608702,0.639256370978972,45001
"Lincoln County, Kentucky, USA",0.2107303782877498,0.08889636608344569,0.3542395693135938,0.5568640646029605,21137
"Blaine County, Idaho, USA",0.05411576664002744,0.19186675319056964,0.0794577835460378,0.7286754632633926,16013
"Jerome County, Idaho, USA",0.11268317331985866,0.2322924059616745,0.16564939673527312,0.6020581973030524,16053
"Aguas Buenas Municipio, Puerto Rico, USA",0.23359874397218805,0.09259619752125098,0.5261177081305564,0.38128609434819266,72007
"Fairfax city-County, Virginia, USA",0.03267306409937027,0.08164218444484195,0.05155384121170914,0.8668039743434489,51600
"Dawson County, Nebraska, USA",0.14365268780543303,0.12585622362139304,0.11450909845706718,0.7596346779215398,31047
"Bell County, Kentucky, USA",0.27396393546346104,0.0760904374559662,0.5476205725997569,0.3762889899442768,21013
"Shelby County, Texas, USA",0.21420543942458986,0.2877422102349347,0.14997515792462185,0.5622826318404435,48419
"Hood River County, Oregon, USA",0.10056989607777406,0.13399286627633103,0.220607039504677,0.6454000942189919,41027
"Itawamba County, Mississippi, USA",0.20358250086117796,0.1461331230698469,0.1917997240291736,0.6620671529009794,28057
"Anderson County, Kentucky, USA",0.11044575305527193,0.04331171849114746,0.2528805071817621,0.7038077743270904,21005
"Upshur County, West Virginia, USA",0.1847067402854463,0.1166154276131918,0.2633454443823365,0.6200391280044718,54097
"Ohio County, Kentucky, USA",0.21040135669869978,0.08078958078958073,0.3353683353683351,0.5838420838420841,21183
"Saline County, Illinois, USA",0.22411729503291344,0.08037445670344324,0.3322634570377805,0.5873620862587763,17165
"Iowa County, Wisconsin, USA",0.12432044312237123,0.043893928820655924,0.15673412421493346,0.7993719469644106,55049
"Page County, Virginia, USA",0.2322822020309994,0.17839493283218524,0.19454305004524272,0.627062017122572,51139
"Loíza Municipio, Puerto Rico, USA",0.19502692792483098,0.14087184529662405,0.5449360865290072,0.3141920681743689,72087
"Quebradillas Municipio, Puerto Rico, USA",0.2687325989589637,0.07503928758512311,0.6675615505500263,0.2573991618648506,72115
"Seminole County, Oklahoma, USA",0.27397739191236403,0.3031017461136084,0.1920724968687835,0.504825757017608,40133
"Winston County, Alabama, USA",0.2118451025056947,0.16185011061946947,0.21211283185840724,0.6260370575221234,01133
"Grainger County, Tennessee, USA",0.20122251065220906,0.16988288328183868,0.2413669229123418,0.5887501938058195,47057
"Aransas County, Texas, USA",0.0986259508097574,0.2613727184771474,0.13943407680370473,0.5991932047191479,48007
"Plaquemines Parish, Louisiana, USA",0.1241447941286231,0.08671188530907964,0.2590565746878374,0.654231540003083,22075
"Washington County, Missouri, USA",0.25962958754686966,0.1800875425554087,0.25199749878413086,0.5679149586604605,29221
"Juniata County, Pennsylvania, USA",0.20454545454545434,0.12796574477046194,0.19387898357433628,0.6781552716552018,42067
"Mingo County, West Virginia, USA",0.18084935172823907,0.11192311824163931,0.5183424440707163,0.3697344376876443,54059
"Menominee County, Michigan, USA",0.18034135307423424,0.07069668009849724,0.24157049143428708,0.6877328284672157,26109
"Roscommon County, Michigan, USA",0.13546395496640642,0.09572072072072084,0.36944444444444374,0.5348348348348355,26143
"Antrim County, Michigan, USA",0.13434903047091437,0.08674318814090712,0.2343473101388717,0.6789095017202212,26009
"Curry County, Oregon, USA",0.14024842417500932,0.11304210443162979,0.32909392527055886,0.5578639702978113,41015
"Franklin County, Georgia, USA",0.19530313922837272,0.2286840808279943,0.14018165176371217,0.6311342674082936,13119
"Meeker County, Minnesota, USA",0.13063364569388689,0.05828406851599225,0.18788843413672807,0.7538274973472796,27093
"Fayette County, Indiana, USA",0.1665805518239121,0.11187150837988842,0.28547486033519476,0.6026536312849168,18041
"Starke County, Indiana, USA",0.19565730469671944,0.07998074410288142,0.3089883776906668,0.6110308782064519,18149
"Pacific County, Washington, USA",0.10386717959101044,0.08253450741874925,0.31331073631845224,0.6041547562627985,53049
"Naguabo Municipio, Puerto Rico, USA",0.21023308888156803,0.11767183958475275,0.6131129740142558,0.2692151864009915,72103
"Saline County, Missouri, USA",0.16519400691509825,0.0854199456288455,0.1837172699957082,0.7308627843754463,29195
"Teton County, Wyoming, USA",0.04920784807470366,0.13251409387470675,0.027744346614302882,0.8397415595109904,56039
"Yankton County, South Dakota, USA",0.11898105001553311,0.0995358432181532,0.09069476165917657,0.8097693951226703,46135
"McDonald County, Missouri, USA",0.28430896283701707,0.26822954120523484,0.20307780814037074,0.5286926506543943,29119
"Lajas Municipio, Puerto Rico, USA",0.4959799348935809,0.07166604622763882,0.5948924200227562,0.3334415337496049,72079
"Ray County, Missouri, USA",0.1574848907484894,0.1490586145648312,0.11730017761989366,0.7336412078152752,29177
"Cataño Municipio, Puerto Rico, USA",0.46638366223038086,0.11560801647816613,0.4704935432795533,0.4138984402422807,72033
"Hampshire County, West Virginia, USA",0.2072714192294487,0.17133892808869125,0.2913481361837273,0.5373129357275815,54027
"St. Francis County, Arkansas, USA",0.2717898355020873,0.1254317111459973,0.3830455259026682,0.4915227629513346,05123
"Clarke County, Alabama, USA",0.26109090909090865,0.16574738003309428,0.25137892995035893,0.5828736900165468,01025
"Crawford County, Missouri, USA",0.2111734253666951,0.19830088495575252,0.24290265486725682,0.5587964601769907,29055
"Hopewell city-County, Virginia, USA",0.12104865681303266,0.11119992038747432,0.2900603853811793,0.5987396942313464,51670
"Vilas County, Wisconsin, USA",0.1288151658767769,0.11351129363449666,0.21856262833675555,0.6679260780287479,55125
"Poinsett County, Arkansas, USA",0.2034030249110319,0.14873895236042278,0.363081123805418,0.48817992383415926,05111
"New Kent County, Virginia, USA",0.1130508066457982,0.06285714285714283,0.05031539888682743,0.8868274582560297,51127
"Osceola County, Michigan, USA",0.17994236311239142,0.1254438727444019,0.2806725125009049,0.5938836147546932,26133
"Tattnall County, Georgia, USA",0.20195870831127677,0.2656783468104227,0.1380053908355797,0.5963162623539976,13267
"Columbia County, Arkansas, USA",0.24253347064881553,0.09717953971180787,0.2835484531858226,0.6192720071023695,05027
"Franklin County, Indiana, USA",0.18716276978417262,0.06892655367231627,0.13764124293785285,0.7934322033898309,18047
"Emanuel County, Georgia, USA",0.19478471801091607,0.25336681123031274,0.19721524766035167,0.5494179411093356,13107
"Allen Parish, Louisiana, USA",0.22999869910238002,0.10364379221212358,0.3168514967064119,0.5795047110814646,22003
"Sabana Grande Municipio, Puerto Rico, USA",0.34318578916715203,0.09594388752881863,0.5277099619455582,0.37634615052562315,72121
"Caswell County, North Carolina, USA",0.21151832460732994,0.12031227199766517,0.23653874215671958,0.6431489858456153,37033
"Klickitat County, Washington, USA",0.11208744106300897,0.10682288077188151,0.2710008423309594,0.622176276897159,53039
"Johnson County, Kentucky, USA",0.14684813753581652,0.06239495798319334,0.5027310924369749,0.43487394957983166,21115
"Rockbridge County, Virginia, USA",0.16730979451297662,0.11200696869413249,0.15684930622565837,0.7311437250802091,51163
"Ouachita County, Arkansas, USA",0.19376007368178672,0.08799348196429906,0.33530849566698673,0.5766980223687143,05103
"Mercer County, Kentucky, USA",0.1783589628465596,0.0762312323203017,0.2509610502647422,0.6728077174149562,21167
"Barceloneta Municipio, Puerto Rico, USA",0.35300114693513474,0.08000913742080924,0.5202523695756757,0.39973849300351505,72017
"Washington County, Iowa, USA",0.11513642024227354,0.09555741827326072,0.1943153242398841,0.7101272574868552,19183
"Brooke County, West Virginia, USA",0.1795943328916522,0.07692871272620706,0.2569419005055315,0.6661293867682615,54009
"Overton County, Tennessee, USA",0.2833581491238111,0.10554951033732322,0.23034548422198103,0.6641050054406958,47133
"Panola County, Texas, USA",0.17200097727828012,0.2596312279325226,0.17096900745390337,0.569399764613574,48365
"Beckham County, Oklahoma, USA",0.13810547616036445,0.23091889979658672,0.10427169010347569,0.6648094100999377,40009
"Sumner County, Kansas, USA",0.13835845896147478,0.13516540960346454,0.1400194160256874,0.724815174370848,20191
"Bibb County, Alabama, USA",0.2370464492446703,0.14550610820244333,0.2504363001745201,0.6040575916230365,01007
"Nobles County, Minnesota, USA",0.11175387851696107,0.14358322744599744,0.200444726810673,0.6559720457433296,27105
"Asotin County, Washington, USA",0.1110153978679874,0.09123393902531737,0.26792366760434866,0.640842393370334,53003
"Saunders County, Nebraska, USA",0.09845337026777469,0.06800129680661371,0.07553898524882495,0.8564597179445613,31155
"Leelanau County, Michigan, USA",0.08248453870616121,0.08266911077926689,0.15864403001426994,0.7586868592064632,26089
"Meigs County, Ohio, USA",0.25071682532400524,0.11782500189064504,0.34606367692656775,0.5361113211827873,39105
"Waynesboro city-County, Virginia, USA",0.13780656120607293,0.1230551626591232,0.1995756718528996,0.6773691654879772,51820
"Mahaska County, Iowa, USA",0.1321910813570862,0.0751458222861903,0.19354594348912948,0.7313082342246802,19123
"Lee County, Virginia, USA",0.2809315866084426,0.15844804114354863,0.3783088791408249,0.46324307971562645,51105
"Grant Parish, Louisiana, USA",0.23734225330697917,0.16737490243690928,0.3095134853872174,0.5231116121758732,22043
"Sabine Parish, Louisiana, USA",0.29302714986245587,0.14891488379251944,0.35962752039402796,0.49145759581345255,22085
"Limestone County, Texas, USA",0.29188987168306885,0.27330309665311214,0.1513137316233965,0.5753831717234913,48293
"Villalba Municipio, Puerto Rico, USA",0.22585280555860135,0.0440207757163325,0.6578546332879852,0.29812459099568234,72149
"Houston County, Texas, USA",0.28668570651434794,0.24914004914004909,0.18781326781326727,0.5630466830466835,48225
"Anson County, North Carolina, USA",0.16764109294833576,0.15937405044059552,0.23609845031905158,0.6045274992403529,37007
"Putnam County, Georgia, USA",0.14991051689651527,0.17594654788418712,0.19368437798281912,0.6303690741329937,13237
"Jo Daviess County, Illinois, USA",0.13092144713172038,0.07597774640870221,0.1572697832765918,0.7667524703147061,17085
"Martin County, North Carolina, USA",0.22781256748002596,0.13644918444165635,0.19879234629861953,0.6647584692597241,37117
"Randolph County, Alabama, USA",0.20390379923318258,0.14573785517873553,0.20012221203788605,0.6541399327833785,01111
"Seward County, Kansas, USA",0.12760380742171307,0.2156892964475608,0.08014178931956513,0.704168914232874,20175
"Henry County, Missouri, USA",0.1521218715995649,0.15559118236472966,0.20857715430861767,0.6358316633266526,29083
"Wyandot County, Ohio, USA",0.12737937140327607,0.05370026031982151,0.16169579769431083,0.7846039419858677,39175
"Prince Edward County, Virginia, USA",0.23701053272345915,0.11082122217032356,0.15857560070845053,0.7306031771212259,51147
"Scott County, Tennessee, USA",0.20403140747685472,0.15447699992544534,0.33653917840900605,0.5089838216655487,47151
"Colusa County, California, USA",0.18622483910721543,0.12211169421163919,0.27618077856974993,0.6017075272186109,06011
"Tippah County, Mississippi, USA",0.22803666921313956,0.1804527488321955,0.24204096298957936,0.5775062881782251,28139
"Boone County, West Virginia, USA",0.13220815752461312,0.07708913649025077,0.4369080779944297,0.4860027855153195,54005
