longname,Within 10km of Hospital %,Mean distance to nearest Hospital
"Thousand Oaks CCD [CCD], Ventura County, California, USA",0.9988130973762545,3.8581927488560925
"Redding CCD [CCD], Shasta County, California, USA",0.7203031203942083,6.677866034919288
"Thornton township [CCD], Cook County, Illinois, USA",1.0,3.582439296465417
"Sedalia CCD [CCD], Douglas County, Colorado, USA",0.9297433686666329,3.984604205445176
"Wheeling township [CCD], Cook County, Illinois, USA",0.9978982392197451,5.400489952122959
"North township [CCD], Lake County, Indiana, USA",1.0,3.1340971602397336
"Kansas City city [CCD], Wyandotte County, Kansas, USA",0.990900789875293,5.5062773892611085
"Sioux Falls city [CCD], Minnehaha County, South Dakota, USA",1.0,3.2121508331691464
"Springfield city [CCD], Hampden County, Massachusetts, USA",1.0,2.5013712752940185
"Fairfield-Suisun City CCD [CCD], Solano County, California, USA",0.9231090251873159,4.315924662128447
"Pilot Point-Aubrey CCD [CCD], Denton County, Texas, USA",0.9216760447823868,5.327515748285167
"Vallejo CCD [CCD], Solano County, California, USA",0.9997736254212184,3.48420604055883
"Savannah CCD [CCD], Chatham County, Georgia, USA",0.9730152978023969,3.4786908178992073
"Visalia CCD [CCD], Tulare County, California, USA",0.9884062110511009,2.706727132350729
"Center township [CCD], Marion County, Indiana, USA",1.0,3.21755365317153
"Oklahoma City Southeast CCD [CCD], Oklahoma County, Oklahoma, USA",0.7986672485783334,5.947498401624632
"Ocala CCD [CCD], Marion County, Florida, USA",0.8186615698732542,6.306846921058215
"Worth township [CCD], Cook County, Illinois, USA",1.0,2.7894564827801878
"Gresham CCD [CCD], Multnomah County, Oregon, USA",0.9992959460971068,3.81388733868302
"Chamblee-Doraville CCD [CCD], DeKalb County, Georgia, USA",1.0,2.8711747573159703
"Proviso township [CCD], Cook County, Illinois, USA",1.0,2.0223799402344342
"Yakima CCD [CCD], Yakima County, Washington, USA",0.9061397692613712,4.584668771004711
"Harlingen-San Benito CCD [CCD], Cameron County, Texas, USA",0.8365816594002375,5.971207740911602
"Nampa CCD [CCD], Canyon County, Idaho, USA",0.9873846419992948,4.444517149038887
"Downers Grove township [CCD], DuPage County, Illinois, USA",1.0,4.5777118514533885
"American Fork-Pleasant Grove CCD [CCD], Utah County, Utah, USA",0.9950328236383895,3.5106798474189134
"Ramapo town [CCD], Rockland County, New York, USA",1.0,4.056201860689782
"Laredo CCD [CCD], Webb County, Texas, USA",1.0,3.010089409395702
"Sanford CCD [CCD], Seminole County, Florida, USA",0.9764330824640343,5.508030132352606
"Bridgeport town [CCD], Greater Bridgeport Planning Region, Connecticut, USA",1.0,2.042538912504907
"Syracuse city [CCD], Onondaga County, New York, USA",1.0,1.9543940902980828
"Wayne township [CCD], Marion County, Indiana, USA",1.0,2.3782014908099596
"Lilburn CCD [CCD], Gwinnett County, Georgia, USA",0.8760595291880483,8.173118243613446
"Goose Creek-Hanahan CCD [CCD], Berkeley County, South Carolina, USA",0.8237706582206521,7.890038188858006
"Cathedral City-Palm Desert CCD [CCD], Riverside County, California, USA",0.9993826322930801,5.787893209396055
"Portland West CCD [CCD], Multnomah County, Oregon, USA",0.9995446575416944,2.645646042181944
"Torrance CCD [CCD], Los Angeles County, California, USA",1.0,1.96901274108579
"St. Augustine CCD [CCD], St. Johns County, Florida, USA",0.5014884297576959,10.06825284072919
"St. George CCD [CCD], Washington County, Utah, USA",0.8716230122250731,5.740877542660304
"Santa Maria CCD [CCD], Santa Barbara County, California, USA",0.9530059300895354,4.481834859341749
"Midland CCD [CCD], Midland County, Texas, USA",0.9730355927425731,3.4569143413280816
"Boca Raton CCD [CCD], Palm Beach County, Florida, USA",1.0,3.5089372289248324
"East Contra Costa CCD [CCD], Contra Costa County, California, USA",0.8341218152811255,7.30997814367286
"Berkeley CCD [CCD], Alameda County, California, USA",1.0,1.9263941384566168
"Pasadena CCD [CCD], Harris County, Texas, USA",1.0,2.1517944149356785
"South Bay Cities CCD [CCD], Los Angeles County, California, USA",1.0,4.079270423912186
"North Cleveland CCD [CCD], Cleveland County, Oklahoma, USA",0.9251125225218958,5.704606825689484
"Keystone-Citrus Park CCD [CCD], Hillsborough County, Florida, USA",0.9839072117464792,5.781678410948387
"Medford CCD [CCD], Jackson County, Oregon, USA",0.9184360977928123,4.316132935455199
"Western Addition-Buena Vista-Eureka Valley CCD [CCD], San Francisco County, California, USA",1.0,0.7269127132812303
"Parker CCD [CCD], Douglas County, Colorado, USA",0.8856808236086176,5.868251187366145
"Yuma CCD [CCD], Yuma County, Arizona, USA",0.670412221450666,7.82859188509112
"Summerville CCD [CCD], Dorchester County, South Carolina, USA",0.9853163311905013,5.4058832204480955
"Greeley CCD [CCD], Weld County, Colorado, USA",0.9484994259714464,4.1671099888006315
"Olathe city [CCD], Johnson County, Kansas, USA",1.0,3.234801250469324
"Carrollton CCD [CCD], Denton County, Texas, USA",1.0,2.350536882280258
"Maine township [CCD], Cook County, Illinois, USA",1.0,2.176942943362023
"Augusta CCD [CCD], Richmond County, Georgia, USA",1.0,2.8124139968615887
"Tarpon Springs CCD [CCD], Pinellas County, Florida, USA",1.0,4.082934670622925
"Warren city [CCD], Macomb County, Michigan, USA",1.0,2.167390923129613
"Spring Hill CCD [CCD], Hernando County, Florida, USA",0.9763730852998469,4.572121140253822
"Winter Haven-Auburndale CCD [CCD], Polk County, Florida, USA",0.9672717588460542,5.34785088459774
"Washington township [CCD], Marion County, Indiana, USA",1.0,4.074780853067692
"Cedar Rapids city [CCD], Linn County, Iowa, USA",0.9993468984935125,4.512611998947047
"Dayton city [CCD], Montgomery County, Ohio, USA",0.9999055108953206,1.9324467618272152
"Vero Beach CCD [CCD], Indian River County, Florida, USA",0.8973009947533492,6.316100512616497
"Elizabeth city [CCD], Union County, New Jersey, USA",1.0,1.3361546515259897
"Hampton city [CCD], Hampton city, Virginia, USA",1.0,3.2121029073387133
"Prescott CCD [CCD], Yavapai County, Arizona, USA",0.7498607364841093,9.069677885087478
"Southeast Hidalgo CCD [CCD], Hidalgo County, Texas, USA",0.887480807234846,6.054962240879088
"Alabaster-Helena CCD [CCD], Shelby County, Alabama, USA",0.8344637542712275,5.945955018247962
