longname,White %,White % (2010),White % (2000),Hispanic %,Hispanic % (2010),Hispanic % (2000),Black %,Black % (2010),Black % (2000),Asian %,Asian % (2010),Asian % (2000),Native %,Native % (2010),Native % (2000),Hawaiian / PI %,Hawaiian / PI % (2010),Hawaiian / PI % (2000),Other / Mixed %,Other / Mixed % (2010),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Racial Homogeneity %,Segregation (2000) %,Segregation Change (2000-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Segregation %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Mean Local Segregation %,geoid
"Arapahoe County, Colorado, USA",0.5618901955037794,0.6326188436456458,0.738898934895732,0.20718393962706524,0.18425092225116702,0.11848235441083413,0.10403005214248208,0.09729880937811423,0.07425830775185385,0.06388064622485988,0.050020105949612745,0.03897122518733016,0.004046537470540108,0.004168050771893631,0.004712180197375022,0.002494169078409105,0.0018112838085913598,0.0011160965699997338,0.056474459952864174,0.029831984194975264,0.023560900986875112,0.6236577340042377,-0.16914480223120837,0.5320790197270884,-0.077566087954059,0.45451293177302937,0.1298815136415755,-0.004770661648936025,0.15430984854756957,-0.029198996554930107,0.12511085199263947,0.06333207494598253,0.001047154074561435,0.07435311752850308,-0.00997388850795912,0.06437922902054397,08005
"Bucks County, Pennsylvania, USA",0.807089801155579,0.8687850760257113,0.9114810879550227,0.06134815495841865,0.042834134880663545,0.023434035824541736,0.03902439779409147,0.03431272980844432,0.031741782191471384,0.05407664340340173,0.03821357571143656,0.022664335254795987,0.0008218758270996142,0.0011995221103912202,0.001077580797644047,0.00022133379147880382,0.0002207120683119845,0.00023592995724815315,0.03741779306993065,0.014434249395041015,0.00936524801927598,0.8605234043810824,-0.15992898388529597,0.7937479245498344,-0.09315350405404799,0.7005944204957865,0.1650449308222563,-0.04816021749462247,0.14239614505929665,-0.02551143173166283,0.11688471332763382,0.05800486407322117,0.0076602635638918365,0.06308957286225753,0.002575554774855479,0.065665127637113,42017
"Monmouth County, New Jersey, USA",0.7161304262668154,0.7668278996546821,0.8059292221067474,0.12537112975784465,0.09669853239894373,0.0620733736356495,0.06079843806835316,0.06971105017265895,0.07755024371679084,0.05594071872483702,0.049217321755027424,0.03945007993780627,0.0007492546315439308,0.0009775543367865124,0.0009416885011539343,0.0001507836084227413,0.000272953483648182,0.00020004781630731248,0.040859248942183034,0.0162946881982531,0.013855344285544675,0.7484293662189789,-0.1242260236027024,0.69435454601219,-0.07015120339591352,0.6242033426162765,0.2578905305619846,-0.06866928752894202,0.22752574427768874,-0.03830450124464618,0.18922124303304255,0.08549339430954588,0.00212680296556135,0.08972938806715641,-0.002109190792049187,0.08762019727510723,34025
"Ocean County, New Jersey, USA",0.8169160882409265,0.8594341766727562,0.8986907944341628,0.10410093646891884,0.08289396754678617,0.05020024871968117,0.027703218150481733,0.02876132678925536,0.02825416409623689,0.01779385126374644,0.017217240140944032,0.012582865759916963,0.0008193710620744215,0.0007859139242087513,0.000977252920497831,0.0001742340764181241,0.00015961165789670002,0.0001468817014776299,0.032492300737433956,0.010747763268152789,0.009147792368026791,0.8411912578386275,-0.12751561938928346,0.7829618342443885,-0.06928619579504447,0.713675638449344,0.15695112476063314,-0.05352617234624475,0.1413778154872483,-0.0379528630728599,0.10342495241438839,0.026798721473532558,0.006701021394301343,0.03461086132499574,-0.0011111184571618374,0.0334997428678339,34029
"Western Connecticut Planning Region, Connecticut, USA",0.6301038290905164,0.7184004426806623,0.78316169125642,0.19396363484003423,0.14591997121217778,0.09461382742678323,0.06083421025914568,0.06192437086047751,0.06634725033812752,0.061523933225792415,0.052127005896750844,0.036505396780495566,0.0008202546495868914,0.0009437517186126171,0.0009653209338507642,0.00019176876876392943,0.0002698858332003707,0.00022630234346684581,0.05256236916616039,0.020414571798118605,0.01818021092085606,0.7156794901033238,-0.16350053790161978,0.6489775048019494,-0.09679855260024539,0.552178952201704,0.2360865126575619,-0.04240125617658974,0.23061778260840302,-0.036932526127430865,0.19368525648097215,0.08077860504304883,0.01849700919018893,0.09603199974659804,0.0032436144866397204,0.09927561423323776,09190
"Montgomery County, Texas, USA",0.5986093807166815,0.7122629710408868,0.8140777756597043,0.2644707088322376,0.20778679352095247,0.12646033604749327,0.055084834545639165,0.04067397190540345,0.03429917485907247,0.034549507368122456,0.020509231019032532,0.010780615996296396,0.0030365400205981854,0.003964927832608514,0.0038057242449824353,0.0010218505164858013,0.0005288033246589109,0.0002723237384602816,0.04322717800023532,0.014273301356457326,0.010304049453990903,0.7551128848888824,-0.23063532966364897,0.6377397533298789,-0.11326219810464544,0.5244775552252334,0.2347624997256799,-0.0753849050802407,0.19001199341288788,-0.030634398767448695,0.15937759464543919,0.06333542148735419,0.014436188120293722,0.07282552668294139,0.004946082924706524,0.07777160960764791,48339
"Johnson County, Kansas, USA",0.7549220070737198,0.8196641178729793,0.8899145617465406,0.08918232455485904,0.07157387550787517,0.03980837356956323,0.04606280426915553,0.04231695820676652,0.025644777270853007,0.05387439474111399,0.04152677703476246,0.02814762595159238,0.0026153414783320187,0.0030118766067782844,0.0029085362879805623,0.0005673405338576041,0.0004759463338350065,0.0003303139534368169,0.052775787348961975,0.021430448437003268,0.01324581122003343,0.8109192817034774,-0.18970578357192003,0.7133094982974714,-0.09209600016591402,0.6212134981315574,0.07575162346100615,0.010622332779520627,0.10129819322350204,-0.014924236982975264,0.08637395624052678,0.053318933424139174,0.0006051222925089958,0.05913689277552134,-0.005212837058873168,0.05392405571664817,20091
"Williamson County, Texas, USA",0.5523819532131287,0.637284497533231,0.7353036324060946,0.2415170676680618,0.2320299369065039,0.17204305369730616,0.06331021958336139,0.05865874905147001,0.049879186053477645,0.08863791979534233,0.047534058431811035,0.0259759969646744,0.0027240618898979833,0.003172404337352815,0.003039319448050003,0.0009720582512475021,0.0008510175569649877,0.0006430097649619586,0.050456719598960295,0.02046933618266619,0.01311580166543523,0.6316222335972418,-0.18056652159105585,0.533958101243173,-0.08290238923698706,0.45105571200618594,0.13638543516220178,-0.018788111800802115,0.12695262167842514,-0.009355298317025473,0.11759732336139966,0.04988678493855292,0.01125927651058864,0.05730893653285306,0.0038371249162885007,0.06114606144914156,48491
"Brevard County, Florida, USA",0.7103980798269734,0.7756433850593327,0.8371789729233651,0.11194470270947492,0.08087033656252761,0.04613297435563573,0.09313696399016175,0.09694392096816937,0.08204474480591893,0.02569517253203036,0.02042416301051206,0.014824630854301118,0.002586496805206623,0.0031451517917611377,0.003269861204157365,0.0007945770937600971,0.000708533317629045,0.0005187255731707573,0.05544400704239283,0.022264509290068017,0.016030090283450975,0.7686519945501613,-0.1847902667211876,0.6774809223085704,-0.09361919447959666,0.5838617278289737,0.20193991987351248,-0.08624723882692656,0.15479797236092188,-0.03910529131433596,0.11569268104658592,0.05513993955674714,-0.009200331146014644,0.051847227084238494,-0.005907618673505997,0.045939608410732496,12009
"Washington County, Oregon, USA",0.6083428274469829,0.6975142501226832,0.777543076743497,0.17929217218657764,0.1571760220452229,0.11164710741575455,0.021258486405095506,0.01672643539315239,0.01072541325838863,0.11397933281365553,0.0856026575063229,0.06634132763466252,0.004024171680224928,0.0048299422445358805,0.005243734904059405,0.005396654074473826,0.004282586538824506,0.0028036921640283378,0.06770635539298969,0.03386810614925824,0.025695647879609592,0.6741041261538483,-0.18620386990082233,0.585380896442545,-0.09748064018951902,0.48790025625302597,0.13731139492985933,-0.01949230085875779,0.13664985413496267,-0.018830760063861127,0.11781909407110154,0.04525851397209073,0.010339277675787795,0.05621692137455059,-0.0006191297266720658,0.05559779164787852,41067
"Anne Arundel County, Maryland, USA",0.6253892862971223,0.7242288749683813,0.7975315399587841,0.09654980144698906,0.06119526239826208,0.026351209210464507,0.17433736332481098,0.15217722856250093,0.1342886378536693,0.042816392862971224,0.03376508399422679,0.022691205574969824,0.002002529510961214,0.0025387980418706386,0.002734790662905904,0.0006986754066256867,0.0007290907197166961,0.0005534938533588499,0.0582059511505195,0.025365661315041588,0.01584912288584751,0.7394298409366057,-0.19943246969988948,0.6501876514266781,-0.11019028018996191,0.5399973712367162,0.2438691455912905,-0.058919797489801085,0.21763805887833682,-0.0326887107768474,0.1849493481014894,0.09114673869510664,0.005283787186342592,0.10045076509435136,-0.004020239212902121,0.09643052588144924,24003
"Baltimore city-County, Maryland, USA",0.26856564325213966,0.2804040833482296,0.30953759489141336,0.07841132010400892,0.04180616818125454,0.016987156352176725,0.5730017294982748,0.632790143020254,0.640430077141747,0.035887516027310024,0.023185030943972326,0.015087408372098737,0.0021819336576071463,0.0030340069666210923,0.002988609190971513,0.0002595101063820706,0.0003091981622034234,0.000296403686463259,0.0416923473542774,0.018471369377464932,0.014672750365129411,0.7553447678030489,-0.13253108752878073,0.7078172386626157,-0.0850035583883475,0.6228136802742682,0.503889567044427,-0.14266440263310498,0.4361027692853286,-0.07487760487400658,0.361225164411322,0.2931449686080316,-0.06827375648347128,0.261766846942893,-0.03689563481833269,0.2248712121245603,24510
"Douglas County, Nebraska, USA",0.6525406910898746,0.7194388041229138,0.7820097716707831,0.13826587696697837,0.11178279282937867,0.0667148419383716,0.10898745308164222,0.11443600007735298,0.11394026985342494,0.047205770145382756,0.02632515325559359,0.016928934283896156,0.0045387202622295675,0.004896443696698962,0.005200772242415091,0.0007014230333637853,0.0006072209007754637,0.00045946266596201345,0.04776006542052877,0.022513585117286454,0.014745947345147059,0.7480379907448647,-0.16606976875628077,0.6738326209512566,-0.09186439896267273,0.5819682219885839,0.3200783660540856,-0.09594487571781324,0.28432578592886665,-0.060192295592594314,0.22413349033627233,0.08697952998880816,-0.006733819083365636,0.08884120620855211,-0.008595495303109588,0.08024571090544252,31055
"Jefferson County, Colorado, USA",0.746692811937615,0.7983345496734594,0.8488078440023277,0.1569865688106132,0.14390426467561143,0.09962461063336972,0.011411964721039908,0.009348977338647804,0.008177174653040577,0.030355277175899,0.0254701622410599,0.022437786914238554,0.004971718845696581,0.004934598327064503,0.0052200800982782295,0.0007960239973786107,0.0007372892456819926,0.0006446656296234316,0.04878563451175765,0.017270158498474894,0.015087838069121848,0.7507413997655235,-0.13256504982940676,0.694866702839621,-0.07669035290350434,0.6181763499361167,0.0741978825633645,0.00522169179988001,0.10527647550155154,-0.025856901138307034,0.07941957436324451,0.0706922903276919,-0.007516133962537502,0.07633209762179917,-0.013155941256644765,0.0631761563651544,08059
"Bristol County, Massachusetts, USA",0.7693647505610219,0.8560026853326475,0.8938947100702593,0.09457276022786121,0.06023573280210448,0.03598431366682064,0.039929224926635594,0.028703141218944,0.018302592134766323,0.023568099430346972,0.01849814744884277,0.0124753849117223,0.001619195580873468,0.0019866353621094453,0.0019224547577950117,0.00017607457276022786,0.0002170887126639339,0.00021319050816014722,0.0707698947005006,0.03435656912268796,0.03720735395047622,0.8309209698008833,-0.17314425494491004,0.772323524435528,-0.11454680957955476,0.6577767148559732,0.14575600376987974,-0.01792534605135432,0.13022424982481648,-0.0023935921062910592,0.12783065771852542,0.03410892788915486,0.02219785133432839,0.041810147129929615,0.014496632093553632,0.05630677922348325,25005
"Delaware County, Pennsylvania, USA",0.6297483218277649,0.7110321443006191,0.7958891776903306,0.046420332532016564,0.029586920520918655,0.015195957425181872,0.2202223004088622,0.1935883083020069,0.14351939245211784,0.06295680688843557,0.046755346355107426,0.032711603525636374,0.0011716441321600716,0.0012053665637753368,0.0009601841230197337,0.00023051578339835726,0.0002038750567809917,0.00017061872885416817,0.0392500784273624,0.017628038900791534,0.011553066054859366,0.8013062790395307,-0.17106720276416376,0.7242431663376326,-0.09400409006226573,0.6302390762753669,0.4237211791250377,-0.09910625385042215,0.39232949118158117,-0.06771456590696562,0.32461492527461555,0.22280712241885284,-0.03438804735620521,0.2161171549244183,-0.02769807986177067,0.18841907506264763,42045
"Union County, New Jersey, USA",0.36716206750915514,0.45322939658945915,0.5418205181648345,0.33982956727886415,0.2732549151090125,0.19696879882056215,0.1951147022989125,0.20872286328965384,0.20138977858769583,0.05555661769434388,0.045627858027623334,0.0378517709733613,0.0009594010000712599,0.0010170154508116565,0.001047879287365597,0.00013556753261876497,0.00019930522570851144,0.00023137480615189278,0.04124207668603429,0.017948646307730992,0.02068987936002876,0.5915249273114643,-0.11374838218361688,0.5350899127359824,-0.057313367608134935,0.47777654512784745,0.3464727708965274,-0.08526550322174992,0.310071673967961,-0.048864406293183504,0.2612072676747775,0.22246800033823003,-0.02537021893307423,0.21646292753703777,-0.019365146131881977,0.1970977814051558,34039
"New Castle County, Delaware, USA",0.5313374659775421,0.6161618601056675,0.7071139828627864,0.11129922412146258,0.08715344088338671,0.05255718735380789,0.24953950285587095,0.2311180548847094,0.19921711002443032,0.06136748811295193,0.04297295891449251,0.02570182207845693,0.0015650768780484385,0.001828004131586574,0.0016113619006873278,0.00022258092218606013,0.0001894882331522668,0.00027788995557759125,0.04466866113193791,0.020576192847004973,0.013520645824253595,0.6864592155243169,-0.18880107341200153,0.5911990022814967,-0.09354086016918134,0.49765814211231535,0.3136867525981841,-0.10155829012216255,0.266657047750702,-0.05452858527468041,0.21212846247602157,0.13488368810083945,-0.006116469356212545,0.14085062565154854,-0.01208340690692164,0.1287672187446269,10003
"South Central Connecticut Planning Region, Connecticut, USA",0.5844428195942901,0.662838799583691,0.7316412215138187,0.18504003969777788,0.14472882870075415,0.09773831714096334,0.13840041100526207,0.13179902732510895,0.12485031365469054,0.05151242572009209,0.040619970549468296,0.02729876112805827,0.001648229293242786,0.0015830977115287072,0.0016021474268596812,0.00032087868155684023,0.00024571361376277053,0.0002288782038370973,0.03863519600777824,0.018184562515686183,0.016640360931772322,0.7091145719642978,-0.1637503823794505,0.6344423327466259,-0.08907814316177853,0.5453641895848473,0.3370277694124179,-0.09311995802885775,0.2977846822507647,-0.05387687086720455,0.24390781138356016,0.13595242394287016,-0.011291975023903764,0.1373249571914549,-0.012664508272488509,0.1246604489189664,09170
"Pasco County, Florida, USA",0.6983154316428324,0.8010316621726022,0.8993472206104213,0.1657907148514323,0.11736071807474709,0.05686143669490542,0.056235928559351445,0.04090925719893176,0.019821283509341998,0.02920274443149155,0.02067843516173252,0.009266566090286643,0.0024703442997873154,0.0026598549130920383,0.0030434025763026577,0.0005481743835262919,0.0004798929171679001,0.0002756179644888012,0.04743666183157876,0.016880179561726494,0.01138447255425322,0.8401859123367618,-0.27721509880985096,0.6966551451064991,-0.13368433157958826,0.5629708135269108,0.14654158979899198,-0.05951166849514404,0.11374942099578092,-0.026719499691932977,0.08702992130384794,0.02059129518309368,0.013594487091573945,0.029500986149680358,0.0046847961249872686,0.03418578227466763,12101
"Dane County, Wisconsin, USA",0.7599607482760586,0.8185005111940222,0.8735622212948332,0.07471718812332592,0.059263675720640153,0.03373065182427332,0.052968456146349804,0.05064201461666595,0.03945597689238171,0.06338690374422978,0.04692535747726262,0.034349605885690436,0.0022706872969738418,0.0027413931932313406,0.002808738505976189,0.00038111927964894286,0.00029708670629188664,0.00028603180110942827,0.04631489713341312,0.021629961091885846,0.015806773795735782,0.8035323936966315,-0.15843636416707418,0.7304734544509259,-0.08537742492136857,0.6450960295295574,0.1550453615593311,-0.024912516082302966,0.1612554509200252,-0.031122605442997053,0.13013284547702814,0.034413475973903464,0.014347030236925948,0.048582748654079765,0.000177757556749647,0.04876050621082941,55025
"Volusia County, Florida, USA",0.6856323718301921,0.7541190433346205,0.8188806409484305,0.14931450673208765,0.11164128889814454,0.0656624780361932,0.09997055332648051,0.1001793393760122,0.09108072079631346,0.018928972094308844,0.01489709720922051,0.009834372032489517,0.002279859017275984,0.002741648183455892,0.002778886776153001,0.0004805408071279015,0.00033562949738471837,0.00031127140836778746,0.043393196192527045,0.01608595350116156,0.011451630002052588,0.7823830301712118,-0.18136496777257338,0.6906709896123875,-0.08965292721374907,0.6010180623986384,0.31305223179035707,-0.11837397164784541,0.24294925304578904,-0.04827099290327738,0.19467826014251166,0.0947793798468124,-0.020720010526239188,0.0851929678763427,-0.011133598555769494,0.0740593693205732,12127
"Lancaster County, Pennsylvania, USA",0.7967915889067315,0.8489233701354331,0.8931453412031666,0.11061983710197763,0.08649616417522549,0.056818326683069235,0.03532832776355193,0.030969592545890327,0.02514989652783975,0.02520687759501179,0.01872383024189279,0.014284257358846551,0.0009439694457705829,0.0012667366131159218,0.0010410956575687654,0.00019892076443441402,0.0002079142161345282,0.0002337153516991106,0.03091047842252217,0.013412392072307943,0.009327367217809959,0.8516172466032623,-0.1330151659166009,0.7941990072006629,-0.07559692651400152,0.7186020806866614,0.25201433298597187,-0.05531518887600373,0.23979211614530874,-0.0430929720353406,0.19669914410996814,0.042881475750216176,0.011275685759533007,0.052019070739297686,0.0021380907704514965,0.05415716150974918,42071
"Stanislaus County, California, USA",0.376046795133827,0.46733508147520364,0.5727130159710244,0.48107900838883083,0.41920027368981694,0.31738691758557663,0.02586827473692207,0.02539600467294261,0.02376078586657181,0.05999334392035856,0.04803567297954518,0.040792220082013976,0.004740648027232047,0.005578762603241125,0.007791998604017476,0.006715767312137578,0.00586256028270914,0.0030291031036002477,0.04555616248069194,0.02859164429654136,0.03452595878719544,0.526456934836152,-0.06282968720104315,0.49371062244646585,-0.030083374811357033,0.4636272476351088,0.16592491178951385,-0.029957487564739038,0.15901744465943263,-0.023050020434657814,0.1359674242247748,0.0858149763168797,-0.013737450975155649,0.08459181514173018,-0.012514289800006129,0.07207752534172406,06099
"Ramsey County, Minnesota, USA",0.5802042900179596,0.6688306071091539,0.7526842584167425,0.0815313423324257,0.07172656495753381,0.052792861545686694,0.12691363478361625,0.10780709342560553,0.07431584920797989,0.15529046694861248,0.1160604749921359,0.08733844061561341,0.005275621342911766,0.006179223026108839,0.007195201894195114,0.0003874340999942066,0.0003833752752437874,0.0005557349300928508,0.05039721047448004,0.02901266121421831,0.02511765338968955,0.6714526796850624,-0.17098070066845472,0.5836133291032374,-0.0831413500866297,0.5004719790166077,0.21220112460180443,-0.025815694992589233,0.20172024918907538,-0.015334819579860187,0.1863854296092152,0.08278744280723133,0.02336846816382572,0.098496826795339,0.007659084175718048,0.10615591097105705,27123
"Guilford County, North Carolina, USA",0.4722866727751012,0.5430476186576194,0.6290344416444394,0.09635008719297727,0.07130206531108658,0.03793782405571086,0.331449694085656,0.32142030831222707,0.2904251705931392,0.05305286258977921,0.03902326162313345,0.024252370965558354,0.003543138356042917,0.004240368058214459,0.004249093297168142,0.0003990187095439364,0.00039516708606247733,0.0002612634224083262,0.04291852629089942,0.020571210951656527,0.013839836021575609,0.6925839866762485,-0.16620267830422641,0.6107524134374986,-0.08437110506547651,0.5263813083720221,0.40629896672571475,-0.13137671612918445,0.3457033783549214,-0.07078112775839107,0.2749222505965303,0.18725809078320338,-0.03317654317046223,0.17871908687141538,-0.024637539258674235,0.15408154761274115,37081
"Summit County, Ohio, USA",0.7355947508271222,0.7966761477423535,0.830031422793129,0.02443618761426129,0.01598431838694971,0.00880611805097639,0.14603610471700207,0.14281231715397918,0.13117634707267029,0.04164477044120586,0.021855694459569457,0.01400579829734877,0.0014377493394124657,0.0016630335873720193,0.001836373080281,0.00027570740228115493,0.00021780018125404913,0.00016577088989497494,0.05057472965871494,0.020790688488522117,0.013978169815699609,0.8247530993309332,-0.15585855254041303,0.7663742828914881,-0.09747973610096794,0.6688945467905202,0.40244242529330865,-0.1672812025552259,0.3204070044001965,-0.08524578166211375,0.23516122273808274,0.1261122916199535,-0.017927945843518908,0.11834364700124446,-0.010159301224809875,0.10818434577643458,39153
"Spokane County, Washington, USA",0.800620759856046,0.867170605724278,0.8982753587818405,0.06554319268586177,0.04511683477603927,0.027661732967732364,0.019442317355132858,0.016370238168502676,0.015401658603346876,0.022998522265217237,0.020794913639247826,0.018562384254274516,0.012722981278935883,0.013747265083686847,0.013109474520387996,0.007791018264950244,0.0038559402063999696,0.0015073861923424782,0.070881208293856,0.032944202401845424,0.025482004680075224,0.8166164725640315,-0.14923098508284294,0.7655053189380622,-0.09811983145687364,0.6673854874811885,0.039715745373022575,0.006315840500543311,0.038166431385814756,0.00786515448775113,0.046031585873565886,0.006591264893376474,0.007354849458777576,0.008262907511315542,0.005683206840838508,0.01394611435215405,53063
"Montgomery County, Ohio, USA",0.6707425336259024,0.7267411875504529,0.7587405332503372,0.03941679741080086,0.022754282895326935,0.0126926888252108,0.20996856557399932,0.20761391156157502,0.19757021582579393,0.023662361881152186,0.017180165635184024,0.012998558299437272,0.0017438754980839703,0.0020480162645379256,0.0021142556639514045,0.000454114857558686,0.0003045863605106587,0.00031481302610443924,0.05401175115250256,0.023357849732412474,0.015568935109164994,0.8135887250801014,-0.15600953789448113,0.7593379244446143,-0.10175873725899409,0.6575791871856203,0.5154085337060493,-0.1988460705370343,0.43671467784922335,-0.12015221468020831,0.31656246316901504,0.16437865457261291,-0.03929186765009665,0.1493758422075394,-0.024289055285023148,0.12508678692251626,39113
"Chester County, Pennsylvania, USA",0.7587315428329775,0.820951079004021,0.8717972968920487,0.08147631139212556,0.06515115677729982,0.03719945282709844,0.05312557890620176,0.058907245342623364,0.06088797949716379,0.0657600020957574,0.03851781769783077,0.019377117930523807,0.0009954847655277846,0.0010723892833232442,0.0011049570819905835,0.0002226742238680571,0.0002345225161660179,0.00024913437339244894,0.03968840578354194,0.015165789378735823,0.009384061397782244,0.8217442306736114,-0.14971558134243368,0.7539356803043026,-0.0819070309731249,0.6720286493311777,0.23944126122382597,-0.040833950317732404,0.22379034723456762,-0.025183036328474045,0.19860731090609357,0.05552201564293658,0.018536711112395472,0.066796797805892,0.007261928949440055,0.07405872675533205,42029
"Plymouth County, Massachusetts, USA",0.766460856860065,0.8391554392100183,0.8756540676120548,0.04515435735495122,0.031564903627487644,0.024419230329247574,0.08197011830136211,0.06870900251670221,0.043319930684721404,0.014497808361219777,0.011983141127361303,0.00911563703537367,0.0014987981335721355,0.0020618765097686455,0.0018832910351957225,0.00017721638308903237,0.0002385308119144119,0.00020125157293992535,0.09024084460574068,0.04628710619674749,0.04540659173046695,0.8228525886265741,-0.11435446626893875,0.7861425072888651,-0.07764438493122983,0.7084981223576353,0.22624051256170005,0.037141125440860984,0.25761308291216484,0.005768555090396199,0.26338163800256104,0.034387387273286746,0.024040769565651245,0.045358907632904504,0.013069249206033487,0.05842815683893799,25023
"Greenville County, South Carolina, USA",0.6543735395529033,0.7029846678174853,0.7551284922088015,0.11040980050387804,0.08088008810631259,0.03762694450664524,0.16578500696447737,0.17854602424696359,0.18187541985537217,0.02449935683241869,0.01943834441679427,0.013640854068151582,0.0016992563612698943,0.0020298134388718136,0.001609610242495291,0.0007573393413050593,0.00048086191728731833,0.0003345671044139148,0.04247570044374758,0.01564020005628522,0.009784112014120314,0.7486506307999038,-0.1684153663145065,0.6596594904944855,-0.07942422600908816,0.5802352644853973,0.36388947249920256,-0.15623898399670846,0.2710159676877408,-0.06336547918524668,0.2076504885024941,0.13293891320551632,-0.03591199507841564,0.11281020231543346,-0.015783284188332775,0.09702691812710068,45045
"Passaic County, New Jersey, USA",0.3884242987125184,0.45323614718355654,0.514613078562168,0.4274072816802293,0.37040450343702247,0.2995660655932141,0.09890399098324233,0.11067092753727265,0.12377559742665854,0.057638212134099476,0.04898604844147088,0.03629139452040228,0.0013120831799708977,0.0015419723681743287,0.0016400348456281416,9.916907755593994e-05,0.00010572384930561374,0.0001922235355225004,0.02621496423238366,0.015054677183197487,0.023921605516406486,0.6185088734569514,-0.07121772949581218,0.5905757744247636,-0.04328463046362441,0.5472911439611392,0.39269008540539335,-0.0863002170390833,0.3626870051483555,-0.056297136782045454,0.30638986836631005,0.1749266680853753,-0.029472341049150974,0.1655263429074959,-0.02007201587127158,0.14545432703622432,34031
"Sedgwick County, Kansas, USA",0.6419541678120896,0.6991542343463124,0.7638522398309445,0.1577438223525459,0.1296961062674947,0.0803698199700134,0.08605180365924432,0.09015681277778335,0.08997745484897399,0.04239019212559944,0.04046632488236533,0.033168532180387705,0.008495219768471854,0.008941237847762183,0.009892485464891613,0.0009793365710620361,0.0007584802303532551,0.0005056649936295044,0.0623854577109869,0.030826803647928728,0.0222338027111593,0.7004181203628568,-0.15990306044414282,0.6195420274539898,-0.07902696753527583,0.540515059918714,0.25188967220098,-0.08744098288936428,0.21336947627170036,-0.04892078696008462,0.16444868931161574,0.09861614378895121,-0.02046255474324017,0.09395237457160341,-0.015798785525892367,0.07815358904571104,20173
"Camden County, New Jersey, USA",0.5334899758350287,0.6028804345714319,0.6778938350781225,0.1819631890121016,0.1422654134140513,0.09660394856801534,0.1817339560827913,0.18449663308167255,0.1729404413845138,0.061755351156193586,0.050698057562063595,0.036762394290923955,0.001321909892356037,0.0016708307914686602,0.0017192461253104467,0.00018911716668099373,0.00020593960918102093,0.0002416768839007828,0.0395465008548478,0.017782690970130986,0.013838457669213116,0.6870303017390006,-0.1594175918377433,0.610711653677498,-0.08309894377624072,0.5276127099012573,0.37315976207658114,-0.10657826425394445,0.3280456921415162,-0.061464194318879506,0.2665814978226367,0.15902211140988554,-0.01828875242300243,0.1596281759588236,-0.01889481697194048,0.1407333589868831,34007
"Adams County, Colorado, USA",0.46055110851067516,0.5320846835463103,0.6251652697777624,0.41697477341883976,0.3801497745682149,0.29000965750353536,0.03091011623050555,0.027649644358997003,0.02902137297508594,0.0434647045350876,0.03494362506991669,0.030602214327596317,0.00552378789424352,0.005611451164749761,0.006521689143356442,0.0014492725729496065,0.0010779058734547563,0.0009485048115062257,0.041126236837698796,0.018482915418356553,0.01773129146115729,0.554586171559233,-0.08073662018555477,0.5189641239596035,-0.04511457258592527,0.4738495513736782,0.14800950476542518,-0.011359493628151196,0.15622589740489526,-0.019575886267621273,0.13665001113727399,0.08447322313229225,-0.004310131457322244,0.08516467454058074,-0.00500158286561074,0.08016309167497,08001
"Kane County, Illinois, USA",0.546553680191744,0.5900780958887095,0.6765086521544397,0.3283403223870426,0.307395820394982,0.2373657264320658,0.05079938511815566,0.05398979940380077,0.05561975556704832,0.04102632608098009,0.03397287604024345,0.0176730121573101,0.0009951173425333287,0.0011469848466029065,0.0013263419933237488,0.00022264298519714552,0.00025229785119860884,0.00014104756272286133,0.032062525894347195,0.013164125574462799,0.01136546413308951,0.6806706122304432,-0.09193770811342195,0.6390947321821225,-0.050361828065101255,0.5887329041170213,0.3382990016283956,-0.037399630885606716,0.3474072830669421,-0.04650791232415319,0.3008993707427889,0.11963986224846324,0.008408397847200572,0.1372929414492606,-0.009244681353596795,0.1280482600956638,17089
"Morris County, New Jersey, USA",0.6699528672427337,0.7507038305444175,0.820033981129628,0.15043401413982718,0.11473961316742026,0.07788440887081854,0.030610761979575806,0.02870978618989003,0.02659374262377701,0.11334249803613511,0.08909499376404106,0.062327090700695996,0.0007325216025137471,0.0007495338265225286,0.000805935427347792,0.0001826394344069128,0.0001421879887712114,0.00031471884761866283,0.03474469756480754,0.01586005451893741,0.012040122400113979,0.7464850727231787,-0.16267062270774957,0.6703413131054671,-0.08652686309003799,0.5838144500154291,0.20035605607414944,-0.009879698350292399,0.20452004844384875,-0.014043690719991703,0.19047635772385704,0.06344226840927306,0.028266756373825003,0.080899830883145,0.010809193899953065,0.09170902478309806,34027
