longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"IA-04, USA",1395.024785475286,1348.17725463754,0.03474879187925558,1313.708523991455,0.06189825216081192,971.6572673732384,930.4582741399493,0.04427817386155289,915.3981542622475,0.06145862633547921,475.95431329435326,459.21099178961566,0.03646106431269491,441.85177438671116,0.07718094819235775,292.29356101791757,274.3515557444454,0.06539786233319148,257.9031405740164,0.13334626467656902
"IA-02, USA",1317.7287698756572,1343.0432710120263,-0.018848611718439816,1452.3246127376717,-0.09267614256588107,907.5037734937152,924.7177921661472,-0.018615429289089595,964.3673663945943,-0.05896465899034992,542.9343828242693,528.2277831442793,0.027841397497967296,536.272562895293,0.012422451547790533,385.1244502217516,365.58295926159576,0.053452959075624674,365.67462979408356,0.05318887022219864
"IA-01, USA",1567.4302270786882,1516.1382528573893,0.03383067086700802,1502.293150998519,0.04335843243169617,1033.2636357235726,1021.775534566541,0.011243272879796614,1033.2656976628145,-1.995555689670235e-06,574.7905477587667,553.9992802845768,0.037529412427232595,559.1159712684736,0.02803457117265318,387.434346567347,363.5827434026239,0.06560158202643386,359.8568210230644,0.07663471673506242
"IA-03, USA",1707.8702180572877,1581.4950822633446,0.07990864923404148,1571.019803524407,0.0871092867358337,1213.269038001062,1152.0445423944827,0.0531442087120402,1154.987819726558,0.050460461382442985,796.9104928396873,737.345052603391,0.08078367112654364,742.7067874666748,0.0729812979869188,628.0887153986113,570.1016715780082,0.1017135130653069,561.6047507252932,0.11838212655333896
"AZ-02, USA",1769.168952816338,1747.720229362298,0.012272400979112273,1605.2744011116654,0.10209753023606084,940.4840350871912,876.3793385672493,0.07314720201498995,713.1617032744056,0.3187528589505851,435.2239982184862,373.0349891654018,0.16671092755191963,281.85197114830174,0.5441580786017809,268.537740412275,221.1015046612582,0.21454506075701388,158.52300921473767,0.693998503703079
"AZ-03, USA",3894.049056828766,3691.3905890181663,0.05490030462056918,4166.775495385162,-0.06545263570318323,3131.174147649285,2902.49175426429,0.07878830079328164,3188.4167114888164,-0.01795328811107707,2329.4667258452882,2142.390095624013,0.08732145961811187,2327.5502874310664,0.0008233714324329449,1991.0225016769782,1834.146169420833,0.08553098704542281,1996.0919814159515,-0.0025397024717153656
"AZ-05, USA",2450.9102303266404,2417.11612568269,0.01398116717888583,2172.708192944301,0.12804390312780084,1809.320384929006,1666.124295006178,0.08594562263573316,1511.340289663039,0.19716280794208382,1317.8166203057085,1138.7031040791924,0.15729606390364198,1086.8910890500151,0.21246427869560625,1126.0477441764626,959.4315429620791,0.17366137525558603,945.2610792935042,0.1912558010090502
"AZ-09, USA",2153.769296739532,1988.125683650367,0.0833164696031839,1816.291347196245,0.18580606578577918,1460.9990326518296,1313.3491943639556,0.11242237702013409,1000.8988720605244,0.4596869608256317,885.7622017960675,778.3129869355507,0.13805399198537888,525.9676296444408,0.6840621967455515,682.3405275563845,589.686197823254,0.15712480650751406,398.98479414489844,0.710191810739986
"AZ-01, USA",2501.9167004597284,2381.898350516843,0.05038768758408303,2705.991282386421,-0.07541583125379425,1937.1142330189464,1793.9540620410587,0.07980146984087663,1960.263714325583,-0.01180937092160631,1441.5285542933511,1343.7638928108152,0.07275434472200096,1461.6352488177636,-0.013756301061209104,1267.8880999036191,1177.5333616509718,0.07673221090395663,1276.3074436791962,-0.006596642382110339
"AZ-04, USA",3296.6545219987347,3135.3916181702243,0.051433097828660214,3400.8866051974933,-0.030648502963745744,2630.2145142739682,2448.5442088388245,0.07419523191753905,2469.5535888041586,0.06505666700175033,1962.805563898468,1814.39175424995,0.08179810633556958,1853.6813222674189,0.058868933036218284,1747.3464940547387,1615.1058249904345,0.08187740209845844,1640.6621909398777,0.06502514881125243
"AZ-06, USA",1968.0995449468337,2209.8080874276898,-0.10937987957235465,2649.631479137078,-0.2572176317939138,1230.0861377748063,1247.989774846864,-0.014345980578450393,1355.4304595528997,-0.09247565664079833,801.5766054576055,788.8238594687579,0.01616678531685913,800.2390397353615,0.0016714577217906365,641.1508913809189,625.9535256339547,0.024278744546685976,648.5299983451182,-0.011378204528747927
