longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education,geoid
"Montgomery County, Kansas, USA",0.9061598951507206,0.19296636085626934,0.05963302752293584,0.08182612494539156,0.0834862385321104,0.027653997378768214,0.019616417086950833,0.026445287052421773,0.008684570926145413,20125
"Gilmer County, Georgia, USA",0.8609863656592629,0.20394869927580178,0.07525185095278544,0.08516405712667388,0.08625642270502078,0.032528219444107304,0.03594651205803867,0.022797330634549223,-0.018977703329638135,13123
"Amherst County, Virginia, USA",0.8856559051900286,0.20212505108295856,0.07740089906007357,0.08835308541070701,0.07629750715161411,0.03747445852063753,0.03422998987444692,0.05632901927228351,0.027499056701506833,51009
"Huron County, Michigan, USA",0.9121644797825964,0.1578601772525807,0.05423769670762069,0.05822727050608087,0.06457365589488569,0.03505925085161392,0.014558333945430935,0.05821550310401746,0.015013657986633247,26063
"Coos County, New Hampshire, USA",0.8991075190561917,0.18615696939518148,0.06864059447657715,0.07565020875627217,0.08231508790745755,0.028191672731451345,0.04247300488970818,0.04186042811704155,0.01038314162178322,33007
"Titus County, Texas, USA",0.8045684035096317,0.1587667271212196,0.04088034900249984,0.053330719082398,0.07024165482084226,0.0351943532179795,0.036037047517733733,0.0343952899746891,-0.011928823838695118,48449
"Adams County, Nebraska, USA",0.9188141283275805,0.24899522436049004,0.09650574495247992,0.09352688070357953,0.10269989124781323,0.052768452409097416,0.03267556731225363,0.019759891222613735,0.007015837614867487,31001
"Delta County, Colorado, USA",0.9035518571138624,0.21331439009539271,0.07331033083011972,0.0966916988025167,0.08958798457479197,0.027034706718084025,0.02303062116783039,0.03925590392620884,-0.0025472413318820136,08029
"Polk County, Minnesota, USA",0.9304876376765231,0.26013436314610816,0.07531648462136108,0.11242630592751697,0.11247200767789382,0.035236049540697284,0.029656743331182067,0.05480445127938399,0.010166573761678843,27119
"Pontotoc County, Mississippi, USA",0.7985748882265276,0.1635618479880775,0.06026453055141584,0.06380402384500732,0.08019746646795822,0.019560357675111745,0.06253185244969095,0.07158434638156227,0.05444610668507973,28115
"Clarendon County, South Carolina, USA",0.8053926326005316,0.15009072112747385,0.059622768893202255,0.04936917169500827,0.0630828304991772,0.03763871893328832,0.062237147328165876,0.04359601379952527,0.02259674263117952,45027
"Lake County, Montana, USA",0.9267151072081311,0.31092586814068496,0.09806980787233072,0.13078946195337238,0.13359782463335257,0.04653858155396064,0.012035351569242847,0.05658434462224099,0.008025946638620995,30047
"Washington County, Maine, USA",0.9170415617648269,0.22572124313838815,0.07957406413801663,0.09938503446283417,0.09368938049444878,0.03264682818110537,0.03982834222423426,0.040528562666340584,0.015476019950672298,23029
"Stone County, Missouri, USA",0.9050451702417086,0.19753449708520637,0.06579291664128306,0.07403911883864887,0.07507635056990689,0.04841902767665082,0.02487476721986559,-0.04267857578007378,-0.0009183408918828073,29209
"Summit County, Colorado, USA",0.9466752848024561,0.5161590046053165,0.1753655974791951,0.2431526217984976,0.1524198109396462,0.12058657186717309,0.01581855563403678,0.15486976666064478,0.042846146948744446,08117
"Bee County, Texas, USA",0.8131270903010032,0.10572742474916391,0.045317725752508406,0.023578595317725794,0.07153010033444819,0.010618729096989963,0.09751422073381166,0.06137750286936888,0.0074496741097742,48025
"Kleberg County, Texas, USA",0.8207133421400262,0.21252311756935238,0.07054161162483476,0.09231175693527063,0.0816908850726551,0.03852047556142665,-0.09682427400416238,0.03891314960332665,0.043557425000035795,48273
"Williamsburg County, South Carolina, USA",0.8466001194437337,0.14921934988482205,0.05400563091886357,0.05771691835167651,0.06211074140431707,0.029391690128828578,0.058158225990706525,0.09344098900207429,0.05720347794911865,45089
"Elk County, Pennsylvania, USA",0.9329526848314372,0.17956253411142362,0.055166043914522005,0.08216129980267832,0.05810487426004425,0.039296360048700574,0.032789839147086,0.0327165475907136,0.022082671653030572,42047
"Bolivar County, Mississippi, USA",0.81462419437103,0.24064543051884862,0.10599527055223279,0.08624287105299772,0.09676821069226153,0.05763434877358928,0.0009268821393325632,0.020549372282100187,-0.006625561379893216,28011
"Wabash County, Indiana, USA",0.9050850445051557,0.186172556622896,0.07319115184630291,0.0697981845421695,0.08861373050145425,0.02776064157927202,-0.0065794837866051115,0.021052330120793966,0.004272814663350083,18169
"Muhlenberg County, Kentucky, USA",0.8439360435448203,0.11205136928048991,0.04724442932471505,0.04681918693655394,0.05196461983330497,0.013267562510631046,0.04389638470814283,0.0419189340137687,0.05892509403124619,21177
"Sheridan County, Wyoming, USA",0.9599841695615849,0.2980519766061293,0.1262037729211558,0.1399234862143266,0.10430499978013266,0.05382349061167057,0.005992507071782338,-0.03479887993571623,-0.019835457417366323,56033
"Freeborn County, Minnesota, USA",0.8878877144342403,0.15963437879050427,0.04600589152659851,0.06441691214694174,0.06796915612545466,0.027248310518107815,0.02217316266112379,0.016477025975815573,0.006935053115232889,27047
"Jefferson County, Idaho, USA",0.9209135938359935,0.24281783159053372,0.08596587782058336,0.12239955971381376,0.09218492019812866,0.028233351678591055,0.005985695279096204,-0.02397393602371073,-0.05128601338661655,16051
"Caroline County, Virginia, USA",0.8929768876570255,0.20756403951897737,0.06973937145156252,0.08279315123608563,0.0860565961822163,0.03871429210067497,-0.0067655522873419915,0.06511073708756168,0.008840547363457435,51033
"Clare County, Michigan, USA",0.8734829592684952,0.11305070656691604,0.04389027431421456,0.043931837073981836,0.05008312551953456,0.01903574397339985,0.04565882809458566,0.026783858989977094,0.004534028325020242,26035
"McCurtain County, Oklahoma, USA",0.8508068192177959,0.13679460297201185,0.04143495304950313,0.055565685112589906,0.059257908651654645,0.02197100920776723,0.05984077735902549,0.06639352405775759,0.009575249721235177,40089
"Obion County, Tennessee, USA",0.8436719407497412,0.14146683177120917,0.04915242103576179,0.05564551777705603,0.0615478269792719,0.02427348701488118,0.03322131856489585,0.01491029615197334,0.0008188432607629387,47131
"Greene County, Indiana, USA",0.8906209739757794,0.1477282487331443,0.04895645452203043,0.0721034097741133,0.05496865069140253,0.020656188267628554,0.020783528865804923,0.04198299327007049,0.019479605952323877,18055
"Trempealeau County, Wisconsin, USA",0.9198013772427036,0.197779547477397,0.0629596664636716,0.07635733358317313,0.08174450742493086,0.0396777064692934,0.02331012163931445,0.061293387885126505,0.02612062377804207,55121
"Vernon County, Wisconsin, USA",0.906870156870157,0.22873747873747857,0.07711207711207693,0.09846909846909886,0.09544509544509536,0.03482328482328488,0.028839173691227238,0.07762532268073466,0.02442173185415454,55123
"Hardin County, Ohio, USA",0.9102063301282051,0.1546975160256406,0.06039663461538443,0.053585737179487,0.07692307692307679,0.024188701923076872,0.014676803162509966,0.027772244855050754,0.010218922786203809,39065
"Boyle County, Kentucky, USA",0.9040080527086385,0.24876464128843334,0.10656112737920928,0.10134516837481698,0.11072474377745252,0.03669472913616399,0.09055322037443359,0.05495442851350202,0.04665014626115825,21021
"Marshall County, West Virginia, USA",0.9306384742951906,0.1832089552238808,0.07450248756218912,0.06873963515754561,0.08080431177446112,0.033665008291873966,-0.0012712883279528686,0.030109999273918275,0.01817356047729389,54051
"Yabucoa Municipio, Puerto Rico, USA",0.7356440619672113,0.17127883046791806,0.02593018599345557,0.06170335048045853,0.07188509948427604,0.03769038050318339,0.0833807893654257,0.11629693744489455,0.01658582276879398,72151
"Giles County, Tennessee, USA",0.8861753538142904,0.16763030721435976,0.057991025198481254,0.06290990680013807,0.06459268208491548,0.04012771832930628,0.03110570856926209,0.08022084937659862,0.05408313654468846,47055
"Powhatan County, Virginia, USA",0.9200590333292338,0.28750051244209396,0.08887795679088263,0.11720575574960035,0.10355429836428492,0.06674045832820899,0.035321231636119776,0.09463510882905252,0.04981762576828562,51145
"Mecklenburg County, Virginia, USA",0.8719596723377441,0.21142617097248467,0.0771266540642722,0.10375971434572577,0.06855702583490872,0.03910943079185043,0.022519651386541106,0.010857477202857069,-0.0038246372967067344,51117
"Ottawa County, Oklahoma, USA",0.87172368359136,0.1446049597665997,0.053032798456543365,0.04992706225589392,0.07077314008752515,0.0239047574231801,0.026480283590283094,0.021926323541283405,0.001441796725273857,40115
"Iberville Parish, Louisiana, USA",0.812721602802341,0.1453714383356827,0.04895552992438799,0.06792259387415102,0.05489341706181379,0.022555427399718067,0.016022770974885803,-0.0042109775169516805,-0.00168552809355621,22047
"Caledonia County, Vermont, USA",0.9311933683861622,0.29743564876189815,0.11146892604116551,0.1279412889895908,0.13661451075400696,0.032879849018300156,0.04509878106582155,0.09915461946480847,0.04527033820393292,50005
"McPherson County, Kansas, USA",0.920179584120983,0.2860586011342153,0.0928166351606807,0.11710775047258966,0.10363894139886619,0.06531190926276023,0.029953998287244765,0.004849231053696446,-0.005478756559763973,20113
"Knox County, Kentucky, USA",0.7773031003398571,0.1419632858526025,0.06916512508797229,0.05017333310313762,0.06259041840256242,0.029199534346902385,0.10981588660385477,0.05977799718322596,0.037873519993653605,21121
"Austin County, Texas, USA",0.877134061013154,0.2295456665733744,0.06917622912585131,0.0811176415710422,0.08433622539415991,0.06409179960817253,0.059517253201094356,0.012350266945596766,0.0036488870143724095,48015
"Randolph County, Illinois, USA",0.8619293999833098,0.12204790119335715,0.0536593507468915,0.04510556621881003,0.06058582992572765,0.016356505048819078,0.13191530744585656,0.05544395971293489,0.029408456509486224,17157
"Wayne County, Georgia, USA",0.8603574500116999,0.12216074963959143,0.04790467040449812,0.044711164547970327,0.060071029063149955,0.017378556028471173,-0.0018344970992655307,0.05038537110540953,0.05966561294155749,13305
"Madison County, Georgia, USA",0.8306794535420249,0.1896317741789557,0.09051841129105215,0.07151904460327502,0.09092554057721863,0.02718718899846187,0.013713374500657682,0.07463843295387607,0.04878689085484987,13195
"Cass County, Minnesota, USA",0.9388479747501317,0.23255304225846046,0.0701823601613185,0.09082938804138178,0.10056110818867248,0.04116254602840612,0.02994178640595835,0.015959966672009163,0.004246030492942823,27021
"Door County, Wisconsin, USA",0.9560317759640029,0.33539591350904685,0.11606962441831752,0.13653020289407966,0.13405513240748024,0.06481057820748705,0.002346965379377841,0.05324120678272509,0.0030353340905915766,55029
"Meade County, Kentucky, USA",0.9008442608227053,0.16081372372911787,0.06852883060894555,0.06017603736303207,0.06466678641997484,0.035970899946111,-0.016220014997076815,0.06438214096133613,0.026774471720583184,21163
"Haralson County, Georgia, USA",0.8453152227335687,0.15423796970644735,0.05759349448192663,0.06286582368973687,0.07090835976944738,0.020463786247263308,0.0663168150214779,0.025668517183333378,0.0038387398374589987,13143
"Meade County, South Dakota, USA",0.9576303498236581,0.26212944428557783,0.06562768086931642,0.12262892002668958,0.08402440186826822,0.05547612239062062,0.02782802551254404,0.05777875851559594,0.018909341594888628,46093
"Smyth County, Virginia, USA",0.8513640639698964,0.1497904729325241,0.05169759685281799,0.060591807064055536,0.06717694347045247,0.022021722398015937,0.028166085271463137,0.02968535169193942,0.020992111494884343,51173
"Schoharie County, New York, USA",0.9108820291774742,0.2208897701357788,0.0940628527990196,0.10931320050308171,0.0797372739845659,0.03183929564813077,0.032097146061575765,0.04156907028350354,0.022404243915845445,36095
"Park County, Wyoming, USA",0.9558574610244989,0.3143875278396438,0.10485523385300675,0.15755011135857439,0.11113585746102445,0.045701559020044635,0.0017800172742946652,-0.0347067907185325,-0.035594662921673625,56029
"Sumter County, Georgia, USA",0.8441208736411692,0.1817093846614141,0.0747481799142316,0.07754064027126757,0.06956218210830743,0.03460656228183902,0.06631682680463158,0.03832144845017477,0.027402240562809682,13261
"Bladen County, North Carolina, USA",0.8589340323285274,0.1663171690694627,0.05347313237221502,0.06387068588903419,0.06522498907820001,0.03722149410222789,0.055825458778818615,0.04818923345999687,0.0115627629784947,37017
"Adams County, Mississippi, USA",0.8089393995082833,0.16855241129883727,0.07486355989293127,0.04731533663630006,0.08845270396951782,0.03278437069301928,0.11973416303232931,0.09936279476035612,0.07668099451333776,28001
"Franklin County, Maine, USA",0.9398845999015968,0.26917743883347456,0.09809008364270672,0.11991769915462708,0.12139374692490022,0.027865992753947293,0.025105760998723192,0.027680419835748205,0.01413479464940881,23007
"Decatur County, Georgia, USA",0.8545904743409238,0.13637908433267,0.05262902364422008,0.04898771665776577,0.06233917560809833,0.025052192066805878,0.04744035037547201,0.04265309747385926,0.010281634319223201,13087
"Marion County, Alabama, USA",0.8248458858214954,0.11833288662556962,0.04895917091039041,0.04185651746627348,0.05436433485213965,0.022112034307156213,0.06923202888623836,0.01743729899161306,0.01610657243559805,01093
"Orange County, Vermont, USA",0.9380223138283721,0.3304935586575982,0.15784287760507534,0.1550373100970551,0.1507180330939261,0.02473821546661801,0.02537396489066468,0.07524567057789,0.041486142712824386,50017
"Grimes County, Texas, USA",0.8318009240199444,0.16129179817940623,0.058140066785599895,0.07369287772745986,0.05708796486894458,0.03051095558300175,0.03114547433339432,0.04905919342160969,0.031370397242880516,48185
"Naranjito Municipio, Puerto Rico, USA",0.7176437535118936,0.17634388462258857,0.028282449896984474,0.06251170631204346,0.0559093463195355,0.05792283199100956,-0.018813667113054877,0.08831960250243928,0.014599840463129336,72105
"Gallia County, Ohio, USA",0.8580943832963294,0.16415513250507846,0.0660872029854977,0.07147243610940548,0.06509518635740952,0.027587510038263537,0.014599368122985679,0.07633111119671437,0.0372803333804851,39053
"Marion County, South Carolina, USA",0.8103904698874922,0.11931549588730272,0.04500330906684321,0.03753427247801832,0.05814503167249691,0.02363619173678738,0.052311559320511014,0.03768468389858265,0.042832098387821343,45067
"Carroll County, Virginia, USA",0.8258172824169412,0.14338380859342567,0.04303733438710632,0.05614749808115195,0.06491905687322237,0.022317253639051102,0.08171163387162406,0.02942828540304024,0.011563290362698889,51035
"Morgan County, Colorado, USA",0.8178690680967317,0.16543559647880207,0.05079429323080034,0.06809673176161081,0.06829909946372544,0.029039765253465605,0.05895816427967138,0.014249195003075948,0.016286763249069372,08087
"Hancock County, West Virginia, USA",0.9038869257950529,0.17000883392226143,0.061086572438162554,0.0726148409893992,0.06983215547703177,0.027561837455830365,0.02218484106900287,0.009518145706956638,-0.0032645256270167067,54029
"Neshoba County, Mississippi, USA",0.8219467023356313,0.12223479781870565,0.05545838049182021,0.04012758514250444,0.05993414960386883,0.022173063072332563,0.021447944832773458,0.010979686100172692,0.0006391585369304453,28099
"Mason County, Michigan, USA",0.9355381675916659,0.22431989809844396,0.0906650896187787,0.08406878355017723,0.10121917932854133,0.03903193521972519,0.02312687916309719,0.020777283887367548,0.008629366136063743,26105
"Barranquitas Municipio, Puerto Rico, USA",0.758853968482931,0.21325088060935088,0.048125746621602,0.07303399661932218,0.09056742827251345,0.04964945571751527,0.011172478400687469,0.0985405409171205,0.03552299028132252,72019
"Ripley County, Indiana, USA",0.9062954699776893,0.18284993694829796,0.08017266466194611,0.0768260743040062,0.0772140847802892,0.028809777864002382,0.03285669798708002,0.04572296458287983,0.023868917865279365,18137
"Fayette County, Ohio, USA",0.852971649241782,0.13742111707638657,0.053404916643119256,0.0487425826504662,0.06305924460770465,0.025619289818216085,-0.01972518585249705,0.024135676788918314,0.016043068269689598,39047
"Ellis County, Kansas, USA",0.9423045580485686,0.3618188732547406,0.13071114250013605,0.13293855598413656,0.14619438257184766,0.08268593469875599,0.01787257073987325,0.08651290234265513,0.0604643186554851,20051
"Van Wert County, Ohio, USA",0.9311957898840271,0.16104668160997948,0.06402884709092678,0.06500341097358929,0.06368774973199476,0.03235552090439529,-0.0023652113897708604,0.022671685123525215,0.03098121397067731,39161
"Glenn County, California, USA",0.7732159797617796,0.14361758195425262,0.02629914620006321,0.06735532834404959,0.05154421840413188,0.024718035206071447,0.053949346288032274,0.04610996836484085,0.00020475130843446154,06021
"Pine County, Minnesota, USA",0.9189013277792242,0.14206369868957724,0.041959559142584375,0.05432613034799962,0.06326477479822977,0.024472793543348106,0.046533066600661366,0.07559209694436211,0.02673541093813804,27115
"Alpena County, Michigan, USA",0.9307440043803386,0.15898533597047582,0.057673799825523044,0.07258374336051854,0.05534945994135515,0.031052132668602243,0.011404517678161752,0.023575498372968046,-0.008109118465207642,26007
"Marion County, Tennessee, USA",0.8258496537173787,0.13163326147777807,0.044810347199926534,0.039260652203825123,0.05990001375957432,0.0324725955143787,-0.003766971222668669,0.023633311834672904,0.02295670087775796,47115
"Garrett County, Maryland, USA",0.9087314306952359,0.23540910944646273,0.11276040058124584,0.11284084209413983,0.08568236376521834,0.036885903587105064,0.014111772757409158,0.030515091943330824,-0.0004547494787770917,24023
"Jasper County, South Carolina, USA",0.891009734682191,0.22804924603932064,0.06757014697461333,0.08713494941782786,0.09710822676083238,0.04380606986066048,0.05029939802487671,0.01881381949730515,0.023503097619197943,45053
"Cherokee County, North Carolina, USA",0.9032844127010214,0.21453836226597875,0.07717380271206069,0.06739915097770573,0.09771117157213394,0.049428039716138995,0.019917246761355645,0.11050812000622318,0.0394766741525232,37039
"Morovis Municipio, Puerto Rico, USA",0.7444624785182355,0.1714722169180829,0.03322512889058621,0.04334542677105211,0.08482910063013173,0.04329768951689897,0.02343823958982172,0.10731464099770463,0.01837776669470729,72101
"Stoddard County, Missouri, USA",0.8231203100688979,0.12762128386996144,0.03876881261552914,0.04825687493879732,0.0599525370207611,0.019411871910403007,-0.01097607478618079,0.02541278013740475,0.020687076511221848,29207
"Le Sueur County, Minnesota, USA",0.9496654201928754,0.23026963196221206,0.06534146821491849,0.10475300137768172,0.08635111198582944,0.03916551859870099,0.03271300526450349,0.062092991098335104,0.014132674325312254,27079
"Elmore County, Idaho, USA",0.8973250040044848,0.1867157883496182,0.05227187783651031,0.07960916226173326,0.07410966949650313,0.03299695659138244,0.05534553858721181,0.07584489791344232,0.015085776041742875,16039
"Marion County, Missouri, USA",0.9008580072409859,0.23195952983187004,0.09234736894311346,0.07513762832911759,0.09621584089669194,0.06060606060606041,0.00860998773883892,0.04526641677376164,0.04776876161408071,29127
"Custer County, Oklahoma, USA",0.8879475883881165,0.28109115554049513,0.09160736473511814,0.0894047215633121,0.11493279114424469,0.07675364283293785,0.004266661807041605,-0.05749554368307447,-0.005993756134946487,40039
"Perry County, Kentucky, USA",0.7916528180048431,0.13161768197141646,0.07934096196761797,0.06471677508190506,0.056882389250272974,0.010018517639238401,0.05703296173665506,0.10651941740914347,0.08166293458333991,21193
"Cass County, Texas, USA",0.8782313557745953,0.1614748000743911,0.050167379579691355,0.0646271154919102,0.07169425330109716,0.025153431281383733,0.046136695784086634,0.057784383757257224,0.020882921671392086,48067
"Carroll County, Tennessee, USA",0.8892787709232298,0.18824979847313725,0.0734031959789462,0.05675944805348748,0.08146427047275824,0.050026079946891636,0.02346160507194972,0.051326496363569285,0.027467366577212785,47017
"Sanpete County, Utah, USA",0.9129306941859808,0.22201545141825996,0.08323464726780572,0.08802797045057212,0.0973326566288841,0.036654824338803335,0.015302877495704359,0.0038899130996374043,-0.03281770063400101,49039
"Lincoln County, Wisconsin, USA",0.9292288162488099,0.17994287527768912,0.054903205331640746,0.06768826222967746,0.0825134877816565,0.029741125266355303,0.023989545535401002,0.03959387162894765,0.022255011658227734,55069
"Palo Pinto County, Texas, USA",0.8764814455022342,0.16427044880512887,0.05624635710122397,0.06387215853895468,0.0696036526131727,0.030794637653001694,0.030782356601058436,0.021542400028049413,0.016105185974383943,48363
"Copiah County, Mississippi, USA",0.8475080710250206,0.1711057304277642,0.04227199354317994,0.0812651331719128,0.06482041969330098,0.025020177562550427,0.0635193552591432,0.058985420380718856,0.018181424031838346,28029
"Jones County, Georgia, USA",0.9183819325328759,0.16433199923765973,0.05436439870402142,0.0750428816466552,0.05798551553268546,0.03130360205831905,0.040305816516338355,0.056010535271776324,0.032251021937183544,13169
"Leflore County, Mississippi, USA",0.8364819812668675,0.17579509975128327,0.08731544689633272,0.06376673546065514,0.07562046885749064,0.03640789543313757,0.026618023111131928,0.05744402656531672,0.009767086355470078,28083
"Codington County, South Dakota, USA",0.9192342207597968,0.1942367135307608,0.05872968391664152,0.07762488782530642,0.08560175491075885,0.03101007079469531,0.04178438162075693,0.0072812999181795235,-0.010575956453866608,46029
"Bradford County, Florida, USA",0.8354436063218391,0.10757902298850579,0.0413074712643678,0.04898527298850576,0.03987068965517243,0.01872306034482759,0.14172668197069438,0.08561937569453505,0.03303379905944707,12007
"Utuado Municipio, Puerto Rico, USA",0.7397275379129197,0.20723372573743587,0.038269535926138055,0.06628544364699149,0.08275306038303833,0.05819522170740599,0.0684098967594915,0.11745831188275238,0.02960873046559015,72141
"Dillon County, South Carolina, USA",0.7962944213830108,0.11648273767338259,0.038017616685228225,0.04394046775336656,0.05522932064392037,0.017312949276096005,0.04445193246553436,0.0037792372698819687,-0.000658273347974081,45033
"Wythe County, Virginia, USA",0.8949131064446051,0.18487509051411982,0.07580557566980436,0.08046705286024616,0.06842867487328015,0.035979362780593764,0.04857799471774038,0.0547587351845325,0.04190363063784538,51197
"Montgomery County, Illinois, USA",0.8866904042908009,0.16658403569657865,0.06287465633028333,0.06769730022085013,0.07193401541443233,0.026952720061297206,0.03446767273473195,0.0685165267288817,0.044472055902754534,17135
"Dunklin County, Missouri, USA",0.8076509147832892,0.12826533607279084,0.054642402895998386,0.031650523432149504,0.08110752372566297,0.015507288914978967,-0.008772944389659143,0.04328175284382543,0.0272420197691388,29069
"Baker County, Florida, USA",0.8715398957785535,0.13759143280585173,0.054262083472773365,0.0621504039776259,0.04790361906583166,0.027537409762394268,0.08620590876799983,0.03200002611090633,-0.012436878173756556,12003
"Carroll County, Arkansas, USA",0.8603583782852446,0.20791189930266976,0.07091380971945845,0.0634286301232399,0.09985761809461925,0.04462565108481001,0.049036601461348917,-0.010434519127359959,0.019399300743098452,05015
"Grant County, New Mexico, USA",0.8789331595606035,0.2526531372183947,0.0970489666728728,0.12232358964810991,0.10268106497858859,0.027648482591696073,-0.007473884552337995,0.06504002781311605,0.030039849722449677,35017
"Washington County, Indiana, USA",0.8770682216849192,0.11838050538093206,0.03138481960840089,0.04541791115535959,0.05366709334850423,0.019295500877068213,0.04014069443561241,0.06620340787221787,0.008636141987090382,18175
"Wells County, Indiana, USA",0.9351210203876672,0.1721402028723512,0.04981420106457767,0.08019483780255122,0.05438385055739682,0.037561514512403416,0.012382137588599962,-0.008015035352209404,-0.0021580949815908287,18179
"Montgomery County, Kentucky, USA",0.8662701458173446,0.153252110514198,0.06489831158864152,0.06403491941673066,0.0711818879508826,0.018035303146584792,0.035540173991017276,0.01059661432266501,0.029790039901153913,21173
"Lares Municipio, Puerto Rico, USA",0.6759311317440347,0.20664583887190252,0.05154166937235594,0.09451143761920065,0.071835726457682,0.04029867479501974,0.06741179201233838,0.060488535302547414,0.016191223382815603,72081
"Winchester city-County, Virginia, USA",0.8789057072880835,0.32027352589668967,0.12855528019255866,0.1226867992821974,0.13463219884910066,0.0629545277653917,-0.0008584858847353605,-0.0023943636016593994,0.004089523036813952,51840
"Currituck County, North Carolina, USA",0.9259324350783014,0.2493811455267833,0.07453774885064,0.10972700906220789,0.08815000280917812,0.051504133655397584,-0.002455801652298084,0.04468458550767887,0.020900917601903338,37053
"Tate County, Mississippi, USA",0.8649022217671752,0.17861165147947167,0.08298351592095828,0.043769837206921215,0.09363161666837302,0.04121019760417732,0.01578800150286952,-0.0051169215244774024,-0.015438508438993859,28137
"Hocking County, Ohio, USA",0.88611911623439,0.14145052833813632,0.046445725264169055,0.05384245917387127,0.0609990393852064,0.02660902977905856,0.015473716188494135,0.026119409967912843,0.008838514406534874,39073
"White County, Georgia, USA",0.862197305191746,0.20267596344106267,0.08013756713464626,0.07537925186092521,0.0870630358993687,0.04023367568076888,0.0036972457299433437,-0.025946891782513054,-0.009812582863191893,13311
"Scott County, Mississippi, USA",0.7883848322076265,0.11647077594000937,0.040206350050523795,0.03472850077115351,0.059724512045950154,0.02201776312290593,-0.019596917268263847,0.016745799289352034,0.024502666176014355,28123
"Peach County, Georgia, USA",0.859359387241196,0.20428566593165123,0.10485127750930635,0.09102178884445575,0.07637131367008647,0.0368925634171091,0.0672880731867509,0.05539324544815824,0.028200430232507914,13225
"Logan County, Illinois, USA",0.9092812946216089,0.19795335554497867,0.06216087577344124,0.07363160399809611,0.09038553069966651,0.033936220847215516,-0.003552129249156044,0.01580022241303719,0.021507382020410616,17107
"Fredericksburg city-County, Virginia, USA",0.9143715289584042,0.40864785220446553,0.1894480335486793,0.18196758472174995,0.13306131701235416,0.09361895047036158,-0.005487935491355067,-0.0217754039963457,-0.059275518125847526,51630
"Monroe County, Georgia, USA",0.8936998297251275,0.27132084650936505,0.12683045487715874,0.11009486742884939,0.08859158355631233,0.0726343955242034,0.024506815219566214,0.03702689035087381,0.03890003320587937,13207
"Dinwiddie County, Virginia, USA",0.8953840421072242,0.16269970655363541,0.06320741534305271,0.05994690018165732,0.07159159718664121,0.031161209185337012,0.035543964344259216,0.049723199939158885,0.04079014023504028,51053
"Randolph County, West Virginia, USA",0.8937858680057389,0.1592987804878048,0.05133608321377329,0.07178084648493528,0.05371233859397413,0.033805595408895266,0.05642992651121248,0.03011920115934208,-0.0008817452197825773,54083
"Henderson County, Tennessee, USA",0.8788840469874953,0.12376847290640391,0.03846153846153849,0.050303145130731176,0.05186623721106479,0.021599090564607792,0.04024144632657811,0.018156106148437795,0.015532492889174188,47077
"Jackson County, West Virginia, USA",0.900511646924124,0.1616416840874896,0.061794707100347714,0.07895092884956126,0.050651498520458464,0.032039256717469995,0.04985100095207429,0.03972533737506456,0.03131974148060016,54035
"Union County, Mississippi, USA",0.7933323043679579,0.15635128877913257,0.04429695940731595,0.044862890363739326,0.07799557544888637,0.03349282296650725,0.06627101327324281,0.017775807214957806,0.0193068793442591,28145
"Del Norte County, California, USA",0.8167137859983707,0.1521874550769084,0.052997268676026624,0.07082275144951852,0.06588720111169678,0.015477502515693152,0.11189878739868919,0.06124476789069888,0.024751026989313495,06015
"Upson County, Georgia, USA",0.8416585365853657,0.1334634146341464,0.051024390243902394,0.052000000000000005,0.05731707317073167,0.02414634146341464,0.040140502479738216,0.011484123912798905,0.02500487164919732,13293
"Henry County, Ohio, USA",0.9378919684402185,0.17064535707060455,0.05619057252680545,0.0656483916649806,0.06848067974914031,0.036516285656483904,-0.0002462960025418903,0.02125614051227498,0.014406760225910704,39069
"Jennings County, Indiana, USA",0.8977676183065026,0.14221098195613038,0.044550362336462146,0.06390739750012166,0.05184572734789165,0.026457857108117284,0.03219491615903858,0.047143207237414664,0.03964374056892384,18079
"Adams County, Ohio, USA",0.8449251920744039,0.15153659522846732,0.07111807521229278,0.07435301253538212,0.06282854832187607,0.014355034371209066,0.031250453243409915,0.028030045505638257,0.03084842633888099,39001
"Logan County, Kentucky, USA",0.8848963474827246,0.15592300098716708,0.06530108588351435,0.055330700888450095,0.073889437314906,0.026702862783810427,0.05218790973574827,0.010562245324824915,-0.00801877467362934,21141
"San Jacinto County, Texas, USA",0.858071865951488,0.1310580528789104,0.05145488204300566,0.0650780842075283,0.04371766269521056,0.022262305976171282,0.022397091225289878,-0.001432454907378311,-0.028268972320596643,48407
"Orleans County, Vermont, USA",0.9156828870333047,0.262021307227181,0.10288895287455592,0.11579806123428356,0.1263556963240234,0.019867549668874177,0.04577578506300983,0.09402552270467546,0.06740219574605093,50019
"Tillamook County, Oregon, USA",0.9127842993396919,0.20905172413793102,0.07689838591342617,0.10115553925165105,0.07740278796771825,0.030493396918562073,0.03219136555809676,0.005190983299231483,-0.00399325747842412,41057
"White County, Tennessee, USA",0.8282291566032269,0.12443242198821379,0.04719350787363544,0.049415515409139216,0.049560428944063414,0.025456477635011136,0.07866538437944459,0.048321359566707855,0.027718961564883425,47185
