longname,"Agriculture, forestry, fishing and hunting %","Mining, quarrying, and oil and gas extraction %",Accommodation and food services %,"Arts, entertainment, and recreation %",Construction %,Educational services %,Health care and social assistance %,Finance and insurance %,Real estate and rental and leasing %,Information %,Manufacturing %,"Other services, except public administration %",Administrative and support and waste management services %,Management of companies and enterprises %,"Professional, scientific, and technical services %",Public administration %,Retail trade %,Transportation and warehousing %,Utilities %,Wholesale trade %,geoid
"Stark County, North Dakota, USA",0.06002670551104641,0.10937120660354459,0.042303957271182344,0.012563729060451561,0.10330177227482398,0.05644573925710115,0.11100995387229898,0.03726632677834421,0.007829570284049533,0.018086914299587316,0.07404709881039089,0.043032289390628684,0.03313911143481433,0.003945132313668364,0.026402039329934512,0.0353848021364409,0.12933964554503516,0.03914785142024773,0.02221412964311726,0.03514202476329213,38089
"Fulton County, Illinois, USA",0.034878863826232176,0.002297410192147032,0.050751879699248124,0.014132553606237792,0.0806182121971596,0.08695349484823145,0.18964076858813697,0.03355611250348091,0.007449178501810063,0.015524923419660231,0.1365218602060709,0.03968253968253978,0.039125591757170626,0.0029239766081871374,0.01984126984126979,0.05409356725146191,0.11626287942077441,0.042954608744082405,0.007936507936507907,0.024853801169590618,17057
"Botetourt County, Virginia, USA",0.016541536959042907,0.002990905206616615,0.04089605078434964,0.008118171275102243,0.06244277604834271,0.07080510285051579,0.14618812183360808,0.0486479887688458,0.019593481047427207,0.01715192577671977,0.1292193127021913,0.0692180919245559,0.04944149423182569,0.0017701275712628944,0.04382591710919853,0.04767136666056281,0.12165049136299826,0.07306354147592016,0.006653238112677776,0.02411035829823599,51023
"Lee County, Iowa, USA",0.029657992082549205,0.0005191771042897008,0.05996495554546052,0.007333376598092024,0.06210656110065565,0.08280874813420729,0.14601856058147833,0.02719190083717309,0.007203582322019609,0.006230125251476404,0.20501005905639505,0.06210656110065545,0.03465507171133755,0.0,0.017781815821922252,0.049711207735739026,0.11726912843143636,0.045492893763385,0.01213576481277177,0.02680251800895582,19111
"Lumpkin County, Georgia, USA",0.014525646845211083,0.0017508592179495486,0.13702094546397786,0.019907917774463386,0.08047467738797735,0.13150898125932153,0.11879904026976199,0.02211270345632577,0.013358407366578045,0.009337915829064262,0.10777511186044987,0.0528500097269956,0.024901108877504696,0.0,0.041177614940665345,0.04007522209973411,0.1347513131444137,0.018740678295830367,0.015563193048440435,0.015368653135334922,13187
"Lincoln County, Oklahoma, USA",0.022271239504767327,0.02348085954176749,0.059840614771595274,0.02447701721929702,0.11043119396613056,0.07663298704995036,0.10765618329301248,0.049380959157535084,0.014515440444001744,0.01188273801053085,0.08488686494948083,0.05770599117688919,0.0353635975522982,0.0013519282766472187,0.03607513875053366,0.06866372562971376,0.11633698591148432,0.05770599117688929,0.017005834637825536,0.024334708979649948,40081
"Petersburg city-County, Virginia, USA",0.004260153365521157,0.0,0.0890372053393922,0.014200511218403841,0.04941777904004542,0.0711445612042033,0.1871627378585631,0.04196251065038336,0.011644419199091163,0.01001136040897471,0.11587617154217546,0.03379721669980117,0.04139449020164727,0.0,0.053180914512922464,0.07504970178926453,0.10714285714285716,0.0780318091451293,0.0024850894632206756,0.014200511218403862,51730
"Marion County, Iowa, USA",0.024519230769230807,0.002403846153846153,0.04194711538461539,0.006370192307692307,0.05955528846153838,0.11225961538461546,0.16063701923076948,0.046274038461538484,0.0062500000000000056,0.008894230769230772,0.24104567307692293,0.05576923076923061,0.018990384615384617,0.0,0.023137019230769242,0.03257211538461538,0.09903846153846152,0.03743990384615384,0.00673076923076923,0.016165865384615386,19125
"Accomack County, Virginia, USA",0.05271868508491306,0.0028638983135328066,0.07682629240475494,0.007054969016263748,0.07046404349166022,0.07734719264954995,0.12028372916837787,0.016554729275787185,0.014030083042169756,0.0026543447783962597,0.19124304910572948,0.04784805718951157,0.05616034741659447,0.0001397023567576979,0.028918387848843468,0.05951320397877928,0.09409778603355543,0.04023427874621691,0.01431949156766404,0.02672772853094198,51001
"Daviess County, Indiana, USA",0.044976399190829505,0.005461901550910317,0.054281861092380215,0.008900876601483483,0.12542144302090366,0.056911665542818395,0.10809170600134876,0.014632501685772067,0.004248145650708024,0.015104517869184089,0.22744436952124122,0.02913014160485495,0.02616318273769391,0.0,0.02784895482130816,0.0621712744436952,0.12272420768712039,0.04409979770735002,0.008293998651382323,0.014093054619015527,18027
"Morton County, North Dakota, USA",0.03455771696115036,0.022685469037400336,0.06359734685914951,0.019842818126079964,0.08527952733961308,0.08076472883339848,0.16559835014770663,0.044757817290006115,0.011091912379466013,0.010367315088345095,0.07485647399810512,0.05172509893539943,0.02452483139178418,0.0,0.03606264979655548,0.06465637366924921,0.12591271389554587,0.044813555543169334,0.023131375062705503,0.01577392564517027,38059
"Caroline County, Maryland, USA",0.04743608933223632,0.004686253927959908,0.046909775081652984,0.008673998441553232,0.1170841284900071,0.09547749387318358,0.12527932804419065,0.02110820408343981,0.01843259878330899,0.007433720493672828,0.0661174512372141,0.06762865204394954,0.04569938547892402,0.00018745015711839637,0.04448187409038313,0.06627666525409144,0.12641308253878322,0.049455785645948845,0.014242156528945078,0.026975906473436805,24011
"Bureau County, Illinois, USA",0.049911772119990046,0.0037181749432820895,0.06793546760776413,0.012730022687169136,0.05797832114948333,0.0933324930678091,0.13303503907234687,0.02722460297454001,0.006112931686412922,0.008066549029493334,0.1621502394756749,0.039072346861608265,0.02048147214519784,0.0,0.023191328459793274,0.03768590874716405,0.14797075875976776,0.0636501134358458,0.010713385429795823,0.03503907234686161,17011
"Pickens County, Georgia, USA",0.011431931016461979,0.006401881369218704,0.05951136660569639,0.010974653775803507,0.08420433760125426,0.07558139534883733,0.14084139012281172,0.05441599163835898,0.020642801149725644,0.0225372354324536,0.1553436111836946,0.04651162790697674,0.03292396132741053,0.0,0.04389861510321399,0.03560229945126731,0.13163051998954797,0.031617454925529094,0.010909328455709428,0.02501959759602824,13227
"Panola County, Mississippi, USA",0.017684750106791977,0.002477573686458779,0.05134557881247333,0.017770183682187073,0.07851345578812478,0.10072618539085858,0.16078598889363518,0.03673643741990603,0.011448099102947468,0.016403246475865024,0.16044425459205483,0.02392140111063648,0.02443400256300727,0.0013669372063220852,0.013840239214011113,0.057155061939342104,0.10226398974797095,0.0738146091413925,0.012387868432293917,0.03648013669372065,28107
"Clinton County, Indiana, USA",0.030046767890319695,0.0,0.054968287526427205,0.011275546159267087,0.08200397206739722,0.07188160676532764,0.11845730027548203,0.021526042667691647,0.008520725222627989,0.014222563905439165,0.2760586840925103,0.04452559420846964,0.02857325901723368,0.0,0.03190467038247168,0.03305785123966939,0.0880902043692741,0.05605740278044729,0.004676789031968734,0.02415273239797551,18023
"Lee County, Georgia, USA",0.02533984426554043,0.008776560644054385,0.04784215388676258,0.01471558664379041,0.06407549161937444,0.13296819321631245,0.17797281245875687,0.032334697109674015,0.015837402665962782,0.005939025999736043,0.07173023624125639,0.06176587039725483,0.020654612643526492,0.0021116536887950373,0.05100963441995512,0.08380625577405311,0.11270951563943503,0.04150719282037747,0.0013857727332717436,0.027517487132110333,13177
"Jefferson County, Indiana, USA",0.010936014128515149,0.0006113299823393565,0.05148756962369239,0.012973780736313008,0.0599103382692568,0.07831816329303068,0.16044015758728422,0.02282298600733601,0.025268305936693387,0.00679255535932618,0.2509849205271026,0.0490422496943351,0.01929085722048636,0.0005434044287460947,0.018951229452520046,0.033691074582257854,0.1253905719331614,0.0343703301181904,0.021192772721097666,0.016981388398315457,18077
"Lawrence County, Alabama, USA",0.012795058460180898,0.0,0.039046988749172756,0.007059342598720492,0.08199132289138938,0.09831605265093027,0.12442091330244863,0.024192955364365023,0.010589013898080738,0.0052209721303036975,0.22509008015295223,0.04375321714831968,0.020222075152584746,0.0,0.0379439664681226,0.02934039267593207,0.13942201632472956,0.04676814471652322,0.018016030590484636,0.03581145672475915,01079
"Hot Spring County, Arkansas, USA",0.01246504194966039,0.003116260487415101,0.07886536156612066,0.01685976827806634,0.08206152616859783,0.09644426687974422,0.14646424290850965,0.029005193767479027,0.010307630842988401,0.007830603276068717,0.11650019976028796,0.060087894526568104,0.04370755093887332,0.00439472632840591,0.03835397522972426,0.042908509788254036,0.14862165401518165,0.024930083899320832,0.018298042349180955,0.018777467039552475,05059
"Gibson County, Indiana, USA",0.0289891447574827,0.023216414632615933,0.05433895965363631,0.007090418522934061,0.05578214218485295,0.08928907573570917,0.1070464955763319,0.01330237811382315,0.005019765325971007,0.0136161134466964,0.28656585304636994,0.028424421158310835,0.03306770408483414,0.0,0.023279161699190584,0.023843885298362278,0.11564284369705694,0.05603313045115136,0.014180837045868148,0.021271255568802164,18051
"Pike County, Alabama, USA",0.011845203060623881,0.0013978811065332546,0.0613596233078282,0.013831665685697473,0.047895821071218245,0.11565626839317271,0.12007062978222498,0.0257504414361389,0.010300176574455555,0.013537374926427296,0.15258975868157726,0.028178340200117686,0.029576221306650982,0.0,0.04819011183048848,0.06364037669217185,0.1517068864037667,0.07548557975279577,0.00676868746321365,0.02221895232489701,01109
"Transylvania County, North Carolina, USA",0.016224910832925373,0.0006294146443807261,0.1062312049793692,0.0318903419819568,0.09000629414644375,0.08021539967829926,0.14707322190362968,0.025875935380096526,0.04370935030421703,0.011189593677879571,0.09958738373312827,0.0690957409609063,0.05322050493041469,0.0,0.04056227708231346,0.036086439611161626,0.10539198545352814,0.02230925239527239,0.006853626127701239,0.013847122176375973,37175
"Lafayette County, Missouri, USA",0.021403396347324556,0.001473886574815762,0.044537007369432745,0.006215956424222993,0.10048061518743996,0.0769625120153799,0.14834988785645645,0.04697212431912825,0.01384171739826977,0.013649471323293791,0.11752643383530896,0.04197372636975324,0.039730855495033635,0.0,0.03409163729573859,0.039987183595001585,0.12669016340916392,0.07004165331624486,0.03396347324575458,0.022108298622236438,29107
"Jasper County, Texas, USA",0.016731228879914264,0.02637435094370725,0.07384818264238033,0.003708893101458833,0.11464600675842751,0.11711860215939998,0.1514876782329183,0.03247341959943957,0.007088106816121321,0.005027610648644193,0.1214044341877525,0.05035852633314106,0.021346740295063078,0.0,0.013434435011950865,0.05505645759498876,0.09231022830297538,0.04978158740624735,0.02142916014176214,0.02637435094370723,48241
"Greenbrier County, West Virginia, USA",0.018477457501847736,0.01278640059127863,0.14375461936437553,0.020325203252032506,0.07864005912786408,0.08462675535846254,0.2027346637102736,0.026459719142645964,0.01049519586104952,0.008795269770879523,0.07694013303769402,0.04412416851441232,0.03540280857354028,0.0076866223207686605,0.015816703621581676,0.039985218033998474,0.1237250554323726,0.0262379896526238,0.011825572801182554,0.011160384331116033,54025
"Jefferson County, Washington, USA",0.03269890795631827,0.0,0.05768500016596416,0.026176519401201585,0.08531284230092605,0.07268231154778118,0.1577900222391874,0.013218707471703114,0.023438510306369766,0.025828658678262055,0.06513692037043184,0.06809373651541797,0.02782885783516448,0.0,0.06950416569854276,0.08035582699903739,0.13676502804793034,0.0290463703654529,0.002000199156902446,0.026437414943406252,53031
"Jasper County, Indiana, USA",0.03991277340910598,0.0,0.05200555078305684,0.010969404612436395,0.11042093438181455,0.07077248397541802,0.1252230225335361,0.0192955791977797,0.013612634639529516,0.011828454371241668,0.1770303310645608,0.053789731051344714,0.022731778233000755,0.0,0.029273772550056202,0.037071301129980784,0.13163285534923685,0.050551774268155665,0.021278001718099515,0.022599616731646056,18073
"Morgan County, Illinois, USA",0.03786787404815812,0.0,0.07552994443301089,0.01324003567263497,0.06064347945393431,0.11085957330040505,0.1672497770460312,0.06064347945393427,0.009261164848734313,0.011113397818481158,0.09185703505522398,0.04781505110790977,0.015092268642381826,0.001234821979831242,0.019208341908485964,0.06441654661452989,0.11230019894354114,0.05755642450435617,0.010152980723056874,0.03395760444535906,17137
"Weakley County, Tennessee, USA",0.02359099383335727,0.00516277068693532,0.06790477556288542,0.017926287107414313,0.055356374587695496,0.1478560160619536,0.15101104259285775,0.016492184138821205,0.009751900186433394,0.008891438405277485,0.16972608633299896,0.045532769252832325,0.01814140255270328,0.0005736411874372576,0.029614226301448426,0.047612218557292425,0.11587551986232585,0.03929442133945221,0.007959271475691978,0.021726659974186196,47183
"Rhea County, Tennessee, USA",0.01826127672857813,0.009130638364289066,0.06188543780240361,0.007725924769783053,0.10168565631340715,0.0814733884813486,0.12166380521304834,0.02996722334946154,0.010067114093959736,0.005774933666302481,0.19946933041985343,0.045419072889027634,0.03355704697986577,0.00039019822069611337,0.024972686124551235,0.034883720930232565,0.11643514905572011,0.04401435929452163,0.03925394100202901,0.01396909630092086,47143
"Camuy Municipio, Puerto Rico, USA",0.029196812738815487,0.0,0.061925271128178846,0.005164062117069407,0.05938671434629819,0.09977730088674741,0.17937699656681072,0.019265924052143554,0.00804401983620427,0.010725359781605694,0.09603169360011764,0.06384027039295209,0.047271030148558414,0.0,0.03525465483768539,0.08619883514511671,0.13698360977148305,0.03911363621833464,0.013506008613873834,0.008937799818004742,72027
"Lassen County, California, USA",0.05035305012154193,0.003356870008102792,0.056372265308484756,0.012154184512096293,0.07373538604005099,0.09225604815372156,0.11563838407223083,0.00995485588609793,0.008913068642203972,0.015163792105567777,0.020719990739668927,0.032295404560713066,0.01713161245514528,0.0,0.02778099317050586,0.3112628776478756,0.09815950920245395,0.028244009723347556,0.011343905544623237,0.015163792105567758,06035
"Jackson County, Ohio, USA",0.003784846058665116,0.00494941407671592,0.05626319237207953,0.005968411092510375,0.10139020307154824,0.07518742266540503,0.18261882233059137,0.03624717956183131,0.001674066525948032,0.005386127083484971,0.2021981221340711,0.03522818254603681,0.028459130941116566,0.0007278550112817531,0.025547710895989575,0.03559211005167775,0.1428051532134798,0.029041414950141956,0.0132469612053279,0.01368367421209697,39079
"Logan County, West Virginia, USA",0.002654573609114036,0.0773144563654465,0.04601260922464327,0.011834974007300079,0.03948678243557128,0.06669616192899017,0.2343767282380264,0.019135051432363694,0.002986395310253291,0.011060723371308485,0.04601260922464334,0.058732441101648124,0.022010839508903885,0.0,0.026545736091140373,0.11237694945249418,0.13339232385798025,0.050547505806879785,0.022121446742616964,0.016701692290675817,54045
"Dorchester County, Maryland, USA",0.04321857311931854,0.0,0.07232990469439071,0.013897291410989922,0.0693655290575971,0.07627905781922825,0.1805258236272672,0.025004083881944496,0.01708439318979977,0.01568839218985504,0.10134210263999502,0.05525118213949502,0.034661926653548614,0.0004653336666482426,0.05544644327872287,0.06548360370077931,0.09981355908927961,0.04103162103160597,0.008442482237760972,0.02466869657177327,24019
"Hale County, Texas, USA",0.07494571688730123,0.0261259368214611,0.08650276668767946,0.004132520837711005,0.07648665686068508,0.10737549905442322,0.09995097009175583,0.02297401414863071,0.010926665265812143,0.008895426209988094,0.060797086222595755,0.05204174546473347,0.02773691952090774,0.0,0.02115290327099528,0.06240806892204244,0.15640540729845223,0.06121734257897311,0.009245639840302583,0.03067871401554946,48189
"Evangeline Parish, Louisiana, USA",0.009045912271718729,0.05709165386584743,0.033452807646355984,0.02150537634408604,0.08653353814644141,0.087557603686636,0.20609318996415776,0.022358764294248153,0.0054616828810377166,0.005376344086021504,0.0870455709165387,0.06784434203789041,0.009131251066734937,0.0,0.020822665983956313,0.046168288103771944,0.12758149854924028,0.05564089435057177,0.028759173920464228,0.022529441884280597,22039
"Chester County, South Carolina, USA",0.010841121495327108,0.0016448598130841118,0.06968224299065431,0.014056074766355146,0.05779439252336451,0.07671028037383179,0.11125233644859824,0.015028037383177602,0.0085981308411215,0.009943925233644865,0.23327102803738298,0.051514018691588746,0.04299065420560754,0.0,0.023700934579439305,0.05345794392523372,0.12142056074766348,0.062429906542056136,0.010168224299065413,0.025495327102803732,45023
"Jefferson Davis Parish, Louisiana, USA",0.03219907775480997,0.07163301001749083,0.07203052949594521,0.04873588805851488,0.09063444108761332,0.1154396565431704,0.1014469709015742,0.024248688185721057,0.010415010335506463,0.008745428525997776,0.08657974240737802,0.04833836858006052,0.027190332326284004,0.0,0.031960566067737346,0.052313563364604965,0.11432660200349815,0.04237557640324369,0.008665924630306887,0.01272062331054221,22053
"Juneau City and Borough, Alaska, USA",0.03133823552271792,0.019802857102089164,0.0512844770402148,0.03028861912349244,0.07016141205350093,0.09633714377788956,0.1246799354711697,0.012181195021939342,0.020985695051076204,0.021455737723842346,0.03159447998025482,0.030411148317775916,0.024836289406095637,0.0003675875828504755,0.03776050355627851,0.24465570320205926,0.06670199381483137,0.07121297289680484,0.004459207736647835,0.00948480561846908,02110
"Henry County, Tennessee, USA",0.028518451193423507,0.00219710717977069,0.08386301769103188,0.010920937192029403,0.07562367797995333,0.05734412181813812,0.13332121481623901,0.043595113333173154,0.013365923130543465,0.019885885633247613,0.16745637333846103,0.04522547953272601,0.015970152392856308,0.001792989688243636,0.03846777876595438,0.04000688051342455,0.12344362185419328,0.05964075607528314,0.010350440473042814,0.02901007739826454,47079
"Lyon County, Kansas, USA",0.02024714277426469,0.004061031502001514,0.08528166154203184,0.015199860764634194,0.04246678656378722,0.15588559494111456,0.11046005685444156,0.02117537854615073,0.005743458838545009,0.01096478505540416,0.21047746127516398,0.032198178337297455,0.030863839415211477,0.0,0.015489934443348624,0.023553982711608693,0.12931484597087636,0.04757208330916054,0.015780008122063,0.023263909032894315,20111
"Franklin County, Alabama, USA",0.01993712138639674,0.0009968560693198372,0.040564373897707215,0.008358254735066328,0.09738516984893812,0.0838125910589678,0.08250901004524182,0.02890882601027527,0.00559773023541139,0.010812054290315157,0.3311862587224905,0.03711371827313856,0.04938271604938268,0.0,0.015412928456406719,0.025304807913503553,0.08580630319760761,0.0195537152058891,0.03197607545433635,0.02538148914960515,01059
"Claiborne County, Tennessee, USA",0.02004130650959994,0.01315688824294348,0.04979729212881512,0.005278054004436631,0.07320431423544717,0.10227185802799653,0.17256941788418872,0.04138300313623498,0.015987149085902246,0.003901170351105337,0.20982177006043007,0.040618067773273196,0.022106631989596864,0.0012238965807389282,0.02356000917922439,0.041688977281419765,0.08636120247839056,0.04972079859251883,0.014074810678497675,0.013233381779239651,47025
"Fajardo Municipio, Puerto Rico, USA",0.00978641053614887,0.0,0.14561510037292924,0.005692095924086587,0.03437050475395963,0.07607866419166487,0.1007752110669789,0.013266446033905562,0.014080447812214195,0.027362004968416235,0.08599802851174655,0.06572849805182282,0.07728379581964226,0.0,0.04740584085196484,0.08960398450195395,0.14615196686474088,0.04262623731354833,0.006191402584094182,0.011983359840182289,72053
"San Germán Municipio, Puerto Rico, USA",0.031206298806465367,0.002474508275402541,0.09036883973855682,0.01883375742945267,0.05952567129162777,0.14585851556678303,0.1371977366028742,0.033818279763834724,0.006461216052439969,0.010310451147510584,0.109605024466674,0.023507828616324136,0.05170304941583436,0.0012372541377012707,0.014022213560614394,0.06873634098340395,0.0885916856202243,0.041516749953975966,0.02405771934419137,0.04096685922610875,72125
"Marshall County, Kentucky, USA",0.015412844036697241,0.001247706422018349,0.057834862385321255,0.010715596330275232,0.07743119266055035,0.07772477064220175,0.17423853211009172,0.038752293577981635,0.009834862385321101,0.009541284403669713,0.15442201834862362,0.037944954128440324,0.02686238532110089,0.003009174311926604,0.026422018348623913,0.05093577981651377,0.13225688073394506,0.0550458715596332,0.015853211009174303,0.024513761467889902,21157
"Malheur County, Oregon, USA",0.15100935069474783,0.0025343004456873167,0.07113519182032674,0.007690291007602906,0.05732762387485802,0.08258323866119027,0.1141309097264702,0.016516647732238043,0.007865070348684788,0.00541815957353841,0.12085991435812304,0.02682862885606923,0.03539281656908147,0.0,0.03338285414663988,0.05916280695621783,0.12697719129598883,0.03600454426286818,0.015992309708992396,0.029188149960674648,41045
"Polk County, Missouri, USA",0.0435496537445564,0.00035696437495537955,0.0698222317412721,0.013207681873349043,0.0778182337402727,0.11644177911044476,0.1689155422288859,0.034696937245662855,0.00806739487399157,0.013564646248304396,0.119511672735061,0.03926608124509165,0.031484257871064444,0.0011422859998572142,0.05018919111872633,0.030984507746127044,0.11244377811094443,0.0334118654958235,0.00963803812379522,0.025487256371814156,29167
"Montgomery County, Kansas, USA",0.018731679416601157,0.010724243940802167,0.06741974690784287,0.01429899192106958,0.05562307857296077,0.08679488096089226,0.1484235361407024,0.020018588689497418,0.014513476799885601,0.0109387288196182,0.20490455422892664,0.0490455422892686,0.03853578322728225,0.00021448487881604376,0.029956388074640822,0.036748409237148755,0.11503539000500454,0.043325945520840715,0.015085436476728362,0.019661113891470672,20125
"Gilmer County, Georgia, USA",0.017042801556420222,0.008404669260700388,0.04692607003891048,0.016264591439688704,0.11447470817120615,0.10396887159533087,0.10070038910505841,0.022256809338521432,0.040155642023346295,0.03011673151750972,0.14249027237354087,0.043579766536964985,0.060778210116731485,0.0,0.04132295719844361,0.03828793774319065,0.1032684824902724,0.036964980544747054,0.01128404669260701,0.021712062256809345,13123
"Amherst County, Virginia, USA",0.0036549707602339166,0.00033227006911217433,0.05821371610845294,0.009037745879851141,0.09562732589048382,0.11310473152578455,0.15623338649654406,0.03329346092503983,0.007376395534290269,0.015683147262094622,0.1429425837320575,0.047514619883040926,0.06080542264752792,0.001794258373205741,0.034888357256778295,0.050837320574162605,0.10267145135566177,0.03920786815523663,0.010366826156299837,0.016414141414141423,51009
"Huron County, Michigan, USA",0.08463828422015887,0.0029228039427056096,0.06137112820248171,0.012645314418924077,0.0609737581976527,0.04757948198310327,0.15077605779349224,0.03058047147744778,0.005094636746668849,0.012189972184857631,0.21317528819262263,0.047303319773280984,0.025404916916137825,0.0009509975201962565,0.023718494967187708,0.025974439455516904,0.12158793762942703,0.03693251741290741,0.00743359640968294,0.02874658255554756,26063
"Coos County, New Hampshire, USA",0.018832909478314626,0.0007560657089834345,0.07835590074919252,0.026393566568148983,0.10268746992920477,0.08131143033885486,0.18283043508144922,0.018764176232043385,0.01670217884390681,0.009622654477970984,0.10083167227988178,0.05230600041239928,0.03251082548628776,0.0015121314179668704,0.023644236717300204,0.07127637638325647,0.12791257131074316,0.028386830710014372,0.007491923843563137,0.017870644030517517,33007
"Titus County, Texas, USA",0.01854168199543815,0.01169891840188361,0.06320359061143417,0.0034581708483555304,0.06798616731660666,0.08969170774777424,0.10815981164005575,0.024207195938488746,0.010153778235597075,0.007725700831432554,0.2415569126627916,0.06526377749981599,0.04561842395703042,0.0,0.014862776837613114,0.045029799131778396,0.11044073283790748,0.043926127584430895,0.005591935839894041,0.02288279008167174,48449
"Adams County, Nebraska, USA",0.06864235055724427,0.0,0.0659194528875381,0.010511651469098299,0.045719351570415484,0.10492654508611957,0.17648176291793316,0.025202634245187452,0.011208206686930108,0.009815096251266468,0.1631838905775072,0.05122847011144887,0.02412613981762919,0.0005699088145896664,0.032548125633232096,0.031091691995947378,0.10372340425531898,0.03470111448834858,0.011714792299898637,0.028685410334346538,31001
"Delta County, Colorado, USA",0.06037009126685096,0.06304948505400654,0.06681738256719412,0.021602612408942498,0.10265427447040111,0.0711713974713222,0.14200787071924967,0.022858578246671712,0.013564431047475506,0.01699740433726871,0.0657288788411622,0.05492757263669094,0.03541823662396386,0.0,0.0404420999748807,0.031566608054927524,0.11889809930503219,0.031064221719835926,0.015322783220296407,0.025537972033827322,08029
"Polk County, Minnesota, USA",0.0711952536497567,0.003399773348443442,0.04993000466635556,0.011332577828144775,0.07012865808946098,0.11005932937804137,0.18532097860142696,0.0270648623425104,0.007732817812145874,0.013132457836144284,0.10112659156056249,0.05872941803879731,0.02919805346310228,6.666222251849882e-05,0.03559762682487827,0.04299713352443179,0.10992600493300429,0.03426438237450843,0.006599560029331397,0.03219785347643501,27119
"Pontotoc County, Mississippi, USA",0.01131090487238981,0.0005800464037122971,0.03001740139211138,0.005582946635730856,0.06271751740139216,0.07605858468677495,0.13217807424593989,0.04241589327146181,0.0013051044083526677,0.01094837587006961,0.2663138051044079,0.061919953596287734,0.030379930394431567,0.0,0.018633990719257545,0.03371519721577728,0.1245649651972158,0.06728538283062653,0.009208236658932702,0.01486368909512761,28115
"Clarendon County, South Carolina, USA",0.04009827147494954,0.0004387119417390539,0.07265069755198734,0.017109765727823103,0.09677985434763532,0.08195139071685534,0.15477757304553827,0.02860401860138632,0.010002632271650429,0.019829779766605254,0.1352987628323243,0.039922786698253936,0.04202860401860137,0.0,0.027463367552864826,0.056506098095990276,0.10265859436693858,0.04316925506712291,0.007809072562955164,0.02290076335877862,45027
"Lake County, Montana, USA",0.04348826507133002,0.009740757784936304,0.08651633686148205,0.026000920386562404,0.07792606227949078,0.11274735388863252,0.15730940328271187,0.02208927749654858,0.020785396533210692,0.02254947077772666,0.0598251265531524,0.04034361098327961,0.033057217364626475,0.00023009664058904747,0.04624942475839853,0.0862095413406966,0.10998619420156472,0.028071790151863833,0.005599018254333482,0.011274735388863314,30047
"Washington County, Maine, USA",0.10368645088747894,0.0004818890048992046,0.05188338286081435,0.014055095976226834,0.0730061842422294,0.12649586378604127,0.16111155730463406,0.023210987069311673,0.009075576258935038,0.01011966910288328,0.070275479881134,0.04513693679222551,0.02537948759135809,0.0,0.0366235643723395,0.070436109549434,0.1116376194683157,0.04055899124568311,0.010601558107782509,0.016223596498273225,23029
"Stone County, Missouri, USA",0.014414096928258855,0.009765920766878645,0.084836129096624,0.07566465568077271,0.0796049584730973,0.08486191930565976,0.12418850980015209,0.03883810357466725,0.022334236188600778,0.01036783370473214,0.07922921888158907,0.05436847540585426,0.060478718878153155,0.0002547631504403127,0.032130697992495245,0.028974366653123848,0.12315791947329639,0.04933913013527409,0.010964317124893956,0.016226028785436445,29209
"Summit County, Colorado, USA",0.01454155824276751,0.0012755752844532888,0.18740752079187703,0.07332006735037497,0.07877952956783513,0.05699270370937294,0.09765804377774387,0.0375019133629267,0.04224705342109288,0.008826980968416753,0.04194091535282414,0.02188887188121843,0.043420582682789984,0.0,0.06132965967651413,0.03857339660186746,0.12669013725190048,0.023368539211184255,0.007653451706719727,0.03658349915812031,08117
"Bee County, Texas, USA",0.017152996845425875,0.07285094637223963,0.04820583596214511,0.0048304416403785475,0.06792192429022069,0.09956624605678245,0.12204258675078887,0.017350157728706617,0.02375788643533123,0.008182176656151412,0.025236593059936883,0.05875394321766557,0.029574132492113554,0.0008872239747634066,0.029968454258675056,0.1429416403785489,0.12292981072555212,0.06407728706624605,0.007787854889589904,0.03598186119873816,48025
"Kleberg County, Texas, USA",0.030947480753106195,0.036511929262901165,0.09124171049622685,0.012958304748837558,0.06524887567649976,0.16388444241176897,0.10961201311075539,0.0154737403765531,0.010214193154966075,0.0038874914246512697,0.057397667505145224,0.039865843433188504,0.05198566963945422,0.0,0.03292933912645783,0.08018903879868894,0.13484259470996268,0.028660721091546625,0.011357572985745867,0.022791371293543732,48273
"Williamsburg County, South Carolina, USA",0.016295025728987986,0.0,0.04948542024013727,0.0049742710120068605,0.09519725557461403,0.07855917667238423,0.14939965694682666,0.02229845626072041,0.012778730703259007,0.014837049742710103,0.1695540308747856,0.05437392795883366,0.07075471698113196,0.0,0.0179245283018868,0.06569468267581484,0.09039451114922817,0.05857632933104637,0.013293310463121776,0.015608919382504279,45089
"Elk County, Pennsylvania, USA",0.00746806419914837,0.003930560104814935,0.026269243367179763,0.006747461513265636,0.05280052407468059,0.04736324926302005,0.1715034392400915,0.019652800524074667,0.007271536193907611,0.012184736324926268,0.36927612184736375,0.0357680969538159,0.0236488699639699,0.0027513920733704504,0.01873566983295119,0.027251883393383563,0.10645266950540448,0.03164100884376022,0.007992138879790358,0.02129053390108093,42047
"Bolivar County, Mississippi, USA",0.05820895522388053,0.0020522388059701475,0.061940298507462486,0.023227611940298494,0.043656716417910434,0.14244402985074636,0.15345149253731383,0.015578358208955234,0.003917910447761189,0.008488805970149262,0.11529850746268679,0.05186567164179096,0.03666044776119406,0.0,0.04207089552238802,0.06492537313432821,0.11604477611940299,0.035541044776119385,0.004850746268656715,0.019776119402985064,28011
