longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site
"MI-12 in Wayne County, USA",0.04788388431395627,1.0,3.9601011578833254,0.9995806696044317,0.6690313945170391,1.0,18.57592705370777,0.0,31.7347545475533
"TX-26 in Denton County, USA",0.023597804528575208,0.8995052325230491,4.756588861104336,0.8893552124291008,1.0660082100840238,0.6919134002346502,25.433935107688093,0.0,37.10869655444927
"MA-05 in Middlesex County, USA",0.030539845503906926,1.0,2.7483619074577366,0.9728555148122561,0.750573787251234,0.8164396261064167,18.56753541801337,0.6964432280502855,7.873666081690401
"CA-45 in Orange County, USA",0.028217660811324253,1.0,2.154827070420809,0.9996328520438149,0.5512380420314857,1.0,15.03565275317011,0.37046857257908117,11.696750895988059
"GA-07 in Gwinnett County, USA",0.012291654401000794,0.9067410668486527,5.94034689923487,0.8490288873128659,1.2969575107512437,0.0,44.817871864897235,0.0,110.75726434096049
"OK-01 in Tulsa County, USA",0.02307945512229351,0.9335869331357127,4.177406014037321,0.8564267528866152,1.1751060150100607,0.9829328129855849,15.250903741561807,0.07779218761205804,28.401365662347875
"PA-12 in Allegheny County, USA",0.04148280595420636,0.9977674031687583,3.3305476611095544,0.9563328526623717,0.866210024712912,0.6699732547133025,27.351723609062613,0.025708505429339074,20.798871626724242
"TX-32 in Dallas County, USA",0.030972930982743844,0.999978522501515,3.208717157312632,0.9897000053693746,0.6845527856434337,1.0,15.439840543047021,0.028362570856568663,19.672319682734102
"CA-17 in Santa Clara County, USA",0.024489609405489787,0.9623697482350012,4.508153201990154,0.996885793469389,0.6480851968383309,1.0,7.246188878811302,0.9812886297644977,4.288629805683992
"MN-05 in Hennepin County, USA",0.07693703425220386,1.0,2.9621016294340787,0.9983711776892872,0.5598172916089644,1.0,11.862127275063028,1.0,3.7620000910934492
"TX-12 in Tarrant County, USA",0.02652689504967142,0.9097681673514532,5.086799764100367,0.9313854735025328,0.9171898935298551,0.2311604246240084,36.63392190317308,0.3687678920011506,12.170790272785174
"PA-01 in Bucks County, USA",0.02327978657908582,0.9372851475739186,4.945584110383472,0.8012499941957922,1.402739130167222,0.9017324399496659,16.776808187942635,0.8188560912452425,6.899684570781168
"CA-15 in San Mateo County, USA",0.03121580100309304,1.0,2.220910756010426,0.999861817120393,0.5628341597286087,1.0,11.79744584146143,0.29799526141406113,12.75035932245932
"CA-16 in Santa Clara County, USA",0.021971779279629504,0.9973632994455727,3.260232807946471,0.98412343015327,0.6483229532226127,1.0,12.844057871836622,0.925779384571544,4.972046298189056
"AZ-05 in Maricopa County, USA",0.021944289978252093,0.9849140638741614,4.627415580764886,0.9666730532452195,0.8651097634261873,1.0,11.314303915685112,0.4361022815790135,11.41542444787192
"NJ-05 in Bergen County, USA",0.016500059436870662,1.0,3.0773308801024766,0.9921334033148472,0.617177454020442,0.8084540619842289,23.141909466997134,0.8162447751000714,6.884929120362894
"MN-03 in Hennepin County, USA",0.06701280469860803,0.7863809951434361,7.623729341677533,0.8492656450059577,1.2569179935563723,0.7488136243992759,23.345503785068594,0.5861893345983775,9.998204521740416
"MO-05 in Jackson County, USA",0.04737258416250329,0.9970155116744752,3.4964011654794622,0.9715587364548303,0.8444867017470246,0.1825072895608379,38.97068677280525,0.3599382343454086,13.959946150829788
"PA-04 in Montgomery County, USA",0.03608297959916624,0.9671388501320758,3.9719946286078587,0.8627950078732842,1.1949956696661497,0.6092880724950862,24.7354254132835,0.9690306809790105,4.892100660473545
"NY-26 in Erie County, USA",0.03672737235934773,0.999634644659883,2.621695482791913,0.9621921320407019,0.8154271941176305,1.0,9.276288710218578,0.025682237000240367,21.44499684167368
"IL-09 in Cook County, USA",0.060365471209505646,1.0,2.4894862537253255,1.0,0.5291797935082344,1.0,16.670874503110188,0.0,34.774091092004376
"FL-19 in Lee County, USA",0.014506288959724794,0.8077938251488472,6.754557488424392,0.6535729053114311,1.9708597372237202,0.9720397666820839,17.740217207652943,0.0,134.57487104223551
"CO-06 in Arapahoe County, USA",0.04683695500661082,0.9757360740639944,3.8751960976517017,0.9946176710237902,0.704827077631118,0.6027552671573008,29.0608989052128,0.5357589608481882,9.766382288128515
"KS-03 in Johnson County, USA",0.03275306209906869,0.9776703948263791,3.7808265556767306,0.9478538622608684,0.941745696013389,0.03992372057330909,42.12715473677794,0.5313340865079534,9.41005557821524
"FL-08 in Brevard County, USA",0.011552212590849693,0.8685535399893177,5.819009472664404,0.7842508885416049,1.6459882454029402,0.7176514806828748,20.602182816189806,0.2591788490831042,23.914465673177954
"IL-10 in Lake County, USA",0.0258988062629138,0.7018764683141523,6.817773793321482,0.9118912381915326,1.008882037422123,0.20788850229478295,39.723254737902906,0.528436144235948,10.106561014449493
