longname,Housing Units per Adult,Vacancy %,Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %
"Historical Congressional District PA-5, 103rd-107th Congress, USA",0.5942553456365611,0.18058946760095354,0.3042013685593887,0.3605692365204144,0.335229394920197,0.5985335165501137,0.3712590928543844,0.03020739059550189,0.4355321306973569,0.4961568245316463,0.06831104477099692,0.5164276845628321,0.1480203317722208,0.10406589737581973,0.1053174628515332,0.08630803058103641,0.03986059285655778,0.27993268343587485
"Historical Congressional District NY-24, 106th-107th Congress, USA",0.6439489926556299,0.22364535391038035,0.2672684095759337,0.40838782698766546,0.32434376343640087,0.6922341592247891,0.27088447959216233,0.0368813611830485,0.2739790458697045,0.6864242254051831,0.03959672872511233,0.5230942132072143,0.1141070097869644,0.12298148033927277,0.11355561526197266,0.08340574169453326,0.04285593971004258,0.30889676543177363
"Historical Congressional District NE-3, 48th-52nd Congress, USA",0.5825028225750247,0.10876873930678024,0.3771419302839566,0.3770685646454212,0.24578950507062214,0.7717363137829049,0.1830887606860242,0.045174925531071046,0.4041357557011228,0.5758597523474597,0.020004491951417538,0.5104163646996405,0.1781107926833853,0.09092054470168624,0.09668785662184594,0.0766986198721538,0.04716582142128831,0.2995261283111657
"Historical Congressional District PA-14, 28th-29th Congress, USA",0.5590383384245958,0.08770629841697541,0.3130910193807106,0.39472123099673245,0.29218774962255706,0.4770206721834357,0.4804310857884167,0.04254824202814764,0.23644243511436758,0.6846186700368841,0.07893889484874829,0.5537384100414655,0.13010540790643815,0.08927773564194681,0.09950050859002178,0.08521297722526325,0.042164960594864576,0.31547413876121905
"Historical Congressional District PA-14, 30th-32nd Congress, USA",0.5590383384245958,0.08770629841697541,0.31309101938071054,0.3947212309967327,0.2921877496225567,0.47702067218343597,0.48043108578841637,0.042548242028147665,0.2364424351143675,0.6846186700368844,0.0789388948487482,0.5537384100414655,0.13010540790643815,0.08927773564194681,0.09950050859002178,0.08521297722526326,0.042164960594864576,0.31547413876122
"Historical Congressional District MA-5, 48th-52nd Congress, USA",0.5154804401578542,0.0609436981563618,0.2804248352847997,0.4433283413746582,0.276246823340542,0.17356602122174067,0.14544514581108056,0.6809888329671789,0.06143881702595887,0.09506156673221319,0.8434996162418279,0.6692595987658387,0.09021035589959531,0.06824000791672767,0.044672667087108923,0.05894221295184847,0.06867515737888094,0.556336481944783
"Historical Congressional District IL-1, 108th-112th Congress, USA",0.5748679443938827,0.10850914396358712,0.20165742903876782,0.3657810217968182,0.43256154916441386,0.3558429956859778,0.5729299564697885,0.07122704784423363,0.17249924010266268,0.7023712937002692,0.12512946619706816,0.6673199421993757,0.12225771022198519,0.07193284071290922,0.06677237471742123,0.05355849842869232,0.018158633719616426,0.4712004568420076
"Historical Congressional District AR-1, 98th-102nd Congress, USA",0.6042664007848976,0.1421510642305519,0.2908743159186684,0.40155511870546273,0.3075705653758688,0.8421701026446757,0.13665434780066246,0.021175549554661808,0.619722740701078,0.37468704312896417,0.0055902161699576906,0.26188004105042134,0.20950527963228516,0.15078823882778317,0.16611062751291103,0.1299539625981459,0.0817618503784535,0.34614518808805866
"Historical Congressional District TX-2, 86th-87th Congress, USA",0.5660248287514003,0.13919553562013837,0.2856986130864153,0.3968651324778752,0.31743625443570944,0.5600947306098285,0.427471876850207,0.01243339253996447,0.32044483344488445,0.6484580136951041,0.031097152860011426,0.31260089974008737,0.17570974379761767,0.13371262446347454,0.1381576391679249,0.13448314352217722,0.1053359493087183,0.28518600448387305
"Historical Congressional District TX-2, 88th-89th Congress, USA",0.5660248287514003,0.13919553562013837,0.2856986130864153,0.3968651324778752,0.31743625443570944,0.5600947306098285,0.427471876850207,0.01243339253996447,0.32044483344488445,0.6484580136951041,0.031097152860011426,0.31260089974008737,0.17570974379761767,0.13371262446347454,0.1381576391679249,0.13448314352217722,0.1053359493087183,0.28518600448387305
"Historical Congressional District PA-6, 90th-92nd Congress, USA",0.5287382143405258,0.07739034229777425,0.2994396585172414,0.3883743181354856,0.31218602334727297,0.5378715617566769,0.42369015501029667,0.03843828323302633,0.24825717951136192,0.6802285656279632,0.07151425486067493,0.5650029005801489,0.12108269278184086,0.0923851685186687,0.10494183496004948,0.08784237554132476,0.028745027617967274,0.2775591922436978
"Historical Congressional District IN-11, 44th-46th Congress, USA",0.552431523767381,0.07042050569178739,0.3420299337531702,0.4140426924020595,0.24392737384477012,0.36640104081964486,0.5747275979834124,0.058871361196942695,0.22700426274973037,0.6443428688819275,0.12865286836834214,0.31478404960901174,0.11030488872565132,0.08806710199828412,0.16968110321971697,0.18520527352007912,0.13195758292725684,0.24263516676011962
"Historical Congressional District MI-15, 93rd-97th Congress, USA",0.5387991155721199,0.04946497912773493,0.30686670174534203,0.3727702396016916,0.3203630586529664,0.35229985162247573,0.6271853428811047,0.020514805496419552,0.1432318935703332,0.7680600171528461,0.08870808927682064,0.47033158564713745,0.1971169627410968,0.07458502746367993,0.1189352175756516,0.10951933074064799,0.029511875831786202,0.3118525741889207
"Historical Congressional District MA-8, 18th-22nd Congress, USA",0.5359660534249826,0.06026625557090787,0.235990018239989,0.4151532926918574,0.34885668906815365,0.4518492938974273,0.4966476417098219,0.0515030643927507,0.19965628979458797,0.6813619465141765,0.11898176369123555,0.632683419001197,0.11759197360816566,0.10437547243009523,0.0699423409904235,0.050808407637348854,0.02459838633276989,0.36923528763639596
"Historical Congressional District PA-20, 103rd-107th Congress, USA",0.5646941996808437,0.08886295047725824,0.34635161944974335,0.3877289386645308,0.2659194418857259,0.6159921608916545,0.3516623700880456,0.03234546902029982,0.32380587692814705,0.6244121063067078,0.0517820167651452,0.5670488761720327,0.13573498475408818,0.08786311754871919,0.09117693992909373,0.07014869205443003,0.048027389541636226,0.23704540197654478
"Historical Congressional District FL-9, 88th-89th Congress, USA",0.5565357831304378,0.12844416013979468,0.23243390335424458,0.36352439059322245,0.40404170605253314,0.2903749735188208,0.6943012499117279,0.015323776569451305,0.2649799311926608,0.6706206995412843,0.06439936926605484,0.208815704533661,0.16224903628686813,0.1868090217887409,0.2116123879448168,0.17173691780302333,0.05877693164288983,0.3705501845173804
"Historical Congressional District GA-2, 103rd Congress, USA",0.579482785338596,0.13830992119047994,0.2592910484172505,0.36727004312861977,0.3734389084541297,0.77409215819511,0.20421889215289935,0.02168894965199066,0.587135767512649,0.40020661370330973,0.012657618784041308,0.36419980378776445,0.16488392532571008,0.13018837861647226,0.15776738678850669,0.1274681492773193,0.055492356204227315,0.4440443676318732
"Historical Congressional District MO-5, 46th-47th Congress, USA",0.5832202162798064,0.14008417541069454,0.33015020213876456,0.41683063319836594,0.25301916466286944,0.8664152668266483,0.1009027539709748,0.032681979202376955,0.5138999205718818,0.47776644427355336,0.008333635154564789,0.24142059553409612,0.15290071679954445,0.1307579431690197,0.20286364347516966,0.19024230845278214,0.08181479256938806,0.2791781130809731
"Historical Congressional District GA-2, 104th Congress, USA",0.579419878490217,0.13841448071963264,0.2593844777093737,0.3670786059898961,0.3735369163007301,0.7722339169364149,0.2060184825658132,0.021747600497771944,0.5860740716103962,0.4012774219886768,0.012648506400927056,0.36407000909332965,0.16474981773559985,0.13032477462470615,0.15795318892899568,0.12742655901171993,0.05547565060564866,0.4438904805724345
"Historical Congressional District CA-34, 94th-97th Congress, USA",0.47581237828773054,0.04035033846802543,0.21655878560549277,0.4288404196943745,0.3546007947001327,0.04236993477448636,0.46102827049431266,0.496601794731201,0.02068211764556029,0.19607752168502848,0.7832403606694113,0.6624441136550197,0.1553672661890179,0.09225068697814182,0.04051193449115212,0.028660575169403953,0.020765423517264504,0.44323046844553254
"Historical Congressional District CT-1, 98th-102nd Congress, USA",0.5429588362735995,0.06377391063590687,0.2625460393840125,0.3809398355181656,0.3565141250978219,0.28636915388289846,0.5999142534862185,0.11371659263088309,0.09113943095120057,0.611103091538538,0.2977574775102615,0.6002659847833756,0.1269382111131052,0.11484848350272918,0.07235851702847453,0.05732936893779325,0.02825943463452222,0.37221007762991
"Historical Congressional District NY-2, 98th Congress, USA",0.42503882611256893,0.05150617906153862,0.23180600124204045,0.3596533033168265,0.4085406954411331,0.10397047123638659,0.21818869224472312,0.6778408365188904,0.053302023852465345,0.14647933623444365,0.8002186399130911,0.6135459299115193,0.16302027554805626,0.08139706665538929,0.07060457750885156,0.05323939200685223,0.018192758369331385,0.20476436518264832
"Historical Congressional District WV-3, 113th-117th Congress, USA",0.609546586508398,0.14918829415787768,0.2674949461214521,0.3630104782994378,0.36949457557911014,0.7948668237319627,0.19010749775158864,0.015025678516448615,0.5566782075405479,0.43921939599346127,0.004102396465990902,0.4159828701486727,0.17965707089392113,0.13196969481441653,0.13772220212363567,0.10040639659358792,0.03426176542576599,0.258059179435025
"Historical Congressional District IL-2, 108th-112th Congress, USA",0.5597672489242215,0.10792389219825814,0.24165169593027241,0.33625606894184884,0.4220922351278786,0.3642370845568707,0.6063643877259782,0.029398527717151,0.19102793510068497,0.7293099741056854,0.07966209079362957,0.6901101056303013,0.1450949315044614,0.05734775500827594,0.04870500225942284,0.04598055852693057,0.012761647070608026,0.40411720550262614
"Historical Congressional District NY-31, 99th-102nd Congress, USA",0.5468890580663022,0.08318305492280435,0.2883679174936467,0.39417253170877614,0.3174595507975771,0.5075897280354928,0.41458802925622595,0.0778222427082812,0.1747124318497462,0.7084239139404833,0.11686365420977046,0.5160496644721606,0.14226958490365713,0.10635281032941796,0.10327041597193434,0.07796404685041274,0.05409347747241717,0.2432132910411189
"Historical Congressional District OR-2, 63rd-77th Congress, USA",0.5713691014404526,0.12785459673312702,0.2793937579048363,0.4113523612944529,0.3092538808007108,0.5769996970517631,0.3380323398379063,0.08496796311033061,0.29151650131605533,0.5760680299655818,0.13241546871836285,0.28782459436326113,0.17000092216235627,0.10530164940649998,0.18132899143370917,0.17644013208219336,0.07910371055197993,0.31612208408910153
"Historical Congressional District OR-2, 78th-89th Congress, USA",0.5713691014404526,0.12785459673312702,0.2793937579048363,0.4113523612944529,0.3092538808007108,0.5769996970517631,0.3380323398379063,0.08496796311033061,0.29151650131605533,0.5760680299655818,0.13241546871836285,0.28782459436326113,0.17000092216235627,0.10530164940649998,0.18132899143370917,0.17644013208219336,0.07910371055197993,0.31612208408910153
"Historical Congressional District MI-15, 98th-102nd Congress, USA",0.5374790587243296,0.045854439916936045,0.3057536293663599,0.37321686291596523,0.32102950771767497,0.30444667469293785,0.6687247595022839,0.026828565804778312,0.13634915395608632,0.7775492171292823,0.08610162891463136,0.4609233744037467,0.19130916204997134,0.08473853959371574,0.12730072236074633,0.1075935257603517,0.0281346758314681,0.31822261999361534
"Historical Congressional District ME-2, 88th-97th Congress, USA",0.6916840659043456,0.23820874232840974,0.267013577002578,0.4510627073430525,0.28192371565436947,0.6825304151001632,0.30155316425876044,0.015916420641076345,0.35189479981793714,0.6270878725597286,0.0210173276223342,0.4293736381708401,0.1450623589247665,0.13628753576777602,0.11711668225582873,0.12389833799981044,0.048261446880978234,0.27041106536565573
"Historical Congressional District PA-6, 58th-61st Congress, USA",0.5741939458479465,0.10307315017051769,0.23178495337732477,0.3590286044922806,0.4091864421303947,0.26884720435315207,0.61384167874558,0.11731111690126789,0.13617864569651436,0.6390749489842982,0.22474640531918752,0.8349431627907506,0.058410332281871986,0.0338806070804969,0.02829734151372307,0.02017914197623088,0.02428941435692652,0.4879069962690511
"Historical Congressional District PA-6, 62nd Congress, USA",0.5741939458479465,0.10307315017051769,0.23178495337732477,0.3590286044922806,0.4091864421303947,0.26884720435315207,0.61384167874558,0.11731111690126789,0.13617864569651436,0.6390749489842982,0.22474640531918752,0.8349431627907506,0.058410332281871986,0.0338806070804969,0.02829734151372307,0.02017914197623088,0.02428941435692652,0.4879069962690511
"Historical Congressional District PA-6, 63rd-67th Congress, USA",0.5741939458479465,0.10307315017051769,0.23178495337732477,0.3590286044922806,0.4091864421303947,0.26884720435315207,0.61384167874558,0.11731111690126789,0.13617864569651436,0.6390749489842982,0.22474640531918752,0.8349431627907506,0.058410332281871986,0.0338806070804969,0.02829734151372307,0.02017914197623088,0.02428941435692652,0.4879069962690511
"Historical Congressional District NY-2, 83rd-87th Congress, USA",0.4303212851405622,0.0477782962617307,0.228709990176614,0.3807532237700218,0.39053678605336417,0.14677863171664376,0.2368430978132099,0.6163782704701464,0.04835718317672241,0.18085163022849118,0.7707911865947864,0.7757549069060076,0.0686013906426437,0.05336091290557055,0.03438524529274086,0.039219772839457066,0.02867777141358034,0.2278019547128546
"Historical Congressional District MN-5, 98th-102nd Congress, USA",0.5623266941331864,0.05346830362872021,0.2747528045078443,0.4231470886563185,0.30210010683583727,0.18704115725976203,0.6331767815051826,0.1797820612350554,0.11124334521934814,0.5672398466664674,0.32151680811418437,0.6804850949987259,0.08600051973628388,0.06917015982558328,0.041623004614852896,0.05929503573385553,0.06342618509069868,0.4822552713535315
"Historical Congressional District PA-23, 44th Congress, USA",0.5794012433653873,0.07573357185631012,0.3192996454292064,0.41257204653524887,0.2681283080355447,0.4756977214358306,0.48148212964703335,0.04282014891713597,0.20152522171907425,0.6854028043238091,0.1130719739571167,0.586589783760139,0.12450332863729245,0.09132757040294841,0.0819357745379841,0.0692051891383943,0.04643835352324172,0.2845411357819595
"Historical Congressional District CT-3, 93rd-97th Congress, USA",0.5322094535993062,0.07231875496526859,0.2245049027532223,0.39849383594059856,0.3770012613061792,0.23714759535655058,0.5608927151078462,0.20195968953560317,0.08779079783726637,0.5160499897982547,0.39615921236447893,0.5973129701380355,0.1319070342542552,0.1150262650516039,0.07626853766740439,0.05262654652468775,0.026858646364013188,0.37219820298554873
"Historical Congressional District OH-17, 38th-42nd Congress, USA",0.5713339629979444,0.08446978831986184,0.3298420832403169,0.3860494709371601,0.284108445822523,0.8275992438563327,0.15137996219281652,0.021020793950850724,0.4548309954670363,0.5343184495127973,0.010850555020166384,0.5756839651793757,0.15031492668536844,0.08011782133910633,0.09383616669821729,0.07346993864751608,0.02657718145041602,0.3027100774363062
"Historical Congressional District PA-9, 98th-102nd Congress, USA",0.5603102410105651,0.09960896571629652,0.3163781327464351,0.4052618452230295,0.27836002203053534,0.7210567931146543,0.2673525454262236,0.011590661459122088,0.4265318718536505,0.5471246466971366,0.02634348144921277,0.48805964417904163,0.1481339949741351,0.10410876638631784,0.115437270653008,0.10440448309656991,0.03985584071092739,0.2544312212618717
"Historical Congressional District TX-13, 94th-97th Congress, USA",0.5723123332173106,0.13075438496906397,0.3073529183302581,0.39278223989808275,0.2998648417716592,0.592739398515162,0.3790109475273698,0.028249653957468254,0.29680140885448514,0.6633493058115264,0.03984928533398839,0.48058228969516187,0.15648934885031807,0.12061772641243675,0.08082390367655962,0.09302540973704468,0.06846132162847904,0.34253126249072446
"Historical Congressional District TN-5, 44th-47th Congress, USA",0.5294507900865708,0.06866834324970865,0.28450454352519616,0.4353688897595698,0.2801265667152341,0.3992221132443364,0.5493372252142202,0.05144066154144329,0.25702561866553036,0.6706657129562563,0.0723086683782133,0.18934373982731692,0.11052387924109414,0.13915784229509218,0.19799414582732575,0.21930471925529949,0.14367567355387156,0.3179875809028398
"Historical Congressional District NY-2, 99th-102nd Congress, USA",0.42514220450575535,0.05114225965666366,0.2316674186045179,0.3596548227778549,0.40867775861762723,0.10365439237721538,0.21823699382158793,0.6781086138011968,0.053044456060621165,0.1474013120349147,0.7995542319044641,0.6128994287274276,0.16319227787475452,0.08166189763129243,0.07085270979907146,0.05312822780486372,0.018265458162590033,0.20549968180223604
"Historical Congressional District NY-31, 98th Congress, USA",0.5470601250309106,0.08350978199668514,0.2879418945721649,0.39486490138666175,0.3171932040411733,0.5078780668846833,0.4144071359714736,0.07771479714384304,0.17380023943915276,0.7092692238514069,0.11693053670944023,0.5167925303436346,0.14217914982869348,0.10603604846488741,0.10312521188533343,0.07780777956857791,0.05405927990887318,0.24356125687194138
"Historical Congressional District IA-2, 103rd-107th Congress, USA",0.5823081256417013,0.09365211251672498,0.3410890576889556,0.3684593696533666,0.29045157265767785,0.7618087557603668,0.18065956221198276,0.05753168202765049,0.42037147824477183,0.5409601974503393,0.038668324304888854,0.565198609505472,0.14292498175561616,0.061058835681416866,0.0888675867589323,0.09045444965575883,0.05149553664280399,0.25462388080237347
"Historical Congressional District NY-31, 83rd-87th Congress, USA",0.6117105618525714,0.15785594496726021,0.31157604797170163,0.39936598857067146,0.2890579634576269,0.3986726417534547,0.51450471989228,0.08682263835426526,0.11624203027300636,0.7065257708859074,0.17723219884108632,0.4464508555282339,0.12168376384545194,0.12780591955813028,0.11980593442258435,0.11568767237831276,0.0685658542672867,0.28604146545204956
"Historical Congressional District VA-6, 63rd-72nd Congress, USA",0.5527938800825813,0.09077321091944504,0.30144226449476463,0.36213519992402077,0.33642253558121465,0.5268425732434558,0.4378077819276756,0.035349644828868494,0.2975930492157891,0.6426841079983505,0.05972284278586037,0.3861799428252576,0.1720225276599112,0.13324488755615832,0.1328511792377699,0.11387094626389549,0.06183051645700753,0.3563650781484342
"Historical Congressional District HI-1, 99th-102nd Congress, USA",0.4907403233319809,0.09855427484088275,0.2194418767287164,0.4119308212741661,0.36862730199711746,0.1133316369822444,0.46166547898732363,0.4250028840304319,0.05804623640426683,0.23078449940675388,0.7111692641889793,0.38540630262279846,0.26137843172998515,0.12707835021575423,0.09655250040330585,0.07824165349915632,0.05134276152900006,0.44607439672324317
"Historical Congressional District CA-19, 93rd Congress, USA",0.37327061490507224,0.024681311073187617,0.1884795904409635,0.4319002560427798,0.37962015351625666,0.1618168287618352,0.6424881022076065,0.19569506903055817,0.030168569838994463,0.38571941591350617,0.5841120142474994,0.7599658398621818,0.09726472023971684,0.06831941490976041,0.03819431580322715,0.021205148665257863,0.015050560519855934,0.40862530115870627
"Historical Congressional District TN-7, 70th-72nd Congress, USA",0.5375807206364062,0.07858566690749558,0.3055104842302793,0.4119314676151056,0.2825580481546151,0.4507115811463648,0.3625799712756226,0.18670844757801264,0.3009419339453913,0.4354954095624174,0.26356265649219124,0.20455479388359726,0.1337390670060224,0.12767901958653463,0.20036344354737784,0.18227699774025846,0.15138667823620947,0.22752347454188593
"Historical Congressional District MS-8, 58th-61st Congress, USA",0.567444988026705,0.10390165255945183,0.24168160740788644,0.4162243586274689,0.34209403396464466,0.45651207586309167,0.4997036598014512,0.04378426433545708,0.289687187512442,0.6610495600100084,0.04926325247754968,0.2767817269669066,0.1830638952318351,0.13943445070884897,0.1613857070391578,0.16679978070774493,0.07253443934550659,0.33324116160919787
"Historical Congressional District MS-8, 62nd-65th Congress, USA",0.567444988026705,0.10390165255945183,0.24168160740788644,0.4162243586274689,0.34209403396464466,0.45651207586309167,0.4997036598014512,0.04378426433545708,0.289687187512442,0.6610495600100084,0.04926325247754968,0.2767817269669066,0.1830638952318351,0.13943445070884897,0.1613857070391578,0.16679978070774493,0.07253443934550659,0.33324116160919787
"Historical Congressional District MS-8, 66th-72nd Congress, USA",0.567444988026705,0.10390165255945183,0.24168160740788644,0.4162243586274689,0.34209403396464466,0.45651207586309167,0.4997036598014512,0.04378426433545708,0.289687187512442,0.6610495600100084,0.04926325247754968,0.2767817269669066,0.1830638952318351,0.13943445070884897,0.1613857070391578,0.16679978070774493,0.07253443934550659,0.33324116160919787
"Historical Congressional District NC-1, 106th Congress, USA",0.6187002934071656,0.15169628958099318,0.27124693883620304,0.38045675852845945,0.34829630263533756,0.8044376408325749,0.18811590998944366,0.007446449177981484,0.5091943235086711,0.47580202537252636,0.01500365111880248,0.3419143729890666,0.1508577936756933,0.13598945480703897,0.18235826921219,0.12820230500771435,0.060677804308296786,0.4012184336115812
"Historical Congressional District PA-21, 38th-42nd Congress, USA",0.5772799383604486,0.10073970764114619,0.32504594942447845,0.3778115186512233,0.2971425319242983,0.8217261677241802,0.16726549957954281,0.011008332696277011,0.4714916238796508,0.5136575565854614,0.014850819534887752,0.581249847744685,0.1420605623907985,0.08917569630291242,0.09042609417559874,0.0658672912543097,0.031220508131695815,0.23994083826301313
"Historical Congressional District PA-21, 43rd Congress, USA",0.5772799383604486,0.10073970764114619,0.32504594942447845,0.3778115186512233,0.2971425319242983,0.8217261677241802,0.16726549957954281,0.011008332696277011,0.4714916238796508,0.5136575565854614,0.014850819534887752,0.581249847744685,0.1420605623907985,0.08917569630291242,0.09042609417559874,0.0658672912543097,0.031220508131695815,0.23994083826301313
"Historical Congressional District NY-16, 99th-102nd Congress, USA",0.5343985381763324,0.06367489423963867,0.26796345112957165,0.37883475163440133,0.353201797236027,0.21387731442643976,0.34179927047465497,0.44432341509890527,0.23672078229043306,0.36146881408577763,0.4018104036237894,0.75252046319414,0.07867245594874522,0.03962490433492719,0.0346799420630504,0.059910685563127286,0.034591548896009856,0.8729696663940375
"Historical Congressional District VA-7, 43rd-47th Congress, USA",0.5409293278201353,0.09492974954184484,0.2968936358496889,0.3909037330399246,0.3122026311103865,0.3736016461421359,0.4950482093828074,0.13135014447505663,0.197300835440095,0.621559212672546,0.181139951887359,0.31081365574437014,0.1371212495819021,0.143653352104103,0.16062197826001862,0.16186329289323936,0.08592647141636682,0.32630102622588697
"Historical Congressional District VA-7, 48th Congress, USA",0.5409293278201353,0.09492974954184484,0.2968936358496889,0.3909037330399246,0.3122026311103865,0.3736016461421359,0.4950482093828074,0.13135014447505663,0.197300835440095,0.621559212672546,0.181139951887359,0.31081365574437014,0.1371212495819021,0.143653352104103,0.16062197826001862,0.16186329289323936,0.08592647141636682,0.32630102622588697
"Historical Congressional District PA-19, 28th-29th Congress, USA",0.5848155174584432,0.10313969586632074,0.323989514786339,0.3859143957440837,0.2900960894695774,0.8203150184565222,0.16631438881315244,0.01337059273032541,0.5027943943532993,0.4749457764430669,0.022259829203633726,0.5886856110739089,0.1423250658525909,0.0851488788767378,0.08717372821893006,0.06679477697205849,0.029871939005773805,0.224454918477947
"Historical Congressional District NC-1, 107th Congress, USA",0.6187304802337565,0.15173435467553115,0.27124024137153396,0.3804867794354185,0.3482729791930476,0.8044117544822221,0.18820443601481926,0.007383809502958727,0.5092880737794963,0.4757050447599597,0.015006881460543773,0.3419428639430337,0.15082829047703694,0.13594195756118627,0.1823661883106969,0.1282151976772932,0.06070550203075307,0.4012990879031914
"Historical Congressional District TN-4, 48th-51st Congress, USA",0.5437874979128116,0.08445816630843067,0.27967116384193436,0.4311898100318184,0.28913902612624726,0.5007817529182375,0.46771839806177234,0.031499849019990214,0.3339440284250487,0.5796426951887745,0.08641327638617669,0.20533761076323898,0.14785730034046898,0.13405092734345325,0.1838958185476481,0.1873915010096506,0.14146684199554016,0.26920541046317936
"Historical Congressional District LA-1, 93rd-97th Congress, USA",0.567346340987128,0.09622697174326363,0.19531860310397273,0.338161907524229,0.46651948937179827,0.320019068827638,0.633673125955389,0.046307805216972954,0.1532895177106463,0.7641800658459404,0.08253041644341325,0.3018688988183484,0.1786918503898748,0.13816870386179883,0.13000903387355592,0.1758068789360633,0.07545463412035874,0.3335679872469971
"Historical Congressional District MA-10, 13th Congress, USA",0.515213955315843,0.055167752083089605,0.2565939706545784,0.4163532077257566,0.327052821619665,0.40943860141153104,0.45461113663071107,0.13595026195775792,0.13686400042036792,0.607237072128043,0.25589892745158904,0.5544256021474245,0.10721868666535196,0.12210129632813109,0.09322029428417325,0.08120874368422228,0.041825376890696854,0.37122168717227416
"Historical Congressional District PA-11, 18th-22nd Congress, USA",0.5333673816819884,0.0606741478656744,0.32587109262976977,0.40512976770863,0.26899913966160016,0.45411670663469517,0.5215027977617878,0.02438049560351718,0.1902487382840672,0.7180064888248008,0.0917447728911321,0.40577291537697935,0.13843629224924556,0.12017915282692757,0.1324098664895935,0.1349710899318084,0.06823068312544575,0.2674770297228576
"Historical Congressional District PA-5, 13th-17th Congress, USA",0.5333673816819884,0.0606741478656744,0.32587109262976977,0.40512976770863,0.26899913966160016,0.45411670663469517,0.5215027977617878,0.02438049560351718,0.1902487382840672,0.7180064888248008,0.0917447728911321,0.40577291537697935,0.13843629224924556,0.12017915282692757,0.1324098664895935,0.1349710899318084,0.06823068312544575,0.2674770297228576
"Historical Congressional District NY-16, 98th Congress, USA",0.5316577727158329,0.06065663211271222,0.2662213954511357,0.3809527643814235,0.3528258401674409,0.2184298618189145,0.3418064471081213,0.43976369107296415,0.23925615265763667,0.3636646037758513,0.397079243566512,0.7517985379010113,0.07900149531423924,0.03981382112889316,0.03489606598440057,0.0598183534788558,0.03467172619259988,0.8752098849978901
"Historical Congressional District PA-17, 90th-92nd Congress, USA",0.5595654600345605,0.09304542523321438,0.3199970894590662,0.4019826281944862,0.2780202823464477,0.4960576459301421,0.4720878116763721,0.03185454239348564,0.30544028872320067,0.6254849263001693,0.06907478497663001,0.5396837266788679,0.13821226001518852,0.10070287766530049,0.10136769695687274,0.07936816311962938,0.04066527556414094,0.3263442015367578
"Historical Congressional District PA-17, 93rd-97th Congress, USA",0.5560599071117301,0.08833609194846827,0.31479160737915624,0.4013161318354592,0.28389226078538454,0.4725892078566152,0.49247178639806977,0.034939005745315194,0.27718349471977444,0.6504684446379785,0.07234806064224726,0.530121593903445,0.14352638416637986,0.10046757643008244,0.10387078759402757,0.08156089928170351,0.04045275862436143,0.32597988482536433
"Historical Congressional District NY-3, 53rd-57th Congress, USA",0.5223178877980859,0.0628485139911759,0.28434698026285166,0.37880161884864244,0.33685140088850574,0.08559384613525918,0.3713287239951703,0.5430774298695705,0.062067235071001044,0.30363810508939365,0.6342946598396052,0.8303582954526372,0.03434835614177764,0.025392071013224188,0.02206779349556643,0.037248582595501664,0.050584901301292964,0.7086517095799736
"Historical Congressional District GA-8, 65th-69th Congress, USA",0.5349471035262802,0.09812596058318544,0.26296767607853405,0.34790423284144206,0.38912809108002383,0.4556236807719378,0.513518946627801,0.030857372600261335,0.31037163882393237,0.6402747074915295,0.04935365368453814,0.203408244148839,0.12808601819487608,0.14981229206976823,0.21819494082460092,0.2292190385894696,0.07127946617244615,0.3357089650293686
"Historical Congressional District GA-8, 70th-72nd Congress, USA",0.5349471035262802,0.09812596058318544,0.26296767607853405,0.34790423284144206,0.38912809108002383,0.4556236807719378,0.513518946627801,0.030857372600261335,0.31037163882393237,0.6402747074915295,0.04935365368453814,0.203408244148839,0.12808601819487608,0.14981229206976823,0.21819494082460092,0.2292190385894696,0.07127946617244615,0.3357089650293686
"Historical Congressional District OK-6, 103rd-107th Congress, USA",0.590460639354247,0.1458083315606324,0.3260000627717592,0.3828805832259695,0.2911193540022712,0.667371872839096,0.30593801342434096,0.026690113736563045,0.3744456709482398,0.5903120321628804,0.03524229688887968,0.4771131769082904,0.18145203315807568,0.12237754236274262,0.0702836621759131,0.08445134008231775,0.06432224531266047,0.37642042553691485
"Historical Congressional District TX-1, 90th Congress, USA",0.5758589075356623,0.13545129712583062,0.3175528212369475,0.36236927043094935,0.3200779083321032,0.778195755497386,0.19465805338438366,0.027146191118230283,0.4225969239665998,0.5568192252584088,0.020583850774991478,0.2813941117514812,0.17308590616193217,0.16164510859580386,0.15468485475381827,0.14178344320053746,0.08740657553642688,0.2740355509958787
"Historical Congressional District AR-2, 53rd-57th Congress, USA",0.5888522522399008,0.12795886689949554,0.339862219821852,0.3915893173749402,0.2685484628032079,0.8240407179998537,0.1603905427362063,0.01556873926394002,0.461447393206321,0.5247781789573558,0.013774427836323223,0.27535660017038993,0.17073839038937247,0.14781313786955666,0.15997412567007185,0.15682123855730448,0.08929650734330463,0.3038596965619825
