longname,Population [StatCan],PW Density (1km) [StatCan],Area-weighted Density [StatCan],Area,Compactness
"La Matapédia CRM, Quebec, Canada",17592.0,230.05463430846444,3.2372388523002726,5434.260739673169,0.19251497718706784
"L'Islet CRM, Quebec, Canada",17568.0,114.19530235432731,8.184732914958433,2146.4353427944716,0.5834393735859456
"Bonaventure CRM, Quebec, Canada",17557.0,120.79891908321983,3.9265136178658073,4471.396691486027,0.4453007633908982
"La Côte-de-Gaspé CRM, Quebec, Canada",17547.0,171.31001978801896,4.105569739870718,4273.950051218116,0.2894685189270755
"Inverness County, Nova Scotia, Canada",17299.0,142.8419616353942,4.180848567899404,4137.676770410172,0.27093019096950266
"Le Rocher-Percé CRM, Quebec, Canada",17219.0,118.20961423343603,5.3619322016053,3211.3423580486215,0.2546334522110269
"Digby County, Nova Scotia, Canada",17062.0,94.08223106593043,5.959970855645704,2862.7656767545554,0.2431151170559675
"Les Etchemins CRM, Quebec, Canada",16927.0,167.2324584077181,9.281854365218349,1823.6657605219605,0.3372931789032141
"Division No. 10, Saskatchewan, Canada",16483.0,130.31144811560358,1.2544677303235594,13139.437230281414,0.5682673926540608
"Témiscamingue CRM, Quebec, Canada",16132.0,157.6045537417214,0.8381817737709839,19246.421844061406,0.2317501639786587
"Acton CRM, Quebec, Canada",15654.0,383.43807350443626,26.85644973379038,582.8767448850238,0.3834916313129612
"Charlevoix-Est CRM, Quebec, Canada",15409.0,238.22756842404286,6.24960976461757,2465.5939459194246,0.37083394813141884
"Division No. 19, Manitoba, Canada",15381.0,107.38023934539324,0.17887456437812274,85987.63079297356,0.09458359877460491
"La Tuque Territory, Quebec, Canada",15038.0,587.1878853718189,0.5072005800134658,29649.019722336976,0.3362969798758669
"Pontiac CRM, Quebec, Canada",14764.0,115.29158636933063,1.0442332844459492,14138.603145401083,0.2518156354158924
"Division No. 9, Newfoundland and Labrador, Canada",14733.0,85.82162131285624,0.9372269444714316,15719.778530598027,0.08391563854031046
"Les Sources CRM, Quebec, Canada",14623.0,448.0524777197265,18.462735205856664,792.027824531728,0.29547357786456063
"Division No. 8, Manitoba, Canada",13877.0,83.24323068198638,2.3521784454492707,5899.637430505179,0.43196837941909266
"Manitoulin District, Ontario, Canada",13734.0,88.55902974701715,3.363881940507458,4082.782999788679,0.03637985984749523
"Division No. 3, Newfoundland and Labrador, Canada",13532.0,150.39704598988496,0.5809084715384684,23294.547528566894,0.10148275509798063
"Shelburne County, Nova Scotia, Canada",13436.0,104.57209438459232,4.724928725499402,2843.640778640503,0.22746457714940965
"Avignon CRM, Quebec, Canada",13415.0,117.69134920291935,3.7497728096400165,3577.550075970565,0.15732615607361414
"Charlevoix CRM, Quebec, Canada",13371.0,267.1498862215942,3.4052149018974465,3926.624423189691,0.2965562498853929
"Division No. 5, Manitoba, Canada",13326.0,203.08825225309556,1.5723154654031732,8475.39841286427,0.36507314260606866
"Division No. 18, Alberta, Canada",13226.0,237.5231451276971,0.3948806821142439,33493.66175419428,0.25998888815114296
"Division No. 10, Manitoba, Canada",12913.0,219.14290987513613,6.706445055140795,1925.4612382310654,0.35435176751927455
"Mékinac CRM, Quebec, Canada",12762.0,161.55518719760957,2.2776616399989527,5603.114956094123,0.19192921040998495
"Communauté maritime des Îles-de-la-Madeleine Territory, Quebec, Canada",12580.0,161.67404449481157,28.30355553525025,444.4671265534969,0.07522543429214858
"Division No. 3, Saskatchewan, Canada",12262.0,166.96545050791315,0.6455932852361445,18993.38218103495,0.4171834855039076
"Kivalliq Region, Nunavut, Canada",11045.0,474.8322091042958,0.020262748275635338,545088.9410337742,0.04049113738438046
"La Haute-Gaspésie CRM, Quebec, Canada",10950.0,153.036532899711,2.1068186025925235,5197.409965208012,0.31196614671202927
"Division No. 4, Saskatchewan, Canada",10872.0,220.6622973389512,0.5006167112013552,21717.213502341765,0.38350444014881624
"Queens County, New Brunswick, Canada",10690.0,50.55642374509825,2.744509763541525,3895.0489963663263,0.22873858388779655
"Queens County, Nova Scotia, Canada",10477.0,147.44364881517953,3.664160450767486,2859.318018621568,0.48188541983237304
"La Haute-Côte-Nord CRM, Quebec, Canada",10278.0,176.15067176867484,0.8210106370581837,12518.717220068873,0.4281233876208349
"Division No. 16, Manitoba, Canada",9945.0,165.02525594210303,2.0167222822252997,4931.26896432485,0.39086720635016803
"Division No. 6, Manitoba, Canada",9906.0,220.99028558304374,2.4338380555157975,4070.1146806173365,0.5824879879904038
"Mount Waddington Regional district, British Columbia, Canada",9878.0,382.7130182476623,0.44308548582463897,22293.666382720196,0.03553324602955132
"Division No. 4, Manitoba, Canada",9665.0,82.99835596166558,2.0803429058331746,4645.868704096732,0.45285196581355697
"Division No. 20, Manitoba, Canada",9634.0,278.7983582108042,0.9501035386286197,10139.947498675485,0.2991249346448969
"Minganie--Le Golfe-du-Saint-Laurent CDR, Quebec, Canada",9373.0,231.34289121264396,0.08831421691915912,106132.40231275375,0.0948141767853184
"Division No. 4, Alberta, Canada",9220.0,188.53970987779732,0.4143435656961079,22252.065105705602,0.3912192369155385
"Les Basques CRM, Quebec, Canada",8873.0,299.71937628989843,7.5936749510779045,1168.4724533462547,0.3558341912806446
"Richmond County, Nova Scotia, Canada",8005.0,54.10584126330892,5.145817750697774,1555.632241136896,0.1309137667743323
"Victoria County, Nova Scotia, Canada",7441.0,63.92809816162699,2.339024288640389,3181.241014100478,0.2110663407990357
"Guysborough County, Nova Scotia, Canada",7341.0,39.587716207199705,1.6363538689074284,4486.193444759896,0.19222321314656857
"L'Île-d'Orléans CRM, Quebec, Canada",6780.0,97.39446836401856,26.302612317031834,257.7690732113981,0.2681442093511176
"Kitikmeot Region, Nunavut, Canada",6458.0,292.8586005397554,0.012372954760347825,521944.8486707677,0.00667338870403077
"Region 5 Region, Northwest Territories, Canada",6279.0,238.01595124853978,0.030563515129902775,205441.02906071636,0.20379628355314816
"Region 1 Region, Northwest Territories, Canada",6205.0,376.9575465076066,0.015434693868635215,402016.3958424312,0.0051859287855592
"Division No. 23, Manitoba, Canada",4690.0,154.59503519996696,0.01716996380963035,273151.42023592716,0.20878115691736576
"Northern Rockies Regional district, British Columbia, Canada",4478.0,320.910246223178,0.05182516977144476,86405.89157254128,0.2665728176333669
"Central Coast Regional district, British Columbia, Canada",3582.0,134.65681186829966,0.13368298858566563,26794.73310625916,0.04613094322761577
"Region 4 Region, Northwest Territories, Canada",2872.0,93.95262086969764,0.013801465385343409,208093.84509632914,0.2148618503220494
"Region 3 Region, Northwest Territories, Canada",2650.0,142.18986697686657,0.0776095988594628,34145.26088195198,0.13250680153432837
"Division No. 11, Newfoundland and Labrador, Canada",2323.0,86.94984640877439,0.03029196927799265,76686.99181230443,0.011177997644777445
"Region 2 Region, Northwest Territories, Canada",2259.0,88.36459983824842,0.008432895742352751,267879.51244962815,0.18047402100449889
"Stikine Region, British Columbia, Canada",683.0,28.354746391373386,0.005607933505928754,121791.7436570756,0.06346040229849341
