longname,Architecture and engineering occupations %,Computer and mathematical occupations %,"Life, physical, and social science occupations %","Arts, design, entertainment, sports, and media occupations %",Community and social service occupations %,"Educational instruction, and library occupations %",Legal occupations %,Health diagnosing and treating practitioners and other technical occupations %,Health technologists and technicians %,Business and financial operations occupations %,Management occupations %,Construction and extraction occupations %,"Farming, fishing, and forestry occupations %","Installation, maintenance, and repair occupations %",Material moving occupations %,Production occupations %,Transportation occupations %,Office and administrative support occupations %,Sales and related occupations %,Building and grounds cleaning and maintenance occupations %,Food preparation and serving related occupations %,Healthcare support occupations %,Personal care and service occupations %,"Firefighting and prevention, and other protective service workers including supervisors %",Law enforcement workers including supervisors %,geoid
"Livingston County, Illinois, USA",0.010208500897110685,0.01361133452948091,0.004763967085318316,0.0056920126214192865,0.01571490441130978,0.04757780115077655,0.0030316154179298354,0.04961950133019843,0.032295984656313746,0.020231392687001158,0.08507084080925542,0.04089587329084949,0.018127822805172254,0.041823918826950524,0.07207820330384195,0.1113035946297098,0.056363298892532304,0.10462166676978311,0.08043061312875098,0.043185052279898495,0.05221802883128137,0.038235476087360255,0.015343686196869294,0.006743797562333732,0.030811111798552317,17105
"Adams County, Indiana, USA",0.010479041916167674,0.009112210361884927,6.508721687060658e-05,0.011390262952356156,0.012041135121062214,0.046016662327518935,0.0027336631085654777,0.038922155688622714,0.02310596198906532,0.019591252278052567,0.08487373079927091,0.08090341057016404,0.011715699036709184,0.061442332725852644,0.058383233532934155,0.16772975787555341,0.03495183545951577,0.10544129133038282,0.09613381931788591,0.027792241603748997,0.034821661025774525,0.0242775318927363,0.029093985941161166,0.004165581879718821,0.004816454048424889,18001
"Washington County, Texas, USA",0.017384916748286017,0.015732125367286975,0.003917727717923605,0.011630754162585695,0.018486777668952025,0.07480411361410383,0.0033667972575906,0.042238001958863826,0.03581047992164544,0.062010284035259516,0.08857737512242896,0.07162095984329075,0.009794319294809024,0.03391283055827622,0.03685112634671887,0.05656219392752214,0.03685112634671893,0.11563418217433902,0.10418707149853071,0.030913320274240916,0.03495347698334971,0.0480533790401567,0.018547992164544537,0.00936581782566112,0.01879285014691479,48477
"Fannin County, Texas, USA",0.013383804244964157,0.010274435581992696,0.0027713938083006656,0.010004055698256045,0.014465323779910751,0.07070433959713404,0.024266594565364324,0.02670001351899421,0.02190077058266868,0.04285521157225893,0.10558334459916204,0.07712586183587944,0.01683114776260642,0.04427470596187633,0.036568879275381924,0.05806408003244553,0.03582533459510619,0.12342841692578074,0.09841827768014047,0.04461268081654727,0.04447749087467894,0.03001216709476812,0.018521022035960535,0.005340002703798831,0.023590644856022747,48147
"Uintah County, Utah, USA",0.01711526170016334,0.025779419075349773,0.015907961082309508,0.007456856757332576,0.014842695831261972,0.07364533768908454,0.000781194517434841,0.025353312974930722,0.006746679923300907,0.02996946239613662,0.07641502734180801,0.08266458348128693,0.006249556139478734,0.03806547830409777,0.06093317235991765,0.06562033946452671,0.05454158085363255,0.10766280803920168,0.11270506356082677,0.04204246857467513,0.05340529791918187,0.03004048007953981,0.034372558767133014,0.004900220154818549,0.01278318301257013,49047
"Madison County, Nebraska, USA",0.011228605690613753,0.011065082306769898,0.006704458737599504,0.011501144663686938,0.020821977542788677,0.0639376430829608,0.003161452087648546,0.033849340455685314,0.016515861768232856,0.028071514226534488,0.08857516624877326,0.05363566990079575,0.013735964242886728,0.042734110977869964,0.048348413823176714,0.13697808786656512,0.037501362694865516,0.10678076965005978,0.08612231549111507,0.036792761364875255,0.05319960754387879,0.041480431701733295,0.03510301973182169,0.0028344053199607614,0.009320832879101718,31119
"Warren County, Missouri, USA",0.01599431313310823,0.027131094129494677,0.011966115751436508,0.014276405426218821,0.016823647888158277,0.03998578283277056,0.0026657188555180376,0.02399146969966233,0.03062614774006279,0.04152597594929209,0.0999348379835318,0.11077542799597194,0.00236952787157159,0.05047094366447485,0.04650198447959236,0.08613233813162731,0.048101415792903245,0.09957940880279616,0.09537349683075637,0.027427285113441138,0.043421598246549384,0.025472424619394578,0.025768615603341018,0.003080386233043065,0.010603637225282863,29219
"Wapello County, Iowa, USA",0.005270899730326058,0.004045109095366513,0.0024515812699190975,0.0037999509683746013,0.019367492032360864,0.07250551605785702,0.004719293944594262,0.04032851189016905,0.02237067908801173,0.025496445207158647,0.07428291247854873,0.045967148810983016,0.009499877420936505,0.043086540818828116,0.06233145378769303,0.16045599411620504,0.057183133120862796,0.08114734003432222,0.09990193674920347,0.047315518509438666,0.04866388820789418,0.04106398627114489,0.01850943858788919,0.004658004412846277,0.0055773473890659425,19179
"Perry County, Ohio, USA",0.020764733552852622,0.011961561723002492,0.003023990323230967,0.0046367851622874795,0.02378872387608362,0.051340635709965776,0.0016127948390565153,0.02351992473624083,0.030710301727034407,0.014783952691351378,0.07768295141455547,0.08567972582487737,0.0032927894630737195,0.044015859149250755,0.07707815334990924,0.09360930045023858,0.06780458302533436,0.129292386264364,0.061689402593911674,0.041596666890666,0.045763053558228566,0.05127343592500507,0.015455950540958264,0.011155164303474215,0.008467172905046701,39127
"Vega Alta Municipio, Puerto Rico, USA",0.029349526175361126,0.014168736774312265,0.0,0.003588186585702456,0.01812494249700984,0.043334253381175795,0.00395620572269758,0.052810746158800256,0.015456803753795203,0.046002392124390515,0.08390836323488819,0.033765755819302606,0.0,0.03293771276106358,0.03192566013432697,0.07627196614223945,0.032293679271322116,0.11675407121170299,0.12908271230103968,0.047382463888122194,0.07305179869353202,0.02373723433618547,0.03542184193578066,0.0332137271138099,0.02346121998343914,72143
"Lincoln County, Tennessee, USA",0.03181301857148654,0.020769343941455062,0.0018312205844271587,0.0072582756370745466,0.01262396087955538,0.04980986541791558,0.002903310254829818,0.04418320846713539,0.023732060172526093,0.03699001210430864,0.09171262629020493,0.04993893294756361,0.019692017380584872,0.07583219235491444,0.0344684493441859,0.12246141052698989,0.04727870169193557,0.13240261061171837,0.07158207388390546,0.03199952824345039,0.0459537138527045,0.015467646954374541,0.018117840836606315,0.005747432737187903,0.005430546312959082,47103
"Lincoln County, Maine, USA",0.010355936186934278,0.019366044902543945,0.013035702864112037,0.024247755451086418,0.015901526017049306,0.07651420685429819,0.0065732796392604705,0.04300678142290053,0.013101166839105447,0.03684748666115776,0.14302883669100194,0.0994789287036187,0.033982155223140104,0.025836232234632522,0.02674701240523909,0.0661588631743568,0.028937266543930713,0.0833383425828905,0.07278017679333856,0.040453335685912764,0.04342144065897857,0.039538208314198596,0.01608390235549489,0.009139861472237682,0.012125550322580066,23015
"Becker County, Minnesota, USA",0.01887934164347094,0.014583081205373306,0.00828996732421639,0.015188188309330719,0.019242405905845323,0.059603049739804084,0.004719835410867714,0.04592762919036683,0.023780709185525876,0.037395619024567395,0.12211061357860331,0.06849812416797771,0.014885634757352034,0.03933196175723091,0.035156722739924914,0.07836136996248325,0.03902940820525231,0.09415466537577152,0.08296018395255964,0.04387026503691147,0.05324942514825128,0.04235749727701801,0.025898584049376786,0.003812174754931627,0.008713542296986579,27005
"Las Piedras Municipio, Puerto Rico, USA",0.017551963048498855,0.012563510392609693,0.019676674364896073,0.013117782909930714,0.01801385681293301,0.08609699769053117,0.008314087759815241,0.04369515011547342,0.034919168591224015,0.04323325635103927,0.07260969976905308,0.06346420323325633,0.002494226327944572,0.0385219399538106,0.021062355658198615,0.08933025404157043,0.025773672055427244,0.1272979214780601,0.09034642032332564,0.032147806004618924,0.0382448036951501,0.018660508083140875,0.036027713625866035,0.029099307159353344,0.017736720554272514,72085
"Silver Bow County, Montana, USA",0.02760281585772514,0.011794491787081631,0.016734593059157688,0.019451648758799574,0.03031987155736689,0.03519822156354206,0.005187106335679879,0.053661850067926384,0.025503272817092734,0.03760652093367922,0.07021118932938128,0.07212547857231062,0.002408299370137084,0.02463875509447939,0.03297517599110781,0.040755835494627655,0.04347289119426952,0.1274546128195629,0.1025071013955785,0.03717426207237249,0.06360380387797941,0.04841299246634561,0.03180190193898972,0.023959491169568966,0.01543781647523772,30093
"Monroe County, Illinois, USA",0.01722842421640191,0.03944826105624735,0.01153928724774581,0.018838557320738535,0.00971446972949764,0.0586088449978532,0.009768140832975539,0.05662301416917134,0.021307428080721353,0.07696436238729051,0.12301416917131804,0.050933877200515225,0.009338772005152426,0.03370545298411333,0.02683555173894375,0.04771361099184199,0.024903392013739784,0.11635895234006027,0.10138471446972949,0.024205667668527317,0.06504937741519952,0.020019321597252046,0.026352511807642774,0.005098754830399312,0.005045083726921428,17133
"Morrow County, Ohio, USA",0.016535115515354047,0.027769775882929105,0.005761364291064116,0.006510341648902459,0.01578613815751571,0.05190989226248775,0.0017284092873192365,0.032494094601601686,0.02097136601947342,0.030420003456818508,0.08290603214841274,0.06856023506366311,0.0036296595033703982,0.04828023275911735,0.05409921069309207,0.10030535230742652,0.041078527395287306,0.11609149046494209,0.10658523938468642,0.04563000518522786,0.04257648211096378,0.048049778187474766,0.0164775018724434,0.010312842081004784,0.0055309097194215645,39117
"Lincoln County, Mississippi, USA",0.013036195470104138,0.009904595440972984,0.01252640011652466,0.0013837302454300494,0.01543951642269318,0.08921418687641106,0.0032772558444395914,0.047265312067584275,0.035904158473527056,0.03182579564489118,0.09285558225912169,0.0927099264438132,0.007501274488383949,0.02920399096933949,0.04682834462165897,0.06547228898113752,0.07683344257519481,0.08673803801616768,0.08600975893962572,0.04296846551598573,0.024251693248852922,0.045663098099191654,0.021120093219721796,0.016677590852814818,0.005389265166411772,28085
"Howard County, Texas, USA",0.006425358749196833,0.005568644249303926,0.004783322624402082,0.022560148497179987,0.018133790247733247,0.06196901549225372,0.004926108374384235,0.033697436995787776,0.018419361747697597,0.0381237952452345,0.0833154851145855,0.1123723852359535,0.006782323124152194,0.05690012136788753,0.04554865424430639,0.052116798743485494,0.05425858499321766,0.1043763832369531,0.07189262511601342,0.05704290711786973,0.05968444349253936,0.04005140286999348,0.015706432498036695,0.005854215749268229,0.01949025487256369,48227
"Wasatch County, Utah, USA",0.014107688690336238,0.015342111450740646,0.012050317422995518,0.028450505525511437,0.006642370091699979,0.05842934399247597,0.008347049141782277,0.040089348695038884,0.016929226428403468,0.04767223136609453,0.14425111685868808,0.0733011991535386,0.0004702562896778743,0.019574418057841516,0.040089348695038766,0.03015518457559368,0.039031272043263544,0.10116388431695271,0.09787209028920751,0.047084411003997205,0.08106042793322366,0.024923583352927315,0.03391723489301664,0.011873971314366327,0.0071714084175875875,49051
"Chambers County, Alabama, USA",0.002713528879700221,0.012792350432872471,0.0025197053882930628,0.012081664297712888,0.011435585993022355,0.045225481328336974,0.006977645690657713,0.03314381703062407,0.036568032045484034,0.013244605246155856,0.08670370848946858,0.04457940302364652,0.008657449282853084,0.04096136451737946,0.05827626308308565,0.21029848817676702,0.031722444760304926,0.11047939010208047,0.06577077141749588,0.038377051298617446,0.03947538441659136,0.03941077658612219,0.017314898565706165,0.019769996123530167,0.011500193823491427,01017
"Alcorn County, Mississippi, USA",0.027224986180210062,0.006218905472636818,0.006495301271420674,0.002280265339966833,0.010641238253178555,0.06239635157545606,0.01091763405196241,0.049613045881702636,0.03517136539524599,0.03855721393034833,0.07835820895522377,0.045674405749032594,0.005389718076285246,0.028330569375345532,0.0567302377003869,0.12928413488114962,0.04608899944720838,0.11795190713101178,0.09970978441127698,0.03026533996683248,0.034549474847982355,0.034618573797678256,0.02079878385848536,0.0125069098949696,0.010226644555002757,28003
"Lincoln County, Nebraska, USA",0.001840455512739405,0.006154023120722365,0.01081267613734401,0.013285788232587583,0.027664346925864183,0.07551619025708854,0.00851210674641974,0.0341634554552252,0.01800195548398232,0.025248749065393674,0.08736412262034848,0.06654396963248387,0.020935181457410676,0.05492609420831656,0.042618047966871936,0.04894461379191333,0.08270546960372704,0.11744406740668353,0.0859262667510206,0.03059757289929268,0.06338068671996301,0.03128774371656986,0.026974176108586854,0.0027606832691091094,0.01639155691033528,31111
"Effingham County, Illinois, USA",0.01570116766806486,0.019839020519215527,0.0013037070626913058,0.008332388618070539,0.010826436911914726,0.04251218682689016,0.003571023693458794,0.05401881872803543,0.02567736084344178,0.03860106563881648,0.1079242716245326,0.05209159959188303,0.007935608207686214,0.04041491894343042,0.054812379548804045,0.09477383516608083,0.0486906246457318,0.11019158825529983,0.10423988209953527,0.032706042398820995,0.05299852624418998,0.02760457997959411,0.028681555379208745,0.00810565695499378,0.008445754449608883,17049
"Harris County, Georgia, USA",0.015001923323503015,0.027952301577125263,0.010129503782536216,0.003333760738556225,0.026221310424413447,0.07500961661751501,0.009039620464162077,0.06532888831901533,0.024874983972304178,0.05391716886780356,0.11142454160789844,0.04737786895755879,0.0026926529042184916,0.055968713937684274,0.03667136812411842,0.057507372740094834,0.04077445826387998,0.11360430824464691,0.1062956789331964,0.02743941530965507,0.03532504167200925,0.012181048852416974,0.01615591742531095,0.01333504295422492,0.012437491986152072,13145
"Clark County, Wisconsin, USA",0.012018027040560897,0.006760140210315466,0.006196795192789204,0.00625938908362544,0.01170505758637958,0.048948422633950904,0.002065598397596393,0.027916875312969453,0.015836254381572372,0.02315973960941402,0.12443665498247418,0.06803955933900836,0.04281422133199817,0.043127190786179256,0.06503505257886824,0.1380821231847771,0.051765147721582354,0.09946169253880802,0.07323485227841739,0.0284176264396596,0.03367551326990481,0.043815723585377976,0.015272909364046084,0.0016274411617426148,0.010327991987981991,55019
"Coamo Municipio, Puerto Rico, USA",0.01954351180091541,0.01013280539947602,0.007870250843177435,0.005526984763350557,0.01946288205951303,0.07770097477900202,0.0,0.03103032438107027,0.017803032032170294,0.021831589815234684,0.03646751980491725,0.04111278172994445,0.04112763633790401,0.03153068973156565,0.014778104498196842,0.12409954347879075,0.01142243517759115,0.12519166942284815,0.09503080056121575,0.07225283541976141,0.05389122403292968,0.03815662552911735,0.026437410451360138,0.044258798853426456,0.03333956909652117,72043
"Corozal Municipio, Puerto Rico, USA",0.00715916165179498,0.0,0.009441792903091929,0.0077816974476032355,0.009960572732932141,0.07854326623780873,0.0,0.04150238638721725,0.03506951649719858,0.038804731272048164,0.06847893753890849,0.05779207304420002,0.0,0.06723386594729201,0.044407553434322476,0.0705540568582694,0.01587466279311061,0.15137995434737495,0.07221415231375805,0.06972400913052508,0.044407553434322476,0.026872795185723178,0.020024901431832335,0.028844158539116,0.03392820087155012,72047
"Cowley County, Kansas, USA",0.011545058714869993,0.009236046971896008,0.0063992611162422474,0.007982583454281536,0.018933896292386874,0.0786383427892864,0.002111096450719091,0.03470114790869507,0.018670009236046965,0.032260192637551165,0.10166248845494152,0.05686766064124563,0.005475656419052626,0.0496107665918987,0.051985750098957735,0.10944715661696827,0.028631745612877693,0.11155825306768652,0.07204116638078904,0.0511940889299377,0.041826098429872165,0.05066631481725807,0.022958173901570122,0.011611030478954941,0.013986013986013983,20035
"Barry County, Missouri, USA",0.00777096114519428,0.01772324471710975,0.0033401499659168406,0.009543285616905246,0.016291751874573955,0.02862985685071569,0.005385139740967961,0.023790047716428096,0.018336741649625066,0.025766871165644148,0.11561008861622336,0.06700749829584203,0.015950920245398747,0.045126107702794904,0.048125426039536456,0.16837082481254265,0.04587593728698038,0.08575323790047723,0.08302658486707559,0.04580777096114516,0.05371506475800956,0.02692569870483986,0.026789366053169728,0.0110429447852761,0.0042944785276073615,29009
"Taos County, New Mexico, USA",0.012574404761904768,0.024330357142857154,0.0078125,0.0496279761904762,0.02410714285714285,0.06688988095238098,0.00982142857142861,0.029687500000000058,0.03184523809523812,0.03660714285714283,0.09665178571428558,0.1084821428571429,0.0065476190476190495,0.019940476190476217,0.01547619047619051,0.01153273809523809,0.013244047619047605,0.12775297619047607,0.07886904761904782,0.05498511904761909,0.056994047619047555,0.05528273809523803,0.03087797619047614,0.011755952380952395,0.01830357142857145,35055
"Nicollet County, Minnesota, USA",0.014825949113027826,0.017284092143009386,0.013609265510655208,0.027300195952954718,0.028498154748946663,0.06234755422820674,0.010122544566825898,0.043826957822635744,0.01943815956403312,0.051430706233469105,0.0843129432579759,0.04275526044371314,0.0075663464438900695,0.030427905659946776,0.039422244907984315,0.07470125714919547,0.03703547531301034,0.11530588067076354,0.09557508049403571,0.0432302416009834,0.05984514823352414,0.041459961242033105,0.02607703251936643,0.008537701730605685,0.005063940449207629,27103
"Putnam County, Ohio, USA",0.027266962587190885,0.009511731135066589,0.008531734593877892,0.012451720758632656,0.010779961953075482,0.055398628004842264,0.0013835245287369604,0.06640917737937407,0.024557560385081112,0.05874214561595663,0.09869141638323639,0.03914221479218306,0.004784688995215315,0.049864529889894614,0.07102092580849703,0.13212659249437947,0.031129301896581488,0.08837262927307286,0.07678561134490135,0.03095636133048941,0.03516458177206421,0.03245517956995447,0.02265521415806768,0.004150573586210883,0.00766703176341733,39137
"Steuben County, Indiana, USA",0.024853800031602438,0.012245925743726429,0.004705331073944139,0.010436183022978685,0.019414647473793765,0.05333934505216345,0.002926334519849959,0.017634483343750736,0.01833872623691052,0.026235042379115028,0.08697954329099175,0.038185571407777424,0.005368903404884975,0.04609297952149617,0.06008345832882513,0.16408684274230925,0.05050038413248715,0.10282413270512553,0.10030644976737996,0.04553526740991954,0.058475511651240424,0.024853800031602372,0.016020504190430076,0.007781893699215305,0.002774938838479876,18151
"Brookings County, South Dakota, USA",0.03625601183869771,0.021510490988848316,0.039057132286876996,0.024364462766238555,0.011838697743248236,0.09856772897838373,0.004122403678452522,0.024100206120183935,0.014375561545372865,0.038740024311611505,0.1013159980973523,0.03689022778922884,0.026584218593097557,0.020453464404629806,0.04915173616616463,0.09243697478991586,0.02246181491464502,0.09988901220865715,0.08054542571745694,0.027007029226785065,0.06183605517678776,0.024470165424660455,0.03340204006130756,0.004492362982929023,0.006130754188467836,46011
"Marshall County, Tennessee, USA",0.024860281364424742,0.0374510181794822,0.0025052996723838863,0.012398021455643345,0.011884113830538966,0.04772917068157001,0.001798676687865356,0.031990749662748126,0.026980150317980338,0.030320549881158843,0.06545898374767128,0.06693646816984651,0.0035331149225926654,0.043360955868182706,0.05723646174600119,0.1258431296974369,0.034367572428855964,0.13573585148069622,0.08556561957988057,0.03680863364810177,0.044453009571529485,0.0177940515192394,0.029292734630950033,0.0043682148133872955,0.021327166441832097,47117
"Platte County, Nebraska, USA",0.02882395991668077,0.013736418397793135,0.007093396385745652,0.008163035523278734,0.023081686652029525,0.06834431120869253,0.0010133423408208082,0.03304621967010076,0.010640094578618439,0.02781061757586,0.10955356640207209,0.04329223667173336,0.01739571018409049,0.04188481675392674,0.03693069864324721,0.174970444181725,0.03411585880763397,0.08883634521195707,0.09666159995496275,0.03557957552215297,0.050554523447616136,0.01683274221696797,0.021843157124359656,0.005404492484377639,0.004391150143556826,31141
"Ford County, Kansas, USA",0.007085196585167549,0.011324699459898955,0.004007201347348862,0.005342935129798482,0.008420930367617136,0.0649282769034206,0.004413729020268304,0.025669318775770906,0.01597073000754978,0.03223183692432776,0.07207154887043346,0.0709100412335212,0.02868923863174399,0.04884139613217963,0.058946512573320155,0.17585225622858489,0.05499738660781703,0.07323305650734677,0.08740344967768163,0.050293280678320396,0.058888437191474546,0.017945292990301433,0.014518845461408882,0.0024972414193623355,0.005517161275335381,20057
"Preston County, West Virginia, USA",0.016911601801934857,0.018019348644856357,0.00768037811092238,0.007828077689978586,0.027250572335868903,0.05339339782881625,0.00561258400413559,0.027398271914925013,0.02599512591389109,0.02732442212539697,0.061147625729266665,0.10316815597075557,0.010265120744405875,0.0545749944612658,0.04165128129384835,0.053245698249759846,0.05930138099106422,0.11380252566280188,0.0804224207961005,0.050365556458164124,0.04512222140166908,0.061664574255963334,0.0321246584447235,0.00871427516431578,0.007015730005169482,54077
"Miami County, Kansas, USA",0.02234017732151196,0.029923005132991173,0.004899673355109665,0.01650723285114325,0.011315912272515166,0.0612459169388706,0.002216518898740082,0.04118058796080261,0.02881474568362106,0.04065562295846945,0.10277648156789554,0.06912039197386842,0.0075244983667755545,0.04106392907139527,0.03353943070461975,0.05395473635090995,0.04106392907139526,0.10540130657956122,0.10977601493233773,0.03248950069995331,0.03668922071861879,0.03954736350909947,0.042580494633691165,0.010499300046663567,0.01487400839944004,20121
"Whitley County, Indiana, USA",0.021060704383222224,0.01734410949206534,0.004188543448764081,0.0030676656244469323,0.027137042062415174,0.04029260810571648,0.0017108135213261756,0.04931862426995456,0.024187363577370048,0.04064656952392183,0.08565866320571063,0.0533301870096159,0.011916701079582318,0.05427408412483033,0.037519910329774045,0.14264645153678263,0.052209309185298855,0.11379859595304118,0.08542268892690695,0.040882543802725546,0.030676656244469327,0.031207598371777442,0.025603209250191706,0.0024777299274379096,0.003421627042652346,18183
"Monroe County, Mississippi, USA",0.012008733624454123,0.006986899563318787,0.01069868995633187,0.011572052401746732,0.01688500727802036,0.04876273653566223,0.0034934497816593866,0.04803493449781665,0.03908296943231425,0.016302765647743824,0.05334788937409035,0.039810771470160086,0.004148471615720521,0.0606259097525472,0.04024745269286751,0.1904657933042215,0.04563318777292568,0.09221251819505104,0.10451237263464337,0.04024745269286759,0.04956331877729257,0.021470160116448322,0.0203056768558952,0.014046579330422125,0.009534206695778747,28095
"Scotland County, North Carolina, USA",0.0056398443085233126,0.008896655810628318,0.0055604098816427056,0.01167686075144968,0.015251409961077126,0.06942568909365326,0.0012709508300897613,0.02224163952657083,0.018349352609420905,0.02168559853840653,0.08269123838271512,0.02756374612757167,0.011835729605210909,0.037175311780125536,0.0641830169195329,0.14727142743665123,0.06219715624751765,0.08316784494399856,0.09714830407498604,0.05496862340138218,0.06299150051632371,0.04615140201763446,0.017157836206211773,0.009929303360076235,0.015569147668599553,37165
"Yauco Municipio, Puerto Rico, USA",0.016566541952527707,0.0027435037628389847,0.011818170055306398,0.0021103875098761418,0.015300309446602028,0.08842523666381034,0.011396092553331169,0.06689928406307369,0.039330140536361406,0.016883100079009124,0.06338103537978403,0.02321426260863756,0.006091537255812167,0.02500809199203228,0.035982107043388244,0.0975512583937805,0.03271100640308024,0.1596508151221302,0.09779238822142977,0.03730721775598202,0.038092494553264376,0.01878244883789766,0.01719965820549057,0.028490231383327902,0.04727268022122558,72153
"Lee County, Illinois, USA",0.023125944418894918,0.016227580316667746,0.006766966690756202,0.006701267985020678,0.013928125615925383,0.05236186847119111,0.013008343735628399,0.04434662637146055,0.028513238289205656,0.03626568556599445,0.09959923789501346,0.05170488141383621,0.010708889034885991,0.04224426778792454,0.054661323171933514,0.09973063530648456,0.05827475198738581,0.09309506602719896,0.06359634715196115,0.031469680047303106,0.05840614939885684,0.049471125418829295,0.019841009132120085,0.012417055384008934,0.013533933381512368,17103
"Emmet County, Michigan, USA",0.015332673667317968,0.0066883804144353375,0.005149676853635139,0.023679093272616806,0.016043847000924354,0.06624505134131561,0.010893239292140514,0.0518015305120356,0.015272540424712,0.039604721669656194,0.10756515287899544,0.05996829507363535,0.0026049050481205542,0.02770671733000954,0.03220609877676326,0.05126777816977133,0.042921172393442744,0.09264838529211634,0.127215132725981,0.06073997399190713,0.06808032535249152,0.03362565287852999,0.023087255569073605,0.010834036904683224,0.008818363165689446,26047
"Christian County, Illinois, USA",0.01535918451684,0.015014808182381698,0.006336524554032643,0.005716647152007717,0.021213582202631056,0.0400854053309457,0.007369653557407536,0.04800606102348644,0.025690474550588854,0.03491976031407117,0.09546111991183949,0.052345202837661024,0.011777670638473717,0.0413251601349955,0.049727942695777946,0.07176802810110881,0.04401129554377028,0.11591707417866258,0.08574970728011579,0.02169570907087265,0.06019698326331013,0.05324058130725277,0.03691714305392924,0.016736689854673185,0.02341759074316417,17021
"Harvey County, Kansas, USA",0.02052820422328104,0.013528615963766798,0.0062349273572142915,0.014940297629551232,0.0378801246985471,0.060408211281689286,0.0014116816657843653,0.06864302099876499,0.022998647138403622,0.04176224927945407,0.08375977883653904,0.04323275101464625,0.004999705899652959,0.0576436680195284,0.05111464031527555,0.09617081348156006,0.035056761366978495,0.09822951591082858,0.06934886183165694,0.029704135050879307,0.056761366978412976,0.03923298629492377,0.024469148873595643,0.011528733603905656,0.01041115228515969,20079
"Halifax County, Virginia, USA",0.013682762614927966,0.011148917686237615,0.00593643669007457,0.006805183522768404,0.026496778397162125,0.06616955042351408,0.0027510316368638244,0.04756388908998765,0.031274885976978244,0.02591761384203287,0.07145442698906815,0.046405559979729255,0.007311952508506482,0.05292116122493303,0.07000651560124532,0.1146745819155866,0.041772243538695394,0.10772460725403606,0.0617534206906537,0.044885253022515025,0.051690436545283394,0.05031492072685151,0.021501484109172533,0.0030406139144284385,0.016795772098747556,51083
"Morrison County, Minnesota, USA",0.010818241587472344,0.01267108959416652,0.005618313310621005,0.006873468411929958,0.020500866654712797,0.04440858287012133,0.0021516944593867686,0.03831211523519211,0.020500866654712815,0.028689259458490265,0.09545155699001863,0.06096467634929158,0.021457175303329207,0.04225688841073454,0.04757635526866303,0.10806287729364658,0.05259697567389879,0.10381925766541128,0.0876815492200108,0.04267527344450413,0.05193951347797483,0.05289582212659159,0.02791225868148938,0.006574621959237349,0.007590699898392211,27097
"DeSoto County, Florida, USA",0.0026463777704267303,0.019847833278200475,0.0006615944426066827,0.007360238173999339,0.014720476347998685,0.05822031094938808,0.00554085345683096,0.018359245782335425,0.020095931194177984,0.010585511081706907,0.076331458815746,0.13521336420774063,0.07930863380747602,0.04242474363215352,0.04945418458484955,0.04184584849487265,0.0401918623883559,0.0926232219649355,0.06930201786304992,0.07864703936486926,0.07616606020509421,0.01637446245451539,0.011577902745616939,0.014141581210717848,0.018359245782335446,12027
"Seneca County, New York, USA",0.01604348110798245,0.010149957435662365,0.006744810424988538,0.010542859013817032,0.03300373256499251,0.06725165346080808,0.006744810424988542,0.03444437168489293,0.020234431274965645,0.02992600353611421,0.10883373714884442,0.07366904590400089,0.014406391199004661,0.05729814681422306,0.02684827450723595,0.0700019645078907,0.03771855150284865,0.12703817693667727,0.07622290616200637,0.034182437299456546,0.061292646192128875,0.029336651168882195,0.01866282496234696,0.00897125270119837,0.020430882064042987,36099
"Pulaski County, Virginia, USA",0.01510433918516066,0.02921497184498179,0.0009937065253395165,0.008015899304405433,0.03848956608148391,0.05266644584299437,0.01013580655846307,0.03544219940377612,0.018549188473004297,0.03193110301424313,0.0874461742298776,0.028949983438224577,0.007220934084133821,0.04829413713150049,0.035905929115601184,0.1187148062272274,0.03259357403113615,0.11858231202384892,0.09592580324610807,0.04332560450480291,0.04915534945346147,0.03279231533620407,0.01676051672739318,0.01841669426962572,0.02537263994700233,51155
"Wakulla County, Florida, USA",0.015253326165837923,0.021771267302781897,0.017269184249428846,0.006249160059131835,0.012901491734981865,0.05530170675984412,0.011759172154280335,0.02990189490659855,0.019217847063566714,0.06806880795591991,0.1552210724365006,0.04522241634188951,0.02036016664426824,0.06007257089100927,0.022174438919500078,0.012027953232092464,0.032791291493078904,0.12216099986560937,0.0917887380728396,0.03527751646284105,0.041392285983066754,0.008533799220534875,0.028826770595350097,0.011759172154280326,0.05469694933476684,12129
"Marshall County, Mississippi, USA",0.012762275578628595,0.010454971519215518,0.0,0.005191434133679434,0.010166558511788883,0.04001730478044563,0.0012257552815631997,0.014060134112048452,0.018242122719734674,0.015141682889898343,0.09243636888023646,0.10440550868844184,0.003388852837262962,0.048020765736534736,0.07592472420506167,0.12098925661547338,0.06849808926382578,0.11486048020765735,0.08854279327997688,0.03720527795803594,0.06244141610786653,0.030932295046506613,0.014204340615761774,0.005119330881822769,0.005768260148532704,28093
