longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness,geoid
"Harris County, Georgia, USA",34668.0,32025.0,0.08252927400468384,23699.0,0.462846533609013,101.8575200611708,115.70576787054259,-0.11968502577041706,101.45925815870089,0.0039253382066618036,28.31345071426375,26.154905362994597,19.355038319987788,1224.435705483788,0.5233693761959914,13145
"Clark County, Wisconsin, USA",34659.0,34690.0,-0.0008936292879792448,33557.0,0.032839645975504365,136.0295034738837,137.1118871273487,-0.00789416349043238,135.683456758767,0.002550397250948135,10.981604436564734,10.991426697378188,10.63243890700259,3156.096197072823,0.7388088551460114,55019
"Coamo Municipio, Puerto Rico, USA",34640.0,40519.0,-0.14509242577556208,37559.0,-0.07771772411406054,677.1934948708418,840.7021695507585,-0.1944906063074512,921.7498679146785,-0.26531750267250803,171.37459260361263,200.4597897721068,185.81577146648632,202.13031274782898,0.43947670576910824,72043
"Corozal Municipio, Puerto Rico, USA",34571.0,37142.0,-0.06922082817295784,36862.0,-0.06215072432315121,544.809122744882,613.287782833468,-0.11165828181380992,695.983478108585,-0.21720968976812025,313.4526563228965,336.7637199139458,334.22498097754215,110.29097792805888,0.6727244127774917,72047
"Cowley County, Kansas, USA",34549.0,36311.0,-0.04852524028531299,36291.0,-0.04800088176131823,569.6571715675991,593.9937384565234,-0.040971083217412656,614.9068736390902,-0.0735878943809786,11.780984157986515,12.381814691037318,12.374994821195653,2932.6072878706564,0.7364093770718979,20035
"Barry County, Missouri, USA",34534.0,35597.0,-0.02986206702812035,34010.0,0.015407233166715672,198.78292011335094,190.78674771401768,0.04191157140180003,194.71245976709903,0.0209049813818833,16.8565285710489,17.375393743662123,16.600756839676063,2048.7017747718332,0.7415173904371025,29009
"Taos County, New Mexico, USA",34489.0,32937.0,0.047120259890093205,29979.0,0.15043864038160046,185.80834993115943,172.9397510232509,0.07441087911696147,160.86042110878293,0.15509053532506478,6.040634874687534,5.768807181060144,5.250723213437837,5709.49920256255,0.48843803112568945,35055
"Nicollet County, Minnesota, USA",34462.0,32712.0,0.053497187576424556,29771.0,0.15756944677706494,724.1765214594151,719.4329273505971,0.00659351821202692,677.9566910436998,0.06817519618334442,28.500594336609044,27.053317913619495,24.621066507898203,1209.1677665729771,0.1860047722757315,27103
"Putnam County, Ohio, USA",34451.0,34499.0,-0.0013913446766572945,34726.0,-0.007919138397742326,169.56633087738535,173.62880243234494,-0.02339745190918161,178.0366151243944,-0.04757608001641031,27.471282003587486,27.509557279665746,27.690567439452526,1254.0732534979995,0.5668399453426883,39137
"Steuben County, Indiana, USA",34396.0,34185.0,0.006172297791428989,33214.0,0.035587402902390555,264.49678477535207,245.28631137236263,0.07831857104258266,262.98319267224014,0.005755470863867505,41.181218025842966,40.928594552082856,39.76604766572707,835.2351302094816,0.6674541813092177,18151
"Brookings County, South Dakota, USA",34375.0,31965.0,0.07539496324104489,28220.0,0.21810772501771794,832.8136056929325,876.8008280935735,-0.050167861378829184,852.8197497999898,-0.02345881894943142,16.488530685602704,15.332534788808449,13.536184318478787,2084.782486411311,0.618278160969734,46011
"Marshall County, Tennessee, USA",34318.0,30617.0,0.12088055655354868,26767.0,0.28210109463144917,234.00785298723878,224.37700992629047,0.0429225929345975,231.44452505334786,0.011075344872815944,35.22371460470591,31.425038465303363,27.473429944173994,974.2867947100359,0.3696362622331549,47117
"Platte County, Nebraska, USA",34296.0,32237.0,0.06387070757204455,31566.0,0.08648545903820566,760.5409221352588,711.4534322921312,0.06899606863232016,689.9041071530031,0.10238642479423633,19.343987572389462,18.18264892031488,17.80418450285881,1772.9539926375994,0.5920194607681984,31141
"Ford County, Kansas, USA",34287.0,33848.0,0.01296974710470338,32458.0,0.05634974428492205,1037.8926783915397,1076.4879985726398,-0.035852996254742475,1025.542928232043,0.012042158177412034,12.04570840446088,11.891478930037387,11.403144147694206,2846.407936232502,0.6942806264162161,20057
"Preston County, West Virginia, USA",34216.0,33520.0,0.020763723150357995,29333.0,0.1664678007704633,177.32998546940846,130.87920621242898,0.3549133632548595,102.84962136498079,0.7241676062191847,20.281580589671467,19.86902564197415,17.387175690812285,1687.0480014474183,0.7127668103490077,54077
"Miami County, Kansas, USA",34191.0,32787.0,0.04282185012352457,28351.0,0.20598920672992135,312.0795736667114,292.0920715903057,0.06842877304948067,273.86143768664175,0.13955282022509377,22.369663847158705,21.451088548354612,18.5488093279166,1528.4539022852946,0.7334526019749731,20121
"Whitley County, Indiana, USA",34191.0,33292.0,0.02700348432055749,30707.0,0.11345947178167845,300.1144604248995,274.6775097732706,0.09260660136545426,259.35801829585546,0.15714355930400528,39.069972150115206,38.04268704693151,35.08881386369476,875.1222004620544,0.6241861242316648,18183
"Monroe County, Mississippi, USA",34180.0,36989.0,-0.07594149612046824,38014.0,-0.10085757878676277,154.4814406058629,175.5430099875234,-0.11997953882161089,207.50713923661743,-0.2555367435830248,17.094393344972005,18.49925440132152,19.01188615025646,1999.4859899519865,0.608490807808899,28095
"Scotland County, North Carolina, USA",34174.0,36157.0,-0.05484415189313273,36006.0,-0.0508804088207521,294.5016684607285,271.8276631819644,0.08341316337471474,284.7157634935735,0.03437078736729629,41.15776543674884,43.54600939007807,43.36415117678875,830.3171864983419,0.534812723167331,37165
"Yauco Municipio, Puerto Rico, USA",34154.0,41956.0,-0.18595671656020593,46364.0,-0.26335087567940646,889.1670261905797,1103.3308773794429,-0.19410664160648775,1182.6075808469345,-0.24813011467946525,193.2626926864548,237.41083136244356,262.35379410068487,176.7231922790743,0.39557796655742433,72153
"Lee County, Illinois, USA",34145.0,36031.0,-0.05234381504815298,36062.0,-0.05315844933725251,449.3993501250705,476.7917590414829,-0.05745151504187212,491.7495128158791,-0.08612141260354506,18.09502497437616,19.094504169036387,19.110932512108743,1886.982750692621,0.5317768050900501,17103
"Emmet County, Michigan, USA",34109.0,32679.0,0.04375898895315034,31430.0,0.08523703468024181,195.85938867742544,193.29877510312025,0.013246920850580495,222.13918257544245,-0.11830327992267603,27.2792594625969,26.13559236501229,25.136683130828246,1250.3638541496143,0.3173578867881812,26047
"Christian County, Illinois, USA",34032.0,34800.0,-0.022068965517241378,35371.0,-0.03785587062848096,460.2031306996714,502.0158512729826,-0.08328964208457747,527.346294929726,-0.12732271919915938,18.358575723523142,18.772873624195032,19.08089979774145,1853.738574958963,0.5918011168399153,17021
"Harvey County, Kansas, USA",34024.0,34684.0,-0.019028947064929073,32869.0,0.03513949313943229,577.7053219693114,612.8852844261476,-0.0574005663878447,629.6879690914838,-0.08255302574253263,24.292654465737467,24.763885124901197,23.46800081220094,1400.5879862979853,0.6217200614170499,20079
"Halifax County, Virginia, USA",34022.0,36238.0,-0.06115127766433026,37355.0,-0.08922500334627226,124.20229647413704,120.69988867409928,0.029017489895906856,136.64357882339047,-0.0910491547161069,15.831183223097977,16.86233665388938,17.38210126679281,2149.0497280305176,0.4173505615930719,51083
"Morrison County, Minnesota, USA",34010.0,33198.0,0.02445930477739623,31712.0,0.07246468213925328,204.91021564294604,203.78192585257918,0.00553675104230341,210.71730028288212,-0.027558651483006992,11.383700874742198,11.111911250799515,10.614522850332978,2987.60485489041,0.37892011288189503,27097
"DeSoto County, Florida, USA",33976.0,34862.0,-0.025414491423326257,32209.0,0.0548604427333975,409.5452793065148,452.73938618184724,-0.09540611705910457,374.5949781949278,0.09330157408944195,20.532670594803545,21.068105788675567,19.464821850365766,1654.7287330757026,0.7136738802912853,12027
"Seneca County, New York, USA",33814.0,35253.0,-0.04081922105920063,33342.0,0.014156319356967189,304.0235955181168,325.3893804889986,-0.06566220734915527,337.6005421671941,-0.09945762063512494,33.43605329392879,34.85896926630602,32.96932894440686,1011.3035681199801,0.49816921576198725,36099
"Pulaski County, Virginia, USA",33800.0,34872.0,-0.03074099564120211,35127.0,-0.03777720841517921,302.58469974974895,295.9456135836997,0.022433467033535128,309.0255986403652,-0.02084260630496179,39.61394154921848,40.870336381785414,41.16919895856206,853.234964210897,0.4286856780908167,51155
"Wakulla County, Florida, USA",33764.0,30776.0,0.0970886404990902,22863.0,0.47679657087871236,251.44620964077342,252.1945977629023,-0.002967502590330959,115.69253560358354,1.17340045603586,20.677072465654955,18.84722136604066,14.001300431888083,1632.9197499347504,0.34478701044212084,12129
"Marshall County, Mississippi, USA",33752.0,37144.0,-0.09132026706870558,34993.0,-0.03546423570428371,124.15706723452601,139.57034118257545,-0.11043373411179778,158.6612184700455,-0.21747060540842694,18.358165516575927,20.203119813572417,19.033162062145692,1838.5279275058663,0.5303812828365426,28093
"Wexford County, Michigan, USA",33673.0,32735.0,0.02865434550175653,30484.0,0.10461225560950006,256.8590344439433,266.1338054082872,-0.034850029480903606,285.3571381912207,-0.09986819999638678,22.59924294486299,21.969715136759124,20.45898262498748,1490.0056644443557,0.7008008284028413,26165
"Stark County, North Dakota, USA",33646.0,24199.0,0.39038803256332905,22636.0,0.4863933557165577,741.3904506109229,720.3764965829861,0.029170793505359845,682.8576441796881,0.08571743602804628,9.691724546636351,6.970517812044613,6.520295929312859,3471.6215713824963,0.4520442250967417,38089
"Fulton County, Illinois, USA",33609.0,37069.0,-0.09333944805632739,38250.0,-0.12133333333333333,425.33397785511187,473.75510096579745,-0.10220707494647394,680.4123388772937,-0.3748879120021116,14.702653340740621,16.216271138323485,16.732913513741224,2285.9139245887304,0.6931959927607269,17057
"Botetourt County, Virginia, USA",33596.0,33148.0,0.013515144201761796,30494.0,0.10172492949432675,166.66628327549844,158.0992140223607,0.054187930699807596,171.62710815088974,-0.02890466971586958,23.753968267125803,23.437210981030066,21.56070687991827,1414.3321074691773,0.451090572996305,51023
"Lee County, Iowa, USA",33555.0,35862.0,-0.06432993140371424,38052.0,-0.11818038473667612,493.87657585952684,551.0297304521349,-0.10372063689868849,582.983017361887,-0.15284568992349795,24.046154955835775,25.699395292093058,27.26879118997058,1395.4413943363747,0.43028057268114905,19111
"Lumpkin County, Georgia, USA",33488.0,29966.0,0.11753320429820463,21001.0,0.5945907337745822,271.4528611488865,162.73174940956682,0.6681001840992197,138.6190218647369,0.9582655936915176,45.490270279988465,40.70596748716359,28.527865687710158,736.1574199028587,0.4838569317230112,13187
"Lincoln County, Oklahoma, USA",33458.0,34275.0,-0.023836615609044494,32080.0,0.04295511221945137,110.5477828831567,116.30022606393003,-0.04946201203092433,120.58095444535722,-0.08320693436497203,13.37517301711345,13.701777008833867,12.8243036161456,2501.500351224668,0.7704212523894143,40081
"Petersburg city-County, Virginia, USA",33458.0,32410.0,0.032335698858377046,33728.0,-0.008005218216318786,866.0802057069079,876.3843517440421,-0.011757565064493075,929.4037406069526,-0.06813350552978288,563.409025268987,545.7614474555522,567.9556340567993,59.38492019013403,0.44899319460834597,51730
"Marion County, Iowa, USA",33414.0,33309.0,0.0031523011798612987,32052.0,0.042493448146761516,465.405215219423,491.2441048371675,-0.05259887978973172,572.5098354391943,-0.18707909207814258,22.61419316821617,22.543130431559,21.692407955577444,1477.5676386705125,0.7260626424642425,19125
"Accomack County, Virginia, USA",33398.0,33150.0,0.007481146304675716,38282.0,-0.1275795412987827,102.61462298142285,104.59085773297711,-0.018894909119108974,204.88966795999704,-0.4991713149661725,22.93409661800319,22.76379731980375,26.28789408738242,1456.2596711911767,0.1440490527234571,51001
"Daviess County, Indiana, USA",33381.0,31648.0,0.05475859453993933,29820.0,0.11941649899396378,386.922959576879,390.71267220616994,-0.009699487369816327,407.00255947482884,-0.049335316033047354,29.49795363889431,27.966544943642404,26.35118712776215,1131.6378216821702,0.30038639572105574,18027
"Morton County, North Dakota, USA",33291.0,27471.0,0.21185977940373485,25303.0,0.3156937912500494,659.1145315207991,601.2417912549666,0.09625535201908574,610.3903106262713,0.07982469584835948,6.608245385328717,5.452978552172214,5.022631731848623,5037.797185000265,0.28072171638244,38059
"Caroline County, Maryland, USA",33254.0,33061.0,0.005837693959650343,29777.0,0.11676797528293649,225.92694594603563,225.64651912149424,0.0012427704430503722,198.0257572603853,0.14089676550996794,39.377775496735644,39.149234248438596,35.260480572752066,844.4865049006312,0.3749706399040708,24011
"Bureau County, Illinois, USA",33244.0,34978.0,-0.0495740179541426,35503.0,-0.06362842576683661,373.2872525194159,381.61350316530036,-0.02181854304636026,371.18531568235477,0.0056627693722127136,14.692595650429796,15.45895832814142,15.690988550631964,2262.6362823118684,0.5557056718195792,17011
"Pickens County, Georgia, USA",33216.0,29431.0,0.1286058917467976,22983.0,0.4452421354914502,141.04086238947,128.3718322195219,0.09869010943369139,105.0265013715792,0.3429073666890373,55.12369543691505,48.84228927034703,38.141494828595214,602.5720833250962,0.4345853833140749,13227
"Panola County, Mississippi, USA",33208.0,34707.0,-0.04319013455498891,34274.0,-0.031102293283538543,157.59163206511676,166.48204102000386,-0.05340160956952029,183.84986130394998,-0.14282430812075392,18.186076428320717,19.006990923805322,18.769862186950864,1826.0123414133475,0.7256644454979896,28107
"Clinton County, Indiana, USA",33190.0,33224.0,-0.0010233566096797496,33866.0,-0.019961022854780606,727.4721080784858,720.3641104051857,0.009867229045186708,752.4172169951638,-0.03315329361587209,31.620648039243616,31.65304038734046,32.264684136698534,1049.630607152918,0.6399616590968673,18023
"Lee County, Georgia, USA",33163.0,28298.0,0.17192027705138171,24757.0,0.33954033202730544,275.16167237735664,268.84267611900117,0.02350443891414923,261.9249484107024,0.05053632365672483,35.37950686720097,30.189346118507164,26.411677215912146,937.3505437619366,0.42531736043688567,13177
"Jefferson County, Indiana, USA",33147.0,32428.0,0.022172196866905143,31705.0,0.04548178520738054,317.23032908677106,299.86661206763966,0.05790480273680732,323.512478299244,-0.019418568475315583,35.258950064985434,34.494139219457196,33.7250735152612,940.101731302466,0.3963280524192081,18077
"Lawrence County, Alabama, USA",33073.0,34339.0,-0.036867701447333937,34803.0,-0.04970835847484412,71.39211545057469,76.4458376798316,-0.06610853360548902,78.66293083252718,-0.09243000870933735,17.810285022378135,18.492044186600637,18.741914843946006,1856.9607369250227,0.6232584217220787,01079
"Hot Spring County, Arkansas, USA",33040.0,32921.0,0.0036147140123325536,30349.0,0.08866848990082045,238.59233516613875,234.56737120836826,0.017159095645042144,218.89180461229515,0.09000122498298882,20.50024346394611,20.42640784130054,18.830565644288754,1611.6881761969134,0.367178235533014,05059
"Gibson County, Indiana, USA",33011.0,33503.0,-0.014685252066979076,32500.0,0.015723076923076923,339.44765477514784,348.6096563200393,-0.02628154837019291,359.7265566562121,-0.05637310202939687,25.53175906446418,25.91228753860057,25.136535385025773,1292.9387245372232,0.2749653683302648,18051
"Pike County, Alabama, USA",33009.0,32899.0,0.0033435666737590807,29693.0,0.11167615262856566,333.9405418908383,335.5219183205181,-0.00471318367990843,232.37306701409906,0.43708798176071195,18.937010328300037,18.873904171309125,17.034646541192192,1743.0945765853207,0.43605808333654106,01109
"Transylvania County, North Carolina, USA",32986.0,33090.0,-0.0031429434874584465,29327.0,0.12476557438537866,216.8475726040473,212.6526382691713,0.019726697815834922,195.05537496211258,0.11172313321879804,33.472317546713796,33.577850834316365,29.759372360773526,985.4710524290679,0.4500185254632201,37175
"Lafayette County, Missouri, USA",32984.0,33381.0,-0.011892993019981427,32960.0,0.0007281553398058253,339.2259261243194,333.87344786755244,0.016031458299404208,314.705364733864,0.07791593070296618,19.93428873466444,20.174220599437113,19.91978403754972,1654.6364126171682,0.4385457437481344,29107
"Jasper County, Texas, USA",32980.0,35710.0,-0.0764491739008681,35604.0,-0.07369958431636894,118.36271079113784,131.31972851410694,-0.09866771634071113,136.82273845210537,-0.13491929682016587,13.133150695052537,14.220279300191816,14.178068445926336,2511.2024346468575,0.21902887385981112,48241
"Greenbrier County, West Virginia, USA",32977.0,35480.0,-0.0705467869222097,34453.0,-0.042840971758627694,142.27475081276086,153.77170208664765,-0.07476636544875119,151.82034530610247,-0.06287427731833727,12.428616001244784,13.371965179493737,12.98490181310873,2653.312323487764,0.3536840235053942,54025
"Jefferson County, Washington, USA",32922.0,29671.0,0.10956826530956153,25858.0,0.2731843143321216,304.4035477876307,282.28770117754465,0.07834505902251944,258.7861713558833,0.17627439747935483,6.960243347049729,6.2729293587969295,5.466799479618853,4730.007035451541,0.14155199947021332,53031
"Jasper County, Indiana, USA",32918.0,33478.0,-0.016727403070673278,30043.0,0.09569616882468462,245.5396704613007,251.04447901857154,-0.021927622462725498,262.2384390345819,-0.06367780648312632,22.636067475922676,23.021151557170526,20.65907330880202,1454.2278615759524,0.6969479412332972,18073
"Morgan County, Illinois, USA",32915.0,35547.0,-0.074042816552733,36616.0,-0.101076032335591,537.0823803432123,623.6059869333558,-0.138747235278532,672.2033073323527,-0.20101199371566536,22.204029019959872,23.979541837232677,24.700675272515593,1482.3886228220883,0.4374337150423415,17137
"Weakley County, Tennessee, USA",32902.0,35021.0,-0.06050655321093058,34895.0,-0.05711419974208339,254.07930080009461,298.54826936217,-0.14895068277260692,275.5037514797006,-0.07776464227633056,21.840100542145883,23.246676830785088,23.163038976906588,1506.4948962349072,0.5557446202009279,47183
"Rhea County, Tennessee, USA",32870.0,31811.0,0.03329037125522618,28402.0,0.1573128652911767,162.71961677713765,172.04747910126912,-0.054216791625531384,162.40548751725174,0.0019342281143827338,37.716877475485255,36.50172161158082,32.59004423665142,871.4931404744317,0.34196605212930403,47143
"Camuy Municipio, Puerto Rico, USA",32817.0,35161.0,-0.06666477062654645,35227.0,-0.06841343287819003,553.7415077111151,636.7780265446635,-0.13040104301985397,643.5015712044809,-0.13948693757710096,273.5545387155119,293.09355321254577,293.6437131770527,119.96510880094972,0.6297942446058279,72027
"Lassen County, California, USA",32730.0,34895.0,-0.06204327267516836,33828.0,-0.03245831855267826,713.8057476027392,828.6368292509301,-0.13857829822987197,609.1276237654246,0.1718492476013963,2.6769999362650916,2.854076161807833,2.766805800304782,12226.373096468722,0.45741101877817864,06035
"Jackson County, Ohio, USA",32653.0,33225.0,-0.017215951843491346,32641.0,0.00036763579547195247,264.34546679671666,279.80304108654434,-0.05524448279690634,299.53692653255257,-0.1174862149492324,29.915181937543693,30.439222119709957,29.904188087568176,1091.5193518853494,0.6823194171404131,39079
"Logan County, West Virginia, USA",32567.0,36665.0,-0.11176871675985273,37672.0,-0.13551178594181354,110.11052171940472,127.76150576940219,-0.13815572964407513,133.38144940223222,-0.17446899690413809,27.60103168748283,31.074149501690606,31.92759743700228,1179.9196627410581,0.25138235212421395,54045
"Dorchester County, Maryland, USA",32556.0,32623.0,-0.002053765748091837,30639.0,0.0625673161656712,504.3814714917798,487.2497823112845,0.03515997297983511,507.4432749267806,-0.006033784634238354,21.00109101524921,21.04431110057977,19.76448051407484,1550.2051763101545,0.10271196409448888,24019
"Hale County, Texas, USA",32522.0,36273.0,-0.10341025004824525,36602.0,-0.11146931861646904,663.628897672879,746.3422159787565,-0.11082492258247358,716.7169042394372,-0.07407109592719026,12.498003569790697,13.939489683507102,14.065922349839465,2602.175604959012,0.7712837215607782,48189
"Evangeline Parish, Louisiana, USA",32350.0,33984.0,-0.04808145009416196,35434.0,-0.08703505108088277,222.57567390548667,277.6319077588519,-0.19830657901607804,327.4899023380449,-0.3203586665834436,18.377882534577957,19.30615023354242,20.129888399698157,1760.2680798037275,0.5186709663999294,22039
"Chester County, South Carolina, USA",32294.0,33140.0,-0.02552806276403138,34068.0,-0.052072325936362567,189.52210444152715,204.0743174808493,-0.07130839989548292,251.9549538658485,-0.24779369671597426,21.270622020351702,21.82784460749537,22.43907694894847,1518.2442699184417,0.5216049093088796,45023
"Jefferson Davis Parish, Louisiana, USA",32250.0,31594.0,0.020763436095461163,31435.0,0.025926515031016385,279.42605853438545,310.14782788841165,-0.09905524589093566,365.3603706473234,-0.2352042504245459,18.905259662922877,18.520706164042956,18.42749883733273,1705.8744801717228,0.29453504477943826,22053
"Juneau City and Borough, Alaska, USA",32209.0,30907.0,0.04212637913741224,30398.0,0.059576287913678534,595.0771846004051,635.494508247336,-0.06359980003352028,689.9077667435349,-0.13745399996110205,4.421669397422527,4.242930114754822,4.173054312237263,7284.3528326145815,0.09555503017626873,02110
"Henry County, Tennessee, USA",32183.0,32316.0,-0.004115608367372199,31114.0,0.03435752394420518,172.85446333466143,169.76013097519117,0.01822767419944124,167.07440794289352,0.03459569579168316,20.945380329583617,21.031939556002367,20.249652411977277,1536.520201284871,0.48341589483749936,47079
"Lyon County, Kansas, USA",32179.0,33690.0,-0.04485010388839418,35935.0,-0.10452205370808404,848.5833335570252,866.911655684483,-0.021142087555607262,996.3380499823136,-0.14829777546678183,14.523612571077203,15.205584621013426,16.21883892419464,2215.6333241828765,0.7724354015985098,20111
"Franklin County, Alabama, USA",32113.0,31704.0,0.012900580368407771,31223.0,0.028504627998590784,223.63400127835956,194.14577780601348,0.15188701915428782,181.93889862162584,0.22917090832481116,19.171472926835694,18.927299774932237,18.640142596287824,1675.0408339804248,0.5964128676083109,01059
"Claiborne County, Tennessee, USA",32043.0,32213.0,-0.005277372489367647,29860.0,0.0731078365706631,118.25775023500509,117.80719737377544,0.0038244935052665014,113.65493271907279,0.04049817641711461,28.016006425058524,28.16464173049996,26.107354238125254,1143.7390295334737,0.36244403441691225,47025
"Fajardo Municipio, Puerto Rico, USA",32037.0,36913.0,-0.13209438409232518,40613.0,-0.21116391303277277,1164.250625210831,1350.829470139187,-0.13812168675083109,1619.6749344389684,-0.28118253826400647,410.77120436605264,473.29017906683214,520.7307464156598,77.99232190446024,0.22808699362699592,72053
"San Germán Municipio, Puerto Rico, USA",31888.0,35540.0,-0.10275745638716939,37103.0,-0.14055467212893835,565.2139848013876,658.683385407237,-0.1419033828340168,713.3738147190605,-0.2076889098824309,225.93410106539633,251.8093938743159,262.8836224231498,141.13849945462664,0.4701944278585605,72125
"Marshall County, Kentucky, USA",31659.0,31448.0,0.006709488679725261,30125.0,0.05092116182572614,123.10288728007998,126.90659280196641,-0.029972481633180288,126.63077327971325,-0.02785962612611204,35.934136863765936,35.69464405356174,34.192990082470985,881.0285361806824,0.7385807164303047,21157
"Malheur County, Oregon, USA",31571.0,31313.0,0.008239389390987768,31604.0,-0.001044171623845083,575.5060285492725,569.3270720385306,0.010853087468013079,557.0862139688224,0.033064567240360644,1.2274788559537821,1.2174478292255797,1.2287618942562266,25720.198638752547,0.6454607488549249,41045
"Polk County, Missouri, USA",31519.0,31137.0,0.012268362398432733,26992.0,0.16771636040308238,252.91667036526192,243.73870322064184,0.03765494368906947,240.49894488126895,0.05163318071987147,18.94333552607849,18.713748477918266,16.222548701415352,1663.856925123304,0.6970020091489139,29167
"Montgomery County, Kansas, USA",31486.0,35471.0,-0.11234529615742438,36252.0,-0.13146860862848947,417.46952190965203,484.41378598582367,-0.1381964469486233,506.3284202532339,-0.17549656465884375,18.65853139076804,21.020033251665282,21.482852060538747,1687.4854371217448,0.760686902096492,20125
"Gilmer County, Georgia, USA",31349.0,28285.0,0.10832596782747039,23415.0,0.338842622250694,96.98884666033855,84.27756431471775,0.15082640853445947,81.73728874804983,0.1865924126661542,28.08660983987221,25.341470519658856,20.978275842948985,1116.154643751146,0.4751905184699707,13123
"Amherst County, Virginia, USA",31307.0,32352.0,-0.032300939663699305,31893.0,-0.01837393785470166,159.1888919439081,149.30491883355748,0.06619991616866347,163.95682832314608,-0.029080437990912856,25.23862989657456,26.08107306397867,25.711043002889213,1240.4397595389696,0.43128741166137047,51009
"Huron County, Michigan, USA",31279.0,33059.0,-0.05384312895126894,35960.0,-0.13017241379310346,143.52745313351278,146.24035642078059,-0.01855098930053145,157.29830065565295,-0.08754606670727107,14.438996410557266,15.260679124544028,16.599837300541555,2166.28629238594,0.328187334852069,26063
"Coos County, New Hampshire, USA",31268.0,33055.0,-0.05406141279685373,33111.0,-0.055661260608257074,258.8954239336466,280.489616110231,-0.07698749235728562,311.1773740643741,-0.16801334058404827,6.595575926368662,6.972520220228864,6.984332688307304,4740.753551936636,0.3450375127985768,33007
"Titus County, Texas, USA",31247.0,32334.0,-0.03361786354920517,28118.0,0.11128102994523081,362.0144335648988,380.5926780913423,-0.048813983021461865,348.8209834670879,0.03782298291425964,28.343961529828167,29.329972544739142,25.505664873290506,1102.4217615846246,0.4201094156694077,48449
"Adams County, Nebraska, USA",31205.0,31364.0,-0.0050695064405050375,31151.0,0.0017334917017110204,861.6486123353917,912.1088191495221,-0.05532257309076457,965.4335578102258,-0.10750086801440456,21.353858459554743,21.46266357075709,21.316905780278475,1461.3284085920022,0.7337750549261878,31001
"Delta County, Colorado, USA",31196.0,30952.0,0.007883173946756267,27834.0,0.12078752604728031,249.52605431990378,245.44537803262997,0.0166255984120887,238.0187619060252,0.048346156923637425,10.48640730245404,10.404387704370992,9.35628480755564,2974.898752282822,0.4795785744475855,08029
"Polk County, Minnesota, USA",31192.0,31600.0,-0.012911392405063291,31369.0,-0.005642513309318116,409.0672271177004,404.10326483626693,0.0122838955123135,398.88678319149943,0.025522139000813862,6.028581970904747,6.107437492965825,6.062791351798891,5174.019388064955,0.227401447536359,27119
"Pontotoc County, Mississippi, USA",31184.0,29957.0,0.04095870748072237,26726.0,0.1668038614083664,73.90563727813544,74.35328770708216,-0.006020586886625015,77.29047825645819,-0.043793764182587576,24.031991667779057,23.086402462533904,20.596427953856566,1297.6036456358302,0.7282815207950971,28115
"Clarendon County, South Carolina, USA",31144.0,34971.0,-0.10943353063967287,32502.0,-0.041782044181896495,116.51964164557509,125.61464194438885,-0.07240398219532582,129.39614184315408,-0.0995122421284174,17.28546251130912,19.409514175539147,18.039176166920402,1801.745251515477,0.40266857067653566,45027
"Lake County, Montana, USA",31134.0,28746.0,0.08307242746816948,26503.0,0.17473493566766027,166.01902270795185,168.35441549580725,-0.013871883199366155,165.12120869845126,0.005437302794580462,7.267535522971751,6.710110366266652,6.186532214470364,4283.983188192119,0.26615939189780563,30047
"Washington County, Maine, USA",31094.0,32785.0,-0.0515784657617813,33937.0,-0.08377287326516782,78.81436315990251,84.80957925329416,-0.07069031760535213,95.02983749228562,-0.17063561045970912,4.230115506835301,4.46016391881377,4.616885249741739,7350.626702688437,0.1277315214896644,23029
"Stone County, Missouri, USA",31084.0,32202.0,-0.034718340475746845,28658.0,0.08465349989531719,83.0340277234674,82.4272850704631,0.007360944285446605,78.90536429760989,0.05232424262418076,23.494978274840957,24.340023497826163,21.66127549222726,1323.0061180046107,0.6721291839756999,29209
"Summit County, Colorado, USA",31055.0,27994.0,0.10934485961277417,23548.0,0.31879565143536603,358.95883251506706,368.2205215732291,-0.025152560804029393,329.622188060439,0.08900081826181237,19.361698473470327,17.453272808447217,14.68134843514021,1603.9398631557042,0.29750641343608725,08117
"Bee County, Texas, USA",31047.0,31861.0,-0.025548476193465366,32359.0,-0.04054513427485398,658.9404752265153,637.094564716566,0.0342899025039843,650.5141036617124,0.012953403342635152,13.615767192208926,13.972749654104055,14.19114924381385,2280.2240638900903,0.5375912535082047,48025
"Kleberg County, Texas, USA",31040.0,32061.0,-0.03184554443092854,31549.0,-0.016133633395670227,803.0496345830976,885.618194622213,-0.09323268259448697,918.1364398657281,-0.12534826011203876,13.19903370611479,13.633190066100074,13.415474046205397,2351.6873046259384,0.19271335433063175,48273
"Williamsburg County, South Carolina, USA",31026.0,34423.0,-0.09868401940562996,37217.0,-0.1663487116102856,114.66330340294824,115.49183884515104,-0.007173973940389629,112.82406976482719,0.016301784202207868,12.784596015336769,14.184366293945,15.33566395612675,2426.82678144701,0.4718037970517035,45089
