longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"Cumberland County Schools, North Carolina, USA",0.21535324146049115,0.004061040614595175,0.3476714901964073,0.34579872977641957,0.0871154979520868,0.33975122794376167,0.539214102830415,0.12103466922582333
"St. Paul Public School District, Minnesota, USA",0.21431730648165737,0.00921385241694135,0.33377131954376354,0.3179973591691386,0.12470016238849925,0.4580604939428636,0.4363420030723719,0.10559750298476453
"Newark City School District, New Jersey, USA",0.23795510171982345,0.004514895317187673,0.2362073076797675,0.3666654630286816,0.15465723225453984,0.5253397568877395,0.39320290528891083,0.0814573378233497
"Jordan School District, Utah, USA",0.07912204294547294,0.0042161582005212014,0.4347201330796444,0.4180777944241751,0.06386387135018644,0.2637243724798012,0.6571597545299418,0.07911587299025709
"Pittsburgh School District, Pennsylvania, USA",0.29529675398234123,0.00957076197081857,0.3088477147554988,0.2179259886343624,0.16835878065697918,0.5306646641799458,0.3764962597896085,0.09283907603044575
"Garland Independent School District, Texas, USA",0.12901549487017835,0.0030566125454428374,0.3881623009953493,0.37826536993076615,0.10150022165826347,0.32795158281109904,0.5779770094840767,0.09407140770482421
"St. Louis City School District, Missouri, USA",0.31282056363054045,0.013005842390855614,0.293764263327025,0.27238289622738004,0.10802643442419899,0.48796966400201847,0.3887785188338615,0.12325181716412001
"San Antonio Independent School District, Texas, USA",0.23390472448235386,0.008183335199640741,0.27750886592051344,0.3607586837175127,0.11964439067997922,0.4168957404196013,0.4501798934701152,0.13292436611028347
"Aldine Independent School District, Texas, USA",0.15270146267181475,0.0033766475840338503,0.30465407357522334,0.4362845795312528,0.10298323663767513,0.4203651306598593,0.485980655648413,0.09365421369172766
"Clayton County School District, Georgia, USA",0.20923942947225732,0.005103679305618369,0.27901697134814174,0.3957806889398411,0.11085923093414143,0.45685688831981147,0.4253668236408834,0.1177762880393051
"Round Rock Independent School District, Texas, USA",0.16116840311935,0.007193089652798527,0.44860048749707504,0.31741587626858975,0.0656221434621868,0.3017494460089113,0.5923013952613386,0.10594915872975004
"Lincoln Public Schools, Nebraska, USA",0.19641856016074566,0.004426327842980559,0.406912637935677,0.27468593014032733,0.11755654392026943,0.3925853349972955,0.5067761922462858,0.10063847275641871
"Chatham County School District, Georgia, USA",0.20721504142747002,0.00944757147470631,0.35893613399618723,0.30503848356088215,0.11936276954075435,0.38819703573880343,0.494219194906853,0.11758376935434361
"Jersey City School District, New Jersey, USA",0.21502650219748864,0.010809831932187802,0.3646785955576602,0.2877212289218727,0.1217638413907907,0.4203254972875224,0.5002914583554944,0.07938304435698328
"Leon County School District, Florida, USA",0.23068410289897237,0.008234667399859105,0.3392710463457815,0.2601962435344469,0.16161393982094013,0.4738413050028918,0.41993582487030534,0.10622287012680279
"Beaverton School District 48J, Oregon, USA",0.1610507125767304,0.010976433469480738,0.45103347276765776,0.2880338663192263,0.08890551486690496,0.31159571598597013,0.5754211831557868,0.11298310085824304
"Oklahoma City Public Schools, Oklahoma, USA",0.24960348813355496,0.008602327592110496,0.32361677485516693,0.321588956696984,0.09658845272218358,0.394005134644157,0.4631592978156163,0.14283556754022667
"Anchorage School District, Alaska, USA",0.15819928350990908,0.004983257152956692,0.40795747781390657,0.32248482686111785,0.10637515466210992,0.33602592837057904,0.5438882076489922,0.12008586398042875
