longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education
"Twin Oaks, Cherokee OTSA, USA",0.8194444444444445,0.11250000000000002,0.020833333333333332,0.02361111111111111,0.04583333333333334,0.04305555555555556,-0.05804007820136858,0.016984359726295195,0.027370478983382206
"Stoney Point, Cherokee OTSA, USA",0.8284241531664213,0.1796759941089838,0.07069219440353461,0.04050073637702504,0.10972017673048601,0.02945508100147275,-0.06495618287413996,0.021856791889831195,-0.016296111524233547
"West Peavine, Cherokee OTSA, USA",0.8191268191268191,0.033264033264033266,0.022869022869022867,0.0,0.03326403326403327,0.0,0.13142091938149958,0.0039336304479735615,-0.014792961312326068
"Grass Mountain Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.7082111436950146,0.06744868035190615,0.01759530791788856,0.039589442815249266,0.02785923753665689,0.0,-0.06294601668267152,-0.07205934963942082,0.0054792972942439115
"Shady Grove Community, Cherokee OTSA, USA",0.8713615023474178,0.12394366197183099,0.03568075117370892,0.030985915492957747,0.023474178403755867,0.06948356807511737,-0.044451995318458115,0.07698116056933592,0.07818930041152264
"Deer Creek Segment, Bois Forte Reservation and Off-Reservation Trust Land, USA",0.918010752688172,0.09811827956989247,0.014784946236559137,0.044354838709677415,0.04301075268817204,0.01075268817204301,-0.005943837627006121,0.04118519960104117,0.003997697067003994
"Big Eagle's, Shakopee Mdewakanton Sioux Community and Off-Reservation Trust Land, USA",0.9855090982891027,0.5754038617076865,0.1998366106258494,0.17136624373128775,0.2511888480834723,0.15284876989292645,0.0084991574446176,-0.03056175958009877,0.2135940636825639
"Pump Back, Cherokee OTSA, USA",0.8608977068674716,0.1311079032136024,0.040478864062843255,0.042116763607809166,0.07561515814493694,0.013375981460856284,0.031109687889277593,0.10158001538694827,0.019775928177994423
"Swift Bear Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.8206250006188565,0.1243686319407651,0.031898398718220325,0.0598949670464888,0.05993825470613921,0.00453541018813708,-0.012475453120431523,0.15831166724630374,0.03255029320258697
"Ring Thunder Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.8053981001740022,0.07870643658338178,0.005215579788656936,0.022874327441770568,0.014603623408239421,0.04122848573337179,-0.0331905152021984,0.04827768156382558,0.0009488104344827133
"Duchess Landing, Cherokee OTSA, USA",0.8713615023474178,0.123943661971831,0.035680751173708926,0.030985915492957754,0.023474178403755874,0.06948356807511738,-0.044451995318458115,0.0769811605693359,0.07818930041152264
"Mulberry, Cherokee OTSA, USA",0.8044280442804427,0.14022140221402213,0.05781057810578105,0.04428044280442805,0.06642066420664207,0.029520295202952025,0.1521592985020095,0.04415052977712822,0.04223602484472048
"Upper Cut Meat Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.7404232987508012,0.07121581272376819,0.011924209726312902,0.03533158591961582,0.01887999873332876,0.01700422807082359,-0.04064602351409774,-0.025338670057913758,0.0021321232941428833
"Corn Creek Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.8144475920679887,0.10906515580736544,0.029745042492917848,0.056657223796034,0.05240793201133145,0.0,-0.03259098827628426,0.11396958425537929,0.029408164226187677
"He Dog Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.8081534772182254,0.07913669064748201,0.0,0.026378896882494004,0.0,0.05275779376498801,-0.02204464039680354,0.06771211703699992,0.0
"Murphy, Cherokee OTSA, USA",0.8693098384728342,0.1130690161527166,0.020558002936857566,0.04111600587371513,0.07195301027900147,0.0,-0.07363261093911266,0.018627450980392132,0.04912280701754385
"Pinhook Corner, Cherokee OTSA, USA",0.8000280196727598,0.18912726092951576,0.07975468039139058,0.0154808691997434,0.17155597666993563,0.002090415059836749,0.01495938255690099,0.08172511046166386,0.11604308673628547
