longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %,geoid
"Douglas County, Illinois, USA",0.008217082140264512,0.0,29.413697274436636,0.6375379939209727,2.976630053742288,0.47847011144883483,31.803145067022484,0.0,60.40023603765657,0.2866084146887835,0.5501676652167317,0.9357678745057971,1.0,17041
"Pierce County, Georgia, USA",0.00013655710754979198,0.2985899776831,14.517240481988416,0.22164739298032055,4.286803446459501,0.0,74.30487341478373,0.0,68.70664574819722,0.08375752829893746,0.18409870561430697,0.9111224574146212,1.0,13229
"Vernon County, Missouri, USA",0.009483413721698999,0.6869132795453392,7.030353047716274,0.4938346780331862,4.143420753742265,0.0,77.95622982433433,0.0,81.62341622441673,0.08946574952289255,0.25560700636444933,0.8715191032182226,1.0,29217
"Lincoln County, Montana, USA",0.007464427379123409,0.42511561721807184,29.482897924578857,0.36906032423641816,5.604949407704911,0.0,94.04138248667353,0.42897799461299996,29.967194447000086,0.19462786863195214,0.3370767901152649,0.9250281367057689,0.9766290902319712,30053
"Jones County, Texas, USA",0.0021221501094097718,0.4476936377968774,9.4278056781543,0.40609266134364036,6.103034275037662,0.455169607892997,36.8956722244338,0.0,197.17705847354233,0.08363276609954706,0.18532845058516323,0.8762251718958538,1.0,48253
"Gonzales County, Texas, USA",0.006726154561958875,0.4937668549330891,14.448179595455663,0.5434793670177581,4.539847923945194,0.0,76.19896665040281,0.0,107.85358069907643,0.17865555964128133,0.37763615932371486,0.8280484584493475,1.0,48177
"Holmes County, Florida, USA",0.0008831404800707665,0.4209535439881952,11.023252952037138,0.19986770467613088,5.902045342350062,0.0,50.2558757403311,0.0,38.33383320319837,0.07689746730174529,0.1496496380772978,0.8830195691497263,1.0,12059
"Elbert County, Georgia, USA",0.001557623936703989,0.6388959617049448,7.636298032906611,0.3263736823343688,6.124176628521262,0.0,46.42773906434459,0.0,61.12633311899331,0.03611345732243887,0.11573144878493768,0.9600423152786518,1.0,13105
"Duchesne County, Utah, USA",0.005691704499507724,0.5060216370687896,16.15451231711645,0.5101041028781383,4.1544122854635015,0.0,56.560628663348034,0.0,141.91426465933134,0.20854467247870667,0.39516241728232027,0.8783826062218825,0.9514636413388193,49013
"Simpson County, Kentucky, USA",0.005107354600613917,0.8113708278044299,5.70462883745192,0.5105134224762683,3.66976944582558,0.0,68.4301474212406,0.015259773400020415,22.462739247728038,0.17400135155433172,0.42117330429998345,0.9999705713691829,1.0,21213
"Lincoln County, Wyoming, USA",0.0026682618491529323,0.42546345947602265,19.243103815537047,0.37883662734283235,5.0551323025866965,0.0,92.81011594016493,0.0,72.71238376340736,0.12153003365019821,0.2900245977684428,0.8939477013564887,0.9373706055767607,56023
"Marion County, Kentucky, USA",0.008320887021569783,0.6134239158195842,7.780229192255627,0.3973540379016193,4.243325020688134,0.0,74.74873533963019,0.0,65.52868845029779,0.04641931998248783,0.2089030089920335,0.9791796663945693,1.0,21155
"Wayne County, Kentucky, USA",0.0015907910595920627,0.6010227563283048,8.24644887216381,0.313577090258246,5.850765040161825,0.0,131.8545416240407,0.0,104.7453234570352,0.03521128123909967,0.1488436636278515,0.9516833899510089,1.0,21231
"East Feliciana Parish, Louisiana, USA",0.0,0.726802804647116,6.62643974854014,0.29643277547469166,5.146610779576708,0.25861098316188136,33.93809509626126,0.0,30.35266259795735,0.02915052523404915,0.09367013385770095,0.9854043895605784,1.0,22037
"Macon County, Alabama, USA",0.001408794166808605,0.6363403645300021,8.23434166527269,0.471738685234487,4.203277189981647,0.0,62.711567992933716,0.0,63.308496079260344,0.04774665630646713,0.1744210920072904,0.8973839567579786,1.0,01087
"Fayette County, Iowa, USA",0.012971783070630804,0.5521041570557179,7.740172559881874,0.5233481982674663,3.600453859039246,0.001999077348915885,54.66419452320127,0.0,72.08065848978896,0.19207250176530588,0.43555563844819434,0.9896120510419789,1.0,19065
"Spencer County, Kentucky, USA",0.0009069146878265066,0.0,18.93347182614044,0.1527492819039803,6.447087002092812,0.17285597045547804,36.008543570987634,0.0,34.033331066778935,0.012939088312210134,0.07149517730902655,1.0,1.0,21215
"Adair County, Oklahoma, USA",0.00179608000232264,0.4884329315209028,10.65257369667532,0.365837394203642,3.979733134963429,0.01687612208258528,49.95984095786123,0.0,104.12410223492914,0.13252664221952282,0.2364675956777128,0.9352439461041787,1.0,40001
"Langlade County, Wisconsin, USA",0.01603057540065417,0.6177723051664871,10.447911130173665,0.47185880662870044,5.524547561377111,0.012005541018931814,58.012171334593525,0.0,48.26756302195808,0.12844993050379028,0.38077404094167067,0.7574811300542832,1.0,55067
"Jackson County, Iowa, USA",0.013252802625583577,0.41190659481652553,12.647929970306603,0.5512445470875033,4.256096172540797,0.36181678214010776,34.027277027968175,0.07446753913266616,24.50898959555654,0.12887009319153964,0.3573295757118401,0.8372089085791569,1.0,19097
"Chaffee County, Colorado, USA",0.0045863526734615115,0.4849044978434997,17.912738699585834,0.4690388170055453,4.292813808465703,0.0,91.52584043768219,0.0,58.77407070333471,0.17497245838539766,0.4431917623400584,0.9550142594703201,0.9991610338463138,08015
"Freestone County, Texas, USA",1.823123081786899e-05,0.4280936454849498,11.786963929268344,0.40524826344224335,5.424244535267076,0.0,93.1147474128804,0.0,115.26201712553431,0.09764815830928597,0.25453945501184216,0.868196143566648,1.0,48161
"Los Alamos County, New Mexico, USA",0.0192461047367047,0.6975642412070653,5.466184783804645,0.9198207940676657,0.9746644946560492,0.30341418198671405,32.62917129577079,0.0,22.61557833520778,0.21076079774133583,0.5544902588965679,1.0,1.0,35028
"Benton County, Missouri, USA",0.0012703164085947434,0.013509332783335052,30.876851306387724,0.2732288336598948,5.924086906619426,0.0,106.14008135022074,0.0,108.50826308378318,0.09520989607213204,0.1938112432704151,0.9055643040559812,1.0,29015
"Cherokee County, Kansas, USA",0.0010648499419048888,0.5889887408325586,7.36773472069689,0.5967875219502118,2.7537021135133575,0.7132011155872328,25.22484097017695,0.2431050511310815,16.548622441069615,0.14934216168140224,0.29604956028108853,0.993216359472656,1.0,20021
"Polk County, North Carolina, USA",0.0042857147199408,0.5960264900662252,8.431342209348916,0.2586920529801324,3.7642438402389424,0.08278145695364239,36.49271340667347,0.0660182119205298,21.924448932514576,0.04617046461221663,0.16020913798758107,1.0,1.0,37149
"Marengo County, Alabama, USA",0.0021992885563208143,0.42731459918232156,16.717914116344204,0.46064275733581744,4.681680567906583,0.0,90.9904498659383,0.0,113.9984398432274,0.17770634907393124,0.3894070806772555,0.8121232407064145,1.0,01091
"Hart County, Kentucky, USA",0.0006066962670395804,0.2439985482449318,15.719254638962813,0.16757401358427956,4.851467616457501,0.0,100.70354287417068,0.0,75.0043582509724,0.13662958458509245,0.20741616725640022,0.9095044673342992,1.0,21099
"Polk County, Arkansas, USA",0.0026122570772413242,0.5503355704697986,11.688212066288402,0.36059518235263516,5.560734558082395,0.0,88.79805208275235,0.5401383903022735,12.086761139049939,0.10191363897589167,0.20993101720694196,0.6766682314904836,0.9977451455744002,05113
"Roosevelt County, New Mexico, USA",0.007055211259352299,0.8748371632536085,5.9956613421751,0.6876139857224741,2.782915834624623,0.0,144.86203479244185,0.0,107.25349547310698,0.10620039331361919,0.438188242403856,0.9102798443420526,0.961703246724137,35041
"Kent County, Maryland, USA",0.00790120092058397,0.5094850948509485,9.85291468722005,0.425891181988743,3.701950115301455,0.0,47.89015921174636,0.0,24.258677806762886,0.221201129231266,0.40393344115146834,1.0,1.0,24029
"Perry County, Indiana, USA",0.016684192971463598,0.6305164319248826,11.137080206234112,0.49139280125195617,3.938164426489529,0.0,50.52717610259674,0.6203442879499218,11.576623055105639,0.16158172378271363,0.39062618627833534,0.7737492017899913,1.0,18123
"Beadle County, South Dakota, USA",0.025326866811109402,0.810799519557157,5.537534414527387,0.7729907566974776,2.4260410692335834,0.9604679095514126,7.456564667569667,0.0,228.51854848423474,0.2099574174270159,0.6365682309284788,0.84835236636944,0.9904104969274858,46005
"Gem County, Idaho, USA",0.010608765757739452,0.8170266171625791,5.168639197682553,0.5594310516132406,2.5483090995068207,0.0,42.650188778044374,0.0,106.57276113476598,0.029636040031620903,0.2491953172987239,0.95065097507936,0.9991602689986824,16045
"Pickens County, Alabama, USA",0.0023667134661570018,0.1281702661716258,15.875863290772685,0.2788788370025624,5.562113349405891,0.004967839774094023,53.43663542115789,0.0,42.46722430610231,0.09988745030522783,0.26797925626498365,0.9584974668457232,1.0,01107
"McDowell County, West Virginia, USA",0.00026178652840147504,0.3653493849777545,13.416298023649244,0.24485736718136614,4.120856981078688,0.1614237110704004,41.99994487942426,0.0,59.563281599266475,0.09556465343564735,0.14578877350028951,0.9669914506028433,1.0,54047
"Ashley County, Arkansas, USA",0.010025182801624552,0.5545063477074809,10.731542921305673,0.40787955093904105,5.365698792804714,0.0,72.6819447382688,0.0,46.75074175566405,0.12339653715648335,0.39917331002433176,0.8987157859092759,1.0,05003
"Butler County, Alabama, USA",0.003280839187604061,0.7012755235945619,7.0164579364869715,0.4308960159571676,5.322451601937212,0.0,63.604972003268635,0.0,71.76823252157038,0.13758337913450136,0.376521761104639,0.9362868495131159,1.0,01013
"Green Lake County, Wisconsin, USA",0.010369353802449174,0.45299190240824483,12.537458055024857,0.47686402355663055,3.8625074406361537,0.0,79.25038894584745,0.15232937217373016,16.871096794679996,0.22279680707474947,0.44204883819774954,0.9843080494838331,1.0,55047
"Inyo County, California, USA",0.016842983328022875,0.7240744636095919,9.617731962773767,0.6632835506941523,3.6512785716650074,0.0,134.63615096626881,0.0,132.3592952508914,0.31238482203301265,0.47155451164500295,0.7721623329849019,0.9361182426639038,06027
"Humphreys County, Tennessee, USA",0.0022732418724888195,0.41706161137440756,10.524177561647635,0.3231700895208004,4.640119544161893,0.0,95.71629585652359,0.0,43.49394393527588,0.10467680895938525,0.2522792659875387,0.9667228380709554,1.0,47085
"Waseca County, Minnesota, USA",0.014663699666968892,0.6078658793757908,8.124087510990575,0.7041332770982708,2.1870503752389996,0.0,84.82622391810591,0.0,30.888101524174992,0.13667272957025056,0.2940006646039899,0.8236527305123544,1.0,27161
"Perry County, Missouri, USA",0.0011209190592826857,0.6919708799324752,7.265825170207014,0.34158050221565733,5.434148746434296,0.0,60.435418323813515,0.0,40.07335659104471,0.17378623332358556,0.3884465331945902,0.8882269096776386,1.0,29157
"McIntosh County, Oklahoma, USA",0.0,0.36571458740298823,13.601389755281636,0.2980307269943509,5.415505044828597,0.0,94.44066059996534,0.0,88.85588376401655,0.14078774594078358,0.25310311885677295,0.8879644843553833,1.0,40091
"Greene County, Georgia, USA",0.0,0.7333862014274385,6.5896541503125725,0.30573618821041504,4.86589788077184,0.014803066349458101,48.54761495314306,0.0,85.0843669897829,0.061824006596330916,0.1874223612961331,0.9471581553467845,1.0,13133
"Adair County, Kentucky, USA",0.0,0.6364598211924033,7.929824232449206,0.23821615616568798,7.091951193292538,0.0,118.81029436469251,0.0,111.13178678552381,0.13178711767603646,0.24645763653588493,0.9353308000449126,1.0,21001
"Pike County, Georgia, USA",0.0,0.12377574249563238,16.01487668146762,0.07586425962200222,6.82397337348525,0.0,59.635592022305495,0.0,75.35922323583387,0.0176340476442437,0.05157456012935269,0.9997533226429035,1.0,13231
"Comerío Municipio, Puerto Rico, USA",0.00021918849559866214,0.7475507069851189,8.429259648089758,0.7159349679605995,1.4879097319482322,0.6762696605412276,28.895457434304276,0.9963988772970397,7.83012979280239,0.21064855115802572,0.45141402012834564,0.9384126430546492,0.9917507990762364,72045
"Saluda County, South Carolina, USA",0.0001804709274946826,0.0,27.72448908039786,0.24398261053970946,5.929611353141038,0.0,54.56363977089173,0.0,49.91458529176608,0.051848732606987746,0.14881518191512455,0.970510606301146,1.0,45081
"Tishomingo County, Mississippi, USA",0.0004521665592392553,0.5484880636604774,9.312832202028332,0.33119363395225465,4.10415384674556,0.0,57.655157583346345,0.0,78.70452096555499,0.09544486223475968,0.26827788765555605,1.0,1.0,28141
"Houston County, Minnesota, USA",0.022432811815199627,0.37467494560314174,18.324777976312294,0.629358382423181,2.898687940680148,0.5967202674733323,23.76646485926984,0.0,28.860140067858996,0.1910686995399582,0.42745243613634054,0.9805089627465157,1.0,27055
"Paulding County, Ohio, USA",0.008043719338305942,0.38631287886844623,10.265136236513563,0.43789216207593323,3.8040793427316846,0.0,54.013853436848535,0.0,41.23863419582508,0.06026439553612062,0.15342867493957502,0.8606256343035597,1.0,39125
"Harrison County, Kentucky, USA",0.0,0.6489407233040874,7.778203530651006,0.3924673657179542,5.520903083398708,0.0,49.47667435929069,0.0,67.11160563326727,0.13110590469958716,0.3199638322241334,0.908103763363168,1.0,21097
"Otero County, Colorado, USA",0.008948235819689489,0.5243445692883895,12.220714895945894,0.8238095238095238,1.5214921708600198,0.0,79.35337206437254,0.0,144.09968042081047,0.261694458811892,0.6026549767451033,0.9891091031642533,0.9990103848224695,08089
"Concordia Parish, Louisiana, USA",0.0010158826069310446,0.8171991223845454,7.292679625960968,0.5179001444854712,3.0921305009560767,0.0,99.37138498583893,0.0,107.28378227674486,0.11652093632436544,0.2521391762945143,0.9011369154330667,0.9982017744690013,22029
"Crawford County, Illinois, USA",0.01369269870053401,0.5760479683066545,7.787944023959583,0.5366989667541089,3.6969444719880773,0.0,108.38730153318183,0.0,32.2245710517088,0.13093319724160912,0.3786518449573769,0.9587203006433802,1.0,17033
"Bethel Census Area, Alaska, USA",0.0007682743445522832,0.36949533911925425,66.17778659014729,0.8225115182685095,1.6233023321783044,0.5230365370191793,56.51869417834797,0.0,672.244157832554,0.13408365098250064,0.22057465032542145,0.485879006433392,0.581070762612885,02050
"Poweshiek County, Iowa, USA",0.025105898717156187,0.5619440574429322,11.011961883656546,0.6867966991747937,2.9530154235339383,0.0,76.2551544639635,0.0,23.575075334515393,0.30529441775155364,0.6097063838324484,0.9903910329019169,1.0,19157
"Warren County, North Carolina, USA",0.0006623300928043795,0.0,25.588021955711646,0.18812359188928227,6.164058913028962,0.0,83.92866795938431,0.0,43.23905542425898,0.005345249720541845,0.04218220560349062,0.9752710017814842,1.0,37185
"Clay County, Mississippi, USA",0.0008348653063112637,0.6905988409529942,7.4850184893502005,0.4845460399227302,4.586701690518772,0.8218501824425842,22.88216960200821,0.0,29.563016886930882,0.14405880608404953,0.3751904696259536,0.8462334676913179,1.0,28025
"Andrews County, Texas, USA",0.013313982240841755,0.9422353573347663,3.2534840955995907,0.7609887157442236,2.1441185152608795,0.0,52.80510072088376,0.0,46.141546762177676,0.15866663024295102,0.4887362065680193,0.992022929405624,0.9996475319506913,48003
"Deaf Smith County, Texas, USA",0.013758406653231936,0.9318194048323737,3.131662522831196,0.861593929935963,1.9051009250579778,0.0,76.66324386761313,0.0,51.47590291852637,0.2734502620629272,0.6484414326463432,0.9502009293408477,0.9918601922965481,48117
"Randolph County, Arkansas, USA",0.0033646997125315464,0.6360992945991061,8.716848432917551,0.4010015615744979,5.182601481423269,0.0,61.33325842186143,0.0,49.37561575744042,0.17969179414954406,0.33653392804382665,0.861619142866838,1.0,05121
"Hampton County, South Carolina, USA",0.0013228818336897684,0.4755131727816389,12.071339774153204,0.4401163730402457,4.112480401691543,0.0,76.04202664034668,0.07149399278056139,20.081383632727984,0.09737876676553259,0.25615552793826546,0.8726714572434798,1.0,45049
"Cedar County, Iowa, USA",0.02470618659873897,0.0,26.127239370922048,0.5906511753580114,3.089327339736557,0.016914347473655767,45.289044857378926,0.0,49.281246969824174,0.18285067793797016,0.2929329955954213,0.7871572642403193,1.0,19031
"Lamar County, Georgia, USA",0.0,0.02189189189189189,17.229474668188796,0.15572972972972973,5.512220306465405,0.0,60.7715518682687,0.0,58.46232486814684,0.14103210368561858,0.32092984269299285,1.0,1.0,13171
"Fentress County, Tennessee, USA",0.0006510772752387393,0.4802314889934556,11.923417924143699,0.24987830601979555,4.992390052407765,0.0,105.25710145114813,0.0,60.74298499329842,0.07546001070498598,0.18938530338866433,0.9968034418910664,1.0,47049
"Ste. Genevieve County, Missouri, USA",0.0,0.48438768331619675,9.972190917115332,0.2360517344012122,7.082101833706759,0.0,73.10900518827806,0.0023810812273391416,34.6058418553485,0.0772437047805421,0.1951711594141553,0.7601931664265238,1.0,29186
"Westmoreland County, Virginia, USA",0.00010812573002187068,0.0,26.67029613673197,0.28922444119716406,4.103466289740901,0.0,72.29846765776215,0.4357850300373437,11.154677216963675,0.093207849625902,0.22002366011049002,1.0,1.0,51193
"Yancey County, North Carolina, USA",0.0009461204569627198,0.03395429437885844,19.186379231996945,0.18829199610094227,4.362163482193685,0.0,56.23003946641149,0.0,35.15468346849569,0.08604790650242378,0.14602512115686495,0.9881611472241232,1.0,37199
"Appling County, Georgia, USA",0.00011895396930549616,0.5789701897018971,8.784495281863233,0.20493224932249324,5.9562898663915,0.0,100.63011264452827,0.0,96.6321614068749,0.04992494243424661,0.18705391359081025,0.8675362341661869,1.0,13001
"Dickinson County, Kansas, USA",0.012811357478528683,0.6386805781980219,7.190634951692677,0.6457450277143789,2.710870531930688,0.07618737093794153,41.719239587514195,0.0,48.595681002472205,0.214961440071329,0.5004390510722424,0.9281139620240927,1.0,20041
"Frio County, Texas, USA",0.004185305762911155,0.8604296981234703,5.044153927493538,0.574109328256731,3.2404648932854623,0.0,99.14997864398133,0.0,87.04436912544261,0.23504077951753755,0.5849904024067285,0.9808600447215411,0.9987913854127896,48163
"Jefferson County, Kansas, USA",0.0006015697900566212,0.11100827526132404,15.656635045460337,0.35311411149825783,4.48282088518572,0.0,60.558189552201384,0.0,56.176802960098385,0.1938746941727849,0.26951920412375363,0.9891705746319355,1.0,20087
"Covington County, Mississippi, USA",0.0,0.3850599781897492,10.7672353468303,0.22099236641221373,5.106698458521507,0.5798255179934569,28.397696901786073,0.0,35.62311147515897,0.07708769258195225,0.16600106905719636,1.0,1.0,28031
"Stone County, Mississippi, USA",0.012272246948232373,0.5781377843233514,9.59402504156738,0.2515136638847979,6.346099966038936,0.0,45.55632898291693,0.0,42.95253521185965,0.031245708582980036,0.13131464866159326,0.8318772534969769,1.0,28131
"Bosque County, Texas, USA",0.0030754706789416445,0.27375925418151903,14.097598096495267,0.4690430490814368,4.616643773816516,0.16665752673430217,44.19464585346015,0.0,82.22392879133096,0.1236027720381524,0.27174473085241824,0.7443143398061718,1.0,48035
"Wright County, Missouri, USA",0.001163309938583369,0.0,41.7979437075613,0.416318451726413,4.14883829553938,0.0,65.95307140494722,0.0,59.3341077834583,0.17284758615787643,0.36118774532941555,0.8841434422391795,0.9999580899499497,29229
"Colonial Heights city-County, Virginia, USA",0.009183920765017577,1.0,7.4041746401808615,1.0,0.8045039237424788,0.9052283984589984,27.796296904928507,0.0,17.20362961771882,0.2796872058965765,0.7730501563110743,1.0,1.0,51570
"Berrien County, Georgia, USA",0.004506113448289953,0.5142070484581498,9.389320109363359,0.2748898678414097,8.059937081896027,0.005341409691629956,50.61050316896943,0.0,33.43005032063175,0.12560741606377912,0.21886302309380012,0.7999341492809707,1.0,13019
"Montour County, Pennsylvania, USA",0.028078181149558592,0.7787825319805911,5.082245224760415,0.4117776797529775,3.4718771961550146,0.19166299073665638,36.72775802865657,0.8471548301720335,6.369680878093406,0.21857614768295885,0.3333767732156766,1.0,1.0,42093
"Andrew County, Missouri, USA",0.0064858870240768985,0.25365315687896334,16.032080938260503,0.5015715467328371,2.821397407208454,0.0,69.96945475461872,0.0,87.97248439251136,0.1454465678936141,0.36429093307784,0.9343241232499755,1.0,29003
"Southampton County, Virginia, USA",0.0011685099153298047,0.2313675732332984,15.915074793267562,0.10476085397473382,6.276446451217342,0.0,69.17409922687091,0.0,47.00650028227493,0.005388156185057058,0.015879464334159432,0.7824136621894766,1.0,51175
"Sawyer County, Wisconsin, USA",0.003038439914195148,0.36090516764412967,16.52499033523371,0.18191877835564899,7.996825003622598,0.0,109.31509853036063,0.0,77.4823634951187,0.09452928627196622,0.1767820844783119,0.80084340374789,0.9989915559731959,55113
"Banks County, Georgia, USA",0.0011092181616474733,0.2622678125866371,13.330063881411157,0.15037427224840588,5.608784679174377,0.01047962295536457,47.983301733550626,0.0,94.42610779720187,0.0001789808058689779,0.00286426740161716,0.9823624844285574,1.0,13011
"Brantley County, Georgia, USA",0.0002397785363714173,0.0658121080961101,28.055145699635077,0.1188613284501415,6.084401334125565,0.1256866988513401,48.536271111010194,0.0,42.652212382825724,0.029753189522358392,0.089606337034138,0.9565056943957897,1.0,13025
"Adjuntas Municipio, Puerto Rico, USA",0.00035465111595903495,0.5273211905819636,8.920527910317515,0.5407041314971124,1.9832245760071103,0.7785428698356286,26.383148053917676,0.16215015548645045,11.955167061823776,0.21064855115802528,0.4514140201283443,0.9384126430546491,0.9917507990762364,72001
"Russell County, Kentucky, USA",0.003224451661386361,0.7691067756100273,7.132690389764046,0.28747707186926796,4.006298256419128,0.0,118.84762968127887,0.0,124.16034636910733,0.030292934141891048,0.08314803877718446,0.9595076829760109,1.0,21207
"Benzie County, Michigan, USA",0.007411065406960057,0.22036727879799667,15.048291933983945,0.2239844184752365,4.574349327799773,0.35141903171953254,35.91152100268497,0.0,32.71908527951512,0.06589972330744887,0.16190896312133152,1.0,1.0,26019
"Madison County, Florida, USA",0.0005379480374338945,0.5299977738201247,10.184524824509912,0.3308659839715049,4.753676767307942,0.1633459483526269,38.34897297588918,0.5353406055209261,11.44494684479964,0.1481234910550263,0.2546468911861365,0.7924112905308845,1.0,12079
"Grant County, Arkansas, USA",0.004120879587047732,0.0,25.99525884537492,0.2810446597616661,6.859708131254202,0.022775364739948768,49.072152142315765,0.0,67.46432064257432,0.09272833256199886,0.2507548057346377,0.8882956913537943,1.0,05053
"Johnson County, Tennessee, USA",5.92639293921445e-05,0.653979045920642,8.881241224427743,0.21243869817209096,3.8211029703707107,0.0,50.93579305652439,0.0,45.330988502867534,0.07330988480534639,0.17084794322626362,0.9184134454576587,1.0,47091
"Kalkaska County, Michigan, USA",0.006276723410065887,0.4162439377891744,11.132620213208927,0.22989018339929762,5.44928880884934,0.26188750766486424,34.73634030190773,0.07809799877362172,21.203965657944053,0.0769394255375152,0.19279846263356204,0.9539628509882015,1.0,26079
"Bertie County, North Carolina, USA",0.0017196915508079847,0.42266086762573885,11.148236276851017,0.179770268763243,5.8180798022454905,0.0,104.95817389066572,0.0,59.92086863271142,0.012186324901942491,0.06006713632133642,0.8554163292613871,1.0,37015
"Unicoi County, Tennessee, USA",0.0012856966319519153,0.7806905014222768,6.088203992454324,0.5181549445033187,2.9603705393926005,0.1259969881198059,36.50938457043296,0.0,58.91735755530242,0.1732270608381008,0.4325289570617936,0.9676702412034366,1.0,47171
"Schuyler County, New York, USA",0.012562042035152089,0.5246954967035423,9.752413445493945,0.2470108391999106,5.501303054031841,0.8197005251983461,24.740523391240327,0.0,26.87955365211494,0.06183083402693301,0.11120400340918668,0.9918318889924601,1.0,36097
"Attala County, Mississippi, USA",0.00495020641835289,0.6040583598859635,8.631498921636396,0.45743194141651294,4.689259370332137,0.0,91.79536917899757,0.0,47.97940031851182,0.08787979608035867,0.2514528398193755,0.8660421783929169,1.0,28007
"Young County, Texas, USA",0.005039824344570998,0.8210667711423294,4.898108617510897,0.6583086136452678,3.1771582294241445,0.0,92.93921691555705,0.0,100.05980494199859,0.1607688730210931,0.4243915463212211,0.9149438129101866,0.9999935331842247,48503
"Gilchrist County, Florida, USA",0.0017455608980508962,0.0,36.863161692187965,0.1569077474249888,6.516337838270356,0.0,52.86178270945304,0.0,48.109502493744486,0.08861565390797843,0.15473366529595978,0.9988245171633828,1.0,12041
"Haywood County, Tennessee, USA",0.0,0.7040976265114196,7.365804153861551,0.5612404836542768,4.858828340498483,0.25459023734885805,32.71394772506135,0.008900582176444245,24.864800404587726,0.22134274838056145,0.4739037853884096,0.8924964954642934,1.0,47075
"Avery County, North Carolina, USA",0.0023074417382078724,0.6202155124031878,8.618267164102503,0.37591199910203166,3.0858256902936625,0.0,61.67439925214575,0.0,60.016320661748324,0.020527490671329196,0.07199618277631126,0.9969880521919209,1.0,37011
"King William County, Virginia, USA",0.0,0.04188658057271196,20.430778140034523,0.21583380123526108,5.194950558539911,0.17327344188658056,35.71591392580135,0.0,35.323941840503785,0.04897885386013423,0.16510850911075292,0.9570328755127475,1.0,51101
"Guayanilla Municipio, Puerto Rico, USA",0.0025694006873133277,0.9709289248762933,7.343362951237205,0.7580971659919028,1.3519069645742876,1.0,24.62961340315326,0.0,25.601965991367656,0.21064855115802572,0.451414020128345,0.9384126430546491,0.9917507990762364,72059
"Luquillo Municipio, Puerto Rico, USA",0.008375517409585783,0.8860019121534222,7.938288589045762,0.7430403239412856,1.3565628551756828,0.30183904167369663,30.677065727548936,0.0,24.969539005982075,0.2106485511580255,0.45141402012834553,0.9384126430546491,0.9917507990762364,72089
"San Juan County, Washington, USA",0.029794093122404403,0.5088361098604233,10.461700948853538,0.3339149031967582,4.321827177180986,0.38484916704187305,31.74379010980063,0.0,32.613405732903914,0.15191868171906686,0.28433818415229684,1.0,1.0,53055
"Hughes County, South Dakota, USA",0.0212516271392031,0.8667041936391782,5.545282110780526,0.8143540669856459,2.5140835568469124,0.9709541232761048,6.764117781457506,0.0,223.77267846433014,0.17860645295284017,0.5438414665595868,0.9260937628821407,0.9939641529218758,46065
"Eastland County, Texas, USA",0.004387126005979772,0.29455571227080396,14.5562742123668,0.5536248236953456,3.812280996921522,0.0,79.62151528927551,0.0,117.86990400233113,0.19146437169257347,0.475667320224337,0.8305928134034973,1.0,48133
"Winston County, Mississippi, USA",0.0,0.6031387603025855,8.628681882798913,0.3120130969854352,5.500862553730108,0.0,58.95904251650996,0.5645816868014,9.672150681289853,0.09352786845992656,0.2160421706265856,0.89481225050803,1.0,28159
"Dickinson County, Iowa, USA",0.014758623066847654,0.7138338134779416,6.835798097056924,0.6006891487318533,2.3186573818443037,0.0,119.04463754409542,0.0,99.68589565684424,0.21137672840229704,0.4322071012307399,0.9384466933218009,1.0,19059
"Burleson County, Texas, USA",0.006636493177532348,0.37433397573971205,13.265609274314668,0.33981408003627706,6.190247066325886,0.3094887200997619,31.977999152219294,0.0,57.691927006377306,0.0677817582859419,0.2255382836380182,0.9187245263520866,1.0,48051
"Hancock County, Illinois, USA",0.011782290335949285,0.5740635641316686,10.731159849854263,0.5543132803632236,3.518735938809425,0.19727582292849036,38.270289065788226,0.0,40.52650978619991,0.07154126223306845,0.13933183146758366,0.7494208516837062,1.0,17067
"Patrick County, Virginia, USA",1.7857687965429076e-05,0.37074887866916484,11.494936763615996,0.17742576505989893,4.870273862012517,0.0,67.38165933101415,0.0,64.34626741252744,0.023592137943520775,0.07951452594169661,0.90933891401797,1.0,51141
"Seward County, Nebraska, USA",0.010624036746802333,0.5480720086319496,8.311941312504578,0.5814072349366801,3.890939823461612,0.7529104435231984,30.246987256004733,0.0,47.78399343066901,0.07381412466894899,0.2126375298244595,0.9571958464452458,1.0,31159
"Pike County, Missouri, USA",0.00821182856567484,0.24654574401546597,15.286054991399348,0.39256268834934893,4.4020253513398595,0.0,65.03446753607768,0.0,62.70784998182237,0.16427522428442787,0.26407578853945357,0.8690853807330388,1.0,29163
"Polk County, Tennessee, USA",0.0010897563709372864,0.2468080255357957,14.369640130171456,0.1935704514363885,4.980753512637935,0.0,59.3502055810748,0.0,69.67846114498295,0.05028674881289785,0.11656430373887294,0.9603635631396387,1.0,47139
