longname,Housing Units per Adult,Housing Units per Adult (2010),Housing Units per Adult (2000),Vacancy %,Vacancy % (2010),Vacancy % (2000),Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %,geoid
"West Baton Rouge Parish, Louisiana, USA",0.5600701549254604,0.5216953138122166,0.5380952380952381,0.10073068893528184,0.06761107533805538,0.08359244199952165,0.36231884057970987,0.36024844720496907,0.27743271221532106,0.6055363321799311,0.39446366782006886,0.0,0.29366602687140114,0.7063339731285989,0.0,0.2363296879167774,0.11496399039743943,0.1692895883346671,0.12972348181737364,0.1515959811505291,0.1980972703832133,0.24264781227584795,22121
"Cibola County, New Mexico, USA",0.5282782541670681,0.5356652276295133,0.5695774647887324,0.17937260623746124,0.18829563146808315,0.17636003956478735,0.4043419267299864,0.3364993215739484,0.25915875169606517,0.7439613526570049,0.23671497584541057,0.019323671497584537,0.6310043668122272,0.3689956331877728,0.0,0.29910071942446004,0.2703237410071945,0.13192446043165457,0.14343525179856126,0.11843525179856142,0.0367805755395683,0.2467859843710604,35006
"Pike County, Ohio, USA",0.579337761186794,0.5769604891379869,0.5742898220217143,0.1098744769874477,0.11592806679511881,0.09849792817679558,0.39061444969615083,0.307562457798785,0.30182309250506434,0.8659420289855073,0.06159420289855073,0.072463768115942,0.5354391371340524,0.45685670261941436,0.0077041602465331305,0.33795565888898105,0.16308228846632922,0.14215726978327667,0.18832516814747133,0.11085277754712301,0.05762683716681879,0.331170070624165,39131
"Iroquois County, Illinois, USA",0.5912470989437787,0.5884866102889359,0.568707191780822,0.12529039493711447,0.10508195494349225,0.08016560030109146,0.3103294746215493,0.4229741763134462,0.26669634906500445,0.853658536585366,0.097560975609756,0.048780487804878085,0.557504873294346,0.40058479532163854,0.04191033138401551,0.5986785853089784,0.15647104547221163,0.07998445394481168,0.08682471822774906,0.06420520792848783,0.013835989117761361,0.22309197651663412,17075
"Toombs County, Georgia, USA",0.5923202211144564,0.616891064871481,0.6092139175257731,0.12640613282226482,0.14227843915343916,0.1294729420059933,0.36231884057970953,0.37101449275362347,0.266666666666667,1.0,0.0,0.0,0.8349358974358974,0.15945512820512825,0.0056089743589743555,0.2925147461992188,0.1792805516324664,0.20345601063387897,0.1825205616017282,0.11364958046024762,0.028578549472459962,0.37140811943961505,13279
"Caddo County, Oklahoma, USA",0.5406507921449578,0.5871738048934919,0.6033123028391167,0.19389366555536058,0.18008164522837558,0.15747789311803154,0.4235232067510537,0.4082278481012673,0.16824894514767907,0.9444444444444442,0.05555555555555581,0.0,0.8216735253772297,0.17421124828532164,0.0041152263374485505,0.44497444633730954,0.22546848381601317,0.1311754684838161,0.09608177172061254,0.07444633730834749,0.02785349233390103,0.27391686826479006,40015
"Mineral County, West Virginia, USA",0.5794998600354577,0.5810248377713135,0.581883044882611,0.10739876016423798,0.11022105830701687,0.10671085335542668,0.2973070744841548,0.46483447344442225,0.237858452071423,0.9563492063492063,0.043650793650793704,0.0,0.735713714944153,0.264286285055847,0.0,0.4197629986460171,0.20677233352337232,0.1584244325178823,0.12072584166142832,0.077583417340253,0.01673097631104708,0.21616183663469787,54057
"Woodford County, Kentucky, USA",0.5494090060774274,0.5651668779045205,0.5409135531558584,0.06541242052086055,0.08372266866006355,0.0506031813814455,0.380232558139535,0.4096899224806203,0.21007751937984473,0.8058510638297873,0.17021276595744667,0.023936170212765933,0.4258333333333335,0.5741666666666665,0.0,0.28833494250855773,0.15474414113929613,0.18362152198718537,0.18256824365838661,0.1254278943210743,0.06530325638549984,0.3001443001443006,21239
"Hardin County, Tennessee, USA",0.7004539285881417,0.6747460870418527,0.6449875514455566,0.25253874933190806,0.2260762070971495,0.1786670868126674,0.33973479652491995,0.3932327389117513,0.26703246456332863,0.952054794520548,0.04794520547945204,0.0,0.912863070539419,0.08713692946058098,0.0,0.23867514218802277,0.18026095684175278,0.16400133824021432,0.20361324857811972,0.15048511207761792,0.06296420207427249,0.24770557152127545,47071
"Harlan County, Kentucky, USA",0.6167656070471084,0.5966007170362502,0.6014373469305818,0.1307148955988512,0.1253802210846502,0.11268357810413886,0.275076653526062,0.3674989049496275,0.3574244415243105,0.9606557377049181,0.03278688524590162,0.006557377049180325,0.801820020222447,0.198179979777553,0.0,0.4018110659197299,0.20052183255314251,0.14895249788964784,0.13145575934310474,0.07980968459826575,0.03744915969610928,0.31639344262295055,21095
"De Soto Parish, Louisiana, USA",0.6022504892367906,0.6113665900229931,0.6116951379763469,0.13428107229894395,0.1364565448450658,0.13256355173648407,0.2942794279427945,0.3960396039603955,0.30968096809681,1.0,0.0,0.0,0.8442906574394462,0.14878892733564023,0.006920415224913493,0.23429815367249865,0.14601306135612377,0.15713940175763932,0.17753769249375131,0.1639119567846488,0.12109973393533814,0.2584579071597172,22031
"Dawson County, Georgia, USA",0.5554311832470501,0.6010320635472836,0.5961458246433636,0.135023931480393,0.18647501447038395,0.15099356283235377,0.2675054704595185,0.47100656455142237,0.2614879649890591,0.37068965517241387,0.6293103448275862,0.0,0.12128712871287127,0.7512376237623762,0.1274752475247525,0.09845707953286169,0.08277214218736687,0.16622623817236382,0.2585457335265536,0.2703946807603784,0.12360412582047563,0.20642389525368257,13085
"Stephens County, Georgia, USA",0.5803052497282994,0.6221804511278195,0.5967741935483871,0.13736666395244687,0.18230243281920813,0.14348424857978997,0.28053062817011365,0.40616465079984354,0.3133047210300428,0.9940239043824701,0.0059760956175298795,0.0,0.519607843137255,0.48039215686274506,0.0,0.28463965057024965,0.16185391895171092,0.21467281404189945,0.19865728383078557,0.12141066084283715,0.018765671762517172,0.26671316130317807,13257
"Yazoo County, Mississippi, USA",0.4917412087652042,0.4775109586430341,0.49662296384584825,0.13551491819056785,0.11594492117341848,0.0822,0.1608933454876939,0.525068368277119,0.3140382862351871,0.8929384965831435,0.10706150341685643,0.0,0.47751937984496096,0.446511627906977,0.075968992248062,0.3155564112437433,0.13053523296110905,0.1767423950712357,0.17298806314978832,0.09636118598382752,0.10781671159029621,0.3825332562174668,28163
"Gillespie County, Texas, USA",0.6430819761872177,0.6409880783996768,0.6023764316775893,0.1862098318791232,0.16683741823626763,0.13360447381799695,0.23224351747463348,0.46035325065764804,0.30740323186771845,0.5307125307125309,0.4692874692874691,0.0,0.23718439173680167,0.6273909716908954,0.1354246365723028,0.2456529516994639,0.1331663685152058,0.1358855098389983,0.17209302325581355,0.18597495527728075,0.12722719141323752,0.29442213297635,48171
"King George County, Virginia, USA",0.5173952275917385,0.5545646561839944,0.5619024068578965,0.07499273326228079,0.11383834109183241,0.10649845973302038,0.2985208426714476,0.3957866427610937,0.3056925145674586,0.1649484536082474,0.8350515463917526,0.0,0.024111675126903574,0.8223350253807106,0.1535532994923859,0.15788446526151448,0.11670569867291172,0.1339773614363777,0.13261124121779863,0.328649492583919,0.13017174082747857,0.2508205399682373,51099
"Carroll County, Ohio, USA",0.629379225568531,0.6131807739087346,0.5988232023721275,0.1736778846153846,0.1636056420805172,0.13918762088974854,0.36193155180496966,0.3858415377402719,0.25222691045475837,0.8601252609603341,0.13987473903966588,0.0,0.6882681564245808,0.3117318435754191,0.0,0.4581875046541076,0.1498994712934689,0.10842207163601145,0.15905875344403897,0.08556109911385806,0.03887109985851504,0.23681415929203525,39019
"Juneau County, Wisconsin, USA",0.6680538670158047,0.6873421942737363,0.6756726951918836,0.25330720235178833,0.2703770446354311,0.2086665578586584,0.3444621091679916,0.42713301536830994,0.22840487546369845,0.7530562347188265,0.2469437652811735,0.0,0.3752834467120177,0.6247165532879823,0.0,0.3381934720893025,0.15731570119450475,0.12437931027995133,0.15835793980627413,0.17147650308159243,0.0502770735483749,0.21306571456142037,55057
"Boone County, Iowa, USA",0.5749768665075732,0.5839117191791082,0.5558881729159267,0.07911231577164154,0.08260646485377117,0.05312157721796276,0.2881097560975602,0.5203252032520328,0.19156504065040708,0.612284069097889,0.27639155470249477,0.11132437619961622,0.3654320987654317,0.6000000000000006,0.034567901234567606,0.5873562253379243,0.11426412559818633,0.07833095457980009,0.09881622030056197,0.08034589874905536,0.040886575434472,0.20447761194029843,19015
"Wasco County, Oregon, USA",0.5691126686692414,0.5896508985746747,0.5978824059472855,0.11854892761394102,0.12156244526186723,0.1144498869630746,0.31354594253236506,0.37764445847805495,0.30880959898958005,0.6523341523341524,0.30343980343980337,0.04422604422604422,0.2811715481171554,0.656066945606694,0.06276150627615061,0.4610753407475542,0.1723388243164145,0.08830169746634353,0.11907350112885681,0.10402207542436638,0.05518856091646463,0.34190430159497437,41065
"Marlboro County, South Carolina, USA",0.5553650852483321,0.532640424590889,0.5574310028680239,0.14832735463418703,0.1378394087851864,0.1162280701754386,0.3440564927422521,0.3405256963515103,0.31541781090623766,0.9306569343065694,0.06934306569343067,0.0,0.6782700421940931,0.3175105485232065,0.004219409282700432,0.31444712137575825,0.1871728836088726,0.18036055495555348,0.20686217496053838,0.05591094126443463,0.05524632383484267,0.38516772050155407,45069
"Geneva County, Alabama, USA",0.5943804034582133,0.607577287369585,0.6163194444444444,0.12662626262626261,0.13587085542454697,0.13181441590720797,0.23560975609756182,0.37658536585365765,0.38780487804878044,1.0,0.0,0.0,0.8456375838926175,0.15436241610738244,0.0,0.3346938775510191,0.1435774309723893,0.14413765506202472,0.17094837935174106,0.13941576630652297,0.06722689075630278,0.2605066485489664,01061
"Oceana County, Michigan, USA",0.7484725050916496,0.7860649168503306,0.7685890460645629,0.33424036281179137,0.3516854648569426,0.3407941751500034,0.2573913043478268,0.4739130434782608,0.26869565217391245,0.8898678414096914,0.11013215859030848,0.0,0.49765258215962493,0.5023474178403751,0.0,0.3882368032839456,0.1695850169969853,0.11756782759284205,0.14271053813097345,0.13430825476236274,0.04759155923289078,0.13852283174992333,26127
"Carter County, Kentucky, USA",0.5859329867128827,0.5788679956642632,0.5670047262701852,0.12587297674800757,0.12391109663762924,0.10176261179126508,0.28967656769825834,0.3028898932095513,0.4074335390921903,0.943859649122807,0.056140350877192984,0.0,0.8495289579598567,0.15047104204014328,0.0,0.27174286954601296,0.21019694774981557,0.13135852876512397,0.18377127554405176,0.15814946813844802,0.04478091025654759,0.21851377047368856,21043
"Lewis County, New York, USA",0.7284470104706918,0.6961082246838545,0.7292394655704009,0.29204728640515853,0.25904802140543587,0.29215700091607355,0.3541731745124272,0.322990033418402,0.322836792069171,0.8717339667458435,0.12826603325415656,0.0,0.5127544037790824,0.43756125557370545,0.049684340647212014,0.485024706592186,0.1061327354071727,0.1319543244744608,0.13092998423079644,0.09213200084914171,0.053826248446242245,0.17706485739364958,36049
"Cass County, Nebraska, USA",0.5690021231422505,0.5854202037351444,0.578839356971839,0.11141964595626519,0.12108029726300526,0.09779397281859366,0.3434473854099423,0.4209167204648159,0.23563589412524194,0.8199052132701425,0.11374407582938366,0.06635071090047386,0.36435331230283924,0.6277602523659304,0.00788643533123027,0.38294010889292185,0.17371013741249675,0.12635035865525904,0.1395730706075534,0.11053495808486724,0.0668913663469017,0.1681723419041001,31025
"Ashe County, North Carolina, USA",0.7689228529839883,0.7808063341827448,0.6727542459586658,0.3087434926644581,0.3150533247858267,0.20872937419207666,0.2582159624413149,0.4477699530516429,0.29401408450704214,0.8256578947368421,0.17434210526315788,0.0,0.8055248618784527,0.1944751381215472,0.0,0.28889803598729846,0.17364459602493215,0.13771610019992947,0.18440550393978608,0.17564389039162662,0.03969187345642709,0.21154994455344206,37009
"Decatur County, Indiana, USA",0.5648471723187478,0.5833159541188738,0.5512593901900132,0.09001394214011851,0.10824097247050411,0.0592184368737475,0.44537495241720615,0.38523030072325826,0.1693947468595355,0.9574759945130314,0.042524005486968545,0.0,0.3092682926829265,0.6536585365853663,0.03707317073170725,0.4587866655061372,0.1391766037078941,0.0899120898250499,0.14422491078422833,0.12533727913656514,0.042562451040125265,0.28498427672956017,18031
"Clay County, Indiana, USA",0.5652747897516135,0.5702479338842975,0.5648119841027209,0.08736268488885045,0.10410770945888002,0.07839422643211547,0.3729146221786069,0.34789008832188406,0.279195289499509,0.9313984168865436,0.03957783641160949,0.029023746701846966,0.5582089552238807,0.3850746268656715,0.056716417910447764,0.47276314660718866,0.12464613536930615,0.0842412284464271,0.14780818392382236,0.12104315003860376,0.04949815561465217,0.21941210154609694,18021
"Mille Lacs County, Minnesota, USA",0.6271069492360769,0.6503952366286829,0.6397865947139265,0.1702294875825212,0.197695525215058,0.172050225246813,0.23100844069302537,0.46201688138605146,0.306974677920923,0.6937172774869103,0.2198952879581158,0.08638743455497398,0.35641025641025625,0.6153846153846155,0.02820512820512818,0.3702367884585225,0.13862317704249655,0.1047514505253253,0.13399717735612343,0.20393602007213477,0.04845538654539755,0.23871402444893622,27095
"Grayson County, Kentucky, USA",0.6483079941147621,0.6858993980206102,0.6974198162513066,0.21242151448672367,0.2501301599107475,0.2430385737950619,0.2368421052631581,0.4664053751399775,0.2967525195968645,1.0,0.0,0.0,0.7983951855566701,0.2016048144433299,0.0,0.2214049834884419,0.2099969978985287,0.13734614229960976,0.18913239267487247,0.17457220054037847,0.06754728309816875,0.24962758033624147,21085
"Grady County, Georgia, USA",0.5765454363290251,0.5766250538097288,0.5800883412762989,0.10522200017377704,0.12112728630085853,0.11862538823765154,0.30679233019174573,0.3552161195970105,0.33799155021124383,0.9705304518664046,0.029469548133595348,0.0,0.5520317145688803,0.4479682854311196,0.0,0.23840307504149585,0.15951777758364669,0.1363676072333363,0.20756530095221395,0.17655280859613856,0.08159343059316865,0.3467213114754099,13131
"Union County, Oregon, USA",0.5684282840178615,0.5704977194125608,0.569411382817572,0.07363604972375691,0.07740291688631172,0.07458432304038004,0.2892030848329054,0.4392673521850898,0.27152956298200476,0.6512968299711817,0.2492795389048991,0.09942363112391922,0.327745180217939,0.6621961441743494,0.010058675607711655,0.4384503049566192,0.19525813933510827,0.11708616098273315,0.12507516536380064,0.07009707069839387,0.05403315866334488,0.3272589217919505,41061
"Wyoming County, Pennsylvania, USA",0.6066056090732217,0.5947484973109776,0.6049913941480206,0.16506297426269265,0.14612462006079027,0.14943891259680733,0.35246317927882237,0.38699847638395035,0.2605383443372272,0.7615230460921846,0.23847695390781537,0.0,0.3333333333333335,0.6179245283018866,0.048742138364779884,0.4626900403350916,0.1786379149860376,0.11526528079429134,0.12015203226807306,0.08865963388147703,0.034595097735029466,0.22584905660377344,42131
"Elbert County, Colorado, USA",0.47923510664378527,0.5167711234911792,0.5114283654192804,0.04358502148557397,0.058955642897248736,0.04553785422247286,0.3933209647495361,0.33766233766233794,0.26901669758812596,0.5384615384615384,0.46153846153846156,0.0,0.1377551020408165,0.6683673469387752,0.19387755102040832,0.09450617925018175,0.10478762072904757,0.14238238654065838,0.3495690102814416,0.210821476788867,0.09793332640980368,0.07385811467444127,08039
"Charlevoix County, Michigan, USA",0.8135968007527641,0.8369495378836554,0.7785769728331178,0.3522234430116232,0.3573875044289595,0.3088528512561478,0.26259541984732804,0.4534351145038171,0.28396946564885484,0.7395264116575592,0.2604735883424407,0.0,0.4724186704384728,0.47666195190947647,0.050919377652050846,0.3776364053186611,0.16723979825767996,0.15061898211829453,0.15405777166437432,0.11370930765703784,0.036737734983952296,0.18183363072478576,26029
"Taylor County, Kentucky, USA",0.5534249283384403,0.5693744752308985,0.5789323924425221,0.09207001250223254,0.0935483870967742,0.09181165831121596,0.3683249236217727,0.3730930115508411,0.2585820648273861,0.9665664037128823,0.03343359628711779,0.0,0.7243692627286968,0.27563073727130316,0.0,0.35902753306647706,0.17908991819415884,0.13186445740394578,0.17175609465439487,0.0941405474120126,0.06412144926901098,0.3488740570611368,21217
"Franklin County, Kansas, USA",0.5558789581974206,0.5775387173890448,0.5679692718770875,0.08152026722036652,0.09079456492396293,0.0736058022150348,0.3558067030397506,0.36749805144193337,0.276695245518316,0.8174603174603169,0.182539682539683,0.0,0.2751865671641794,0.7248134328358206,0.0,0.477464535823307,0.12668342610881694,0.06940204704614837,0.15927455557550724,0.14544801580175995,0.021727419644460448,0.27740067877819824,20059
"Sunflower County, Mississippi, USA",0.45668752444270627,0.43240819620678833,0.4160242179616549,0.10008563476771569,0.08523434259643302,0.06500436596487824,0.27768808524378397,0.35647400710364907,0.3658379076525669,0.8778004073319754,0.1221995926680246,0.0,0.7935606060606059,0.20643939393939406,0.0,0.3341440203024216,0.272073596277889,0.17510838532304113,0.13661837792111675,0.06682880406048435,0.015226816115047075,0.4643874643874639,28133
"Simpson County, Mississippi, USA",0.5841147549292919,0.5864112186450721,0.5664156626506024,0.13224574800416522,0.13017851128326036,0.10697509527607905,0.20250368188512566,0.4167893961708392,0.3807069219440351,0.7108433734939757,0.28915662650602425,0.0,0.6086309523809528,0.3913690476190472,0.0,0.29428473059046323,0.14305388190738502,0.10836632811155095,0.19418144258908598,0.1540712687209503,0.10604234808056465,0.20297029702970323,28127
"Dickinson County, Michigan, USA",0.6582996730140411,0.6626295053261345,0.6489811797889413,0.1620891161431702,0.16618953240842693,0.14679655301611091,0.3231674692348855,0.32316746923488454,0.35366506153023,0.941031941031941,0.0515970515970516,0.00737100737100737,0.6045258620689662,0.3556034482758615,0.03987068965517234,0.5102685624012637,0.156972569294844,0.11424673273014518,0.11963234238115754,0.07654746517305762,0.02233232801953185,0.185097419694576,26043
"Lamoille County, Vermont, USA",0.667421905129194,0.6772937710437711,0.6249147145781214,0.20693391115926327,0.2221531769457822,0.16104085160585935,0.28067484662576675,0.47737730061349737,0.24194785276073597,0.46972860125260935,0.44572025052192094,0.08455114822546973,0.1365422396856582,0.7298624754420431,0.13359528487229863,0.33234227701232766,0.14641044234952882,0.15598259608411894,0.17744742567077593,0.13517041334300203,0.05264684554024654,0.2684210526315787,50015
"Brown County, Minnesota, USA",0.575726243229936,0.5680118841297351,0.5545106234761407,0.0681604378688104,0.06006451050475111,0.048994974874371856,0.38230008984725905,0.3980233602875114,0.21967654986522964,0.7198748043818463,0.2582159624413149,0.021909233176838842,0.4786680541103008,0.4786680541103028,0.04266389177939646,0.5832410797922174,0.13803968321553214,0.07630077492974525,0.08950012773567242,0.06582644979988057,0.04709188452695226,0.22082985240880046,27015
"McNairy County, Tennessee, USA",0.598677443056576,0.5957308212657213,0.5936174724342663,0.12616593028964163,0.13146606106484987,0.10716199321307376,0.3084490740740744,0.49421296296296247,0.19733796296296308,1.0,0.0,0.0,0.9286713286713287,0.07132867132867123,0.0,0.26348920863309333,0.20519947678221098,0.14658273381294973,0.20258338783518623,0.13243950294309997,0.04970568999345971,0.23090242411896522,47109
"Montezuma County, Colorado, USA",0.5989053948397185,0.6107698607698607,0.6022345721894177,0.12018603133159268,0.11657727120348642,0.11554359319427088,0.2922535211267603,0.4350547730829423,0.27269170579029745,0.7292490118577074,0.27075098814229254,0.0,0.3262195121951215,0.6310975609756101,0.04268292682926835,0.28930560104814945,0.16729446446118573,0.1462495905666556,0.1862921716344582,0.15018015067147034,0.06067802161808061,0.27569066054870445,08083
"Hart County, Georgia, USA",0.6240458015267175,0.660799918375676,0.6292128445581131,0.18576021328314907,0.21863660927970355,0.1774907415770933,0.23161764705882376,0.4108455882352938,0.35753676470588247,0.8076923076923074,0.19230769230769262,0.0,0.44861111111111096,0.551388888888889,0.0,0.25989363366181767,0.14453308305959625,0.15266697950883776,0.20835288596902835,0.17089003597685004,0.06366338182386994,0.26416773810701255,13147
"Russell County, Virginia, USA",0.6086747912868247,0.584007304983042,0.5513099522892776,0.13242944978716695,0.11056511056511056,0.10483564867532073,0.3224001807506111,0.4362603410681153,0.24133947818127363,1.0,0.0,0.0,0.9123348574939906,0.08766514250600947,0.0,0.3251617695483447,0.21072007685507319,0.179798418535435,0.16171450395929388,0.09312108006874877,0.02948415103310446,0.23846857943110297,51167
"Lawrence County, South Dakota, USA",0.6736781443596024,0.6512360014450121,0.6161604105746852,0.18762475049900199,0.16506854742848087,0.1398547215496368,0.33698930627913404,0.37510282423910013,0.28790786948176583,0.7645089285714283,0.18191964285714307,0.0535714285714286,0.32734646581691784,0.6668597914252606,0.005793742757821551,0.375585854282062,0.12398806987643807,0.11951427354069039,0.13506604175543252,0.15537565686692217,0.09047010367845484,0.36330902871545534,46081
"Salinas Municipio, Puerto Rico, USA",0.6321552777516684,0.627728196518512,0.5594282729474334,0.20176938517582335,0.19826858108108109,0.13963161021984552,0.28856882184795346,0.36576307099822436,0.3456681071538222,1.0,0.0,0.0,1.0,0.0,0.0,0.26019979407994237,0.16167524925547086,0.2014207311778513,0.15380915852791177,0.20140607070313113,0.021488996255692668,0.23641616695202844,72123
"Montgomery County, North Carolina, USA",0.7263716112405214,0.7454398631958958,0.6868235527752954,0.2972161572052402,0.3281080736634168,0.28813069249674716,0.4077253218884128,0.32403433476394805,0.26824034334763924,0.9810126582278481,0.01898734177215189,0.0,0.7099621689785623,0.2900378310214377,0.0,0.3302752293577977,0.17270474787383683,0.14698988816714637,0.17310654255675362,0.12140896002142923,0.05551463202303622,0.26404741000877996,37123
"Staunton city-County, Virginia, USA",0.5862413711021185,0.613257357938209,0.5450791825641562,0.0764982946240052,0.10672576932912795,0.07181896634384888,0.22169167803547066,0.47635288767621653,0.3019554342883128,0.627730294396961,0.2678062678062678,0.10446343779677116,0.2577903682719547,0.7144475920679887,0.027762039660056664,0.6026581865622964,0.12320613176777576,0.0796640574037833,0.05870841487279837,0.09711350293542063,0.03864970645792561,0.41285393258427017,51790
"Johnson County, Arkansas, USA",0.5894617329824018,0.5849773567227109,0.5799507273580479,0.1350026265102434,0.12689090585513438,0.116213209264691,0.2761081893313302,0.4477836213373398,0.2761081893313301,0.9173419773095625,0.08265802269043758,0.0,0.7875095201827879,0.21249047981721222,0.0,0.2217861503575793,0.15410779696493962,0.16971916971917006,0.21873364730507558,0.16413744985173542,0.0715157858015001,0.29749213118082996,05071
"Plymouth County, Iowa, USA",0.5547228727556597,0.5683709869203329,0.5537027679523889,0.05957406886199456,0.06095473564092811,0.04968566213749746,0.5630052306229206,0.27199239182120716,0.16500237755587227,0.8170731707317076,0.15365853658536557,0.029268292682926838,0.47720042417815545,0.5227995758218446,0.0,0.49011784355572074,0.15542358726918487,0.07284030806346818,0.12888558968172908,0.09835761343602134,0.05437505799387573,0.2381513099793937,19149
"Edgefield County, South Carolina, USA",0.5291456077015644,0.4956156892325099,0.4922771640030033,0.12571636495951968,0.11091030153143727,0.10011983876239242,0.1346704871060173,0.4848137535816614,0.3805157593123213,0.9768518518518519,0.02314814814814815,0.0,0.5263835263835261,0.47361647361647374,0.0,0.23475804246787538,0.11072632826027516,0.20887633281691415,0.23047480178620317,0.12977307937665172,0.08539141529208054,0.2466490881125023,45037
"Garvin County, Oklahoma, USA",0.616207322089675,0.6119080746533608,0.6165656170545668,0.15545727636849133,0.13211541477183628,0.13838223632038066,0.4013006885998472,0.3756694720734513,0.2230298393267015,0.9094650205761319,0.08641975308641951,0.004115226337448554,0.7349514563106796,0.26504854368932035,0.0,0.45429864253393787,0.2286301933360751,0.13393665158370988,0.07429041546688625,0.07182229535170703,0.037021801727684094,0.31957928802589075,40049
"Añasco Municipio, Puerto Rico, USA",0.5690954773869347,0.5722299510837858,0.5271675166732052,0.1474123129752269,0.14124382401380284,0.12325581395348838,0.362689911676151,0.3530239560151852,0.2842861323086638,1.0,0.0,0.0,0.9199999999999999,0.08000000000000004,0.0,0.25363291501899904,0.2990529377264241,0.19759540380106538,0.14266424017340631,0.0989500042960771,0.008104498984028074,0.2782289405205304,72011
"Morehouse Parish, Louisiana, USA",0.5894227893530056,0.5873890128673852,0.5636670816290237,0.1309936575052854,0.12270632931856762,0.1021454488089604,0.17641418983700866,0.3149568552253114,0.50862895493768,0.9647887323943662,0.03521126760563377,0.0,0.8149038461538463,0.16225961538461528,0.022836538461538453,0.3464593261432989,0.23058272719672274,0.10525875762896082,0.15333166123233843,0.11612741409581133,0.04824011370286773,0.31590909090909086,22067
"Cheboygan County, Michigan, USA",0.829386131110269,0.8641737960203787,0.8036165469407976,0.35836664762992576,0.3808120133481646,0.3320387152456692,0.25624082232011763,0.3825256975036711,0.3612334801762113,0.9285714285714286,0.07142857142857142,0.0,0.3434343434343438,0.64040404040404,0.016161616161616155,0.33672029353655125,0.17211402766017495,0.12051933389782685,0.20169348010160867,0.14055884843353067,0.028394016370307616,0.15059507075250647,26031
"Benton County, Iowa, USA",0.5613629355534998,0.5690169840452908,0.563370322019147,0.07085965394122494,0.06819826338639652,0.05899391715747804,0.4380561259411347,0.3634496919917873,0.19849418206707792,0.912466843501326,0.07427055702917788,0.01326259946949604,0.5615942028985513,0.4384057971014487,0.0,0.5467437449191584,0.10513955378917914,0.06340890615120559,0.13359226808779698,0.11724324812573383,0.03387227892692606,0.16694789081885825,19011
"Churchill County, Nevada, USA",0.5436024467923766,0.5802827500940708,0.5684284624860679,0.06946898539942342,0.10412227883279296,0.08028895768833849,0.3828798938287995,0.3659588586595883,0.2511612475116123,0.7189349112426037,0.2278106508875738,0.05325443786982247,0.24132492113564677,0.7200315457413249,0.03864353312302844,0.18898588410103992,0.2015230312035659,0.18053491827637436,0.2213038632986628,0.17180534918276408,0.03584695393759291,0.3249256638982876,32001
"Barton County, Kansas, USA",0.6298288255675648,0.603350885591192,0.6153293413173653,0.13900977091715247,0.10480799746112346,0.1130400934215648,0.33102766798419087,0.48221343873517636,0.18675889328063278,0.8370967741935482,0.16290322580645175,0.0,0.5961395694135108,0.40386043058648924,0.0,0.6439393939393934,0.165618955512573,0.07116376531270148,0.04771115409413267,0.02844938749194073,0.043117343649258656,0.32679609736868165,20009
"Hardeman County, Tennessee, USA",0.509884084459622,0.5027472527472527,0.4981995042791002,0.1369682105461749,0.13855700657590073,0.11649300666478926,0.2881201638598083,0.4196631770596272,0.29221665908056454,1.0,0.0,0.0,0.7414860681114546,0.24922600619195098,0.009287925696594429,0.31870086110071116,0.15977162111568682,0.16117558966679144,0.19271808311493874,0.11652938974166976,0.05110445526020219,0.30381982777655037,47069
"Mason County, West Virginia, USA",0.5973287162997774,0.6044315632011967,0.5978759473474272,0.12960662525879918,0.1377416860015468,0.11708781586189643,0.3942614240170034,0.31668437832093527,0.28905419766206136,0.9290540540540541,0.07094594594594592,0.0,0.6000000000000001,0.3999999999999999,0.0,0.38156178676230834,0.17786110205412478,0.1269970655363549,0.1401206390609715,0.14166938376263438,0.03179002282360604,0.1590931689370589,54053
"Butts County, Georgia, USA",0.4632121807465619,0.5059465357337698,0.4972862957937585,0.10327642879864278,0.15020487384084538,0.12482946793997271,0.2394688644688642,0.5091575091575095,0.25137362637362637,1.0,0.0,0.0,0.44760479041916174,0.5389221556886228,0.013473053892215571,0.16903348876642632,0.1435989826197542,0.11064010173802452,0.271937261551505,0.27066553624417133,0.03412462908011869,0.2808056872037916,13035
"Luna County, New Mexico, USA",0.5918506119887017,0.5912195121951219,0.6389697904174518,0.14520547945205478,0.12055372203887055,0.1601572973456073,0.2289703315881329,0.4565445026178015,0.3144851657940656,0.9504950495049503,0.04950495049504962,0.0,0.8420542635658914,0.15794573643410853,0.0,0.35246902809282815,0.1723084976443909,0.13889373582271822,0.19691153376374157,0.10120397836328675,0.038213226313034435,0.36995689178733315,35029
"Gladwin County, Michigan, USA",0.8167371336929582,0.8553618389013343,0.8364373685791529,0.34660240390336783,0.38778182646322024,0.3678697551924343,0.17309269893355206,0.5258408531583268,0.30106644790812104,0.946236559139785,0.019354838709677427,0.034408602150537634,0.7523364485981309,0.24766355140186905,0.0,0.33317641520536606,0.16976579969400993,0.15252442038366498,0.17653289396257485,0.1420501353418858,0.025950335412498603,0.13459025574015296,26051
