longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020),geoid
"Beaverhead County, Montana, USA",718.74514963999,773.3551786521925,-0.07061442209177052,916.8940831404475,-0.2161088583119426,458.52425313491335,515.2051035682676,-0.1100160888174194,512.0342099642503,-0.10450465181432497,143.06945819201047,159.88118434503383,-0.10515137363970595,154.25320606605456,-0.07250253112570616,52.359224905898536,57.58405419687299,-0.09073396036186318,60.35303493154522,-0.1324508375546246,30001
"Nowata County, Oklahoma, USA",377.46798345157634,406.17018217887977,-0.07066545006659992,459.9318545286701,-0.17929584625444403,248.42788786636837,264.54500198373796,-0.060923903292492906,305.755664762995,-0.1874953876686602,100.8349622435822,104.98923345168683,-0.03956854499767649,121.3329657705186,-0.16894010128875456,39.00954681271585,40.71758711766032,-0.04194846565953934,44.39054645065782,-0.12121949532482575,40105
"Todd County, South Dakota, USA",580.749709631977,633.947187988205,-0.0839146846365028,724.6137090278604,-0.1985388871387638,258.3066793911215,277.03822108254894,-0.06761356472125915,286.49859408875574,-0.09840158129676725,48.07728576802556,51.438051365970935,-0.06533617640439433,48.51172803184494,-0.008955406897362907,22.96420612016196,23.821396476145054,-0.03598405143214381,22.612257289321747,0.015564515578301703,46121
"Jasper County, Illinois, USA",273.7019449034545,299.05715986927805,-0.08478384191472517,313.9647375704147,-0.12823985578294514,193.25862385338613,211.14061262082043,-0.08469232207613182,234.16192892801124,-0.17467957008160825,72.0097970991365,77.12605381014414,-0.06633629569071395,85.76157789211145,-0.16034897131061138,28.216147484406587,28.720997148038226,-0.01757772061427617,31.322174969013776,-0.09916385077600462,17079
"St. Clair County, Missouri, USA",235.19877718527434,263.17426371575345,-0.10630023671575498,274.6815126747413,-0.14374005409027904,120.3828515180946,131.14185512163039,-0.0820409593379407,149.45038304345655,-0.19449619956417122,27.405233195269577,28.616464568389627,-0.042326380682888506,30.95724414034086,-0.11473924904195852,11.48748244818857,12.454223285342266,-0.07762353500530865,12.32689414484643,-0.06809596049048543,29185
"Clinton County, Kentucky, USA",458.0943327932571,732.8852098779751,-0.3749439521783643,497.2913655038448,-0.07882106030711825,166.99995907854188,248.4103738642673,-0.3277255032441137,180.88406977946926,-0.07675695663998852,53.15262528502622,58.421058570175745,-0.09018038039863745,57.70290988416685,-0.0788571080431628,31.75498237184764,33.80527609378709,-0.06065011024466289,32.57346113081942,-0.02512716581405511,21053
"Johnson County, Georgia, USA",1510.8688037918337,1492.6705154127894,0.012191765155896853,392.09414010481726,2.8533317620812646,422.3304670722487,422.7453823644459,-0.0009814779995384632,154.9860983977766,1.7249570860757106,76.58429689005975,61.32478370797584,0.24883109665333022,51.90392489395335,0.475501073310577,37.08956865486115,27.575786656670406,0.34500491741690414,29.665529771041612,0.2502580921735841,13167
"Terrell County, Georgia, USA",525.5894026614222,610.4075768748522,-0.1389533443337642,729.4592466573827,-0.2794807865280449,351.64242414877543,405.85805597900435,-0.13358274162983122,463.71314579899325,-0.2416811398717546,171.0254153213102,180.22733947423086,-0.05105731560908034,188.623032116922,-0.09329516442458385,63.33454648142144,65.01955480548357,-0.025915408512148342,67.1633352060833,-0.05700712617849673,13273
"Somervell County, Texas, USA",742.4539276958116,686.1470934055844,0.08206233740750385,821.0697535587848,-0.09574804761985999,262.33198723606694,259.74011612942684,0.00997870927780977,291.9061208960349,-0.10131385244402283,75.17131962839836,70.90569564996704,0.06015911612360444,69.61407499421348,0.07982932524273025,42.424505568485195,37.3116370300681,0.13703147182464337,29.278315750989638,0.44900772057051136,48425
"Forest County, Wisconsin, USA",288.29117282981554,317.21181287048967,-0.09117138412648512,337.3434455712081,-0.14540751683594927,130.936991887365,155.18318564275006,-0.1562424025190632,150.9265182168468,-0.13244542155780364,35.83828953298974,43.05683473285815,-0.16765155275939708,39.1526161383464,-0.08465147242384609,15.88291210715908,17.56544602623097,-0.0957865753342849,17.922983688649797,-0.11382432841149354,55041
"Jones County, North Carolina, USA",314.4418588533828,365.6190182877345,-0.13997400811922842,429.91154447208737,-0.2685894042703512,117.47272853673795,140.58618711938135,-0.16440774912699058,145.9943655428201,-0.1953612175376506,26.68209542427744,29.302732479893127,-0.0894331973106573,26.7886189749212,-0.003976448011130604,20.83433772653489,20.30766441481248,0.02593470627465435,19.26299054890025,0.08157337634806393,37103
"Pratt County, Kansas, USA",823.3322800123454,824.9695602317144,-0.0019846553112929776,834.1137834756881,-0.012925698719924024,673.2408780893904,692.4136672064155,-0.027689790114020816,704.4900260513062,-0.04435711905968136,303.611430970665,315.1802318023767,-0.03670535035003556,306.8464573330806,-0.010542818028705344,107.36465668873777,109.63485130732134,-0.020706870046459137,103.58944152865912,0.036444014991954474,20151
"Montmorency County, Michigan, USA",217.3618685700181,249.68012331934074,-0.1294386366029931,308.9304988792588,-0.29640527769655084,77.79628551398423,90.29569721682246,-0.138427545144527,100.36423346477642,-0.22486046245461117,27.95698376847025,30.75157094596838,-0.09087624116531544,31.126463765590003,-0.10182589390779377,18.452035995625113,19.70398296230626,-0.063537761328566,20.466849296851077,-0.09844276820545858,26119
"McLean County, Kentucky, USA",333.6399574155934,375.91545926567426,-0.11246013114933665,410.20605922559605,-0.18665278117672685,168.14163251843772,190.56365595737262,-0.11766159358293643,207.91317613868054,-0.19128919272396058,41.36657304560743,45.38943345455343,-0.08862988812085364,49.21138743093968,-0.1594105509896707,22.307925121988383,23.951109409855597,-0.06860576935075348,24.32357724560601,-0.08286824356732929,21149
"Seminole County, Georgia, USA",406.59534461716726,378.6298466432577,0.07385972928927198,388.000351648156,0.04792519617578445,194.48911522643834,196.73979587812497,-0.011439885060574417,213.0335373821827,-0.08704930868455517,75.77499600222042,71.64903377055104,0.057585734441058384,79.10342967761055,-0.0420769831214058,33.98046773419068,32.09150022645523,0.05886192588086752,34.060865055285056,-0.0023604016211531582,13253
"Claiborne County, Mississippi, USA",785.733336529937,642.3565093084171,0.22320444355095623,1031.8705201551145,-0.2385349506720836,246.10570511800336,225.72267463326676,0.09030120929522499,332.341995432323,-0.2594805697129556,51.758886191563356,61.40263659990694,-0.15705759463036154,67.63897420898735,-0.2347771858331046,24.04969263782908,28.914077393166465,-0.16823586273193805,35.90192346294459,-0.3301280177188428,28021
"Davis County, Iowa, USA",341.62512447717444,341.79143156804963,-0.00048657478074339065,358.7986353734831,-0.04786392478453068,235.57251640876365,231.5176572335765,0.01751425452226406,251.37320421934294,-0.06285748657916596,70.26034725639664,72.10174403763364,-0.025538866026262475,71.14805480704878,-0.012476905420107015,24.628500239902625,25.15052443139963,-0.020755996278362932,23.837149293031324,0.03319822085867661,19051
"Stephens County, Texas, USA",746.2932495394872,791.6075333233445,-0.057243371085186394,824.459062457479,-0.09480860418345295,420.5092891399034,464.3926388511825,-0.09449622160212963,492.4602059854083,-0.14610503746497003,182.36082152543332,204.72295348428509,-0.10923119063231139,213.7269175330681,-0.14675781773150673,72.08237500997419,83.46100296620156,-0.1363346659137954,85.815427303384,-0.16003011026046912,48429
"Hancock County, Kentucky, USA",416.9489226589208,383.91152828683056,0.08605470775914585,420.7079614478871,-0.008935031264988099,173.11200039052156,181.36208408778634,-0.04548957263455035,170.94166383925477,0.012696357941781032,59.31517487925419,56.19730380253035,0.055480794731355976,55.101263842507464,0.0764757601348507,32.51629107922179,30.680104662337015,0.05984941828242455,30.256332331592503,0.07469374420076427,21091
"White Pine County, Nevada, USA",1026.3847592394752,1281.3882778214684,-0.19900565893698768,1253.8878568937148,-0.1814381536621929,499.00501352082455,572.2867737715538,-0.12805076686951705,551.0443731786727,-0.09443769357023214,140.10100269812847,149.26797779362025,-0.061412871206483095,141.9877482878336,-0.013288087264264312,58.17655225803392,61.210550779177694,-0.04956659403522085,56.11918182798873,0.03666073458360902,32033
"Marshall County, Minnesota, USA",291.33523600595,310.78483678845424,-0.06258220633763822,325.42623577316573,-0.10475799434615485,190.18311474069677,197.9537448984613,-0.03925477722965242,204.19113723376586,-0.06860250000484679,35.66612098628778,35.17180077190155,0.014054447129165365,36.81626840869225,-0.031240195492841558,11.119085451204615,10.9253928997402,0.01772865774639755,11.350061105521924,-0.02035016835327315,27089
"Cloud County, Kansas, USA",689.8398320271016,792.2848931512443,-0.1293033124949239,831.35350228589,-0.1702208144546001,569.3625004730599,648.9422682908806,-0.12262996526241081,654.0088914089131,-0.1294269727029274,217.41940563300253,240.14632758554612,-0.09463780762771687,247.37889287359707,-0.12110769392076999,66.26002705644622,71.38246741132069,-0.07176048322003076,73.80502421561177,-0.10222877425151736,20029
"Cuming County, Nebraska, USA",597.0265854506829,575.440744596441,0.03751183950204999,635.1083073704415,-0.05996098850829006,439.1890984770834,442.14681663223126,-0.006689448038270122,465.98807788391997,-0.057510010832320754,125.45903572339128,119.02751327025953,0.05403391431465571,126.78159067915863,-0.010431758654253553,37.80662058848351,35.6199089686522,0.06139015183210492,38.37457632665168,-0.014800312929415013,31039
"Turner County, Georgia, USA",506.8505646000685,488.6354032254978,0.037277612826110924,574.1635143966715,-0.1172365504055673,321.43798946680295,303.1607594617179,0.060288904268275066,343.3430295813211,-0.06379928592471958,145.42974667319572,136.65508581173012,0.06421027661974078,154.32534246898746,-0.0576418341503396,64.64485090527664,64.18938294452336,0.007095689970207798,67.06403764784157,-0.03607278695727013,13287
"Palo Alto County, Iowa, USA",566.069054010177,577.4823162515809,-0.019763829852811825,610.3243077972945,-0.07251104572065636,401.3296052805957,408.68732396252767,-0.018003295552681795,412.97744849844736,-0.02820455029736443,126.2134966797133,131.8677850200183,-0.04287846602903532,130.08034492628602,-0.02972661433796153,38.29433835135027,40.08204096643459,-0.044601087469108035,39.26436321218301,-0.024704968614689165,19147
"Crittenden County, Kentucky, USA",425.2331157427536,417.8330686762352,0.017710534711776183,389.17820386172264,0.09264370800642659,222.63478617353363,224.25760146676498,-0.007236389235492008,213.16233453952574,0.04443773640624792,79.96313460020635,82.28429304695268,-0.02820901001630833,87.83011496791356,-0.08957042092659459,33.1075298757824,33.72742697919639,-0.018379614424674392,35.28530936500188,-0.061719155320189324,21055
"Mitchell County, Texas, USA",1729.0417398255963,3273.360618150157,-0.47178391215486876,3809.2417816926077,-0.5460929395095236,971.0022187843778,1086.6144212284592,-0.10639671274873876,1209.2658877005897,-0.19703166304415365,229.85194058793203,236.48191161052046,-0.02803584839718232,240.18387062973272,-0.04301675218536379,88.79567406693717,94.67532066420793,-0.062103265729878517,103.46085302421562,-0.14174616319706917,48335
"Kemper County, Mississippi, USA",455.42764230003155,426.62000023332735,0.06752529663623062,345.33881750658384,0.31878497062192807,134.65287315246815,122.41438370413675,0.09997591033019936,96.47506088093651,0.3957272679894787,24.79249937858197,25.831078629072383,-0.04020657694570731,18.02823354250781,0.37520402762284266,13.635563891725706,13.792069257253317,-0.01134748982247925,11.654551638337395,0.169977560258244,28069
"Phelps County, Nebraska, USA",899.8009986202312,901.054497771664,-0.0013911468779444268,895.18654725717,0.005154737163108392,732.8958770863161,755.5238275443954,-0.02995001564891042,753.5201965782315,-0.027370626010518897,256.2801078423972,249.42043643302657,0.027502443294026305,251.50085548756212,0.01900292683128232,77.15689620864033,74.43432707413857,0.036576795163204966,76.0383233024687,0.0147106466527691,31137
"Stillwater County, Montana, USA",597.226198270785,568.6745597642524,0.050207342699432146,586.7193472278786,0.017907797130858036,300.71878135915745,300.2243542892258,0.001646858633778032,324.2367036228406,-0.07253318949060043,66.31779433382508,64.23029672231569,0.032500201899022634,62.07082593595919,0.06842132892266718,23.46203422413035,21.77546470900679,0.07745274498899478,19.794876626072995,0.18525791634523883,30095
"Dawson County, Montana, USA",801.972287274767,829.8295420513725,-0.033569851836970296,925.2391009989797,-0.13322698272384034,485.12306605415364,505.6217989891586,-0.040541632057767535,563.1191770304805,-0.1385072896782293,170.58219679562814,177.76661905720317,-0.04041491197660217,176.8967662869115,-0.035696353437245185,92.74666185976815,94.48786759766615,-0.01842782340386955,93.36584089082018,-0.0066317512394718425,30021
"Richmond County, Virginia, USA",1088.2506026904032,1231.8123420161683,-0.11654513794754684,1764.3634057076383,-0.3832049570003775,285.7130692498746,324.682137780383,-0.12002221248422154,443.802682547164,-0.35621599308491975,50.4990442894491,53.598153048858386,-0.057821185677503356,49.96868991820669,0.010613733762292799,28.560910455812955,29.960475175607264,-0.046713702355888675,27.730863058171295,0.029932259803831643,51159
"Catahoula Parish, Louisiana, USA",566.2367601569754,716.5127092893435,-0.20973242649305673,636.2461486589018,-0.11003506842358772,208.94038204764877,271.7922929080999,-0.23124979074260585,289.9493947894112,-0.27939017703623376,39.34907605060483,55.24483401096052,-0.2877329300546362,60.43651003014301,-0.34891879046326,19.90670078622882,26.247887658032095,-0.24158846435259,27.570425021618256,-0.2779690276584503,22025
"Livingston County, Kentucky, USA",279.6943988211882,356.4573146615067,-0.2153495318596923,489.7935906445966,-0.4289545552176494,125.77824625032856,140.51339998120608,-0.10486653751776248,173.70654901891353,-0.2759153471143246,36.114231698962286,36.78177072225069,-0.01814863749570887,34.77059048216445,0.03864303706567924,22.441310312382992,22.717225913206647,-0.012145655542530472,22.381204456483598,0.002685550548285263,21139
"Wilkinson County, Georgia, USA",326.77663512213866,452.775325829377,-0.27828082388641345,504.1161498596318,-0.3517830460041248,142.20036081584394,167.9909299565141,-0.15352358098943955,175.25120751648723,-0.18859126375796265,45.15955621484544,53.281098986076486,-0.152428214240727,57.21219980862303,-0.21066562086572696,26.081267535544008,29.597959722173723,-0.11881535820846247,32.700092182985706,-0.20240996907297898,13319
"Las Marías Municipio, Puerto Rico, USA",682.2675765909762,807.280751717574,-0.1548571235727091,1031.548497116707,-0.33859864223738384,252.83030712680437,285.125549281366,-0.11326674244366715,353.74222842269063,-0.2852696488791987,132.60985708312884,134.933656846126,-0.017221794897674454,155.28327355614087,-0.14601325663587789,101.55965178534149,107.81362476007419,-0.05800726010882338,118.08857917843169,-0.13997058401486068,72083
"Alger County, Michigan, USA",761.7836021424686,767.9662142768764,-0.008050630378615557,663.3521071441527,0.1483849888139811,263.74078836784656,282.1361441676988,-0.0652002807159589,260.6899716747735,0.011702854058686705,41.736608830164016,49.95591193054627,-0.16453113921350404,51.52286921756909,-0.1899401282579969,26.876527406093828,31.194495244974238,-0.13842082729567742,29.950194171805883,-0.10262593785136467,26003
"Caldwell County, Missouri, USA",271.0487942363788,329.2956304390445,-0.17688311297968373,345.4949487702214,-0.21547682476641525,181.81066278228695,220.2782773908806,-0.1746319022657573,235.86489293153505,-0.22917454767182552,45.16032794615908,50.16805646110645,-0.09981906552089957,52.71698283220025,-0.1433438425354166,18.28734079533363,19.843530007938266,-0.078423002962784,19.175076357457808,-0.046296324748605684,29025
"Greene County, Iowa, USA",603.3677665443914,657.4716611242045,-0.08229083895007937,660.8366263749118,-0.08696379337472834,388.2843502068687,414.2316293663331,-0.06263954106825936,436.2784901687567,-0.11000803625070639,146.74541207305063,151.44432421842032,-0.031027324197324763,157.29983454915723,-0.06709747983115817,45.647616908651614,46.418293075990135,-0.016602854527133698,48.49594172751545,-0.05873326132870547,19073
"Wilcox County, Georgia, USA",1129.326002326276,2138.1383043838146,-0.47181807649634994,1200.3402346418502,-0.05916175286481417,354.48609887475715,625.7766690507373,-0.4335261820922636,354.7202024780464,-0.0006599669307071928,89.13453887246564,99.64089104432709,-0.10544217400853537,78.67538014091781,0.13294068249577087,29.162844326076584,31.011989834778525,-0.05962679333230689,25.98599689100741,0.12225228258102881,13315
"Monona County, Iowa, USA",474.9720383809381,491.9660951107856,-0.034543146161364266,492.78995722511166,-0.0361572280094867,372.996914121385,388.8783235584248,-0.04083901949513994,388.85904738508447,-0.040791472823805304,95.87014724752461,96.76571465921691,-0.009255007466707064,99.50957916744323,-0.03657368416556767,27.066472790217126,27.855380188337328,-0.028321544807006677,29.07029960306988,-0.06893038049876672,19133
"Hancock County, Georgia, USA",1034.238535658716,1233.5779096362671,-0.1615944744311515,1199.6990894420342,-0.13791837906643062,292.99649811626887,347.8888551929149,-0.157787052552191,344.0219424229645,-0.14832031918464497,54.329366848919534,61.654703389177584,-0.11881229067016948,76.91804964911533,-0.29367206921185374,30.575527987364538,34.27816079143694,-0.10801725409367235,41.0495057839056,-0.2551547843639966,13141
"Quay County, New Mexico, USA",603.6943160042542,620.4908509452356,-0.02706975439749686,669.9740093590756,-0.09892875309928396,480.485897996512,483.5066966518869,-0.006247687314969715,524.1226955270189,-0.08325683642954819,205.0820444495659,204.0201951992299,0.005204628146243456,231.13028592108466,-0.11269938670180366,76.07606734728981,74.74827602550167,0.01776350428918443,83.42408039124236,-0.08808024025547333,35037
"Blaine County, Oklahoma, USA",446.4439912457032,2223.349805575798,-0.7992020913101058,1258.899652467806,-0.6453696763117343,319.99009594133656,753.1801991750552,-0.5751480239498914,548.2236072881758,-0.41631463569365673,93.2406273293536,119.00797210329766,-0.21651780396340406,117.66768413095373,-0.20759358852014947,27.76747458386754,44.22499491047687,-0.3721316499848948,42.13299698525727,-0.3409565763009065,40011
"Clearwater County, Idaho, USA",675.6607313779361,644.9512729520554,0.047615160576888416,693.0962871075336,-0.02515603683632538,259.269415707646,266.85929494707534,-0.028441502256590395,319.21327316648296,-0.1877862310179495,54.891945820282814,65.48088697931568,-0.16171041119796895,65.06000102942816,-0.15628735088009146,26.186461709263824,33.091818310300646,-0.20867262524789576,32.65934732316754,-0.1981939672539643,16035
"Sublette County, Wyoming, USA",574.826224563566,617.7439681595386,-0.06947496990353225,451.25157999995605,0.2738486689921884,257.5783438662171,263.79319085706027,-0.023559542877703638,224.9994937914868,0.14479521498355907,65.8083898878733,66.5861522692984,-0.011680542498979972,54.044663420497365,0.2176667541778851,25.33932280575833,25.07191838544141,0.010665495005447716,19.43136680035033,0.3040422254445573,56035
"Benton County, Indiana, USA",632.0735522154198,651.9729000243278,-0.0305217407167775,673.4498160571392,-0.06143926816101289,426.4885177404021,442.7820028072224,-0.036797984027174095,478.8645809324638,-0.10937552134274166,82.63948377915844,82.52271039535634,0.0014150454249824164,87.80487723775674,-0.05882809271074461,25.6458800686121,25.779496500629172,-0.005183050491843777,27.138182076446203,-0.0549890189265589,18007
"Modoc County, California, USA",327.8401573508203,361.6804790427361,-0.09356413644850674,414.4667584032963,-0.20900735534545362,206.8341053079033,216.50632660326667,-0.04467408157123779,233.023722719918,-0.11239034852899173,75.81827752429614,77.71272475168816,-0.02437756793942382,77.09940263759368,-0.016616537475906093,27.819271040397393,28.727481605598506,-0.031614694865007516,28.95731465674962,-0.0393007303972146,06049
"Gallatin County, Kentucky, USA",691.0763302583534,705.6786012594364,-0.02069252344484024,771.525569029721,-0.10427293922681195,266.3576102606383,288.86097769631743,-0.07790379862016933,271.67485886897055,-0.01957210406023169,60.672455839938564,58.591560912314115,0.035515266963763545,58.57018187982866,0.03589324623275448,35.50730983931576,35.615604313322784,-0.0030406468202622845,31.720409300866155,0.1193837224019111,21077
"Lyon County, Kentucky, USA",913.2777097948464,774.340369397387,0.1794267041838258,814.3551883801222,0.12147343422898345,275.406114123721,230.6680026597088,0.19395022694158306,252.23631761131153,0.09185749590633267,48.514973938498,49.085315978739246,-0.011619402439790356,46.68210469955058,0.03926278068960052,27.473223595914515,30.04089033307218,-0.08547239142013402,26.918273904924853,0.020616094960239306,21143
"Jenkins County, Georgia, USA",1186.4983759904949,405.7707562442508,1.9240608341826653,401.4444846280997,1.9555727414954358,382.68995056060504,204.61081617183737,0.8703309909052525,246.87350086274245,0.5501459217908296,89.58802205547744,84.59823750070174,0.05898213369674877,103.18302645967445,-0.131756209045779,39.592737029359824,35.27138081530144,0.12251735299752402,42.34035375747258,-0.06489357041868907,13165
"Turner County, South Dakota, USA",410.73095794535203,380.61243957693154,0.07913172360288233,414.4887524694578,-0.009066095284172147,260.87757804432863,245.16489037543917,0.06409028488878425,266.11814400491545,-0.019692629302607876,41.40972877661167,37.022229312494865,0.11850986679065387,39.24644169831742,0.05512059143917238,13.362025926631446,12.254179842242202,0.09040556762275628,13.096948666460843,0.020239619694732626,46125
"Monroe County, Missouri, USA",344.1807737899698,337.23333690160695,0.020601275520960374,394.5119943635618,-0.12757842928144125,230.21349295738685,229.39556469582342,0.003565580104602238,270.8548767917828,-0.1500485585335745,69.19154631341344,64.80662354834462,0.06766164513720956,72.30592303950584,-0.0430722214055797,22.576326565251147,21.384600072807505,0.05572825717507959,22.702994961174817,-0.005579369424179032,29137
"Oregon County, Missouri, USA",305.48489149682234,376.2297063633626,-0.18803622805429118,323.3022056587419,-0.055110400888283576,166.16712372761376,198.21335938057743,-0.16167545796665322,172.55453131643316,-0.03701674792362348,47.06604255564096,53.85478704044353,-0.12605647256026473,50.815932641716,-0.07379358974898884,24.188597721753784,27.346243007150868,-0.11546907136645353,26.197827897307107,-0.07669453297537898,29149
"Lucas County, Iowa, USA",483.6399083463649,490.88149439070736,-0.014752208276522762,528.0687363354378,-0.08413455471230744,368.6147931166427,373.5571494772252,-0.01323052273928923,414.8823083627814,-0.11151961487275909,153.0829718709021,157.70131721303127,-0.029285394844803164,171.706975887489,-0.10846387527545925,49.14588603719336,50.963523843675425,-0.03566546559962096,54.96717985828309,-0.10590490245448735,19117
"Wilson County, Kansas, USA",430.1707125314509,482.95414398842865,-0.10929284304524457,528.2904027244272,-0.18573059379266937,333.1644459650972,374.96045301228384,-0.11146777403167211,414.197935854301,-0.1956395309456789,101.42119220712287,115.3578505802032,-0.12081239640808661,124.99144574186815,-0.1885749332272104,33.59495744222141,36.92996225875418,-0.09030620700789416,40.392017267603606,-0.16827730539800934,20205
"Woods County, Oklahoma, USA",743.629768650096,834.5372442531366,-0.10893159799524295,822.1863460596336,-0.09554595230877237,531.9096978879286,586.2380363836367,-0.09267283104120418,629.5007537270371,-0.15502929148425737,216.83901342161187,219.7746909805365,-0.013357668919141428,243.68182868145544,-0.11015517818906763,78.97663349207347,79.89049299912718,-0.011438901836088118,83.95062965013074,-0.0592490631551745,40151
"Madison County, Montana, USA",243.6049959154129,216.99604194711242,0.12262414433709246,239.78533226164907,0.01592951335987425,125.30667525976571,125.97042352594724,-0.00526908021425212,128.24631440061026,-0.022921821610107494,28.281102489164,25.345481594950797,0.1158242301775012,23.27245536529197,0.2152178206061494,10.683679302507247,9.150682362958085,0.16752815568757215,8.567241939306873,0.24703835589025083,30057
"Dimmit County, Texas, USA",747.342988753711,801.1045909606668,-0.06710934229260386,879.0908993766361,-0.14986835913822752,540.4144426580484,586.665882346149,-0.07883778668555844,632.2476705351044,-0.14524881965849343,217.78713456154142,231.94296602859194,-0.06103151869371848,256.1287503362037,-0.14969664953400869,75.92355393617781,81.38237195156279,-0.06707617244965483,86.87357178231302,-0.1260454430672387,48127
"Montgomery County, Georgia, USA",332.71449914239236,404.3087528928463,-0.17707816919172298,487.4564495869583,-0.317447744461449,129.84070985236042,162.2767037119365,-0.19988077843357258,181.62461885923744,-0.28511503193854215,55.45397233570002,64.70706503911073,-0.14299972804851965,56.76874956217022,-0.023160228763367808,35.95096201790131,34.77585226122511,0.03379096931540743,31.242182685928267,0.15071864150176412,13209
"Platte County, Wyoming, USA",491.23401606411386,495.3050204690745,-0.008219186635954648,511.6766182599901,-0.03995219141612032,339.805513709811,348.04157941803885,-0.023664028079631708,353.6863416575218,-0.039246152064169114,122.53057934986118,125.42138539668224,-0.023048749124226508,124.6152844434022,-0.016729128395865836,49.05216612884657,51.18608990323816,-0.041689524994496456,49.01487029764493,0.00076090849522112,56031
"Lee County, Arkansas, USA",1748.0536669400426,1778.7410501563145,-0.01725230505788074,1723.6173666278291,0.0141773347062648,595.6852690554556,604.8488790922581,-0.01515024719985437,655.5767707752476,-0.09135696136543665,121.02016029264345,133.46497024418062,-0.09324401697890304,166.60185728029822,-0.2735965716814677,40.26963816395647,44.916302976017846,-0.10345163123826925,53.32816886806539,-0.24487116248855084,05077
"Wilkinson County, Mississippi, USA",821.881465900967,991.3057952590874,-0.17091025813466543,870.4612284284233,-0.05580922037752878,270.2934479939418,328.22125301441093,-0.17649010991352757,299.38007874372266,-0.0971561998107422,55.13846429570281,66.39146517631035,-0.169494691083016,73.4936303104792,-0.24975179396137673,22.212145179237954,26.1234016169547,-0.1497223254102654,31.209706338709058,-0.2882936821584741,28157
"Archer County, Texas, USA",425.560683759982,459.21449995862855,-0.07328561315393674,496.59160800699857,-0.14303690014434461,256.0951777286066,281.2375775884043,-0.08939914813444316,287.1448533290967,-0.10813244688353886,67.48167727809643,73.58660807728607,-0.08296252482214968,72.22422197224712,-0.06566418529192415,69.77738042321076,59.08725921124489,0.1809209185646477,52.424564668636116,0.3310054335073241,48009
"Ozark County, Missouri, USA",157.61851080600584,187.41698482636917,-0.15899558968985583,197.09780176970096,-0.20030305061354625,44.218911213337655,53.32455021825166,-0.17075885249187478,53.598821346405224,-0.17500217164190798,9.20706600725176,10.431400949216192,-0.11737013541373158,9.320505100039863,-0.012170916873122977,7.124579494186949,7.872692235467595,-0.09502629074083345,7.264498695771008,-0.01926068231872792,29153
"Mathews County, Virginia, USA",929.666902854556,302.0876401330927,2.0774741477174197,481.009903211744,0.9327396310285736,238.40526384658185,95.35894810399267,1.5000827776182215,138.71645441213104,0.7186516542462378,38.96059103481002,39.50061533522906,-0.013671288303638344,40.28741953269868,-0.03293406510714232,30.69392745567622,31.341254339895652,-0.020654147316478678,30.715838748638905,-0.0007133548636582654,51115
"Clearwater County, Minnesota, USA",227.84594766231626,258.64684161099404,-0.11908474797849053,256.28953086984194,-0.11098222822831928,111.295535587154,130.42593848855327,-0.14667636762359373,130.47372206150717,-0.14698888152598497,26.911506339985948,29.45377637472122,-0.08631389070086037,29.317018858077628,-0.08205174372389831,12.910217114323876,13.659618034896402,-0.05486250923400801,12.663392246852569,0.019491212359204514,27029
"Perry County, Alabama, USA",476.3301186721361,489.61692755728996,-0.027137151796287028,480.88886786926327,-0.009479839317816189,178.0559156027662,235.27617818317776,-0.24320465855179732,213.696527596187,-0.16678142782352232,75.82599823718148,93.34849162452093,-0.18771051446466666,82.04027386068397,-0.07574664650748497,34.709204130179366,39.212736436866535,-0.11484871283946141,35.264755509211156,-0.015753728361640854,01105
"Kiowa County, Oklahoma, USA",520.1048121064869,581.8879948256996,-0.10617710499031595,630.2255626269351,-0.17473228166346966,422.8714479501602,463.89457049887505,-0.08843199545232519,511.53416479685137,-0.17332706776663165,128.20363670745158,141.3414595330823,-0.09295094920507509,150.73589248559418,-0.14948168884392285,37.6129596699304,41.546744155859415,-0.09468333959387353,43.96977246580886,-0.14457233775365916,40075
"Carroll County, Missouri, USA",425.264705800498,474.36727512559514,-0.10351171318067118,548.828760647175,-0.2251413623093862,320.01418363678636,354.33167530046273,-0.09685132336694473,403.5550377936031,-0.2070122940691511,115.2039449057849,122.70904329362698,-0.061161738258225566,135.14633868550578,-0.14756148019761098,38.0097717948092,40.14642987254967,-0.05322162106378037,42.37697659337938,-0.10305607312373673,29033
"Montgomery County, Arkansas, USA",222.7875055536925,247.48793202346238,-0.09980456932917527,245.69212515957582,-0.09322488293431005,76.00987955426395,82.58952621649513,-0.07966684110747531,83.3398289827078,-0.08795253743518897,21.224701734534232,22.09400457100083,-0.03934564391317224,21.010630216664644,0.010188724263006462,12.053759257752779,12.515712222029768,-0.0369098422911861,12.290895417479618,-0.019293643926836593,05097
