longname,Population,Population [StatCan],Population [GHS-POP],Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (1km) [StatCan],PW Density (r=1km) [GHS-POP],PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,Area-weighted Density [StatCan],AW Density [GHS-POP],AW Density (2010),AW Density (2000),Area,Compactness
"Belize, Belize",,,122445.72,,,,,,,2285.9932,,,,,,,30.332959848078318,,,4036.721749650069,0.06965066429274736
"Chaguanas, Trinidad and Tobago",,,121252.85,,,,,,,2208.4229,,,,,,,1704.7096769720038,,,71.12815349172874,0.6134944642776333
"San José, Uruguay",,,121197.95,,,,,,,1575.2183,,,,,,,23.816607128223612,,,5088.800116343006,0.3877874256035427
"Valle d'Aosta, Italy",,,120922.47,,,,,,,1057.9126,,,,,,,37.07468397481768,,,3261.591355225966,0.35880100126705416
"Kween, Uganda",,,120886.266,,,,,,,500.6408,,,,,,,144.18253299899916,,,838.4251761330835,0.30396849269958004
"Al Qunayţirah, Syria",,,120683.39,,,,,,,1475.1139,,,,,,,71.82760186941934,,,1680.1812601846177,0.4029794377650277
"Karlovačka županija, Croatia",,,120629.9,,,,,,,781.8248,,,,,,,33.31908405074863,,,3620.4446152771607,0.18120345862444762
"Tozeur, Tunisia",,,120558.97,,,,,,,2116.58,,,,,,,19.34913080370013,,,6230.717543495314,0.4870126868220328
"Baucau, East Timor",,,120500.95,,,,,,,525.76794,,,,,,,77.11264769005776,,,1562.661336819023,0.35814640646924945
"Lyantonde, Uganda",,,120406.94,,,,,,,498.39923,,,,,,,135.59976811516347,,,887.9582846907205,0.4539547669662156
"Mondol Kiri [Môndól Kiri], Cambodia",,,119802.5,,,,,,,470.70636,,,,,,,8.754980827807785,,,13683.924883019774,0.3694515425024556
"Lovech, Bulgaria",,,119336.734,,,,,,,544.4042,,,,,,,28.595874150561727,,,4173.215120009045,0.2930185049005394
"Rukiga, Uganda",,,118616.05,,,,,,,331.55365,,,,,,,271.14633605337417,,,437.46136717720896,0.2641121284644282
"Aţ Ţafīlah, Jordan",,,118564.66,,,,,,,2561.7095,,,,,,,53.69342301693017,,,2208.1783873718605,0.5854635286488201
"Paysandú, Uruguay",,,118556.51,,,,,,,2356.8591,,,,,,,8.43817202692841,,,14050.022615580157,0.35082211183011563
"Bragança, Portugal",,,118031.47,,,,,,,449.46698,,,,,,,17.874085567413765,,,6603.496906447796,0.35911061196258365
"Kyustendil, Bulgaria",,,117082.88,,,,,,,1040.8921,,,,,,,38.43419585169425,,,3046.3206063758134,0.26618411115816726
"Berat, Albania",,,116705.4,,,,,,,1065.4518,,,,,,,60.96051580618108,,,1914.4424369464846,0.41372565150934887
"Qalqilya, State of Palestine",,,116317.7,,,,,,,2369.2595,,,,,,,632.5121936877201,,,183.89796162953917,0.4038159123635338
"Orhon, Mongolia",,,116078.09,,,,,,,4528.947,,,,,,,106.85014011111345,,,1086.3635146317113,0.3676757706236874
"Tombali, Guinea-Bissau",,,115956.09,,,,,,,387.01468,,,,,,,31.87533721177645,,,3637.799750308512,0.23481092401460618
"Grand Port, Mauritius",,,115882.08,,,,,,,1522.0966,,,,,,,383.1525719951723,,,302.4436910903996,0.3721444404096666
"Nālūt, Libya",,,115729.92,,,,,,,888.30145,,,,,,,1.5673757333523957,,,73836.74470158474,0.5279066318865713
"East Berbice-Corentyne, Guyana",,,115617.08,,,,,,,939.3511,,,,,,,3.1562253747220934,,,36631.4392663357,0.12966718990592002
"Gbarpolu, Liberia",,,115608.1,,,,,,,469.976,,,,,,,12.863216668128418,,,8987.495472181985,0.3329036245590101
"Hövsgöl, Mongolia",,,115459.336,,,,,,,1175.4554,,,,,,,1.1362193361070307,,,101617.11939623588,0.22160785091609592
"Port Louis, Mauritius",,,115425.59,,,,,,,4614.1133,,,,,,,2650.930042248751,,,43.54154651779717,0.6208119508452188
"Kidal, Mali",,,115382.59,,,,,,,1838.206,,,,,,,0.7875725379766348,,,146504.0846223908,0.45977391809486146
"Hîncești, Moldova",,,115204.43,,,,,,,694.9897,,,,,,,78.24989729433682,,,1472.2630146613328,0.18417235554806463
"Syunik', Armenia",,,115079.45,,,,,,,1269.5201,,,,,,,25.67044166710769,,,4482.955712930127,0.22465750138005286
"Dubrovačko-neretvanska županija, Croatia",,,115068.0,,,,,,,892.6957,,,,,,,46.97650655066161,,,2449.479717609597,0.03143279651819074
"Brčko Distrikt, Bosnia and Herzegovina",,,114924.05,,,,,,,1900.044,,,,,,,232.0852359389494,,,495.1803435925198,0.30881579377542223
"Pastaza, Ecuador",,,114639.984,,,,,,,1731.4128,,,,,,,3.8637949293330838,,,29670.307682397524,0.3988563310423078
"Butambala, Uganda",,,114624.445,,,,,,,407.9184,,,,,,,285.9587976558991,,,400.8425208530575,0.16481863241133105
"Maribor, Slovenia",,,114613.42,,,,,,,2701.182,,,,,,,776.2767402656574,,,147.64505482384672,0.34040914327700666
"Shéfa, Vanuatu",,,114144.63,,,,,,,1676.7402,,,,,,,57.90551315541782,,,1971.2221961687299,0.08549628132533664
"Saint Mary, Jamaica",,,113034.55,,,,,,,596.1558,,,,,,,174.82751184771212,,,646.548965207842,0.4320963198927699
"Tadjourah, Djibouti",,,112837.42,,,,,,,5803.7617,,,,,,,17.295743420729472,,,6523.9995257885785,0.6876257892593848
"Ida-Virumaa, Estonia",,,112736.97,,,,,,,1747.3167,,,,,,,27.317379539886424,,,4126.9320355340615,0.22011301370061614
"Herrera, Panama",,,111712.33,,,,,,,1029.1599,,,,,,,69.0176792394784,,,1618.6045279410105,0.352381935359921
"Rivera, Uruguay",,,111473.234,,,,,,,2367.1743,,,,,,,11.986071182775651,,,9300.23129974319,0.27962520225785287
"Pafos [Baf], Cyprus",,,111100.766,,,,,,,1206.9084,,,,,,,74.31932789017088,,,1494.9107961415466,0.3911280438823862
"Gümüşhane, Turkey",,,110882.6,,,,,,,1267.6022,,,,,,,16.24789621862184,,,6824.428225693404,0.3255300080534776
"Rivière du Rempart, Mauritius",,,110719.88,,,,,,,1307.6497,,,,,,,516.9655061528945,,,214.17267011960791,0.19746187501226853
"Borski okrug, Serbia",,,110530.61,,,,,,,1065.7003,,,,,,,30.324606627128038,,,3644.914861850858,0.2540739316168384
"Guria, Georgia",,,110246.08,,,,,,,789.40643,,,,,,,55.431995953417115,,,1988.852759652503,0.32841308132252717
"Targovishte, Bulgaria",,,110171.73,,,,,,,876.82794,,,,,,,41.234922952228516,,,2671.806291238525,0.30906375689298826
"Smolyan, Bulgaria",,,109521.516,,,,,,,459.20636,,,,,,,30.759245520823878,,,3560.60474730612,0.24046071858735216
"Kunene, Namibia",,,109471.44,,,,,,,355.18365,,,,,,,0.9454808944353038,,,115783.87056185065,0.4090357672616023
"Dibër, Albania",,,109422.35,,,,,,,619.53345,,,,,,,41.747707208742085,,,2621.038588188303,0.3202502257100093
"Zambezi, Namibia",,,109420.195,,,,,,,639.0879,,,,,,,7.5495432589891,,,14493.617899627956,0.2212629060806479
"Penal-Debe, Trinidad and Tobago",,,108800.11,,,,,,,1315.0986,,,,,,,405.8277692202688,,,268.09429424714205,0.45963592620859284
"Jersey (UK), Jersey",,,108316.2,,,,,,,2421.6506,,,,,,,588.9980115969678,,,183.8990981163401,0.29903803525152095
"Tavuš, Armenia",,,107817.234,,,,,,,853.3825,,,,,,,39.45559101950855,,,2732.622464625875,0.1657261750514337
"Diego Martin, Trinidad and Tobago",,,107526.03,,,,,,,1930.27,,,,,,,487.4064726972275,,,220.6085418910598,0.3167273503998138
"Razgrad, Bulgaria",,,107369.88,,,,,,,724.95087,,,,,,,41.06262614571527,,,2614.783633942118,0.32234802461500245
"Bjelovarsko-bilogorska županija, Croatia",,,107195.04,,,,,,,734.15735,,,,,,,40.55281457652913,,,2643.343999223708,0.21803404925940115
"Siquijor, Philippines",,,107194.09,,,,,,,394.35373,,,,,,,264.9022594493031,,,404.6552640692548,0.5947332732436895
"Zaječarski okrug, Serbia",,,106784.59,,,,,,,1094.5197,,,,,,,28.686319357282695,,,3722.491980236922,0.2903455452006128
"Aruba, Aruba",,,106585.0,,,,,,,1032.5021,,,,,,,423.4573680119032,,,251.70184309322005,0.579180153154342
"Koprivničko-križevačka županija, Croatia",,,106253.42,,,,,,,495.77393,,,,,,,60.87242088213153,,,1745.5100410864322,0.1591727868549032
"Međimurska županija, Croatia",,,105926.484,,,,,,,471.42755,,,,,,,145.9080092816949,,,725.9812870895578,0.21789410416056723
"River Cess, Liberia",,,105901.89,,,,,,,231.56021,,,,,,,19.793991022556174,,,5350.204034361735,0.3454611089417329
"Selenge, Mongolia",,,105726.766,,,,,,,1119.6888,,,,,,,2.5623348998011872,,,41261.884085957456,0.12497770915275065
"Silistra, Bulgaria",,,105601.08,,,,,,,557.19006,,,,,,,37.075656322209234,,,2848.2591705798704,0.26126232021195345
"Tuamasaga, Samoa",,,105041.016,,,,,,,1037.0476,,,,,,,203.82206441254448,,,515.3564503811155,0.4852708133954199
"Basilan, Philippines",,,104649.734,,,,,,,263.5385,,,,,,,67.24132527168166,,,1556.3306337609129,0.06091301992514503
"Övörhangay, Mongolia",,,104560.9,,,,,,,1166.8562,,,,,,,1.654020119124396,,,63216.219215551246,0.3784510011770749
"Gabrovo, Bulgaria",,,104482.484,,,,,,,875.14874,,,,,,,50.5729361332213,,,2065.9762387488827,0.40708188771862786
"Plateaux, Congo",,,104016.54,,,,,,,799.6754,,,,,,,2.6298063147456734,,,39552.92771154493,0.2738789380363941
"Ngounié, Gabon",,,103878.78,,,,,,,781.3198,,,,,,,2.7531102956869793,,,37731.42740148712,0.3185132970359058
"Balakən, Azerbaijan",,,103779.38,,,,,,,1887.9161,,,,,,,114.63014390818061,,,905.3411194844863,0.2822295741113726
"River Gee, Liberia",,,103708.06,,,,,,,609.2759,,,,,,,18.958804055690223,,,5470.179563825043,0.3755830531143911
"Portalegre, Portugal",,,103530.3,,,,,,,616.70496,,,,,,,17.329272455640133,,,5974.301410519063,0.32565527000670863
"Al Buraymī, Oman",,,103422.18,,,,,,,2221.8105,,,,,,,13.530136563058598,,,7643.838567740263,0.2448439141055298
"Ali Sabieh, Djibouti",,,103157.055,,,,,,,8291.8955,,,,,,,49.2054064575684,,,2096.457729222419,0.6730937347001837
"Darhan uul, Mongolia",,,102741.58,,,,,,,2901.0679,,,,,,,31.42542292786171,,,3269.3777379177145,0.1479485188231755
"Qazax, Azerbaijan",,,102630.89,,,,,,,1317.9396,,,,,,,147.13859992659036,,,697.5116704671927,0.16846703350616754
"Gracias a Dios, Honduras",,,102541.92,,,,,,,532.42346,,,,,,,6.146549077334459,,,16682.844403394694,0.19259456398238073
"Tindouf, Algeria",,,102475.05,,,,,,,1087.4326,,,,,,,0.6274988606766609,,,163307.14411894936,0.7340937907919779
"Sangha, Congo",,,102310.89,,,,,,,2373.794,,,,,,,1.7413051026863613,,,58755.292491340006,0.19649289070041226
"Šibensko-kninska županija, Croatia",,,101229.2,,,,,,,613.1659,,,,,,,32.32547417129864,,,3131.561275437688,0.1288817053583018
"Bobonaro, East Timor",,,101061.945,,,,,,,411.2248,,,,,,,72.13176757496902,,,1401.074016486049,0.320026647783901
"Ardahan, Turkey",,,100405.77,,,,,,,1073.6569,,,,,,,17.608776460092827,,,5702.030102151158,0.4278029083292153
"Southland, New Zealand",,,98084.516,,,,,,,697.2498,,,,,,,2.931507688612176,,,33458.72705912459,0.134685669736716
"Saint Thomas, Jamaica",,,97886.75,,,,,,,779.5605,,,,,,,119.22210667774188,,,821.0452971158153,0.4025684225501263
"Tetovo, North Macedonia",,,97358.56,,,,,,,3423.6614,,,,,,,329.60033022073037,,,295.38369222749213,0.41632855216785364
"Los Santos, Panama",,,96941.26,,,,,,,357.8477,,,,,,,27.27303320891836,,,3554.4729135885013,0.4435956259736626
"Găgăuzia, Unitate Teritorială Autonomă (UTAG), Moldova",,,96854.555,,,,,,,620.02405,,,,,,,52.944401947498896,,,1829.3634666710109,0.09428130707577102
"Janūbī al Baḩrī al Aḩmar, Eritrea",,,96663.92,,,,,,,4213.535,,,,,,,4.432057325177845,,,21810.169585548214,0.15842072955684267
"Hardap, Namibia",,,96503.36,,,,,,,1028.0905,,,,,,,0.8786201850813717,,,109835.12672892044,0.3048122330107118
"Camiguin, Philippines",,,96384.61,,,,,,,757.9791,,,,,,,322.1368619305365,,,299.20391226690396,0.8533943947494519
"Siparia, Trinidad and Tobago",,,96340.055,,,,,,,692.12714,,,,,,,161.1752879624742,,,597.7346521628705,0.3526582796207216
"Umm al Qaywayn, United Arab Emirates",,,96325.27,,,,,,,1282.7983,,,,,,,121.03202692082354,,,795.8659859552204,0.5359869099291852
"Cayo, Belize",,,96245.78,,,,,,,995.52167,,,,,,,18.42288759400684,,,5224.250582808189,0.49328774125671526
"Tauragės apskritis, Lithuania",,,95981.7,,,,,,,411.05737,,,,,,,21.760678002147753,,,4410.786424739465,0.1634696937802009
"US Virgin Islands, USA",,,95934.21,,,,,,,608.5106,,,,,,,276.5258321773786,,,346.9267597247935,0.0349022157775552
"Ialoveni, Moldova",,,95605.06,,,,,,,741.7216,,,,,,,121.81530827882742,,,784.8361905481219,0.1259919424426366
"//Karas, Namibia",,,95470.336,,,,,,,901.18823,,,,,,,0.5900361128164814,,,161804.22496816577,0.42668006601909403
"Inīdī al Gharbī, Chad",,,95089.195,,,,,,,1587.1991,,,,,,,0.8636820108956543,,,110097.45961235286,0.6922535842926486
"São Vicente, Cape Verde",,,94994.7,,,,,,,5319.9575,,,,,,,242.32140749118747,,,392.019442724864,0.22780505763719408
"Keryneia [Girne], Cyprus",,,94054.67,,,,,,,1507.0715,,,,,,,129.99972302286926,,,723.4990174437073,0.21791401548188732
"Tacuarembó, Uruguay",,,94033.91,,,,,,,1603.9813,,,,,,,5.84876545555593,,,16077.564909133804,0.2836748062232116
"Kumanovo, North Macedonia",,,93943.25,,,,,,,2318.5806,,,,,,,213.9580692768562,,,439.07318063540697,0.3372520969514021
"Zamora Chinchipe, Ecuador",,,93448.77,,,,,,,757.1905,,,,,,,9.839729295892697,,,9497.087839246495,0.37695204207947924
"Western, Solomon Islands",,,92897.766,,,,,,,175.49413,,,,,,,13.701714226021625,,,6780.010449245329,0.04359219906722428
"Orhei, Moldova",,,92687.664,,,,,,,609.8853,,,,,,,75.64538814707804,,,1225.2916712157853,0.22953843946150324
"Gostivar, North Macedonia",,,92576.336,,,,,,,2830.232,,,,,,,177.26337327986977,,,522.2530420389618,0.24928951433843277
"Melilla, Spain",,,92517.99,,,,,,,8436.286,,,,,,,5194.951959724806,,,17.809210345883734,0.4581835081986562
"Lower River, The Gambia",,,92080.33,,,,,,,860.6547,,,,,,,56.751053883084005,,,1622.530716604837,0.17501674906759646
"Salfit, State of Palestine",,,91954.94,,,,,,,1081.6879,,,,,,,443.5504413237159,,,207.31562621282262,0.378520534587988
"Wādī al Ḩayāt, Libya",,,91794.94,,,,,,,644.05225,,,,,,,2.8720814672838233,,,31961.118981353982,0.5787963541693302
"Bitola, North Macedonia",,,91780.47,,,,,,,2829.8428,,,,,,,117.40901197817891,,,781.7157065171274,0.4767849053924359
"Drochia, Moldova",,,91764.37,,,,,,,872.9034,,,,,,,91.66845334954792,,,1001.0463123838945,0.3439702612396374
"Ñeembucú, Paraguay",,,91404.78,,,,,,,640.9346,,,,,,,7.116341002799777,,,12844.350940186634,0.24161100217269568
"Wilayah Persekutuan Labuan, Malaysia",,,90759.766,,,,,,,1464.7378,,,,,,,522.6995406761197,,,173.63658959332716,0.2033441048850625
"Xaisômboun, Laos",,,90587.81,,,,,,,286.4107,,,,,,,11.827254263498316,,,7659.242837078024,0.4444358957041918
"Sangre Grande, Trinidad and Tobago",,,90453.64,,,,,,,1176.943,,,,,,,86.74641455783559,,,1042.7363607598181,0.4404276244371329
"Wādī ash Shāţiʾ, Libya",,,89185.94,,,,,,,712.932,,,,,,,0.9291597198754166,,,95985.58309432334,0.36333056568374356
"Ömnögovĭ, Mongolia",,,88640.25,,,,,,,961.17596,,,,,,,0.5427410159489744,,,163319.60805470703,0.3723800292502316
"Kavango West, Namibia",,,88634.125,,,,,,,107.34611,,,,,,,3.829010918937917,,,23148.047074408747,0.45481492006188995
"Al Wusţá, Oman",,,88440.03,,,,,,,325.9691,,,,,,,1.072532656825766,,,82459.0567822376,0.4250724522214261
"Moka, Mauritius",,,88426.875,,,,,,,1301.4104,,,,,,,374.90226249982453,,,235.86647466562405,0.5298329660556786
"Pärnumaa, Estonia",,,88419.84,,,,,,,1156.3877,,,,,,,17.784331416939164,,,4971.783401752295,0.11369917675536156
"Gilbert Islands, Kiribati",,,88288.016,,,,,,,589.62366,,,,,,,80.58638802515175,,,1095.569832431806,0.017011731780070396
"Cerro Largo, Uruguay",,,87875.79,,,,,,,2096.9377,,,,,,,6.374932343520548,,,13784.583792770216,0.21614851192823514
"Haut-Mbomou, Central African Republic",,,87159.82,,,,,,,2594.5051,,,,,,,1.5412365957285294,,,56551.875652355826,0.13669997777884813
"Qacha's Nek, Lesotho",,,86397.69,,,,,,,328.5456,,,,,,,41.518379858791725,,,2080.9503596683544,0.21885145215574367
"Kingston, Jamaica",,,86389.15,,,,,,,5173.8403,,,,,,,2257.4614767314797,,,38.26827138710718,0.10543942353325066
"Wilayah Persekutuan Putrajaya, Malaysia",,,85864.4,,,,,,,2102.223,,,,,,,1718.021133330536,,,49.978662527302134,0.2948661022005452
"Ungheni, Moldova",,,85781.94,,,,,,,646.6142,,,,,,,79.37528709528836,,,1080.7134139498683,0.13336924680362813
"Murzuq, Libya",,,85681.79,,,,,,,1111.6064,,,,,,,0.32465186161568454,,,263918.9827407432,0.5433344337162772
"Portland, Jamaica",,,85263.86,,,,,,,561.39996,,,,,,,95.45638819167668,,,893.2231879943953,0.45860986238321166
"Black River, Mauritius",,,85010.79,,,,,,,1587.3893,,,,,,,268.6340817100015,,,316.45571001773214,0.3249869694063604
"Umm Şalāl, Qatar",,,84918.086,,,,,,,1769.3633,,,,,,,265.3895689963455,,,319.9752207995385,0.5038314349185533
"Soriano, Uruguay",,,84897.89,,,,,,,2228.7024,,,,,,,9.42597684018753,,,9006.800256822076,0.4039743460839949
"Schaffhausen, Switzerland",,,84298.625,,,,,,,1705.9712,,,,,,,283.3420112442326,,,297.51544654398964,0.12186062449455423
"Florești, Moldova",,,84168.61,,,,,,,687.79236,,,,,,,75.7952720314255,,,1110.4730825440251,0.17640948500160947
"Isle of Man (UK), Isle of Man",,,84046.0,,,,,,,1320.6823,,,,,,,123.16890154267435,,,682.3638024479789,0.3456684452993153
"Arhangay, Mongolia",,,83869.68,,,,,,,1034.936,,,,,,,1.5216015591917307,,,55119.34394444974,0.203449172882034
"Thimphu, Bhutan",,,83599.1,,,,,,,2992.6736,,,,,,,49.068506514670965,,,1703.722152976161,0.23490317707390607
"Isla de la Juventud, Cuba",,,83428.86,,,,,,,3022.7007,,,,,,,24.565841529005493,,,3396.1327673832584,0.046422592569970396
"Pirotski okrug, Serbia",,,82666.484,,,,,,,1385.9233,,,,,,,30.242768205584543,,,2733.429817437646,0.40837152066796684
"Ogooué-Lolo, Gabon",,,82233.2,,,,,,,1562.6107,,,,,,,2.792352705007819,,,29449.43272299469,0.4029197088169364
"Saint Michael, Barbados",,,81889.336,,,,,,,2137.7012,,,,,,,1803.15854896535,,,45.4143846554636,0.48286999076361986
"Islas de la Bahía, Honduras",,,81877.5,,,,,,,1270.7288,,,,,,,163.86357333673155,,,499.6687081377493,0.06054096161432335
"Sejong, South Korea",,,81828.66,,,,,,,747.3904,,,,,,,215.4389240494622,,,379.822989791822,0.27061113170619633
"Tasman District, New Zealand",,,81442.06,,,,,,,868.58136,,,,,,,8.283270252741126,,,9832.114613554826,0.22901584938244035
"Vidin, Bulgaria",,,81421.23,,,,,,,790.76276,,,,,,,26.78689408487511,,,3039.5919103018923,0.3728074710551219
"Guainía, Colombia",,,81354.59,,,,,,,1811.6122,,,,,,,1.1543654817650992,,,70475.59463195624,0.186362196767733
"San Andrés, Providencia y Santa Catalina, Colombia",,,81306.87,,,,,,,4064.3767,,,,,,,463.78591005170733,,,175.31120593645272,0.08088461379735505
"Capital Territory (Honiara), Solomon Islands",,,81164.34,,,,,,,3129.2795,,,,,,,2348.5697934643217,,,34.55905120463817,0.36368283299705306
"Illizi, Algeria",,,81033.57,,,,,,,1197.56,,,,,,,0.3628904642512309,,,223300.35725711452,0.42076135241516777
"Jericho - Al Aghwar, State of Palestine",,,81009.06,,,,,,,1982.0408,,,,,,,132.3306282140777,,,612.17167630269,0.2479441674806187
"Bayan-Ölgiy, Mongolia",,,80948.81,,,,,,,1298.5372,,,,,,,1.7597863053639828,,,45999.228572958506,0.19592435759758417
"Ntoroko, Uganda",,,80794.6,,,,,,,404.28827,,,,,,,58.27747567802026,,,1386.3778522063237,0.29272983174750605
"Ceuta, Spain",,,80609.086,,,,,,,5240.1416,,,,,,,2171.2704337368523,,,37.12530907482041,0.4027883727378602
"Soroca, Moldova",,,79590.76,,,,,,,1004.5493,,,,,,,76.47630318855865,,,1040.724440043374,0.13618621249616278
"Trelawny, Jamaica",,,79373.336,,,,,,,471.73575,,,,,,,86.34159661724298,,,919.294280477188,0.6062323316274579
"Tagant, Mauritania",,,79050.56,,,,,,,373.1839,,,,,,,0.8484224156356122,,,93173.5902342676,0.41759511042184794
"Viqueque, East Timor",,,78785.43,,,,,,,383.4312,,,,,,,40.15515280053611,,,1962.0253988038155,0.37619192140973257
"Omaheke, Namibia",,,78570.55,,,,,,,568.67554,,,,,,,0.9298667797241804,,,84496.56293593562,0.4677722439094161
"Bayanhongor, Mongolia",,,77850.016,,,,,,,1140.0289,,,,,,,0.6740243423213006,,,115500.30278860417,0.34165414347561657
"Quinara, Guinea-Bissau",,,77753.24,,,,,,,602.13544,,,,,,,25.372530493624094,,,3064.465414950974,0.2562969007765431
"Dikhil, Djibouti",,,77556.25,,,,,,,4861.5728,,,,,,,11.99810693355173,,,6464.0405715271845,0.5938384446913982
"Virovitičko-podravska županija, Croatia",,,77202.44,,,,,,,399.96146,,,,,,,38.24743024431643,,,2018.499988282802,0.20837523763781743
"Prilep, North Macedonia",,,77134.734,,,,,,,3182.9824,,,,,,,67.55282233795637,,,1141.8432525158873,0.4266166245364294
"Dornogovĭ, Mongolia",,,76896.86,,,,,,,1621.7665,,,,,,,0.7045853614035659,,,109137.747656037,0.5187247910326793
"Samtse, Bhutan",,,75737.52,,,,,,,296.5067,,,,,,,49.335642824428696,,,1535.1482032377276,0.28914353738284765
"Isabela City, Philippines",,,74998.65,,,,,,,1034.857,,,,,,,304.0715611851293,,,246.64801977925922,0.4717559524617079
"Anenii Noi, Moldova",,,74851.08,,,,,,,539.2878,,,,,,,86.71433338880449,,,863.191530163615,0.15632822640545935
"Liquiça, East Timor",,,74843.9,,,,,,,333.38477,,,,,,,124.09824109823144,,,603.102008337543,0.42197981145160823
"Boquerón, Paraguay",,,74216.39,,,,,,,371.7049,,,,,,,0.8532165550750077,,,86984.23651481482,0.6031375841953074
"Keski-Pohjanmaa, Finland",,,74084.45,,,,,,,382.2426,,,,,,,12.090104012626323,,,6127.693611868827,0.16094716732545247
"Jura, Switzerland",,,73998.13,,,,,,,526.8435,,,,,,,81.16412957749579,,,911.7098057688936,0.19003198001023724
"Bender, Moldova",,,73795.85,,,,,,,2126.6934,,,,,,,783.7495719677509,,,94.15743778618165,0.4253765762850597
"Dornod, Mongolia",,,73755.336,,,,,,,1651.4242,,,,,,,0.5977708385699047,,,123383.96452050227,0.2460762119748926
"Tongatapu, Tonga",,,73422.75,,,,,,,1573.0328,,,,,,,166.14226769512192,,,441.926976311253,0.14035160714638328
"Moyen-Ogooué, Gabon",,,73104.44,,,,,,,1413.2395,,,,,,,4.101202309541194,,,17825.123459510163,0.31442920822046494
"Inīdī ash Sharqī, Chad",,,73053.914,,,,,,,831.8383,,,,,,,0.9460867704145515,,,77216.9280313365,0.5808616757696916
"Tunceli, Turkey",,,72632.516,,,,,,,1097.4957,,,,,,,8.867434414795452,,,8190.927863397728,0.39328975117980747
"Hanover, Jamaica",,,72378.78,,,,,,,396.14114,,,,,,,146.84910567183087,,,492.87859751592595,0.3701088231905599
"Bălți, Moldova",,,72370.62,,,,,,,1779.6816,,,,,,,866.8936513119602,,,83.48269372831838,0.11921577948253115
"Sîngerei, Moldova",,,72159.555,,,,,,,513.34973,,,,,,,70.1826485983066,,,1028.168017717717,0.17219548128881837
"Vaupés, Colombia",,,72075.28,,,,,,,1831.6593,,,,,,,1.3583764159216334,,,53059.873835558494,0.1444501294926092
"Arkhabīl Suquţrá, Yemen",,,72048.7,,,,,,,4014.9192,,,,,,,17.00235827630608,,,4237.571162431313,0.2234794929654731
"Vakaga, Central African Republic",,,72043.66,,,,,,,965.3441,,,,,,,1.5437541498617815,,,46667.83001454626,0.3143187071607072
"Grand Kru, Liberia",,,71721.39,,,,,,,402.1992,,,,,,,17.355001611927662,,,4132.606393750357,0.4690337391340674
"Kukës, Albania",,,71531.414,,,,,,,715.86694,,,,,,,29.896447349415105,,,2392.6392733717053,0.2806632401503982
"Vichada, Colombia",,,71435.13,,,,,,,787.6084,,,,,,,0.7201653759695644,,,99192.67878759974,0.3410487003466354
"Tobago, Trinidad and Tobago",,,71079.05,,,,,,,637.9298,,,,,,,166.99164347726727,,,425.6443340212773,0.38625821605940674
"Požeško-slavonska županija, Croatia",,,70796.664,,,,,,,510.86673,,,,,,,38.86743642953545,,,1821.490444600083,0.17005724969394542
"Nikšić, Montenegro",,,70697.52,,,,,,,3115.2317,,,,,,,34.028367411775484,,,2077.605504313298,0.3368663995326259
"Oé-Cusse Ambeno, East Timor",,,70680.695,,,,,,,324.45325,,,,,,,81.75383347662562,,,864.5551200080232,0.3756945044453282
"Kalangala, Uganda",,,70644.164,,,,,,,311.1382,,,,,,,9.082782374512849,,,7777.810933875751,0.7365680605252307
"Savanne, Mauritius",,,70520.516,,,,,,,1319.0729,,,,,,,256.5595513396663,,,274.869967836964,0.5340022833668271
"Tiris Zemmour, Mauritania",,,70100.08,,,,,,,3374.0037,,,,,,,0.26658300185023054,,,262957.7941521682,0.48471822715631935
"Artigas, Uruguay",,,69966.266,,,,,,,1874.2645,,,,,,,5.833692013530636,,,11993.479508812017,0.34534907594710534
"Daugavpils, Latvia",,,69935.62,,,,,,,2166.2498,,,,,,,922.7641799508699,,,75.7892630717672,0.2632076606442031
"Kainuu, Finland",,,69202.98,,,,,,,591.04016,,,,,,,2.7642500409544875,,,25034.991602497874,0.20242714641501408
"Hentiy, Mongolia",,,69080.25,,,,,,,979.7381,,,,,,,0.8533432789827472,,,80952.47446297243,0.38773329424538067
"Fălești, Moldova",,,69066.266,,,,,,,441.39142,,,,,,,64.42998430756184,,,1071.9584424436066,0.22218650243631152
"Florida, Uruguay",,,68831.24,,,,,,,1549.7665,,,,,,,6.623437366991751,,,10392.072631429131,0.3344366087804711
"Rocha, Uruguay",,,68264.84,,,,,,,1188.4357,,,,,,,6.16874776105873,,,11066.240085375746,0.3126326154835733
"Strășeni, Moldova",,,67951.586,,,,,,,634.9335,,,,,,,93.0158281338464,,,730.5378804962112,0.10552473537915993
"Cayman Islands (UK), Cayman Islands",,,67311.0,,,,,,,1008.2902,,,,,,,148.22442682945552,,,454.1154345460676,0.13573713557747394
"Lakshadweep, India",,,67024.36,,,,,,,1176.8461,,,,,,,351.9017873017933,,,190.46325365071095,0.04708015290362108
"Edineţ, Moldova",,,66961.78,,,,,,,702.8383,,,,,,,71.76813579782953,,,933.0294079064697,0.2845756733678597
"Ogooué-Ivindo, Gabon",,,66873.17,,,,,,,750.6171,,,,,,,1.5369552864146123,,,43510.16094358919,0.33215015596961306
