longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,Never Married %,Married (not divorced) %,Divorced %
"Historical Congressional District NJ-1, 13th Congress, USA",0.08772369720342786,0.12567606391439468,0.15218196733847128,0.7221419687471341,0.35984825355453914,0.5554791586500702,0.0846725877953906
"Historical Congressional District CA-3, 63rd-72nd Congress, USA",0.06238128847144461,0.07126298725545402,0.22373154020335959,0.7050054725411864,0.3497358795810402,0.5505293835560781,0.09973473686288171
"Historical Congressional District NY-1, 58th-62nd Congress, USA",0.08157061436801204,0.07122133814186327,0.18634703819061288,0.7424316236675239,0.3422189899843667,0.5801729746423819,0.07760803537325144
"Historical Congressional District TX-7, 48th-49th Congress, USA",0.14725016256526635,0.28428068221769204,0.10487557073062734,0.6108437470516808,0.32467512350950123,0.5846465626622878,0.09067831382821108
"Historical Congressional District TX-7, 50th Congress, USA",0.14725016256526635,0.28428068221769204,0.10487557073062734,0.6108437470516808,0.32467512350950123,0.5846465626622878,0.09067831382821108
"Historical Congressional District TX-7, 51st-52nd Congress, USA",0.14725016256526635,0.28428068221769204,0.10487557073062734,0.6108437470516808,0.32467512350950123,0.5846465626622878,0.09067831382821108
"Historical Congressional District NY-2, 1st-2nd Congress, USA",0.10450177456409522,0.07789366304017825,0.27118783290143383,0.6509185040583879,0.46137071632072196,0.4503949321412725,0.08823435153800549
"Historical Congressional District MN-3, 43rd-47th Congress, USA",0.08360003113447631,0.0613143771413024,0.17317326007340736,0.7655123627852901,0.3373661619228761,0.5576535805167923,0.10498025756033175
"Historical Congressional District OH-5, 13th-17th Congress, USA",0.09161291889428723,0.08355779675384414,0.18072971902583004,0.7357124842203258,0.3287346623948677,0.5538227237815869,0.11744261382354529
"Historical Congressional District MA-1, 3rd Congress, USA",0.07219871225859543,0.03527932829887548,0.18721460144596652,0.777506070255158,0.38701691303976404,0.5296510276958802,0.08333205926435575
"Historical Congressional District MD-5, 38th-42nd Congress, USA",0.06496228067645343,0.08687117643767596,0.14756103622590425,0.7655677873364197,0.35609222120095957,0.5475461817161353,0.09636159708290513
"Historical Congressional District NY-10, 6th-7th Congress, USA",0.11429367468869389,0.047290448503421526,0.2436077111885917,0.7091018403079867,0.35760573724632283,0.5329477188453577,0.10944654390831948
"Historical Congressional District WA-1, 61st-62nd Congress, USA",0.04832727950369465,0.07328453416952976,0.14128440040227425,0.785431065428196,0.32940642805954173,0.5651852781369486,0.1054082938035096
