longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Harrisburg-York-Lebanon CSA, PA, USA",0.01638057853192187,0.7469046019871691,7.43680496963112,0.6701083138399302,1.947013477142939,0.6306814584925616,27.93435289102852,0.4221460499803136,12.565456062000502,0.21066671810374504,0.4812119487544302,0.9976252733987518,1.0
"Buffalo-Cheektowaga CSA, NY, USA",0.027362091859498925,0.8559613616047025,5.235368091712462,0.8057034721820275,1.454110929112052,0.8811104036837671,15.38129634785686,0.16019852983735602,20.930036796681915,0.29894116252050507,0.6358280678027308,0.9998716364637863,1.0
"Albany-Schenectady CSA, NY, USA",0.019946194868371174,0.6946050355241279,8.124777085586414,0.6643591380150159,2.1984906481711506,0.6113643616574567,27.649845233911424,0.43294925844432874,12.912268519234102,0.20803063335418204,0.4807317067622834,0.9940073224362358,1.0
"Albuquerque-Santa Fe-Las Vegas CSA, NM, USA",0.018308836400917357,0.7634807415567698,9.683515947852484,0.8193412770580664,1.6406518059224011,0.7881267576882782,22.51115911946688,0.36899939772552814,19.76298175204144,0.2653696857276878,0.5853540364485865,0.951872933641994,0.985121519999523
"Rochester-Batavia-Seneca Falls CSA, NY, USA",0.020400716374758914,0.62744462818306,8.802571218981475,0.6903458280291144,1.9851650567721835,0.6986656629181169,23.017624955529723,0.05907454947620397,27.637979899879802,0.2059583335834554,0.4901150720434302,0.9997615640302187,1.0
"Tulsa-Muskogee-Bartlesville CSA, OK, USA",0.01624072317254696,0.7964727485453389,6.329986599733568,0.7165093552928666,1.9270571277347361,0.6902691577992944,29.287826944455443,0.0642929284805406,35.777258730272905,0.20964135356725977,0.5093329158049884,0.9836577275227569,0.9999131659869646
"Fresno-Madera CSA, CA, USA",0.011003072048022441,0.7942067229689708,7.685060150737116,0.8947808485177294,1.0977678906942798,0.747362439072128,19.5609442684704,0.5973601212805885,13.706406426147993,0.37605374734320385,0.7220334682325378,0.9932090194051251,0.999671019223649
"Knoxville-Morristown-Sevierville CSA, TN, USA",0.01068394128548758,0.6958597446019876,7.907208229668336,0.5495932527762627,2.3452402353839963,0.5409846126717038,33.826593105010076,0.15720557612366567,25.069239496554722,0.12663675002557973,0.3508662614392901,0.989245106212673,1.0
"Cape Coral-Fort Myers-Naples CSA, FL, USA",0.01248622897166657,0.7919997747505979,7.401130499420517,0.6368953241391689,1.9721775943456508,0.6979898250621636,24.83893973983331,0.0,134.56705789398646,0.20422202413172263,0.5673927764466802,0.9979657985624013,0.9986299564270325
"Tucson-Nogales CSA, AZ, USA",0.015807677892731034,0.801139581817282,6.962743293033643,0.839819741875645,1.342434274640662,0.8100919987315577,21.517712890063603,0.1386277359953515,22.664633859754378,0.2884539361520756,0.6304002711639682,0.9714757260082465,0.9959438053946963
"Dayton-Springfield-Sidney CSA, OH, USA",0.023499265914098635,0.783268051888417,6.063995543068276,0.766897945126851,1.6113850428897174,0.6525230168752153,25.47358378886155,0.6082433704511537,11.573914346238498,0.2188443233406826,0.5753968821084062,0.9997397666337818,1.0
"El Paso-Las Cruces CSA, TX-NM, USA",0.022871330371816757,0.8021085610334246,6.331913594933995,0.9252889509564323,1.0005915209330136,0.8163016115102626,22.811983014419926,0.12462376656070268,59.73264317514165,0.2908485506422964,0.6721873446912947,0.9900267229937312,0.9982844004432139
"North Port-Sarasota CSA, FL, USA",0.0111859274736403,0.8235857510656356,6.185651731320313,0.6303053004404785,2.115956710687272,0.8346531883721261,17.620405434219048,0.004309956521120683,49.91073699631885,0.23320604095743824,0.5791874156808543,0.9939663218239991,0.999999554317671
"Omaha-Council Bluffs-Fremont CSA, NE-IA, USA",0.03665153902337946,0.8890453645656573,5.038799457185077,0.8984684072291099,1.188646163701171,0.8445745348940207,20.521961932852182,0.3157853879142611,15.73296856052162,0.28362567292192997,0.689409631445834,0.972114948727117,1.0
"Chattanooga-Cleveland-Dalton CSA, TN-GA-AL, USA",0.007474652738401298,0.6978895831207871,8.010296966750284,0.5526666439950658,2.531711776644689,0.5257276295707751,29.24394274223527,0.16357353894414234,29.929613007773003,0.12952068429175656,0.3575756060090375,0.9948586828550186,1.0
"Columbia-Orangeburg-Newberry CSA, SC, USA",0.01169353227381838,0.6140349770816976,9.991131361941834,0.6204348644083651,2.4224086447951625,0.641456008526176,27.78222647784523,0.24928764597870767,21.1165229164287,0.1250556327670891,0.37134338373622866,0.9824894723881766,1.0
"McAllen-Edinburg CSA, TX, USA",0.0075779770609906835,0.7525112068845875,7.602670414468286,0.859604078569362,1.1765342935208163,0.9089933714173466,18.632092560547942,0.07939139597374188,25.20055559795873,0.2131247685672375,0.5472829341440748,0.9943615844051195,0.9986020214813892
"Little Rock-North Little Rock CSA, AR, USA",0.013574650456298638,0.7070051620212858,8.192242607296997,0.6480029628753039,2.6240276305355197,0.5100024434955354,33.2545199530106,0.07418803081653293,36.34038959422661,0.15059404491001038,0.41865679209419326,0.9741599508481947,1.0
"Madison-Janesville-Beloit CSA, WI, USA",0.046272005391083296,0.7652129204632594,6.836128249108481,0.7840781503022259,1.633491392741375,0.5990688231533015,27.660431167487694,0.5361539627748982,13.571160363727314,0.23569470789141922,0.5358375773812807,0.9975240175976197,1.0
"Boise City-Mountain Home-Ontario CSA, ID-OR, USA",0.016819871405738634,0.8571055611807499,6.014553780635128,0.8689760931202893,1.3888100767845473,0.6892058597668465,25.643465523495724,0.004318267612640106,80.73539509636376,0.22825724536362224,0.5878912082731733,0.9788887354331336,0.9922687709944692
"Des Moines-Ames-West Des Moines CSA, IA, USA",0.034533537022003506,0.7031188976396819,7.775918828780229,0.8270817210123659,1.472451734784675,0.7370321473839069,23.982346024623318,0.4025635004875898,18.883872406753497,0.273615524459937,0.6433056942324035,0.9830101526564738,1.0
"Modesto-Merced CSA, CA, USA",0.013742823056123553,0.7832605985037406,5.879480828061842,0.9224582773834644,0.8960169661114681,0.0,92.03775644130164,0.69499808171878,10.665641815585962,0.4206968040196005,0.7759602830221601,0.9972669543278901,1.0
"Huntsville-Decatur-Albertville CSA, AL, USA",0.012783877217673498,0.6346729758560957,8.929692036879889,0.5489936777615753,2.512835054662526,0.6160267765392106,31.920442984384703,0.10387286037248358,27.02918192461635,0.1318005194396239,0.3816319556947839,0.9956434856384259,1.0
"Spokane-Spokane Valley-Coeur d'Alene CSA, WA-ID, USA",0.021114670476852927,0.7854225634516778,7.042283426697189,0.7891199368760115,1.869119275450641,0.6403645721805419,29.518654770940188,0.6310789607901919,13.228492038398183,0.28862307578242186,0.6066779392632257,0.9729377425787634,0.9988967368463983
"Lexington-Fayette--Richmond--Frankfort CSA, KY, USA",0.022922562226050783,0.7940056579658062,6.095055655691735,0.7206566555967335,2.0499461183403755,0.6838571497328777,25.60287915191379,0.0,81.16865582510134,0.20428051514632495,0.5331476754223778,0.9947075610573514,1.0
"Syracuse-Auburn CSA, NY, USA",0.019183118209427433,0.5832995848599156,9.755775715618284,0.7069571518545859,2.0165566449202226,0.716416657072619,20.895096880376464,0.4931661034396354,12.963212022294423,0.2395928002516845,0.5255175875208274,0.9880497014166182,0.9995226491933042
"South Bend-Elkhart-Mishawaka CSA, IN-MI, USA",0.016832063453240106,0.8258331409272924,5.972603406247205,0.6994066607555888,1.8552035439011674,0.5669169994494228,26.117928798264884,0.6721059512896214,9.461692283474607,0.18955073415928037,0.4887976946702569,0.9893781478217331,1.0
