longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Historical Congressional District NY-31, 93rd Congress, USA",0.01154378728737475,0.5869797796084305,10.064534124053607,0.5871960777929213,2.7437830942185806,0.01372446867397584,64.78158304417559,0.17372000316307024,23.801881790695717,0.21175226460315577,0.41250678518907946,0.9776927063304852,0.9991417597871609
"Historical Congressional District NY-31, 94th-97th Congress, USA",0.01154378728737475,0.5869797796084305,10.064534124053607,0.5871960777929213,2.7437830942185806,0.01372446867397584,64.78158304417559,0.17372000316307024,23.801881790695717,0.21175226460315577,0.41250678518907946,0.9776927063304852,0.9991417597871609
"Historical Congressional District ME-2, 73rd-87th Congress, USA",0.010228081409156152,0.5306691103957725,10.40338213404578,0.45466851496939137,2.9216442436193364,0.30295108200137694,37.5556610029987,0.15971149731127776,22.21775879788153,0.16912762408605864,0.3289560532515172,0.9875424664175403,0.9996239874515217
"Historical Congressional District MN-5, 88th-92nd Congress, USA",0.0814108912076511,1.0,2.531737873692712,1.0,0.48742286080515074,1.0,10.058857784826658,1.0,3.585696890229616,0.6299589361656833,0.9592928175579605,1.0,1.0
"Historical Congressional District KY-10, 48th-51st Congress, USA",0.0023281205650915802,0.5371871408430388,10.462738063550507,0.3482339365231512,3.793012799046328,0.0033339072089636273,88.71023513731934,0.029397942423213114,58.55061350413193,0.08586998801668932,0.217219268382419,0.9815088586205586,1.0
"Historical Congressional District IL-22, 88th-89th Congress, USA",0.029701382279277974,0.6591440666724073,9.044989485987664,0.7538766951450255,1.8328948501842863,0.7870197331521145,17.589994429892517,0.0,54.669276274358296,0.24319711749061568,0.55995821716052,0.9664080864117546,1.0
"Historical Congressional District KY-9, 38th-42nd Congress, USA",0.0038932406751457788,0.4897702227487159,12.021489410041843,0.36646131861840403,3.8437265009525254,0.1859489802805363,64.54343617912745,0.1572018050768368,45.734534548643005,0.09579964029076482,0.2340030073923467,0.9849127329184769,1.0
"Historical Congressional District PA-12, 44th Congress, USA",0.013259456842806513,0.8706009682524904,5.195084202513089,0.7484940880737362,1.612567021012922,0.9201587375477144,16.89895996409112,0.23224327343822734,15.242157628130224,0.31566692257658546,0.6607052790692517,1.0,1.0
"Historical Congressional District PA-12, 45th-47th Congress, USA",0.013259456842806513,0.8706009682524904,5.195084202513089,0.7484940880737362,1.612567021012922,0.9201587375477144,16.89895996409112,0.23224327343822734,15.242157628130224,0.31566692257658546,0.6607052790692517,1.0,1.0
"Historical Congressional District PA-12, 48th-50th Congress, USA",0.013259456842806513,0.8706009682524904,5.195084202513089,0.7484940880737362,1.612567021012922,0.9201587375477144,16.89895996409112,0.23224327343822734,15.242157628130224,0.31566692257658546,0.6607052790692517,1.0,1.0
