longname,White %,Hispanic %,Black %,Asian %,Native %,Hawaiian / PI %,Other / Mixed %,Racial Homogeneity %,Segregation %,Mean Local Segregation %
"South Pike County School District, Arkansas, USA",0.8518203108367043,0.033638492654886096,0.061954439003619334,0.0008516074089844582,0.006812859271875665,0.0,0.04492229082393017,0.8067114771271898,0.27553615361835854,0.06321633310210883
"Delta/Greely School District, Alaska, USA",0.8164395229982965,0.06942078364565588,0.013415672913117547,0.015332197614991482,0.02874787052810903,0.002768313458262351,0.05387563884156729,0.7231495223298843,0.14656840088886589,0.03106939584842512
"Allenstown School District, New Hampshire, USA",0.9073087577242702,0.020029831664180694,0.007884082676326443,0.008097165991902834,0.002130833155763904,0.0,0.05454932878755594,0.8346608475643901,0.05418886213003475,0.01278313555612751
"Elsberry R-II School District, Missouri, USA",0.901768591519284,0.021095248242062648,0.015555082037076498,0.002130833155763904,0.0038354996803750267,0.0004261666311527807,0.05518857873428511,0.838911612244031,0.11983760705557701,0.022091732108182095
"White River Unified School District, Vermont, USA",0.908994032395567,0.017263427109974423,0.008738277919863598,0.007246376811594203,0.0019181585677749361,0.00042625745950554135,0.05541346973572037,0.8587180260404211,0.17004483925745886,0.027942064252504274
"Hardin-Houston Local School District, Ohio, USA",0.9392194497760716,0.01130304969076562,0.0053316272126252935,0.0027724461505651524,0.0008530603540200469,0.00021326508850501172,0.04030710172744722,0.8975767418977669,0.11759277163383976,0.011872685909920942
"Hawley Public School District, Minnesota, USA",0.9479522184300341,0.014078498293515358,0.0,0.0019197952218430034,0.0038395904436860067,0.0,0.0322098976109215,0.9114370912071122,0.10311589557485386,0.011238398767067425
"West Fork Community School District, Iowa, USA",0.9408751334044824,0.023479188900747065,0.004268943436499467,0.0032017075773745998,0.0012806830309498398,0.0,0.026894343649946636,0.9057147035440081,0.15910470908896707,0.021526621575365383
"Hinckley-Big Rock Community Unit School District 429, Illinois, USA",0.8906917164816396,0.06575576430401367,0.0032023911187019642,0.00533731853116994,0.0006404782237403928,0.0006404782237403928,0.033731853116994025,0.8228544215206754,0.12066257172158794,0.034687267899691926
"Pleasant Hope R-VI School District, Missouri, USA",0.9107028412732322,0.026703695791497544,0.0017090365306558428,0.005767998290963469,0.005340739158299509,0.0,0.04977568895535142,0.8556026816821772,0.13762017506373572,0.022074778010476272
"Frontier Local School District, Ohio, USA",0.9698653558452661,0.002778371446890361,0.0012823252831801668,0.0008548835221201111,0.0017097670442402222,0.00021372088053002778,0.023295575977773028,0.9478221778392301,0.12531271303399039,0.010362360448868416
"Hawkins County School District in Rogersville, Tennessee, USA",0.9021158367172473,0.020089762769822612,0.03184441119897414,0.007480230818550973,0.0023509296858303056,0.0,0.0361188288095747,0.827089949698628,0.05388676400131084,0.01426156539829691
"Rogersville City Schools, Tennessee, USA",0.9021158367172473,0.020089762769822612,0.03184441119897414,0.007480230818550973,0.0023509296858303056,0.0,0.0361188288095747,0.827089949698628,0.05388676400131084,0.01426156539829691
"Thorp School District, Wisconsin, USA",0.9429243266353142,0.02543822146216332,0.004061564771269773,0.004489097905087645,0.00235143223599829,0.00021376656690893543,0.020521590423257803,0.9024882901883958,0.10740333202965768,0.014487800615791352
"Crane Independent School District, Texas, USA",0.28705882352941176,0.6755080213903744,0.014973262032085561,0.004705882352941176,0.002994652406417112,0.0,0.014759358288770053,0.5871186941549885,0.10334004818331273,0.041027895123354835
"Genoa Central School District, Arkansas, USA",0.8996576807873342,0.028455284552845527,0.00599058622165169,0.004492939666238768,0.0068463842533162175,0.0002139495079161318,0.05434317501069748,0.8446180725952266,0.1679690672041823,0.09438795332218287
"Okolona Separate School District, Mississippi, USA",0.31258023106546856,0.010055626872058195,0.6514762516046213,0.0012836970474967907,0.0008557980316645272,0.0,0.023748395378690626,0.6973810147512608,0.36554974059879053,0.15858246901244055
"Buffalo Island Central School District, Arkansas, USA",0.8638698630136986,0.0956763698630137,0.0062071917808219175,0.0004280821917808219,0.0010702054794520547,0.0,0.032748287671232876,0.7826430131521348,0.1085563418635555,0.022435430535717386
"North Huron School District, Michigan, USA",0.9368443588096768,0.03296938557054164,0.002140869192892314,0.002354956112181546,0.00021408691928923143,0.00021408691928923143,0.02526225647612931,0.9150508985430427,0.2972118745126091,0.03306029756642448
"Centreville Public Schools, Michigan, USA",0.9122055674518201,0.02676659528907923,0.009207708779443255,0.006852248394004282,0.002355460385438972,0.0008565310492505353,0.041755888650963593,0.854145468334398,0.11643830528031457,0.039001048252552815
"Strasburg-Franklin Local School District, Ohio, USA",0.9334047109207709,0.025910064239828695,0.0029978586723768737,0.002569593147751606,0.00042826552462526765,0.00042826552462526765,0.034261241970021415,0.8818426464191929,0.06268598830224374,0.01625841096416326
"Commercial Township School District, New Jersey, USA",0.7387020775326623,0.09295352323838081,0.09787963161276504,0.003212679374598415,0.0036410366245448705,0.0,0.06361105161704862,0.609407488304976,0.09745499779494511,0.10525007929149716
