longname,Utility gas heating %,Electricity heating %,"Bottled, tank, or LP gas heating %","Fuel oil, kerosene, etc. heating %",Other fuel heating %,No heating %
"28340, USA",0.013012631380828584,0.7852008807304339,0.1509839551335878,0.015691581060907477,0.03511095169424215,0.0
"65608, USA",0.20665409979137028,0.1999206544434649,0.3730134572582323,0.004169109479076663,0.21624267902785574,0.0
"40069, USA",0.18753135153791686,0.6317436244658912,0.11607785323103309,0.008785754608511203,0.055557525637923266,0.00030389051872441994
"97009, USA",0.3023282829036577,0.4567769926516159,0.049567892692551865,0.020849858969729504,0.17047697278244495,0.0
"75941, USA",0.2604593494917153,0.6886166914061679,0.029851036054973662,0.0,0.014957952810440319,0.0061149702367027355
"93546, USA",0.21866292639589763,0.21009166365304965,0.14780366574727427,0.04519833962914474,0.3651189256218893,0.013124478952744382
"11024, USA",0.7706091727185913,0.06559793155375561,0.015505942684299867,0.14051151411396307,0.00777543892939012,0.0
"55386, USA",0.8670433107634364,0.10682108345024693,0.02439556866606824,0.0,0.0017400371202483996,0.0
"04064, USA",0.12963480749994588,0.16138980564450034,0.13653455301252412,0.5205930103391109,0.05184782350391887,0.0
"75861, USA",0.012165024527832548,0.7165307879123056,0.1808193427227628,0.0,0.03456016568411974,0.05592467915297946
"37877, USA",0.1269135077114586,0.8168412747306719,0.029705196555277084,0.0036114779616108015,0.022928543040981575,0.0
"97205, USA",0.27441724457627614,0.5959793965536707,0.025277121514076614,0.013372125322949256,0.051437695693348544,0.039516416339678714
"30554, USA",0.1025667586626986,0.7391172226696535,0.10942215045202963,0.0005352252557205443,0.038785455931253036,0.009573187028644594
"55920, USA",0.633862840616663,0.11585875851029613,0.21950586473311165,0.0015685946773282215,0.024690235239725532,0.004513706222875492
"23230, USA",0.33637814043814984,0.5990765423888457,0.01954945049008323,0.03093985292583272,0.004680705358764194,0.009375308398324234
"26525, USA",0.01694218517278113,0.3017327579344314,0.2822485727064802,0.2252611434530968,0.16766046920652647,0.006154871526683986
"52060, USA",0.6804280119638992,0.12149329982140322,0.1514451885811949,0.004984830665115869,0.038174434572368805,0.003474234396018105
"07874, USA",0.03281421662449393,0.1568125797508102,0.058554039258335695,0.7133339732856565,0.0384851910807036,0.0
"02191, USA",0.4854397043218929,0.19649673255779038,0.001963457374843606,0.29778333038107646,0.018316775364396732,0.0
"34607, USA",0.05068894590163551,0.9118871672958714,0.02007579836556966,0.0037948943455769915,0.002439574936442352,0.01111361915490405
"65712, USA",0.32871514611382274,0.3722314927828409,0.22987302748247185,0.0,0.0688552399440293,0.0003250936768351685
"10579, USA",0.04990001238286392,0.12166397569501868,0.09215591774344216,0.6922370531972631,0.044043040981412186,0.0
"73086, USA",0.27760983672635586,0.58377582901874,0.07754146070931435,0.020519043792609222,0.039749109570040984,0.000804720182939679
"18518, USA",0.6735357917570496,0.19685466377440364,0.02901301518438179,0.09734273318872026,0.003253796095444688,0.0
"39232, USA",0.38450009621227693,0.5727866945662113,0.03645658329563167,0.0,0.0,0.006256625925879938
"29330, USA",0.1052068751270731,0.7710903720510466,0.07075001271020329,0.04113630954583316,0.011040006516614883,0.0007764240492288468
"84332, USA",0.8536782296941661,0.09514667689340321,0.013203964515161183,0.0,0.03405938941229787,0.003911739484971684
"36345, USA",0.024933199533642442,0.9255445080423368,0.0393503669997889,0.0,0.0018596693822816048,0.008312256041950399
"47553, USA",0.4007023468950486,0.2752913895778726,0.19091286158524315,0.013915422842034527,0.11469105111395998,0.004486927985841339
"54457, USA",0.6220216879817536,0.07801028260320364,0.21998837989726672,0.018986329926152044,0.06072598157715244,0.000267338014471528
"06234, USA",0.08999695702739088,0.11458667678211902,0.069175521161165,0.6278903029216706,0.0950491252495862,0.0033014168580682533
"08090, USA",0.8794224085295154,0.03354055928051655,0.013826804335455085,0.05825439782586648,0.010761760876840252,0.004194069151806247
"49327, USA",0.3071925734928422,0.06647413046503263,0.3568201779237947,0.09042405184221293,0.17702510253239903,0.0020639637437184694
"99156, USA",0.020767263821587636,0.638033684193726,0.03774591896127148,0.0032967635475993,0.29214271942512887,0.008013650050686749
"53040, USA",0.49568863501951377,0.1681028168423892,0.23424009331833975,0.04741135212821003,0.0506162616021166,0.003940841089430578
"08312, USA",0.7704233963957903,0.16588323731335813,0.010656592788903123,0.04828062942815211,0.004756144073796324,0.0
"81226, USA",0.6802766254457427,0.08926861336127545,0.169044825752054,0.0,0.06140993544092786,0.0
"37034, USA",0.20713289684394554,0.7560288931066054,0.030238230858477853,0.00195998156280599,0.0046399976281652055,0.0
"37825, USA",0.040728306149020385,0.8732273872768803,0.02760750731023543,0.018058081365845864,0.03745476306190926,0.0029239548361086744
"39530, USA",0.3347950381882247,0.631281332272362,0.027587745333985114,0.0,0.0,0.006335884205428172
"43105, USA",0.4856802224033225,0.29340646470031145,0.13127713570918909,0.050771406780702924,0.03642071483973877,0.0024440555667353545
"01833, USA",0.5221843003412969,0.06732857586099907,0.06422587651256592,0.31802668321439664,0.02823456407074155,0.0
"35476, USA",0.34563160354916533,0.6404599781973883,0.012795245846161157,0.0,0.0011131724072852827,0.0
"44231, USA",0.44447839109889375,0.18596683945325715,0.07363702982456075,0.10014832626528858,0.19182671066444656,0.003942702693553164
"54140, USA",0.7650168258289021,0.14954506531536874,0.05627324330109149,0.007392722529528516,0.013430293805189524,0.008341849219919534
"17236, USA",0.1780274192873304,0.40816645400449303,0.05644363286906325,0.2017209960968221,0.14415642091730463,0.01148507682498653
"28463, USA",0.01782174111669739,0.7171443168601244,0.24803358347803262,0.012855767587774097,0.004144590957371487,0.0
"55070, USA",0.7125298660949521,0.07520600880218262,0.1584698262772045,0.005675647849023545,0.04416866531888423,0.0039499856577529455
"03052, USA",0.046426149183923134,0.06805968464864336,0.3702862769215254,0.43098218122290954,0.0671132084210945,0.017132499601904043
"33767, USA",0.03762135922330094,0.9521844660194175,0.0,0.0,0.0,0.010194174757281547
"11792, USA",0.1570189153971837,0.024978053584834833,0.0793508496995763,0.6885753057795015,0.02392954211642723,0.02614733342247643
"37037, USA",0.03840027149929987,0.89389261365013,0.04997739186831089,0.0,0.01772972298225938,0.0
"02054, USA",0.3177387914230017,0.16341780376868104,0.05880441845354124,0.43957115009746606,0.020467836257309937,0.0
"25304, USA",0.639097699797728,0.3204086157310428,0.024179682094331148,0.0029132147101603783,0.01340078766673775,0.0
"91935, USA",0.11282514340841483,0.32088118152483724,0.34924205125789054,0.0,0.19982665195781804,0.017224971851039415
"25550, USA",0.3231069674541282,0.5101020179908962,0.12975703928402377,0.012198584928304258,0.024823629667035677,1.1760675611864318e-05
"63088, USA",0.4859376663664152,0.49375282416695027,0.00981088796390599,0.0001989885635546935,0.004644866706789619,0.00565476623238408
"76424, USA",0.428114713676318,0.5084833476919483,0.035714080524535924,0.0,0.027687858107197882,0.0
"45123, USA",0.47023637750865815,0.31524540518419397,0.09306073154475697,0.04853171130014694,0.07164559813346628,0.0012801763287776827
"84060, USA",0.9322397243301119,0.056720544482316365,0.006111711138852652,0.0,0.004928020048719134,0.0
"06878, USA",0.78397226883507,0.12138739167124996,0.004032392834204814,0.06815406241441234,0.015298724050584302,0.0071551601944785615
"27822, USA",0.22190789819955903,0.5294388420282199,0.22810676591459497,0.01287154792933551,0.0054272787031583655,0.0022476672251322675
"36561, USA",0.029722565734790287,0.9375257634426042,0.02161848480548178,0.0,0.0,0.01113318601712382
"28429, USA",0.05387996141134513,0.8342047795454013,0.05876872537852793,0.025941445374256945,0.027104675007675234,0.00010041328279352874
"66227, USA",0.8021307412093527,0.190736746487305,0.006000294461028489,0.0,0.00031529693581333704,0.0008169209065003568
"03874, USA",0.3533538781175976,0.1363251204822215,0.07901893215378153,0.3744610153700155,0.05684105387638387,0.0
"44270, USA",0.6237440152128491,0.23624434446913642,0.0564193367752836,0.04521387195699644,0.036001187137362944,0.0023772444483714634
"36083, USA",0.4020522262084645,0.42380603079655077,0.1331548870276427,0.0,0.03925205674421321,0.0017347992231288452
"15126, USA",0.7543234494405434,0.1586091197180635,0.03921473180030996,0.04335914545574311,0.004493553585340014,0.0
"35062, USA",0.09649139854243091,0.7707873273073436,0.12018007578113919,0.0027604795895289215,0.00427263098670807,0.005508087792849498
"42320, USA",0.35572195793892747,0.4970523011660312,0.08920610894825952,0.009283313574533164,0.04403202806051891,0.004704290311729779
"07645, USA",0.8662864986820681,0.07790036288762169,0.0,0.045861109691363006,0.009952028738947263,0.0
"08225, USA",0.8815679947225777,0.040313203975254494,0.009053050203087401,0.05538414382204307,0.011354882326980793,0.0023267249500564116
"54521, USA",0.5717028558819759,0.09787401067541791,0.24956399961963252,0.0036437618995522367,0.07671741502885142,0.0004979568945701722
"90056, USA",0.7658126364040062,0.2198096150306265,0.010767211310254298,0.0,0.0,0.0036105372551130826
"16214, USA",0.6425403123634513,0.2843279655650575,0.029549181939657714,0.018877226001801327,0.024705314130032126,0.0
"50201, USA",0.6935392092890011,0.2114637834305916,0.07860910335273738,0.0027378815111067595,0.008679178052538886,0.004970844364024181
"53177, USA",0.8212461603247663,0.10582240350242052,0.025416333772050638,0.018517270333580135,0.028997832067182452,0.0
"60042, USA",0.9429219297593872,0.04063455333244837,0.016443516908164455,0.0,0.0,0.0
"64485, USA",0.41898620099439526,0.4558427395446832,0.08038962317301289,0.001463081205644499,0.042941677536996806,0.00037667754526733087
"63147, USA",0.7658711763498334,0.2031946305420123,0.018005801466020748,0.0017593034493763263,0.0,0.011169088192757288
"54720, USA",0.653999149589775,0.2836358567037576,0.02365346378933934,0.0077717124920080516,0.023034046797447364,0.007905770627672663
"78639, USA",0.023972349493734772,0.9190264743332952,0.03587904250376936,0.0,0.014642716489953411,0.006479417179247165
"18229, USA",0.17250166471918332,0.25201198516786233,0.12496684070808056,0.36010608908508984,0.09041342031978392,0.0
"11557, USA",0.676191790907921,0.082299352475664,0.004700197699454541,0.22270528898726188,0.013357003748200036,0.0007463661814985619
"79382, USA",0.35730171420066564,0.6247829428506937,0.015059048525700718,0.0,0.002856294422939965,0.0
"11109, USA",0.42305754097042053,0.48354916731045866,0.0,0.06429526761480231,0.0,0.029098024104318616
"27571, USA",0.5350989200411634,0.35762345828547715,0.0874456917991264,0.008523925983999942,0.006502141687759792,0.004805862202473214
"63664, USA",0.1755122775768409,0.5272678319751528,0.15630393671933016,0.0,0.14091595372867607,0.0
"94574, USA",0.6793684633224846,0.21429523864568273,0.058287876322252456,0.0006388153499129477,0.04305585175579098,0.004353754603876421
"85937, USA",0.3257862703269493,0.1093146423443464,0.3101782197819563,0.0,0.25472086754674805,0.0
"78648, USA",0.2523026827393443,0.6614807293246121,0.07264322519732154,0.0,0.012505099726146324,0.0010682630125758148
"28761, USA",0.004654931679872079,0.6752152844067966,0.08215901920061827,0.10140416922730924,0.11910641289612844,0.017460182589275244
"61282, USA",0.7035655495497349,0.26762196455099796,0.0180110251882832,0.0,0.00466689468394921,0.006134566027034807
"36530, USA",0.031490683941849486,0.9380684391439867,0.026978121991634574,0.0,0.002822764807169391,0.0006399901153597083
"72751, USA",0.537078449973112,0.3162261573069636,0.10886873712220785,0.0,0.0378266555977165,0.0
"02025, USA",0.44214876033057854,0.11347743165924983,0.02511125238397965,0.4157660521296884,0.003496503496503498,0.0
"48356, USA",0.8796515185034338,0.06888555001028018,0.03259561929307811,0.0018854415112735546,0.014487197686926242,0.002494672995008194
"80433, USA",0.4475460045882713,0.16113715319903113,0.21559973515773243,0.0,0.17571710705496507,0.0
"11516, USA",0.7753598854505714,0.029381891963973047,0.005509104743244946,0.18974911784221063,0.0,0.0
"32052, USA",0.04648354167550458,0.8723034523504336,0.03207550452905045,0.019419950144397284,0.012292435202520163,0.017425116098093968
"48455, USA",0.5887761958970218,0.11146014818908176,0.21871998950951727,0.01599733908941299,0.06449954426451848,0.0005467830504477776
"02540, USA",0.5971108358441866,0.1509462535236288,0.011637234718184968,0.21449836706137207,0.021136292713913568,0.004671016138714152
"08801, USA",0.5219703714345005,0.08133202799119109,0.07766838034051461,0.3029039688298917,0.016125251403902127,0.0
"99835, USA",0.017879425544164305,0.3951944174498055,0.04069709287827711,0.4863493446160234,0.05549263080592505,0.00438708870580468
"74015, USA",0.567069655011501,0.34197702021399917,0.08082699625115139,0.001465993535454898,0.008643681705046652,1.6653282846819833e-05
"06855, USA",0.5042277339346111,0.1992671927846675,0.0318489289740699,0.25197294250281843,0.00958286358511838,0.00310033821871477
"65240, USA",0.42755787776031773,0.3644169747550361,0.16893069108498188,0.0003432692967680651,0.030785204805418964,0.007965982297477367
"08850, USA",0.9254680870166343,0.03801985194817987,0.0,0.029151592692124872,0.007360468343061134,0.0
"04093, USA",0.0,0.02888151065125817,0.09623538293911245,0.7666031795056579,0.10827992690397138,0.0
"70392, USA",0.10550034561194185,0.8944996543880581,0.0,0.0,0.0,0.0
"80421, USA",0.5230517547315173,0.15326530714652337,0.17156030282175042,0.0,0.15212263530020897,0.0
"10007, USA",0.28039610092705325,0.5864446633544815,0.009774567956775426,0.053914171091652564,0.0235582162764824,0.045912280393554765
"92252, USA",0.30109402846167127,0.2742438521334014,0.2595915021384786,0.03190354347663807,0.12865719718138208,0.004509876608428488
"68117, USA",0.8039082156728189,0.16838480348323054,0.027706980843950478,0.0,0.0,0.0
"03049, USA",0.048388585256811216,0.025758667186202226,0.3261134552874706,0.5100457071665147,0.07852698850527567,0.011166596597725663
"04084, USA",0.005409107017231135,0.010928917095736602,0.20721947256379666,0.6812073333920696,0.09523516993116604,0.0
"48461, USA",0.3986037781098488,0.04077902505074293,0.3600853476258068,0.02638724384241433,0.1615825449811331,0.012562060390054098
"72927, USA",0.27336585125025925,0.5782246095220328,0.0456946352932964,0.004491878739269782,0.09661878278825975,0.001604242406882065
"35096, USA",0.08750933206971101,0.6874426331572813,0.21314067185538588,0.0014856473039876474,0.007745395935099471,0.002676319678534901
"48120, USA",0.8505725544570664,0.08983821154063731,0.0486087540531367,0.0,0.0033255580510279984,0.007654921898131766
"30742, USA",0.1092679827883552,0.8695718925742612,0.006540306014886598,0.0,0.014619818622496956,0.0
"11963, USA",0.17885037855397265,0.0822002911665749,0.13791864551405122,0.5550578029273842,0.04007095781827162,0.005901924019745435
"27051, USA",0.11769751557016507,0.7411696166909053,0.035757111104230306,0.09198694279538173,0.009229884303053342,0.004158929536264378
"39845, USA",0.0433543797482302,0.9217873694466022,0.017498507494006575,0.0008115633064450914,0.005045698415158191,0.011502481589557535
"71040, USA",0.3892205581333603,0.46297854448418496,0.13416732221300368,0.0034100570274024607,0.010223518142048605,0.0
"10504, USA",0.3091123615364885,0.027808461514488066,0.07807153140936574,0.5676458972289332,0.01736174831072442,0.0
"55976, USA",0.6951158083621799,0.11361330421935466,0.15026089957682967,0.0012634951699933236,0.02711286378065556,0.01263362889098697
"80435, USA",0.5589321789321788,0.3484559884559884,0.008536155202821869,0.0,0.08369408369408371,0.00038159371492704823
"48457, USA",0.6663118264757725,0.07575858177213496,0.18213812613519023,0.015663946815294608,0.052767049277288404,0.007360469524319486
"08078, USA",0.8237717908082408,0.0722662440570523,0.006656101426307449,0.06592709984152141,0.01996830427892235,0.011410459587955628
"12009, USA",0.3929572802459846,0.17143529830875007,0.08546303318305198,0.254020178403647,0.09589200436819037,0.0002322054903760597
"24251, USA",0.005593166821550288,0.897927943670113,0.03134169836729983,0.030989395185568102,0.030808378433513174,0.0033394175219556618
"44683, USA",0.5776703733736015,0.2780055456422554,0.05091872409367338,0.04470016340472629,0.048594759282141804,0.00011043420360173208
"83805, USA",0.3735489597504017,0.2777230923494131,0.10176249202375273,0.0006526849285549966,0.24292911487089483,0.003383656076982482
"60162, USA",0.8921846672051411,0.08553064097053006,0.012975160919658774,0.0,0.0,0.00930953090467019
"63348, USA",0.1661994315511481,0.6163025833080747,0.19239828555303176,0.0007247432831203444,0.0232817064223445,0.0010932498822804452
"98403, USA",0.3537798902979908,0.5753789474794376,0.016125230869258197,0.014451117694381623,0.007124884028663233,0.03313992963026857
"76571, USA",0.016856599448595914,0.8636688072249112,0.04759318601667841,0.01477467669501465,0.0480664413577423,0.009040289257057368
"36089, USA",0.06036070787720361,0.7550697478320206,0.1667129874384959,0.0,0.017856556852279836,0.0
"89447, USA",0.4760172098725453,0.16176718426261583,0.18701295697201414,0.017890931441392918,0.15731171745143188,0.0
"15204, USA",0.834546656351294,0.06688056829886825,0.047794769869265494,0.027715364204129872,0.007131394392288083,0.01593124688415438
"36322, USA",0.0623981450170312,0.9033347873740027,0.021672395286928478,2.0248669328034522e-05,0.007127531603468151,0.005446892049241289
"14482, USA",0.610874711267878,0.17491086262557393,0.11026749212250286,0.09505284426093269,0.0075073426882718486,0.0013867470348405838
"33762, USA",0.02920417157654531,0.9392019164502616,0.0067112609870608134,0.0,0.023712519490758997,0.0011701314953733188
"46574, USA",0.7151639270268001,0.08939267218606452,0.12880784155170577,0.011832310335980104,0.05255434906596342,0.0022488998334861503
"75021, USA",0.3239573562499401,0.5504044693884484,0.08803974294271491,0.0020257780272294797,0.03545374588545254,0.00011890750621459417
"02857, USA",0.04560338185841451,0.03764654149230206,0.034487671038572906,0.7856469507904327,0.09358263675055271,0.0030328180697252586
"30905, USA",0.3302335474830307,0.6157564946748382,0.0,0.0,0.026997976160518945,0.027011981681612077
"37347, USA",0.14959511154795585,0.75747260434682,0.07337567040207651,0.00886116928487091,0.007945028748183296,0.002750415670093484
"55009, USA",0.5384359833028302,0.12660614241759555,0.27628330300792775,0.01669918639243581,0.038148883065684355,0.003826501813526381
"01220, USA",0.5217854595277948,0.09037827263032255,0.013530167877901848,0.33523846854672984,0.03307148759455051,0.005996143822700595
"56472, USA",0.5702901496936377,0.20434179391481305,0.15598525807531347,0.003361610402336224,0.05795896930371433,0.008062218610185232
"06374, USA",0.0564203085854537,0.13268371786337718,0.05076843218030054,0.6906852104956028,0.06944233087526575,0.0
"71467, USA",0.18301880093564363,0.7560955271089708,0.04485100175282765,0.0,0.014006142309748854,0.002028527892809054
"74743, USA",0.26458523008034035,0.6288144225628332,0.08344729525970704,0.002391023768665545,0.019610717678521617,0.0011513106499323137
"60022, USA",0.9019741844883618,0.0963710459155462,0.0,0.0,0.0,0.0016547695960921433
"32618, USA",0.04929739747973921,0.8880194581229277,0.027036711531292355,0.00129845395800729,0.022737775874047177,0.011610203033986225
"59330, USA",0.6934856720182777,0.19910261338180893,0.07063355439308676,0.0018290792928925036,0.029197334978141424,0.005751745935792596
"62062, USA",0.6915166377326247,0.2832867682318283,0.014539988594333664,0.0,0.0,0.010656605441213282
"65625, USA",0.2719432339549174,0.41962788227722864,0.19190784278709155,0.007033211179117161,0.09916186893032353,0.010325960871321713
"12159, USA",0.6804607065549085,0.2029215420662691,0.02486127428848698,0.07265355763277018,0.01864859807588383,0.00045432138168137405
"34291, USA",0.015173406496515851,0.9195902072808814,0.010295927308754454,0.0,0.0,0.054940458913848356
"80310, USA",0.4444444444444445,0.5555555555555556,0.0,0.0,0.0,0.0
"21035, USA",0.11913605324155828,0.4767372051392054,0.134306075848524,0.24080547872297242,0.029015187047739838,0.0
"35222, USA",0.5839839906105865,0.40565109702152974,0.00874489671258784,0.0,0.0,0.001620015655295927
"60136, USA",0.9634809197873255,0.03651908021267446,0.0,0.0,0.0,0.0
"75789, USA",0.19551646159484834,0.6442010507038385,0.11385196293009953,0.0,0.04500623509142535,0.0014242896797884547
"66053, USA",0.423579772568429,0.42796104325937684,0.10040292424949206,0.0009127371848711099,0.04623078555295989,0.0009127371848711099
"90211, USA",0.6041974765858915,0.32019772310151823,0.04908131334924598,0.0,0.010744588532002913,0.015778898431341292
"76520, USA",0.2052158814995521,0.6957837693725599,0.054603358958851184,0.014756629028923088,0.014882269010201336,0.014758092129912326
"97882, USA",0.20238504855178746,0.7465988764073721,0.03122338474868949,0.0,0.019792690292151017,0.0
"86011, USA",0.5648298727340035,0.3632010270198141,0.02908433605018468,0.0,0.0,0.04288476419599763
"13035, USA",0.3473175457289089,0.11163770979454198,0.12531532816988522,0.29111172535452945,0.12224912667570545,0.0023685642764290056
"13365, USA",0.5002062056505459,0.10857324520238434,0.08214945822881618,0.18744648172723086,0.12054349336130014,0.0010811158297226204
"52411, USA",0.8181493561175271,0.14070674774726002,0.02980417208861371,0.0,0.011339724046599142,0.0
"77964, USA",0.14892906024247463,0.6288892743146516,0.18113294156094017,0.000706674659147353,0.040342049222786246,0.0
"97540, USA",0.3088547207310815,0.6059732078272682,0.012407967824260908,0.021155128130819816,0.05038552042587069,0.0012234550606988702
"28719, USA",0.004620702443294588,0.5270536317957681,0.3007490451580693,0.07051082157150385,0.08825578985979413,0.00881000917156979
"17316, USA",0.17409012503140422,0.2771925030606555,0.24466775466465351,0.1837331882141731,0.11567455882117603,0.0046418702079375545
"28785, USA",0.010580830472878305,0.570303699991609,0.19135787054893763,0.13839458468100968,0.08369551044161776,0.005667503863947592
"93625, USA",0.4941704908562056,0.341330016505297,0.10982494907349191,0.001308300185001519,0.03717026856662372,0.016195974813380292
"89179, USA",0.8567440591423777,0.1266405135024769,0.0016099821949804524,0.0,0.015005445160164974,0.0
"46711, USA",0.39898537406969087,0.27991731649880297,0.12435323887507291,0.02838186999403582,0.16337957810218792,0.004982622460209321
"48208, USA",0.7669415542266218,0.20548331012788262,0.0040957969325196115,3.4036914309419866e-05,0.011025248944246785,0.012420052854419756
"43764, USA",0.5333256379440922,0.3342556534323174,0.04626156077943262,0.03866167885318805,0.047495468990969986,0.0
"32124, USA",0.0537109744777713,0.9430205500310521,0.0,0.0,0.0032684754911765207,0.0
"71822, USA",0.27781753730975306,0.6407454408748949,0.04015761905886795,0.0,0.04127940275648408,0.0
"67110, USA",0.5900406890292147,0.18575106925911006,0.14576168439100648,0.011444338439298304,0.06350773733796249,0.003494481543407956
"14428, USA",0.6238487941831702,0.18516341432200226,0.08732083842235312,0.06489674715752285,0.036182273728182196,0.002587932186769396
"03304, USA",0.26516773733047816,0.04282655246252675,0.17701641684511063,0.41327623126338336,0.08529621698786584,0.016416845110635257
"40977, USA",0.07489821146048348,0.759608030426509,0.0496348847348467,0.012517902860449405,0.10334097051771142,0.0
"57042, USA",0.543158601907971,0.29481423874728824,0.102254220527202,0.012933313837709093,0.018175045912624206,0.028664579067205345
"71671, USA",0.34184462685332156,0.5502700634374104,0.08794242612946393,5.8036122710518394e-05,0.016401267230051943,0.0034835802270416594
"45225, USA",0.5084671008816225,0.4313264434994648,0.015284780136860276,0.0,0.03541555934335796,0.009506116138694435
"03904, USA",0.08216291372025071,0.11081482738592588,0.1876030966404656,0.5720113761741963,0.04558290909542246,0.0018248769837390427
"23936, USA",0.009672901698859659,0.6989928556856106,0.11177061276320335,0.06781793327074076,0.11018498434152248,0.0015607122400629445
"62233, USA",0.5935604808556775,0.2706562387675276,0.08946472108213266,0.0,0.021715469922167743,0.02460308937249458
"15658, USA",0.300087987871007,0.21577220267442696,0.05224881432085666,0.259177031022549,0.16098662577299241,0.011727338338167933
"77480, USA",0.15282845452723648,0.6355454174982005,0.11386543181205876,0.07050717236737529,0.017132583939736053,0.010120939855392976
"06779, USA",0.16317114226501855,0.20838444360415828,0.09132904813206802,0.5213452406467136,0.01577012535204156,0.0
"56320, USA",0.5667436637677113,0.15406158356609342,0.23595267604954065,0.010346790629339553,0.031638300070308954,0.001256985917006205
"70466, USA",0.19064298508259714,0.7767953506196384,0.02495609515562881,0.0,0.0,0.007605569142135655
"98563, USA",0.10247362794848658,0.7389563893600489,0.05626018375895287,0.0,0.10230979893251171,0.0
"01473, USA",0.1985906470211403,0.054452274183215896,0.1066623959000641,0.49231262011531063,0.14798206278026912,0.0
"07649, USA",0.9042403042252992,0.06805815220777027,0.008850239241821467,0.01885130432510898,0.0,0.0
"28422, USA",0.03203405417630219,0.8216279053985062,0.12464094665964444,0.006890261239658545,0.006692739784205007,0.008114092741683721
"01432, USA",0.5370587069431283,0.21608325346640575,0.02292112948578369,0.2115971304016515,0.012339779703030787,0.0
"52057, USA",0.6566386454106564,0.10226857138122142,0.1804586022433536,0.009837826829962065,0.04992797236381621,0.0008683817709904512
"81211, USA",0.44650015455734476,0.19541666777211125,0.25875985649537664,0.0,0.09276857878832176,0.006554742386845556
"49866, USA",0.6857536918361815,0.08293508668051923,0.12490111013240107,0.03763743026166892,0.06877268108922921,0.0
"46738, USA",0.7138784638199561,0.21718129534711544,0.06433156836786014,0.0006701337923434678,0.003938538672724934,0.0
"01921, USA",0.5465643529822115,0.0498779211719567,0.06382978723404252,0.3306592256714335,0.009068712940355765,0.0
"35031, USA",0.11724497000094483,0.66602890227888,0.1822324015339906,0.0014936369854140444,0.028656434149703786,0.004343655051066879
"57717, USA",0.57661200234794,0.276830481941891,0.09525359479259524,1.4566904067617157e-05,0.05125050893599238,3.884507751364575e-05
"44813, USA",0.30751641604312024,0.275070224617223,0.17062572122257727,0.11770275718835031,0.1267564650871074,0.0023284158416218095
"15131, USA",0.7566963204674935,0.16532768059617398,0.005483312527271128,0.0563247390274833,0.016167947381578195,0.0
"96791, USA",0.003004345032093141,0.3198121682017277,0.0036301061952793987,0.0,0.025926060324673268,0.6476273202462266
"59804, USA",0.6240856142261266,0.2511165549066494,0.06627839613302214,0.008783227918304746,0.047959162428038,0.001777044387858866
"95018, USA",0.4762623555326815,0.13635234770062524,0.2668748266179742,2.179876314971049e-05,0.1168607302942522,0.003627941091317179
"31308, USA",0.05103864456251171,0.8936054093447104,0.04106332154960676,0.0010184304441376573,0.011542808738366725,0.0017313853606668384
"63334, USA",0.31486236279524676,0.5213382185866269,0.13427615409200025,6.803893464873617e-05,0.029455225591477383,0.0
"85643, USA",0.36968533112063695,0.38533378278673447,0.20268788575802602,0.0006239976535984418,0.03815403717482995,0.003514965506174202
"35986, USA",0.1393662676423637,0.7048478217185558,0.1355379342905299,0.000279267756809626,0.019773914623800425,0.0001947939679405866
"49349, USA",0.19922750308033207,0.06474308474367646,0.4447857248103057,0.036816770169995044,0.24869300554455762,0.00573391165113321
"56378, USA",0.465598539662067,0.21603515676114,0.24425775825178844,0.016277812118218556,0.0435526263388679,0.01427810686791797
"32132, USA",0.04635568015246848,0.9455278341655198,0.005924147940693814,0.0,0.0021923377413179857,0.0
"37385, USA",0.010668129122003971,0.7138738850591969,0.16073343725422315,0.006699827574050705,0.10802472099052517,0.0
"65737, USA",0.01084626321725469,0.7383081957193086,0.2270074876374479,0.0,0.018199920109665372,0.005638133316323513
"17102, USA",0.4365183059322161,0.4628103552045558,0.033672677509195774,0.04243701429813313,0.01283634846044256,0.011725298595456582
"26155, USA",0.7248602550328723,0.18698021970121756,0.0438766805956684,0.002473518626185521,0.04180932604405595,0.0
"19807, USA",0.46340237656651845,0.3152982656137497,0.03915091400784299,0.14878217498093904,0.03186012284884561,0.001506145982104104
"01057, USA",0.06506971146439547,0.1501827787015527,0.08334697903091856,0.5630790431669543,0.12888837726590022,0.009433110370278787
"35673, USA",0.1688258171246134,0.7573937008126415,0.06042438377853095,0.0,0.011227499300549799,0.002128598983664396
"74848, USA",0.2750492970227186,0.6491984751659126,0.06079121669568644,0.00032558297766872006,0.008564053902457886,0.006071374235555825
"35114, USA",0.34341174687455295,0.6105538104517537,0.04603444267369317,0.0,0.0,0.0
"71251, USA",0.3868392884363757,0.5500897205956737,0.04894749166530173,0.0,0.008428802793839774,0.005694696508809031
"48380, USA",0.899489009026624,0.05200499284503591,0.03297942857435021,0.00973658960220145,0.005789979951788351,0.0
"08884, USA",0.7840945384861067,0.06770999680613224,0.06228042159054611,0.054295752155860744,0.031619290961354206,0.0
"61874, USA",0.6333435371167783,0.3348285186783057,0.02440156576772308,0.0,0.004303994036144411,0.003122384401048507
"54155, USA",0.6977891110038371,0.1873751794112821,0.09797733763930191,0.001524476586341088,0.013490101781812711,0.001843793577424855
