longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %,geoid
"Codington County, South Dakota, USA",0.19304323235179682,0.0018381703135494389,0.4578458057902374,0.2716603626851422,0.07561242885927398,0.2887655788963755,0.6144360769806669,0.0967983441229575,46029
"Bradford County, Florida, USA",0.1498496132913204,0.007734173589229453,0.3347178458894301,0.3010956745918077,0.2066026926382125,0.35075907024616154,0.5127798267432888,0.13646110301054962,12007
"Utuado Municipio, Puerto Rico, USA",0.18473440405469915,0.0013987394888841352,0.336558833451266,0.42809347693725425,0.04921454606789646,0.3544034040192914,0.4856877155182802,0.1599088804624286,72141
"Dillon County, South Carolina, USA",0.20166859466470385,0.004486977249623168,0.3152101517860273,0.38153328425701943,0.09710099204262634,0.43780032034169825,0.4866079373554011,0.0755917423029008,45033
"Wythe County, Virginia, USA",0.18598087981091513,0.00550322785479945,0.4780047271316191,0.27343281475993864,0.057078350442727625,0.2421999163529906,0.6337933918862398,0.12400669176076957,51197
"Montgomery County, Illinois, USA",0.1696158977599908,0.0014043957587248058,0.4419633452706954,0.2529667860403059,0.13404957517028307,0.27895092490919793,0.576653433567025,0.14439564152377718,17135
"Dunklin County, Missouri, USA",0.1898433128147745,0.0034275321768326723,0.39801343033016146,0.31522803581421355,0.09348768886401772,0.3004959120761295,0.5518027074118745,0.14770138051199597,29069
"Baker County, Florida, USA",0.11173802806842115,0.0071420919187229984,0.3787451344498807,0.3338213762811126,0.1685533692818626,0.35816669615997176,0.5391523624137321,0.10268094142629622,12003
"Carroll County, Arkansas, USA",0.16373326631926954,0.006324229155755056,0.4596092025531674,0.30542477097474235,0.06490853099706566,0.23890247737984624,0.6415453594917275,0.11955216312842624,05015
"Grant County, New Mexico, USA",0.20214351621832763,0.004471573568031798,0.38221307402938365,0.31694939314358683,0.0942224430406701,0.3366252702072643,0.5129911414402585,0.15038358835247717,35017
"Washington County, Indiana, USA",0.15543264942016108,0.0029973238180196226,0.44553077609277375,0.31214986619090107,0.08388938447814441,0.2467891114715294,0.6014991452242141,0.15171174330425646,18175
"Wells County, Indiana, USA",0.15005515425399463,0.0017080027043376157,0.4895562751307689,0.3127068284524781,0.045973739458420836,0.2228183118741061,0.6614806866952787,0.11570100143061518,18179
"Montgomery County, Kentucky, USA",0.1608389118359207,0.007335137444808432,0.43640507050277744,0.31544651759008696,0.0799743626264065,0.25301044802550077,0.58951655746414,0.15747299451035937,21173
"Lares Municipio, Puerto Rico, USA",0.17229355323343704,0.004699755541613477,0.35427145121929027,0.37995045016761775,0.08878478983804154,0.37438083029881847,0.5071536985846936,0.1184654711164879,72081
"Winchester city-County, Virginia, USA",0.20738210586133374,0.0038344321262176375,0.36309732430046493,0.31274357626818955,0.11294256144379412,0.37744149753054906,0.4853334575429312,0.13722504492651957,51840
"Currituck County, North Carolina, USA",0.12304457573437005,0.0015237720319168921,0.5285250029317318,0.28660789429248984,0.060298755009491514,0.23305942501039095,0.6684164914183254,0.09852408357128377,37053
"Tate County, Mississippi, USA",0.16794083134800689,0.0,0.4019485830103477,0.32649432848558096,0.10361625715606447,0.31296036478428635,0.5789635215713783,0.10807611364433536,28137
"Hocking County, Ohio, USA",0.15088715400993546,0.0008516678495386799,0.4951029098651531,0.2896025550035488,0.06355571327182395,0.24926584902401133,0.6102953878044566,0.14043876317153217,39073
"White County, Georgia, USA",0.13630495589184538,0.0,0.4625977192856635,0.30395180377250186,0.09714552104998933,0.22750170765027317,0.6486509562841529,0.12384733606557397,13311
"Scott County, Mississippi, USA",0.16588268833297687,0.004917682274962582,0.3600598674363905,0.3795167842634171,0.0896229776922529,0.32826677720970915,0.580719450969555,0.09101377182073599,28123
"Peach County, Georgia, USA",0.20500475951133587,0.007618320481346821,0.3162608079368439,0.31986441806188926,0.15125169400858407,0.4135590282834751,0.4731825463866481,0.11325842532987682,13225
"Logan County, Illinois, USA",0.16183865712869222,0.003612153835257451,0.45201501522770743,0.22526382888306543,0.1572703449252775,0.3148257282370773,0.5743391143290116,0.11083515743391109,17107
"Fredericksburg city-County, Virginia, USA",0.21343704285153614,0.006351018660577304,0.3658614907053911,0.2660291861419346,0.14832126164056084,0.4533013728481152,0.440662453693615,0.10603617345826981,51630
"Monroe County, Georgia, USA",0.14310871518418686,0.006253369272237191,0.4389577717879605,0.3091464510332434,0.10253369272237202,0.2529053441050676,0.6412926081133624,0.10580204778157003,13207
"Dinwiddie County, Virginia, USA",0.15499286733238285,0.0008559201141226813,0.42154065620542047,0.3221825962910127,0.10042796005706124,0.31568263292014026,0.5740940698829522,0.11022329719690753,51053
"Randolph County, West Virginia, USA",0.17623445825932577,0.002131438721136767,0.36049733570159803,0.30923623445825954,0.15190053285967997,0.31451409339503544,0.5137568363483389,0.1717290702566258,54083
"Henderson County, Tennessee, USA",0.17643884892086362,0.0023021582733812954,0.42345323741007207,0.3275179856115103,0.0702877697841726,0.23987912722748092,0.6065413500422165,0.1535795227303024,47077
"Jackson County, West Virginia, USA",0.17446880056623426,0.0021414390384336735,0.443387102946887,0.32126595167829886,0.05873670577014626,0.23571613261211727,0.6310465682481325,0.1332372991397502,54035
"Union County, Mississippi, USA",0.15632763276327538,0.004176417641764179,0.3945994599459955,0.3783978397839784,0.06649864986498656,0.28106333500524383,0.5850166431079291,0.13392002188682706,28145
"Del Norte County, California, USA",0.16391249322003307,0.004194539866208642,0.3572590851563909,0.3054420538781412,0.1691918278792263,0.3400883002207506,0.5128035320088299,0.14710816777041957,06015
"Upson County, Georgia, USA",0.18753646441073474,0.004594515752625441,0.3761668611435242,0.33343057176196045,0.09827158693115506,0.31750112764997773,0.5459179070816416,0.1365809652683808,13293
"Henry County, Ohio, USA",0.16474762835831763,0.0045622420160764746,0.46542110217973753,0.3111014555724524,0.05416757187341601,0.2674616695059625,0.5856720164978031,0.1468663139962343,39069
"Jennings County, Indiana, USA",0.14022955211991792,0.0034758680618414872,0.4559180274448744,0.3243419385205837,0.07603461385278251,0.2711150918047475,0.5664128974473794,0.16247201074787304,18079
"Adams County, Ohio, USA",0.15505732114352158,0.003918154114061822,0.42337831954723465,0.3515817733275281,0.06606443186765368,0.2666065795403334,0.6002253267237493,0.13316809373591718,39001
"Logan County, Kentucky, USA",0.16270727332625703,0.0013177641934184992,0.4601925399904834,0.32625645155386257,0.04952597093597842,0.21813445454960914,0.6331063479731277,0.1487591974772632,21141
"San Jacinto County, Texas, USA",0.1330898466033601,0.004528853177501823,0.41964937910883815,0.3455076698319946,0.09722425127830528,0.2387331440738111,0.6220723917672109,0.1391944641589781,48407
"Orleans County, Vermont, USA",0.17051652816927124,0.004392868909470288,0.4846798696782232,0.2692828641505288,0.0711278690925065,0.2656099903938515,0.6061915989869887,0.12819841061915982,50019
"Tillamook County, Oregon, USA",0.1779276788676321,0.01238527037487558,0.4707877179402117,0.2510966124811086,0.08780272033617198,0.249145111793074,0.5991670320035064,0.15168785620341962,41057
"White County, Tennessee, USA",0.16252671924522774,0.0077393675831060596,0.4268445492739731,0.3076214343627923,0.0952679295349008,0.2113395075672011,0.6309464648746332,0.15771402755816571,47185
"Fluvanna County, Virginia, USA",0.13453726272250516,0.003619174237388287,0.46436221286653395,0.2918605510008123,0.1056207991727602,0.25405643738977074,0.6174603174603176,0.12848324514991175,51065
"Union County, South Carolina, USA",0.21786420566908388,0.003369222881418,0.37757269464586546,0.3310993920750016,0.07009448472863102,0.3205304475096462,0.5618485829600395,0.11762096953031427,45087
"McDonough County, Illinois, USA",0.21962296795588063,0.00360451285008831,0.36794867173701523,0.22939119777962014,0.17943264967739583,0.4186820594927115,0.47737423106092447,0.10394370944636404,17109
"San Miguel County, New Mexico, USA",0.2469569031692072,0.00445955331359433,0.33877983697042796,0.2775889169134044,0.13221478963336616,0.42472496896536843,0.43332905269466365,0.14194597833996792,35047
"West Baton Rouge Parish, Louisiana, USA",0.14454626071534168,0.006133609222583507,0.4259532958912208,0.3477313035767067,0.07563553059414722,0.3476880607315393,0.5475500345065558,0.10476190476190492,22121
"Cibola County, New Mexico, USA",0.1372965840785806,0.0032986365635537334,0.30369447295118024,0.38084591702096476,0.17486438938572071,0.3917492657856098,0.4492933186490451,0.15895741556534515,35006
"Pike County, Ohio, USA",0.16391038099079552,0.012394118294158627,0.4282204539620846,0.3369880092405854,0.05848703751237584,0.24849726775956296,0.6315118397085607,0.11999089253187631,39131
"Iroquois County, Illinois, USA",0.1696513412762217,0.0019004458738396302,0.4805204297931444,0.28378773481470676,0.06414004824208751,0.2552078716425841,0.6233933161953737,0.1213988121620421,17075
"Toombs County, Georgia, USA",0.18344709897610986,0.007122718504229127,0.35153583617747464,0.3635183261611507,0.0943760201810357,0.3103087885985749,0.5651306413301662,0.12456057007125883,13279
"Caddo County, Oklahoma, USA",0.16134003595934385,0.0027886838146259072,0.3419073129563718,0.3795912376619093,0.11437272960774919,0.3097242783123613,0.5419133974833453,0.1483623242042935,40015
"Mineral County, West Virginia, USA",0.1684899384637305,0.007025846674052722,0.42742987581964853,0.29850682256281386,0.09854751647975436,0.2776098787200802,0.6022527888512813,0.12013733242863835,54057
"Woodford County, Kentucky, USA",0.1560281037446744,0.002840272068166529,0.46206741908961857,0.3149712235593089,0.0640929815382316,0.24507209344770936,0.6228782624566527,0.13204964409563796,21239
"Hardin County, Tennessee, USA",0.16690367487463495,0.003143477284634388,0.470398922236359,0.28317491205748146,0.0763790135468902,0.2286109994192026,0.6350355180270741,0.13635348255372332,47071
"Harlan County, Kentucky, USA",0.184354221611382,0.013001002934512078,0.3886928420192409,0.325582259202853,0.08836967423201206,0.24586452268736733,0.6187967840310507,0.13533869328158213,21095
"De Soto Parish, Louisiana, USA",0.19505279259784325,0.004253255232623213,0.36436219826138905,0.36641420736484714,0.06991754654329743,0.31962852342729176,0.550308008213552,0.13006346835915628,22031
"Dawson County, Georgia, USA",0.12655522479199993,0.0035111823524921755,0.4895809480192358,0.3053965346156781,0.07495611022059383,0.25389987302738976,0.6257482314529293,0.12035189551968084,13085
"Stephens County, Georgia, USA",0.17337937765098924,0.0034533238241807778,0.40328816485867625,0.3129011673735971,0.10697796629255668,0.28243119266055056,0.5729357798165134,0.14463302752293614,13257
"Yazoo County, Mississippi, USA",0.193919209282338,0.0038676407391491164,0.22747457384328879,0.32291219023062606,0.2518263859045981,0.4981930596072626,0.38995079897243906,0.11185614142029847,28163
"Gillespie County, Texas, USA",0.1645342312008971,0.002244668911335578,0.507070707070708,0.2791619902731012,0.0469884025439581,0.2107006939780615,0.7134989926124916,0.07580031340944698,48171
"King George County, Virginia, USA",0.11392262285220135,0.00759484152348009,0.4747903898935969,0.34353498514870123,0.06015716058202052,0.27126851500189897,0.6400968477022407,0.0886346372958602,51099
"Carroll County, Ohio, USA",0.16801905754485277,0.004019950867267182,0.5011538747859746,0.2770043921685398,0.049802724633365644,0.23060421880586382,0.6223632463353587,0.14703253485877746,39019
"Juneau County, Wisconsin, USA",0.1576234287706965,0.002406511843591546,0.46166278958612167,0.2606135725141383,0.1176936972854519,0.2784453895051208,0.5767026918916067,0.1448519186032726,55057
"Boone County, Iowa, USA",0.15972456120654263,0.002469967441338272,0.4804460910894045,0.2934021930316979,0.06395718723101662,0.2590582168543894,0.6101234902971916,0.13081829284841892,19015
"Wasco County, Oregon, USA",0.17941585535465882,0.004134872006916514,0.41476525203924386,0.28515580949517005,0.11652821110401071,0.28396946564885533,0.5832986352070316,0.1327318991441129,41065
"Marlboro County, South Carolina, USA",0.2123959571938172,0.008174791914387632,0.2604785969084422,0.36489298454221186,0.1540576694411411,0.4549953189781998,0.4469261290178771,0.09807855200392318,45069
"Geneva County, Alabama, USA",0.16805743497218428,0.0009772966471207345,0.43745301458427327,0.31795970530747275,0.07555254848894882,0.21617511520737254,0.6355760368663602,0.14824884792626722,01061
"Oceana County, Michigan, USA",0.13251741668235734,0.0027866691771794294,0.4694407832799846,0.31960082846921484,0.07565430239126383,0.26234724463915093,0.6112520175236337,0.12640073783721545,26127
"Carter County, Kentucky, USA",0.1456939143983555,0.002609840056429653,0.41317153417563396,0.33214293993764704,0.10638177143193382,0.2617050023132144,0.6119696192547107,0.1263253784320748,21043
"Lewis County, New York, USA",0.13800601904812324,0.0023971101794564784,0.5051052041500844,0.3048231745837706,0.04966849203856526,0.2558721255748057,0.6308940699231413,0.11323380450205299,36049
"Cass County, Nebraska, USA",0.11903864989075555,0.0059519324945377814,0.5148798312363447,0.30260679575077204,0.05752279062758976,0.2416154603874477,0.6704348233969698,0.08794971621558252,31025
"Ashe County, North Carolina, USA",0.18888638243476968,0.002782164072486654,0.5009399202947588,0.24964283028799156,0.05774870290999328,0.2039225987216533,0.682383328955433,0.11369407232291372,37009
"Decatur County, Indiana, USA",0.14085997128391217,0.0038540013602357715,0.48341268042016106,0.31115393334844704,0.06071941358724399,0.2695398787423039,0.5989096207172062,0.13155050054048975,18031
"Clay County, Indiana, USA",0.16543546615145743,0.0005303632988597187,0.4624767966056742,0.3002992764329279,0.07125809751108082,0.23735317516027904,0.6340493237867939,0.12859750105292717,18021
"Mille Lacs County, Minnesota, USA",0.17437587604652047,0.002727582679849985,0.4356555669204832,0.31833162859415853,0.06890934575898777,0.2882644628099181,0.5699173553719005,0.1418181818181815,27095
"Grayson County, Kentucky, USA",0.16333345983074654,0.004098516185344008,0.38252817729877414,0.3641987021365413,0.08584114454859396,0.2569089532462616,0.5887279954571265,0.15436305129661182,21085
"Grady County, Georgia, USA",0.17441325356649884,0.0015339776039269826,0.39822058597944404,0.3582221199570485,0.06761006289308165,0.2860921419640279,0.5685293834760029,0.14537847455996922,13131
"Union County, Oregon, USA",0.1740620834126819,0.005560845553227966,0.4489049704818139,0.2847457627118647,0.08672633784041163,0.2936633479110459,0.5901646971247776,0.1161719549641763,41061
"Wyoming County, Pennsylvania, USA",0.16870665807722918,0.0043199818106028996,0.46163174049793465,0.28049566107090085,0.0848459585433324,0.2930182406325811,0.5976278192110708,0.10935394015634808,42131
"Elbert County, Colorado, USA",0.08298258485538851,0.0076456732440050995,0.5416071359616944,0.3145538093215432,0.05321079661736881,0.2276920224354519,0.6838177351318777,0.0884902424326705,08039
"Charlevoix County, Michigan, USA",0.17472902064422233,0.008043203493048367,0.5440269638821864,0.23892144471255103,0.034279367267991884,0.2372774397115168,0.6473292765382015,0.11539328375028184,26029
"Taylor County, Kentucky, USA",0.16681081568845263,0.0018953992437141423,0.4177408058173831,0.32207237881729833,0.09148060043315186,0.2957333603936243,0.5952638101396991,0.10900282946667664,21217
"Franklin County, Kansas, USA",0.14345162408970025,0.0044696181558972065,0.4806380765229462,0.30135244480406825,0.0700882364273881,0.2497121473805418,0.6338514680483588,0.11643638457109949,20059
"Sunflower County, Mississippi, USA",0.19551245483932303,0.0010648412245674072,0.22194333523483561,0.349952462445332,0.23152690625594197,0.5161515221938179,0.3711364164536375,0.1127120613525447,28133
"Simpson County, Mississippi, USA",0.16217771639042336,0.0016881522406384307,0.37147022713321104,0.35949969306322854,0.10516421117249863,0.30205753476852754,0.5613450180986853,0.13659744713278715,28127
"Dickinson County, Michigan, USA",0.1967712106033758,0.006010634198967403,0.47846189412036605,0.26689527625799514,0.05186098481929553,0.2543496271748129,0.6134585289514872,0.13219184387369987,26043
"Lamoille County, Vermont, USA",0.1697145061728396,0.006558641975308644,0.4896604938271602,0.2655478395061731,0.06851851851851849,0.3244863809612345,0.5480152458863996,0.12749837315236587,50015
"Brown County, Minnesota, USA",0.17000077237970324,0.000926855642233721,0.4911562524136852,0.2735768903993201,0.0643392291650577,0.2846629239986794,0.6162192763126856,0.09911779968863513,27015
"McNairy County, Tennessee, USA",0.16437721870659106,0.0030097237227967224,0.42591449297731043,0.33141688532180946,0.07528167927149229,0.23450789793438648,0.6167866155715483,0.14870548649406518,47109
"Montezuma County, Colorado, USA",0.15858928847044276,0.008488964346349739,0.48163296805062533,0.3014739929001388,0.049814786232443294,0.24632508336072922,0.6188418729159813,0.13483304372328947,08083
"Hart County, Georgia, USA",0.17641816491010526,0.005347179169249843,0.4253719776813388,0.30083694978301356,0.0920257284562925,0.23666494044536537,0.6101878442634526,0.15314721529118208,13147
"Russell County, Virginia, USA",0.18491592296235174,0.0034655776294123366,0.42498034758799313,0.31010625291475313,0.07653189890548953,0.24759819426736726,0.6144289662732824,0.13797283945935035,51167
"Lawrence County, South Dakota, USA",0.1955463853311007,0.0047494841748744535,0.46910888776423904,0.20940553587417793,0.12118970685560784,0.315570809248555,0.5599259393063581,0.12450325144508678,46081
"Salinas Municipio, Puerto Rico, USA",0.20482675124642283,0.0035905946813572765,0.33301215052837424,0.4044430046329014,0.05412749891094432,0.4697568135586052,0.43840206142061827,0.09184112502077654,72123
"Montgomery County, North Carolina, USA",0.15572979027461256,0.0006952222780116657,0.39171913019968346,0.3415086323432855,0.11034722490440688,0.3113549663260023,0.5847501530636271,0.10389488061037075,37123
"Staunton city-County, Virginia, USA",0.23531035570628592,0.005994163577569205,0.40082025396324633,0.25167599968451776,0.10619922706838084,0.3024337530539373,0.5544540499906032,0.14311219695545943,51790
"Johnson County, Arkansas, USA",0.17545352570301379,0.0026302556763238326,0.4083858739798081,0.3215100762000543,0.09202026844079998,0.2616673121611149,0.5931448489542992,0.14518783888458595,05071
"Plymouth County, Iowa, USA",0.13674979446423807,0.003131973534823633,0.5213169948713925,0.3040754805621888,0.03472575656735707,0.24087483375203228,0.6809516772572778,0.07817348899069003,19149
"Edgefield County, South Carolina, USA",0.1606908782481301,0.0019276736833988746,0.37851800447220263,0.3135939548153292,0.14526948878093918,0.3470836703513973,0.5482160510470029,0.1047002786015997,45037
"Garvin County, Oklahoma, USA",0.17661566919727156,0.002851747658869329,0.4060272072141513,0.33481059000346786,0.07969478592624006,0.2522250863284849,0.5975876659695551,0.15018724770195993,40049
"Añasco Municipio, Puerto Rico, USA",0.1660555177035772,0.0006175951224819477,0.3542428458872248,0.39727673124307056,0.08180731004364537,0.3779272661175199,0.47830228495934574,0.1437704489231344,72011
"Morehouse Parish, Louisiana, USA",0.19128113879003586,0.0014699056165867238,0.3308061271855177,0.36968126257156086,0.10676156583629899,0.38921749248521315,0.4968971201396292,0.11388538737515762,22067
"Cheboygan County, Michigan, USA",0.16862867389101172,0.0066266469166601765,0.48803305527403107,0.2560614329149446,0.08065019100335236,0.23278688524590188,0.6234897821693237,0.14372333258477454,26031
"Benton County, Iowa, USA",0.1299602401184988,0.004365790909799642,0.5211662898573332,0.28849302253059994,0.056014656583768425,0.22753567296567764,0.6605765522560729,0.11188777477824939,19011
"Churchill County, Nevada, USA",0.1832755114248113,0.0050245244646488834,0.40626869242732394,0.3001156438170436,0.10531562786617224,0.2767549473269669,0.5764989662301856,0.14674608644284742,32001
"Barton County, Kansas, USA",0.1800217831025357,0.010191380115139217,0.419169130231835,0.2912323012291883,0.0993854053213018,0.2861438479072686,0.5915417818516909,0.12231437024104042,20009
"Hardeman County, Tennessee, USA",0.18647508980165522,0.0031235358425737983,0.3312509761049511,0.30064032484772746,0.1785100734030925,0.3694676964343522,0.4869352078804977,0.1435970956851502,47069
"Mason County, West Virginia, USA",0.15981610628433374,7.792106596018239e-05,0.46394202672692564,0.299957143413722,0.07620680250905845,0.21325323822038705,0.6456260559414301,0.1411207058381828,54053
"Butts County, Georgia, USA",0.15671342685370745,0.015070140280561117,0.34805611222444877,0.3127054108216433,0.1674549098196393,0.3309366404478116,0.5658929691646964,0.10317039038749197,13035
"Luna County, New Mexico, USA",0.18958152044933246,0.0050628905940985625,0.33146111858239075,0.393758405189462,0.08013606518471617,0.32031449430744824,0.5438300913871454,0.13585541430540637,35029
"Gladwin County, Michigan, USA",0.17420296717171743,0.006155303030303033,0.4909248737373736,0.26684816919191917,0.06186868686868676,0.21686915887850447,0.6404205607476642,0.1427102803738314,26051
"Payette County, Idaho, USA",0.13675385109114238,0.0013639281129653395,0.46903080872913994,0.3179958279845956,0.07485558408215662,0.22547561663504417,0.6504281831700939,0.12409620019486199,16075
"Pottawatomie County, Kansas, USA",0.11665736384658303,0.007894107327964287,0.45953273263695105,0.38222629774340144,0.03368949844510012,0.23535375093373154,0.6673247252160925,0.09732152385017608,20149
"Salem city-County, Virginia, USA",0.17813736076878445,0.006791194243725358,0.42404958853155333,0.2539020871598677,0.13711976929606914,0.32692016386441025,0.5449224397060126,0.12815739642957713,51775
"Hardee County, Florida, USA",0.1257802746566791,0.0010143570536828963,0.37414169787765267,0.37070848938826484,0.12835518102372043,0.33550162621966506,0.5706780085063796,0.09382036527395528,12049
"Fannin County, Georgia, USA",0.18152234304309905,0.007460909595999668,0.5175013889991269,0.23442336693388344,0.05909199142789103,0.17987651497827553,0.681454379144752,0.13866910587697248,13111
"Washington County, Florida, USA",0.16630530795792153,0.0008030193527664022,0.37749939773548546,0.27543563799887605,0.1799566369549505,0.3175013153489264,0.5524943798727696,0.13000430477830394,12133
"Adair County, Missouri, USA",0.17198784482418333,0.00078929713090493,0.35352618493231913,0.25107541734085764,0.2226212557717349,0.45050081528069025,0.4640111809923123,0.08548800372699739,29001
"Lyon County, Minnesota, USA",0.16175373866624856,0.0008635239627899678,0.44879695411547654,0.3008595988538678,0.08772618440161714,0.32633271366125677,0.5753404009445816,0.09832688539416169,27083
"Todd County, Minnesota, USA",0.1350264718761204,0.0023088252856176073,0.4911428685163797,0.3125273675411012,0.05899446678078107,0.24468721939539065,0.6495560211513519,0.10575675945325745,27153
"Barbour County, Alabama, USA",0.21196405241696042,0.00245457064808583,0.29320242289876874,0.32784354091610896,0.16453541312007608,0.3843947217441189,0.47121820615796545,0.14438707209791568,01005
"Posey County, Indiana, USA",0.14319592110983637,0.0030038338405596657,0.5057507608394933,0.30409865222718496,0.04395083198292558,0.22336620262954407,0.6585943542150037,0.11803944315545234,18129
"Macon County, Tennessee, USA",0.14719083112927772,0.005129438166225856,0.4431353690791054,0.3358980524164466,0.0686463092089445,0.23179513184584188,0.6622210953346852,0.1059837728194728,47111
"Lauderdale County, Tennessee, USA",0.18743603873100853,0.004093521215460916,0.34086436274895743,0.3000865937180191,0.16751948358655389,0.3412518671999223,0.5235387654796902,0.13520936732038738,47097
"Otsego County, Michigan, USA",0.17428046159703703,0.004383074570666225,0.48275150246722265,0.2773706955015754,0.061214265863498804,0.27460546209751147,0.6060940019703666,0.11930053593212202,26137
"Iosco County, Michigan, USA",0.21278471931371432,0.0029519981559688246,0.4743206178073189,0.24477799662570088,0.06516466809729705,0.2355950206422266,0.6028575264573799,0.16154745290039368,26069
"Prentiss County, Mississippi, USA",0.16233714331388396,0.002158100871233312,0.399568379825753,0.33218767484613543,0.10374870114299424,0.27866013556973923,0.5912127059522041,0.13012715847805667,28117
"Bremer County, Iowa, USA",0.13884084784619824,0.002252342838756382,0.49535454289506475,0.2730563487913761,0.09049591762860458,0.2860963891227905,0.6308385754618845,0.08306503541532499,19017
"Manistee County, Michigan, USA",0.1577212940523276,0.005849496789344055,0.4549549241140944,0.26975758455737275,0.11171670048686123,0.2766820186593674,0.5965016304488594,0.12681635089177307,26101
"Cherokee County, Alabama, USA",0.16576576576576674,0.005765765765765764,0.43883883883883784,0.3208408408408409,0.0687887887887887,0.21280129056747016,0.653539571076105,0.1336591383564248,01019
"Chattooga County, Georgia, USA",0.19045706482448405,0.0008836051088440838,0.35633384207566876,0.31942324684713613,0.13290224114386698,0.30040033608461447,0.5358078386793852,0.1637918252360004,13055
"Audrain County, Missouri, USA",0.16655433532886707,0.00222019585299132,0.3808428814970455,0.3233556674463785,0.12702691987471762,0.29967047877495656,0.5494766427602243,0.15085287846481907,29007
"Grant County, Kentucky, USA",0.15374428124247547,0.0019263183241030584,0.41648607432378193,0.34842282687214055,0.07942049923749896,0.2810712428497141,0.5776391055642224,0.14128965158606346,21081
"Hickman County, Tennessee, USA",0.15357372826786833,0.002817128139085639,0.39319059884095325,0.30054732775273674,0.14987121699935613,0.2848845651226951,0.5814820192633461,0.13363341561395878,47081
"Routt County, Colorado, USA",0.16221535001405718,0.004096550062251498,0.48226836419133245,0.24282099682718178,0.10859873890517714,0.3055581547674746,0.5865069710863664,0.10793487414615895,08107
"Jackson County, Oklahoma, USA",0.17135416666666772,0.006891025641025634,0.4253205128205115,0.3120192307692309,0.0844150641025643,0.2770593625903674,0.6160268811729969,0.1069137562366357,40065
"Yates County, New York, USA",0.14257497581425302,0.003063527894227668,0.4046275395033869,0.33501289906481735,0.11472105772331513,0.3225326254155709,0.5702376817347297,0.10722969284969958,36123
"Milam County, Texas, USA",0.1733681462140992,0.00972082747539667,0.42602932315726016,0.3448081944165497,0.046073508736694205,0.24975044919145564,0.6282192054302251,0.12203034537831928,48331
"Crook County, Oregon, USA",0.15226337448559638,0.018683127572016473,0.49580246913580284,0.27868312757201646,0.05456790123456791,0.1938482840470772,0.6720898031846507,0.13406191276827198,41013
"Goochland County, Virginia, USA",0.12580246913580267,0.007325102880658436,0.5191769547325102,0.26069958847736613,0.08699588477366255,0.22887996941896027,0.6874522171253821,0.08366781345565753,51075
"Miller County, Missouri, USA",0.16905409244004324,0.0015420200462606005,0.47875664488901576,0.30621271760743424,0.04443452501724617,0.2335217522963559,0.6388916927425059,0.12758655496113827,29131
"Randolph County, Missouri, USA",0.16836816720257197,0.0066720257234726636,0.3684887459807081,0.32962218649517616,0.1268488745980711,0.32328497664125905,0.5272682567002706,0.14944676665847054,29175
"Cleburne County, Arkansas, USA",0.1905988409529938,0.0029781068898905344,0.4741629104958147,0.26754668383773356,0.06471345782356734,0.16893694036959422,0.6678414936178324,0.16322156601257337,05023
"Teller County, Colorado, USA",0.17738854797415332,0.004632828057056938,0.4986385987727073,0.2486690779046612,0.07067094729142122,0.21929700401037963,0.6242981835338521,0.1564048124557682,08119
"White County, Indiana, USA",0.15585735778473497,0.002277070711177978,0.46297726995486543,0.3172447444394751,0.06164355710974665,0.24081447507686038,0.6264805201350743,0.13270500478806535,18181
"Rowan County, Kentucky, USA",0.1659522892943779,0.0040012693508270246,0.3796320856774013,0.26808378639539,0.18233056928200378,0.3937843585427279,0.49599875837161717,0.11021688308565501,21205
"Cassia County, Idaho, USA",0.10217009277044367,0.0035146511913032807,0.4462789652213003,0.3900854141975569,0.0579508766193958,0.2581482709092913,0.6552867086509785,0.08656502043973013,16031
"Aibonito Municipio, Puerto Rico, USA",0.17940158762466923,0.005129248931406474,0.3496030938326889,0.41437003867290845,0.05149603093832689,0.43713256210885626,0.4319647259624503,0.13090271192869338,72009
"Union County, Georgia, USA",0.15337898834803987,0.004465127172706429,0.5300365411725949,0.22532252450378062,0.08679681880287805,0.15693384235190572,0.7011488279940595,0.1419173296540349,13291
"Somerset County, Maryland, USA",0.162962068132399,0.0007248127567045176,0.3267294837722476,0.23290649915438535,0.27667713618426354,0.4347519398071948,0.45516106277921503,0.11008699741359022,24039
"Nicholas County, West Virginia, USA",0.15571255551069801,0.00621719822365766,0.46378683891804623,0.32204279370205907,0.05224061364553899,0.22834645669291345,0.6230616878411669,0.14859185546591958,54067
"Burke County, Georgia, USA",0.18034748875407522,0.003961867029837808,0.35689818827122305,0.39280260822912794,0.06598984771573592,0.3320077442310717,0.5642300245931653,0.10376223117576293,13033
"Uvalde County, Texas, USA",0.16915482783530036,0.0011236856890601199,0.3286780640500844,0.42728148326510856,0.07376193916044649,0.34525717239596715,0.5455673300594476,0.10917549754458525,48463
"Waushara County, Wisconsin, USA",0.16243323684103247,0.0026093692665226033,0.4786561748277408,0.25612590206710967,0.10017531699759435,0.24167706034730835,0.6275064760625538,0.13081646359013777,55137
"Jefferson County, Oregon, USA",0.14365302079894343,0.0045394519643446665,0.3885770881479036,0.33670353251898333,0.126526906569825,0.30760528616239063,0.5497506042063036,0.14264410963130572,41031
