longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education
"Yankton Reservation, USA",0.8624577226606539,0.1776775648252533,0.04825253664036077,0.08568207440811738,0.06809470124013546,0.023900789177001166,0.027302318280865934,0.045310003575231905,0.027854347588075423
"Ohkay Owingeh, USA",0.8988597972972971,0.1391469594594594,0.054898648648648615,0.04455236486486485,0.04624155405405404,0.04835304054054055,0.02749215841663255,0.061805328946930305,0.07269572325703748
"Hopi Reservation and Off-Reservation Trust Land, USA",0.881811511039644,0.07593063666791892,0.03791953887169409,0.022160166887011574,0.048006686044615964,0.005763783736291373,0.0319650609390969,0.05320539565692327,0.0312972230236832
"Salt River Reservation, USA",0.7777924693954642,0.08624942026271092,0.03227455210723209,0.041680278721339746,0.017274091759254935,0.02729504978211629,0.02619382911409185,-0.025580412027424046,-0.020951810657623308
"Fort Hall Reservation and Off-Reservation Trust Land, USA",0.8657587548638133,0.1261812117843246,0.032518065591995535,0.07615341856586984,0.03640911617565313,0.013618677042801557,0.12337864110283903,0.03218153340975613,0.02786385834078665
"Lummi Reservation, USA",0.911464912429768,0.1893388820390234,0.06589969153576918,0.09521764005037643,0.07447733848426429,0.01964390350438275,-0.004629982705125046,0.04000972218631821,-0.0006132025803814584
"Red Lake Reservation, USA",0.8393004762672057,0.04082800454183447,0.010888853604227706,0.019270366269614238,0.017713298916597002,0.0038443393556232275,0.03434606935195028,0.011489525900872613,0.018748997315101077
"Nanakuli Hawaiian Home Land, USA",0.926319208699588,0.08822758120642647,0.031058137825499516,0.04289714876354832,0.023547969792661317,0.021782462650216827,0.04311594096300042,0.024727876494159168,-0.006871110151952808
"Mille Lacs Reservation and Off-Reservation Trust Land, USA",0.8889550049731452,0.16212189916836645,0.05686253738708617,0.06452363771407607,0.06535285236464852,0.03224540908964183,0.008054997868865876,0.01813184193247494,0.005558475901290098
"Sandia Pueblo, USA",0.7764616310617051,0.15539133892220955,0.06894830384789738,0.06408287257278535,0.05918316978858349,0.03212529656084072,0.019543734259803824,-0.0014465578935056733,-0.030360381932861148
"Taos Pueblo and Off-Reservation Trust Land, USA",0.9120292572359243,0.24547574883702575,0.12502474355973697,0.1205332339561282,0.10773014273630557,0.017212372144591974,-0.0261681413039363,-0.005785638177531249,0.006434655151162649
"Omaha Reservation, USA",0.9253676390233232,0.19797054816085932,0.06046868385063879,0.05903156971693263,0.08689293069491309,0.052046047749013384,0.0420713769390586,0.11542582116590275,0.04065250251115394
"Northern Cheyenne Indian Reservation and Off-Reservation Trust Land, USA",0.8872075661695072,0.15820748746872024,0.0614950096197096,0.06821788828431173,0.06552861747864819,0.024460981705760356,0.023791303911471995,0.10464980267584559,0.045067345785609315
"Muckleshoot Reservation and Off-Reservation Trust Land, USA",0.886908094418414,0.14539663869884523,0.044904561249509395,0.07583875806043724,0.04681798812481795,0.022739892513590054,0.042965072529666415,-0.01152271185114151,0.010287877426614418
"Fond du Lac Reservation and Off-Reservation Trust Land, USA",0.9073043632528288,0.15582829067097817,0.054141977433683056,0.053869241342662834,0.06578003437386143,0.03617901495445383,0.01930693753833923,0.07094501358646746,0.03540907059449352
"Mescalero Reservation, USA",0.8111969111969112,0.14401544401544397,0.0166023166023166,0.0359073359073359,0.09305019305019308,0.015057915057915058,-0.05836835354039538,0.11866885643593582,0.011686820057857135
"Laguna Pueblo and Off-Reservation Trust Land, USA",0.9019403887603406,0.07377351178948183,0.004517914194875393,0.023058766878724383,0.03222066677996939,0.018494078130788082,0.038805950617157525,0.07162029847291823,-0.009796460257176277
"Kickapoo (KS) Reservation, USA",0.9342789065616423,0.1536692021173312,0.04605110403304719,0.06369360537381158,0.06577179398748426,0.0242038027560355,0.016947292573696426,0.03858720371769164,-0.008073480192924379
"Spirit Lake Reservation, USA",0.853806473937066,0.15132727031652335,0.04791004064071609,0.054581716170956134,0.07686308677587021,0.019882467369697163,-0.01006232111699179,0.027060845646893095,0.0009473685315710065
"San Felipe Pueblo, USA",0.7742071881606765,0.11331923890063435,0.030866807610993682,0.04228329809725162,0.04947145877378439,0.02156448202959832,0.05632281238887915,0.08298879600778673,0.02792711076824791
"St. Regis Mohawk Reservation, USA",0.96913985554826,0.25607353906762964,0.09586342744583058,0.0840446487196323,0.0370978332239002,0.13493105712409717,0.039827134964883104,0.2634388760392046,0.1449012421152866
"Menominee Reservation and Off-Reservation Trust Land, USA",0.9483626696353501,0.16089944953108365,0.06257200813108862,0.04281594105750222,0.09602781906821879,0.022055689405362424,0.0195235163756049,0.05811691270527758,0.03756307274194277
"Rocky Boy's Reservation and Off-Reservation Trust Land, USA",0.8363706474731724,0.1553231988815744,0.0168842321962161,0.06202561010270156,0.04686787061290646,0.04642971816596638,0.0532193295687422,0.09361986703297397,0.023281484061683427
"Waimanalo Hawaiian Home Land, USA",0.9054285181286452,0.21660603362056594,0.08554340969209662,0.09630298060580673,0.0844816790407871,0.035821373973972025,-0.023998649571400077,0.05252936489800494,0.05839350516105273
"Pueblo of Pojoaque and Off-Reservation Trust Land, USA",0.9045267112355396,0.2694727099231172,0.10672458900831867,0.11373859868815064,0.10594401286059378,0.0497900983743728,0.00650594783967362,-0.0016547229790566664,-0.019672973979609168
"Lac du Flambeau Reservation, USA",0.9181287202597938,0.24617073623036642,0.09148158185656866,0.11123342608059038,0.10783489105315967,0.027102419096616318,0.03859986830894502,0.015501592937442632,0.013741878746556926
"Jicarilla Apache Nation Reservation and Off-Reservation Trust Land, USA",0.8543828005260296,0.12427316036391077,0.010820624782895194,0.037627454880731076,0.08426203428726854,0.0023836711959112295,0.06393658889935694,0.03738689196319395,0.016930893087553227
"Pascua Pueblo Yaqui Reservation and Off-Reservation Trust Land, USA",0.7526865428274743,0.060733805041971387,0.01862784757499586,0.03674224541146482,0.014078761638607698,0.009912797991898877,-0.08622954570387953,-0.03191661304167964,0.005233820919936787
"Torres-Martinez Reservation, USA",0.19901898399784518,0.04214023798747744,0.018251677837931714,0.007679225868156006,0.022277339478516706,0.012183672640804728,0.04051352717707024,-0.0036025464154919792,0.025929431380657293
"L'Anse Reservation and Off-Reservation Trust Land, USA",0.9096773394849149,0.14050975389905734,0.049485185642680556,0.06854442606302363,0.04369578999890594,0.02826953783712781,0.055267543624994975,0.05828721985231938,0.039799022134876086
"Warm Springs Reservation and Off-Reservation Trust Land, USA",0.8578773854504089,0.1184053978684333,0.03235167079991055,0.0660592297644331,0.04618755382767751,0.00615861427632269,0.1106661730490357,0.0944020786232894,-0.05289160505460824
"Fort Belknap Reservation and Off-Reservation Trust Land, USA",0.8765606295571859,0.14940832166142978,0.02753166177226766,0.06135845564619098,0.055859285060706934,0.032190580954531825,0.06242046268588575,0.16775197332126587,0.046376912947868054
"Isleta Pueblo, USA",0.8943391551222123,0.1369982733252637,0.05661026456590231,0.05604024680190839,0.057201513082193976,0.023756513441161344,0.00516661007015895,0.031403129565957644,0.04831722385075902
"Acoma Pueblo and Off-Reservation Trust Land, USA",0.8919862471701475,0.11304452840431997,0.028607906226128802,0.03795477554783225,0.05989443854511338,0.015195314311374252,-0.0070752049543446605,0.04653784784682892,0.02944124612796481
"Washoe Ranches Trust Land, USA",0.9114867543625734,0.1579147967401365,0.05827159890768307,0.06449141896521525,0.058667110566463496,0.03475626720845775,-0.018546012037865434,-0.009928539263601877,-0.01578915219837096
"Swinomish Reservation and Off-Reservation Trust Land, USA",0.9451882500538582,0.38002623208424685,0.1404319423147597,0.1629525668157798,0.15602545906147436,0.06104820620699269,0.013086742271118168,0.022785616610355053,0.003674008193527978
"Hoopa Valley Reservation, USA",0.9285714285714286,0.18457142857142855,0.028000000000000008,0.09371428571428571,0.06171428571428573,0.029142857142857154,-0.003077007192846093,0.05465712480559859,0.022533837966562983
"Santo Domingo Pueblo, USA",0.8495078872653401,0.042926395721663374,0.008776035930195563,0.013402691093325507,0.009802481826859536,0.019721222801478335,0.0365580371478077,0.03503625527105142,-0.006045437706152015
"Lac Courte Oreilles Reservation and Off-Reservation Trust Land, USA",0.9361891427147476,0.1934609861947658,0.056059089080756,0.05956423743211776,0.09796475618581564,0.03593199257683242,-0.02709584510712071,-0.040483661215508004,-0.015356169092798633
"Umatilla Reservation and Off-Reservation Trust Land, USA",0.9042891515421458,0.14365152747228663,0.0547071971755591,0.07269502821580492,0.051412536205422806,0.019543963051058894,0.02040036311308291,-0.009140878540216807,0.005181470331776794
"Winnebago Reservation and Off-Reservation Trust Land, USA",0.8982401313151296,0.1577265266185818,0.042474242237917736,0.04311317375194479,0.07984505242446437,0.034768300442172696,0.03841958873999718,0.06978751787715382,0.006411676794826925
"Cattaraugus Reservation, USA",0.8985788872460283,0.15856559850023724,0.05539242103905556,0.06854010345415269,0.057426036729448515,0.03259945831663603,0.10305170129137031,0.10627495454697122,0.029242527275426596
"Spokane Reservation and Off-Reservation Trust Land, USA",0.8562670299727518,0.11852861035422348,0.046321525885558594,0.05108991825613084,0.05313351498637602,0.01430517711171662,0.05423904843924643,0.08107328394027533,0.0423210320826931
"Waianae Hawaiian Home Land, USA",0.9237271549745654,0.0972205997296518,0.025996370707229224,0.032863340141306874,0.03688634017352965,0.02747091941481527,0.029700169520370134,0.09877858798991154,0.021990292497446016
"Crow Creek Reservation, USA",0.8393881716631846,0.09608781045599898,0.015540449373591123,0.04132738598719506,0.03833989535870689,0.01642052911009705,-0.0021720745124252927,0.05851054739239123,0.010655395782685838
"Jemez Pueblo, USA",0.8675149700598802,0.09580838323353295,0.023952095808383228,0.04341317365269462,0.04940119760479044,0.0029940119760479035,0.021929946636370823,-0.007950143340426527,0.013228309797501593
"Pyramid Lake Paiute Reservation, USA",0.8810522132247006,0.09169109245367381,0.025897958169804763,0.05742709523572955,0.020410850017387853,0.013853147200556417,-0.03513411864875582,0.01613715364507476,-0.01580528160618809
"Bishop Reservation, USA",0.9081081081081082,0.07644787644787643,0.015444015444015441,0.013899613899613892,0.04015444015444014,0.022393822393822392,0.09110112499539857,-0.024235679881752348,0.019639990146025695
"Fort Yuma Indian Reservation, USA",0.8132154708404428,0.08951494517180629,0.02592896112933714,0.03573890099719353,0.0528870610688247,0.0008889831057880952,-0.09275313332026625,0.09146684572722699,0.04791515184732199
"Nambe Pueblo and Off-Reservation Trust Land, USA",0.8966003506364815,0.19166857229971798,0.08323805168076837,0.07998461634409501,0.07348467524548018,0.03819928071014281,0.011652175879184434,0.09077990130301555,0.02612129678580019
"San Ildefonso Pueblo and Off-Reservation Trust Land, USA",0.9617074701820465,0.20213433772755807,0.07470182046453232,0.10169491525423731,0.07658505963590712,0.023854362837413684,-0.010216373998054085,0.12403611307841472,0.05523692588743779
"Anahola (Residential) Hawaiian Home Land, USA",0.9055541891949174,0.10993572846352541,0.04860372103097936,0.04547812728988578,0.04911533603424963,0.015342265139389995,0.01883122185688868,0.025285162892055735,0.009563234058870586
"Fort Mojave Reservation and Off-Reservation Trust Land, USA",0.8658946534110676,0.18205065960555128,0.06290608668299702,0.08124738111274092,0.07609915177588708,0.024704126716923284,-0.0077932155645557,0.012656912785734914,0.04931828607260053
"Makah Indian Reservation, USA",0.8988432507619611,0.13533079687169733,0.08347652068375373,0.012907316873606474,0.11479193514294865,0.0076315448551421295,0.10168720718587809,0.08445556584585913,0.07229189635920247
"Ute Mountain Reservation and Off-Reservation Trust Land, USA",0.8934650451464826,0.09314135153771866,0.04097998495606605,0.05062130446806147,0.01897314765446106,0.023546899415196162,-0.044397815274424324,-0.011922433310614614,-0.04258151076818788
"Lower Brule Reservation and Off-Reservation Trust Land, USA",0.8406325480325331,0.11524526926033919,0.07986390761296466,0.01883090326828927,0.08709007054581447,0.00932429544623546,-0.028694454098229905,0.05903022434621086,0.08105084473713942
"Sault Ste. Marie Reservation and Off-Reservation Trust Land, USA",0.8879971231108286,0.1848637977760338,0.03627871565234224,0.03753641230735192,0.0492904590588228,0.09803692640985909,-0.05757757419314158,0.1856143643186222,0.03045463034659756
"Picuris Pueblo, USA",0.8665899942495687,0.12765957446808512,0.04025301897642323,0.040828062104657864,0.05175388154111559,0.035077630822311676,-0.023638106590051722,0.035599829078090006,0.0040045766590389095
"Keaukaha Hawaiian Home Land, USA",0.9410828025477705,0.15605095541401276,0.05493630573248408,0.07085987261146495,0.05095541401273884,0.034235668789808896,0.03882613106879307,0.078544441694162,0.0031307886268867255
"Ho-Chunk Nation Reservation and Off-Reservation Trust Land, USA",0.9082124125172891,0.12707046032263494,0.03850955566216574,0.05862315824390486,0.039355396952026514,0.029091905126703593,0.06253600630393619,0.09137899299069316,0.03615361186708462
"Kanehili Hawaiian Home Land, USA",0.9327671620665251,0.11889596602972397,0.006369426751592357,0.039631988676574664,0.05732484076433122,0.021939136588818117,-0.03328301886792462,0.008251572327044016,-0.016981132075471698
"Annette Island Reserve, USA",0.9219190968955786,0.08560677328316085,0.024459078080903102,0.024459078080903102,0.048918156161806226,0.012229539040451553,0.05289505274180761,0.12030155203092144,0.061757719714964354
"Bad River Reservation, USA",0.8962711864406779,0.12542372881355926,0.02711864406779661,0.044745762711864416,0.064406779661017,0.016271186440677977,0.057164541344351116,0.11404092632125787,-0.008222602823120671
"Prairie Band of Potawatomi Nation Reservation, USA",0.9457962710091955,0.1544491458293922,0.027092702387516966,0.059747518496984314,0.0614538757472205,0.03324775158518736,-0.030808972245804478,0.0511362292185909,0.029055743771623815
"Quinault Reservation, USA",0.908481710187467,0.057375460360534994,0.024871929775980954,0.013535292000110765,0.03758203417052032,0.0062581341899039114,-0.007128149377440662,0.03495788203857488,0.04861609570942711
"Pueblo de Cochiti, USA",0.9322776177778569,0.24500229575491203,0.09762271653423951,0.10263916763475102,0.10649628967979312,0.035866838440367844,0.023970865774879724,0.09394209992926439,0.021324744584453603
"Pala Reservation, USA",0.8362142357035497,0.17608794133816114,0.07436465510213687,0.12867526451726377,0.025973371717569922,0.021439305103327446,0.06883789836453846,0.05022061059310007,0.031830951776694795
"Waiehu Hawaiian Home Land, USA",0.9776599772813329,0.1590306702006816,0.04884513441878077,0.05225293449450966,0.0817872018174934,0.024990533888678532,-0.018469191951317798,0.08302986451243563,0.028235852257065923
"Hollywood Reservation, USA",0.9069053836857848,0.17983753557580606,0.10281757694753638,0.08635386248858146,0.07255397820403578,0.020929694883188847,-0.0261260737330119,-0.06267047647523516,-0.007783333260884914
"Red Cliff Reservation and Off-Reservation Trust Land, USA",0.8557919621749409,0.09219858156028364,0.04137115839243496,0.02245862884160756,0.060283687943262367,0.009456264775413706,0.15740627146923147,0.0716029541662577,-0.00556359799784082
"Hoolehua-Palaau Hawaiian Home Land, USA",0.9507072388124752,0.2533326610159585,0.09593482854040836,0.11807615480793913,0.11177228877710273,0.023484217430916745,0.0333422948174823,0.09104641968126548,-0.06442851707445907
"Duck Valley Reservation and Off-Reservation Trust Land, USA",0.7400023183030022,0.11301727135736646,0.024829025153587585,0.059290599281326066,0.034635446852903665,0.019091225223136662,-0.1378552693583598,-0.03374642574685896,0.04761481349753257
"Kaupea Hawaiian Home Land, USA",0.9414634146341463,0.29407665505226477,0.0759581881533101,0.11777003484320557,0.09547038327526132,0.08083623693379789,-0.01919087350003912,0.21092912337782382,0.08895420728526063
"Hualapai Indian Reservation and Off-Reservation Trust Land, USA",0.8170134810261048,0.1227871965848906,0.02398793213742181,0.02599198880196671,0.07824272854145614,0.01855247924146772,0.02132707111681853,0.07124956725756967,-0.0036861574484060335
"San Pasqual Reservation and Off-Reservation Trust Land, USA",0.85048539832004,0.19395647398601223,0.0877693508107959,0.10367490629515869,0.05855687760732189,0.031724690083531654,0.0341118582342137,0.16397384942242355,0.08910053402686448
"Tule River Reservation and Off-Reservation Trust Land, USA",0.8580613230894731,0.2508430046189942,0.10780627315001595,0.07230214022222854,0.10686728431596103,0.07167358008080464,-0.09474551422613775,0.17435688547421727,0.10115152758800408
"Morongo Reservation and Off-Reservation Trust Land, USA",0.8365170502558322,0.10484255869237719,0.06360314514866622,0.06744088043165192,0.032618146676277666,0.00478353158444757,0.011818669014961647,-0.0006324735584802982,-0.04061333094565797
"Waiohuli (Residential) Hawaiian Home Land, USA",0.9376443418013856,0.18013856812933024,0.047729022324865276,0.06235565819861432,0.07236335642802157,0.045419553502694374,0.05377442181923209,0.023880258298776574,-0.006251160487714298
"Yurok Reservation, USA",0.8854441899582368,0.14241307058522532,0.04442493880151401,0.07268817341740665,0.03683796608363467,0.032886931084184015,-0.01833871339279758,0.19547559488452707,0.07745938208930392
"Yavapai-Apache Nation Reservation, USA",0.8141367953314025,0.1012695049998974,0.0658239569795741,0.01778809585489301,0.02223512860456614,0.06124628054043822,-0.01960649293997374,-0.037047860611002265,-0.07353095509053173
"Tesuque Pueblo and Off-Reservation Trust Land, USA",0.8771676300578034,0.2608381502890173,0.1098265895953757,0.10765895953757218,0.1098265895953757,0.04335260115606937,0.05542521994134875,0.13700513196480946,-0.03206103372434009
"Ysleta del Sur Pueblo and Off-Reservation Trust Land, USA",0.6883874964653408,0.07304688048093355,0.021331074522430746,0.021771561188144307,0.03206805287238893,0.01920726642040032,-0.09667771991682117,0.05517406147180387,0.030273367891534345
"Shakopee Mdewakanton Sioux Community and Off-Reservation Trust Land, USA",0.9833833892947123,0.5926885237689535,0.1827098805435535,0.21881013404158553,0.20612552863312436,0.1677528610942436,-0.0016472538989956709,0.001072465886534868,0.15955003893066694
"Fort McDowell Yavapai Nation Reservation, USA",0.7662517289073304,0.08160442600276623,0.023513139695712306,0.023513139695712306,0.03181189488243429,0.026279391424619637,0.15206540768056043,0.10848511938019148,0.023596677468618467
"Sac and Fox/Meskwaki Settlement and Off-Reservation Trust Land, USA",0.8927439084624513,0.12972140298616597,0.029205636431447985,0.04935313833536517,0.04986382788147963,0.030504436769321172,0.08074648882411573,-0.02612764607889248,-0.015245322891698932
"Tuscarora Nation Reservation, USA",0.8872549019607843,0.0522875816993464,0.0,0.0,0.0522875816993464,0.0,0.04259536229769334,0.09221902017291066,0.0
"Rincon Reservation and Off-Reservation Trust Land, USA",0.8148148148148149,0.3143631436314363,0.0036133694670280035,0.1598915989159892,0.11111111111111112,0.043360433604336036,-0.0009282064170228477,0.06266231046326542,-0.004041216386026639
"Papakolea Hawaiian Home Land, USA",0.9477178423236514,0.23319502074688797,0.10373443983402489,0.09460580912863069,0.0937759336099585,0.044813278008298756,-0.0132754393983463,0.020926698680469397,0.000688553977289591
"Maricopa (Ak Chin) Indian Reservation and Off-Reservation Trust Land, USA",0.7097210963881432,0.07167826898088368,0.015071467268439123,0.020327743312545568,0.03468229754335082,0.016668228124987264,-0.0022568930947900467,0.01793925532477912,0.033309986333902905
"Princess Kahanu Estates Hawaiian Home Land, USA",0.9112205730367305,0.11666750948321428,0.05535887093333081,0.043390429276207246,0.0669791835127122,0.006297896694294827,0.0546464948196036,-0.010156775264026141,-0.047300573049891444
