longname,Within 10km of Hospital %,Mean distance to nearest Hospital
"San Carlos Unified District, Arizona, USA",0.8875477275526543,1.0
"Alpine Independent School District, Texas, USA",0.8931739773287334,1.0
"Lorena Independent School District, Texas, USA",0.17597042513863217,1.0
"Sulphur Public Schools, Oklahoma, USA",0.9065812176485087,1.0
"Valley City Public School District 2, North Dakota, USA",0.9135421805624075,1.0
"Centerville-Abington Community Schools, Indiana, USA",0.8634513383495744,1.0
"Cass City Public Schools, Michigan, USA",0.7219343696027634,1.0
"Wheatland Elementary School District, California, USA",0.4538613372810264,1.0
"Lakeview School District, Pennsylvania, USA",0.045897594077729795,1.0
"New Durham Township Metropolitan School District, Indiana, USA",0.011474398519432449,1.0
"Luling Independent School District, Texas, USA",0.8948148148148148,1.0
"Benson Unified School District, Arizona, USA",0.6436157075821191,1.0
"Pike-Delta-York Local School District, Ohio, USA",0.17134033353922173,1.0
"Montgomery County R-II School District, Missouri, USA",0.0,1.0
"Pratt Unified School District 382, Kansas, USA",0.9483312731767615,1.0
"North Mac Community Unit School District 34, Illinois, USA",0.0012363996043521265,1.0
"Springs Union Free School District, New York, USA",0.0,1.0
"Sauk Centre Public School District, Minnesota, USA",0.8828405295063714,1.0
"Mason County Central Schools, Michigan, USA",0.21518830525272548,1.0
"Plumsted Township School District, New Jersey, USA",0.06280971258671952,1.0
"Redwood Area School District, Minnesota, USA",0.8350068179000868,1.0
"Nelsonville-York City School District, Ohio, USA",0.9965290690467336,1.0
"Staunton Community Unit School District 6, Illinois, USA",0.9908222745876225,1.0
"Pleasant Plains Community Unit School District 8, Illinois, USA",0.6269378643184919,1.0
"Prairie du Chien Area School District, Wisconsin, USA",0.9227143034362982,1.0
"Walton-Verona Independent School District, Kentucky, USA",0.0,1.0
"Bentworth School District, Pennsylvania, USA",0.12332506203473946,1.0
"Marengo County School District, Alabama, USA",0.13061832629749193,1.0
"Brush School District RE-2J, Colorado, USA",0.8544822448472809,1.0
"Northeast School Corporation, Indiana, USA",0.25769995032290116,1.0
"Clay County School District, West Virginia, USA",0.0,1.0
"Sidney Elementary School District, Montana, USA",0.9591304347826087,1.0
"DeWitt School District, Arkansas, USA",0.5493850167722698,1.0
"Franklin City Public Schools, Virginia, USA",1.0,1.0
"Bloomingdale Borough School District, New Jersey, USA",0.9944078538585809,1.0
"Farmington Central Community Unit School District 265, Illinois, USA",0.00845560805769709,1.0
"Columbiana Exempted Village School District, Ohio, USA",0.11305970149253732,1.0
"Allendale County School District, South Carolina, USA",0.7979848239830825,1.0
"Calumet Public Schools, Michigan, USA",0.944126431060229,1.0
"Sandy Valley Local School District, Ohio, USA",0.0,1.0
"School Administrative District 64, Maine, USA",0.0,1.0
"Dover School District, Arkansas, USA",0.14865537848605578,1.0
"East Palestine City School District, Ohio, USA",0.0,1.0
"Graham County Schools, North Carolina, USA",0.0,1.0
"School Administrative District 55, Maine, USA",0.0,1.0
"Byram Township School District, New Jersey, USA",0.2177379172894868,1.0
"Twiggs County School District, Georgia, USA",0.0004986287708800798,1.0
"Kent City Community Schools, Michigan, USA",0.0,1.0
"Snake River School District 52, Idaho, USA",0.4767485350953746,1.0
"Madison-Grant United School Corporation, Indiana, USA",0.07596357739802918,1.0
"Fabens Independent School District, Texas, USA",0.0,1.0
"Center Moriches Union Free School District, New York, USA",0.0,1.0
"Comfort Independent School District, Texas, USA",0.04081887404818375,1.0
"Maple Valley Schools, Michigan, USA",0.01772784019975031,1.0
"Berlin-Boylston School District, Massachusetts, USA",1.0,1.0
"Riverside Township School District, New Jersey, USA",1.0,1.0
"West Oso Independent School District, Texas, USA",0.9551193899237405,1.0
"Winooski School District, Vermont, USA",1.0,1.0
"Gilbert Community School District, Iowa, USA",0.9489553359189291,1.0
"Watkins Glen Central School District, New York, USA",0.6978345224683941,1.0
"Sisseton School District 54-2, South Dakota, USA",0.5088883324987481,1.0
"Lake Chelan School District, Washington, USA",0.8734351527290937,1.0
"Southern Humboldt Joint Unified School District, California, USA",0.4282134803307442,1.0
"Fort Cherry School District, Pennsylvania, USA",0.5028191955895251,1.0
"Marshall Community Unit School District 2C, Illinois, USA",0.0,1.0
"Plainview-Elgin-Millville, Minnesota, USA",0.0,1.0
"Filer School District 413, Idaho, USA",0.5044491790951247,1.0
"Hallsville R-IV School District, Missouri, USA",0.21822511907746303,1.0
"Wahluke School District, Washington, USA",0.0,1.0
"Holtville Unified School District, California, USA",0.0022570532915360503,1.0
"Liberty County School District, Florida, USA",0.24805618259342865,1.0
"Clarendon School District 1, South Carolina, USA",0.03222974667669927,1.0
"Cannon Falls Public School District, Minnesota, USA",0.9084409883356328,1.0
"Wadena-Deer Creek School District, Minnesota, USA",0.8437029603612645,1.0
"Mayville School District, Wisconsin, USA",0.000501819094216535,1.0
"Kirtland Local School District, Ohio, USA",0.9747804265997491,1.0
"Southern Berkshire School District, Massachusetts, USA",0.4764056224899598,1.0
"St. Joseph-Ogden Community High School District 305, Illinois, USA",0.04685341037558096,1.0
"Antietam School District, Pennsylvania, USA",1.0,1.0
"Winslow, Maine, USA",0.9533215903371918,1.0
"Waterloo Local School District, Ohio, USA",0.0,1.0
"Silo Public Schools, Oklahoma, USA",0.6022684310018903,1.0
"Quincy Community School District, Michigan, USA",0.5186633039092056,1.0
"Northwestern Local School District (Wayne County), Ohio, USA",0.1751198586929094,1.0
"Sheridan School District 48J, Oregon, USA",0.0,1.0
"Sacaton Elementary District, Arizona, USA",0.519757606362833,1.0
"Godfrey-Lee Public Schools, Michigan, USA",1.0,1.0
"Kaw Valley Unified School District 321, Kansas, USA",0.5845959595959596,1.0
"Plainview Public Schools, Oklahoma, USA",0.8981937602627258,1.0
"White Cloud Public Schools, Michigan, USA",0.003412106659926703,1.0
"Perry County Schools, Mississippi, USA",0.05952982810920121,1.0
"Westby Area School District, Wisconsin, USA",0.08734673239792694,1.0
"Loudonville-Perrysville Exempted Village School District, Ohio, USA",0.0,1.0
"Northmor Local School District, Ohio, USA",0.36162408297495574,1.0
"Flora Community Unit School District 35, Illinois, USA",0.8192512016190235,1.0
"Ida Public School District, Michigan, USA",0.1305668016194332,1.0
"Regional School Unit 38, Maine, USA",0.3226622801467797,1.0
"Mount Gilead Exempted Village School District, Ohio, USA",0.9662110858010631,1.0
"Kingsley Area Schools, Michigan, USA",0.0,1.0
"Centralia R-VI School District, Missouri, USA",0.01533975659229209,1.0
"Illini West High School District 307, Illinois, USA",0.46334348046676815,1.0
"Lansing Central School District, New York, USA",0.6309312357269728,1.0
"Hannibal Central School District, New York, USA",0.07701091093631059,1.0
"Cashmere School District, Washington, USA",0.07765511990864103,1.0
"School Administrative District 29, Maine, USA",0.8197969543147208,1.0
"El Tejon Unified School District, California, USA",0.0,1.0
"Daingerfield-Lone Star Independent School District, Texas, USA",0.0,1.0
"West Boylston School District, Massachusetts, USA",0.9215437349244636,1.0
"Dillon Elementary School District, Montana, USA",0.8771907543815087,1.0
"Fairfield Township School District (Essex County), New Jersey, USA",1.0,1.0
"Lexington City School System, Tennessee, USA",1.0,1.0
"Henderson County School District in Lexington, Tennessee, USA",1.0,1.0
"Lytle Independent School District, Texas, USA",0.0,1.0
"Pocahontas County School District, West Virginia, USA",0.3567162282373872,1.0
"River Forest Community School Corporation, Indiana, USA",1.0,1.0
"Addison Community Schools, Michigan, USA",0.0,1.0
"River Rouge School District, Michigan, USA",1.0,1.0
"Clay Center Unified School District 379, Kansas, USA",0.6387687611294836,1.0
"Woodstown-Pilesgrove Regional School District, New Jersey, USA",0.06004325149472077,1.0
"Tuckahoe Union Free School District, New York, USA",1.0,1.0
"Salamanca City School District, New York, USA",0.0,1.0
"Wolf Branch School District 113, Illinois, USA",1.0,1.0
"Fall River Joint Unified School District, California, USA",0.2335794297352342,1.0
"Lawrence County School District, Arkansas, USA",0.7745385105028644,1.0
"Purcell Public Schools, Oklahoma, USA",1.0,1.0
"Onalaska Independent School District, Texas, USA",0.0,1.0
"Hillsboro-Deering Cooperative School District, New Hampshire, USA",0.03608313145480046,1.0
"Colusa Unified School District, California, USA",0.9826552735620456,1.0
"Federal Hocking Local School District, Ohio, USA",0.0711643922969009,1.0
"Campbell City School District, Ohio, USA",1.0,1.0
"Barnesville Exempted Village School District, Ohio, USA",0.8693710932516903,1.0
"Mountain View School District, Pennsylvania, USA",0.07266922094508302,1.0
"East Clinton Local School District, Ohio, USA",0.052813299232736574,1.0
"Sayre Area School District, Pennsylvania, USA",0.9649616368286446,1.0
"South Ripley Community School Corporation, Indiana, USA",0.0,1.0
"Redbank Valley School District, Pennsylvania, USA",0.0,1.0
"Taylor County School District, Georgia, USA",0.6796315250767656,1.0
"Pine River-Backus Public School District, Minnesota, USA",0.0,1.0
"Doddridge County School District, West Virginia, USA",0.0,1.0
"Stanley-Boyd Area School District, Wisconsin, USA",0.8491992312620116,1.0
"Edgemont Union Free School District, New York, USA",1.0,1.0
"Huntingdon Special School District, Tennessee, USA",0.8822247853389722,1.0
"Glen Ridge Borough School District, New Jersey, USA",1.0,1.0
"Stevensville Elementary School District, Montana, USA",0.0,1.0
"Sunnyvale Independent School District, Texas, USA",1.0,1.0
"Winnebago Community Unit School District 323, Illinois, USA",0.3879984613411976,1.0
"Millbrook Central School District, New York, USA",0.0,1.0
"Red Hill Community Unit School District 10, Illinois, USA",0.4621999743293544,1.0
"Pontiac-William Holliday School District 105, Illinois, USA",1.0,1.0
"Golf Elementary School District 67, Illinois, USA",1.0,1.0
"Buna Independent School District, Texas, USA",0.0,1.0
"Kountze Independent School District, Texas, USA",0.31620857950166964,1.0
"Butler Borough School District, New Jersey, USA",1.0,1.0
"Humphreys County School District, Mississippi, USA",0.6536929993577393,1.0
"Mansfield Township School District (Warren County), New Jersey, USA",0.7741935483870968,1.0
"Humboldt City School District, Tennessee, USA",1.0,1.0
"New Madrid County R-I School District, Missouri, USA",0.07666580910728069,1.0
"Blue Earth Area Public Schools, Minnesota, USA",0.5198816111182601,1.0
"DeKalb County Eastern Community School District, Indiana, USA",0.2379971682327198,1.0
"Evergreen Local School District, Ohio, USA",0.10879361400798249,1.0
"Shenango Area School District, Pennsylvania, USA",1.0,1.0
"Paris-Union School District 95, Illinois, USA",1.0,1.0
"C. A. Beard Memorial School Corporation, Indiana, USA",0.015461925009663703,1.0
"Eudora Unified School District 491, Kansas, USA",0.0027072321773881657,1.0
"Fredericktown Local School District, Ohio, USA",0.07753838214423946,1.0
"Glendive Elementary School District, Montana, USA",0.9752258064516129,1.0
"Halifax School District, Massachusetts, USA",0.24235385210994967,1.0
"Voorheesville Central School District, New York, USA",0.906871609403255,1.0
"Hoosick Falls Central School District, New York, USA",0.099470352667614,1.0
"Hart Public School District, Michigan, USA",0.22780721023388034,1.0
"Hoover-Schrum Memorial School District 157, Illinois, USA",1.0,1.0
"Madison School District, Michigan, USA",1.0,1.0
"Jackson County Central School District, Minnesota, USA",0.5336177915696922,1.0
"Callisburg Independent School District, Texas, USA",0.0517263675158412,1.0
"Williamsville Community Unit School District 15, Illinois, USA",0.3614489003880983,1.0
"Greene County School District, Alabama, USA",0.45886157826649415,1.0
"Ballard County School District, Kentucky, USA",0.0,1.0
"Delhi Central School District, New York, USA",0.7890513782839395,1.0
"Montrose Community Schools, Michigan, USA",0.0,1.0
"Stillwater Central School District, New York, USA",0.2723272068340668,1.0
"Gillespie Community Unit School District 7, Illinois, USA",0.36763754045307445,1.0
"Brigantine City School District, New Jersey, USA",0.9997407983411094,1.0
"Beardstown Community Unit School District 15, Illinois, USA",0.0,1.0
"West Bridgewater School District, Massachusetts, USA",1.0,1.0
"Gilford School District, New Hampshire, USA",0.878425769580465,1.0
"Salmon River Central School District, New York, USA",0.02117983367983368,1.0
"Stratham School District, New Hampshire, USA",1.0,1.0
"Pine River Area Schools, Michigan, USA",0.041867117409959693,1.0
"Lincoln County School District, Georgia, USA",0.0,1.0
"Kalama School District, Washington, USA",0.0,1.0
"Morris Area Public Schools, Minnesota, USA",0.806976441494208,1.0
"Franklin County School District, Mississippi, USA",0.3706840390879479,1.0
"Kane School District, Utah, USA",0.6387113603756358,1.0
"Sullivan Community Unit School District 300, Illinois, USA",0.0,1.0
"Pikeland Community Unit School District 10, Illinois, USA",0.6846776298616549,1.0
"Pleasants County School District, West Virginia, USA",0.0,1.0
"Addison Northwest Unified School District, Vermont, USA",0.0007836990595611285,1.0
"Grant Community Consolidated School District 110, Illinois, USA",1.0,1.0
"Port Jefferson Union Free School District, New York, USA",1.0,1.0
"Riverton Community Unit School District 14, Illinois, USA",0.5309722948248824,1.0
"Montabella Community Schools, Michigan, USA",0.0307109252483011,1.0
"Goldendale School District, Washington, USA",0.751274343223108,1.0
"Muldrow Public Schools, Oklahoma, USA",0.0,1.0
"Pelican Rapids Public School District, Minnesota, USA",0.0,1.0
"Benton County School District, Mississippi, USA",0.0,1.0
"Regional School Unit 39, Maine, USA",0.9506931729008632,1.0
"Greenwood School District 52, South Carolina, USA",0.07560497056899934,1.0
"Upper Deerfield Township School District, New Jersey, USA",1.0,1.0
"Dalton Local School District, Ohio, USA",0.7832286760858189,1.0
"Constantine Public School District, Michigan, USA",0.13771436051839245,1.0
"South Hunterdon Regional School District, New Jersey, USA",0.020945149888728892,1.0
"Ocosta School District, Washington, USA",0.25893441549941093,1.0
"Minford Local School District, Ohio, USA",0.11904138292299633,1.0
"Johnston City Community Unit School District 1, Illinois, USA",0.7083551597695128,1.0
"Frazier School District, Pennsylvania, USA",0.11109655443469148,1.0
"Riverside Elementary District, Arizona, USA",1.0,1.0
"Newport School District, Pennsylvania, USA",0.0,1.0
"Liberty Union-Thurston Local School District, Ohio, USA",0.11236397010620165,1.0
"Sutter Union High School District, California, USA",0.4133228429058484,1.0
"Red River Parish School District, Louisiana, USA",0.5809711286089239,1.0
"Northwest Arctic Borough School District, Alaska, USA",0.38438320209973753,1.0
"Blanco Independent School District, Texas, USA",0.0,1.0
"Anadarko Public Schools, Oklahoma, USA",0.9647970576645212,1.0
"Corinth Central School District, New York, USA",0.009854158454867954,1.0
"Sibley East School District, Minnesota, USA",0.514916546195295,1.0
"Green Forest School District, Arkansas, USA",0.10978175124901393,1.0
"Easton School District, Connecticut, USA",0.5368836291913215,1.0
"Park County School District RE-2, Colorado, USA",0.0,1.0
"Northwestern Consolidated School Corporation, Indiana, USA",0.16447368421052633,1.0
"Shelbyville Community Unit School District 4, Illinois, USA",0.9430263157894737,1.0
"Oceanport Borough School District, New Jersey, USA",1.0,1.0
"Rainier School District 13, Oregon, USA",0.6592075819402395,1.0
"Lake Region UHSD #24, Vermont, USA",0.005792522380200105,1.0
"Byron Community Unit School District 226, Illinois, USA",0.0,1.0
"Lake Region Union Elementary Middle School District, Vermont, USA",0.005792522380200105,1.0
"Lawrence County Community Unit District 20, Illinois, USA",0.8062178896061125,1.0
"Dunellen Borough School District, New Jersey, USA",1.0,1.0
"Southern Huntingdon County School District, Pennsylvania, USA",0.0,1.0
"Atwood Heights School District 125, Illinois, USA",1.0,1.0
"Regional School Unit 24, Maine, USA",0.08622280817402769,1.0
"Willow Springs R-IV School District, Missouri, USA",0.0,1.0
"Clarion-Limestone Area School District, Pennsylvania, USA",0.7598892405063291,1.0
"Independence Local School District, Ohio, USA",1.0,1.0
"Clay County School District, Tennessee, USA",0.5628545046827595,1.0
"Margaretta Local School District, Ohio, USA",0.7349604221635884,1.0
"Le Sueur-Henderson School District, Minnesota, USA",0.9097625329815303,1.0
"McKenzie Special School District, Tennessee, USA",1.0,1.0
"Michigan Center School District, Michigan, USA",0.9252805280528053,1.0
"Le Grand Union High School District, California, USA",0.0,1.0
"Conemaugh Township Area School District, Pennsylvania, USA",0.7979130894201558,1.0
"Orange School District, Massachusetts, USA",0.9418681463865768,1.0
"Estherville Lincoln Central Community School District, Iowa, USA",0.906183932346723,1.0
"Regional School District 12, Connecticut, USA",0.4575845665961945,1.0
"Washington-Nile Local School District, Ohio, USA",0.7162876784769963,1.0
"Mannford Public Schools, Oklahoma, USA",0.0,1.0
"Walker-Hackensack-Akeley School District, Minnesota, USA",0.0,1.0
"Wahoo Public Schools, Nebraska, USA",0.8672484463837101,1.0
"Wrightstown Community School District, Wisconsin, USA",0.0,1.0
"Montgomery Area School District, Pennsylvania, USA",0.6829429667857615,1.0
"Lexington Public Schools, Oklahoma, USA",0.4853096876654314,1.0
"Palmyra-Eagle Area School District, Wisconsin, USA",0.0,1.0
"Cobre Consolidated Schools, New Mexico, USA",0.08473454256586786,1.0
"Keystone School District, Pennsylvania, USA",0.17205726405090138,1.0
"Moniteau County R-I School District, Missouri, USA",0.0,1.0
"Clarion Area School District, Pennsylvania, USA",0.9429935039109107,1.0
"West Branch Area School District, Pennsylvania, USA",0.0,1.0
"Van Buren County Community School District, Iowa, USA",0.27235340939241176,1.0
"Union-North United School Corporation, Indiana, USA",0.4670738183749336,1.0
"Hamilton County Community Unit School District 10, Illinois, USA",0.6243526756074891,1.0
"Ironwood Area Schools, Michigan, USA",0.9659845867658783,1.0
"Brockway Area School District, Pennsylvania, USA",0.12054758107389686,1.0
"Bloomer School District, Wisconsin, USA",0.8786388408879436,1.0
"Forest City Community School District, Iowa, USA",0.0023936170212765957,1.0
"Minocqua Joint No. 1 School District, Wisconsin, USA",0.5761043108036189,1.0
"Oak Hill United School Corporation, Indiana, USA",0.3394116864102223,1.0
"Northern Cambria School District, Pennsylvania, USA",0.8543275632490013,1.0
"North Judson-San Pierre School Corporation, Indiana, USA",0.10823780325246601,1.0
"Marion County School District, Georgia, USA",0.0,1.0
"Haddon Heights Borough School District, New Jersey, USA",1.0,1.0
"East Alton School District 13, Illinois, USA",1.0,1.0
"Humboldt Community School District, Iowa, USA",0.8909939959973315,1.0
"Wittenberg-Birnamwood School District, Wisconsin, USA",0.0,1.0
"Medinah School District 11, Illinois, USA",1.0,1.0
"Iron Mountain Public Schools, Michigan, USA",1.0,1.0
"Berlin Borough School District, New Jersey, USA",1.0,1.0
"Bamberg School District 1, South Carolina, USA",0.0,1.0
"Ponder Independent School District, Texas, USA",0.04461661768634785,1.0
"Forest Area School District, Pennsylvania, USA",0.0,1.0
"Nicholas County School District, Kentucky, USA",0.748663816141101,1.0
"Montevideo Public School District, Minnesota, USA",0.9557190635451505,1.0
"Wheeler County School District, Georgia, USA",0.338776602864409,1.0
"Thousand Islands Central School District, New York, USA",0.008701472556894244,1.0
"Mountain View-Birch Tree R-III School District, Missouri, USA",0.692019282271023,1.0
"Trenton R-IX School District, Missouri, USA",0.8348292029470864,1.0
"Shenandoah School Corporation, Indiana, USA",0.15889603429796356,1.0
"Commerce City School District, Georgia, USA",1.0,1.0
"Mesabi East School District, Minnesota, USA",0.7926829268292683,1.0
"Zuni Public Schools, New Mexico, USA",0.9902144772117962,1.0
"East Carroll Parish School District, Louisiana, USA",0.6467354873307414,1.0
"Sharpsville Area School District, Pennsylvania, USA",1.0,1.0
"Sheldon Community School District, Iowa, USA",0.8723004694835681,1.0
"Labette County Unified School District 506, Kansas, USA",0.3434017988991811,1.0
"Gold Oak Union Elementary School District, California, USA",0.47623523093447906,1.0
"Greene County Community School District, Iowa, USA",0.6543524986566363,1.0
"Pipestone Area School District, Minnesota, USA",0.678086792959828,1.0
"Round Valley Unified District, Arizona, USA",0.8566438264140803,1.0
"North Salem Central School District, New York, USA",0.9970438054286482,1.0
"Union County-College Corner Joint School District, Indiana, USA",0.152781510346681,1.0
"Slaton Independent School District, Texas, USA",0.028091397849462366,1.0
"Briarcliff Manor Union Free School District, New York, USA",1.0,1.0
"Palmyra Borough School District, New Jersey, USA",1.0,1.0
"Warrenton-Hammond School District 30, Oregon, USA",0.6707005512975662,1.0
"Lake County School District R-1, Colorado, USA",0.9328940290478752,1.0
"Thomaston School District, Connecticut, USA",0.03228844342795641,1.0
"Booneville School District, Arkansas, USA",0.8797953964194374,1.0
"Freeburg Community Consolidated School District 70, Illinois, USA",0.20713804713804715,1.0
"Oconto School District, Wisconsin, USA",0.85598814495487,1.0
"Alva Public Schools, Oklahoma, USA",0.8497507074518259,1.0
"Paso Robles Joint Unified School District (9-12), California, USA",0.0,1.0
"Red Bud Community Unit School District 132, Illinois, USA",0.8647518878101402,1.0
"Lakeside School District (Chicot County), Arkansas, USA",0.4353925006743998,1.0
"Laurel School District, Pennsylvania, USA",0.562154136860575,1.0
"Gilmer County School District, West Virginia, USA",0.008234341252699784,1.0
"Atherton Community Schools, Michigan, USA",0.9715134332388281,1.0
"Newark Valley Central School District, New York, USA",0.0,1.0
"Hidalgo Independent School District, Texas, USA",0.8889939230249831,1.0
"Flippin School District, Arkansas, USA",0.0,1.0
"Mason Consolidated Schools, Michigan, USA",0.23188209843158464,1.0
"Gateway School District, Massachusetts, USA",0.10482123510292525,1.0
"Cloverdale Community Schools, Indiana, USA",0.0,1.0
"East Guernsey Local School District, Ohio, USA",0.3124237908142528,1.0
"Pikeville Independent School District, Kentucky, USA",1.0,1.0
"Bronson Community School District, Michigan, USA",0.027924630608648502,1.0
"Lee County School District, Kentucky, USA",0.0,1.0
"Strafford R-VI School District, Missouri, USA",0.10940889370932755,1.0
"Eastern Greene County School District, Indiana, USA",0.0058312991592080286,1.0
"Quantico Marine Corps Center School District, Virginia, USA",0.9435702658708627,1.0
"East Tallahatchie School District, Mississippi, USA",0.6067019400352733,1.0
"Southeast Dubois County School Corporation, Indiana, USA",0.03541383989145183,1.0
"Riverview School District, Arkansas, USA",0.7850644942294637,1.0
"St. Johnsbury School District, Vermont, USA",1.0,1.0
"Solon Community School District, Iowa, USA",0.21304347826086956,1.0
"Crystal City Independent School District, Texas, USA",0.0,1.0
"Archbold Area Local School District, Ohio, USA",0.0014965986394557824,1.0
"Hallettsville Independent School District, Texas, USA",0.6607701728126276,1.0
"Elliott County School District, Kentucky, USA",0.0,1.0
"Rappahannock County Public Schools, Virginia, USA",0.04940119760479042,1.0
"Jessieville School District, Arkansas, USA",0.0,1.0
"Grape Creek Independent School District, Texas, USA",0.2662673563844269,1.0
"Broken Bow Public Schools, Oklahoma, USA",0.0028590878148400272,1.0
"Oak Hill Union Local School District, Ohio, USA",0.08032675289312458,1.0
"Rumson Borough School District, New Jersey, USA",1.0,1.0
"Durand School District, Wisconsin, USA",0.6487333151729774,1.0
"Orange Grove Independent School District, Texas, USA",0.0,1.0
"Curwensville Area School District, Pennsylvania, USA",0.4606052344601963,1.0
"Wayne Community Schools, Nebraska, USA",0.9172347968366512,1.0
"Kirbyville Consolidated Independent School District, Texas, USA",0.0,1.0
"Fort Sam Houston Independent School District, Texas, USA",1.0,1.0
"Crestview Local School District (Richland County), Ohio, USA",0.2519115237575096,1.0
"Williams Valley School District, Pennsylvania, USA",0.0,1.0
"Holdenville Public Schools, Oklahoma, USA",0.946584699453552,1.0
"Sidney Central School District, New York, USA",0.8683886838868389,1.0
"St. Croix Falls School District, Wisconsin, USA",0.7016680339075745,1.0
"Lexington City Public Schools, Virginia, USA",1.0,1.0
"Ithaca Public Schools, Michigan, USA",0.07032425776440006,1.0
"Fort Campbell Schools, Tennessee, USA",0.0,1.0
"West Iron County Public Schools, Michigan, USA",0.8824093086926762,1.0
"Rockridge Community Unit School District 300, Illinois, USA",0.18280158838833357,1.0
"Blairstown Township School District, New Jersey, USA",0.994522048753766,1.0
"Metamora Community Consolidated School District 1, Illinois, USA",0.023010546500479387,1.0
"Washington Borough School District, New Jersey, USA",0.0,1.0
"Oak Grove School District 68 (Lake County), Illinois, USA",1.0,1.0
"Galesburg-Augusta Community School District, Michigan, USA",0.3012890839275919,1.0
"Ulysses Unified School District 214, Kansas, USA",0.902756823481004,1.0
"Bangor Public Schools, Michigan, USA",0.09806610890138527,1.0
"Unity School District, Wisconsin, USA",0.17832647462277093,1.0
"Emerson Borough School District, New Jersey, USA",1.0,1.0
"Warren County Metropolitan School District, Indiana, USA",0.6027171675586661,1.0
"Green Brook Township School District, New Jersey, USA",1.0,1.0
"United School District, Pennsylvania, USA",0.16854395604395606,1.0
"Holley Central School District, New York, USA",0.7184666117065128,1.0
"Colorado Independent School District, Texas, USA",0.9527277724336952,1.0
"Springfield Platteview Community Schools, Nebraska, USA",0.833287520615723,1.0
"Roselle School District 12, Illinois, USA",1.0,1.0
"Perry Central School District, New York, USA",0.17466648328978132,1.0
"Sidney Public Schools, Nebraska, USA",0.9533764269013891,1.0
"Gasconade County R-I School District, Missouri, USA",0.595516435153349,1.0
"Ada Exempted Village School District, Ohio, USA",0.057504471041408725,1.0
"Bloomingdale Public School District, Michigan, USA",0.009771538673272778,1.0
"Manistique Area Schools, Michigan, USA",0.7191629955947136,1.0
"Jefferson County School District, Mississippi, USA",0.6774104683195592,1.0
"Powell County High School District, Montana, USA",0.7647382920110193,1.0
"Clarinda Community School District, Iowa, USA",0.8978916907813146,1.0
"Hearne Independent School District, Texas, USA",0.0,1.0
"Yamhill-Carlton School District 1, Oregon, USA",0.035024820739106455,1.0
"New Boston Independent School District, Texas, USA",0.0,1.0
"Armona Union Elementary School District, California, USA",0.9884121947854877,1.0
"Brock Independent School District, Texas, USA",0.09119757174392935,1.0
"School Administrative District 68, Maine, USA",0.6067338208914034,1.0
"Nickerson Unified School District 309, Kansas, USA",0.6616510215350635,1.0
"Santa Cruz City High School District, California, USA",0.41261733848702375,1.0
"Ault-Highland School District RE-9, Colorado, USA",0.0,1.0
"Wharton Borough School District, New Jersey, USA",1.0,1.0
"American Falls Joint School District 381, Idaho, USA",0.8143646408839779,1.0
"Halifax Area School District, Pennsylvania, USA",0.0,1.0
"Troy Independent School District, Texas, USA",0.23946386624291835,1.0
"Trumansburg Central School District, New York, USA",0.24156526548672566,1.0
"Delmar School District, Delaware, USA",0.36685572001659983,1.0
"Orange Southwest Unified School District, Vermont, USA",0.7932179930795847,1.0
"Luverne Public School District, Minnesota, USA",0.8288799667728091,1.0
"Zumbrota-Mazeppa School District, Minnesota, USA",0.0,1.0
"Pembroke School District, New Hampshire, USA",0.4770807367400637,1.0
"Smith-Green Community Schools, Indiana, USA",0.08008867950672025,1.0
"Schuyler-Industry Community Unit School District 5, Illinois, USA",0.7083044502980729,1.0
"Sodus Central School District, New York, USA",0.0,1.0
"Keyport Borough School District, New Jersey, USA",1.0,1.0
"Seymour R-II School District, Missouri, USA",0.0,1.0
"West Bolivar Consolidated School District, Mississippi, USA",0.028464315467925577,1.0
"Bushland Independent School District, Texas, USA",0.4675090252707581,1.0
"Perry Central Community School Corporation, Indiana, USA",0.03223117532647958,1.0
"Red Mesa Unified District, Arizona, USA",0.0,1.0
"Stockton R-I School District, Missouri, USA",0.0,1.0
"Mount Shasta Union Elementary School District, California, USA",1.0,1.0
"Charleston R-I School District, Missouri, USA",0.009174311926605505,1.0
"Willcox Unified District, Arizona, USA",0.7528152370360073,1.0
"Altmar-Parish-Williamstown Central School District, New York, USA",0.0,1.0
"Muncy School District, Pennsylvania, USA",1.0,1.0
"Van Buren Local School District, Ohio, USA",0.6382475660639777,1.0
"Manchester Community Schools, Michigan, USA",0.02183892057309779,1.0
"Idabel Public Schools, Oklahoma, USA",0.9757929883138564,1.0
"Kingston Public Schools, Oklahoma, USA",0.10616390705440379,1.0
"Salmon School District 291, Idaho, USA",0.7055957683741648,1.0
"Colby School District, Wisconsin, USA",0.0,1.0
"Bremen City School District, Georgia, USA",1.0,1.0
"Crook County School District 1, Wyoming, USA",0.21542960590447013,1.0
"Mascenic Regional School District, New Hampshire, USA",0.0,1.0
"Anna Community Consolidated School District 37, Illinois, USA",0.9452417444614741,1.0
"Bennett School District 29-J, Colorado, USA",0.0,1.0
"Kane Area School District, Pennsylvania, USA",0.8035117056856187,1.0
"Frenchtown K-12 Schools, Montana, USA",0.0,1.0
"Platte County School District 1, Wyoming, USA",0.7702928870292887,1.0
"Garfield County School District 16, Colorado, USA",0.0,1.0
