longname,Commute Car %,Commute Bike %,Commute Walk %,Commute Transit %,Commute Work From Home %,Commute Time < 15 min %,Commute Time 15 - 29 min %,Commute Time 30 - 59 min %,Commute Time > 60 min %,Households With no Vehicle %,Households With 1+ Vehicles %,Households With 2+ Vehicles %
"Carbondale Community High School District 165, Illinois, USA",0.822234584043302,0.009552706417912596,0.07356272024599712,0.026144268829031092,0.06812922948716635,0.5117689953579949,0.32149842801920103,0.13941953442932575,0.02731304219347829,0.1218233487353605,0.8781766512646396,0.4535480301917411
"Evangeline Parish School District, Louisiana, USA",0.886700812433769,0.007771105616389968,0.03973860826563052,0.0041504768632991875,0.020487460261391734,0.3279841327082582,0.31121529029931483,0.23683736025964658,0.12396321673278038,0.10632659821132825,0.8936734017886717,0.5295627691288506
"West Bloomfield School District, Michigan, USA",0.8341403423475934,0.002167640026505778,0.011214914364109046,0.002704121266663281,0.14613267029910648,0.17850815399578213,0.34246328352272354,0.42086889571400976,0.05815966676748463,0.025372583457401718,0.9746274165425982,0.7011541705883142
"Poplar Bluff R-I School District, Missouri, USA",0.944568977524443,0.002320957838189657,0.011575655317152512,0.006136310278059978,0.03232493384991408,0.5604853283488386,0.3004833946765296,0.09639878002931142,0.04263249694532041,0.09678000937634927,0.9032199906236509,0.5367020628484412
"Anthony Wayne Local School District, Ohio, USA",0.9018107086777636,0.0010894156361131438,0.004100979593393172,0.004693165122840784,0.08275253614646258,0.24610334462817726,0.42343552490510794,0.2515279406611071,0.07893318980560766,0.010967782007530786,0.9890322179924693,0.7175136690519576
"Chester County School District, South Carolina, USA",0.9454933008526187,0.0015225334957369066,0.010353227771010963,0.0020554202192448233,0.03372411693057247,0.22264240132356417,0.2781848262822028,0.4012447805877255,0.09792799180650752,0.07465277777777778,0.9253472222222222,0.6368371212121212
"Tahoe-Truckee Unified School District, California, USA",0.757926947433642,0.011987704153877447,0.017251722574867838,0.00977550176776479,0.17990877632532523,0.3445996918523916,0.3339179445242923,0.25733232980333126,0.06415003381998491,0.021406370616875205,0.9785936293831249,0.7211404981239495
"Travis Unified School District, California, USA",0.8853437554143654,0.0076728409693801606,0.008127801653604001,0.016729592064107127,0.08056414707294475,0.2893487937630857,0.29799418884442447,0.23001291738862817,0.18264410000386153,0.023305183351801994,0.9766948166481981,0.8219037792844276
"Pleasant Valley School District, Pennsylvania, USA",0.9105589243343001,0.0,0.003229633535460058,0.014170841022936989,0.06544951225942526,0.1443684321884477,0.2845757810847027,0.41363988997813667,0.1574158967487129,0.03011727078891258,0.9698827292110874,0.7730099502487562
"Clinton Public School District, Mississippi, USA",0.902708185831328,0.004170896397421329,0.0023871739042193433,0.00017833311712894782,0.08497252627544455,0.1978216194383043,0.4336606473939531,0.3378396531479168,0.03067808001982586,0.03958094881489607,0.9604190511851038,0.679351225444794
"Jefferson Davis Parish School District, Louisiana, USA",0.94565748737168,0.0011406224539677364,0.011895062734234968,0.0032589212970506763,0.023545706371191136,0.3526908635794743,0.2260325406758448,0.31539424280350437,0.10588235294117647,0.06087569377147388,0.9391243062285262,0.6090212316095498
"Indiana Area School District, Pennsylvania, USA",0.8185077302263052,0.004630666965419374,0.10165060870864143,0.010008215699454776,0.06199118679513033,0.5537861294689067,0.242375985349152,0.1305040210207819,0.07333386416115933,0.09281951101978712,0.9071804889802129,0.4878525246686618
"Flour Bluff Independent School District, Texas, USA",0.8742521558109645,0.009111795952615865,0.01541856754079078,0.011004245881236083,0.07061181940483748,0.22051953505694477,0.5298463921309787,0.20891513645327192,0.04071893635880459,0.07642626684009347,0.9235737331599065,0.6404653885746185
"Juneau Borough School District, Alaska, USA",0.7938725396775452,0.007512808077264325,0.06015439069139601,0.03587010440785423,0.09115906561063564,0.499530064548732,0.4094134131990065,0.07262051482284104,0.01843600742942048,0.08444428835077956,0.9155557116492204,0.5643453848631264
"Penfield Central School District, New York, USA",0.826601505679628,0.0033954674587621204,0.0032905490174877997,0.0022581013483322135,0.16199065122194403,0.2510833894974653,0.6034012068999193,0.1231636998418709,0.022351703760744596,0.068239082712096,0.931760917287904,0.5949203642012295
"North Olmsted City School District, Ohio, USA",0.8608536196238629,0.0015602970212950196,0.012170316766101153,0.009861077174584525,0.10607343584524588,0.24349178650565334,0.413744343150594,0.2946380501129512,0.04812582023080143,0.04561502406993348,0.9543849759300667,0.6138548685927984
"Hutchinson Public Schools Unified School District 308, Kansas, USA",0.9229586610258377,0.015035951608984048,0.02066212354640039,0.004505955695521007,0.027020471280847284,0.6237837333957962,0.2577447101304417,0.09133979237246256,0.02713176410129951,0.048373440157995905,0.9516265598420041,0.5776779538710569
"Central Point School District 6, Oregon, USA",0.8717394248800153,0.018533548257806436,0.010033968272563264,0.0018675447883523938,0.09055849674756113,0.38535568459499137,0.4772400322949683,0.11894850642351301,0.018455776686527398,0.0494885060269532,0.9505114939730467,0.7131651514831642
"Bedford Public Schools, Michigan, USA",0.9177868148524182,0.0,0.0058193133525865975,0.0,0.07159015878645283,0.19686491133517003,0.47369527119390326,0.2711664746183066,0.05827334285262013,0.030871263276462727,0.9691287367235373,0.6998295083559777
"Harrisburg School District 41-2, South Dakota, USA",0.8872254785220738,0.002066835720408523,0.00985071685750618,0.0,0.10083991396561481,0.28485728827545476,0.5702391837281839,0.12102057382552278,0.02388295417083854,0.015478582918055043,0.984521417081945,0.7142941238784505
"Oregon Trail School District 46, Oregon, USA",0.8473928095317861,0.0015094283466569264,0.027324892133728223,0.00255197066287446,0.11579111216849033,0.18711031760499497,0.23176985993870228,0.42127786607565015,0.15984195638065268,0.026705407597491636,0.9732945924025085,0.7607651766649597
"Needham School District, Massachusetts, USA",0.6651135319595748,0.0024281401758760993,0.027103294395589974,0.10565691035568972,0.19385746160913506,0.2136926082709215,0.23314881146206448,0.43397915988277436,0.11917942038423966,0.05994671403197158,0.9400532859680284,0.7119005328596802
"Claiborne County School District, Tennessee, USA",0.9343031440638198,0.0,0.02017832003754106,0.003128421711246676,0.039496324104489285,0.29859131992508753,0.38237928507450536,0.20291507206253562,0.11611432293787151,0.05361670395227442,0.9463832960477255,0.6510067114093959
"Canby School District 86, Oregon, USA",0.8001153051946183,0.003910623365802495,0.03088753219068364,0.015715688385916502,0.11800990355246534,0.28980681540781217,0.29275515494298227,0.3509265960123655,0.06651143363684006,0.0339695613524147,0.9660304386475853,0.712929774150066
"University Place School District, Washington, USA",0.8480789616416963,0.014979076729585431,0.01719501826480863,0.027797095742171554,0.08251962038508,0.21311530439481613,0.4227506233142378,0.2623254331127935,0.1018086391781526,0.050616434453527,0.9493835655464729,0.6199351437054414
"Connellsville Area School District, Pennsylvania, USA",0.9125960597495687,0.003620143280433226,0.02220078930319304,0.0011113619036540645,0.05868378595395706,0.2642267179971562,0.31809167880025785,0.28320695075751123,0.13447465244507492,0.07060108516102873,0.9293989148389713,0.6275404896060384
"Deptford Township School District, New Jersey, USA",0.8829133571479363,0.0014257279131861648,0.004406370994313047,0.024503565405390147,0.07292761659828247,0.2200404301479203,0.37502024376360343,0.32915569190227206,0.07578363418620422,0.06115813907168082,0.9388418609283191,0.6281923898971172
"Texarkana School District, Arkansas, USA",0.9374089041723705,0.0004799826812922941,0.012079564145856068,0.005752802136459583,0.033786053011581184,0.42284498026467865,0.4044016761044635,0.12873463323654288,0.04401871039431496,0.10712127651269472,0.8928787234873052,0.5266373118939945
"Benton School District, Arkansas, USA",0.9374688039049653,0.0,0.009176456595519503,0.0005865031299035666,0.0507241248536573,0.2953011330140945,0.30111807865151896,0.3549143233865446,0.048666464947842006,0.03996664068471843,0.9600333593152816,0.6655341543660522
"Aledo Independent School District, Texas, USA",0.8683714843665359,0.003757232311632204,0.0011176786788451426,0.0023312606152587675,0.11862864332627251,0.10953405719219866,0.4014047863142848,0.36931182968604903,0.11974932680746742,0.007410023500564662,0.9925899764994351,0.872488970214843
"Pekin Public School District108, Illinois, USA",0.8978528836983289,0.0031633123230661777,0.012668704040740006,0.011307929001282892,0.06489860836801334,0.40013779321359044,0.33834517218882715,0.2178718564139097,0.04364517818367278,0.07902349330504607,0.920976506694954,0.5146794141903777
"Normandy Schools Collaborative, Missouri, USA",0.8462638474390469,0.0023715133712477778,0.01810759779287568,0.07434269390827325,0.04654767970057024,0.18872892301956207,0.5528033967091116,0.21326835543074363,0.045199324840582714,0.13642193741613867,0.8635780625838614,0.35737472634566786
"South Kingstown School District, Rhode Island, USA",0.8022739877981142,0.006794231835829174,0.06697171381031614,0.019550748752079867,0.10038824181919023,0.34425092478421704,0.22426017262638717,0.3568896424167694,0.07459926017262639,0.041983317886932346,0.9580166821130677,0.6625579240037072
"Maryville City School District, Tennessee, USA",0.9263799571299273,0.0018160324221822577,0.004130320665238031,0.0,0.06447703412265088,0.31941058017651164,0.3413847081417667,0.3187299404620564,0.020474771219665303,0.05132911023686237,0.9486708897631377,0.6382166240795918
"Avon Grove School District, Pennsylvania, USA",0.8216953556349464,0.0015589477102955504,0.010457940889899318,0.007469957778499512,0.14758038324131212,0.19058142193096092,0.2880438924026518,0.39221214661281717,0.12916253905357006,0.0366296952185665,0.9633703047814335,0.8069717587846025
"Pine Bush Central School District, New York, USA",0.8684300634850707,7.065678537049896e-05,0.008343478454888864,0.027520852604501395,0.08710228259431876,0.2234363516239043,0.323969741120154,0.25481547779806096,0.19777842945788074,0.04520724581813777,0.9547927541818623,0.7443195201033463
"Willingboro Township School District, New Jersey, USA",0.8817959288843081,0.001030662200463798,0.0033496521515073434,0.036781757279051794,0.06712187580520484,0.20867283524375085,0.3372462367076371,0.3113520232012153,0.14272890484739678,0.03698169592827792,0.963018304071722,0.6485805005603287
"Hastings Public School District, Minnesota, USA",0.8878155663455759,0.002048169379767038,0.02024314223230564,0.004971224423215658,0.07814366310699841,0.29027173990164057,0.3033134321284443,0.36113354217052757,0.04528128579938762,0.036931305664156595,0.9630686943358434,0.6990711619309548
"Mill Valley Elementary School District, California, USA",0.61981276125769,0.016463624264451235,0.027940936248827188,0.068025966657748,0.2636885962407497,0.23140426658245564,0.3181774579505171,0.3088510639999653,0.14156721146706186,0.029981253409013465,0.9700187465909865,0.6692115869174726
"Port Angeles School District, Washington, USA",0.8168116024276397,0.009458883684815797,0.04788822575311822,0.01715005379482529,0.09589157876356488,0.5004259196192185,0.27838255646611687,0.16268268378123157,0.058508840133433014,0.07858147326728457,0.9214185267327155,0.6198578944099891
"Columbus Municipal School District, Mississippi, USA",0.9213277777038789,0.0021066593401165372,0.01908156829081802,8.242663185295907e-05,0.04503757325538975,0.4192651424693355,0.4475819860350552,0.08748132678661621,0.04567154470899301,0.09777709720960133,0.9022229027903985,0.5282712247567952
"Crestwood School District, Michigan, USA",0.8802410875592138,0.002047118360744499,0.0016184766620205807,0.0035962784732366405,0.1002855884139,0.18031530426913905,0.5171426810323543,0.2719392972387305,0.03060271745977606,0.04956854773394992,0.95043145226605,0.5579038824179432
"Kalispell Elementary School District, Montana, USA",0.8489798373232482,0.014589553235422584,0.028793335805685782,0.000262351684840879,0.09267165619324791,0.5429001785587759,0.32450173596518783,0.11035577550778786,0.022242309968248424,0.0617408526865881,0.938259147313412,0.6564193503647241
"Nazareth Area School District, Pennsylvania, USA",0.8901912030017356,2.7720513255964672e-05,0.009062475487526912,0.005639068255671472,0.09368017990917725,0.26638976437929446,0.3403795781328027,0.2976447508513817,0.09558590663652117,0.038071444906367845,0.9619285550936322,0.733280860200648
"Elizabethtown Area School District, Pennsylvania, USA",0.8620425350548783,0.003471286706025341,0.04640562228054929,0.0027404895047568483,0.07827569350819487,0.3226585268790963,0.34218444049033503,0.3027158945650601,0.03244113806550862,0.07153006188510182,0.9284699381148982,0.6756714701377442
"Dayton Independent School District, Texas, USA",0.91946500783113,0.002860248772442931,0.0,0.0019375878781065015,0.05548712861456499,0.14543571477222314,0.22090669619174552,0.4633252575900921,0.17033233144593926,0.027634988157222092,0.972365011842778,0.7276431282509838
"Livingston Independent School District, Texas, USA",0.924364183091919,0.006347384806829441,0.015956919241549173,0.0002147462261126342,0.03354787580690863,0.36849631109465497,0.30405595248421796,0.14653753848447867,0.18091019793664836,0.04112507098767432,0.9588749290123255,0.639955248341165
"Bangor, Maine, USA",0.8199855462847382,0.008212338216937126,0.06530451350108403,0.00768674857105315,0.08967873332895342,0.5405600461893765,0.33213048498845266,0.09158487297921478,0.03572459584295612,0.14121120472384244,0.8587887952761575,0.4323467991646864
"Gateway School District, Pennsylvania, USA",0.7779163435737687,0.0,0.007821934436327137,0.04893279816681778,0.15927625395192582,0.2564261322302323,0.286332749231982,0.3713055520760168,0.08593556646176881,0.08076648317006242,0.9192335168299376,0.5262808386940679
"Cambridge-Isanti Public School District, Minnesota, USA",0.9020669041085919,0.004513546710602042,0.010770392973781488,0.0033239648877121677,0.07386269359482638,0.28387789644632755,0.20120618665228893,0.3265996282292423,0.18831628867214129,0.04055588713639496,0.9594441128636051,0.6943406189064367
"Cleveland Independent School District, Texas, USA",0.8824859633328107,0.010124271221902452,0.009663822768342234,0.000637554595389349,0.05666846420960386,0.16565826244461504,0.14169621877071814,0.40150204385277594,0.2911434749318909,0.05152059361266935,0.9484794063873306,0.7074037951055985
"Berwyn South School District 100, Illinois, USA",0.7893169433531871,0.001837536433912052,0.023190977062476237,0.10771765302243062,0.06222278545178051,0.15466216216216216,0.2733108108108108,0.45972972972972975,0.1122972972972973,0.0808680269129706,0.9191319730870293,0.5428749041504503
"Petaluma City Elementary School District, California, USA",0.786439407193841,0.008646471102886199,0.03421774121820682,0.030412102554407832,0.12693024850465207,0.25943159995640375,0.27463328799571657,0.31655851035414445,0.1493766016937353,0.05865522628550418,0.9413447737144958,0.6360130657411409
"Oakdale Joint Unified School District, California, USA",0.8976827702152715,0.004930932801925016,0.02044917894284228,0.0,0.06827451776689626,0.29287528179452016,0.2306686754203348,0.3239455187810863,0.1525105240040587,0.061592138616739366,0.9384078613832607,0.6843237193718534
"Batavia Unit School District 101, Illinois, USA",0.7718793133919089,0.004915817365880856,0.0035086115493090405,0.02704297065473883,0.1811011613413412,0.25064568680693694,0.3213885645463754,0.318698272284988,0.1092674763616996,0.040542805813608376,0.9594571941863916,0.7270365807912083
"Long Branch City School District, New Jersey, USA",0.8321255235689117,0.015025596702346919,0.03197925669835782,0.043082241872215946,0.060900206103317596,0.2865840707964602,0.3165309734513274,0.25175221238938056,0.14513274336283186,0.11631917228405707,0.8836808277159429,0.47225270418560905
"Marshall County School District, Kentucky, USA",0.9380171505942531,0.0,0.011132841883556491,0.0006017752369489995,0.0334737475552881,0.3312320024904662,0.4009650556463538,0.2315355280566581,0.03626741380652191,0.05144889157902701,0.948551108420973,0.6841945978663843
"Marquette Area Public Schools, Michigan, USA",0.8353846478104812,0.012569920880528506,0.09101521464710749,0.004406169861729548,0.051811245173349375,0.6479940235421229,0.2640932490527137,0.05917280900139609,0.028739918403767346,0.06442364328629359,0.9355763567137064,0.5736458198376014
"Governor Mifflin School District, Pennsylvania, USA",0.8691877777411311,0.006832422632170848,0.01899288126190612,0.006581691526403111,0.09683815742734045,0.29587638022856366,0.4094354960855184,0.22181423535096412,0.0728738883349538,0.05811741026177115,0.9418825897382288,0.6322436955017205
"Alexandria Public School District, Minnesota, USA",0.8743961956527672,0.007953671774559188,0.018067991097003553,0.0017264677818263309,0.09121586439846247,0.4817047698907205,0.35242801269832047,0.10859815861618491,0.057269058794774126,0.056704792965322735,0.9432952070346772,0.6644481579674977
"Franklin Community School Corporation, Indiana, USA",0.8938886985457422,0.004074438343617658,0.01362599052619676,0.005410319767754596,0.08019520182600122,0.3373205839964792,0.2750713998065811,0.31761613480724077,0.0699918813896989,0.037863539008910846,0.9621364609910892,0.6772329657372447
"Copiague Union Free School District, New York, USA",0.8542092597708382,0.004153982693731666,0.019391459309863874,0.04726400584271243,0.062179296819496174,0.26476019457312616,0.3189552658372422,0.28234237702855963,0.13394216256107194,0.06680865482223848,0.9331913451777616,0.6531402938585908
"Norwood School District, Massachusetts, USA",0.7536543909348442,0.006288951841359773,0.02237960339943343,0.0915014164305949,0.11405099150141643,0.21788066764724692,0.2646287651083967,0.3760312080322312,0.14145935921212507,0.08014151668974004,0.91985848331026,0.5328411013690202
"Lockhart Independent School District, Texas, USA",0.9174288817190974,0.004172826409643964,0.006133380242263464,0.0,0.05844001933034119,0.20771336810758328,0.18747898874686153,0.3838853755933108,0.22092226755224437,0.031981642701729936,0.96801835729827,0.692140279937966
"Catalina Foothills Unified District, Arizona, USA",0.7716166712158132,0.009546273249612824,0.007426039075774354,0.0013928971299021831,0.18483573601440312,0.17970291939311303,0.5053832161656193,0.29755886968056167,0.017354994760705858,0.031930039113661914,0.968069960886338,0.611767751534561
"Delta County School District 50J, Colorado, USA",0.8068095647264978,0.0059140750887902716,0.03401863805069163,0.0061235392877372315,0.1426645140017617,0.35551169139368693,0.2755324044779443,0.21847895271574683,0.15047695141262193,0.04509160231703534,0.9549083976829645,0.6988067787521508
"Oswego City School District, New York, USA",0.8257898581807347,0.0018789123811632402,0.08656766033112336,0.02271599408024186,0.06082587595740283,0.5225327066650304,0.26816355080103654,0.1691184334095945,0.04018530912433857,0.1197919879147719,0.8802080120852281,0.5125805210855169
"Poughkeepsie City School District, New York, USA",0.7827421555252387,0.007708049113233288,0.05375170532060027,0.07728512960436562,0.056343792633015005,0.4077634812780107,0.28755240711291025,0.19640017348561514,0.10828393812346393,0.2230184581976113,0.7769815418023887,0.29938472674629024
"Union-Endicott Central School District, New York, USA",0.8814092000959761,0.0032333026814594912,0.02420635145673858,0.016641035652389537,0.0676597883414209,0.349456969551037,0.47984270839931414,0.13602405663953038,0.034676265410118486,0.10941944138280636,0.8905805586171938,0.47905553655122546
"O'Fallon Community Consolidated School District 90, Illinois, USA",0.8831115532603176,0.002562101294613004,0.007997941956666005,0.007241399943509871,0.09455763483903033,0.2761619688400939,0.3526735383122993,0.3178794507601006,0.05328504208750617,0.040931036758428595,0.9590689632415714,0.7149179039775316
"Naugatuck School District, Connecticut, USA",0.8848851719964629,0.0010997972856556654,0.016091770811172367,0.0044616062999252495,0.08686286989284976,0.20639298731488984,0.3314835858494784,0.3450822551107078,0.11704117172492397,0.06032579722171841,0.9396742027782816,0.6201058067572349
"Red Oak Independent School District, Texas, USA",0.8937607745270522,0.0002087623948203865,0.00582649976687175,0.0007809883880136224,0.09735920667564825,0.13664418046660753,0.3256803303951768,0.3992097940919543,0.13846569504626133,0.03508335633989524,0.9649166436601047,0.7355201981134153
"Dodge City Unified School District 443, Kansas, USA",0.9629369768010598,0.0009063252710802592,0.00672999642548937,0.0,0.01652319605397207,0.6954135485309794,0.22293326637713026,0.05985279372702729,0.02180039136486318,0.04832560107597191,0.9516743989240282,0.6899346746180771
"Southgate Community School District, Michigan, USA",0.8943974170517032,0.0032888120378621096,0.011668331682962794,0.006126218501900009,0.07793528020348434,0.27290107245322154,0.3803814663284737,0.28876933507032493,0.057948126147979756,0.06792376313679377,0.9320762368632063,0.5482622939732075
"Continental Elementary District, Arizona, USA",0.8159285331280748,0.009470869247019089,0.015647227395702217,1.5653969968214104e-05,0.13641084272380882,0.2357876222969033,0.31227070533026124,0.3877448267669806,0.06419684560585504,0.03737044915858719,0.9626295508414129,0.446339054762564
"Escambia County School District, Alabama, USA",0.9762672353366816,0.0011296898257643288,0.008374167473546364,0.004501642790545734,0.007408762210117777,0.35026539484111413,0.38250710485767364,0.19629635089176367,0.07093114940944853,0.059662906922822286,0.9403370930771777,0.5367274891688091
"Sahuarita Unified District, Arizona, USA",0.8869392993601639,0.007440071881005416,0.005111391973003786,0.0014194570898759798,0.09226832614005108,0.1907427446440031,0.3411377452603645,0.42432746742567634,0.04379204266995604,0.016043137587582766,0.9839568624124173,0.7449072257468601
"Cambrian Elementary School District, California, USA",0.7844813464928703,0.010965724350046705,0.02342201940585617,0.026648134034771193,0.1486012836803034,0.1861682564558685,0.39285261116905135,0.3440817910864114,0.07689734128866878,0.03784778051371054,0.9621522194862895,0.6980790284523721
"Stanislaus Union Elementary School District, California, USA",0.8944156828995548,0.0032677283712040433,0.013710251644399572,0.012289415231672388,0.06706609141983895,0.3164532881020753,0.33745428152355483,0.22416953234483825,0.12192289802953177,0.0399921584218786,0.9600078415781215,0.6564644852758826
"Mount Vernon City School District, Ohio, USA",0.8520535403698958,0.006100320557986284,0.04916737553465123,0.002632638665447648,0.08279586216754688,0.48833260311613136,0.2429476648688296,0.14324751836550206,0.12547221364953698,0.06348251912559179,0.9365174808744082,0.6187758144435275
"Oak Ridge City School District, Tennessee, USA",0.8814222304176977,0.005879179762511897,0.007696456673363734,0.003531935164051243,0.09825711412844695,0.31506770495501496,0.3807028068301373,0.2482262454963742,0.056003242718473505,0.05080703171432227,0.9491929682856777,0.6071854168917363
"Winnacunnet Cooperative School District, New Hampshire, USA",0.8414313033830736,0.005404765972384384,0.02858901453982377,0.0035689204784728574,0.11392864484690093,0.32326111010951847,0.35102286317576925,0.22622843019583808,0.09948759651887423,0.028505874977620117,0.97149412502238,0.6695027565320629
"Martinsville Schools Metropolitan School District, Indiana, USA",0.9300122859740999,0.0015349321515146397,0.010385662835724323,6.58858193048937e-05,0.05772290628784233,0.22375526855308356,0.2129522209999169,0.4476365681717076,0.1156559422752919,0.036426116891546054,0.9635738831084539,0.722199835808038
"Carman-Ainsworth Community School District, Michigan, USA",0.9167996234305408,0.0037425765073547503,0.011392266926890689,0.012883491498960014,0.046022826620357435,0.3695044164815632,0.3572046616723787,0.19007249833476836,0.08321842351128977,0.11490893852982474,0.8850910614701752,0.47194829920715886
"Homer Community Consolidated School District 33C, Illinois, USA",0.866218206520534,7.748816627205801e-05,0.003567325580598819,0.033204245251912554,0.0879113453538435,0.13221567397798925,0.26208151745343056,0.4117333008184379,0.19396950775014218,0.024725573859411747,0.9752744261405882,0.832325420733662
"Gilmer County School District, Georgia, USA",0.9153257925760714,0.0019117412776804205,0.010673888800382348,0.007885932770431734,0.057989485422972754,0.2944359884999154,0.31921190596989685,0.2424319296465415,0.1439201758836462,0.039533098262641876,0.9604669017373582,0.653779170291656
"Tewksbury School District, Massachusetts, USA",0.8846776993403541,0.0034718203911584308,0.01024187015391737,0.022219650503413957,0.07562782085406781,0.1625039123630673,0.3128012519561815,0.3748356807511737,0.14985915492957746,0.038004158004158003,0.961995841995842,0.676008316008316
"Faribault Public School District, Minnesota, USA",0.9018549378424185,0.00514963210414275,0.0183674148451953,0.0023217682843975707,0.060480429838556046,0.4510003565244907,0.2795565273327417,0.19564983520031082,0.07379328094245677,0.058826940692093474,0.9411730593079064,0.645163576383732
"East Greenbush Central School District, New York, USA",0.8751501616331757,0.003909839683226297,0.004230320278084249,0.013508250601834451,0.09879578177048985,0.2741898697810715,0.5290414381772562,0.17219864316883818,0.024570048872834094,0.034427421264093164,0.9655725787359069,0.647652723752694
"Amherst County Public Schools, Virginia, USA",0.9067128685962766,0.002174208452235358,0.01610273134936812,0.0029215926076912625,0.06556597363772251,0.21122664146004508,0.4482658329091834,0.23267650694393952,0.10783101868683197,0.04897112777157441,0.9510288722284255,0.7027436592758015
"DuBois Area School District, Pennsylvania, USA",0.8984400249940747,0.001502230074766758,0.035333864816530565,0.004721294520695525,0.05089207299993536,0.4435842518094829,0.3661750873707872,0.1365468783797552,0.053693782439974636,0.07368307346580023,0.9263169265341997,0.5949543482429492
"Livingston Township School District, New Jersey, USA",0.6503523739902934,0.0008903521620632186,0.011836773250047715,0.09974890518343903,0.23196645969747925,0.21911702254386187,0.24276563253983052,0.2907823016854224,0.24733504323088532,0.03132562352517078,0.9686743764748291,0.746700332159798
"Troy City School District, Ohio, USA",0.89454976572293,0.008475251165181682,0.015461548296026303,0.003663234263465761,0.07255052184860057,0.38631320665534163,0.3383780723423873,0.24930353779502945,0.02600518320724148,0.052625009078674435,0.9473749909213256,0.6644467208490044
"Corsicana Independent School District, Texas, USA",0.9260605749316535,0.0023834668815096703,0.01832320067314568,0.00581055551400778,0.04094054820223628,0.4547703879658293,0.3064037184588826,0.13060548701862656,0.1082204065566615,0.05049030576855468,0.9495096942314454,0.6439979241409783
"Alamo Heights Independent School District, Texas, USA",0.8655884387752327,0.0005657595070852126,0.015962022392816032,0.0041490231088678504,0.09713393035746261,0.38235254958085063,0.4405390728145311,0.15627380069255115,0.02083457691206711,0.045634138492324575,0.9543658615076753,0.5399016359085772
"Cucamonga Elementary School District, California, USA",0.9215090688092779,0.0070701282604155695,0.0028655001115149223,0.016686293515343557,0.04559074860367934,0.21672661748402017,0.3890315002100447,0.23849891449148022,0.15574296781445493,0.028640994478275103,0.9713590055217249,0.5925492991156215
"Ottawa Township High School District 140, Illinois, USA",0.9370227987672088,0.0023677660390271846,0.014783915346663654,0.0016237704194432033,0.03888887664509873,0.4093854688049473,0.3298912673617875,0.16153390089852906,0.09918936293473625,0.04560469599778869,0.9543953040022113,0.6228097562035809
"Seymour Community Schools, Indiana, USA",0.9310134850429298,0.001982167099200613,0.028432092705863433,0.00102525884441411,0.026337499608664404,0.4477467531353835,0.3152275832846014,0.18519529870436227,0.05183036487565286,0.07685843659532623,0.9231415634046736,0.6291069514051494
"Watchung Hills Regional School District, New Jersey, USA",0.7494300405894194,0.0006464303157325768,0.010730743241160775,0.04854459516611017,0.18206267548181473,0.17185518776993444,0.31418572249788723,0.34322008497162754,0.1707390047605506,0.023319233166637327,0.9766807668333627,0.8076003863667724
"Central Community School District, Louisiana, USA",0.9349491926045739,0.0001383694844866987,0.006817762257778161,0.0011018605669136422,0.04403255900014435,0.11936600397415675,0.3655352323623552,0.4117016117938669,0.10339715186962121,0.01757407665830397,0.9824259233416961,0.7058410530652461
"Rolla 31 School District, Missouri, USA",0.8937566389629493,0.0023646552766623157,0.047792108736117035,0.0010605625229870542,0.051611777398593815,0.5470894533038504,0.29069580589440763,0.1278093747297104,0.03440536607203151,0.07282111721937846,0.9271788827806215,0.5445887690702709
"Martinez Unified School District, California, USA",0.7683774276137786,0.006719655979614394,0.02173054954418464,0.06355419060134546,0.13131061774960648,0.23958279227469478,0.31167314286792747,0.25470569944376237,0.19403836541361538,0.052724789983372045,0.9472752100166281,0.66579358997823
"Westside Community Schools, Nebraska, USA",0.858249981695095,0.002240866523614234,0.02211497863881423,0.00837274083507675,0.09876059954966435,0.36048433087248133,0.5217377946045,0.10844538296813007,0.009332491554888654,0.06307573841281548,0.9369242615871844,0.6017893898438562
"Voorhees Township School District, New Jersey, USA",0.7950436725573837,0.0010833502606811564,0.010968921389396709,0.06114158033719277,0.12763220258649874,0.21367587705681465,0.26823967711890717,0.37938528407326916,0.138699161751009,0.06214157322605495,0.9378584267739449,0.6002739022511341
"Milford School District, Delaware, USA",0.9045608899872252,0.002492804233011528,0.01981496943137554,0.0018784824823841386,0.06663616836999223,0.29029882828646986,0.2885925965583122,0.3440544390410024,0.0770541361142155,0.06912345260504078,0.9308765473949592,0.6532770624618596
"Westfield Town School District, New Jersey, USA",0.5637258299258437,0.0,0.021692424977475918,0.16647030286229123,0.23827015039157254,0.23410062778637067,0.23746701846965698,0.26821945227913746,0.2602129014648349,0.040422294084078374,0.9595777059159216,0.7346395282480502
"Williamsburg County School District, South Carolina, USA",0.9237332404666551,8.706251088281385e-05,0.008096813512101689,0.013494689186836148,0.04152881769110221,0.20337905350168045,0.2884912344445454,0.2976655463711509,0.2104641656826233,0.14818816489361702,0.851811835106383,0.5556848404255319
"Ballston Spa Central School District, New York, USA",0.8649450678115906,0.000928538080107745,0.006598713358802613,0.013006958213840942,0.10747202900602572,0.27675161666743003,0.37108105135513914,0.3082748251206173,0.043892506856813326,0.04808944919910256,0.9519105508008975,0.5942593381096373
