longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %
"OH-14 in Ashtabula County, USA",0.9839141857708747,0.010538261893550852,0.00554755233557437,0.016085814229125223,0.1986780054608567,0.7852361803100181,0.9334790515338303,0.02359068182522034,0.04293026664094938
"MN-06 in Sherburne County, USA",0.9653564567215328,0.021039513993457604,0.013604029285009606,0.03464354327846721,0.1643906744898489,0.8009657822316839,0.9560644802668149,0.016097832128960533,0.02783768760422457
"GA-10 in Walton County, USA",0.9494829916293883,0.032539574450253,0.01797743392035871,0.05051700837061172,0.2832493478465842,0.6662336437828041,0.9475962608502114,0.03215001112842199,0.02025372802136657
"SC-05 in Lancaster County, USA",0.9502436207575526,0.02194619462946445,0.027810184612982906,0.04975637924244736,0.4867623458191526,0.46348127493839997,0.9313437046928347,0.050447365466779234,0.018208929840386055
"AZ-06 in Cochise County, USA",0.9223143966365428,0.04849768209422915,0.0291879212692281,0.07768560336345724,0.6099178142257907,0.3123965824107519,0.8216890310080196,0.1360834165582669,0.04222755243371352
"KS-01 in Douglas County, USA",0.921227225519493,0.028171894085166887,0.05060088039534015,0.07877277448050704,0.4154216769223574,0.5058055485971356,0.8824852546548814,0.03105574197028981,0.0864590033748289
"AK-00 in Fairbanks North Star Borough, USA",0.9485944271171087,0.030252498739050324,0.021153074143840905,0.05140557288289123,0.6109893050880606,0.3376051220290482,0.903023356738291,0.03058964914818565,0.06638699411352332
"MI-12 in Oakland County, USA",0.9205760625223219,0.04255341498770983,0.03687052248996828,0.0794239374776781,0.2010021218933171,0.7195739406290048,0.9093826067714096,0.012535959283027219,0.07808143394556318
"OH-14 in Geauga County, USA",0.9745828442059367,0.018300352171725643,0.00711680362233775,0.02541715579406339,0.180488009391246,0.7940948348146906,0.877032857616993,0.012534572408452262,0.11043256997455471
"CT-02 in Northeastern Connecticut Planning Region, USA",0.9647463891495486,0.019002701290839346,0.016250909559612083,0.03525361085045143,0.40072755164993396,0.5640188374996147,0.9420180580176537,0.025093465063156718,0.0328884769191895
"NJ-02 in Cape May County, USA",0.951534802494016,0.02279835342462362,0.025666844081360364,0.048465197505983985,0.4434666036029663,0.5080681988910498,0.914547382140644,0.05279793865612762,0.03265467920322846
"MI-01 in Grand Traverse County, USA",0.9778557983122185,0.013335166345889469,0.008809035341892093,0.02214420168778156,0.19770097925170788,0.7801548190605105,0.9707334430458568,0.01528932971578526,0.01397722723835787
"OR-04 in Benton County, USA",0.9010848553350165,0.03252453336431914,0.06639061130066444,0.09891514466498358,0.4698997538741061,0.4311851014609103,0.8635023973958562,0.04904763999472133,0.08744996260942242
"MI-05 in Berrien County, USA",0.9421547641693737,0.02705481663761702,0.03079041919300928,0.0578452358306263,0.41337744323534603,0.5287773209340276,0.9224274008696738,0.03902266535544273,0.03854993377488361
"NC-01 in Nash County, USA",0.9571374223274295,0.013875385720928267,0.02898719195164222,0.042862577672570484,0.21204083357991294,0.7450965887475166,0.9297023716211676,0.057353369314491746,0.012944259064340581
"WV-01 in Cabell County, USA",0.9836930100822219,0.01008222189342859,0.006224768024349517,0.016306989917778108,0.2239014182748198,0.7597915918074021,0.9711366481845823,0.012866660704703988,0.015996691110713647
"LA-02 in East Baton Rouge Parish, USA",0.9814584316556383,0.005441894840274153,0.013099673504087563,0.018541568344361718,0.10055069578850571,0.8809077358671326,0.9702148422868884,0.016880489084836227,0.012904668628275447
"VA-02 in Suffolk city-County, USA",0.9620663035553458,0.020039027319123385,0.01789466912553073,0.037933696444654115,0.38548055067118414,0.5765857528841618,0.9461772929367007,0.025095109318421415,0.028727597744877847
"IA-04 in Pottawattamie County, USA",0.9600517254277501,0.018937491316754124,0.021010783255495828,0.03994827457224995,0.45038526894016306,0.509666456487587,0.9360460477574514,0.0539237476491708,0.010030204593377785
"NY-23 in Steuben County, USA",0.9638567013265642,0.01571909551474727,0.02042420315868852,0.03614329867343579,0.16979809459071937,0.7940586067358448,0.9433951664550633,0.009887307169421256,0.046717526375515434
"GA-04 in Rockdale County, USA",0.9012400116150264,0.05722551434133121,0.04153447404364238,0.0987599883849736,0.41158061150963077,0.4896594001053956,0.8856478473480833,0.08053209315049756,0.03382005950141914
"WI-07 in St. Croix County, USA",0.9770906535488405,0.013341261689821072,0.00956808476133845,0.022909346451159524,0.5413265581923348,0.43576409535650573,0.9651108076159435,0.0160788679375208,0.018810324446535756
"LA-05 in Tangipahoa Parish, USA",0.9778647130836838,0.007179828254570415,0.01495545866174573,0.022135286916316145,0.16118219345197954,0.8166825196317044,0.9536370642875214,0.029956791741851077,0.01640614397062741
