longname,Population [StatCan],PW Density (1km) [StatCan],Area-weighted Density [StatCan],Area,Compactness
"Thérèse-De Blainville (Riding), Quebec, Canada",106013.0,2164.1779478293874,1399.374234881932,75.75743311362635,0.38777493513060646
"Lakeland (Riding), Alberta, Canada",105993.0,488.9434333948912,3.216617763597433,32951.692675308266,0.22211225517639485
"Davenport (Riding), Ontario, Canada",105946.0,9015.722856243181,8769.048883283835,12.081811996961447,0.5023558807876647
"Bourassa (Riding), Quebec, Canada",105637.0,6944.348034514094,6716.033686195215,15.729075364397964,0.5552529358317151
"Notre-Dame-de-Grâce--Westmount (Riding), Quebec, Canada",105601.0,7408.700203941249,6574.359671934695,16.062552897858698,0.2751993412720227
"Rivière-des-Mille-Îles (Riding), Quebec, Canada",105589.0,2014.034459508618,871.6963025526845,121.13048970242511,0.1899317777043245
"Toronto--Danforth (Riding), Ontario, Canada",105472.0,7653.461593606384,4158.625571770308,25.362225615108947,0.5489878282218467
"Châteauguay--Lacolle (Riding), Quebec, Canada",105111.0,1489.5604068636987,114.48596596787219,918.1125311856734,0.2817291930725751
"Saint-Hyacinthe--Bagot (Riding), Quebec, Canada",105086.0,1158.075605855043,55.47288353516871,1894.3670006513642,0.2985945048052191
"Berthier--Maskinongé (Riding), Quebec, Canada",105001.0,392.9513854600367,23.88912705414782,4395.346877347236,0.18037978591425446
"Marc-Aurèle-Fortin (Riding), Quebec, Canada",104636.0,2586.605491811747,1870.6730108478898,55.93494929002762,0.5137326242898076
"Honoré-Mercier (Riding), Quebec, Canada",104578.0,4301.255877759399,2449.3432217370405,42.696343685894185,0.2772824677766964
"Brampton Centre (Riding), Ontario, Canada",104557.0,4186.414880561966,2383.48479323592,43.86728218141849,0.4806529634832426
"Stormont--Dundas--South Glengarry (Riding), Ontario, Canada",104488.0,916.9254602202819,37.777388033591336,2765.887358519603,0.31533071438627175
"Scarborough--Agincourt (Riding), Ontario, Canada",104423.0,5360.848697292974,4880.139011979542,21.39754620589028,0.7292673143050814
"Parry Sound--Muskoka (Riding), Ontario, Canada",104316.0,246.6747674773201,7.366388014098767,14161.078645374944,0.262121653312444
"Leeds--Grenville--Thousand Islands and Rideau Lakes (Riding), Ontario, Canada",104070.0,477.1656387812424,27.731319505563032,3752.796543962615,0.4231813766020944
"Lac-Saint-Jean (Riding), Quebec, Canada",103886.0,567.7282914908193,1.7074692466122003,60842.091420457975,0.29191839742871817
"Abitibi--Témiscamingue (Riding), Quebec, Canada",103735.0,488.6615218234583,2.781889839187614,37289.398932595184,0.2147793682506759
"Outremont (Riding), Quebec, Canada",103620.0,9856.716446007338,8675.134224871175,11.944483775585471,0.34515577747322074
"Scarborough--Guildwood (Riding), Ontario, Canada",103449.0,4226.771411395005,3891.2428845417926,26.585079130104592,0.6405369237128375
"Pierre-Boucher--Les Patriotes--Verchères (Riding), Quebec, Canada",102872.0,1409.7004274283452,139.54873873104432,737.1761359897899,0.2442938418799478
"Argenteuil--La Petite-Nation (Riding), Quebec, Canada",102306.0,474.93035689012964,19.09847966733953,5356.761469079361,0.21593048673817353
"Scarborough--Rouge Park (Riding), Ontario, Canada",102254.0,3460.5872903859,1865.413790225535,54.81571999509939,0.4709188636901775
"Steveston--Richmond East (Riding), British Columbia, Canada",102225.0,4538.319087399994,943.3155695803146,108.36776503697524,0.13031523966061623
"Edmonton Strathcona (Riding), Alberta, Canada",102188.0,2395.514324416176,1241.6889748436836,82.2975818182363,0.25311608453814344
"Saint-Laurent (Riding), Quebec, Canada",102104.0,6087.0737036182645,2377.20870340822,42.951214108215574,0.32891339174854123
"Alfred-Pellan (Riding), Quebec, Canada",102020.0,2508.319581134404,833.4296562972239,122.40985094441716,0.39728405059253713
"Don Valley West (Riding), Ontario, Canada",101959.0,5875.5469029161995,3367.0719569358184,30.281206135192644,0.5296143158349187
"Elmwood--Transcona (Riding), Manitoba, Canada",101691.0,2693.555344472852,2029.3099684600356,50.111122293046904,0.30387292334761135
"Selkirk--Interlake--Eastman (Riding), Manitoba, Canada",101373.0,284.35951948625745,3.8748824421181327,26161.567870581985,0.10824453778452142
"Moncton--Riverview--Dieppe (Riding), New Brunswick, Canada",101237.0,1592.2065666292424,618.4328030334187,163.69927258617517,0.30926622719369207
"Winnipeg North (Riding), Manitoba, Canada",101221.0,3444.3005279729764,2668.651904315275,37.92963774568095,0.3111682937663254
"Mission--Matsqui--Fraser Canyon (Riding), British Columbia, Canada",101216.0,1508.7938702690055,4.605811371301809,21975.715425660565,0.11436576832402713
"Hastings--Lennox and Addington (Riding), Ontario, Canada",100636.0,294.3783256524619,11.356663658983404,8861.405340678062,0.3292328035464994
"Montarville (Riding), Quebec, Canada",100515.0,1828.8915202893165,658.491168249922,152.6444162753764,0.28305952248217736
"Portage--Lisgar (Riding), Manitoba, Canada",100417.0,527.3584022041168,7.9016169613639375,12708.411517668217,0.32729490074436407
"Yellowhead (Riding), Alberta, Canada",99218.0,359.6905050391195,1.2668501382059203,78318.65585972932,0.19215280154172054
"Québec (Riding), Quebec, Canada",98772.0,4956.923757512229,2555.366221556424,38.652776720136764,0.29527735047326803
"Regina--Lewvan (Riding), Saskatchewan, Canada",98492.0,2362.703808096941,1690.634423680177,58.25742018525944,0.525909420096729
"Markham--Thornhill (Riding), Ontario, Canada",97510.0,3928.683332323504,2323.011820332298,41.9756796528274,0.26744459421440364
"Niagara West (Riding), Ontario, Canada",96946.0,824.0882593357319,94.91803008250196,1021.3654867861811,0.5242321279253594
"Montmagny--L'Islet--Kamouraska--Rivière-du-Loup (Riding), Quebec, Canada",96689.0,447.5020549055782,12.752591049953587,7581.91018760473,0.1741249767606663
"Bécancour--Nicolet--Saurel (Riding), Quebec, Canada",96439.0,589.0298880417178,33.07621410984838,2915.660168352988,0.18395393434649712
"Dartmouth--Cole Harbour (Riding), Nova Scotia, Canada",96165.0,1882.0481819976683,882.4420455475723,108.97599506416057,0.31691057205253736
"Beauport--Limoilou (Riding), Quebec, Canada",96064.0,3491.2182954563445,2449.1136562879956,39.22398609527971,0.34417651778446345
"Beauport--Côte-de-Beaupré--Île dOrléans--Charlevoix (Riding), Quebec, Canada",95699.0,816.9601494284364,8.120558435586638,11784.78065998753,0.251396264795662
"Sudbury (Riding), Ontario, Canada",95537.0,1337.5942592004872,99.89101050433389,956.4123890393021,0.23527181277363546
"Saint Boniface--Saint Vital (Riding), Manitoba, Canada",95514.0,2393.9665999181634,1469.4546923334817,64.99962230773143,0.30030867500605996
"Don Valley East (Riding), Ontario, Canada",95039.0,4978.346216250444,4135.271875798372,22.98252759539574,0.5717630324688575
"Nickel Belt (Riding), Ontario, Canada",94947.0,443.91290816596984,3.149989814105929,30142.00222960057,0.1751404545394992
"Winnipeg South Centre (Riding), Manitoba, Canada",94803.0,2848.6415455378574,2032.17977537821,46.65089238099329,0.27767707278367976
"Scarborough North (Riding), Ontario, Canada",94717.0,4333.3776368828585,3112.516459373432,30.43100373485803,0.5420669269852356
"South Shore--St. Margarets (Riding), Nova Scotia, Canada",93549.0,182.15000395690174,9.533523592022778,9812.63633503541,0.14463325473821498
"Saskatoon--Grasswood (Riding), Saskatchewan, Canada",93277.0,2387.346928380425,266.78818304249324,349.62942862106866,0.3843346014474446
"Kildonan--St. Paul (Riding), Manitoba, Canada",91480.0,2327.704586391262,527.5196610357787,173.41533739307476,0.43003958440970025
"Jonquière (Riding), Quebec, Canada",90907.0,850.5773680752826,2.1348038285904125,42583.30380643213,0.32798619643948934
"Brandon--Souris (Riding), Manitoba, Canada",89812.0,1074.021670391469,4.894062783344163,18351.215334967677,0.29266862147929584
"Nipissing--Timiskaming (Riding), Ontario, Canada",89781.0,887.82487099832,5.94124702519134,15111.474008625079,0.25163655756703224
"Sackville--Preston--Chezzetcook (Riding), Nova Scotia, Canada",89519.0,713.1348211195349,115.12345382880383,777.591333674897,0.1914326216461999
"Skeena--Bulkley Valley (Riding), British Columbia, Canada",89509.0,453.9103351079098,0.2610237079173564,342915.2114732036,0.029505957169829632
"Dauphin--Swan River--Neepawa (Riding), Manitoba, Canada",89503.0,263.8393589715538,1.5497486549641533,57753.236122066686,0.3185008309645022
"Regina--Wascana (Riding), Saskatchewan, Canada",89087.0,2419.8517601148374,1391.5427730180409,64.02031021064778,0.5126767447526674
"Mégantic--L'Érable (Riding), Quebec, Canada",88894.0,462.69715409957894,14.540515221854251,6113.538526227268,0.17326506004739356
"Abitibi--Baie-James--Nunavik--Eeyou (Riding), Quebec, Canada",88712.0,650.9923076561549,0.10054797099567732,882285.3322799904,0.06038924638692837
"Beauséjour (Riding), New Brunswick, Canada",88710.0,322.7084149795381,20.479854145982642,4331.573817257946,0.14218896865811842
"Saskatoon--University (Riding), Saskatchewan, Canada",88348.0,2194.6730794048976,1227.4282767180284,71.97813646287358,0.3519255254657895
"Manicouagan (Riding), Quebec, Canada",87890.0,660.0760528700896,0.3245088228123793,270840.09377093334,0.06414108473295221
"Saskatoon West (Riding), Saskatchewan, Canada",87855.0,2373.336130656463,926.680357099962,94.80615330505273,0.2569077570069219
"Kings--Hants (Riding), Nova Scotia, Canada",87744.0,287.55371944939725,19.755898414016418,4441.407733588434,0.27125407560166387
"Winnipeg Centre (Riding), Manitoba, Canada",87499.0,4726.792899311771,3024.4826150034455,28.930237378765796,0.2812791714786687
"Fredericton (Riding), New Brunswick, Canada",87347.0,852.6080314901698,54.86492260395487,1592.037240816297,0.22850939005438048
"St. John's East (Riding), Newfoundland and Labrador, Canada",87345.0,1242.7117152237786,207.3398991979735,421.2647943684044,0.24247691149490314
"Avalon (Riding), Newfoundland and Labrador, Canada",87181.0,491.4252230133739,11.54416782908425,7551.951885207104,0.14992252746252477
"Rimouski-Neigette--Témiscouata--Les Basques (Riding), Quebec, Canada",85506.0,752.1263280633946,10.619237884779793,8051.990258411384,0.23830802356009795
"Charleswood--St. James--Assiniboia--Headingley (Riding), Manitoba, Canada",84767.0,2005.9946142611147,407.7398296146919,207.89482371664195,0.522769849568324
"Fundy Royal (Riding), New Brunswick, Canada",83502.0,317.9875508222909,11.077224670309011,7538.169756890073,0.18492212489699175
"Carlton Trail--Eagle Creek (Riding), Saskatchewan, Canada",83395.0,543.3275246131178,2.8068691867832625,29711.0390440292,0.1950243504263036
"West Nova (Riding), Nova Scotia, Canada",83372.0,174.41529294935577,8.40404823931505,9920.457097090035,0.22934748709384473
"Thunder Bay--Superior North (Riding), Ontario, Canada",83315.0,1120.4558883517443,0.9333132969542813,89267.98779347212,0.22397632214894933
"Thunder Bay--Rainy River (Riding), Ontario, Canada",82357.0,1077.370721514528,2.070852979758672,39769.60257680751,0.13715215607430314
"Cumberland--Colchester (Riding), Nova Scotia, Canada",82014.0,411.97056945268855,9.78396902341564,8382.487700412654,0.22066919800895526
"St. John's South--Mount Pearl (Riding), Newfoundland and Labrador, Canada",81497.0,1623.863502840554,164.06250631112877,496.74359993896945,0.27425487750646393
"Churchill--Keewatinook Aski (Riding), Manitoba, Canada",81258.0,455.1183572754594,0.15764172349413832,515459.9822871225,0.2137280840636809
"Long Range Mountains (Riding), Newfoundland and Labrador, Canada",81036.0,377.340516639068,1.88026296430814,43098.22697051204,0.08693263296655965
"Saint John--Rothesay (Riding), New Brunswick, Canada",80918.0,952.302648059866,170.89017347011364,473.5087943143288,0.2419472759491857
"Prince Albert (Riding), Saskatchewan, Canada",80845.0,876.2673973228934,4.152020874444414,19471.24122077492,0.22893976009129258
"Chicoutimi--Le Fjord (Riding), Quebec, Canada",80593.0,957.1455010618345,29.266497547761816,2753.7630653779215,0.17684963370675444
"Moose Jaw--Lake Centre--Lanigan (Riding), Saskatchewan, Canada",80547.0,638.6479541088737,2.4122629715411494,33390.63814777211,0.4553778311436525
"Algoma--Manitoulin--Kapuskasing (Riding), Ontario, Canada",80013.0,323.34458322662647,0.7941964363412183,100747.11537187413,0.10312362426634343
"Sault Ste. Marie (Riding), Ontario, Canada",79308.0,1203.4557412849197,12.446264225609962,6372.032488014555,0.45219646734651797
"Timmins--James Bay (Riding), Ontario, Canada",78914.0,922.1781068029421,0.30799254104656276,256220.4907036033,0.22553552481205402
"Regina--Qu'Appelle (Riding), Saskatchewan, Canada",78140.0,1142.523288398609,5.732103905391174,13631.992945296673,0.46974221752654277
"Acadie--Bathurst (Riding), New Brunswick, Canada",77594.0,188.63617185530708,14.321374893123542,5418.055220190977,0.18859699037056635
"Gaspésie--Les Îles-de-la-Madeleine (Riding), Quebec, Canada",75853.0,143.32860140069025,4.310180695611132,17598.566129080802,0.1641062078903512
"Coast of Bays--Central--Notre Dame (Riding), Newfoundland and Labrador, Canada",73659.0,407.28171057492017,1.6291348104637162,45213.569513644936,0.10425633851756758
"Central Nova (Riding), Nova Scotia, Canada",72950.0,310.7731153075941,7.1824282064778915,10156.732222426643,0.17528530924151242
"Sydney--Victoria (Riding), Nova Scotia, Canada",72361.0,657.384001495461,14.903508722214,4855.299604189474,0.12160685388720331
"Desnethé--Missinippi--Churchill River (Riding), Saskatchewan, Canada",71488.0,220.66836867061605,0.19949840508667208,358338.7043567694,0.5457007838557397
"Bonavista--Burin--Trinity (Riding), Newfoundland and Labrador, Canada",71387.0,144.01569559887605,3.5178729927252146,20292.65983951801,0.041739097200745194
"Yorkton--Melville (Riding), Saskatchewan, Canada",71220.0,408.1756320350109,1.61188105427708,44184.40170322728,0.25480756531358517
"Battlefords--Lloydminster (Riding), Saskatchewan, Canada",70918.0,616.9160591672828,2.2943116285526104,30910.360701409747,0.5067373645176831
"Souris--Moose Mountain (Riding), Saskatchewan, Canada",70579.0,418.1854522706934,1.624943380090563,43434.74416694225,0.27283947054009206
"Cape Breton--Canso (Riding), Nova Scotia, Canada",70392.0,251.99173160308828,7.063858466183453,9965.092072128144,0.07478935512449965
"Avignon--La Mitis--Matane--Matapédia (Riding), Quebec, Canada",70253.0,364.4419521873002,4.7425510488062494,14813.335539674039,0.30826103225864077
"Tobique--Mactaquac (Riding), New Brunswick, Canada",69344.0,162.59726547548814,4.6776631122474885,14824.496406856908,0.3319615087112788
"Cypress Hills--Grasslands (Riding), Saskatchewan, Canada",68314.0,411.34193090434087,0.8703191253715424,78493.04698530726,0.4976281813322918
"New Brunswick Southwest (Riding), New Brunswick, Canada",67567.0,121.01748313605037,6.320286628227536,10690.496171207431,0.1520404698097237
"Kenora (Riding), Ontario, Canada",64261.0,290.8401853439837,0.19498014460321858,329577.14812844194,0.4601639951860047
"Madawaska--Restigouche (Riding), New Brunswick, Canada",60068.0,311.68605394512355,5.073181673468467,11840.30138603972,0.16417398293806704
"Miramichi--Grand Lake (Riding), New Brunswick, Canada",57515.0,149.69244772788744,3.341174648037579,17214.005868798606,0.2050345817392349
"Northwest Territories (Riding), Northwest Territories, Canada",41070.0,803.012773804448,0.03026837347672293,1356861.8092935772,0.013357555105858024
"Yukon (Riding), Yukon, Canada",40232.0,530.1557568886184,0.08314395611796208,483883.63843211986,0.18318285514844196
"Cardigan (Riding), Prince Edward Island, Canada",39866.0,204.72239339972154,13.415365156296136,2971.667154456096,0.20101827499952057
"Malpeque (Riding), Prince Edward Island, Canada",39731.0,118.90730943135968,21.275610527960026,1867.4434723171037,0.23296789195436507
"Charlottetown (Riding), Prince Edward Island, Canada",38809.0,1334.6564813358248,728.6585477638248,53.26088621220553,0.3917644126856513
"Nunavut (Riding), Nunavut, Canada",36858.0,426.4214062328299,0.017184515297586016,2144837.9172601746,0.0008974149705443593
"Egmont (Riding), Prince Edward Island, Canada",35925.0,422.76175356122445,20.07503195389278,1789.5363794444038,0.21564790617645768
"Labrador (Riding), Newfoundland and Labrador, Canada",26655.0,499.8255882662109,0.0885010335235409,301182.923393882,0.018688670094209214
