longname,Commute Time < 15 min % [StatCan],Commute Time 15 - 29 min % [StatCan],Commute Time 30 - 59 min % [StatCan],Commute Time > 60 min % [StatCan]
"Sutton Population Center, ON, Canada",0.2072365086576235,0.19611220934739673,0.36513620825303605,0.2315150737419436
"King Population Center, ON, Canada",0.144811633591125,0.3688174180103493,0.39166402672532397,0.09470692167320169
"Renfrew Population Center, ON, Canada",0.5678362959474826,0.17582159247073595,0.15109233237567976,0.10524977920610154
"Banff Population Center, AB, Canada",0.6272108843537415,0.27619047619047626,0.07891156462585036,0.017687074829931974
"Essex Population Center, ON, Canada",0.2712807270265068,0.5226200038502132,0.20609926912327986,0.0
"Napanee Population Center, ON, Canada",0.4778396114767709,0.17408269934217943,0.33302673350832424,0.015050955672725441
"Edson Population Center, AB, Canada",0.738336879213189,0.12287625311323407,0.06481682288029056,0.0739700447932864
"Roberval Population Center, QC, Canada",0.7655699146582273,0.1505500218897173,0.06383873838018059,0.020041325071874696
"Dauphin Population Center, MB, Canada",0.8375133384116986,0.11274711214347494,0.03979163955586121,0.009947909888965302
"Aylmer Population Center, ON, Canada",0.4051287980136643,0.30684977510584066,0.24656602859486568,0.04145539828562936
"Port Dover Population Center, ON, Canada",0.34755345992368236,0.3401801800046258,0.21065523718861048,0.10161112288308138
"Farnham Population Center, QC, Canada",0.35096003901724215,0.2983513610975692,0.29156087798411234,0.059127721901076194
"Yarmouth Population Center, NS, Canada",0.7238576727776843,0.1745873727763117,0.08370861837765016,0.017846336068353705
"Contrecoeur Population Center, QC, Canada",0.24794247087112953,0.2613947289815984,0.4208323976341403,0.06983040251313179
"Hanover Population Center, ON, Canada",0.5657002665044963,0.18961398185905062,0.1843287809874593,0.060356970648993674
"Goderich Population Center, ON, Canada",0.6812868598770213,0.1712038866456361,0.10002016164523586,0.047489091832106776
"Revelstoke Population Center, BC, Canada",0.7818738841528183,0.14054624653632666,0.03258635376367315,0.044993515547181805
"Mont-Laurier Population Center, QC, Canada",0.7341866567994982,0.1914247148513035,0.045806748599856555,0.02858187974934178
"L'Épiphanie Population Center, QC, Canada",0.21821319497058755,0.328634642612133,0.3517586422757986,0.10139352014148083
"Grand Centre Population Center, AB, Canada",0.6720334617110438,0.1678753059635333,0.11634773790250612,0.043743494422916814
"La Tuque Population Center, QC, Canada",0.8278402856381347,0.11497384021021033,0.039560477521712586,0.017625396629942558
"Stephenville Population Center, NL, Canada",0.773280696348208,0.14479163726666647,0.037249330434219546,0.044678335950906034
"The Pas Population Center, MB, Canada",0.7825853780000351,0.17329462640061233,0.03297685850674968,0.011143137092602754
"Shawnigan - Mill Bay Population Center, BC, Canada",0.25083275981329184,0.26831172952386445,0.38129813449223576,0.09955737617060784
"St. Marys Population Center, ON, Canada",0.5337941099369394,0.24651922411512667,0.1831976363451239,0.036489029602809954
"Angers Population Center, QC, Canada",0.1938610662358643,0.4394184168012924,0.308562197092084,0.05815831987075929
"Cold Lake Population Center, AB, Canada",0.3697096185537083,0.34942796247897867,0.2019662032823647,0.07889621568494826
"Fort Frances Population Center, ON, Canada",0.7170767909593118,0.10573098383829875,0.10699309348413412,0.0701991317182553
"Kingston - Greenwood Population Center, NS, Canada",0.6004283517438677,0.2616938569795907,0.1326179965480682,0.005259794728473537
"Kapuskasing Population Center, ON, Canada",0.8209596065114959,0.09928489302757208,0.017819707431728428,0.06193579302920362
"Ponoka Population Center, AB, Canada",0.6242334698029892,0.12873652809764666,0.18932015646447042,0.057709845634893675
"Plessisville Population Center, QC, Canada",0.6284177360469951,0.2493746157355908,0.09539183687764677,0.026815811339767275
"Saint-Rémi Population Center, QC, Canada",0.3515052866339391,0.2940581609311142,0.31299146138966094,0.04144509104528587
"Innisfail Population Center, AB, Canada",0.5533325460787727,0.20845263414535406,0.18202519308851703,0.05618962668735616
"Happy Valley-Goose Bay Population Center, NL, Canada",0.7220550314979085,0.17797326188001802,0.07323435849876958,0.026737348123303896
"Iqaluit Population Center, NU, Canada",0.844873588812849,0.12929433340961052,0.019627355200328288,0.006204722577212166
"Drayton Valley Population Center, AB, Canada",0.7194387179131573,0.1009649149468678,0.0947221209680014,0.08487424617197367
"Sturgeon Falls Population Center, ON, Canada",0.6091564086199447,0.11372390877304722,0.20177861499754823,0.07534106760945991
"Bay Roberts Population Center, NL, Canada",0.46370334943897235,0.2570099087613815,0.12492830487032344,0.15435843692932277
"Parry Sound Population Center, ON, Canada",0.6832710677424204,0.16822530482787826,0.11232410342551792,0.0361795240041833
"Saint-Félicien Population Center, QC, Canada",0.5961424490495898,0.2782889311417259,0.09054361615962339,0.03502500364906091
"Kitimat Population Center, BC, Canada",0.6446990883716366,0.32372146674041297,0.0180454821350348,0.013533962752915614
"New Waterford Population Center, NS, Canada",0.3157381883976482,0.4943614744574484,0.18390217800898975,0.005998159135913683
"Huntsville Population Center, ON, Canada",0.5720077615543244,0.19599210495560948,0.1646809096337086,0.06731922385635745
"Enfield - Lantz Population Center, NS, Canada",0.3080839937838392,0.2820035776751479,0.38414839193650113,0.02576403660451168
"Pont-Rouge Population Center, QC, Canada",0.2776235334155995,0.3128916428719959,0.3963683720036928,0.013116451708711898
"Devon Population Center, AB, Canada",0.2751937984496124,0.3255813953488372,0.35658914728682173,0.04263565891472868
"Slave Lake Population Center, AB, Canada",0.6770628884288745,0.22928476576994972,0.04156699471865089,0.05208535108252487
"Rocky Mountain House Population Center, AB, Canada",0.6976882899148827,0.14859534863726254,0.08131287077637347,0.07240349067148136
"Nobleton Population Center, ON, Canada",0.12900542262805323,0.3098432868083767,0.4816193354852806,0.07953195507828953
"Drumheller Population Center, AB, Canada",0.7559031398095302,0.12830180682086828,0.05586153857242817,0.05993351479717332
"Chibougamau Population Center, QC, Canada",0.8176011372192227,0.0951347735143766,0.03890963408441478,0.04835445518198592
"Perth Population Center, ON, Canada",0.5124156489726416,0.19834364641355304,0.17679563298082934,0.1124450716329761
"Wainwright Population Center, AB, Canada",0.7941644615969322,0.10780383058474215,0.061227106042721226,0.03680460177560441
"Smithville Population Center, ON, Canada",0.24448644630823685,0.28910192368428217,0.3680182501295863,0.09839337987789469
"Bonnyville Population Center, AB, Canada",0.6544962995543196,0.1307190100773261,0.16746484569464018,0.04731984467371394
"Beaupré Population Center, QC, Canada",0.37723987563206507,0.19621580313444484,0.4022147860439599,0.024329535189530044
"Coaticook Population Center, QC, Canada",0.6367317476418416,0.12753296421031063,0.2174673210308346,0.018267967117013145
"Corunna Population Center, ON, Canada",0.41796434244585207,0.5214660535107721,0.05206871519318232,0.008500888850193468
"Carbonear Population Center, NL, Canada",0.6199736128823706,0.21007341510930375,0.026888037384745475,0.1430649346235801
"Saint-Jovite Population Center, QC, Canada",0.5652728204179268,0.2806279153424136,0.11033283556414253,0.043766428675516965
"Chelmsford Population Center, ON, Canada",0.310413012109361,0.4191999196595375,0.2464500358632881,0.02393703236781356
"Tay Population Center, ON, Canada",0.3069052491261835,0.3250071335174552,0.266257837934095,0.1018297794222664
"Kirkland Lake Population Center, ON, Canada",0.7416648579527679,0.1156083743155857,0.10282342873811967,0.039903338993526646
"Clarenville-Shoal Harbour Population Center, NL, Canada",0.7880018670759805,0.07824412417824693,0.08124655943011776,0.05250744931565471
"Russell Population Center, ON, Canada",0.20796524497241692,0.23961025959266244,0.5315058003411216,0.020918695093799018
"Almonte Population Center, ON, Canada",0.3181658002370074,0.27178468482276386,0.3706159292549391,0.03943358568528962
"Nicolet Population Center, QC, Canada",0.5378855574121765,0.25721061561097336,0.17278076485199861,0.03212306212485159
"Chippawa Population Center, ON, Canada",0.2788265526667563,0.4830892172720951,0.17243665028279198,0.06564757977835664
"Sainte-Adèle Population Center, QC, Canada",0.32625748708449837,0.3329181330742009,0.24209383647648644,0.09873054336481435
"Dunnville Population Center, ON, Canada",0.4481094231791177,0.13152424239349722,0.32245968796131125,0.09790664646607386
"Manotick Station Population Center, ON, Canada",0.2135819293954084,0.39311740575922816,0.3773218257199138,0.01597883912544956
"Brighton Population Center, ON, Canada",0.30938216363660587,0.3051251833337529,0.27754517005841844,0.10794748297122284
"Porcupine Population Center, ON, Canada",0.3631384951078532,0.44871604686354183,0.14721600003078272,0.04092945799782217
"Lac-Mégantic Population Center, QC, Canada",0.7960885750668214,0.119480389736763,0.07076937409533858,0.013661661101076986
"Gravenhurst Population Center, ON, Canada",0.43781204526161327,0.30721203224005517,0.20050253096096637,0.054473391537365246
"Mont-Joli Population Center, QC, Canada",0.6283552822739276,0.23241436551848496,0.1255022531550572,0.013728099052530307
"Melfort Population Center, SK, Canada",0.7411001139537304,0.12677858510408005,0.11419621457518878,0.017925086367000628
"Oliver Population Center, BC, Canada",0.6647324455449558,0.16544999951771774,0.14677376287498703,0.02304379206233937
"Mount Albert Population Center, ON, Canada",0.15465819825209814,0.35194743886541424,0.38150793391378907,0.11188642896869867
"St. Paul Population Center, AB, Canada",0.6834336935933945,0.14459988087232115,0.13808355008152895,0.03388287545275537
"Rawdon Population Center, QC, Canada",0.36079217072966874,0.18992974048208303,0.28224584366389494,0.1670322451243532
"Petrolia Population Center, ON, Canada",0.41959298457890487,0.38589158370465004,0.17122551902111657,0.023289912695328485
"La Sarre Population Center, QC, Canada",0.681259389443241,0.14894981477067173,0.01865186945540553,0.15113892633068177
"Asbestos Population Center, QC, Canada",0.51001529521912,0.23745878410032153,0.2147590507971642,0.03776686988339419
"Antigonish Population Center, NS, Canada",0.7300771731166148,0.1646629467154034,0.07367604805565091,0.031583832112330824
"Stettler Population Center, AB, Canada",0.7689059722694164,0.12592007723956114,0.07625804018074228,0.028915910310280343
"Niverville Population Center, MB, Canada",0.29866774635124455,0.17822507567432086,0.486860624289047,0.03624655368538764
"Louiseville Population Center, QC, Canada",0.5627872429265253,0.21088592409874662,0.18880813088311652,0.03751870209161157
"Lively Population Center, ON, Canada",0.32055073792269817,0.4726058197907939,0.16784426257441745,0.03899917971209048
"Fernie Population Center, BC, Canada",0.5828070332150602,0.19204599273079168,0.12592728137973727,0.09921969267441093
"Windsor Population Center, NS, Canada",0.4571936962116787,0.17033101094396705,0.3183332293121499,0.05414206353220425
"Rockwood Population Center, ON, Canada",0.165939871688308,0.3033184053513468,0.4009283550970367,0.12981336786330847
"Creston Population Center, BC, Canada",0.7862418282979586,0.14952076854139928,0.0260859793388114,0.038151423821830795
"Sussex Population Center, NB, Canada",0.672411006442559,0.16943704930050144,0.1202192737574024,0.03793267049953709
"Port-Cartier Population Center, QC, Canada",0.7654627693597219,0.08600674341907638,0.13637306587213913,0.01215742134906265
"Redcliff Population Center, AB, Canada",0.3723808658343348,0.4702640660956591,0.10042147245300068,0.05693359561700551
"Ayr Population Center, ON, Canada",0.2525622064409095,0.38462603266277573,0.3161271130562703,0.04668464784004456
"Gananoque Population Center, ON, Canada",0.4136986301369863,0.25205479452054796,0.32876712328767116,0.005479452054794519
"Vegreville Population Center, AB, Canada",0.6866965024100717,0.12805275682352354,0.11164282209124242,0.07360791867516217
"Dryden Population Center, ON, Canada",0.8104677568774855,0.10521518351946675,0.02394353835862079,0.060373521244426936
"Bromont Population Center, QC, Canada",0.3122232088683981,0.3509335434361895,0.2396594129124851,0.09718383478292737
"Delhi Population Center, ON, Canada",0.2301548277572053,0.423722633337816,0.2629927679104786,0.08312977099450007
"Armstrong Population Center, BC, Canada",0.4320388349514563,0.3713592233009709,0.14563106796116498,0.05097087378640777
"La Ronge Population Center, SK, Canada",0.8362832535840488,0.13148254037514398,0.014203666085493812,0.01803053995531354
"Smithers Population Center, BC, Canada",0.7963593116268998,0.14038902361896113,0.032530562482845034,0.03072110227129416
"Humboldt Population Center, SK, Canada",0.7008612099191317,0.09574332865426678,0.1683962777471685,0.034999183679433055
"Mississauga Beach Population Center, ON, Canada",0.41629513628067627,0.26706104472602754,0.19453794650508596,0.12210587248821037
"Merritt Population Center, BC, Canada",0.7166410660462534,0.1648324244690558,0.07253000581426494,0.04599650367042584
"Acton Vale Population Center, QC, Canada",0.4821312647879926,0.15287635628435076,0.3147897753620985,0.05020260356555822
"Langdon Population Center, AB, Canada",0.12032559996748961,0.3575993601826405,0.47358090305472367,0.04849413679514605
"Meadow Lake Population Center, SK, Canada",0.7178128190208463,0.19180169989734133,0.06100497850237387,0.029380502579438608
"Meaford Population Center, ON, Canada",0.4077686883680284,0.3026927058032417,0.2603951943418019,0.02914341148692799
"Wolfville Population Center, NS, Canada",0.4620253164556961,0.35443037974683544,0.14240506329113925,0.041139240506329125
"Stonewall Population Center, MB, Canada",0.3356973995271867,0.22222222222222218,0.4160756501182033,0.026004728132387692
"Oakbank Population Center, MB, Canada",0.20002721853220445,0.27069597146333185,0.5028187155889572,0.026458094415506395
"Mount Forest Population Center, ON, Canada",0.47087862348540227,0.22307713156591716,0.1733111626947746,0.13273308225390595
"Didsbury Population Center, AB, Canada",0.43212766841364647,0.2598810333668386,0.18818968990630855,0.11980160831320633
"Peachland Population Center, BC, Canada",0.26235352539634305,0.33401397855041093,0.34473136131513993,0.058901134738106
"Windsor Population Center, QC, Canada",0.4004664671296977,0.39638265191798383,0.16761357117872278,0.03553730977359569
"Neepawa Population Center, MB, Canada",0.8683477835445779,0.08135435513039921,0.032688740756506456,0.017609120568516382
"Saint-Apollinaire Population Center, QC, Canada",0.2762355645745334,0.3614446919356756,0.32854874926500466,0.03377099422478633
"Kimberley Population Center, BC, Canada",0.411398877149142,0.29276757628096667,0.23333892437928377,0.062494622190607474
"Sainte-Brigitte-de-Laval Population Center, QC, Canada",0.11635121426269547,0.3687333982974181,0.4856779834849803,0.029237403954906194
"Mitchell Population Center, ON, Canada",0.3894447081543122,0.38449548864231053,0.16652459046166868,0.05953521274170868
"Exeter Population Center, ON, Canada",0.5111994767252112,0.19179601524328227,0.2535236101436173,0.04348089788788934
"Osoyoos Population Center, BC, Canada",0.6461730231351572,0.22311941977442598,0.09084740871422634,0.039860148376190584
"Westlock Population Center, AB, Canada",0.6663716213060957,0.13869827685018912,0.12297108555466409,0.07195901628905103
"Azilda Population Center, ON, Canada",0.25841554895608554,0.481435195722131,0.2344418617173459,0.02570739360443756
"Napierville Population Center, QC, Canada",0.3109342228610286,0.32186916753136124,0.318482762811467,0.04871384679614309
"Waterloo Population Center, QC, Canada",0.3458575477758177,0.3890083973017004,0.22885301924630624,0.03628103567617574
"Walkerton Population Center, ON, Canada",0.5151991503550728,0.1968870347738838,0.2109042493233486,0.07700956554769467
"Flin Flon Population Center, MB-SK, Canada",0.8799145042443559,0.11360230630091618,0.006483189454727863,0.0
"White City Population Center, SK, Canada",0.23339642730302068,0.48923358418085366,0.2534084287006364,0.02396155981548929
"Stayner Population Center, ON, Canada",0.3086933309102281,0.3377005989100614,0.2505430075777617,0.1030630626019487
"Lac-Alouette Population Center, QC, Canada",0.1338808742963393,0.380881795205297,0.3519324185045289,0.13330491199383485
"Tilbury Population Center, ON, Canada",0.4408628243133346,0.23851622550434176,0.29039324221516827,0.03022770796715549
"Berthierville Population Center, QC, Canada",0.49988214347804905,0.22262378818941667,0.20677459555252514,0.07071947278000913
"Woodstock Population Center, NB, Canada",0.6299735713424628,0.23850250095364564,0.1035802786294023,0.02794364907448915
"Caledon East Population Center, ON, Canada",0.1167967469005403,0.2601531880498079,0.5176601584015733,0.10538990664807842
"Amqui Population Center, QC, Canada",0.7382026489494381,0.21765774269956273,0.033603248704165874,0.010536359646833233
"Tracadie-Sheila Population Center, NB, Canada",0.6651526097411687,0.15282908706109752,0.1401313611497615,0.04188694204797214
"Picton Population Center, ON, Canada",0.5352841049431882,0.2128718885678584,0.2234753463573116,0.028368660131641764
"Aldergrove East Population Center, BC, Canada",0.2894514716443852,0.34031796070383274,0.28660004391971505,0.08363052373206702
"Blenheim Population Center, ON, Canada",0.43740980109179894,0.413503168726862,0.09826190625588256,0.050825123925456524
"Hope Population Center, BC, Canada",0.5684401483984609,0.13440996454025111,0.12544216013209056,0.17170772692919753
"Sainte-Martine Population Center, QC, Canada",0.2864727959929393,0.3332884394506144,0.3220992976786014,0.05813946687784482
"Princeville Population Center, QC, Canada",0.6159279285060888,0.30975578836332,0.06171203670804903,0.012604246422542282
"Terrasse-des-Pins Population Center, QC, Canada",0.2301413089849172,0.36405507718229013,0.32812728974486893,0.07767632408792366
"Vineland Population Center, ON, Canada",0.37820147940530846,0.3909842773899941,0.19350589128499873,0.037308351919698765
"Verchères Population Center, QC, Canada",0.2443314246349399,0.3121504773742194,0.3954473863208509,0.0480707116699897
"Dorchester Population Center, ON, Canada",0.27384415628275044,0.4970216878978618,0.18614277894114442,0.04299137687824324
"Grand Falls / Grand-Sault Population Center, NB, Canada",0.7457608369997207,0.15829240793777608,0.0764114539674857,0.019535301095017478
"Deer Lake Population Center, NL, Canada",0.7681299587365373,0.11222734159920437,0.09085663766050657,0.02878606200375184
"Baie-Saint-Paul Population Center, QC, Canada",0.7436510225946072,0.14271149449981493,0.08381945689963996,0.029818026005937824
"Peace River Population Center, AB, Canada",0.6858355745777924,0.2071609531879852,0.07307701019347997,0.03392646204074235
"New Liskeard Population Center, ON, Canada",0.6901471089084658,0.14297843313191172,0.09766676200061682,0.06920769595900565
"Richmond Population Center, ON, Canada",0.16776904091326053,0.4377733116820042,0.3507932647435327,0.04366438266120254
"Altona Population Center, MB, Canada",0.7302251134906412,0.12958368773565457,0.11182664636324058,0.028364552410463612
"Waterford Population Center, ON, Canada",0.24429020046676445,0.34129756486060076,0.32925544516525784,0.08515678950737705
"Cumberland Population Center, BC, Canada",0.3597638189656127,0.4604668734932569,0.12451190442494865,0.05525740311618183
"Grand Forks Population Center, BC, Canada",0.7712811891995223,0.17126072450001126,0.04671813214980304,0.010739954150663554
"Beeton Population Center, ON, Canada",0.19025075563894758,0.22809732633431895,0.38656590277277064,0.19508601525396285
"Nipawin Population Center, SK, Canada",0.7710390636883954,0.10443411517060762,0.07698301540420237,0.047543805736794585
"Maniwaki Population Center, QC, Canada",0.7515255393261622,0.16937336898514438,0.025390998945329587,0.05371009274336382
"Prescott Population Center, ON, Canada",0.40784313725490207,0.4078431372549019,0.09019607843137255,0.0941176470588235
"Melville Population Center, SK, Canada",0.6654030842086308,0.13249918703534802,0.14981362750694135,0.05228410124907982
"Barrhead Population Center, AB, Canada",0.7264808984377866,0.1303319666620773,0.07861059164643965,0.06457654325369652
"Kemptville Population Center, ON, Canada",0.33630516057156795,0.15070682721863227,0.45886376772010257,0.05412424448969719
"Chemainus Population Center, BC, Canada",0.3490840716144656,0.33238918595336936,0.25090905128910107,0.06761769114306407
"Jasper Population Center, AB, Canada",0.77910492791009,0.17618858523629227,0.039557728823672124,0.005148758029945532
"Southampton Population Center, ON, Canada",0.4047540344391114,0.18263299741504985,0.3700197448340702,0.0425932233117686
"Sparwood Population Center, BC, Canada",0.4699343084605187,0.22116072875584056,0.2133195643608863,0.0955853984227544
"Swan River Population Center, MB, Canada",0.8172185958103977,0.12652261226511455,0.04296049235682111,0.013298299567666733
"Espanola Population Center, ON, Canada",0.6445101836572789,0.12559850713597168,0.14364158950022543,0.08624971970652398
"Casselman Population Center, ON, Canada",0.31495562821111633,0.17983185427370388,0.4407753386268099,0.0644371788883699
"Raymond Population Center, AB, Canada",0.43122158214737594,0.2347182148603997,0.2945182189143167,0.03954198407790777
"Kent Population Center, BC, Canada",0.3800322194575893,0.31931625746775044,0.19577673747600588,0.10487478559865428
"La Pocatière Population Center, QC, Canada",0.7164167254972036,0.17746462064243484,0.09308763917675411,0.01303101468360745
"Saint-Césaire Population Center, QC, Canada",0.4286612596032367,0.25794709689981243,0.283072555609103,0.030319087887847807
"Bromptonville Population Center, QC, Canada",0.3484244189002895,0.490878801270784,0.13845064991506928,0.022246129913857236
"Deep River Population Center, ON, Canada",0.38055000250342536,0.3843786455893195,0.20689062430907862,0.02818072759817628
"Sackville Population Center, NB, Canada",0.6161900444781069,0.24361592601511733,0.13869706777951862,0.0014969617272572605
"Sioux Lookout Population Center, ON, Canada",0.8713753327417924,0.12245785270629994,0.0,0.006166814551907718
"Cochrane Population Center, ON, Canada",0.7445012166140381,0.10467711007432844,0.05163463677055857,0.09918703654107475
"East Angus Population Center, QC, Canada",0.37310842585285553,0.28575252217141506,0.31685904384159835,0.02428000813413107
"Carstairs Population Center, AB, Canada",0.24600055619814437,0.24356623504636377,0.38828624755800484,0.12214696119748689
"Battleford Population Center, SK, Canada",0.6605947338791183,0.22383920409596933,0.07552917374555283,0.0400368882793595
"Rossland Population Center, BC, Canada",0.5346222362620806,0.32432909224871276,0.12340695188895222,0.01764171960025451
"Golden Population Center, BC, Canada",0.7651404566928991,0.14310184982813956,0.04538101146294939,0.046376682016011896
"Cobble Hill Population Center, BC, Canada",0.27508375084204223,0.30428885703788605,0.34730003859868613,0.07332735352138563
"Beauceville Population Center, QC, Canada",0.530877855778178,0.3695747813767274,0.07610792190569457,0.023439440939399984
"Crossfield Population Center, AB, Canada",0.2037972126843062,0.2712226882269773,0.4480615918352798,0.07691850725343662
"Bobcaygeon Population Center, ON, Canada",0.41476307743143265,0.1415827657766977,0.2963936552731137,0.14726050151875586
"Filion Population Center, QC, Canada",0.29102731997397313,0.36183934175088334,0.2706279393475164,0.07650539892762721
"Chisasibi Population Center, QC, Canada",0.8471849865951742,0.06970509383378017,0.024128686327077754,0.05898123324396785
"Vermilion Population Center, AB, Canada",0.7292802345430507,0.09655063492669305,0.14124139722322873,0.032927733307027515
"Saint-Félix-de-Valois Population Center, QC, Canada",0.37300316922211735,0.39954950057207184,0.14810898385805774,0.07933834634775316
"Hearst Population Center, ON, Canada",0.8269896925995743,0.06718805257005811,0.034313649745995954,0.07150860508437167
"Wellesley Population Center, ON, Canada",0.2138145365353647,0.4583593800319811,0.31275245137784147,0.015073632054812672
"La Malbaie Population Center, QC, Canada",0.6970611680251781,0.16138875515053142,0.11522523824963854,0.02632483857465206
"Cardston Population Center, AB, Canada",0.6644330456814261,0.15237568019599068,0.14156877602673928,0.04162249809584385
"Hampton Population Center, NB, Canada",0.2739268016570626,0.36290700435032236,0.3262824920146803,0.03688370197793464
"Saint-Joseph-de-Beauce Population Center, QC, Canada",0.5172764803675696,0.3078800299407771,0.15854637085875015,0.01629711883290326
"Thornbury Population Center, ON, Canada",0.49436685770540195,0.2618369914904363,0.16565852008315965,0.07813763072100206
"Sainte-Julienne Population Center, QC, Canada",0.21942170888187806,0.1973091150972911,0.4376260889754429,0.14564308704538786
"Pincher Creek Population Center, AB, Canada",0.6849584107259763,0.12560316495846854,0.1092861444536626,0.08015227986189263
"High Level Population Center, AB, Canada",0.839374841306153,0.13142947737439725,0.009924575191137921,0.01927110612831172
"Saint-Germain-de-Grantham Population Center, QC, Canada",0.46785799188293664,0.387028078324642,0.10983888703011337,0.03527504276230787
"Claresholm Population Center, AB, Canada",0.7720107633079163,0.1120536096531915,0.061362532324187515,0.05457309471470469
"Port Hardy Population Center, BC, Canada",0.7368847664862089,0.15432259309580454,0.08346696619761917,0.02532567422036731
"Domaine-Ouellet Population Center, QC, Canada",0.11177903660677822,0.3083429737997395,0.42761406523958045,0.1522639243539017
"St. Stephen Population Center, NB, Canada",0.7470961071278743,0.14441975219176587,0.09294419069969583,0.015539949980663837
"Still Water Lake Population Center, NS, Canada",0.22249329884909055,0.3395259323255996,0.4148142506667455,0.02316651815856442
"Campbellford Population Center, ON, Canada",0.4857357187777214,0.17930089508202812,0.25003615717444777,0.08492722896580264
"Sainte-Anne-des-Monts Population Center, QC, Canada",0.8293579393743532,0.12377498056807952,0.02888243931409022,0.017984640743477123
"Fossambault-sur-le-Lac Population Center, QC, Canada",0.17490870625168736,0.32243612081292866,0.48033134150763224,0.02232383142775193
"Penhold Population Center, AB, Canada",0.25763653024159255,0.5097897199253035,0.1761253376790362,0.0564484121540676
"St. George Population Center, ON, Canada",0.13946387344700067,0.5040837889346761,0.2606459633164667,0.09580637430185648
"Beaverton Population Center, ON, Canada",0.24832590649044223,0.14000728945703897,0.30613957334504144,0.30552723070747734
"Invermere Population Center, BC, Canada",0.6652026641294005,0.25206470028544237,0.06068886774500477,0.02204376784015224
"Black Lake Population Center, QC, Canada",0.4923292999119766,0.38155893001372115,0.08523721442901741,0.04087455564528479
"Haileybury Population Center, ON, Canada",0.41673399018885476,0.39650633928379503,0.10510717920658115,0.081652491320769
"Warwick Population Center, QC, Canada",0.46120391304910463,0.36890316731557676,0.1480464856128807,0.021846434022437987
"Lorette Population Center, MB, Canada",0.1463008927824393,0.23579224842196234,0.5462647397830036,0.07164211901259471
"Ballantrae Population Center, ON, Canada",0.19481564166069334,0.25416637808764436,0.3645984696721234,0.18641951057953893
"Caraquet Population Center, NB, Canada",0.6784573492582239,0.1681308710855173,0.13618755587397083,0.017224223782288037
"Mistissini Population Center, QC, Canada",0.8636895808239655,0.057988172331047326,0.02848081703454076,0.049841429810446335
"Saint-Pie Population Center, QC, Canada",0.3064262334295094,0.39551788661211895,0.26794413023570046,0.030111749722671104
"Lake Cowichan Population Center, BC, Canada",0.302375724029086,0.24490859458719877,0.3483773581436853,0.10433832324002992
"Tavistock Population Center, ON, Canada",0.34960736817501376,0.36759941977879396,0.23324335365920876,0.04954985838698358
"Saint-Agapit Population Center, QC, Canada",0.3892167983802839,0.2852597033186324,0.2965850646555993,0.028938433645484422
"Mitchell Population Center, MB, Canada",0.5691485659668813,0.20472963738457844,0.15724687326747988,0.06887492338106035
"Shannon Population Center, QC, Canada",0.5441422000964554,0.24606874287090302,0.1891776650692316,0.020611391963409924
"Channel-Port aux Basques Population Center, NL, Canada",0.8218806124980438,0.14006486488941386,0.038054522612542316,0.0
"Beausejour Population Center, MB, Canada",0.43085416760177747,0.11773418914673013,0.3190897257507069,0.13232191750078545
"Clinton Population Center, ON, Canada",0.42856111995048224,0.36229626374028057,0.11903773562300392,0.09010488068623346
"Lucan Population Center, ON, Canada",0.18440331003965388,0.3176569296687115,0.4352626919812288,0.06267706831040598
"Frankford Population Center, ON, Canada",0.1977498537188736,0.5896443698062065,0.13334086197123157,0.07926491450368837
"Richmond Population Center, QC, Canada",0.47335294295074576,0.22465494886893736,0.27556084926659025,0.026431258913726607
"Bridgenorth - Chemong Park Area Population Center, ON, Canada",0.1821284824013709,0.5244359400067958,0.2052627889844412,0.08817278860739199
"Saint-Gabriel Population Center, QC, Canada",0.4869224470848596,0.19187901009778624,0.2487503598612832,0.07244818295607094
"Wheatley Population Center, ON, Canada",0.2846822705487424,0.4573500429119949,0.22747604390985232,0.030491642629410266
"Hagersville Population Center, ON, Canada",0.3087035751579215,0.20893999283074202,0.3547397547346476,0.12761667727668902
"Saint-Raymond Population Center, QC, Canada",0.5636120432259986,0.13414046797289325,0.2415150619408512,0.06073242686025705
"Melocheville Population Center, QC, Canada",0.19974025594491113,0.3813903836788356,0.344828250349733,0.07404111002652018
"Fort Macleod Population Center, AB, Canada",0.6528509245550923,0.13869873567045585,0.18048752644805865,0.027962813326393242
"Norwich Population Center, ON, Canada",0.3205383253869301,0.36660393931174895,0.28417653567251616,0.028681199628804874
"Rigaud Population Center, QC, Canada",0.3003208314319328,0.2547614882849921,0.36438443844338864,0.08053324183968646
"Grande Cache Population Center, AB, Canada",0.7340018247086009,0.1585535347334135,0.030534025699400575,0.07691061485858508
"Grand Bend Population Center, ON, Canada",0.4618979325693064,0.19273771679251225,0.1828765984710728,0.1624877521671087
"Trois-Pistoles Population Center, QC, Canada",0.6679626144509158,0.16598797588414757,0.15533535829531628,0.010714051369620392
"Enderby Population Center, BC, Canada",0.3333333333333333,0.40322580645161293,0.22043010752688166,0.04301075268817203
"Marathon Population Center, ON, Canada",0.6013917941909129,0.14116616500924936,0.19738224696580614,0.060059793834031594
"Port Stanley Population Center, ON, Canada",0.2593341664360689,0.39653188084582935,0.30989103896059444,0.03424291375750741
