longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %,geoid
"Miami County, Indiana, USA",0.9869252077562327,0.002049861495844871,0.011024930747922478,0.013074792243767293,0.22235457063711903,0.7645706371191138,0.9498858380656869,0.026930507581523398,0.02318365435278979,18103
"Greene County, Pennsylvania, USA",0.9927160916074299,0.004828618801043741,0.0024552895915261616,0.007283908392569867,0.3365216351245519,0.6561944564828783,0.977614842948068,0.010088247410041837,0.012296909641890117,42059
"Floyd County, Kentucky, USA",0.9953220582943505,0.0006643230824591025,0.0040136186231904125,0.0046779417056495185,0.1482547679021228,0.8470672903922277,0.9926887277211733,0.0009983263352614723,0.006312945943565198,21071
"Dorado Municipio, Puerto Rico, USA",0.9817096863724674,0.006744379683597009,0.011545933943935613,0.018290313627532615,0.06933111296142107,0.9123785734110463,0.057726183256807916,0.9407721851627249,0.0015016315804672392,72051
"Hill County, Texas, USA",0.9280950512806145,0.028302415513086192,0.043602533206299275,0.07190494871938605,0.18211623605895985,0.7459788152216542,0.8421694995981307,0.1456553448635131,0.012175155538356183,48217
"Sioux County, Iowa, USA",0.9416500687294863,0.02272280977361359,0.03562712149690017,0.05834993127051417,0.2585350800908923,0.6831149886385937,0.9136059974003206,0.07811130256038197,0.008282700039297493,19167
"Livingston County, Illinois, USA",0.9813937942175924,0.008996713275026437,0.009609492507381164,0.018606205782407678,0.13417079828421904,0.8472229959333734,0.9642583308758481,0.02468298437039205,0.011058684753759967,17105
"Adams County, Indiana, USA",0.9897155667647471,0.003783102143757883,0.006501331091495011,0.010284433235252934,0.13759282611741652,0.8521227406473305,0.8376353039134059,0.017886329293489985,0.1444783667931041,18001
"Washington County, Texas, USA",0.9401029217401086,0.022918365625263663,0.03697871263462775,0.059897078259891524,0.1677118191276964,0.7723911026124121,0.8743382309202307,0.1109095235262627,0.014752245553506639,48477
"Fannin County, Texas, USA",0.9529800016923814,0.016839195554678034,0.03018080275294057,0.047019998307618355,0.24201054917778414,0.7109694525145976,0.9027113711282039,0.0854690701749173,0.011819558696878797,48147
"Uintah County, Utah, USA",0.9726386384129847,0.013159377817853948,0.014201983769161396,0.027361361587015333,0.2987488728584312,0.6738897655545535,0.9312070235756386,0.031556974459724926,0.03723600196463652,49047
"Madison County, Nebraska, USA",0.9325795291536582,0.026355019267009887,0.041065451579332134,0.06742047084634202,0.24065479706353932,0.6919247320901187,0.8689943119932227,0.11521239259348912,0.015793295413288194,31119
"Warren County, Missouri, USA",0.9861844546570376,0.012388319584391832,0.0014272257585704884,0.013815545342962367,0.21514001084691597,0.7710444438101216,0.981185239047446,0.012058413621765745,0.006756347330788338,29219
"Wapello County, Iowa, USA",0.9262937498231617,0.034009563421328076,0.039696686755510316,0.07370625017683861,0.18872195342783585,0.7375717963953256,0.8836403098905736,0.0784975733277063,0.037862116781720107,19179
"Perry County, Ohio, USA",0.9952312424165467,0.002878185050368229,0.001890572533085013,0.004768757583453267,0.11735658455374033,0.8778746578628063,0.9740333813640729,0.020262968299711852,0.005703650336215193,39127
"Vega Alta Municipio, Puerto Rico, USA",0.98608934169279,0.006577474249888045,0.007333184057321987,0.013910658307210036,0.06353560232870581,0.9225537393640841,0.0359825327510917,0.9610480349344979,0.0029694323144104787,72143
"Lincoln County, Tennessee, USA",0.9685831274773253,0.009788526461809725,0.02162834606086507,0.03141687252267464,0.43101416174529766,0.5375689657320277,0.970590899221199,0.021633327597819708,0.007775773180981392,47103
"Lincoln County, Maine, USA",0.9781875494827603,0.016593149830629,0.005219300686610701,0.021812450517239575,0.41719574827476197,0.5609918012079986,0.9741658414076233,0.005892925288521801,0.01994123330385502,23015
"Becker County, Minnesota, USA",0.9866266609515646,0.007886840977282436,0.0054864980711530125,0.013373339048435465,0.29229889984283514,0.6943277611087293,0.9691624597043974,0.00933641505991116,0.02150112523569131,27005
"Las Piedras Municipio, Puerto Rico, USA",0.9865333145513453,0.005859980278912525,0.00760670516974222,0.013466685448654744,0.06231863642766589,0.9242146781236794,0.024621322884379217,0.9753786771156208,0.0,72085
"Silver Bow County, Montana, USA",0.98620669960305,0.006139874917897039,0.007653425479053034,0.013793300396950038,0.2867178798869124,0.6994888197161374,0.9726131262889726,0.010160135872861818,0.01722673783816567,30093
"Monroe County, Illinois, USA",0.9871588160773926,0.009846827133479227,0.0029943567891281835,0.012841183922607404,0.4294598641022693,0.5576989519751233,0.9780373974315957,0.008174968733794951,0.013787633834609396,17133
"Morrow County, Ohio, USA",0.9889659520807061,0.00793878252894647,0.003095265390347357,0.011034047919293853,0.17078413389888836,0.8181818181818178,0.9345712295156452,0.006361130463756712,0.05906764002059805,39117
"Lincoln County, Mississippi, USA",0.9926668576339158,0.0023488971641363503,0.0049842452019478786,0.007333142366084195,0.15763391578344282,0.8350329418504729,0.9862171783247634,0.00541576657437552,0.008367055100861063,28085
"Howard County, Texas, USA",0.8945984979780476,0.017013287117273193,0.08838821490467917,0.10540150202195246,0.15993645291738912,0.7346620450606584,0.7159692307692312,0.2704307692307687,0.013600000000000017,48227
"Wasatch County, Utah, USA",0.917656047960503,0.04246502879981191,0.03987892323968491,0.08234395203949686,0.3724873633478315,0.5451686846126717,0.8386285495988797,0.11692983573156741,0.04444161466955302,49051
"Chambers County, Alabama, USA",0.9801056439111213,0.005483148647872767,0.014411207441005899,0.01989435608887866,0.2682723775621512,0.7118332663489703,0.968210385014339,0.015681249618646663,0.01610836536701447,01017
"Alcorn County, Mississippi, USA",0.9853277657018648,0.0076078251916256836,0.007064409106509558,0.014672234298135222,0.3101761812149642,0.6751515844869005,0.9709076568377624,0.019900497512437908,0.00919184564979979,28003
"Lincoln County, Nebraska, USA",0.9740732252334843,0.01607173551824904,0.009855039248266785,0.02592677476651589,0.24385492465478714,0.730218300578697,0.9519406253802168,0.0358011923591675,0.012258182260615553,31111
"Effingham County, Illinois, USA",0.9781351226284128,0.009862332253586284,0.012002545118000849,0.021864877371587217,0.12716913465987972,0.8509659879685332,0.9680133638557199,0.02171626554476267,0.010270370599517378,17049
"Harris County, Georgia, USA",0.9759587364494696,0.016814314022613398,0.00722694952791703,0.024041263550530354,0.3476221004779123,0.6283366359715572,0.950392445425558,0.030751778268334525,0.01885577630610746,13145
"Clark County, Wisconsin, USA",0.9731063338623576,0.006377146154955994,0.02051651998268646,0.0268936661376425,0.1965372962054539,0.7765690376569035,0.8327254433404602,0.04090680417557547,0.12636775248396437,55019
"Coamo Municipio, Puerto Rico, USA",0.9892749563237022,0.00343314890167204,0.007291894774625746,0.010725043676297783,0.058174679856087125,0.9311002764676151,0.03192029222968315,0.9680797077703168,0.0,72043
"Corozal Municipio, Puerto Rico, USA",0.9954664895613756,0.0030030897173053046,0.001530420721319048,0.00453351043862436,0.031070428229043403,0.9643960613323322,0.04278831677205657,0.9572116832279434,0.0,72047
"Cowley County, Kansas, USA",0.9638471051799017,0.017774454255227338,0.018378440564870924,0.03615289482009831,0.27075843423739565,0.693088670942506,0.9523577285335451,0.034108574389611686,0.013533697076843263,20035
"Barry County, Missouri, USA",0.9574001385361347,0.02179057954283083,0.020809281921034498,0.04259986146386504,0.453330639575158,0.5040694989609771,0.9142042667974498,0.06633153506620888,0.019464198136341242,29009
"Taos County, New Mexico, USA",0.9440592040090903,0.01561680554746228,0.04032399044344732,0.05594079599090963,0.3781830895635469,0.5658761144455435,0.607715187568288,0.3400813402937975,0.052203472137914396,35055
"Nicollet County, Minnesota, USA",0.955791577379852,0.019893667439262606,0.024314755180885394,0.044208422620147965,0.1899932385710444,0.7657983388088075,0.9471012943678333,0.02312197621637829,0.029776729415788353,27103
"Putnam County, Ohio, USA",0.9865968890827155,0.007675534234627149,0.0057275766826573775,0.013403110917284529,0.07009739787759911,0.9164994912051163,0.9587506999315621,0.03316120201580295,0.008088098052634874,39137
"Steuben County, Indiana, USA",0.9873104277800829,0.006288652771955518,0.006400919447961638,0.012689572219917185,0.34707280488567444,0.6402376228944083,0.9738659894050695,0.01776994712179659,0.00836406347313391,18151
"Brookings County, South Dakota, USA",0.9458545825440768,0.0155617077079996,0.03858370974792356,0.05414541745592276,0.38105784642284746,0.5647967361212298,0.9280808080808083,0.02166278166278165,0.05025641025641013,46011
"Marshall County, Tennessee, USA",0.9710991182281989,0.005573741484561622,0.023327140287239364,0.028900881771800998,0.3112448022648851,0.6598543159633139,0.9350015639662184,0.051610885204879595,0.013387550828902093,47117
"Platte County, Nebraska, USA",0.8908067872109721,0.04905782023854856,0.06013539255047941,0.10919321278902827,0.16692553409723654,0.7238812531137352,0.8260595358224008,0.16552093844601498,0.00841952573158425,31141
"Ford County, Kansas, USA",0.7611398361703365,0.07020856329518377,0.16865160053447964,0.23886016382966305,0.19586940103410216,0.5652704351362348,0.5076678332803063,0.4637289214126623,0.028603245307031445,20057
"Preston County, West Virginia, USA",0.9877137687503648,0.0022763088776046217,0.010009922372030584,0.012286231249635213,0.30881923772836,0.6788945310220047,0.9832407378986464,0.011541176831701397,0.005218085269652237,54077
"Miami County, Kansas, USA",0.9881947715496938,0.006358926048045212,0.005446302402260945,0.011805228450306123,0.375029439472444,0.6131653320772499,0.972073307567635,0.017641191871337784,0.010285500561027328,20121
"Whitley County, Indiana, USA",0.9851679981203008,0.011542528195488708,0.0032894736842105274,0.014832001879699262,0.18071546052631593,0.8044525375939848,0.9684619725374632,0.007712082262210782,0.023825945200326038,18183
"Monroe County, Mississippi, USA",0.9905945192754296,0.006241291221551335,0.003164189503019035,0.00940548072457035,0.15977705527171357,0.8308174640037161,0.9839289555357528,0.012168515502565796,0.0039025289616814616,28095
"Scotland County, North Carolina, USA",0.9728344737225215,0.012869413306158083,0.014296112971320414,0.027165526277478598,0.24352889794729993,0.7293055757752214,0.958693144620756,0.02637403747233228,0.014932817906911582,37165
"Yauco Municipio, Puerto Rico, USA",0.9953016200562259,0.0039491013573109135,0.0007492785864632467,0.004698379943774147,0.03392489243347193,0.9613767276227538,0.07772218391994344,0.9211124492046333,0.001165366875423246,72153
"Lee County, Illinois, USA",0.9746312512728014,0.011346114683036094,0.014022634044162537,0.025368748727198683,0.1541035114770316,0.8205277397957697,0.9561344434921024,0.030886494428798716,0.012979062079098786,17103
"Emmet County, Michigan, USA",0.9850064541323784,0.007717524180556364,0.007276021687065215,0.014993545867621546,0.1828755895589873,0.8021308645733911,0.9655643063854165,0.009055862555688991,0.025379831058894454,26047
"Christian County, Illinois, USA",0.9874845760620483,0.00661025912215758,0.005905164815794111,0.012515423937951655,0.11839708561020068,0.8690874904518476,0.9725481652090012,0.017305238258271308,0.010146596532727446,17021
"Harvey County, Kansas, USA",0.975798388519673,0.016908780803387615,0.007292830676939352,0.024201611480326974,0.2512203728753746,0.7245780156442985,0.9517467248908299,0.03833437305053014,0.009918902058639996,20079
"Halifax County, Virginia, USA",0.9882552296365549,0.004995909781465465,0.0067488605819796595,0.01174477036344516,0.21730746757041,0.7709477620661448,0.9709237789837197,0.012210162802170703,0.016866058214109504,51083
"Morrison County, Minnesota, USA",0.9878675168260715,0.006966584012280093,0.0051658991616483725,0.012132483173928434,0.11645412681544445,0.8714133900106271,0.9713524525936376,0.01667450242908624,0.01197304497727623,27097
"DeSoto County, Florida, USA",0.8668998148529109,0.041584623975078505,0.09151556117201054,0.1331001851470891,0.3455197343286213,0.5213800805242896,0.7457747566816008,0.24149544260775496,0.012729800710644248,12027
"Seneca County, New York, USA",0.9768436578171091,0.015339233038348093,0.007817109144542766,0.023156342182890793,0.16831858407079625,0.808525073746313,0.9255348967579183,0.024167678843937838,0.050297424398143775,36099
"Pulaski County, Virginia, USA",0.9797598324137727,0.01593249343522263,0.004307674151004639,0.020240167586227223,0.2607027999881982,0.7190570324255747,0.968246108136548,0.01795054315867659,0.013803348704775458,51155
"Wakulla County, Florida, USA",0.9735397055273955,0.012671976828385237,0.013788317644219164,0.0264602944726044,0.39735698769007965,0.5761827178373159,0.9417057407172729,0.02968571790647573,0.028608541376251434,12129
"Marshall County, Mississippi, USA",0.9765507919250096,0.00913872645529077,0.014310481619699684,0.023449208074990496,0.4345449737004497,0.5420058182245597,0.9485976925241534,0.04646218303473722,0.004940124441109342,28093
"Wexford County, Michigan, USA",0.9876907486886028,0.0075405340963280556,0.004768717215069128,0.012309251311397248,0.1468764902241302,0.8408142584644726,0.9772352568167407,0.005485098287888391,0.017279644895370944,26165
"Stark County, North Dakota, USA",0.9638031183124427,0.01932130846835829,0.01687557321919899,0.03619688168755735,0.38159584225007653,0.5822072760623661,0.9454690991561886,0.024480538972084152,0.030050361871727282,38089
"Fulton County, Illinois, USA",0.9883310798894833,0.007083651754746914,0.004585268355769793,0.011668920110516724,0.12036329433895743,0.867967785550526,0.9702152666089323,0.021433873561796303,0.008350859829271367,17057
"Botetourt County, Virginia, USA",0.9799057897561266,0.014220976685945996,0.005873233557927379,0.020094210243873374,0.29750760240892044,0.6823981873472061,0.9791205709121505,0.012589984106703228,0.008289444981146189,51023
"Lee County, Iowa, USA",0.9836911398410627,0.010585932866801083,0.0057229272921361695,0.01630886015893731,0.2780215870003567,0.7056695528407059,0.9795533186536648,0.014249764076753648,0.006196917269581619,19111
"Lumpkin County, Georgia, USA",0.9533566349282875,0.021182355068096827,0.025461010003615718,0.04664336507171265,0.3214113535012651,0.6319452814270222,0.9346931078915113,0.03689619409786614,0.028410698010622633,13187
"Lincoln County, Oklahoma, USA",0.9894799405646361,0.004398216939078757,0.006121842496285299,0.010520059435364012,0.26374442793461844,0.7257355126300176,0.9836545729402872,0.008975812547241113,0.007369614512471691,40081
"Petersburg city-County, Virginia, USA",0.9605164163832797,0.013783141232056317,0.025700442384664027,0.03948358361672036,0.2903788859129075,0.6701375304703722,0.9345348270823186,0.043708394219840865,0.021756778697840613,51730
"Marion County, Iowa, USA",0.9784308438932326,0.013300979599173202,0.008268176507594137,0.021569156106767302,0.21748899074323702,0.7609418531499956,0.9668529337058674,0.017113284226568437,0.016033782067564117,19125
"Accomack County, Virginia, USA",0.916776899121985,0.022044876623751056,0.061178224254263835,0.08322310087801484,0.36287852233243423,0.553898376789551,0.8734829466560542,0.07919505258244897,0.047322000761496834,51001
"Daviess County, Indiana, USA",0.9656861272197351,0.010606652444337556,0.023707220335927287,0.03431387278026499,0.12391454583696399,0.8417715813827711,0.7947050171596678,0.037260990357901425,0.1680339924824309,18027
"Morton County, North Dakota, USA",0.9838984080690241,0.011544537610888313,0.004557054320087494,0.01610159193097582,0.25507352047636217,0.728824887592662,0.9602526724975703,0.017168772270813138,0.02257855523161659,38059
"Caroline County, Maryland, USA",0.9383268471478694,0.017097201443909953,0.04457595140822064,0.06167315285213044,0.24925973384555972,0.6890671133023097,0.9165947221158864,0.06368982559426101,0.01971545228985265,24011
"Bureau County, Illinois, USA",0.964364988901554,0.017217589537464727,0.0184174215609814,0.035635011098446065,0.14643949847021379,0.81792549043134,0.9227366092589672,0.05353136356454378,0.02373202717648906,17011
"Pickens County, Georgia, USA",0.9798256841592003,0.008075821295788415,0.012098494545011306,0.02017431584079964,0.3428719449015662,0.6369537392576342,0.9706588936224735,0.025433229763925824,0.003907876613600696,13227
"Panola County, Mississippi, USA",0.993033033033033,0.004594594594594592,0.0023723723723723705,0.006966966966966965,0.24264264264264285,0.7503903903903901,0.991363753544728,0.005897138437741678,0.002739108017530288,28107
"Clinton County, Indiana, USA",0.9273250530142381,0.016601029990911897,0.05607391699484994,0.07267494698576173,0.15792184186610117,0.769403211148137,0.882590302635861,0.11275626423690173,0.004653433127237241,18023
"Lee County, Georgia, USA",0.9650351798936923,0.02835898853965034,0.006605831566657449,0.034964820106307755,0.25679786155406026,0.7082373183396319,0.9511338649863805,0.01654031702274292,0.032325817990876554,13177
"Jefferson County, Indiana, USA",0.986939393939394,0.005363636363636346,0.00769696969696968,0.013060606060606033,0.3007272727272728,0.6862121212121212,0.9656708763382268,0.017501121866786307,0.016828001794986842,18077
"Lawrence County, Alabama, USA",0.991930853153616,0.0028106017105382526,0.0052585451358457625,0.008069146846384045,0.14817613104052738,0.8437547221130886,0.9756897979991078,0.021347097431976055,0.002963104568916086,01079
"Hot Spring County, Arkansas, USA",0.9915699782451052,0.0029006526468455364,0.005529369108049282,0.008430021754894832,0.2435339618080732,0.748036016437032,0.956836588851834,0.036144195648721775,0.0070192154994442,05059
"Gibson County, Indiana, USA",0.978738225762486,0.005875760971620659,0.015386013265893207,0.021261774237513964,0.19268861495593279,0.7860496108065532,0.9731335572203567,0.013400929992249996,0.013465512787393382,18051
"Pike County, Alabama, USA",0.960724620207379,0.012931034482758567,0.026344345309862408,0.039275379792621065,0.16303954666023623,0.7976850735471428,0.948827292110874,0.018744231932024402,0.032428475957101625,01109
"Transylvania County, North Carolina, USA",0.9758937505685434,0.009248309530307187,0.014857939901149267,0.024106249431456422,0.48661269292580117,0.4892810576427425,0.966934311184169,0.0214326357716381,0.011633053044192945,37175
"Lafayette County, Missouri, USA",0.9817415730337079,0.01285417684416219,0.00540425012212994,0.018258426966292075,0.20001831949193832,0.7817232535417696,0.9724253997022462,0.011813062334131659,0.015761537963622164,29107
"Jasper County, Texas, USA",0.9688633162516107,0.013395666636698748,0.017741017111690432,0.03113668374838921,0.16065809583745289,0.8082052204141579,0.941230720305295,0.044108761329305156,0.014660518365399906,48241
"Greenbrier County, West Virginia, USA",0.9852583540997388,0.008917044465127463,0.005824601435133766,0.014741645900261178,0.2516287867415259,0.7336295673582129,0.9687114038699053,0.013554169173765738,0.01773442695632897,54025
"Jefferson County, Washington, USA",0.953300548040036,0.028600224175477435,0.018099227784486395,0.04669945195996407,0.5164545652236165,0.43684598281641934,0.9509448859326123,0.0179181005520185,0.03113701351536916,53031
"Jasper County, Indiana, USA",0.9727019329818822,0.01202811610010301,0.015269950918014873,0.02729806701811794,0.2658001575471131,0.7069017754347688,0.9617495106376152,0.027757276257099717,0.010493213105285087,18073
"Morgan County, Illinois, USA",0.9889722498418151,0.0054837446141793806,0.005544005544005553,0.01102775015818486,0.12356503660851435,0.8654072132333007,0.9706172289884567,0.01990650936496325,0.009476261646579926,17137
"Weakley County, Tennessee, USA",0.9753551050139615,0.01292946461090196,0.011715430375136563,0.024644894986038723,0.30384241835619763,0.6715126866577636,0.9696380162653485,0.016297241269334975,0.014064742465316565,47183
"Rhea County, Tennessee, USA",0.9722824924365125,0.0075787672279436615,0.02013874033554379,0.027717507563487283,0.28371481832350215,0.6885676741130106,0.9519553801493851,0.03822694804135823,0.009817671809256655,47143
"Camuy Municipio, Puerto Rico, USA",0.9882020686995606,0.008816683553323173,0.0029812477471163426,0.011797931300439502,0.08747961177168016,0.9007224569278804,0.045526449060519336,0.9544735509394807,0.0,72027
"Lassen County, California, USA",0.9461288658229384,0.012261373638046707,0.041609760539015016,0.05387113417706162,0.2042247109168717,0.7419041549060666,0.813513340993234,0.15677262862249444,0.029714030384271596,06035
"Jackson County, Ohio, USA",0.9941901570809382,0.0019366143063539432,0.003873228612707888,0.005809842919061819,0.14290983984507108,0.8512803172358671,0.9757841328413284,0.0038218239325250405,0.02039404322614655,39079
"Logan County, West Virginia, USA",0.992862807295797,0.007137192704203026,0.0,0.007137192704203011,0.12929299091075475,0.8635698163850423,0.9931228206121658,0.0006134573162856764,0.0062637220715484766,54045
"Dorchester County, Maryland, USA",0.9650522746331797,0.014196299393321411,0.02075142597349903,0.034947725366820385,0.22923172880666393,0.7358205458265157,0.9426976033376185,0.04274554139922276,0.014556855263158704,24019
"Hale County, Texas, USA",0.8989020347334162,0.03631497308312294,0.06478299218346072,0.10109796526658343,0.12241856504151563,0.776483469691901,0.6243900852254255,0.36315138897924554,0.01245852579532887,48189
"Evangeline Parish, Louisiana, USA",0.9630585776630399,0.0019669309730161733,0.03497449136394384,0.03694142233695996,0.0818427684553448,0.8812158092076953,0.8316133073955618,0.030268060272346558,0.13811863233209157,22039
"Chester County, South Carolina, USA",0.9854677284417315,0.008768939980788908,0.0057633315774796336,0.01453227155826852,0.2537105320236735,0.731757196418058,0.9733250213268587,0.018144235186035848,0.008530743487105452,45023
"Jefferson Davis Parish, Louisiana, USA",0.9918190269600248,0.003470715835141,0.0047102572048342275,0.008180973039975227,0.11335605825844457,0.8784629687015802,0.9275198564354791,0.012827755807384279,0.05965238775713667,22053
"Juneau City and Borough, Alaska, USA",0.9110928633722202,0.058705155349514516,0.030201981278265275,0.08890713662777976,0.5011656949996434,0.4099271683725769,0.8819841356152899,0.032978899116198016,0.08503696526851197,02110
"Henry County, Tennessee, USA",0.9850470123728392,0.01142556678375178,0.00352742084340895,0.014952987627160698,0.43145225189827896,0.5535947604745604,0.9655924874677947,0.013914301143397114,0.020493211388808212,47079
"Lyon County, Kansas, USA",0.8968686181075552,0.039018503620273766,0.06411287827217099,0.10313138189244359,0.22117705303546134,0.675691565072095,0.8482815326426576,0.13300444005920056,0.01871402729814176,20111
"Franklin County, Alabama, USA",0.9044764937254166,0.03983267777985892,0.05569082849472442,0.09552350627458342,0.18327402135231283,0.7212024723731038,0.838772626337393,0.1512684206984727,0.009958952964134328,01059
"Claiborne County, Tennessee, USA",0.9856373990863008,0.004599787220727194,0.009762813692972012,0.01436260091369921,0.522373114713061,0.46326428437323974,0.9768520051660761,0.008510779216478467,0.014637215617445425,47025
"Fajardo Municipio, Puerto Rico, USA",0.9796424207821084,0.0120832940134697,0.008274285204421833,0.02035757921789156,0.07436924264819408,0.9052731781339144,0.040062390796547005,0.959937609203453,0.0,72053
"San Germán Municipio, Puerto Rico, USA",0.9956617926887598,0.0022159188424320784,0.0021222884688081875,0.004338207311240262,0.04804508906091108,0.9476167036278487,0.049103799943532415,0.9505723924206559,0.00032380763581153413,72125
"Marshall County, Kentucky, USA",0.9916935127281915,0.00732739561619607,0.0009790916556124058,0.008306487271808521,0.3418609058176992,0.6498326069104924,0.9853509122386469,0.011685976827806617,0.002963110933546412,21157
"Malheur County, Oregon, USA",0.9020215246063933,0.02478203940855234,0.07319643598505426,0.09797847539360634,0.45399674256698486,0.4480247820394087,0.7369807705467728,0.24745089988366578,0.01556832956956134,41045
"Polk County, Missouri, USA",0.9892520845883136,0.007101867410671828,0.0036460480010145594,0.010747915411686404,0.3186011857582193,0.6706508988300943,0.9641710326178806,0.00922764914652693,0.026601318235592388,29167
"Montgomery County, Kansas, USA",0.9839641402822058,0.00729189684017808,0.008743962877616118,0.016035859717794115,0.36958237318096865,0.6143817671012373,0.9565945475249509,0.03714247437872643,0.006262978096322597,20125
"Gilmer County, Georgia, USA",0.9401546225029517,0.028244573139130986,0.03160080435791745,0.05984537749704842,0.39471498038053615,0.5454396421224155,0.9052877898483674,0.07590660873690035,0.018805601414732177,13123
"Amherst County, Virginia, USA",0.9796054937701157,0.011503776170294114,0.008890730059590181,0.020394506229884382,0.21044581115961872,0.7691596826104968,0.9747774979009236,0.012392947103274566,0.012829554995801856,51009
"Huron County, Michigan, USA",0.9861252890703238,0.0066477929397156625,0.007226917989960511,0.013874710929676171,0.09001489154032075,0.896110397530003,0.9648375382181866,0.013470292475635984,0.021692169306177407,26063
"Coos County, New Hampshire, USA",0.9760204081632653,0.015274234693877524,0.00870535714285717,0.023979591836734652,0.401785714285714,0.5742346938775513,0.9128111516760706,0.01639561898440087,0.07079322933952857,33007
"Titus County, Texas, USA",0.8046732850256969,0.06285312988795601,0.13247358508634713,0.19532671497430337,0.15504197656973237,0.6496313084559642,0.6203620534788915,0.3684446901126237,0.011193256408484769,48449
"Adams County, Nebraska, USA",0.9432936964582533,0.020138089758342897,0.03656821378340373,0.056706303541746446,0.19994246260069,0.7433512338575635,0.907018862766539,0.07671541826134505,0.01626571897211594,31001
"Delta County, Colorado, USA",0.9525262583111168,0.023415668261972823,0.02405807342691034,0.04747374168888316,0.42601098512832014,0.5265152731827967,0.900965452282437,0.07763985602314379,0.02139469169441924,08029
"Polk County, Minnesota, USA",0.9695236878254481,0.017889659138101782,0.012586653036450223,0.030476312174551844,0.45391815480944064,0.5156055330160075,0.9336528586100649,0.026805888394385777,0.0395412529955493,27119
"Pontotoc County, Mississippi, USA",0.961684224049332,0.005331449126413146,0.03298432682425487,0.03831577595066801,0.19315262076053427,0.7685316032887978,0.9331399364553117,0.05888244232628807,0.00797762121840034,28115
"Clarendon County, South Carolina, USA",0.9799449593521653,0.005978553126878189,0.01407648752095657,0.02005504064783476,0.23967987853098388,0.7402650808211814,0.9632070472910318,0.025599417141343304,0.011193535567624879,45027
"Lake County, Montana, USA",0.9757331614566548,0.012632935868514397,0.011633902674830835,0.02426683854334517,0.4168868836609724,0.5588462777956825,0.9378608273835958,0.018583677791821802,0.043555494824582416,30047
"Washington County, Maine, USA",0.9660674964516143,0.019933667230961332,0.013998836317424424,0.03393250354838557,0.3062638689751409,0.6598036274764736,0.9456925084018851,0.015593522848462592,0.03871396874965226,23029
"Stone County, Missouri, USA",0.9826201586947839,0.01121893946116117,0.0061609018440548355,0.017379841305216005,0.5191100083612139,0.4635101503335702,0.9760942183315813,0.011166006048524765,0.012739775619893852,29209
"Summit County, Colorado, USA",0.9416919012950198,0.009632111333032678,0.048675987371947615,0.0583080987049804,0.6618452419302884,0.2798466593647312,0.9171396903234474,0.07335505323615354,0.009505256440399018,08117
"Bee County, Texas, USA",0.9690615882786701,0.010483793401942897,0.02045461831938708,0.030938411721329787,0.14045718316180958,0.8286044051168606,0.6579259812069612,0.33410224227416097,0.007971776518877849,48025
"Kleberg County, Texas, USA",0.9394164114138319,0.03340319200386915,0.027180396582298864,0.06058358858616794,0.12484281799129457,0.8145735934225375,0.6402897550879616,0.3340807174887891,0.025629527423249414,48273
"Williamsburg County, South Carolina, USA",0.9801783944499505,0.0047635793983183475,0.015058026151731197,0.019821605550049574,0.1685795581700181,0.8115988362799323,0.9715343203230148,0.02143337819650066,0.007032301480484541,45089
"Elk County, Pennsylvania, USA",0.9916229016979734,0.005509553114025183,0.0028675451880014182,0.00837709830202663,0.08911943809002194,0.9025034636079514,0.9874860107844134,0.002950452741886253,0.009563536473700231,42047
"Bolivar County, Mississippi, USA",0.9754640426823424,0.009744097632663491,0.01479185968499409,0.024535957317657633,0.13303089358167494,0.8424331491006674,0.9705429539156317,0.022648739265797645,0.006808306818570559,28011
"Wabash County, Indiana, USA",0.9865681233933162,0.008708226221079694,0.004723650385604114,0.013431876606683808,0.1898136246786628,0.7967544987146534,0.9719746518011453,0.01582568030092521,0.012199667897929492,18169
"Muhlenberg County, Kentucky, USA",0.987714036954629,0.003547128438296088,0.0087388346070749,0.012285963045370966,0.17448647254200086,0.8132275644126281,0.9810024942768305,0.013735606655960632,0.005261899067208807,21177
"Sheridan County, Wyoming, USA",0.9776061274827988,0.01278722575619888,0.009606646761002213,0.022393872517201062,0.5084382708035831,0.4691678566792159,0.9696298316176972,0.017656281955143446,0.012713886427159296,56033
"Freeborn County, Minnesota, USA",0.947671782915614,0.017291626190013603,0.03503659089437231,0.05232821708438567,0.1914707596658254,0.7562010232497889,0.9104722792607803,0.05821355236139629,0.03131416837782338,27047
"Jefferson County, Idaho, USA",0.9609885956551747,0.013277681007000365,0.025733723337824935,0.039011404344825175,0.3067341505899366,0.6542544450652382,0.8870690888284934,0.09823344299814071,0.014697468173365803,16051
"Caroline County, Virginia, USA",0.9581348627717832,0.021386215611937386,0.020478921616279473,0.0418651372282168,0.31661320112763736,0.6415216616441458,0.9392223219835624,0.04575592237032946,0.015021755646108173,51033
"Clare County, Michigan, USA",0.9881272910111266,0.007882700230317603,0.003990008758555832,0.011872708988873389,0.13481688130534897,0.8533104097057777,0.9452795945622025,0.007841660103414035,0.046878745334383486,26035
