longname,White %,Hispanic %,Black %,Asian %,Native %,Hawaiian / PI %,Other / Mixed %,Racial Homogeneity %,Segregation %,Mean Local Segregation %
"Burlington VT-Plattsburgh NY Media Market, USA",0.8841672091022041,0.025447698540140035,0.016029697909012892,0.017701835508703617,0.007629418908895283,0.0002538481871396782,0.04877029184390432,0.8199368983374611,0.1609863262506355,0.026649058948075538
"Bakersfield CA Media Market, USA",0.2903749236177074,0.5730142116439889,0.046722367760319926,0.050129774271418806,0.0056023764724388485,0.0010018936758486754,0.033154452558277425,0.5576367046476965,0.2391149699576965,0.06976839502552089
"Reno NV Media Market, USA",0.626726017669804,0.23087046743933376,0.021161359285178392,0.04304913269415581,0.01629350643484981,0.005133828315346534,0.056765688161331686,0.5309707754350756,0.1448760313646221,0.0649060152079794
"Greenville-New Bern-Washington NC Media Market, USA",0.5954373506936904,0.09536033010267729,0.2428130950156314,0.015425582957489685,0.003546735084520629,0.0014356133111783393,0.045981292834812296,0.577335661631673,0.2650615632267047,0.1067380470812856
"Tri-Cities TN-VA Media Market, USA",0.9069840422828683,0.02504573867967678,0.02310438583117345,0.006489810438583117,0.001946434924022971,0.00019565990750622554,0.036233927936169134,0.8488283908128239,0.1366281177947194,0.021885876368358266
"Myrtle Beach-Florence SC Media Market, USA",0.5682643774246536,0.057271766057584765,0.2587077590188527,0.011073406647097668,0.06452807286080182,0.0005611136770504507,0.039593504313959006,0.6258803735884698,0.37753674612877747,0.13189361814762404
"Monterey-Salinas CA Media Market, USA",0.36865803930891555,0.515304171210328,0.015992826613882672,0.05088426971518349,0.0030853829337495415,0.002923878383197325,0.043151431834743376,0.6042369166843642,0.3335753841466613,0.07007104454708275
"Davenport IA-Rock Island-Moline IL Media Market, USA",0.7964520412680037,0.08638622094987651,0.0568495823696886,0.016168277906845784,0.0016802122593943902,0.0005343153560661818,0.04192934989012486,0.7043800552492034,0.16334516944216232,0.04152478882777508
"Tallahassee FL-Thomasville GA Media Market, USA",0.5563553382318746,0.07492981282983371,0.30845832583400223,0.018797155465403014,0.002660346646452411,0.0004690092606338325,0.03833001173180028,0.586646477563164,0.2971179291665273,0.13168638451622444
"Tyler-Longview (Lufkin & Nacogdoches) TX Media Market, USA",0.6055131115717435,0.18910012173855822,0.1520310597835028,0.01144210838021913,0.0034257888329549567,0.0003053334649425855,0.03818247622807884,0.5782273995581554,0.26388894580004574,0.1162485121982369
"Yakima-Pasco-Richland-Kennewick WA Media Market, USA",0.5408290894919503,0.3663347956373135,0.010522268976159004,0.01759504537004366,0.019041989014287747,0.0017221130906926896,0.043954698419553094,0.5909802258759637,0.28340086500316736,0.09285355151082318
"Lincoln & Hastings-Kearney NE Media Market, USA",0.8094596898589987,0.10291359629044405,0.024618499181755085,0.022641018033607782,0.003997921832439014,0.0005249118322644911,0.03584436297049083,0.7275930859031682,0.17917981438729155,0.03224065455699478
"Ft. Wayne IN Media Market, USA",0.8028435547926899,0.06618665226892088,0.061287120867195566,0.026552559159021223,0.0022483047057259243,0.00031965144561694743,0.04056215676082954,0.7322554098672417,0.22392399291646337,0.049538244402103235
"Johnstown-Altoona PA Media Market, USA",0.8980167027294803,0.02111935553974761,0.02661314162224619,0.019240399710057678,0.0008935838787749532,0.00016467860001592792,0.033952137919677335,0.8427666069535579,0.1762464020311127,0.027823456992892407
"Evansville IN Media Market, USA",0.8666343250817122,0.03271739778523381,0.04701093290114858,0.011224246432036598,0.0016288233986850164,0.0012019686810595754,0.039582305720124236,0.7905658446414072,0.14211163527632883,0.028690060127775467
"Santa Barbara-Santa Maria-San Luis Obispo CA Media Market, USA",0.5039554146752728,0.38116921510338825,0.0147773744805952,0.04842166636556244,0.003923935596542229,0.001207154236536535,0.04654523954210258,0.5455612626369533,0.2375882572027884,0.0812167710155762
"Augusta GA Media Market, USA",0.5168795852033166,0.056489842063885166,0.36059129656892674,0.018773693504326745,0.0025451437148670693,0.0011209608706449572,0.04359947807403281,0.5903618648637297,0.3142217639280935,0.14323250910121954
"Sioux Falls (Mitchell) SD Media Market, USA",0.8137200353667371,0.053501830311276866,0.02270329676383338,0.017339066196946452,0.0568236593555211,0.0005894456181328897,0.03532266638755223,0.7625170452620224,0.2799058616976689,0.036964744222946835
