longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,Never Married %,Married (not divorced) %,Divorced %
"Bridgeport-Stamford-Norwalk MSA, CT, USA",0.06831968446239928,0.10220886433779415,0.16674098518370678,0.7310501504784991,0.33608440684029645,0.5733460065031779,0.09056958665652569
"Greenville-Anderson-Mauldin MSA, SC, USA",0.11821303386808325,0.14384603502777876,0.1380963044523326,0.7180576605198886,0.31001000897129743,0.5831697377009216,0.1068202533277811
"Albuquerque MSA, NM, USA",0.1210405990457678,0.1064900694580044,0.2796364612680967,0.6138734692738989,0.3555014002009449,0.5038358558327455,0.14066274396630968
"Bakersfield MSA, CA, USA",0.11899968003062936,0.1124698800245717,0.3431015109928833,0.5444286089825451,0.38046973755299196,0.527294753904488,0.09223550854252006
"Knoxville MSA, TN, USA",0.1338463151949582,0.12375099259437321,0.16438313912395186,0.711865868281675,0.283552763453116,0.5916178240975691,0.12482941244931497
"Albany-Schenectady-Troy MSA, NY, USA",0.08745843204590406,0.04363918569866177,0.19561849553336938,0.7607423187679689,0.3591043561225027,0.5343919365320836,0.1065037073454137
"McAllen-Edinburg-Mission MSA, TX, USA",0.20263897489639404,0.4430997802088534,0.11485278550579929,0.4420474342853473,0.35655049645951187,0.5645555599509474,0.07889394358954073
"El Paso MSA, TX, USA",0.12405251595717078,0.30435913345661036,0.12012958423692127,0.5755112823064683,0.34936777629190946,0.5466660497659758,0.10396617394211481
"New Haven-Milford MSA, CT, USA",0.10448089946513622,0.06934837973865586,0.2261738135875638,0.7044778066737803,0.3822000311763596,0.509325635250551,0.10847433357308946
"Allentown-Bethlehem-Easton MSA, PA-NJ, USA",0.10906037529864628,0.07365488589451631,0.17609519344922236,0.7502499206562614,0.32661768311761963,0.5742323509533144,0.09914996592906597
"Baton Rouge MSA, LA, USA",0.10338565313270204,0.10516982829721827,0.2074117117792607,0.687418459923521,0.3737155974088574,0.5082369296605885,0.11804747293055409
"Oxnard-Thousand Oaks-Ventura MSA, CA, USA",0.07001442878403778,0.12042823058174547,0.17360332901054956,0.705968440407705,0.34846232247106407,0.5548476781152353,0.09668999941370059
"North Port-Sarasota-Bradenton MSA, FL, USA",0.07428814570916993,0.17951929398909128,0.11981303305027458,0.7006676729606341,0.23075332138050925,0.6366569730474531,0.13258970557203767
"Columbia MSA, SC, USA",0.11868877449129452,0.13449697072827257,0.14335795512642482,0.7221450741453025,0.3627890082435285,0.5316691400275264,0.10554185172894508
"Dayton MSA, OH, USA",0.09829430212921846,0.08307265592447714,0.2057786429020081,0.7111487011735148,0.3301463988595823,0.5430258781291719,0.12682772301124579
"Charleston-North Charleston MSA, SC, USA",0.10084456192379601,0.13783283143439612,0.12133122225326752,0.7408359463123364,0.33820073824287045,0.5589672654498928,0.10283199630723668
"Stockton-Lodi MSA, CA, USA",0.09623202734145281,0.08866050322720409,0.28236071200256563,0.6289787847702303,0.3617728439231946,0.5489797453752079,0.08924741070159746
"Greensboro-High Point MSA, NC, USA",0.1312989432382083,0.1403607156796286,0.15747211437727246,0.7021671699430989,0.3411307710465074,0.544819424839956,0.11404980411353652
"Boise City MSA, ID, USA",0.07248640245824713,0.1306737592575792,0.12240915015035614,0.7469170905920647,0.2905939758250686,0.5872392067840922,0.1221668173908392
"Cape Coral-Fort Myers MSA, FL, USA",0.07648860218378963,0.20018167891431282,0.1396681485500317,0.6601501725356554,0.25942086396917746,0.6122306372589675,0.12834849877185506
"Colorado Springs MSA, CO, USA",0.05212745115500383,0.10475856851282875,0.19596710041379914,0.6992743310733721,0.29549995163748793,0.5871725941317929,0.1173274542307192
"Little Rock-North Little Rock-Conway MSA, AR, USA",0.12548360874155476,0.1046415513192464,0.2105618343906947,0.6847966142900589,0.30607914913346057,0.5576111621917295,0.13630968867481
"Lakeland-Winter Haven MSA, FL, USA",0.12877501204686032,0.18909788647140732,0.18413346284697135,0.6267686506816214,0.3166815833821491,0.560191094291393,0.1231273223264579
"Akron MSA, OH, USA",0.09597298177641392,0.0762054592268496,0.20033670033670034,0.7234578404364501,0.3355989746432984,0.54096806540927,0.12343295994743164
"Ogden-Clearfield MSA, UT, USA",0.0518872009443981,0.09127084878269504,0.08919948215834392,0.8195296690589611,0.2810286433227579,0.6206001328261789,0.0983712238510633
"Madison MSA, WI, USA",0.06493848025722931,0.049994101793962055,0.1001175104126022,0.8498883877934358,0.370588866628506,0.5306185603892387,0.0987925729822553
"Winston-Salem MSA, NC, USA",0.1280488260664818,0.15770674970235368,0.14572859477202943,0.6965646555256169,0.31003518085870385,0.5772369844458788,0.1127278346954174
"Des Moines-West Des Moines MSA, IA, USA",0.0823779354300239,0.05915980902798489,0.15430223874365037,0.7865379522283648,0.31321451883180584,0.575079109998206,0.1117063711699882
"Provo-Orem MSA, UT, USA",0.03123240033463286,0.09341434500628583,0.07481801818409928,0.8317676368096149,0.3300742672867489,0.6147578450325627,0.05516788768068841
"Deltona-Daytona Beach-Ormond Beach MSA, FL, USA",0.11499306721155951,0.1735159217943097,0.16295652584846662,0.6635275523572237,0.2728769676336508,0.5827725389908702,0.14435049337547895
"Syracuse MSA, NY, USA",0.10480332670182259,0.04583058002722563,0.23134309190633076,0.7228263280664436,0.35871928948586124,0.5296611486962263,0.11161956181791247
"Wichita MSA, KS, USA",0.10223368382452588,0.1426059752375703,0.1214568596829674,0.7359371650794623,0.3024347173304654,0.5712357566410664,0.12632952602846825
"Springfield MSA, MA, USA",0.10935175262513809,0.03558201721051212,0.2957891663919653,0.6686288163975226,0.4106904827800332,0.4854708413419309,0.10383867587803589
"Augusta-Richmond County MSA, GA-SC, USA",0.1328923078339571,0.15874721731787825,0.16042180201234474,0.680830980669777,0.34970920649391346,0.5312669154724936,0.11902387803359285
"Palm Bay-Melbourne-Titusville MSA, FL, USA",0.0751884347041297,0.14853139607043833,0.1520527433487244,0.6994158605808373,0.27277885941826224,0.5901380477639393,0.13708309281779849
"Toledo MSA, OH, USA",0.10095548627128091,0.07443192372665963,0.22244661778980773,0.7031214584835327,0.369657418714951,0.5096533653089447,0.12068921597610432
"Spokane-Spokane Valley MSA, WA, USA",0.0872834721538231,0.07569073856846256,0.25526899840842376,0.6690402630231137,0.3046935982458792,0.5542106559939707,0.14109574576015008
"Harrisburg-Carlisle MSA, PA, USA",0.10631890225797923,0.0738021313823347,0.15003034762409342,0.7761675209935718,0.31320344447925097,0.582527211888398,0.10426934363235112
"Durham-Chapel Hill MSA, NC, USA",0.07689862749885602,0.13164129644690756,0.09971226769269924,0.7686464358603932,0.3778788519946284,0.525506564063957,0.09661458394141452
"Jackson MSA, MS, USA",0.1267389934648338,0.15358865089155546,0.14381238084557588,0.7025989682628687,0.360121041125984,0.5297035353916069,0.11017542348240919
"Fayetteville-Springdale-Rogers MSA, AR-MO, USA",0.10947649315045842,0.13745477728034763,0.1503124181119102,0.7122328046077422,0.307300377857576,0.5897905838199665,0.1029090383224575
"Scranton--Wilkes-Barre--Hazleton MSA, PA, USA",0.1399556932936595,0.07233644770259298,0.22585151355292404,0.701812038744483,0.34612116589017333,0.5476513558669295,0.10622747824289719
"Chattanooga MSA, TN-GA, USA",0.12491450068399453,0.14540446381835812,0.15147120656958735,0.7031243296120545,0.29661956700655817,0.5760337523499294,0.12734668064351246
"Lancaster MSA, PA, USA",0.1267107592707836,0.11590329792170072,0.1476984447403783,0.736398257337921,0.28790981753738765,0.6300339969981374,0.08205618546447495
"Modesto MSA, CA, USA",0.09371269285473562,0.08460346661215833,0.3024827958040425,0.6129137375837992,0.3535581736882358,0.547834879345373,0.09860694696639125
"Portland-South Portland MSA, ME, USA",0.0730599572138688,0.07549822548183714,0.1324530097354289,0.792048764782734,0.29450632109157704,0.577360791540572,0.12813288736785106
"Youngstown-Warren-Boardman MSA, OH-PA, USA",0.14692213258505787,0.07926800990579601,0.27820013788966974,0.6425318522045342,0.3194912001270676,0.5491592801267147,0.13134951974621775
"Lexington-Fayette MSA, KY, USA",0.07989574689312981,0.0801530270034008,0.18848879916971362,0.7313581738268856,0.3408376378118699,0.5357907088764069,0.12337165331172323
"Pensacola-Ferry Pass-Brent MSA, FL, USA",0.09564230216426771,0.167331676992292,0.16954405855389412,0.6631242644538139,0.31472206495071353,0.551676998195007,0.13360093685427948
"Huntsville MSA, AL, USA",0.08425439136814146,0.11542193133976283,0.11053876617194672,0.7740393024882903,0.2994423054989284,0.5863416528429534,0.1142160416581182
"Reno MSA, NV, USA",0.08718088708534351,0.12512008557025378,0.1309073021930679,0.7439726122366783,0.3239938021994634,0.5394328760565864,0.1365733217439502
"Santa Rosa MSA, CA, USA",0.05477105871166049,0.0797941462059668,0.1688125473052183,0.751393306488815,0.3231242152762745,0.552069058048963,0.1248067266747624
"Port St. Lucie MSA, FL, USA",0.07973700702093535,0.17829754173621154,0.14830620309206688,0.6733962551717216,0.26842793028684975,0.5944191304943643,0.13715293921878594
"Myrtle Beach-Conway-North Myrtle Beach MSA, SC-NC, USA",0.0820918964316052,0.193707906027374,0.18205947509395462,0.6242326188786713,0.2661280124919809,0.6111587556461282,0.12271323186189081
"Lafayette MSA, LA, USA",0.13446980569038783,0.11162652161502679,0.25847275686475074,0.6299007215202225,0.3383803017475058,0.5556692945906928,0.10595040366180145
"Springfield MSA, MO, USA",0.12663856832591325,0.14956010724743024,0.13589017424278788,0.7145497185097819,0.28455859518733184,0.5975255547407731,0.11791585007189513
"Killeen-Temple MSA, TX, USA",0.09052507127594722,0.2204727587459471,0.15215548749041433,0.6273717537636385,0.32526304161718816,0.5597636077435033,0.1149733506393085
"Lansing-East Lansing MSA, MI, USA",0.09515833468976272,0.059675106437776425,0.18598232767255002,0.7543425658896735,0.38096544645737906,0.5066218519845231,0.11241270155809777
"Visalia-Porterville MSA, CA, USA",0.1384139740327947,0.11583121768770525,0.39464806438279765,0.48952071792949703,0.3727261718149407,0.5380177510314683,0.08925607715359088
"Asheville MSA, NC, USA",0.14006307121479014,0.16946440418472222,0.14683235590563568,0.6837032399096421,0.2925214072450881,0.5833776139867368,0.12410097876817493
"York-Hanover MSA, PA, USA",0.10732423424853198,0.06529097959679205,0.15623772558149499,0.778471294821713,0.2902688894864211,0.6028556063457918,0.10687550416778704
"Vallejo-Fairfield MSA, CA, USA",0.05353956698905815,0.06459499917473598,0.19339002248707907,0.742014978338185,0.33645013899125104,0.558362611300561,0.10518724970818795
"Santa Maria-Santa Barbara MSA, CA, USA",0.06466861146427513,0.1406144793230636,0.19562935165745485,0.6637561690194815,0.40738164564744633,0.5016611585788192,0.09095719577373453
"Fort Wayne MSA, IN, USA",0.09851313890352585,0.10267903486526968,0.16619210748765403,0.7311288576470762,0.30905771637211377,0.5746124529315301,0.11632983069635623
"Corpus Christi MSA, TX, USA",0.13520962058098773,0.25953783305934675,0.134741264078463,0.6057209028621903,0.33179002096922977,0.5459983606864673,0.12221161834430302
"Salinas MSA, CA, USA",0.07585957515560446,0.1508733302221318,0.22272214178303756,0.6264045279948306,0.38673123571497375,0.5333514313486816,0.0799173329363446
"Salem MSA, OR, USA",0.07936601384146422,0.1125973835072762,0.2310977355191595,0.6563048809735643,0.31777706784386617,0.5566507899628252,0.12557214219330856
"Shreveport-Bossier City MSA, LA, USA",0.20268726182855845,0.11162083071358157,0.3134853177467806,0.5748938515396378,0.3584526631757803,0.518680294438607,0.12286704238561269
"Reading MSA, PA, USA",0.12898509980320494,0.08206184162215972,0.18882929395778056,0.7291088644200597,0.32739349334925455,0.5659993914725789,0.1066071151781665
"Manchester-Nashua MSA, NH, USA",0.06534429462400716,0.0818626658633712,0.12323483167531189,0.7949025024613169,0.31328953296718964,0.5660997713027758,0.12061069573003462
