longname,Commute Time < 15 min % [StatCan],Commute Time 15 - 29 min % [StatCan],Commute Time 30 - 59 min % [StatCan],Commute Time > 60 min % [StatCan]
"Joliette CRM, Quebec, Canada",0.434278350515464,0.3120397643593519,0.17875552282768783,0.07492636229749634
"Division No. 7, Manitoba, Canada",0.6021364009860319,0.25817584223500356,0.11783073130649117,0.02185702547247323
"Beauharnois-Salaberry CRM, Quebec, Canada",0.37762348675419316,0.3188793716892327,0.254661280661178,0.04883586089539607
"Division No. 13, Alberta, Canada",0.41105527638191,0.2456281407035171,0.2168844221105527,0.12643216080402025
"Division No. 12, Alberta, Canada",0.48195488721804514,0.25281954887218067,0.1842105263157896,0.08101503759398475
"Muskoka District municipality, Ontario, Canada",0.3777292576419215,0.30960698689956306,0.23951965065502193,0.07314410480349337
"Dufferin County, Ontario, Canada",0.28807057920981965,0.17050249328730366,0.3434982738780208,0.19792865362485582
"Kenora District, Ontario, Canada",0.6924387646432374,0.2172523961661344,0.05239616613418529,0.03791267305644295
"East Kootenay Regional district, British Columbia, Canada",0.5362211981566821,0.23815668202764972,0.1482027649769585,0.07741935483870958
"Brome-Missisquoi CRM, Quebec, Canada",0.38585405625764385,0.329392580513657,0.22217692621280044,0.06257643701589896
"Cariboo Regional district, British Columbia, Canada",0.5279027902790278,0.29230423042304227,0.11116111611161135,0.06863186318631866
"Kings County, Nova Scotia, Canada",0.46537519483411316,0.36918281006457315,0.1240258294366511,0.04141616566466267
"Central Kootenay Regional district, British Columbia, Canada",0.4871912168344006,0.2634949679780422,0.19373284537968888,0.05558096980786824
"Division No. 17, Alberta, Canada",0.5961058412381427,0.2343984023964054,0.10733899151273113,0.06215676485272068
"Peace River Regional district, British Columbia, Canada",0.5701671989479616,0.2291940634980276,0.11609994364080405,0.08453879391320678
"Huron County, Ontario, Canada",0.44229895502044514,0.29691049522944124,0.18491594729668331,0.07587460245343021
"Mirabel Territory, Quebec, Canada",0.20764444444444427,0.38951111111111103,0.32800000000000024,0.0748444444444445
"Montcalm CRM, Quebec, Canada",0.19908146964856252,0.23282747603833845,0.4287140575079873,0.1393769968051119
"Division No. 3, Manitoba, Canada",0.6203824424163411,0.2557583659278566,0.09083007388092171,0.03302911777488047
"Rimouski-Neigette CRM, Quebec, Canada",0.5876636413830169,0.2936173574811152,0.09857008455725115,0.020148916578616803
"Columbia-Shuswap Regional district, British Columbia, Canada",0.5558652729384445,0.23670150987224126,0.1400696864111497,0.06736353077816475
"Division No. 5, Alberta, Canada",0.4783660306369252,0.20478366030636985,0.23327062617575892,0.08357968288094605
"Portneuf CRM, Quebec, Canada",0.36057363988163,0.2838606874573187,0.3236967903482809,0.031868882312770304
"Matawinie CRM, Quebec, Canada",0.32368896925858986,0.2492895892534235,0.270731077241022,0.1562903642469647
"Memphrémagog CRM, Quebec, Canada",0.38287350338365417,0.3237896928682981,0.2444039562727745,0.048932847475273274
"Les Collines-de-l'Outaouais CRM, Quebec, Canada",0.17472698907956294,0.329173166926677,0.40691627665106644,0.08918356734269363
"Beauce-Sartigan CRM, Quebec, Canada",0.5110237939314557,0.3149967256057631,0.13839772975332912,0.035581750709452055
"Lac-Saint-Jean-Est CRM, Quebec, Canada",0.5116388431695278,0.2560545497296024,0.1899835410298611,0.04232306607100873
"Pierre-De Saurel CRM, Quebec, Canada",0.4968233799237614,0.2574332909783989,0.17255400254129577,0.07318932655654388
"Division No. 13, Manitoba, Canada",0.26189308484551177,0.34575772437469454,0.34502206964198084,0.04732712113781282
"Colchester County, Nova Scotia, Canada",0.45877659574468155,0.311702127659574,0.1515957446808508,0.07792553191489358
"Les Laurentides CRM, Quebec, Canada",0.38841379310344815,0.3233103448275863,0.20937931034482773,0.07889655172413787
"Squamish-Lillooet Regional district, British Columbia, Canada",0.5033428844317094,0.22230181470869173,0.18481375358166188,0.08954154727793708
"Shawinigan Territory, Quebec, Canada",0.45835794447725964,0.3133490844654457,0.19403425871234495,0.0342587123449498
"Lunenburg County, Nova Scotia, Canada",0.4214629976424957,0.3235531962073,0.17868375570751927,0.07630005044268508
"Strathcona Regional district, British Columbia, Canada",0.5096229743547745,0.28582918315760636,0.11683961796258252,0.08770822452503665
"Division No. 17, Saskatchewan, Canada",0.5255665310865785,0.2606042998256828,0.15368971528181224,0.06013945380592659
"La Jacques-Cartier CRM, Quebec, Canada",0.21216008209338114,0.38481272447408943,0.37737301180092353,0.025654181631605943
"Division No. 7, Saskatchewan, Canada",0.6136298007507948,0.24545192030031718,0.10020213687554136,0.040716142073346784
"Les Pays-d'en-Haut CRM, Quebec, Canada",0.26925465838509344,0.2891304347826084,0.3065217391304346,0.1350931677018634
"Parry Sound District, Ontario, Canada",0.3664454281244128,0.3256910762681582,0.24208114032093941,0.06578235528648974
"Prince County, Prince Edward Island, Canada",0.5312919688423313,0.30942788074133754,0.12489927477840461,0.0343808756379264
"Nord-du-Québec CDR, Quebec, Canada",0.8254340364727599,0.09854186640282762,0.037041867424931575,0.03898222969948101
"Lennox and Addington County, Ontario, Canada",0.27013589658601234,0.3652635067948295,0.3281405369572424,0.03646005966191578
"Hants County, Nova Scotia, Canada",0.27052127022168937,0.23606950269622537,0.40862792091072525,0.08478130617136004
"Northumberland County, New Brunswick, Canada",0.466492751812047,0.29723298342081117,0.17862201116387594,0.05765225360326589
"D'Autray CRM, Quebec, Canada",0.2955908226339853,0.29140751257624253,0.3053840397896594,0.10761762500011267
"Pictou County, Nova Scotia, Canada",0.49530761209593344,0.3514077163712198,0.10323253388946814,0.05005213764337859
"Les Appalaches CRM, Quebec, Canada",0.5317485142320926,0.2846418517360023,0.13543947450735083,0.04817015952455432
"La Vallée-de-l'Or CRM, Quebec, Canada",0.6003611971104232,0.23323013415892685,0.12229102167182637,0.04411764705882345
"Rouyn-Noranda Territory, Quebec, Canada",0.535059331175836,0.2691477885652642,0.12648327939590076,0.06930960086299895
"Division No. 22, Manitoba, Canada",0.7697044334975369,0.1666666666666666,0.0365353037766831,0.027093596059113295
"Division No. 3, Alberta, Canada",0.5169348010160885,0.23581710414902607,0.18374259102455542,0.06350550381033018
"Division No. 7, Alberta, Canada",0.5759302715387211,0.22963459604424896,0.1441501843781428,0.050284948038887126
"Yukon Territory, Yukon, Canada",0.5214435146443517,0.37447698744769886,0.0836820083682007,0.02039748953974899
"Division No. 5, Newfoundland and Labrador, Canada",0.6058137203955167,0.2508738271055374,0.10315077705835489,0.04016167544059099
"Sept-Rivières--Caniapiscau CDR, Quebec, Canada",0.620244012652508,0.24249779441826427,0.12717491877003848,0.010083274159189207
"Bellechasse CRM, Quebec, Canada",0.33619866284622724,0.3467048710601718,0.2808022922636105,0.03629417382999045
"Division No. 16, Saskatchewan, Canada",0.6080500195388826,0.20867526377491252,0.12661195779601336,0.056662758890191484
"La Nouvelle-Beauce CRM, Quebec, Canada",0.42024632021628144,0.29588465004505815,0.24872334034244528,0.03514568939621504
"Rouville CRM, Quebec, Canada",0.33194774346793354,0.2808788598574823,0.3361045130641329,0.05106888361045129
"Kitimat-Stikine Regional district, British Columbia, Canada",0.6452691407556004,0.23035773988632555,0.06552992310264119,0.05884319625543292
"Bulkley-Nechako Regional district, British Columbia, Canada",0.5989085948158253,0.23601637107776263,0.09720327421555253,0.06787175989085954
"Division No. 15, Alberta, Canada",0.5931810658722276,0.24892419728566695,0.10029791459781535,0.05759682224429
"Division No. 6, Newfoundland and Labrador, Canada",0.7377113645300822,0.1545418796696817,0.06606370428627611,0.04168305151395991
"Maskinongé CRM, Quebec, Canada",0.3382458662832495,0.35370237239396074,0.2530553558590945,0.05499640546369528
"Antoine-Labelle CRM, Quebec, Canada",0.4745631067961163,0.30019417475728194,0.1487378640776697,0.07650485436893198
"Division No. 9, Saskatchewan, Canada",0.6156237854644406,0.20365332296929534,0.12359113874854169,0.057131752817722335
"Division No. 18, Saskatchewan, Canada",0.7588695129284425,0.1497294046903188,0.041491280817799146,0.04990980156343962
"Division No. 14, Saskatchewan, Canada",0.6399364827312418,0.19094878920206523,0.1329892814608969,0.03612544660579613
"Rivière-du-Loup CRM, Quebec, Canada",0.6182743488525305,0.269997159328064,0.09763623664418761,0.014092255175217797
"Argenteuil CRM, Quebec, Canada",0.34811544220190693,0.26185704815770594,0.27439200855321544,0.11563550108717162
"Lotbinière CRM, Quebec, Canada",0.3467688207861426,0.310792804796802,0.29946702198534325,0.042971352431712205
"Division No. 8, Newfoundland and Labrador, Canada",0.5164365057443738,0.203904190582099,0.1833974612547574,0.09626184241876976
"Kootenay Boundary Regional district, British Columbia, Canada",0.5591026747195856,0.3084555651423642,0.10310612597066449,0.029335634167385684
"Alberni-Clayoquot Regional district, British Columbia, Canada",0.6556283548453185,0.19426633886498668,0.08263470600286824,0.06747060028682654
"Division No. 7, Newfoundland and Labrador, Canada",0.6019197447487947,0.16850909855020985,0.1488362258289084,0.0807349308720871
"Madawaska County, New Brunswick, Canada",0.5651472367890278,0.30617184348527615,0.10568777732956848,0.022993142396127483
"Kent County, New Brunswick, Canada",0.3703940448074856,0.27561605246454646,0.29544949906137075,0.058540403666597164
"Sunshine Coast Regional district, British Columbia, Canada",0.45197550481686777,0.3072339715102257,0.17684454325755306,0.06394598041535343
"Division No. 5, Saskatchewan, Canada",0.5046728971962617,0.25276125743415434,0.19796091758708578,0.04460492778249805
"Le Val-Saint-François CRM, Quebec, Canada",0.3506493506493506,0.3837072018890203,0.2310114128295945,0.0346320346320346
"Timiskaming District, Ontario, Canada",0.5082039911308205,0.250110864745011,0.1671840354767183,0.07450110864745019
"Le Domaine-du-Roy CRM, Quebec, Canada",0.5843449141900378,0.2695688572624529,0.09794893260778563,0.0481372959397237
"Division No. 8, Saskatchewan, Canada",0.7141073657927597,0.1631294215563877,0.0919683728672488,0.03079483978360371
"Albert County, New Brunswick, Canada",0.36972596781209216,0.4397564158329709,0.15876468029578084,0.03175293605915617
"Restigouche County, New Brunswick, Canada",0.5659149060209223,0.32648147948222467,0.07840766371216455,0.029195950784688427
"Cumberland County, Nova Scotia, Canada",0.5328428796636893,0.25275880189174965,0.17235943247503926,0.04203888596952182
"Division No. 1, Saskatchewan, Canada",0.5974643423137881,0.2167194928684617,0.13312202852614963,0.052694136291600635
"Les Jardins-de-Napierville CRM, Quebec, Canada",0.30329495831679226,0.3132195315601429,0.3302897975387059,0.05319571258435885
"La Côte-de-Beaupré CRM, Quebec, Canada",0.2738907849829352,0.3664675767918087,0.32295221843003435,0.036689419795221855
"Manicouagan CRM, Quebec, Canada",0.581993348647444,0.3306819350635994,0.06641066959234747,0.020914046696609196
"Division No. 14, Alberta, Canada",0.5903716216216213,0.20396959459459454,0.12204391891891918,0.08361486486486491
"Sunbury County, New Brunswick, Canada",0.41605541972290155,0.4148329258353705,0.1434392828035861,0.025672371638141796
"Division No. 18, Manitoba, Canada",0.4626139817629177,0.25592705167173246,0.15562310030395188,0.125835866261398
"Carleton County, New Brunswick, Canada",0.47746883988494715,0.3489932885906041,0.14141898370086303,0.032118887823585844
"Charlotte County, New Brunswick, Canada",0.5446509678106118,0.26245121735960075,0.14293910665311169,0.049958708176675796
"Prince Edward CDR, Ontario, Canada",0.33800922816152573,0.3663903169820938,0.23478044195407943,0.060820012902300935
"Division No. 12, Manitoba, Canada",0.21212121212121182,0.2384500745156482,0.47044212617983155,0.07898658718330853
"Abitibi CRM, Quebec, Canada",0.49886724059809695,0.23244222927050281,0.18622564567285918,0.08246488445854092
"Yarmouth County, Nova Scotia, Canada",0.5276949170956103,0.32990963499309395,0.12166883916962559,0.02072660874167017
"Division No. 9, Manitoba, Canada",0.5994490358126723,0.2550964187327823,0.09807162534435244,0.04738292011019273
"Division No. 10, Newfoundland and Labrador, Canada",0.7245646196150319,0.20073327222731446,0.05499541704857936,0.019706691109074265
"Papineau CRM, Quebec, Canada",0.28187919463087246,0.2794386821232459,0.3032336790726053,0.13544844417327634
"Maria-Chapdelaine CRM, Quebec, Canada",0.5364963503649638,0.22106360792492175,0.1657977059436911,0.07664233576642336
"Nicolet-Yamaska CRM, Quebec, Canada",0.42341871406168324,0.27705175117616315,0.2524830109775221,0.04704652378463149
"L'Érable CRM, Quebec, Canada",0.5269489894128969,0.3065447545717036,0.13570741097208858,0.03079884504331088
"Division No. 15, Manitoba, Canada",0.6089635854341725,0.2011204481792722,0.14509803921568712,0.044817927170868244
"Division No. 12, Saskatchewan, Canada",0.47345409119300386,0.22923173016864468,0.23360399750156186,0.06371018113678963
"Le Haut-Saint-François CRM, Quebec, Canada",0.3250551876379691,0.326158940397351,0.294150110375276,0.05463576158940398
"Division No. 2, Saskatchewan, Canada",0.5949221004039245,0.18291979226774407,0.1448355452971716,0.07732256203115984
"Montmagny CRM, Quebec, Canada",0.544593088071349,0.2569676700111483,0.15440356744704561,0.04403567447045708
"Sudbury District, Ontario, Canada",0.4322538003965635,0.1870456047587574,0.25512227362855217,0.1255783212161269
"Le Haut-Saint-Laurent CRM, Quebec, Canada",0.30671506352087113,0.306715063520871,0.2928009679370842,0.09376890502117363
"Division No. 13, Saskatchewan, Canada",0.6079900124843942,0.1922596754057426,0.15418227215980068,0.04556803995006251
"Division No. 17, Manitoba, Canada",0.6322229775662824,0.22297756628144066,0.11760707002039386,0.027192386131883003
"Le Granit CRM, Quebec, Canada",0.5448195576251454,0.2613504074505239,0.15250291036088476,0.04132712456344587
"Division No. 21, Manitoba, Canada",0.7238033635187582,0.2031047865459249,0.05433376455368688,0.018758085381630013
"Kamouraska CRM, Quebec, Canada",0.5403882279273637,0.3174702567313713,0.12523481527864755,0.016906700062617432
"Annapolis County, Nova Scotia, Canada",0.42690058479532156,0.3011695906432748,0.20906432748538017,0.06286549707602339
"Powell River Regional district, British Columbia, Canada",0.6302571039813687,0.2534738902250892,0.088837110708779,0.02743189508476315
"La Matanie CRM, Quebec, Canada",0.6259185036740149,0.26720106880427513,0.08951235804943217,0.017368069472277887
"Region 6 Region, Northwest Territories, Canada",0.7199999999999999,0.21560975609756106,0.045853658536585386,0.01853658536585366
"Bécancour CRM, Quebec, Canada",0.36785938480853714,0.3647206528562463,0.22096672944130574,0.04645323289391085
"Haliburton County, Ontario, Canada",0.36218487394957966,0.35798319327731076,0.18403361344537833,0.09579831932773117
"Division No. 9, Alberta, Canada",0.45000000000000007,0.27394366197183095,0.17042253521126763,0.1056338028169014
"La Vallée-de-la-Gatineau CRM, Quebec, Canada",0.40797101449275347,0.28333333333333344,0.1659420289855073,0.1427536231884059
"Abitibi-Ouest CRM, Quebec, Canada",0.42901425914445135,0.26534407935523857,0.12647241165530076,0.17916924984500932
"Antigonish County, Nova Scotia, Canada",0.4889033942558748,0.3211488250652741,0.14621409921671014,0.043733681462141
"Division No. 1, Manitoba, Canada",0.3661513425549237,0.2367778681855164,0.2595606183889337,0.1375101708706263
"Division No. 14, Manitoba, Canada",0.2786037491919841,0.2475759534583066,0.4059469941822886,0.06787330316742068
"Témiscouata CRM, Quebec, Canada",0.4895155459146779,0.24005784526391916,0.22631959508315272,0.04410701373825018
"Rainy River District, Ontario, Canada",0.5700744752877455,0.18686526743398763,0.1611374407582939,0.08192281651997291
"Qikiqtaaluk Region, Nunavut, Canada",0.85,0.11967213114754104,0.01885245901639345,0.011475409836065577
"Robert-Cliche CRM, Quebec, Canada",0.458232445520581,0.3474576271186441,0.15556900726392256,0.0387409200968523
"Division No. 4, Newfoundland and Labrador, Canada",0.6168344144559448,0.2076011517340036,0.11686002480545278,0.05870440900459889
"Division No. 2, Newfoundland and Labrador, Canada",0.595641706584597,0.21737573438945956,0.1203033644521819,0.0666791945737616
"Coaticook CRM, Quebec, Canada",0.4624918460534897,0.27788649706457935,0.2367906066536203,0.02283105022831051
"La Mitis CRM, Quebec, Canada",0.45578778135048253,0.33038585209003213,0.19614147909967838,0.017684887459807078
"Kings County, Prince Edward Island, Canada",0.40732910500352326,0.2769556025369979,0.2748414376321356,0.040873854827343216
"Victoria County, New Brunswick, Canada",0.5701078582434512,0.25192604006163344,0.14869029275808945,0.029275808936825878
"Skeena-Queen Charlotte Regional district, British Columbia, Canada",0.691323823016463,0.24293155283743156,0.042279764159103776,0.02346485998700164
"La Matapédia CRM, Quebec, Canada",0.5570522979397782,0.29239302694136277,0.11251980982567367,0.038034865293185456
"L'Islet CRM, Quebec, Canada",0.5079540950097666,0.302780948378377,0.1432214681764563,0.046043488435400105
"Bonaventure CRM, Quebec, Canada",0.546280991735537,0.2710743801652894,0.14132231404958678,0.04132231404958679
"La Côte-de-Gaspé CRM, Quebec, Canada",0.6080441640378551,0.2334384858044162,0.1222397476340694,0.0362776025236593
"Inverness County, Nova Scotia, Canada",0.5436237974003008,0.2224556798999781,0.18875644826101898,0.04516407443870208
"Le Rocher-Percé CRM, Quebec, Canada",0.5579293344289237,0.2933442892358257,0.12818405916187345,0.020542317173377154
"Digby County, Nova Scotia, Canada",0.49562937062937057,0.3024475524475524,0.1713286713286714,0.030594405594405613
"Les Etchemins CRM, Quebec, Canada",0.4215838509316769,0.28804347826086957,0.2290372670807454,0.06133540372670805
"Division No. 10, Saskatchewan, Canada",0.6106280193236724,0.18454106280193203,0.1294685990338162,0.07536231884057956
"Témiscamingue CRM, Quebec, Canada",0.5437448896156991,0.28454619787408025,0.10466067048242016,0.06704824202780041
