longname,Poverty %,Household Income < $50k %,Household Income $50k - $100k %,Household Income > $100k %,Individual Income < $50k %,Individual Income $50k - $100k %,Individual Income > $100k %,geoid
"New Kent County, Virginia, USA",0.046379728308100415,0.20792198410787388,0.2785937876234051,0.5134842282687211,0.5420959147424509,0.302131438721137,0.15577264653641207,51127
"Osceola County, Michigan, USA",0.14573222316220655,0.49187319884726205,0.33002881844380383,0.17809798270893418,0.7912246865959501,0.17460221793635453,0.03417309546769524,26133
"Tattnall County, Georgia, USA",0.20088114969054827,0.5001323451561666,0.313790365272631,0.18607728957120234,0.8147461312188251,0.13518352730528269,0.050070341475892205,13267
"Columbia County, Arkansas, USA",0.23442304962861266,0.5862512873326459,0.23545314109165796,0.1782955715756962,0.7913697286694997,0.15639097744360905,0.05223929388689118,05027
"Franklin County, Indiana, USA",0.06934064476186254,0.33846672661870486,0.3839928057553951,0.2775404676259,0.6955739474631165,0.22789972412138618,0.07652632841549721,18047
"Emanuel County, Georgia, USA",0.249322990774315,0.5784111582777449,0.29023650697392284,0.13135233474833224,0.8037522942016183,0.16273536809190353,0.03351233770647813,13107
"Allen Parish, Louisiana, USA",0.18077375227102738,0.5276440744113434,0.2587485364901786,0.21360738909847787,0.7740152038700757,0.16496199032481026,0.06102280580511408,22003
"Sabana Grande Municipio, Puerto Rico, USA",0.4477054319772697,0.871869539895166,0.10250436808386718,0.02562609202096677,0.9655663836842711,0.02627263448622148,0.008160981829507492,72121
"Caswell County, North Carolina, USA",0.17114031840059238,0.4774869109947642,0.3307737056428157,0.1917393833624201,0.7766552408443083,0.18118948824342992,0.04215527091226173,37033
"Klickitat County, Washington, USA",0.14715465297924585,0.4291684526360914,0.3140805829404202,0.2567509644234885,0.6841917661735885,0.2159448701954486,0.09986336363096303,53039
"Johnson County, Kentucky, USA",0.20518134715025924,0.568529130850048,0.27017669531996136,0.16129417382999056,0.8230249480249481,0.1465046777546777,0.030470374220374238,21115
"Rockbridge County, Virginia, USA",0.1030029743857209,0.43299767859847904,0.3337291043156778,0.23327321708584314,0.728627654907975,0.20472451346890766,0.06664783162311753,51163
"Ouachita County, Arkansas, USA",0.2113690952762217,0.5393737048123419,0.31936449458899346,0.1412618005986647,0.7921906438631792,0.1802691146881287,0.02754024144869217,05103
"Mercer County, Kentucky, USA",0.11993364418938304,0.4659333258502641,0.34515658323044096,0.18891009091929487,0.7375425376762275,0.2198590179873603,0.042598444336412314,21167
"Barceloneta Municipio, Puerto Rico, USA",0.44971529526035214,0.8113928890021663,0.17140308398113932,0.01720402701669429,0.9333368276061442,0.059661821672934094,0.007001350720921651,72017
"Washington County, Iowa, USA",0.07103529199386177,0.36510811728744513,0.36239103362391145,0.27250084908864336,0.6936136789317872,0.2380520814452295,0.06833423962298331,19183
"Brooke County, West Virginia, USA",0.11827211827211839,0.48466007542554285,0.3553154622362656,0.16002446233819156,0.7501882421083115,0.20619750941210555,0.04361424847958303,54009
"Overton County, Tennessee, USA",0.1730333000635152,0.5739319665559504,0.26755239949604837,0.15851563394800128,0.800853394472042,0.1615717742962679,0.037574831231690156,47133
"Panola County, Texas, USA",0.13555876772969563,0.4686049352553137,0.28365502076716403,0.2477400439775223,0.7337892603850048,0.1731256332320162,0.09308510638297894,48365
"Beckham County, Oklahoma, USA",0.1999060983880215,0.49791324143164295,0.26874920956114834,0.2333375490072087,0.7674204575335256,0.1740731001840655,0.0585064422824089,40009
"Sumner County, Kansas, USA",0.10969053535125348,0.4406476828587385,0.31524288107202436,0.24410943606923702,0.7007494972884035,0.2362439826945345,0.06300652001706188,20191
"Bibb County, Alabama, USA",0.16942857142857123,0.47790484258082705,0.34321615134829847,0.1788790060708745,0.7667877187190494,0.18791680422581702,0.045295477055133704,01007
"Nobles County, Minnesota, USA",0.11788079470198698,0.4237444123060732,0.3436760452274546,0.23257954246647217,0.7391904323827047,0.21257721119726616,0.048232356420029196,27105
"Asotin County, Washington, USA",0.13003447024673448,0.4345859804027135,0.33681490255195395,0.22859911704533248,0.7119490047507367,0.2095135005111551,0.07853749473810819,53003
"Saunders County, Nebraska, USA",0.06632606094080805,0.300900277008309,0.3470683287165287,0.3520313942751622,0.6109102053325164,0.2970272755133312,0.09206251915415235,31155
"Leelanau County, Michigan, USA",0.06439598905392949,0.32231052178813996,0.3280668031206435,0.3496226750912164,0.6643580249435658,0.22813336942421394,0.10750860563222027,26089
"Meigs County, Ohio, USA",0.20074518356961077,0.566234659938066,0.25450166303475175,0.17926367702718224,0.7766545870684717,0.1768071714667181,0.04653824146481036,39105
"Waynesboro city-County, Virginia, USA",0.16553080547042948,0.5168276887143013,0.3001380188979721,0.1830342923877266,0.7603461936978115,0.19144267690619887,0.04821112939598955,51820
"Mahaska County, Iowa, USA",0.13034148161970557,0.41348008623624166,0.3516396232837851,0.23488029047997333,0.7317027748463601,0.2073375131913827,0.06095971196225715,19123
"Lee County, Virginia, USA",0.26173759373358124,0.6182678311499278,0.28129548762736495,0.10043668122270726,0.8463762528912878,0.12863017219223832,0.02499357491647389,51105
"Grant Parish, Louisiana, USA",0.1622306717363749,0.479397901778927,0.29831230044093054,0.22228979778014246,0.7627910371505735,0.15560907962922382,0.08159988322020263,22043
"Sabine Parish, Louisiana, USA",0.21602897894498482,0.5708647290993903,0.2703025953833272,0.1588326755172826,0.7935065802658834,0.14489945888168831,0.0615939608524283,22085
"Limestone County, Texas, USA",0.19128453167147208,0.5057929487978072,0.3097047464806279,0.18450230472156484,0.7642683256694612,0.18048417635921044,0.05524749797132836,48293
"Villalba Municipio, Puerto Rico, USA",0.4450603996509614,0.8337223122772912,0.1120919182979989,0.054185769424709915,0.9462623620062862,0.04274759970502439,0.010990038288689436,72149
"Houston County, Texas, USA",0.18995232856619,0.560315517475861,0.27226982184142495,0.16741466068271416,0.7942503639010188,0.147671033478894,0.058078602620087294,48225
"Anson County, North Carolina, USA",0.18293208251567522,0.5947977568309276,0.26643598615916936,0.13876625700990305,0.8176219205630972,0.1512066365007541,0.031171442936148708,37007
"Putnam County, Georgia, USA",0.17748021351003143,0.4369933677229183,0.29455732182335004,0.26844931045373166,0.7016363075023152,0.20277863538129084,0.09558505711639391,13237
"Jo Daviess County, Illinois, USA",0.08965359027299809,0.39746152308614924,0.3624825104937029,0.24005596642014787,0.6753785044038905,0.25041736227045136,0.07420413332565808,17085
"Martin County, North Carolina, USA",0.1976967370441464,0.5744979486072121,0.3118117037356941,0.11369034765709388,0.8074441687344909,0.16625310173697308,0.026302729528536028,37117
"Randolph County, Alabama, USA",0.182212480179087,0.5219007784361565,0.2858138724294181,0.19228534913442547,0.758134633118165,0.17672243446186386,0.06514293241997124,01111
"Seward County, Kansas, USA",0.13848483457991045,0.4792385156573307,0.33908125258656446,0.18168023175610484,0.7800384150245425,0.17386355552393884,0.04609802945151867,20175
"Henry County, Missouri, USA",0.15109150023223414,0.5030467899891188,0.3270946681175181,0.1698585418933631,0.7755922294622729,0.1729492722733095,0.05145849826441764,29083
"Wyandot County, Ohio, USA",0.0698115827970929,0.41157591854802883,0.35192563081009454,0.2364984506418767,0.714356405022577,0.2451908208078183,0.04045277416960464,39175
"Prince Edward County, Virginia, USA",0.23559840736907406,0.5035589211108377,0.31267510444826774,0.18376597444089462,0.8032875670723215,0.14926499700679105,0.04744743592088744,51147
"Scott County, Tennessee, USA",0.2323417453827714,0.6137349115199808,0.2901675846712764,0.09609750380874273,0.8551206784083495,0.12322243966079598,0.021656881930854528,47151
"Colusa County, California, USA",0.1300440120454021,0.44502259345474604,0.29207175133506696,0.262905655210187,0.7299472661670823,0.18484596169858494,0.08520677213433278,06011
"Tippah County, Mississippi, USA",0.2064192484555722,0.5844155844155844,0.27731092436974825,0.13827349121466745,0.8030456168721781,0.1644767872784855,0.03247759584933638,28139
"Boone County, West Virginia, USA",0.17790253554829516,0.4930315816391772,0.33678557729190617,0.1701828410689167,0.778513371788149,0.1702281069743052,0.05125852123754587,54005
"Taylor County, Florida, USA",0.18244956454635639,0.5588720770288855,0.2785419532324624,0.16258596973865214,0.7754763222389124,0.1794608269428412,0.04506285081824642,12123
"Mitchell County, Georgia, USA",0.265433666988466,0.5475711049584694,0.30543669770953974,0.14699219733199087,0.7701972242512778,0.18663257852447088,0.0431701972242513,13205
"Gage County, Nebraska, USA",0.13808965031682746,0.4481465136804943,0.3223742277140339,0.22947925860547183,0.7210290013347893,0.22017958985560027,0.058791408809610486,31067
"Grenada County, Mississippi, USA",0.2274893691600553,0.5749223464394615,0.2634521009503399,0.16162555261019854,0.7780835027522041,0.1760817669373869,0.04583473031040909,28043
"McDuffie County, Georgia, USA",0.1688130550002322,0.4919668938656275,0.3338607594936714,0.17417234664070108,0.748672683833289,0.21522431643217418,0.03610299973453684,13189
"Lampasas County, Texas, USA",0.09178971127621571,0.38206357214934383,0.3273208879919275,0.29061553985872873,0.6880031160737463,0.23967800571280243,0.07231887821345116,48281
"Minidoka County, Idaho, USA",0.1799123757478677,0.4464212956675257,0.33437457558060807,0.21920412875186626,0.766058290888512,0.18187606112054308,0.05206564799094505,16067
"Gaines County, Texas, USA",0.1395227477584321,0.37564575645756426,0.3129151291512916,0.31143911439114397,0.6691332822999067,0.24300416772986283,0.0878625499702306,48165
"Stutsman County, North Dakota, USA",0.12546583850931423,0.47138604035725834,0.29485058992171564,0.2337633697210259,0.7183081497663691,0.21852054129498177,0.06317130893864897,38093
"Dakota County, Nebraska, USA",0.11759100438345721,0.3729400360060935,0.3732170059548534,0.2538429580390531,0.7380092100602196,0.22196245129295084,0.04002833864682968,31043
"Scott County, Virginia, USA",0.15369030390738037,0.5695541105434282,0.2937761263353456,0.13666976312122628,0.7877292852624922,0.18804554079696384,0.024225173940543923,51169
"Hertford County, North Carolina, USA",0.20797735200444864,0.5875288123256099,0.29224796797282504,0.12022321970156492,0.8166841690732477,0.15469939616697273,0.028616434759779513,37091
"Letcher County, Kentucky, USA",0.3122163477284426,0.6438258386866522,0.25886271710682873,0.09731144420651898,0.8389131489568172,0.13294517224648217,0.028141678796700622,21133
"Hockley County, Texas, USA",0.1581915503727786,0.5087586641461873,0.26490233144297537,0.2263390044108373,0.7457919426048565,0.18342991169977912,0.07077814569536435,48219
"Logan County, Colorado, USA",0.11241329825400596,0.4885216952573167,0.3053733602421774,0.20610494450050587,0.7616097133558651,0.1883214419827256,0.05006884466140931,08075
"Sevier County, Utah, USA",0.1219131422083454,0.39406896551724213,0.3743448275862063,0.2315862068965516,0.7194330004887923,0.23413169471405665,0.04643530479715112,49041
"Jersey County, Illinois, USA",0.07015834348355682,0.3532872857508305,0.3053210539780005,0.341391660271169,0.6757035419699176,0.23962882096069846,0.08466763706938397,17083
"Fayette County, Illinois, USA",0.1718211341493877,0.523721908266525,0.2788802733604945,0.1973978183729806,0.776459484966968,0.18302548200080865,0.04051503303222322,17051
"Clark County, Arkansas, USA",0.2037450075211369,0.5387288977159878,0.2840119165839131,0.17725918570009916,0.7900166602588746,0.16416762783544814,0.045815711905677306,05019
"Orocovis Municipio, Puerto Rico, USA",0.5583285635538145,0.8979151391599887,0.0867049149395598,0.015379945900451499,0.9735540629708805,0.020840276566541083,0.005605660462578261,72107
"Coahoma County, Mississippi, USA",0.37537043134672315,0.6903987471388991,0.22479219371160084,0.08480905914949995,0.8437155254835621,0.11995293079355773,0.036331543722880215,28027
"Wabasha County, Minnesota, USA",0.07085611917782397,0.3318227036586716,0.33967060904167046,0.3285066872996579,0.6352976548406489,0.28370414912808234,0.08099819603126884,27157
"Texas County, Oklahoma, USA",0.23221169863404978,0.48621190130624237,0.35616835994194235,0.15761973875181529,0.7807665010645862,0.19446415897799724,0.024769339957416515,40139
"Wyoming County, West Virginia, USA",0.2534333255214439,0.5698524695317512,0.285952533675433,0.14419499679281575,0.7538047710058751,0.21002335952431528,0.03617186946980965,54109
"Moore County, Texas, USA",0.1172665916760409,0.41912084723632714,0.3619614101262143,0.2189177426374586,0.7233486456518298,0.21915095833993317,0.057500396008237024,48341
"Hubbard County, Minnesota, USA",0.10957263319279412,0.3890048712595683,0.3530503363488752,0.2579447923915566,0.7046498805366667,0.2361085584757698,0.0592415609875635,27057
"Owen County, Indiana, USA",0.14249376079861778,0.46056371387967787,0.3562292752250115,0.18320701089531055,0.7679958232722055,0.18384128434379662,0.04816289238399784,18119
"Newton County, Mississippi, USA",0.24094761171032344,0.5544935616620205,0.2887295898048584,0.15677684853312113,0.7951008444413425,0.14655593551538862,0.05834322004326894,28101
"Leake County, Mississippi, USA",0.22733358837031437,0.5944234913793106,0.30105064655172403,0.1045258620689653,0.818254025561412,0.15488482922954755,0.026861145209040333,28079
"Llano County, Texas, USA",0.0914790538614988,0.4060737527114953,0.277765726681128,0.31616052060737676,0.6811646083169265,0.20344848159417672,0.11538691008889672,48299
"Nodaway County, Missouri, USA",0.20734837950582902,0.5329026082794919,0.3117970806413023,0.1553003110792059,0.8092861924176967,0.1540802044666216,0.03663360311568165,29147
"Fillmore County, Minnesota, USA",0.09145723795282486,0.36486807701450097,0.34395055859282153,0.2911813643926774,0.683174643747205,0.2588663812384172,0.05795897501437768,27045
"Gray County, Texas, USA",0.16258182371746108,0.4980332445121181,0.29082603730491013,0.2111407181829718,0.7285631096229435,0.20497889066821973,0.06645799970883684,48179
"Madison County, North Carolina, USA",0.13816899809391292,0.48611563217715714,0.2963716759211316,0.21751269190171127,0.7517106278820228,0.19765456252825112,0.050634809589726076,37115
"Clinton County, Missouri, USA",0.0988487880701414,0.37452806443493836,0.3765416561792075,0.24893027938585421,0.691137390380015,0.2610948711134741,0.04776773850651087,29049
"Jackson County, Wisconsin, USA",0.12951071353815433,0.4225157232704397,0.3633962264150954,0.21408805031446498,0.7390171261444921,0.2114625658909621,0.04952030796454583,55053
"Logan County, Arkansas, USA",0.15678147777618973,0.5405634143392574,0.33091524604038247,0.12852133962036008,0.8207414957319403,0.14664288444387819,0.03261561982418143,05083
"Union Parish, Louisiana, USA",0.23580067731011112,0.539966097274742,0.2620941452601387,0.1979397574651193,0.755756111426947,0.17040932347924972,0.07383456509380316,22111
"Assumption Parish, Louisiana, USA",0.16416430594900838,0.5454216431415126,0.2487634214018579,0.20581493545662946,0.7238391769324487,0.2043454717747394,0.07181535129281183,22007
"Morgan County, Tennessee, USA",0.21841448866717292,0.5603375527426157,0.268495077355837,0.17116736990154738,0.794631571120529,0.15986318685404158,0.04550524202542953,47129
"Morgan County, Missouri, USA",0.2003132188127045,0.5339677504625949,0.2996299233412635,0.16640232619614154,0.8045914184203339,0.15714676141022105,0.038261820169445175,29141
"Shelby County, Illinois, USA",0.09005100824712797,0.37990419708028866,0.4035127737226293,0.21658302919708203,0.7034174385180453,0.2512935164484193,0.04528904503353543,17173
"Fairfield County, South Carolina, USA",0.17835002384358606,0.5704498744005488,0.19604932633021155,0.23350079926923967,0.7745027714378874,0.1626997065536354,0.06279752200847721,45039
"Perry County, Illinois, USA",0.19004108996539826,0.46398618648248596,0.3124074987666502,0.22360631475086395,0.7048792720498678,0.23894819803682724,0.05617252991330494,17145
"Dodge County, Minnesota, USA",0.048813625115240955,0.23426573426573363,0.3622118622118637,0.4035224035224026,0.5862203698879903,0.3254753842146403,0.08830424589736945,27039
"Washington County, Nebraska, USA",0.07389114382121383,0.2788902291917973,0.29553679131483757,0.425572979493365,0.5621034730852252,0.31329714173588785,0.12459938517888693,31177
"Bandera County, Texas, USA",0.11993350608712695,0.36168436120720515,0.3637122748419418,0.27460336395085305,0.6986872002019693,0.20834385256248425,0.09296894723554638,48019
"Buena Vista County, Iowa, USA",0.09921882925839592,0.43698374633626613,0.31294964028776995,0.2500666133759639,0.7417310772230337,0.20068240373233145,0.05758651904463495,19021
"Sullivan County, Indiana, USA",0.1399945989738048,0.5087788778877892,0.32132013201320075,0.1699009900990101,0.7720904425024279,0.18879178804272395,0.03911776945484821,18153
"Worth County, Georgia, USA",0.18505876042327044,0.45746861388675436,0.33845759672047093,0.20407378939277468,0.738860032804811,0.21938217605248825,0.041757791142700805,13321
"Ogemaw County, Michigan, USA",0.16985398947937677,0.5619513279253256,0.2986998555395039,0.13934881653517048,0.8152397580594873,0.1474714722204901,0.037288769720022416,26129
"Carroll County, Iowa, USA",0.0827461342728522,0.40703116082638907,0.33158315260814974,0.2613856865654612,0.6805750798722052,0.24613418530351389,0.07329073482428089,19027
"Pointe Coupee Parish, Louisiana, USA",0.19376445643793347,0.4970435622058648,0.24954748401110166,0.2534089537830335,0.7246199782844736,0.19204668838219302,0.08333333333333341,22077
"Conway County, Arkansas, USA",0.1888159494286411,0.5263593380614662,0.30472813238770685,0.16891252955082692,0.7792422837461918,0.17704331699562836,0.043714399258179854,05029
"Adams County, Wisconsin, USA",0.13456655785273913,0.48297848115678005,0.3301833086644656,0.1868382101787544,0.7489719626168225,0.2085981308411214,0.0424299065420561,55001
"Jones County, Iowa, USA",0.09894628630172168,0.3649571588228,0.3950080715261386,0.24003476965106138,0.6790776534418442,0.2557477110885052,0.06517463546965058,19105
"Hutchinson County, Texas, USA",0.12607602282619268,0.4367097805551515,0.27786658915855267,0.2854236302862958,0.7337834075723838,0.19049276169264984,0.07572383073496633,48233
"Adams County, Washington, USA",0.20845126371716552,0.4563169860344266,0.37122442351412815,0.1724585904514452,0.797607178464606,0.15711199734130976,0.0452808241940843,53001
"Meriwether County, Georgia, USA",0.2192195121951219,0.5276757441418614,0.3522482583913877,0.12007599746675102,0.7755246738513895,0.1977453204764609,0.02673000567214975,13199
"Dukes County, Massachusetts, USA",0.07826665014758186,0.2949451292952007,0.29058579824922165,0.41446907245557757,0.5800901721762526,0.26363122297305097,0.1562786048506965,25007
"Allen County, Kentucky, USA",0.18386672085624658,0.5114822498917037,0.32572679146563094,0.1627909586426654,0.7877819083932578,0.17969144828635453,0.03252664332038756,21003
"Barnwell County, South Carolina, USA",0.299917109561656,0.5908154610444676,0.25978432085302433,0.14940021810250814,0.7692418253683071,0.19389148401006143,0.03686669062163143,45011
"Buchanan County, Iowa, USA",0.08026477077715158,0.3504558880184939,0.3585462951072292,0.2909978168742769,0.6859754092971271,0.2518903280952064,0.0621342626076665,19019
"Kewaunee County, Wisconsin, USA",0.0699091132399902,0.3347729516288256,0.3583415597235933,0.3068854886475811,0.6732140623045165,0.2703615663705742,0.05642437132490927,55061
"Colorado County, Texas, USA",0.08882235528942148,0.4336333761966008,0.31718816973853364,0.2491784540648656,0.6836742228457507,0.23296167761943426,0.08336409953481497,48089
"Greene County, Virginia, USA",0.10079012345679009,0.27319792911190716,0.3720961104473648,0.35470596044072805,0.6625492421713295,0.23108766775722758,0.10636309007144293,51079
"Henry County, Iowa, USA",0.1025464919695689,0.4171844018506297,0.3551883674818221,0.2276272306675482,0.7439763090590931,0.20480549199084633,0.051218198950060564,19087
"Fulton County, Indiana, USA",0.1421910253196288,0.4397163120567378,0.3247213779128674,0.23556231003039482,0.7504393673110717,0.1856833851561446,0.06387724753278355,18049
"Jay County, Indiana, USA",0.1474115382717271,0.5131352811195685,0.31598330468941777,0.17088141419101371,0.7971251447646303,0.1677225969071459,0.03515225832822389,18075
"Woodward County, Oklahoma, USA",0.14176049129989737,0.4380030181086523,0.3245724346076451,0.23742454728370266,0.7074608237415062,0.21598946054638685,0.07654971571210684,40153
"Lincoln County, West Virginia, USA",0.2062506113665266,0.5429823430854487,0.31254027580873867,0.1444773811058126,0.7960563380281689,0.1620422535211269,0.04190140845070419,54043
"Greene County, North Carolina, USA",0.21384132577217446,0.5499336185278065,0.3252692137483406,0.12479716772385288,0.8178003533568903,0.16718197879858668,0.015017667844522997,37079
"Uinta County, Wyoming, USA",0.079587506784428,0.33732899022801344,0.36951140065146487,0.29315960912052164,0.6583699365544172,0.2606149341142018,0.08101512933138112,56041
"Breckinridge County, Kentucky, USA",0.19510486010310843,0.5007966011683483,0.30151354221986215,0.19768985661178956,0.7589725545390573,0.1868402533427161,0.054187192118226556,21027
"Carbon County, Utah, USA",0.1626036692636341,0.4810615820664775,0.35763978356093795,0.16129863437258452,0.7340155308803249,0.22011757021554565,0.04586689890412947,49007
"Peñuelas Municipio, Puerto Rico, USA",0.537696461344266,0.8673940474852185,0.11233031745650807,0.020275635058273407,0.9659107419334748,0.02994207988292767,0.004147178183597618,72111
"Clay County, Kentucky, USA",0.3356426596436706,0.6563299045463763,0.2500235317089779,0.09364656374464576,0.8806825961915956,0.10076923567015492,0.018548168138249502,21051
"Lavaca County, Texas, USA",0.09417446423181396,0.43859211183225183,0.2828257613579633,0.2785821268097849,0.7043657614300448,0.21670677208662764,0.07892746648332762,48285
"Buchanan County, Virginia, USA",0.2521990668192861,0.6343341469227508,0.2562240459795861,0.10944180709766306,0.8391678220270146,0.13987978090129696,0.020952397071688444,51027
"Carroll County, Indiana, USA",0.06468008770181384,0.407059421025903,0.3532249873031992,0.2397155916708979,0.7189416155691817,0.22054118901626246,0.060517195414555885,18015
"Bourbon County, Kentucky, USA",0.1370894353024629,0.4771620417766961,0.26730662006021555,0.2555313381630885,0.7207839578766442,0.22077970415650916,0.05843633796684666,21017
"Lincoln County, New Mexico, USA",0.12641537919581344,0.5358248309067977,0.24842370744010103,0.21575146165310133,0.7731843575418995,0.15708182714426522,0.06973381531383517,35027
"Santa Isabel Municipio, Puerto Rico, USA",0.46316360972131904,0.8520358695702652,0.10649923818747292,0.04146489224226184,0.9413108245499576,0.047725475969246395,0.01096369948079593,72133
"Yell County, Arkansas, USA",0.13815887525460774,0.4917119745391856,0.35300358042699953,0.15528444503381486,0.78942247550212,0.17325734936409726,0.037320175133782725,05149
"St. James Parish, Louisiana, USA",0.11966912675219192,0.4620846730975347,0.2258842443729903,0.31203108252947503,0.6810013285784212,0.2250192294245156,0.09397944199706318,22093
"Labette County, Kansas, USA",0.159231816119764,0.48339060710194676,0.33282423316787624,0.183785159730177,0.7657845384455086,0.1850385496978543,0.049176911856637154,20099
"Willacy County, Texas, USA",0.2597334726940163,0.5698064035740882,0.3047282204020847,0.12546537602382704,0.8087583148558759,0.14745011086474488,0.04379157427937918,48489
"Crisp County, Georgia, USA",0.26236806562953335,0.5575741733106777,0.2644098810612994,0.1780159456280229,0.7890625000000001,0.1662748893805309,0.044662610619469016,13081
"Calhoun County, Texas, USA",0.09723880778885292,0.42514197212183763,0.3145327826535881,0.26032524522457423,0.6943932165925089,0.21729387851043067,0.08831290489706045,48057
"Morgan County, Georgia, USA",0.06526565807817418,0.31382831907259184,0.3331493237648359,0.3530223571625722,0.6522658397350058,0.25336528296567823,0.09436887729931592,13211
"DeKalb County, Tennessee, USA",0.18378350621341247,0.5332170011217748,0.2815654991898294,0.18521749968839565,0.7820921472037087,0.17509417560127535,0.04281367719501592,47041
"Winneshiek County, Iowa, USA",0.08233132932531748,0.35985777341834124,0.38070132417851965,0.25944090240313905,0.7211081631393833,0.22046029493428865,0.058431541926327955,19191
"Hempstead County, Arkansas, USA",0.2455450472872079,0.5368754956383818,0.30174464710547244,0.16137985725614584,0.7823962663166334,0.18559031575876944,0.032013417924597116,05057
"Richland Parish, Louisiana, USA",0.285706825421693,0.5631768953068593,0.27672868647597876,0.1600944182171619,0.7657650511620524,0.19465376378202623,0.03958118505592145,22083
"Martin County, Minnesota, USA",0.11697732997481085,0.4291108822519747,0.33482091772513917,0.2360682000228862,0.7075307608065456,0.2273400760162339,0.06512916317722046,27091
"Washington County, Georgia, USA",0.18182319223985902,0.596812526212778,0.2520620718579618,0.15112540192926022,0.8186874304783093,0.14579162031887277,0.035520949202817884,13303
"Montague County, Texas, USA",0.12425126708646864,0.4114869176770899,0.3160178685386097,0.27249521378430036,0.6894324285092168,0.2388590506604739,0.07170852083030936,48337
"Davison County, South Dakota, USA",0.1428195686480801,0.4896876841484973,0.27637006482027143,0.23394225103123117,0.7224161073825505,0.21939597315436213,0.05818791946308733,46035
"Dodge County, Georgia, USA",0.20857646152152365,0.5783224235043393,0.25133201400517496,0.17034556249048569,0.7932824427480915,0.1744274809160307,0.03229007633587781,13091
"Taylor County, Wisconsin, USA",0.0823547353972851,0.4282928097776623,0.35756078533350644,0.21414640488883122,0.7292367748014539,0.22957329384843175,0.04118993135011444,55119
"Smith County, Tennessee, USA",0.14227476559315155,0.46835273651813153,0.3203532717784024,0.2112939917034661,0.7811597266258014,0.1701543014161911,0.04868597195800755,47159
"Orange County, Indiana, USA",0.13638472243698826,0.4574735782586817,0.3402113739305482,0.20231504781077014,0.7665225878416057,0.19192693809258293,0.04155047406581147,18117
"DeWitt County, Texas, USA",0.16104473464851302,0.4499243570347945,0.2885022692889565,0.26157337367624894,0.7551382284194416,0.16168292093173148,0.08317885064882702,48123
"Spencer County, Indiana, USA",0.07398943733495836,0.42528589580686177,0.2978398983481582,0.27687420584498,0.6953083109919572,0.2251340482573726,0.07955764075067022,18147
"Union County, Tennessee, USA",0.16329172924542945,0.4960194305761704,0.336391849952773,0.16758871947105655,0.7968529494778436,0.16172734970364094,0.04141970081851545,47173
"Tyler County, Texas, USA",0.19054312380523936,0.5066666666666669,0.2847509578544059,0.20858237547892716,0.777743239042586,0.1649051911718997,0.05735156978551438,48457
"Plumas County, California, USA",0.1185404032550664,0.43396914105212064,0.3015429473939982,0.2644879115538811,0.67188650204109,0.24218697717995002,0.08592652077896003,06063
"Wayne County, Mississippi, USA",0.1795860389610388,0.6090715615855274,0.21734503857408924,0.17358339984038326,0.782498851630685,0.16253253713060734,0.05496861123870766,28153
"Franklin Parish, Louisiana, USA",0.27140264730999225,0.6055776892430281,0.24591290012364317,0.1485094106333287,0.7902115100836206,0.15535333661255926,0.05443515330382012,22041
"Monroe County, Alabama, USA",0.22168553459119528,0.6005727533069685,0.26646665757534405,0.13296058911768738,0.8256983240223462,0.1321415270018623,0.042160148975791574,01099
"Douglas County, Illinois, USA",0.10324514262091714,0.39037574159525434,0.3314436387607114,0.2781806196440341,0.6942025907836057,0.24407163587456648,0.0617257733418278,17041
"Pierce County, Georgia, USA",0.1792317173377155,0.48486523842432583,0.3440221147201101,0.17111264685556407,0.7739353669586222,0.18219571126547932,0.043868921775898496,13229
"Vernon County, Missouri, USA",0.16082560637016127,0.5034048567390478,0.3407426442245916,0.15585249903636067,0.801268498942918,0.16560958421423508,0.03312191684284702,29217
"Lincoln County, Montana, USA",0.16560509554140132,0.5690470560416183,0.25124142823362483,0.17971151572475688,0.7823056300268104,0.17821715817694292,0.0394772117962466,30053
"Jones County, Texas, USA",0.12445928511800897,0.45718232044198837,0.35169198895027565,0.19112569060773604,0.7518053971873823,0.20524515393386442,0.04294944887875333,48253
"Gonzales County, Texas, USA",0.13863472807648786,0.46131270010672387,0.3112326574172895,0.22745464247598665,0.7213710925410092,0.2103837821108016,0.06824512534818916,48177
"Holmes County, Florida, USA",0.1881581895585933,0.5741243745532516,0.2989278055754116,0.1269478198713368,0.8240343347639484,0.1456161863887186,0.03034947884733288,12059
"Elbert County, Georgia, USA",0.2347283597608528,0.5906342467515755,0.2583301170719158,0.15103563617650867,0.7910639207582129,0.17252191263450428,0.03641416660728291,13105
"Duchesne County, Utah, USA",0.13226992594127082,0.3761851197171783,0.3548127912582355,0.26900208902458617,0.6884520466343282,0.22857629137945756,0.08297166198621403,49013
"Simpson County, Kentucky, USA",0.12472729207683707,0.4684297978399334,0.37358072556078636,0.15798947659928014,0.7684121880263359,0.1966008268259072,0.034986985147756874,21213
"Lincoln County, Wyoming, USA",0.06713908860497599,0.28470811323310297,0.36624678315048076,0.3490451036164164,0.6330346433359205,0.28003951174768943,0.08692584491639013,56023
"Marion County, Kentucky, USA",0.19843624844271834,0.5078327203829109,0.32429923012323814,0.16786804949385079,0.7739075145230694,0.18225116300507335,0.04384132247185738,21155
"Wayne County, Kentucky, USA",0.22481140849436793,0.5717922606924645,0.29276985743380823,0.13543788187372735,0.8290262707024556,0.13927755568246722,0.03169617361507715,21231
