longname,Fair or poor self-rated health status %,Physical health not good for two weeks in last year %,Arthritis %,Current asthma %,High blood pressure %,Cancer (excluding skin cancer) %,Chronic kidney disease %,COPD %,Coronary heart disease %,Diagnosed diabetes %,Obesity %,Stroke %,Disability %,Hearing disability %,Vision disability %,Cognitive disability %,Mobility disability %,Self-care disability %,Independent living disability %,Binge drinking among adults %,Smoking %,No leisure-time physical activity %,Sleeping less than 7 hours %,Attended doctor in last year %,Attended dentist in last year %,Cholesterol screening in last year %,geoid
"Bibb County, Alabama, USA",0.22471643897482232,0.14377435926385937,0.3062639719995477,0.1054770802754883,0.4035232584396521,0.06333572315682506,0.031409619509992034,0.09059749350795983,0.06776989951450822,0.12804730721463264,0.3983644574912486,0.036369933386022436,0.35773281020661435,0.06955255729931106,0.06260539686123968,0.17409579993225632,0.18256932369876835,0.049813763125211664,0.10303059726769778,0.15153596025742375,0.22570605171051208,0.3632680930337593,0.399676470588236,0.7297959805803313,0.5340899853223432,0.8333221180986786,01007
"Nobles County, Minnesota, USA",0.1873034916640442,0.1157683548285627,0.23405964139666466,0.09700346020761226,0.3297214218307659,0.07321811890531578,0.033447750865051654,0.0712746775715634,0.06874992135891783,0.11102371815036198,0.3735852783894331,0.03544252909720035,0.31404340987731816,0.08547115445108561,0.058621138722868595,0.144823843976094,0.1456105064485683,0.044626863793646,0.08566039635105382,0.16396162315193485,0.1932860648002524,0.3024880150990869,0.30073859704309347,0.6853257628184932,0.5885759043724486,0.7939974205725099,27105
"Asotin County, Washington, USA",0.17419918434895681,0.13901341686860916,0.29086630415509196,0.11968739287191917,0.34582906791181467,0.08382569891837577,0.035066552396713774,0.08013470063242513,0.06909314971334006,0.10861173828240435,0.34154128494591873,0.0365550564454164,0.3147152905018026,0.08203049825639819,0.052722560435013874,0.14442585259176074,0.15076227909450923,0.04342254270346946,0.08714114309356348,0.1613965364383238,0.15742017849754708,0.20862763756723193,0.29402080501211725,0.7097375731426222,0.648003309888291,0.8256894024469534,53003
"Saunders County, Nebraska, USA",0.12673841360508914,0.09653037777489346,0.24524769570297397,0.08355231727898224,0.3405972348435675,0.07509528755030478,0.02901428015059069,0.06119505387511299,0.058550824354148163,0.09291918732961278,0.359375113592113,0.029455796442944288,0.24352615863949242,0.0748196806439049,0.03681766844086735,0.09524821498117687,0.11258159158769389,0.03084616383227297,0.059230689341814365,0.21232039465143548,0.1530400493314299,0.24243041672075957,0.264454887706089,0.7293903673893265,0.6921677917694391,0.8156044398286418,31155
"Leelanau County, Michigan, USA",0.13566252576139176,0.10802455919395494,0.31675709869475627,0.10035356079688566,0.3587665445385856,0.0953660980077857,0.03478738264254639,0.07130948019235195,0.07294332493702764,0.10325251889168746,0.33156657888710733,0.034155598809251224,0.26177473093656833,0.07877232653995861,0.036932333409663363,0.09530054957636835,0.13013441722005917,0.03135550721318977,0.0633100526677352,0.15212668880238142,0.1327530341195331,0.19485419051980807,0.30443004350812874,0.7790673231051065,0.7537123311197608,0.9010294252347154,26089
"Meigs County, Ohio, USA",0.22177413379821304,0.15439115275659193,0.3403024079320128,0.11195581826105891,0.39613265417302257,0.07509152320767064,0.03510029418173892,0.1184585966441488,0.08592514709086985,0.1384159402920027,0.3968988886467643,0.03994704728699054,0.3679579429069522,0.08140635214643713,0.0609623011549358,0.170454565264763,0.19064420353017997,0.051729407278274055,0.10603399433427772,0.16210116583133535,0.2642081063412506,0.35109686206145174,0.4086607103944233,0.7495185770320332,0.5308974177380701,0.8162611135323603,39105
"Waynesboro city-County, Virginia, USA",0.19266401442158274,0.13005265120905063,0.31216205631876637,0.1111291104618636,0.3638761733076396,0.07544588798408645,0.033433828557220116,0.08777373034126945,0.06726269658730658,0.11879635730714269,0.38599944054205265,0.035939392055697114,0.31753067694411624,0.07145788524895878,0.05839702865667938,0.15066078199788682,0.15488033816124824,0.04508323491017593,0.09301174861689575,0.15644122583452477,0.18450481755454717,0.26157785789768145,0.352402374588177,0.7542504506744587,0.6176451171753602,0.8465971281158695,51820
"Mahaska County, Iowa, USA",0.15215985832349396,0.1118463990554897,0.26937739079102524,0.09526103896103874,0.3080238488783938,0.07491410861865434,0.031566587957497005,0.07723736717827658,0.06471351829988203,0.10213813459267995,0.3917286894923257,0.032772314049586866,0.2693119244391968,0.0747433884297522,0.046278689492325956,0.12575200708382522,0.12233642266824071,0.038098406139315165,0.07506487603305796,0.18849031877213734,0.18503624557260934,0.2742070838252648,0.3171731404958685,0.740410271546632,0.653824498229045,0.7977971074380158,19123
"Lee County, Virginia, USA",0.2422373836354727,0.1624486036256739,0.33951024007839303,0.11745928466438033,0.41239358157765876,0.07406114649681525,0.03605933365997058,0.11934576188143035,0.07986844683978461,0.13927829495345367,0.42843792258696833,0.04103419892209698,0.3804721705046552,0.08391028907398339,0.07131656050955433,0.18097427731504181,0.18970303772660377,0.05936482116609515,0.1134901028907401,0.15098373346398816,0.2495097991180797,0.32972498775110226,0.3817091621754052,0.7511033317001482,0.554804164625184,0.8284547770700643,51105
"Grant Parish, Louisiana, USA",0.21074554143839586,0.13986012355752375,0.26896246648793476,0.09927054435248861,0.38108963748688685,0.061638885651008245,0.030519874111201797,0.08800425457512533,0.06551223918871675,0.11839019699265678,0.3920229047674554,0.03504650891712329,0.35453222986361954,0.07295185919104803,0.06191345145121823,0.18335610210980277,0.16797319034852531,0.0479428255041381,0.0986950693554028,0.18869145588063868,0.24009348408905426,0.30562792866301536,0.3750457512530605,0.7604875859657302,0.52133558689824,0.8333682830166675,22043
"Sabine Parish, Louisiana, USA",0.22791016328982658,0.1508705149909885,0.3215785593359184,0.1055880072087814,0.42286614603244077,0.07561842608268272,0.03670973731636724,0.0991057834088799,0.07953716345366182,0.14175309922997112,0.4209890776036258,0.04184419201572831,0.3908178144284852,0.08675916115995856,0.06938217464911793,0.1842026650647156,0.20134607612910285,0.053990661351100505,0.10806897493310022,0.1644808585003537,0.23560985200152876,0.33190049696903584,0.3711931079678878,0.7878008847141056,0.541735459559829,0.8527055321937629,22085
"Limestone County, Texas, USA",0.2391476464991322,0.14822253316169437,0.2877918508983046,0.10517714221749613,0.39647170761739503,0.07016841103710757,0.03687076733643019,0.09932971399787328,0.07629954665024907,0.14173285946157704,0.393925617059382,0.04148922594727709,0.37075922091005825,0.08475244864834597,0.07537510494207196,0.17263944702524256,0.18589578552638927,0.058523423070465,0.11019522023842845,0.16438428387530035,0.20970789724072336,0.31146146527117086,0.36141445122292404,0.7148597414227346,0.4677990709128564,0.8173144904012982,48293
"Villalba Municipio, Puerto Rico, USA",0.178952307293466,0.12323489349511109,0.26826403942411814,0.10427776663481227,0.3395216390932591,0.0695706763656685,0.03160970520185273,0.07570033914847685,0.06344030106626486,0.11329064190900297,0.3592584343269332,0.03319856531070298,0.3082986938889629,0.07226797181784189,0.054784103052383494,0.143692723554778,0.14800279890634704,0.04237865245257505,0.08501597775377884,0.16555453666054532,0.1763018427856839,0.26107542037800896,0.33704480589516556,0.7343522688377626,0.6139674914897777,0.8355309634740545,72149
"Houston County, Texas, USA",0.2609887270020208,0.15830979474635726,0.3010255237690099,0.10510571094331597,0.42352025949165195,0.07582218440923102,0.041389981920663566,0.11143698819525732,0.08768478145272786,0.16287695416356524,0.3885663086249056,0.04848505796022565,0.3929513984898445,0.09341157077528445,0.08592045091991928,0.17657066893544562,0.21136711687759271,0.06928171860044671,0.12151111347442271,0.15192098266510617,0.2289972349250241,0.3357891098585558,0.37133680740189196,0.7280827395512065,0.4701473997660341,0.8307502924598515,48225
"Anson County, North Carolina, USA",0.21393956724811758,0.13993727957296684,0.28932137069869385,0.10671723381946474,0.4087310075302627,0.06376598989610154,0.03699914212181867,0.08742136116671453,0.07164517205223507,0.1499425698217516,0.4279132589838907,0.04374878467257664,0.3687521685254039,0.07903279001048526,0.07729453817557905,0.16896168144123486,0.18860137260509005,0.05948436755314068,0.10690220188733197,0.14986717186159534,0.2172239538652183,0.294540224954723,0.3842659898961015,0.8009004384710711,0.5571568487274792,0.8473523019731186,37007
"Putnam County, Georgia, USA",0.20441944996088335,0.13865788048384153,0.3085919841126561,0.10322856111211418,0.42811680808810315,0.07473262321718732,0.03748305951736166,0.08494920864175236,0.07411211410001806,0.1431049527592223,0.37759409038935987,0.040376782812782064,0.346795089366312,0.07410958656797255,0.06622711680808822,0.1523670337606068,0.1797513991695254,0.05047331046518632,0.0947197448396222,0.1380276824938316,0.18547258831317393,0.27844502617801,0.34499289883853773,0.784908828308359,0.5779331407594632,0.8721977492928917,13237
"Jo Daviess County, Illinois, USA",0.15781356120915244,0.12166937593943118,0.29402293603518265,0.09675354896175456,0.37061086678172056,0.08870016144296629,0.034097533819517814,0.08129956020709206,0.07351856594110083,0.1130599009074212,0.3674746979903139,0.03556766687078999,0.3400539998886605,0.09338217446974346,0.0451601068863776,0.13214357289984982,0.16977776540666975,0.037441964037187685,0.07924884484774289,0.152406724934588,0.16150052886488966,0.2792998385570343,0.30642899292991066,0.7975919946556793,0.6633404219785112,0.8545064855536374,17085
"Martin County, North Carolina, USA",0.22022291557420007,0.14835516518091224,0.3280131620346096,0.1100436287362351,0.4295063450445726,0.07406324069218667,0.04155668589407451,0.09693843733613028,0.08081872050340849,0.16482034609334023,0.4056945988463549,0.04902050340849508,0.37672978500262183,0.08661310959622444,0.0802879916098584,0.1642106449921344,0.208818248557944,0.06390734137388551,0.11025065547981115,0.13617603565810193,0.20403581541688534,0.29484425799685443,0.3649306764551647,0.8107626638699528,0.5752989512323022,0.8683125852123744,37117
"Randolph County, Alabama, USA",0.22360888761467856,0.14559604357798167,0.3236891055045866,0.10711284403669673,0.4336857798165136,0.07627941513761477,0.03597459862385314,0.09591915137614705,0.07765963302752292,0.14208107798165148,0.4020133027522927,0.04043847477064222,0.3685665137614689,0.07795338302752283,0.06184139908256884,0.16332356651376131,0.20206009174311967,0.05069719036697223,0.1028454701834868,0.13436353211009117,0.19787173165137575,0.35900802752293604,0.38301204128440486,0.77787001146789,0.5828635894495395,0.8590764908256849,01111
"Seward County, Kansas, USA",0.2316982775180909,0.12789376961003993,0.22473631299225325,0.10803566626112557,0.30953729909713945,0.04946199654222944,0.029438496510213057,0.0695974258820516,0.05763661394634075,0.1227662163027461,0.42996401357495095,0.029939553051162342,0.3630108855734157,0.0703216366779794,0.07656220785041994,0.18987289492219978,0.1570653774732671,0.05067650637126234,0.10110917589806047,0.17874252417237685,0.2076737529615159,0.3479558173784958,0.3289135557405394,0.6822308381891516,0.5298364602676597,0.7485956329640803,20175
"Henry County, Missouri, USA",0.22110649110648997,0.15563034188034078,0.32994692769692757,0.10174901824901834,0.3984669669669661,0.08375340725340714,0.03617521367521343,0.1080381727881731,0.08657848232848234,0.1336597366597362,0.385229902979903,0.0412543312543312,0.397203511203512,0.10436769461769486,0.06266297066297045,0.1744197851697859,0.2074367636867628,0.05085354585354564,0.10676380226380171,0.1525824093324093,0.22885071610071495,0.3081464541464548,0.34444178794178976,0.7388675213675203,0.5802282282282296,0.8162535227535239,29083
"Wyandot County, Ohio, USA",0.1747676755872384,0.12834141638424704,0.29700479139885455,0.1018044291223559,0.35609097814654544,0.07819942736940537,0.03203546803786374,0.09049637723501186,0.07394355498422334,0.11723530442912243,0.34830290989832846,0.034478146546686954,0.30204283043122365,0.0734221105527638,0.04660687156713817,0.13945991585836062,0.15506573565501885,0.03836040668458575,0.0831577071403525,0.17527240855439963,0.20452045109267253,0.28477953722098814,0.37522753301390566,0.7673025593081719,0.6112645787074903,0.8394263760663782,39175
"Prince Edward County, Virginia, USA",0.17378866967013637,0.10974729428822962,0.2524817979389985,0.11351556107917761,0.331276060276526,0.05680539588835372,0.02947387499352699,0.06905281963647669,0.05389135725752164,0.11105230179690344,0.364944280461913,0.03282647195898712,0.29108772202371663,0.054607218683651884,0.053034902387240394,0.15155465796696174,0.12981725441458228,0.03941737869607994,0.0864710786598314,0.1670715654290301,0.15350277044171753,0.2401643104966085,0.3406586919372379,0.7484427528351711,0.641090207653668,0.8110192118481692,51147
"Scott County, Tennessee, USA",0.2390012049644529,0.16424798168454008,0.3122374984937939,0.11384841547174401,0.38768556452584585,0.06930997710567569,0.03350415712736472,0.11800349439691536,0.07871761658031064,0.13481341125436772,0.37129286661043565,0.03826376671888182,0.3977093625738041,0.08898294975298243,0.0671800819375829,0.2013485359681889,0.19825472948548026,0.05386889986745395,0.11499614411374912,0.14730148210627805,0.2785152428003374,0.35230208458850426,0.3690334980118085,0.751599108326303,0.5065630798891426,0.8330319315580204,47151
"Colusa County, California, USA",0.21163435272169998,0.13336018388966617,0.22054314078219783,0.10180638283696498,0.2896620694250118,0.05959777466853223,0.032186421480445024,0.06774255446731962,0.059048837364248125,0.11433433273369281,0.32373975614631206,0.032036711306549344,0.3165921113998272,0.07095949097208358,0.06507555466719984,0.15805356785928454,0.14546658671463789,0.04656939169831431,0.08811299886734632,0.1626593377306949,0.14547991205276842,0.24755833166766625,0.33083916316876594,0.6064075554667199,0.572659470984075,0.824172296622025,06011
"Tippah County, Mississippi, USA",0.24928844414973733,0.14636066067876338,0.30823955633251005,0.10657230695038891,0.4291189342335283,0.06911314726626067,0.034791669178371204,0.0997723792874795,0.07919229609982523,0.1366168545421665,0.3990312255108815,0.04127783470974756,0.41569401410573403,0.09106624871903082,0.07696714690457539,0.19987256615829838,0.20899367050455195,0.05851763216589321,0.1198926397010066,0.13515865935258284,0.2328699137982997,0.3340592561335817,0.3545307131231552,0.7676054614503597,0.5073568027005834,0.819349568991497,28139
"Boone County, West Virginia, USA",0.2663659755840878,0.17781898547674183,0.3550857714165437,0.12280967164807423,0.42976736476531224,0.07166086087139543,0.035626920648284544,0.13104935802988843,0.09031677541570218,0.15021963797095314,0.4294995264154908,0.04014533782361611,0.42168974952641575,0.09493417175331538,0.06905214691643868,0.20945332561566027,0.22103841296569166,0.05621795411492315,0.1288271942748894,0.12398274047568932,0.2700558829720056,0.3487796779625352,0.4311038202483684,0.7959418543464524,0.49252136392338636,0.8504035466217646,54005
"Taylor County, Florida, USA",0.17895230729346534,0.12323489349511091,0.26826403942411897,0.10427776663481253,0.3395216390932585,0.06957067636566842,0.0316097052018527,0.07570033914847671,0.06344030106626458,0.11329064190900259,0.35925843432693305,0.03319856531070297,0.30829869388896275,0.0722679718178416,0.05478410305238359,0.14369272355477772,0.14800279890634666,0.042378652452575015,0.0850159777537786,0.1655545366605452,0.176301842785684,0.26107542037801,0.40832110344827627,0.7343522688377633,0.4590723310344814,0.8355309634740554,12123
"Mitchell County, Georgia, USA",0.2560759823349562,0.1572328162156041,0.2954454761635149,0.11371809534594057,0.44233059676140835,0.06094417393273696,0.038987090929679544,0.09423213679085055,0.0730278564149022,0.16116878043256688,0.41588936700260537,0.04549999999999996,0.3770712263616802,0.07037600498244814,0.08874617823576028,0.1875285924583852,0.20139038613973492,0.06641575133054003,0.12200968180274058,0.13652004303023463,0.2277756199750879,0.3476829351149356,0.39961046314120713,0.7775238364851105,0.48930041897859716,0.8371432453855727,13205
"Gage County, Nebraska, USA",0.14996456418014778,0.10863400442220429,0.28575160013964884,0.08606528569766092,0.3603024554870243,0.08184871406959096,0.03318421971372027,0.07525677877342016,0.06866490166414493,0.11057127894798048,0.40962801117188535,0.035187769114395424,0.28026527406027857,0.08910060514372184,0.04487495635982762,0.10751018270685433,0.13742185499825474,0.03741242872105208,0.07015367159315665,0.19145118119399573,0.1666486675200741,0.2728208425462558,0.30645123938089025,0.7528744326777582,0.6324949959269168,0.8129791690911191,31067
"Grenada County, Mississippi, USA",0.24182060906944383,0.138376400072652,0.29674505055397443,0.10789108191560212,0.4468111642550095,0.06951419749349144,0.03666834170854273,0.08706127020645396,0.07262723254828378,0.14231113398316894,0.42032251619543587,0.04316788763092574,0.3859782042743838,0.07876799660955397,0.07634709693043516,0.18386559302536762,0.20352897015196456,0.05838917478961081,0.11454713325664481,0.12593491554156305,0.20327916691893227,0.3208309014954282,0.3618476720954178,0.7953960162257088,0.5493024156929217,0.8443090754979725,28043
"McDuffie County, Georgia, USA",0.2370092758642013,0.15263793210067442,0.29773625626120864,0.11262166841877476,0.4220589326572264,0.06506814668233253,0.03824346051573806,0.09309263496382413,0.07293302826046637,0.1533069074268753,0.4033825984787579,0.04346651413023317,0.3799785418341472,0.07091020963453097,0.08225514810463173,0.18059458289530597,0.19961430956650827,0.061586729330282704,0.11613740646836962,0.13389128687156004,0.22278003834023866,0.3251793333745592,0.3715868530084722,0.7741364170428535,0.5145456681714188,0.8495596438068141,13189
"Lampasas County, Texas, USA",0.18212156226772025,0.12635657814717163,0.27934549631731925,0.09737536320021638,0.3517929589837148,0.07413203594837499,0.03273268464085414,0.08067639705385535,0.06593769849314117,0.11680390566930195,0.390818433677952,0.033280964930062856,0.3149628353267121,0.07707311304817936,0.05214129333063061,0.13714338806676166,0.14985674707750526,0.04171937293060324,0.08247753226569372,0.1764050273667141,0.16859997297114535,0.255962429893912,0.33941914994256445,0.726282181228465,0.5708955334819897,0.8501112237313324,48281
"Minidoka County, Idaho, USA",0.20444215575620736,0.14184720654627478,0.26554620485327385,0.10370421839729063,0.335103555304742,0.07107914785553084,0.03512880925507904,0.08158838882618615,0.07041337471783266,0.12434614841986485,0.36962986738149123,0.0366331828442438,0.37062295428893477,0.09544695259593783,0.06908606094808108,0.17351100451467125,0.17208359198645423,0.04984219808126391,0.09610447234762887,0.1397741958239279,0.17779571106094563,0.289235891647855,0.2979475874717847,0.7134312217833056,0.6021778357787794,0.7831326185101671,16067
"Gaines County, Texas, USA",0.2255813485113833,0.13580192644483455,0.21900008756567474,0.10347679509632228,0.3160536777583184,0.05269448336252212,0.02920359019264449,0.07794387040280229,0.05654614711033271,0.11383730297723256,0.37004929947460663,0.030342556917688366,0.3474181260945714,0.07026182136602428,0.0676693520140103,0.181844308231174,0.14985043782837118,0.04690989492119103,0.09952565674255746,0.18733099824868685,0.20300446584938764,0.30624859894921347,0.3447517513134849,0.6687702276707527,0.4612998248686533,0.7795935201401042,48165
"Stutsman County, North Dakota, USA",0.15105432643568473,0.10539072097322466,0.2797840062019209,0.08921760391197933,0.3236533484405733,0.07848428648100707,0.031418391078776094,0.06784387858548499,0.06773987715427288,0.09912332279801939,0.41244904287673256,0.03241093684775446,0.29830830699505395,0.08916775001490748,0.04432077046931796,0.12269485359890181,0.1336208479933224,0.03576540044129022,0.06983743812988182,0.19807364780249168,0.17004013357981965,0.27002427097620957,0.28645852465859845,0.6984808277178202,0.6285440395968697,0.8026402886278325,38093
"Dakota County, Nebraska, USA",0.177307121459695,0.1072279411764706,0.22127893518518527,0.0872572167755992,0.316386982570805,0.05916312636165577,0.029052423747276672,0.06545717592592588,0.05724080882352935,0.10729466230936831,0.3959048202614374,0.0306653730936819,0.2862400599128544,0.07503172657952073,0.05507611655773427,0.1265408496732028,0.1270685593681917,0.040723515795207006,0.07489719498910691,0.1915507216775601,0.17229758986928084,0.29985294117646977,0.28034940087145993,0.7256318082788674,0.5896523011982588,0.765936002178649,31043
"Scott County, Virginia, USA",0.20924378375487904,0.14545083150633634,0.34600320838457943,0.1101708999518745,0.40588759959360476,0.08161296187369665,0.03616934923266134,0.10760809582375314,0.07936463290733117,0.13077947703331422,0.3749700016041937,0.04034399229987689,0.3483678412919088,0.08403850061494038,0.05907903320678074,0.15670076466499133,0.17537019410726762,0.04922950644350586,0.09827057376610904,0.1468224693866631,0.21621357146676515,0.29584145232875253,0.3527242928185661,0.7505231271055053,0.5754822736752055,0.8543717448264796,51169
"Hertford County, North Carolina, USA",0.22847437345932636,0.14400056491372226,0.2966624897288411,0.1130420603944126,0.42750118118323727,0.0651599732949877,0.04060604971240753,0.09056511914543974,0.0752738290879211,0.1657186216105177,0.4298591824157764,0.0488430053410025,0.37717984798685333,0.0776889379622021,0.08563444946589971,0.17131599219391935,0.20465987058340188,0.06641310599835668,0.1152285846343468,0.1355960866885786,0.2115014379622023,0.3011852917009037,0.3786478019720622,0.8088798274445353,0.5429068405916181,0.8525368221035332,37091
"Letcher County, Kentucky, USA",0.29773796427261684,0.1913994970925664,0.35675430876420966,0.12839808266540909,0.43535297815495816,0.07197034941589395,0.03705573890722404,0.14546036984650834,0.09054146367017667,0.15156650426947457,0.424132956152758,0.04407658861124207,0.47075682330137786,0.1123068783068784,0.08803127455602697,0.2357587092042541,0.25313997590235243,0.06951961862852947,0.14304924301953997,0.12745879826077844,0.29372203887055376,0.384976792917388,0.4017100424328145,0.7432454816910251,0.45477557755775433,0.8118412174550794,21133
"Hockley County, Texas, USA",0.22555554225520627,0.13692195355518277,0.24266626765621352,0.1017796863777833,0.34124215944457864,0.06108044050754134,0.033410881015082584,0.08083546803926286,0.06475011970313645,0.12901185061048528,0.3754473904716313,0.03397911180272942,0.3501465764903056,0.07665268135025165,0.07167183385204721,0.16919547522145037,0.1630920517117538,0.051151185061048966,0.09935557816614861,0.17309199186018628,0.1777953674886288,0.3077186377783081,0.3500035312425193,0.6947058893943058,0.49260013167345124,0.80342668182907,48219
"Logan County, Colorado, USA",0.16278719656520155,0.12201882534265515,0.2630139813948371,0.10561964000660523,0.29113909836516827,0.06721660153024754,0.030320801453184432,0.07157565916221723,0.05903693510210825,0.08860433753509138,0.2945546870699625,0.03128606814553879,0.27792101062365765,0.06919562943799248,0.0507925909616339,0.14000269719821581,0.12329014146529521,0.03869626245390019,0.07776903176088515,0.19875433478284857,0.17641635933285568,0.20264710739252473,0.3184032036109441,0.655066274013322,0.579223922496832,0.7943350030274661,08075
"Sevier County, Utah, USA",0.16197774961272993,0.13055759752147575,0.2650976623010841,0.10954161385720299,0.3135451344881006,0.07246401915223194,0.0316029432474299,0.07186445571046318,0.063680678777637,0.10416786368117167,0.3719528235459803,0.032472891142092654,0.3222107449654986,0.08235952682720754,0.048224052950288726,0.15314441627939734,0.1374638079143783,0.038675257006055515,0.08382157442613711,0.12275404872553178,0.13244296577946774,0.2171289959160681,0.32797739754964145,0.7179232502464447,0.6390047176454013,0.7837359526827206,49041
"Jersey County, Illinois, USA",0.14929184960036018,0.1147579646515814,0.25773117190138517,0.09911527637059572,0.32093442530676636,0.07443684566025,0.029292806484295806,0.07274484971293485,0.06139721940785766,0.09718861870989542,0.3392530676573244,0.030757401778678344,0.3271740403017002,0.08115794213666533,0.042442361814702165,0.14189947089947122,0.1504804683102549,0.03462428233704832,0.07846487673083415,0.17224681976809678,0.1677326916582238,0.2682678149273882,0.3194329618372174,0.7771955420466056,0.6524110660812805,0.8217422042102892,17083
"Fayette County, Illinois, USA",0.19753740386856214,0.14020927522722,0.2855189349801885,0.10461186203682077,0.36325745746912097,0.07417402703332558,0.0332346772314146,0.09371038219529262,0.07391511302726614,0.11879649265905429,0.3948852831507815,0.037231997203448976,0.3878420531344666,0.09485842460964841,0.05982375903052885,0.17547838499184373,0.18830511535772573,0.047852540200419603,0.10337432999300926,0.16353629690049057,0.21610673502680067,0.32918026101142167,0.3344335819156385,0.7649346306222355,0.5599828711256076,0.7951176299230915,17051
"Clark County, Arkansas, USA",0.2021397634606039,0.12943430361289618,0.27070497380785286,0.10282994005508474,0.3544707025976141,0.06252638116325519,0.030861208619106722,0.07528924771831269,0.06467840362909733,0.11251574229086796,0.39364340875951787,0.033435383701463456,0.34661197818221184,0.06598325862720744,0.05656607441810211,0.1734151320408266,0.1574175622401028,0.04135902143975805,0.09404028730355879,0.14476977912188782,0.17392747205270864,0.31019700815466783,0.32997504995409727,0.7772202840632941,0.5809512880056156,0.8039511799967578,05019
"Orocovis Municipio, Puerto Rico, USA",0.17895230729346595,0.12323489349511109,0.2682640394241178,0.10427776663481234,0.3395216390932588,0.06957067636566851,0.03160970520185273,0.07570033914847689,0.06344030106626475,0.11329064190900281,0.3592584343269329,0.033198565310702983,0.308298693888963,0.07226797181784193,0.05478410305238348,0.14369272355477794,0.14800279890634674,0.04237865245257509,0.0850159777537788,0.1655545366605454,0.17630184278568392,0.2610754203780092,0.3370448058951654,0.7343522688377631,0.6139674914897784,0.8355309634740544,72107
"Coahoma County, Mississippi, USA",0.311144912641315,0.1613376426678206,0.3007379780386219,0.12416698220371078,0.502984151025045,0.06001812084167249,0.04245053280683718,0.10077054146156793,0.0786946502948018,0.18860994212148985,0.4944155352409805,0.05371969492075483,0.4481538919240527,0.07583523557094159,0.11861670362957763,0.23000470600962902,0.25215134959701474,0.08950678855411912,0.1590819494780112,0.1110144425812732,0.24493595499540255,0.3825799210255854,0.37976745821388197,0.8202913939525054,0.4798966300643676,0.821723643641478,28027
"Wabasha County, Minnesota, USA",0.13811784876376104,0.10024610479456161,0.2485109186067509,0.09347319978343262,0.33415695121217653,0.07845268603741833,0.03072694459483849,0.06094507609938036,0.06270480659327465,0.09458984539493476,0.37590537207483526,0.0309341875714372,0.25759592131384235,0.07694489562654142,0.03807874631534618,0.11204932924261547,0.11804018528544748,0.032949948866028964,0.06431733140828985,0.19043006677495034,0.17120309210130524,0.24179720868675966,0.27742411117126914,0.6952677615352231,0.7004588221139365,0.8387976899476604,27157
"Texas County, Oklahoma, USA",0.22856244897959335,0.13372965986394492,0.2229838095238113,0.11065136054421677,0.3503148299319741,0.056379115646258623,0.029964761904762077,0.07607687074829947,0.062365510204081875,0.12019816326530709,0.43845578231292637,0.031432789115646086,0.3895890476190438,0.08371272108843561,0.07201360544217654,0.1818844217687072,0.1710951020408172,0.04919278911564663,0.09898095238095128,0.1391466666666671,0.186754013605442,0.3595591836734719,0.3355121088435412,0.6997093197278893,0.4948470748299274,0.7762168707482935,40139
"Wyoming County, West Virginia, USA",0.26729547157691896,0.1803731934482389,0.3830664811048065,0.12616266994968423,0.4614096456482176,0.0755173964243657,0.036278556899689604,0.13726993897869616,0.0956745530457122,0.15491558719623164,0.4432260464618364,0.04117808585804518,0.44866085001605804,0.0992882988973346,0.07207611604753253,0.214590782571459,0.2335412161438819,0.05881174392463341,0.13135215715662119,0.12013917139492533,0.26875671769617865,0.3450132212825178,0.4306073760839312,0.7955401455946906,0.4609794989829778,0.8503789208864151,54109
"Moore County, Texas, USA",0.22300738007380116,0.13023978530694377,0.2128428715196242,0.09695249916135515,0.312247635021805,0.053430392485743085,0.030170278430056974,0.07178228782287825,0.056517678631331836,0.11624877557866484,0.3685605501509564,0.030154444817175396,0.3349832941965784,0.06976155652465614,0.06756262998993626,0.16804803757128503,0.146957598121436,0.04620664206642067,0.09334163032539398,0.17677014424689713,0.18104381080174464,0.3083581348540759,0.3513759812143571,0.6776309292183841,0.45610841999329044,0.7976016101979218,48341
"Hubbard County, Minnesota, USA",0.15228714607867716,0.11060868203457806,0.32305750438486375,0.09653038085692794,0.357741042345277,0.08540917063392696,0.03435918316211466,0.07108494111751451,0.07426315459784481,0.10962866449511427,0.3719146830368321,0.035548859934853405,0.28800544976196457,0.08724843397644708,0.0445717865196693,0.11715090202956688,0.14100914557754923,0.03886763968930098,0.07116324229516396,0.1632239413680781,0.17788405161613655,0.22691386870458574,0.3037062139814572,0.7199040967176142,0.6624485091455761,0.8470933976446963,27057
"Owen County, Indiana, USA",0.20229165660468476,0.1414977662400385,0.31319910649601446,0.11071154310553019,0.370523545037432,0.07379056991064978,0.033164271914996366,0.10568793769620857,0.07486663849311771,0.13410836754407077,0.3799117362955799,0.03634538758753924,0.3378250422603249,0.07628718908476191,0.0564448200917653,0.15427529582226482,0.1711885414151171,0.04643063269741619,0.09596619174112532,0.16219017145617,0.23454364887708304,0.28952722772277245,0.37391698865008516,0.754313330113501,0.5735467882154056,0.8231488167109378,18119
