longname,2020 Presidential Election,2016 Presidential Election,2016-2020 Swing,geoid
"Black Hawk County, Iowa, USA",0.09020467616716767,0.07386072509898464,0.016343951068183024,19013
"Strafford County, New Hampshire, USA",0.15273001231973407,0.08447519576365557,0.0682548165560785,33017
"Madison County, Indiana, USA",-0.22584758041147548,-0.2534882438369769,0.027640663425501394,18095
"Rapides Parish, Louisiana, USA",-0.32059797842520893,-0.325310404081337,0.004712425656128061,22079
"Washington County, Rhode Island, USA",0.1952762331710241,0.0990211403412961,0.09625509282972801,44009
"Sumter County, Florida, USA",-0.360813612022799,-0.3896009736140245,0.028787361591225524,12119
"Skagit County, Washington, USA",0.0747287238741499,0.03491025171821168,0.03981847215593822,53057
"Wichita County, Texas, USA",-0.4106863596872287,-0.4947926231013353,0.0841062634141066,48485
"Berkshire County, Massachusetts, USA",0.47132749562171705,0.4095737385128875,0.06175375710882958,25003
"Hunterdon County, New Jersey, USA",-0.04387360224116268,-0.13854537240950762,0.09467177016834494,34019
"Bossier Parish, Louisiana, USA",-0.40915266822847474,-0.455995122077771,0.04684245384929625,22015
"Fayette County, Pennsylvania, USA",-0.33433873077206144,-0.3095418493540058,-0.02479688141805564,42051
"Clarke County, Georgia, USA",0.4208209144215207,0.3808385394348074,0.03998237498671331,13059
"Linn County, Oregon, USA",-0.2336729074889864,-0.2638498612033582,0.03017695371437179,41043
"Sebastian County, Arkansas, USA",-0.354556062374033,-0.3769323833848614,0.022376321010828426,05131
"Chautauqua County, New York, USA",-0.198622714681982,-0.23092618261382186,0.03230346793183986,36013
"Caguas Municipio, Puerto Rico, USA",,,,72025
"Ascension Parish, Louisiana, USA",-0.32551945447252356,-0.3596876257361282,0.03416817126360466,22005
"Cochise County, Arizona, USA",-0.19564210317329206,-0.21277616714985315,0.017134063976561087,04003
"Richland County, Ohio, USA",-0.3974649766510995,-0.3724660321150907,-0.02499894453600876,39139
"Gregg County, Texas, USA",-0.36882580967862927,-0.40927926417399374,0.04045345449536447,48183
"Bonneville County, Idaho, USA",-0.43617001574219966,-0.40182266344044754,-0.03434735230175212,16019
"Kennebec County, Maine, USA",0.006566668970762244,-0.03287309004041493,0.039439759011177175,23011
"Faulkner County, Arkansas, USA",-0.29532593518042266,-0.30965556420560963,0.014329629025186974,05045
"Morgan County, Alabama, USA",-0.49197721603812156,-0.5179685648842934,0.02599134884617188,01103
"Saline County, Arkansas, USA",-0.4125072420512981,-0.43391554702495116,0.02140830497365309,05125
"Blair County, Pennsylvania, USA",-0.43511231425211183,-0.45853215207232056,0.023419837820208733,42013
"Jasper County, Missouri, USA",-0.4619073090589553,-0.5082467168730961,0.04633940781414081,29097
"Berkeley County, West Virginia, USA",-0.31227321237993594,-0.37159859976662857,0.05932538738669263,54003
"San Juan County, New Mexico, USA",-0.28284315600260135,-0.32706571242680466,0.04422255642420331,35045
"Comanche County, Oklahoma, USA",-0.20089248126631257,-0.23707161282397618,0.03617913155766361,40031
"Clark County, Indiana, USA",-0.182740327290951,-0.2167834868408343,0.034043159549883295,18019
"La Crosse County, Wisconsin, USA",0.13496552943256188,0.09466972390614678,0.040295805526415096,55063
"Allegan County, Michigan, USA",-0.2525532375774534,-0.2892605872971417,0.03670734971968831,26005
"Tom Green County, Texas, USA",-0.44401681044016833,-0.47612983705397943,0.0321130266138111,48451
"Fayette County, Georgia, USA",-0.06788159959996096,-0.19465541490857968,0.12677381530861873,13113
"Carroll County, Georgia, USA",-0.38987406836288935,-0.4006706357353038,0.010796567372414467,13045
"Gallatin County, Montana, USA",0.07534622916636907,0.008331456879079257,0.06701477228728982,30031
"Douglas County, Kansas, USA",0.39496419807039324,0.32951300840604586,0.06545118966434738,20045
"Potter County, Texas, USA",-0.38692743798182233,-0.4178474209534443,0.030919982971621962,48375
"Lowndes County, Georgia, USA",-0.12024592816308817,-0.17463059423833086,0.054384666075242685,13185
"Sheboygan County, Wisconsin, USA",-0.1591855902804091,-0.15918749790850953,1.907628100428216e-06,55117
"Missoula County, Montana, USA",0.23791873557591564,0.15743909463626266,0.08047964093965299,30063
"Oswego County, New York, USA",-0.20178722154941373,-0.21986301369863057,0.01807579214921684,36075
"Wayne County, North Carolina, USA",-0.11691600416065029,-0.11387172311506719,-0.0030442810455831026,37191
"Wayne County, Ohio, USA",-0.3704406804651942,-0.34744840374072866,-0.02299227672446552,39169
"Robeson County, North Carolina, USA",-0.18619140459438727,-0.042867333368053616,-0.14332407122633364,37155
"Calhoun County, Alabama, USA",-0.39001585183584,-0.40995493523438453,0.019939083398544555,01015
"Jefferson County, New York, USA",-0.18933551259643194,-0.20765162359813627,0.018316111001704327,36045
"Henderson County, North Carolina, USA",-0.1875223113317021,-0.2746945026676219,0.0871721913359198,37089
"Flagler County, Florida, USA",-0.20708848781709752,-0.2040397419532899,-0.003048745863807628,12035
"Lycoming County, Pennsylvania, USA",-0.41332230735477987,-0.4470879066547968,0.033765599300016935,42081
"St. Mary's County, Maryland, USA",-0.13811191951854743,-0.22328558244051208,0.08517366292196465,24037
"Northwest Hills Planning Region, Connecticut, USA",0.004873577266824937,-0.07946885953087023,0.08434243679769517,09160
"Newton County, Georgia, USA",0.10923873965227969,0.023514371161791812,0.08572436849048788,13217
"Ontario County, New York, USA",-0.0005564924114665636,-0.07273423294095267,0.07217774052948611,36069
"Albemarle County, Virginia, USA",0.3351283775573454,0.24843307718769822,0.0866953003696472,51003
"LaPorte County, Indiana, USA",-0.07227891156462528,-0.06334276129711097,-0.008936150267514306,18091
"Delaware County, Indiana, USA",-0.13182959473760578,-0.1342591575292809,0.0024295627916751106,18035
"Craighead County, Arkansas, USA",-0.3540993552722858,-0.34728105152408445,-0.00681830374820136,05031
"Douglas County, Oregon, USA",-0.37511072433138737,-0.3827656433923166,0.007654919060929244,41019
"Androscoggin County, Maine, USA",-0.02411371520433303,-0.09077894887532956,0.06666523367099653,23001
"Cowlitz County, Washington, USA",-0.17395487723954833,-0.13728508948385526,-0.03666978775569307,53015
"Hardin County, Kentucky, USA",-0.2397091672885732,-0.3019662938877582,0.062257126599185,21093
"Mercer County, Pennsylvania, USA",-0.26013735031231555,-0.24491005371924732,-0.015227296593068235,42085
"Hanover County, Virginia, USA",-0.26787351501122764,-0.32280658811860535,0.05493307310737772,51085
"LaSalle County, Illinois, USA",-0.14314237730920173,-0.143658404197575,0.0005160268883732666,17099
"Warren County, New Jersey, USA",-0.16235264198631644,-0.25545571117694277,0.09310306919062633,34041
"Terrebonne Parish, Louisiana, USA",-0.5003993050160492,-0.4837700631850405,-0.016629241831008723,22109
"Pennington County, South Dakota, USA",-0.2513474042908318,-0.3294723833860436,0.07812497909521182,46103
"Eaton County, Michigan, USA",-0.007760014929086903,-0.04750893794133671,0.03974892301224981,26045
"Madison County, Mississippi, USA",-0.11831993168718541,-0.15906991687080713,0.04074998518362172,28089
"Bartow County, Georgia, USA",-0.5067092507100077,-0.5518740108535314,0.04516476014352366,13015
"Miami County, Ohio, USA",-0.4435855405055618,-0.45566755420312016,0.012082013697558347,39109
"Bradley County, Tennessee, USA",-0.5529432291553067,-0.5870273625407354,0.034084133385428705,47011
"St. Lawrence County, New York, USA",-0.11684147237624258,-0.08819774270976814,-0.028643729666474438,36089
"Cass County, Missouri, USA",-0.3161259974215123,-0.358966290366991,0.0428402929454787,29037
"Rockwall County, Texas, USA",-0.3759711387717105,-0.4677879058609058,0.09181676708919528,48397
"Yamhill County, Oregon, USA",-0.04034078373470459,-0.08100014358090797,0.040659359846203384,41071
"Kankakee County, Illinois, USA",-0.1655444671556232,-0.13017651411055933,-0.03536795304506388,17091
"Houston County, Alabama, USA",-0.42667792865960774,-0.47055512558925117,0.043877196929643425,01069
"Matanuska-Susitna Borough, Alaska, USA",-0.4828302306608325,-0.5148945615982242,0.032064330937391694,02170
"Carver County, Minnesota, USA",-0.048748511927184865,-0.13552140189600564,0.08677288996882078,27019
"Platte County, Missouri, USA",-0.0303586088839997,-0.12015868471636998,0.08980007583237028,29165
"Navajo County, Arizona, USA",-0.08256225008211382,-0.10219883853676227,0.019636588454648454,04017
"Walworth County, Wisconsin, USA",-0.19207764423751597,-0.1976284047576924,0.005550760520176418,55127
"Vigo County, Indiana, USA",-0.14740176276166067,-0.1496747825653537,0.002273019803693016,18167
"Woodbury County, Iowa, USA",-0.1550196199462133,-0.19481678027357224,0.039797160327358944,19193
"Monongalia County, West Virginia, USA",-0.012436067063953895,-0.10360213731330724,0.09116607024935335,54061
"Tompkins County, New York, USA",0.492467475675085,0.4339238014902296,0.0585436741848554,36109
"Eau Claire County, Wisconsin, USA",0.10771185276747565,0.0728240917434523,0.034887761024023356,55035
"Sumter County, South Carolina, USA",0.13039656582175224,0.12026493671460567,0.010131629107146572,45085
"Franklin County, Missouri, USA",-0.43759897162658073,-0.4612449558512125,0.023645984224631766,29071
"Flathead County, Montana, USA",-0.3011045114789111,-0.364498644986451,0.06339413350753992,30029
"Fond du Lac County, Wisconsin, USA",-0.2648908296943234,-0.2632442659664845,-0.0016465637278389456,55039
"Macon County, Illinois, USA",-0.1770101443699739,-0.17734082397003936,0.0003306796000654699,17115
"Adams County, Pennsylvania, USA",-0.34100821047056,-0.36227336856956244,0.021265158099002424,42001
"Bay County, Michigan, USA",-0.11552429286058348,-0.12618381780613286,0.010659524945549378,26017
"Cecil County, Maryland, USA",-0.2661335433765054,-0.3361506305324587,0.07001708715595328,24015
"Wicomico County, Maryland, USA",-0.0192574000346179,-0.09749218511293355,0.07823478507831565,24045
"Limestone County, Alabama, USA",-0.42586263823162324,-0.48638937208666366,0.06052673385504043,01083
"Etowah County, Alabama, USA",-0.5020323499832334,-0.4961280681097761,-0.005904281873457318,01055
"Daviess County, Kentucky, USA",-0.27899279114631176,-0.32205500098294076,0.043062209836629006,21059
"Whitfield County, Georgia, USA",-0.4072824252979913,-0.44739785512204466,0.04011542982405336,13313
"Nevada County, California, USA",0.14908028222055889,0.04968461552690287,0.09939566669365602,06057
"Allen County, Ohio, USA",-0.3952034671722968,-0.3752701080432178,-0.01993335912907901,39003
"Columbiana County, Ohio, USA",-0.44865005816985554,-0.41783008011811423,-0.030819978051741304,39029
"Highlands County, Florida, USA",-0.34329958080508743,-0.31792397470170125,-0.025375606103386183,12055
"Maury County, Tennessee, USA",-0.36539409658956956,-0.3890695241595735,0.02367542757000396,47119
"Craven County, North Carolina, USA",-0.18628533597651806,-0.2149233599668339,0.028638023990315842,37049
"Laramie County, Wyoming, USA",-0.2817571473033662,-0.32400107398276556,0.04224392667939936,56021
"DeKalb County, Illinois, USA",0.057257575440723525,0.03153669724770661,0.025720878193016918,17037
"Garland County, Arkansas, USA",-0.33991719269666726,-0.3376056855777473,-0.0023115071189199754,05051
"Roanoke city-County, Virginia, USA",0.257488355371464,0.18970719709752992,0.06778115827393405,51770
"Hunt County, Texas, USA",-0.5248335362852002,-0.5550484883057676,0.030214952020567343,48231
"Moore County, North Carolina, USA",-0.27400195409588846,-0.2908335008891064,0.016831546793217966,37125
"Montgomery County, Virginia, USA",0.05748606701156863,0.013060351839370186,0.04442571517219844,51121
"Dallas County, Iowa, USA",-0.01977794437899368,-0.09510613824113895,0.07532819386214527,19049
"Sutter County, California, USA",-0.16431038355634814,-0.1532958610117525,-0.011014522544595645,06101
"Cleveland County, North Carolina, USA",-0.32827239416854975,-0.30260648026098896,-0.02566591390756079,37045
"Lenawee County, Michigan, USA",-0.1990294900138628,-0.21071420797143964,0.011684717957576835,26091
"Dubuque County, Iowa, USA",-0.028872899899861935,-0.012268457995613994,-0.01660444190424794,19061
"Grant County, Washington, USA",-0.34355997674204364,-0.3777690305209441,0.03420905377890049,53025
"Madison County, Tennessee, USA",-0.12929288225569877,-0.1544333683105982,0.025140486054899436,47113
"Floyd County, Georgia, USA",-0.4109441029581263,-0.43528247518700774,0.024338372228881466,13115
"Story County, Iowa, USA",0.17310631294329698,0.12337418832770826,0.04973212461558872,19169
"Burleigh County, North Dakota, USA",-0.40186786987961093,-0.4512599262177208,0.04939205633810989,38015
"Sevier County, Tennessee, USA",-0.5756996548706715,-0.6149993048853711,0.039299650014699594,47155
"Portsmouth city-County, Virginia, USA",0.40813960061658966,0.3630264184599651,0.045113182156624576,51740
"Putnam County, New York, USA",-0.07850918460022989,-0.15767272837017246,0.07916354376994257,36079
"Marshall County, Alabama, USA",-0.6871264657672403,-0.6885264469362359,0.0013999811689955344,01095
"Lafourche Parish, Louisiana, USA",-0.6026652951050011,-0.565180757698173,-0.03748453740682811,22057
"Ashtabula County, Ohio, USA",-0.23544641641502725,-0.18972493407420796,-0.0457214823408193,39007
"Bastrop County, Texas, USA",-0.13715249442359026,-0.200907029478458,0.06375453505486775,48021
"Sherburne County, Minnesota, USA",-0.32649428180967943,-0.36783132779653377,0.04133704598685434,27141
"Roanoke County, Virginia, USA",-0.21809447353934397,-0.2759705844335888,0.057876110894244825,51161
"Franklin County, Washington, USA",-0.1448944314112854,-0.1819523508328071,0.0370579194215217,53021
"Walton County, Georgia, USA",-0.4924160876798099,-0.5641678197272189,0.07175173204740898,13297
"Lancaster County, South Carolina, USA",-0.22805426579567126,-0.2543810227109347,0.026326756915263455,45057
"Fairbanks North Star Borough, Alaska, USA",-0.14642928143844883,-0.20658068298402424,0.06015140154557541,02090
"Geauga County, Ohio, USA",-0.2310658810926623,-0.2538759301229466,0.02281004903028433,39055
"Northeastern Connecticut Planning Region, Connecticut, USA",-0.10596350799235188,-0.16446453226524585,0.05850102427289397,09150
"Cape May County, New Jersey, USA",-0.1597054257581944,-0.1990079872521214,0.039302561493926996,34009
"Grand Traverse County, Michigan, USA",-0.03020240091653408,-0.12498788501424668,0.0947854840977126,26055
"Rogers County, Oklahoma, USA",-0.5486013016143305,-0.5631365740009566,0.014535272386626108,40131
"Benton County, Oregon, USA",0.3967688781984501,0.3230160195270022,0.07375285867144787,41003
"Nash County, North Carolina, USA",0.0022957280327500157,-0.0017622993810978518,0.004058027413847868,37127
"Cabell County, West Virginia, USA",-0.18005888650963492,-0.2539821671452314,0.0739232806355965,54011
"Suffolk city-County, Virginia, USA",0.17370400153122376,0.12261179275593344,0.05109220877529032,51800
"Steuben County, New York, USA",-0.2964955176347026,-0.34069079199037416,0.044195274355671554,36101
"Pottawattamie County, Iowa, USA",-0.16771598461000642,-0.213020119945072,0.04530413533506558,19155
"Rockdale County, Georgia, USA",0.4080025063778372,0.2596398980242195,0.1483626083536177,13247
"Lauderdale County, Alabama, USA",-0.44669478337355034,-0.4540670461733051,0.007372262799754781,01077
"St. Croix County, Wisconsin, USA",-0.15886927539809875,-0.1839690157447166,0.025099740346617855,55109
"Tuscarawas County, Ohio, USA",-0.3992773055770185,-0.3570043625787676,-0.042272942998250906,39157
"Campbell County, Kentucky, USA",-0.1865093991890901,-0.2445809503636245,0.058071551174534414,21037
"Bowie County, Texas, USA",-0.427210564777114,-0.464886422750132,0.03767585797301798,48037
"Calvert County, Maryland, USA",-0.056223547037234506,-0.1677789248460917,0.11155537780885719,24009
"Madison County, Kentucky, USA",-0.26815604290496736,-0.31170987786586507,0.04355383496089771,21151
"Northumberland County, Pennsylvania, USA",-0.3843628203614024,-0.42703839222324963,0.04267557186184723,42097
"Liberty County, Texas, USA",-0.597191140775517,-0.5781976798103383,-0.018993460965178732,48291
"Mendocino County, California, USA",0.35833537617883815,0.30469101057763665,0.053644365601201505,06045
"Frederick County, Virginia, USA",-0.2740591784237895,-0.3498410740064457,0.07578189558265619,51069
"Ozaukee County, Wisconsin, USA",-0.12038169817352258,-0.1887697175983019,0.06838801942477933,55089
"Victoria County, Texas, USA",-0.3791854145970892,-0.39614991699655155,0.016964502399462345,48469
"Wayne County, New York, USA",-0.19558655845462572,-0.249628341774384,0.054041783319758285,36117
"Grafton County, New Hampshire, USA",0.24597442983616555,0.18556962139393424,0.06040480844223131,33009
"St. Clair County, Alabama, USA",-0.639586568336911,-0.6787401151349816,0.03915354679807059,01115
"Rockingham County, North Carolina, USA",-0.3202116756259281,-0.2980239506597459,-0.02218772496618221,37157
"Nassau County, Florida, USA",-0.4583213103623884,-0.4978932584269646,0.0395719480645762,12089
"Twin Falls County, Idaho, USA",-0.45220678885509963,-0.4550779942424828,0.002871205387383169,16083
"Guaynabo Municipio, Puerto Rico, USA",,,,72061
"Dodge County, Wisconsin, USA",-0.3098079161816052,-0.2942111661834852,-0.015596749998119996,55027
"Christian County, Missouri, USA",-0.5080405766150584,-0.5419414052121851,0.03390082859712673,29043
"Lapeer County, Michigan, USA",-0.3631510960829752,-0.3829537657968713,0.019802669713896104,26087
"Josephine County, Oregon, USA",-0.25716393569930907,-0.30183544019074093,0.04467150449143187,41033
"Elmore County, Alabama, USA",-0.48250060931026095,-0.5150563607085339,0.032555751398272936,01051
"Cullman County, Alabama, USA",-0.7742228381639644,-0.7707601721543117,-0.003462666009652726,01043
"Arecibo Municipio, Puerto Rico, USA",,,,72013
"Burke County, North Carolina, USA",-0.40135062815525324,-0.384666755474958,-0.016683872680295253,37023
"Polk County, Oregon, USA",-0.01687685075894113,-0.06253877652314087,0.04566192576419974,41053
"Bannock County, Idaho, USA",-0.2186686218491662,-0.20463251137179847,-0.01403611047736772,16005
"Lincoln County, North Carolina, USA",-0.45935004139197805,-0.4722551962975629,0.012905154905584859,37109
"Island County, Washington, USA",0.119925822902179,0.05819106259912342,0.06173476030305558,53029
"Muskingum County, Ohio, USA",-0.3928818586258031,-0.3502599935001653,-0.042621865125637814,39119
"Angelina County, Texas, USA",-0.46002598527500976,-0.46979419489975943,0.009768209624749669,48005
"Lawrence County, Pennsylvania, USA",-0.2955768729924482,-0.28020023065786587,-0.015376642334582358,42073
"Dougherty County, Georgia, USA",0.40004396606171,0.3845816626577476,0.015462303403962374,13095
"Newport County, Rhode Island, USA",0.3001337315907117,0.19046216771823998,0.10967156387247173,44005
"Jefferson County, Wisconsin, USA",-0.15223326872173296,-0.1588531397156062,0.006619870993873234,55055
"Orange County, Texas, USA",-0.6342445963216097,-0.6153319644079402,-0.01891263191366943,48361
"Buchanan County, Missouri, USA",-0.24605169681403202,-0.2616457226392302,0.015594025825198171,29021
"Glynn County, Georgia, USA",-0.23178642756337675,-0.2853455587867668,0.053559131223390066,13127
"Cascade County, Montana, USA",-0.19704149429610376,-0.21687412750116436,0.019832633205060596,30013
"Wood County, West Virginia, USA",-0.41989698550254206,-0.4782812378765904,0.05838425237404832,54107
"Orangeburg County, South Carolina, USA",0.3322897706589016,0.36975070675918614,-0.03746093610028456,45075
"Chemung County, New York, USA",-0.13412839380867775,-0.17553088402225817,0.04140249021358042,36015
"Crawford County, Pennsylvania, USA",-0.3722563443317677,-0.37383975248053053,0.0015834081487628437,42039
"Rockingham County, Virginia, USA",-0.4041222524023624,-0.4434603996051973,0.039338147202834906,51165
"Howard County, Indiana, USA",-0.323713371090865,-0.33355638232381096,0.009843011232945953,18067
"Barrow County, Georgia, USA",-0.43118588644814265,-0.5039020498768692,0.0727161634287265,13013
"Midland County, Michigan, USA",-0.1466392261134653,-0.19317272855596876,0.046533502442503455,26111
"Lee County, Mississippi, USA",-0.3252151323266773,-0.37040075350165574,0.04518562117497843,28081
"Indiana County, Pennsylvania, USA",-0.3751214415213971,-0.353700434063753,-0.02142100745764408,42063
"Coryell County, Texas, USA",-0.3345230507754407,-0.3923190708376714,0.057796020062230724,48099
"St. Landry Parish, Louisiana, USA",-0.14098576749567046,-0.11918824310980952,-0.02179752438586094,22097
"Monroe County, Florida, USA",-0.07857791989478306,-0.06751489605073549,-0.011063023844047573,12087
"Bullitt County, Kentucky, USA",-0.48030501608483234,-0.4980029955067397,0.017697979421907373,21029
"Bartholomew County, Indiana, USA",-0.2616523083719883,-0.33005257366426094,0.06840026529227267,18005
"Talladega County, Alabama, USA",-0.2551209212475442,-0.2542732852329412,-0.000847636014603026,01121
"Henderson County, Texas, USA",-0.6008304003519591,-0.5985088040475304,-0.0023215963044287413,48213
"Lewis County, Washington, USA",-0.3282129378269204,-0.36129901314826135,0.033086075321340946,53041
"Leavenworth County, Kansas, USA",-0.21167443135105568,-0.24517342661958222,0.03349899526852654,20103
"Cape Girardeau County, Missouri, USA",-0.4501972264258616,-0.5009193661781433,0.05072213975228168,29031
"Payne County, Oklahoma, USA",-0.23307357554903343,-0.2832492795389028,0.05017570398986934,40119
"Yuba County, California, USA",-0.21640312888172683,-0.23121895467932738,0.014815825797600546,06115
"Manitowoc County, Wisconsin, USA",-0.23199268330767933,-0.21345559750894788,-0.01853708579873145,55071
"Bulloch County, Georgia, USA",-0.23743518149182308,-0.2311470215462612,-0.006288159945561866,13031
"Wagoner County, Oklahoma, USA",-0.500905540777635,-0.5201916932907361,0.019286152513101062,40145
"Caldwell County, North Carolina, USA",-0.510728711854116,-0.5009735485286876,-0.009755163325428362,37027
"Clearfield County, Pennsylvania, USA",-0.4954086550656999,-0.4882261970762474,-0.007182457989452495,42033
"Floyd County, Indiana, USA",-0.14101673810493032,-0.19784895090111476,0.056832212796184445,18043
"Kosciusko County, Indiana, USA",-0.5070457976849503,-0.5429479073497233,0.03590210966477303,18085
"Umatilla County, Oregon, USA",-0.3197227435074744,-0.3401094321846588,0.02038668867718435,41059
"Natrona County, Wyoming, USA",-0.4755695699108006,-0.5090260285474393,0.03345645863663865,56025
"Putnam County, Tennessee, USA",-0.434047115585072,-0.44653094223136824,0.01248382664629627,47141
"Clinton County, New York, USA",0.05220532212094774,0.01900015573898195,0.033205166381965794,36019
"Hancock County, Indiana, USA",-0.3752534551471794,-0.4430622533976329,0.0678087982504535,18059
"Bedford County, Virginia, USA",-0.48129199284965996,-0.4912639623750722,0.009971969525412239,51019
"Clinton County, Michigan, USA",-0.06530611144779525,-0.12652236663973346,0.06121625519193821,26037
"Chelan County, Washington, USA",-0.07844178635754884,-0.15169588529429442,0.07325409893674559,53007
"Lynchburg city-County, Virginia, USA",0.026152957676757405,-0.08946349945312512,0.11561645712988253,51680
"Wilson County, North Carolina, USA",0.028795875782497767,0.05590664743673693,-0.02711077165423916,37195
"Sullivan County, New York, USA",-0.09166738822985974,-0.11223071966747815,0.020563331437618404,36105
"Oconee County, South Carolina, USA",-0.47418396049157574,-0.4810490294381206,0.006865068946544872,45073
"James City County, Virginia, USA",0.048356211324101527,-0.05098566100674095,0.09934187233084248,51095
"Forrest County, Mississippi, USA",-0.11167624944714703,-0.13344498289623663,0.021768733449089597,28035
"Augusta County, Virginia, USA",-0.47007900089881205,-0.4948958533968042,0.024816852497992148,51015
"Cole County, Missouri, USA",-0.33891785190059126,-0.3676190476190491,0.02870119571845786,29051
"Clallam County, Washington, USA",0.033702692852835996,-0.028294992749992788,0.061997685602828784,53009
"Anderson County, Tennessee, USA",-0.32182130100964607,-0.3413205716006833,0.019499270591037232,47001
"Ross County, Ohio, USA",-0.3520242671792402,-0.27366893184667196,-0.07835533533256822,39141
"Cattaraugus County, New York, USA",-0.2956271576524777,-0.32717178524437834,0.03154462759190063,36009
"White County, Arkansas, USA",-0.5894123360854797,-0.5681274331226116,-0.021284902962868113,05145
"Cheshire County, New Hampshire, USA",0.17245976662113077,0.12387715539954827,0.0485826112215825,33005
"Walker County, Texas, USA",-0.31663707836672605,-0.3404159358556759,0.023778857488949867,48471
"Chatham County, North Carolina, USA",0.1152492849647109,0.09942516421944574,0.015824120745265166,37037
"Cayuga County, New York, USA",-0.08891847102610681,-0.11643401971720539,0.027515548691098582,36011
"Valencia County, New Mexico, USA",-0.09607460420732923,-0.08603943171933859,-0.010035172487990643,35061
"Jackson County, Georgia, USA",-0.580160704934322,-0.6379570514487513,0.05779634651442922,13157
"Grays Harbor County, Washington, USA",-0.06563304804765487,-0.07216131420312301,0.006528266155468143,53027
"Van Buren County, Michigan, USA",-0.12274243849819673,-0.13921892034331046,0.01647648184511373,26159
"Erie County, Ohio, USA",-0.1159221445074195,-0.09598708176635283,-0.01993506274106667,39043
"Toa Baja Municipio, Puerto Rico, USA",,,,72137
"Walton County, Florida, USA",-0.5162461468204158,-0.5569650126851132,0.04071886586469742,12131
"Hancock County, Ohio, USA",-0.37549345924607297,-0.40637983436968267,0.0308863751236097,39063
"Raleigh County, West Virginia, USA",-0.5041680697152384,-0.5268752501889594,0.022707180473721,54081
"Lea County, New Mexico, USA",-0.5961372980208359,-0.48357046070460946,-0.11256683731622646,35025
"Wood County, Wisconsin, USA",-0.19233376918979153,-0.19231582844148218,-1.7940748309352994e-05,55141
"Vermilion County, Illinois, USA",-0.3293439716312045,-0.2939380157234753,-0.035405955907729214,17183
"Somerset County, Pennsylvania, USA",-0.5626710548603848,-0.5591678834919886,-0.003503171368396174,42111
"Broomfield County, Colorado, USA",0.2740042374257303,0.1422419177602232,0.1317623196655071,08014
"Lonoke County, Arkansas, USA",-0.5282760420063909,-0.527453874538745,-0.0008221674676458512,05085
"Scioto County, Ohio, USA",-0.4222270769614892,-0.3711601599323841,-0.0510669170291051,39145
"Putnam County, Florida, USA",-0.4114820712756039,-0.36167082069607637,-0.04981125057952751,12107
"Kauai County, Hawaii, USA",0.28785020194746136,0.3372294174514148,-0.049379215503953466,15007
"Grand Forks County, North Dakota, USA",-0.1326122053600246,-0.18076733080849772,0.04815512544847311,38035
"Mayagüez Municipio, Puerto Rico, USA",,,,72097
"Lauderdale County, Mississippi, USA",-0.16023938298076637,-0.21934521792177952,0.05910583494101315,28075
"Fauquier County, Virginia, USA",-0.17271707015414456,-0.24442071542979246,0.0717036452756479,51061
"McKinley County, New Mexico, USA",0.38616627652344665,0.3903684757931864,-0.004202199269739748,35031
"Robertson County, Tennessee, USA",-0.46991958554503216,-0.4710907587458245,0.0011711732007923525,47147
"Christian County, Kentucky, USA",-0.28428948581485985,-0.3133632205769137,0.029073734762053827,21047
"Tooele County, Utah, USA",-0.3829192349240637,-0.30210290007788504,-0.08081633484617867,49045
"Pottawatomie County, Oklahoma, USA",-0.45999645201348227,-0.4649143485777154,0.004917896564233137,40125
"Riley County, Kansas, USA",0.045886138810536714,-0.03557495820174646,0.08146109701228317,20161
"Morgan County, Indiana, USA",-0.5457336467985078,-0.5607708452585378,0.015037198460030043,18109
"Creek County, Oklahoma, USA",-0.5480045277937171,-0.5457506189056633,-0.0022539088880537683,40037
"DeKalb County, Alabama, USA",-0.6978471181359892,-0.6886749372098318,-0.009172180926157458,01049
"Surry County, North Carolina, USA",-0.5135859350889568,-0.5028440721472718,-0.010741862941684999,37171
"Franklin County, Massachusetts, USA",0.443473550332093,0.363566111125419,0.07990743920667404,25011
"Lewis and Clark County, Montana, USA",-0.039417958121377196,-0.0705796466637492,0.03116168854237201,30049
"Boone County, Indiana, USA",-0.18459740259740337,-0.2911454651627362,0.10654806256533284,18011
"Portage County, Wisconsin, USA",0.027738089372814946,0.03167197988751419,-0.003933890514699244,55097
"Iberia Parish, Louisiana, USA",-0.314834175997647,-0.31648581372044443,0.0016516377227974166,22045
"Greene County, Tennessee, USA",-0.6074200669372699,-0.6083195522198203,0.0008994852825503497,47059
"York County, Virginia, USA",-0.06580058047171718,-0.17107058732394131,0.10527000685222414,51199
"Ward County, North Dakota, USA",-0.4489485236847745,-0.4680431927622953,0.019094669077520776,38101
"Columbia County, Florida, USA",-0.4509246947902835,-0.44231568736141735,-0.008609007428866167,12023
"Troup County, Georgia, USA",-0.21847648840227543,-0.23197817399323728,0.013501685590961848,13285
"Klamath County, Oregon, USA",-0.40625170179164144,-0.4335070639525357,0.027255362160894248,41035
"Greenwood County, South Carolina, USA",-0.22764481659688707,-0.2172930500990866,-0.01035176649780048,45047
"Blue Earth County, Minnesota, USA",0.04432978251220555,-0.03685510999970167,0.08118489251190722,27013
"Harrison County, Texas, USA",-0.4562371706430644,-0.43686906734970776,-0.019368103293356642,48203
"Wise County, Texas, USA",-0.6815695967866511,-0.696561188246693,0.01499159146004192,48497
