longname,Silent %,Boomer %,Gen X %,Millennial %,Gen Z %,Gen Alpha %,geoid
"Polk County, Arkansas, USA",0.09519408502772632,0.2776237420414873,0.18299445471349343,0.14284247278701973,0.17945163277880466,0.12189361265146857,05113
"Roosevelt County, New Mexico, USA",0.0599802320137336,0.18717161733340273,0.13067679342454344,0.20688758258336357,0.2738386308068465,0.14144514383811022,35041
"Kent County, Maryland, USA",0.11377736003411565,0.299983116193659,0.1559749005683057,0.14414600140988484,0.1979395490109046,0.08817907278313011,24029
"Perry County, Indiana, USA",0.07352096496266511,0.2580544096914001,0.18469009451203616,0.19779645971489718,0.17769307085791833,0.10824500026108312,18123
"Beadle County, South Dakota, USA",0.07895986075214925,0.2414156864813548,0.14003903159449285,0.1957909172424706,0.16788860171949946,0.17590590221003302,46005
"Gem County, Idaho, USA",0.08672159212497321,0.2786753691418788,0.19687566873528772,0.14048790926599633,0.18697838647549744,0.11026107425636643,16045
"Pickens County, Alabama, USA",0.07822245322245322,0.25467775467775516,0.20764033264033224,0.18399168399168409,0.1727130977130978,0.1027546777546776,01107
"McDowell County, West Virginia, USA",0.08146060903571666,0.30156092904769055,0.18607511114657968,0.17133816273412444,0.1469196783990963,0.11264550963679237,54047
"Ashley County, Arkansas, USA",0.08139654994318768,0.2636091312880899,0.189030058878215,0.15860964776366085,0.18474331164135954,0.12261130048548706,05003
"Butler County, Alabama, USA",0.08503206297898967,0.2610395704082163,0.17225379281580744,0.179448412491528,0.18961472290287285,0.11261143840258585,01013
"Green Lake County, Wisconsin, USA",0.0887309110057926,0.29104791995787216,0.17266982622432894,0.15223802001053208,0.181042654028436,0.11427066877303839,55047
"Inyo County, California, USA",0.10184003403531154,0.28653477983407816,0.17533503509891535,0.16730482875983832,0.14837268666241202,0.1206126356094447,06027
"Humphreys County, Tennessee, USA",0.08287613420552882,0.2629774213969193,0.17878244355349243,0.17920447351761956,0.1964549483013292,0.09970457902511064,47085
"Waseca County, Minnesota, USA",0.07374024878768722,0.23777145266708813,0.1889626818469324,0.19296858528357588,0.18305924520345776,0.12349778621125855,27161
"Perry County, Missouri, USA",0.07939180301994,0.2461724627768717,0.18682590624506756,0.17419897932340722,0.18656284526753306,0.12684800336718055,29157
"McIntosh County, Oklahoma, USA",0.10855796911803157,0.30405652970426517,0.1769693797435229,0.14184768385239477,0.1541481287621045,0.11442030881968104,40091
"Greene County, Georgia, USA",0.10681978224364856,0.34591842262065986,0.14733763068089484,0.1439791993933157,0.16402145062564333,0.09192351443583771,13133
"Adair County, Kentucky, USA",0.0701996601529312,0.2540887850467288,0.17496813933729824,0.16960492778249814,0.22748513169073903,0.10365335598980457,21001
"Pike County, Georgia, USA",0.06281326650314599,0.22427215527354175,0.21632718353417932,0.17932174469446516,0.20784899221499417,0.10941665777967362,13231
"Comerío Municipio, Puerto Rico, USA",0.08420221169036339,0.24634017904160074,0.17567140600315959,0.21090047393364925,0.20494997367035278,0.07793575566087411,72045
"Saluda County, South Carolina, USA",0.08517466329966325,0.2576283670033669,0.1888152356902355,0.1734532828282831,0.16908670033670045,0.1258417508417508,45081
"Tishomingo County, Mississippi, USA",0.08345209817893913,0.2601741884402214,0.1953021905515971,0.16759039324360003,0.17635259963050923,0.11712852995513323,28141
"Houston County, Minnesota, USA",0.09060937998511107,0.2896416037434865,0.1702116345847072,0.16191640965649226,0.16026799957460366,0.12735297245559926,27055
"Paulding County, Ohio, USA",0.07317849188673249,0.25888217202248376,0.19238519461236617,0.16528794145720635,0.17584049209884403,0.13442570792236713,39125
"Harrison County, Kentucky, USA",0.07506688068485817,0.2527019796682717,0.20112359550561817,0.16634563937934707,0.19085072231139655,0.11391118245050837,21097
"Otero County, Colorado, USA",0.08572193945888004,0.25325475488882965,0.16356817572997587,0.17562282346638036,0.19914278060541168,0.12268952585052241,08089
"Concordia Parish, Louisiana, USA",0.06777608088893558,0.2398757175206696,0.15545842329769902,0.20448680815208797,0.203117594396756,0.12928537574385168,22029
"Crawford County, Illinois, USA",0.07989375830013258,0.2568924302788847,0.19463479415670584,0.20063745019920334,0.15803452855245712,0.10990703851261639,17033
"Bethel Census Area, Alaska, USA",0.021551258507075788,0.15950091822404686,0.14923841417305816,0.21119153073349903,0.25191746786215785,0.20660041050016223,02050
"Poweshiek County, Iowa, USA",0.09389091689929138,0.2464569465321024,0.1686171354949537,0.14048743826497748,0.24989263474339699,0.10065492806527819,19157
"Warren County, North Carolina, USA",0.10656996135316851,0.31420403409391684,0.16559902588808306,0.15172851924400438,0.16649902059399677,0.0953994388268304,37185
"Clay County, Mississippi, USA",0.0709185848252344,0.253090366581415,0.17108908780903678,0.19229539641943724,0.20609548167092967,0.10651108269394695,28025
"Andrews County, Texas, USA",0.03717553893532777,0.1768587769467664,0.16476022877254726,0.22569291684997805,0.2183787945446547,0.17713374395072584,48003
"Deaf Smith County, Texas, USA",0.05258366800535496,0.17756358768406957,0.1578045515394919,0.1981793842034803,0.24235609103078976,0.1715127175368134,48117
"Randolph County, Arkansas, USA",0.08496909228933969,0.24265264071141965,0.16337707407005725,0.19412211256913542,0.188537035028739,0.1263420453313091,05121
"Hampton County, South Carolina, USA",0.07416653664118172,0.25022104332449124,0.18474020908098002,0.18739272897487935,0.18520830082696205,0.11827118115150567,45049
"Cedar County, Iowa, USA",0.08370282253703921,0.26592408348653646,0.1792473234562558,0.18119390072455976,0.16891964961609116,0.12101222017951765,19031
"Lamar County, Georgia, USA",0.06249323666269883,0.23920571366735216,0.17103127367168042,0.18499080186127043,0.23449843090574612,0.10778054323125191,13171
"Fentress County, Tennessee, USA",0.07788958389991851,0.2907261354364974,0.1818874082132171,0.16752787598585814,0.16306771824857197,0.11890127821593698,47049
"Ste. Genevieve County, Missouri, USA",0.07888731935238519,0.29050309681625563,0.1695642725198304,0.17505161360425933,0.17429099206780402,0.11170270563946542,29186
"Westmoreland County, Virginia, USA",0.10221567343374821,0.3126500764025323,0.18085570836062004,0.15318707705741097,0.15766208251473465,0.09342938223095396,51193
"Yancey County, North Carolina, USA",0.10835442038332523,0.29802719648243825,0.19186006621769305,0.15018273553228356,0.15466371110326524,0.09691187028099457,37199
"Appling County, Georgia, USA",0.06817635961846823,0.2403661921824798,0.190457311726785,0.1682076510170061,0.19189837245118235,0.1408941130040785,13001
"Dickinson County, Kansas, USA",0.08808959724316154,0.26146887788068124,0.17203316821020842,0.17811759638164956,0.18398664656472122,0.11630411371957802,20041
"Frio County, Texas, USA",0.055187757759930525,0.1534621228565226,0.17006728890818304,0.26839591925331024,0.22672020837855453,0.12616670284349904,48163
"Jefferson County, Kansas, USA",0.07519982600184898,0.2752433255396661,0.18775488010439872,0.16622260888478102,0.1804143330977104,0.11516502637159473,20087
"Covington County, Mississippi, USA",0.06916878481423393,0.23395165215510208,0.14980260667351722,0.2052349791790604,0.21448272132388704,0.12735925585419933,28031
"Stone County, Mississippi, USA",0.06428415776857696,0.23316626716060143,0.2018413597733712,0.16348877751144053,0.21246458923512734,0.12475484855088256,28131
"Bosque County, Texas, USA",0.10221614227086193,0.2956497948016409,0.15682626538987712,0.16224350205198357,0.17181942544459702,0.11124487004103949,48035
"Wright County, Missouri, USA",0.08501425126068833,0.25186362639772014,0.17737338303003758,0.15029598772199051,0.19348827011620226,0.1419644814733611,29229
"Colonial Heights city-County, Virginia, USA",0.08914878358250126,0.22673360180945545,0.1727257681910961,0.21371434876151613,0.1693606222761627,0.1283168753792685,51570
"Berrien County, Georgia, USA",0.06809563066776592,0.23753778510579823,0.18785380599065662,0.19604286892003286,0.16735366859027234,0.14311624072547402,13019
"Montour County, Pennsylvania, USA",0.09830750631937571,0.2654137817342562,0.16672161776019337,0.19677986591933194,0.1619958237168921,0.1107814045499507,42093
"Andrew County, Missouri, USA",0.07756755257171379,0.2548410364534204,0.18875880818953628,0.17333407312877974,0.17732896854019856,0.12816956111635125,29003
"Southampton County, Virginia, USA",0.08231633117097326,0.2898817911062694,0.20639432231894483,0.16426118167421036,0.15769690666810146,0.09944946706150072,51175
"Sawyer County, Wisconsin, USA",0.09768146859035544,0.3494638746982538,0.15370796609218002,0.1424240723067422,0.1576938191208667,0.09902879919160175,55113
"Banks County, Georgia, USA",0.06300869276341284,0.24638724323127165,0.20591329383755036,0.1798350035989149,0.19079785172471075,0.11405791484413949,13011
"Brantley County, Georgia, USA",0.06031429836210705,0.24214254094732202,0.20872067286409904,0.1781761841522797,0.18675298804780877,0.12389331562638338,13025
"Adjuntas Municipio, Puerto Rico, USA",0.08869836682966893,0.2595333426725614,0.2012186877950408,0.1709803583005646,0.19324627218202356,0.08632297222014082,72001
"Russell County, Kentucky, USA",0.07811714780278074,0.2632754480987213,0.18945781450667246,0.15830029594058842,0.17812273158747027,0.13272656206376676,21207
"Benzie County, Michigan, USA",0.10822269329465577,0.3292982260403882,0.16205511547472937,0.15764810889211225,0.14610063594778522,0.09667522035032908,26019
"Madison County, Florida, USA",0.07722563846878293,0.27062212619799464,0.1952800398869867,0.20259265414658453,0.15965874466788538,0.09462079663176574,12079
"Grant County, Arkansas, USA",0.07224207235372929,0.24553372041089772,0.18127512282268873,0.20182000893255908,0.18808619919606945,0.11104287628405568,05053
"Johnson County, Tennessee, USA",0.09290117046412003,0.28221533645319596,0.21048146126833187,0.17652165122938507,0.16262676284034203,0.07525361774462502,47091
"Kalkaska County, Michigan, USA",0.07219446471677986,0.28967607926794986,0.17386178633582242,0.18974905967551794,0.17015662718239524,0.10436198282153458,26079
"Bertie County, North Carolina, USA",0.09715548191107418,0.2997514498757251,0.175586854460094,0.1753659210162938,0.15178127589063783,0.10035901684617507,37015
"Unicoi County, Tennessee, USA",0.09624919329844969,0.2960207345704163,0.19551365693902006,0.16443929861783843,0.1613102186818567,0.08646689789241895,47171
"Schuyler County, New York, USA",0.0805245535714285,0.3013950892857141,0.19804687500000015,0.16199776785714293,0.15446428571428578,0.1035714285714286,36097
"Attala County, Mississippi, USA",0.0792233009708737,0.24083217753120686,0.17780859916782266,0.16948682385575584,0.2079889042995838,0.12466019417475721,28007
"Young County, Texas, USA",0.08801833016653629,0.2512015200625909,0.1659215379456805,0.18916955404046007,0.1811221638538055,0.12456689393092675,48503
"Gilchrist County, Florida, USA",0.08345064474351034,0.26730108677290426,0.17962723126302158,0.16554986204178165,0.209527563488935,0.09454361168984737,12041
"Haywood County, Tennessee, USA",0.07168378740509154,0.26814426083072845,0.19445064761054018,0.1627400625279141,0.18127512282268843,0.12170611880303722,47075
"Avery County, North Carolina, USA",0.08624434219911357,0.2785229744783426,0.21944765259700066,0.18302601853772926,0.16011120144398044,0.07264781074383325,37011
"King William County, Virginia, USA",0.05790645879732747,0.24498886414253898,0.2056992747415909,0.18114328136599872,0.19010907429615667,0.12015304665638736,51101
"Guayanilla Municipio, Puerto Rico, USA",0.09397683825566577,0.25239652019726244,0.18124896104615731,0.18623593949132827,0.19848174211780356,0.08765999889178258,72059
"Luquillo Municipio, Puerto Rico, USA",0.10370039627169733,0.24646983311938372,0.19127086007702174,0.18234079365965292,0.19088016967126187,0.08533794720098227,72089
"San Juan County, Washington, USA",0.11955844220934746,0.40253478665301407,0.1602971592567233,0.13758518680417073,0.1157594349856558,0.0642649900910887,53055
"Hughes County, South Dakota, USA",0.06652083683885805,0.24712546974031124,0.16495597060968029,0.21162151550844158,0.1647316170284367,0.14504459027427227,46065
"Eastland County, Texas, USA",0.09339330896823148,0.2679786336800667,0.166657295473714,0.15338768625245958,0.19831318526848554,0.12026989035704262,48133
"Winston County, Mississippi, USA",0.08864731592513722,0.25854533228734766,0.17012215622548496,0.1774067017819114,0.19326459710859578,0.1120138966715229,28159
"Dickinson County, Iowa, USA",0.10726505474452552,0.31021897810218935,0.17079151459854067,0.15294251824817487,0.15145985401459872,0.10732208029197075,19059
"Burleson County, Texas, USA",0.07621416859840568,0.28947814779216374,0.18708656075083405,0.1501102504664442,0.1961892915700795,0.10092158082207275,48051
"Hancock County, Illinois, USA",0.10090140845070432,0.2900845070422536,0.17690140845070437,0.15504225352112674,0.17228169014084466,0.10478873239436623,17067
"Patrick County, Virginia, USA",0.11554957904474142,0.3149747436217676,0.18626951353060195,0.15183706517865528,0.13150134404543776,0.09986775457879606,51141
"Seward County, Nebraska, USA",0.07412666856006814,0.22692416927009376,0.16858846918489057,0.1581936949730195,0.2482249360976993,0.12394206191422884,31159
"Pike County, Missouri, USA",0.0753933082206956,0.23836693995125208,0.16873476623088873,0.2095612674495899,0.1804786173277199,0.12746510081985385,29163
"Polk County, Tennessee, USA",0.08456176436978635,0.2761970060564505,0.20934750314249803,0.1657524854302363,0.17323734430350865,0.09090389669752014,47139
"Delaware County, Iowa, USA",0.08624628741146899,0.2793580077678777,0.17894676719214067,0.1445624857208131,0.18265935572309797,0.1282270961846016,19055
"Lee County, Texas, USA",0.0774449491174611,0.26775139423906164,0.18605185994365553,0.1764502960961307,0.1722532053124822,0.12004829529120903,48287
"Northampton County, North Carolina, USA",0.11062119774515833,0.32583579840375043,0.16358765418317792,0.1592900597198194,0.1498018641513646,0.09086342579672936,37131
"Park County, Colorado, USA",0.051599171652093906,0.37799125632765784,0.21433502070869764,0.15508513575701793,0.13541187298665422,0.06557754256787855,08093
"Pitkin County, Colorado, USA",0.06559441359967941,0.28000686852498424,0.20262148703565927,0.22145269303417095,0.14315150821361106,0.08717302959189516,08097
"Drew County, Arkansas, USA",0.07486722631488782,0.2312831934212783,0.16595282964993444,0.16578150876591838,0.2515561646964761,0.11055907715150493,05043
"Chester County, Tennessee, USA",0.06974186827179067,0.2238685032989932,0.18619053131149427,0.1751938881815024,0.2335918509086701,0.1114133580275495,47023
"Richland County, Wisconsin, USA",0.09704373883478358,0.29055494727136477,0.17103670835014115,0.14902322365008944,0.18048752377110597,0.111853858122515,55103
"Humboldt County, Nevada, USA",0.04971541410152165,0.2219189220583117,0.20443721686607014,0.1789406435126028,0.20525031943315156,0.139737484028342,32013
"Sharp County, Arkansas, USA",0.10555007829264038,0.2967581047381543,0.16505248506640396,0.15722322101722402,0.1792611494519519,0.09615496143362551,05135
"Union County, Illinois, USA",0.09305289993626512,0.26420997740309354,0.18517874732023917,0.17689321513413284,0.18048554377426282,0.10017961643200654,17181
"Cook County, Georgia, USA",0.06661624389108681,0.2180009308820106,0.18355829648592065,0.1758785198976029,0.24639283220851735,0.1095531766348617,13075
"Bristol city-County, Virginia, USA",0.10049423393739704,0.2548246646269712,0.1793951518004235,0.18851494469286909,0.16962814779948213,0.10714285714285703,51520
"Ben Hill County, Georgia, USA",0.06828334396936823,0.24250159540523267,0.1854150954342403,0.17590067877240828,0.21975981899402458,0.10813946742472583,13017
"Manassas Park city-County, Virginia, USA",0.033332707339369584,0.1550383960753814,0.22159329541425382,0.2450549145271591,0.2207285583148427,0.12425212832899338,51685
"Park County, Montana, USA",0.08364573570759143,0.31519447047797555,0.19851218369259607,0.17765932521087185,0.1431583880037486,0.08182989690721655,30067
"Arkansas County, Arkansas, USA",0.07207780929774785,0.26654315984484367,0.17889191223296536,0.1765182655010712,0.1750709199328433,0.13089793319052856,05001
"Henry County, Alabama, USA",0.08662976988057106,0.280046606466647,0.19574715991843888,0.14844159627148248,0.18077483250801074,0.10836003495484989,01067
"Tama County, Iowa, USA",0.08648047309561456,0.2586802506001525,0.1707359915685929,0.1662275308858837,0.19532759529246377,0.1225481585572926,19171
"Mariposa County, California, USA",0.12040552446509971,0.33710327732963474,0.16749795260309705,0.1594817757723872,0.1222105295026348,0.09330094032714663,06043
"Mason County, Kentucky, USA",0.06723966555575032,0.2597205168683853,0.1985031865754547,0.1667543705782613,0.1777465941647663,0.1300356662573818,21161
"Chickasaw County, Mississippi, USA",0.0678947368421052,0.23742690058479532,0.18865497076023383,0.17222222222222242,0.19918128654970757,0.13461988304093558,28017
"Cooper County, Missouri, USA",0.07524285796401675,0.2395240558717021,0.1647410473070068,0.20112663102833822,0.20181640512732085,0.11754900270161524,29053
"Franklin County, Arkansas, USA",0.0846203158692231,0.24704236843638896,0.17978903199487142,0.17640888163645932,0.18654933271169652,0.12559006935136077,05047
"Dallas County, Missouri, USA",0.08462173964357345,0.26749675439631826,0.17042369880797853,0.16700106219756847,0.1659388646288205,0.1445178803257408,29059
"Morgan County, West Virginia, USA",0.08714419038730761,0.31270415305646276,0.1961619225384974,0.15865608959402716,0.1599393373775082,0.08539430704619688,54065
"Clayton County, Iowa, USA",0.10289407791300316,0.29790950911314285,0.16392010714493654,0.15297268968729974,0.15803878180865316,0.12426483433296456,19043
"Lewis County, West Virginia, USA",0.07962984793115632,0.2681244842626433,0.19598019568548866,0.1755864670517505,0.16126370387834474,0.11941530119061648,54041
"Holmes County, Mississippi, USA",0.06333004697558431,0.22159716986603276,0.165748419648553,0.1838427187844343,0.22281505538479365,0.14266658934060208,28051
"Ciales Municipio, Puerto Rico, USA",0.09287180991493109,0.2731592842475798,0.17794074508653565,0.18345555881490166,0.1822821941918451,0.09029040774420655,72039
"Falls County, Texas, USA",0.07900901956190694,0.2329272578189061,0.19005505446878299,0.20112451680918336,0.1673304439498655,0.12955370739135513,48145
"Garrard County, Kentucky, USA",0.06922082500881412,0.2684804324832532,0.2111881537195912,0.1703490421906216,0.16171112939240787,0.11905041720531206,21079
"Scurry County, Texas, USA",0.06800117750956733,0.2014718869590818,0.17851045039740962,0.19917574330291413,0.22926111274654087,0.12357962908448641,48415
"Gunnison County, Colorado, USA",0.05044211026051863,0.21345914189068907,0.18580499673609882,0.1984451961307933,0.26894546317725976,0.08290309180464055,08051
"McCreary County, Kentucky, USA",0.05714620980990377,0.2260032856137058,0.21362356254400378,0.19619807556911525,0.1808260971602908,0.12620276930298058,21147
"Rabun County, Georgia, USA",0.11523519215826894,0.32574263343494164,0.17237463391309527,0.14661406969099272,0.15456338533261593,0.0854700854700855,13241
"Hardin County, Iowa, USA",0.1031946814143672,0.2755192092722244,0.17491321997999668,0.16973583573571774,0.17644290168853374,0.10019415190916035,19083
"Edgar County, Illinois, USA",0.09565831274267582,0.2835627720908339,0.1854924108718671,0.16749029297564416,0.1747264384045181,0.09306977291446095,17045
"Warren County, Illinois, USA",0.08219340320956944,0.24604725528513058,0.16888730976490798,0.15503049683188264,0.23497364836856724,0.11286788653994219,17187
"Cross County, Arkansas, USA",0.07599645704162968,0.2457632122822558,0.19563035134337164,0.17626217891939785,0.17915559492175978,0.12719220549158536,05037
"Buckingham County, Virginia, USA",0.07396625475285176,0.26711026615969596,0.19712452471482894,0.2114424904942965,0.15791349809885938,0.09244296577946763,51029
"Marion County, Arkansas, USA",0.10889812170532014,0.35432335282156663,0.16633228658722374,0.13467257736553645,0.13648524777471532,0.09928841374563767,05089
"Union County, South Dakota, USA",0.06941061860691684,0.24409400876765744,0.1833901607403798,0.18686069167072583,0.18990501704822177,0.12633950316609832,46127
"Piscataquis County, Maine, USA",0.0971360381861572,0.34665871121718445,0.17941527446300654,0.1471360381861578,0.1369331742243437,0.09272076372315032,23021
"Giles County, Virginia, USA",0.08764222106436789,0.27032572199231,0.19939151648000278,0.17033252786475064,0.1474614256312367,0.12484658696733206,51071
"Robertson County, Texas, USA",0.07375734901122391,0.25731931824930226,0.1733475859611613,0.17619811152681294,0.18724389809371075,0.13213373715778873,48395
"Jackson County, Arkansas, USA",0.06932100959829342,0.2419125488801991,0.1949875577675079,0.20399336414267102,0.17839791444483968,0.1113876051664888,05067
"Rush County, Indiana, USA",0.0763198850712321,0.26008619657608006,0.19633664551658078,0.15677002274631857,0.1984317011852031,0.11205554890458526,18139
"Dixie County, Florida, USA",0.09250134095091055,0.2961470499371534,0.20271270433051483,0.1553999891590108,0.15509423170066491,0.09814468392174537,12029
"Bond County, Illinois, USA",0.07974291835277306,0.25731968578909825,0.18406331825755787,0.19114496548440812,0.19786955486788846,0.08985955724827405,17005
"Taylor County, West Virginia, USA",0.07932794709945482,0.270824150247734,0.21463768065780356,0.17162320848816062,0.153819440839076,0.1097675726677711,54091
"Piatt County, Illinois, USA",0.07951272203552578,0.26992318771003326,0.1853696591454637,0.169947191550648,0.16928708593374944,0.12596015362457982,17147
"Baker County, Oregon, USA",0.11076848660741266,0.3046133381703852,0.1709293185803253,0.15502751073220844,0.14541387024608518,0.1132474756635832,41001
"Iowa County, Iowa, USA",0.08616534104603522,0.2597011328030851,0.19149192576524462,0.16058086285852036,0.18588816582309006,0.1161725717040247,19095
"Washburn County, Wisconsin, USA",0.10186582935813071,0.3485900609866546,0.1677434937503776,0.13435179035082429,0.15433850612885705,0.09311031942515571,55129
"Lafayette County, Wisconsin, USA",0.08216300564157943,0.26131316768695256,0.17014764133957536,0.16762693554195143,0.1841915736406192,0.13455767614932193,55065
"Socorro County, New Mexico, USA",0.07425474254742528,0.25787413429689876,0.1675398976211985,0.1523035230352301,0.21668172237277944,0.1313459801264681,35053
"Phillips County, Arkansas, USA",0.07463215741889728,0.2566920758730724,0.15511434142882471,0.16214619157359791,0.20882822194646314,0.1425870117591444,05107
"La Paz County, Arizona, USA",0.20854853072128196,0.3113089937666971,0.13279905016325305,0.12989017512615011,0.12520035618877998,0.0922528940338378,04012
"Madison County, Iowa, USA",0.06744242719629592,0.24192762276105836,0.1983672474716699,0.1711343974655783,0.17942000731083202,0.14170829779456567,19121
"Idaho County, Idaho, USA",0.10755426215593555,0.3357584576209529,0.15466230144294896,0.14223353946889788,0.1529040863344248,0.10688735297684002,16049
"Lee County, South Carolina, USA",0.0709503885236103,0.2639569635385538,0.19055588762701728,0.18690974297668833,0.19521817095038851,0.09240884638374182,45061
"Burnett County, Wisconsin, USA",0.11133528980190778,0.3677549523110792,0.1585350941550499,0.13187820983125442,0.14000978234287062,0.09048667155783809,55013
"Crawford County, Iowa, USA",0.0756266988825126,0.22832980972515857,0.15608577469042567,0.18399275143461202,0.2171549380851714,0.1388100271821197,19047
"Madison County, Arkansas, USA",0.07201745877788554,0.2657613967022308,0.19137972841901063,0.1674951503394761,0.16494907856450053,0.13839718719689634,05087
"Richland County, North Dakota, USA",0.08070167033333263,0.2429493396026554,0.14419082167012404,0.17302265098518638,0.24077352170970254,0.11836199569899905,38077
"Fountain County, Indiana, USA",0.08427718913652406,0.25368408232858336,0.19863597612958261,0.1641700158324198,0.17933260260626005,0.1199001339666301,18045
"New Madrid County, Missouri, USA",0.07329811501981034,0.2624564773682319,0.18429583383359324,0.16976827950534285,0.18573658302317178,0.12444471124984981,29143
"Potter County, Pennsylvania, USA",0.10013351134846474,0.3037990047335841,0.17313994416798165,0.14904721446777516,0.16840635999514497,0.1054739652870494,42105
"Clay County, Iowa, USA",0.09445460085313843,0.2570383912248625,0.16246191346739797,0.171358927483242,0.19396709323583186,0.12071907373552725,19041
"Alamosa County, Colorado, USA",0.045246382121267616,0.20327288270134966,0.13805947365207305,0.21267631434328643,0.27324906881602207,0.12749587836600101,08003
"Jasper County, Mississippi, USA",0.08326222113860782,0.2592344264293551,0.17926368401804252,0.16372059002803835,0.1901133731561624,0.1244057052297938,28061
"Atchison County, Kansas, USA",0.07477719448174816,0.2266512025393724,0.1530338176046881,0.16628006348431215,0.2646807471615188,0.11457697472836036,20005
"Fayette County, Alabama, USA",0.08701497097464088,0.2708829819737245,0.18472349526428367,0.15997555759242282,0.1850901313779404,0.11231286281698767,01057
"Hill County, Montana, USA",0.05755660551021662,0.2172792538504028,0.15088666625759284,0.19426888384365212,0.20697060808737747,0.17303798245075822,30041
"Lawrence County, Kentucky, USA",0.06358759394839777,0.2682599831793987,0.2074178470011844,0.15733288580108604,0.18457920844005127,0.11882248162988182,21127
"Brooks County, Georgia, USA",0.07536606373815671,0.2705180263319799,0.18241663590500792,0.16888150609080854,0.18629260489725602,0.11652516303679092,13027
"Dade County, Georgia, USA",0.07490958131551526,0.259057193649237,0.1869674492735853,0.16189542083001301,0.20676760865567323,0.11040274627597618,13083
"Wayne County, Tennessee, USA",0.07871559633027539,0.2637308868501525,0.22262996941896032,0.1933333333333336,0.14880733944954105,0.09278287461773717,47181
"Lawrence County, Arkansas, USA",0.08280137490793024,0.24116130616253426,0.1737662656518537,0.17548490056469426,0.2071568868156146,0.11962926589737292,05075
"Bayfield County, Wisconsin, USA",0.09972845364552776,0.3721366125324923,0.16994505485391212,0.12629631452267034,0.13679245752491928,0.09510110692047825,55007
"Wayne County, Illinois, USA",0.09538461538461562,0.2631999999999996,0.19046153846153888,0.15261538461538454,0.18079999999999988,0.11753846153846145,17191
"Long County, Georgia, USA",0.03183315038419321,0.18191242834492008,0.17276497133796803,0.25295767776558115,0.21569703622392963,0.14483473594340787,13183
"Parke County, Indiana, USA",0.07471193920078434,0.26838685952439406,0.1947781318950723,0.17265261093405213,0.1697107134101493,0.1197597450355479,18121
"Union County, Florida, USA",0.05253701753299054,0.23914255622328195,0.19509324081531518,0.2425500278793138,0.16269128306796357,0.10798587448113497,12125
"Appomattox County, Virginia, USA",0.08373339983789514,0.26491676538437553,0.18080927738637081,0.17837770434565742,0.17420038655776546,0.11796246648793562,51011
"Crawford County, Wisconsin, USA",0.09500835034329232,0.29863301787592,0.1700377311808001,0.16150182470464497,0.17183150862868807,0.10298756726665453,55023
"Trinity County, California, USA",0.10311038057908704,0.3746997091920601,0.15362245543052214,0.1583638892401061,0.11916803641421155,0.09103552914401314,06105
"Radford city-County, Virginia, USA",0.03622338784325824,0.14427645788336935,0.12267818574514047,0.15797593335390303,0.4747300215982722,0.06411601357605683,51750
"Bates County, Missouri, USA",0.08279503105590072,0.25807453416149084,0.17782608695652147,0.1683850931677019,0.1861490683229814,0.12677018633540366,29013
"Rockcastle County, Kentucky, USA",0.07137997154697845,0.25762355415352256,0.19651141213583245,0.18581060184326095,0.17368714047133021,0.11498731984907522,21203
"Kanabec County, Minnesota, USA",0.08241689577605588,0.28724068982754336,0.18420394901274698,0.16120969757560594,0.17364408897775532,0.1112846788302925,27065
"Ashland County, Wisconsin, USA",0.07474065741782278,0.28083989501312323,0.16929133858267723,0.16279215098112756,0.20022497187851518,0.11211098612673392,55003
"Patillas Municipio, Puerto Rico, USA",0.100055449448586,0.28346990327151766,0.19746164746472786,0.16154272688066043,0.17392643706487587,0.0835438358696322,72109
"Casey County, Kentucky, USA",0.08428418331967466,0.25625669797642303,0.1929647607640423,0.1605623148206519,0.16825316774884955,0.13767887537035867,21045
"Otoe County, Nebraska, USA",0.08752199044986202,0.2519477255591864,0.18226941442573474,0.1614099019854237,0.2055164614224673,0.11133450615732585,31131
"Neosho County, Kansas, USA",0.08721587341454205,0.25134999372095934,0.16074343840261218,0.1634434258445308,0.20902926032902194,0.12821800828833368,20133
"Benton County, Tennessee, USA",0.09148185483870994,0.29800907258064463,0.19052419354838712,0.14043598790322565,0.18132560483870977,0.09822328629032277,47005
"Brunswick County, Virginia, USA",0.08563949139865398,0.2735602094240838,0.17663924208426837,0.20344053851907215,0.162241336325106,0.09847918224881573,51025
"Sevier County, Arkansas, USA",0.05418688565385099,0.20990419310688077,0.17705611546596978,0.1845215876570859,0.21848948612666427,0.1558417319895482,05133
"Arroyo Municipio, Puerto Rico, USA",0.0864735674006838,0.23874364766769485,0.2072680730409974,0.17487844378216644,0.20576650869258484,0.08686975941587262,72015
"Sequatchie County, Tennessee, USA",0.08291473262542139,0.2758313727983721,0.1987028676797863,0.17225154193425313,0.1641762573917467,0.10612322757042036,47153
"Richland County, Illinois, USA",0.09517510707986893,0.25069286974048866,0.18165784832451495,0.16521793902746332,0.18461829176114877,0.12263794406651533,17159
"Van Buren County, Arkansas, USA",0.11488234180808797,0.3084978865686707,0.17582486909343267,0.1414421803040818,0.15349189325594575,0.10586082896978113,05141
"Osage County, Kansas, USA",0.08139902599456068,0.2783505154639175,0.17083043450762117,0.16216558092467254,0.18322686737081814,0.12402757573840996,20139
