longname,Poverty %,Household Income < $50k %,Household Income $50k - $100k %,Household Income > $100k %,Individual Income < $50k %,Individual Income $50k - $100k %,Individual Income > $100k %
"Orlando-Kissimmee-Sanford MSA, FL, USA",0.12595686369626308,0.38036938438120366,0.32131243489256317,0.2983181807262332,0.7030792429324025,0.20560046837873783,0.09132028868885968
"Charlotte-Concord-Gastonia MSA, NC-SC, USA",0.10673733952915768,0.3542394710060146,0.30800078322410485,0.3377597457698806,0.6399923571040185,0.23383692410210585,0.1261707187938757
"San Antonio-New Braunfels MSA, TX, USA",0.1378304720331239,0.382975265064237,0.3122980580626314,0.3047266768731316,0.6686728280442296,0.23409394356040913,0.09723322839536136
"Portland-Vancouver-Hillsboro MSA, OR-WA, USA",0.09852778222656171,0.2918254715282814,0.2985757711358341,0.4095987573358845,0.5892876726751097,0.26125650890299484,0.14945581842189537
"Sacramento--Roseville--Arden-Arcade MSA, CA, USA",0.12178223478111096,0.3054220290746149,0.2910524060385022,0.4035255648868829,0.6005578176142105,0.24870981988904148,0.15073236249674807
"Pittsburgh MSA, PA, USA",0.10660193163621143,0.38701040269147036,0.2985552760952965,0.31443432121323306,0.6443611347283332,0.2481045353741722,0.10753432989749453
"Austin-Round Rock MSA, TX, USA",0.10178501148553033,0.27838060003455006,0.2967732809904037,0.4248461189750463,0.5608054961298339,0.27108895365553687,0.16810555021462925
"Las Vegas-Henderson-Paradise MSA, NV, USA",0.13603292616656976,0.3906324814009854,0.31634773772073466,0.29301978087828007,0.6864963221116352,0.2192773544247304,0.0942263234636345
"Cincinnati MSA, OH-KY-IN, USA",0.11633882000992889,0.3592859481726236,0.30174666089636587,0.3389673909310106,0.6365235738476817,0.24928549420426896,0.11419093194804936
"Kansas City MSA, MO-KS, USA",0.09824221847046423,0.3388714492638874,0.310763638226623,0.3503649125094896,0.6172284863895697,0.2649398478406688,0.11783166576976145
"Columbus MSA, OH, USA",0.12317398330581918,0.3453895028586319,0.3121330641820206,0.3424774329593475,0.6218091784070303,0.26109467650286744,0.1170961450901023
"Indianapolis-Carmel-Anderson MSA, IN, USA",0.11066401044896236,0.36417768559329355,0.31831178932553056,0.31751052508117583,0.6433427365850164,0.24593857982473794,0.11071868359024563
"Cleveland-Elyria MSA, OH, USA",0.13690777081742792,0.416311627957825,0.2989201145325358,0.2847682575096392,0.6597589169301973,0.24259184542023846,0.0976492376495643
"San Juan-Carolina-Caguas MSA, PR, USA",0.3859126087433709,0.7585301204751409,0.1739684837254748,0.06750139579938438,0.9061785061167574,0.0708770780181729,0.02294441586506967
"Nashville-Davidson--Murfreesboro--Franklin MSA, TN, USA",0.10966982768857791,0.3367047411576368,0.3206103347056326,0.3426849241367306,0.6450674270877582,0.2395725996054895,0.11535997330675224
"San Jose-Sunnyvale-Santa Clara MSA, CA, USA",0.06689724261606325,0.17640130237487708,0.19066197723815603,0.6329367203869669,0.47822412832805455,0.21481071947966682,0.3069651521922786
"Virginia Beach-Norfolk-Newport News MSA, VA-NC, USA",0.10929399796737863,0.3364136149880652,0.32256259109874025,0.34102379391319454,0.6289754255078472,0.25712929683359387,0.11389527765855888
"Providence-Warwick MSA, RI-MA, USA",0.11158546168460373,0.35065125663514474,0.2848044905813487,0.3645442527835066,0.6269558881696743,0.2619700550029424,0.11107405682738332
"Jacksonville MSA, FL, USA",0.12315512543213568,0.37246003265346717,0.31958296384084334,0.3079570035056895,0.6596143529005036,0.2340805704904466,0.10630507660904978
"Milwaukee-Waukesha-West Allis MSA, WI, USA",0.1258763649344133,0.37483622956428314,0.3030469163560191,0.32211685407969776,0.6221950429467574,0.268299751574648,0.10950520547859457
"Oklahoma City MSA, OK, USA",0.13610000318518367,0.39497769186371423,0.3206380035363206,0.28438430459996517,0.6651997896682169,0.23914621632521788,0.09565399400656521
"Raleigh MSA, NC, USA",0.0928249164203826,0.2958339548198539,0.28639721769547566,0.4177688274846705,0.5801729830561482,0.25333639591065893,0.166490621033193
"Memphis MSA, TN-MS-AR, USA",0.168915164378695,0.44290000334891566,0.2919446759136137,0.2651553207374706,0.6962930659484066,0.2137633080975627,0.08994362595403077
"Richmond MSA, VA, USA",0.10153369199710197,0.3299898999174836,0.30320967556737644,0.36680042451514,0.6135864983271676,0.259470023700782,0.12694347797205047
"Louisville/Jefferson County MSA, KY-IN, USA",0.12073177280116795,0.3922209637066766,0.31472482418708764,0.2930542121062358,0.6712506104198538,0.23611719642918763,0.09263219315095853
