longname,Poverty %,Household Income < $50k %,Household Income $50k - $100k %,Household Income > $100k %,Individual Income < $50k %,Individual Income $50k - $100k %,Individual Income > $100k %
"Modesto CA HRR, USA",0.14989806041783266,0.37996492020663053,0.3188215188314751,0.3012135609618944,0.700572781465874,0.2110840229488637,0.0883431955852623
"Savannah GA HRR, USA",0.14845168777488177,0.41936389540080427,0.31474322419955447,0.2658928803996413,0.7022464213703188,0.21269005106407946,0.08506352756560163
"Manchester NH HRR, USA",0.06719327062553876,0.26955999693602223,0.2894737742404344,0.4409662288235434,0.5792238833183907,0.2750050241580208,0.14577109252358839
"Evanston IL HRR, USA",0.07126328166480418,0.25271488244892704,0.2525540682685854,0.4947310492824876,0.5207363956385662,0.24877431287964627,0.2304892914817875
"Colorado Springs CO HRR, USA",0.10706351857508661,0.35121344730795134,0.31790659722296644,0.33087995546908217,0.6478984976691874,0.23978652924782692,0.11231497308298571
"Tacoma WA HRR, USA",0.08795269352679873,0.27692025810980575,0.3229024993434394,0.40017724254675496,0.5887288449073135,0.28215706825668985,0.12911408683599662
"Fort Wayne IN HRR, USA",0.10962192798176533,0.400843978910795,0.3555543180935994,0.24360170299560566,0.7086773804252988,0.2274922897250944,0.06383032984960683
"Springfield MO HRR, USA",0.15657362977930972,0.5042297251186045,0.3138681071618516,0.1819021677195438,0.7729031380695964,0.17348728857222412,0.05360957335817963
"Ventura CA HRR, USA",0.08737952341109503,0.25153705271113397,0.26937239843668737,0.47909054885217855,0.5981175634690904,0.2330486953389943,0.1688337411919152
"Pensacola FL HRR, USA",0.12757328868734394,0.39618567598748916,0.31992957093670554,0.28388475307580524,0.691199671275047,0.21698014776120983,0.09182018096374306
"Worcester MA HRR, USA",0.09827618520774839,0.31921596857507756,0.2705411282551027,0.41024290316981965,0.5976154741724689,0.26362659730131616,0.13875792852621496
"Mobile AL HRR, USA",0.15466548587756776,0.4655511760216072,0.2995156427751243,0.23493318120326837,0.7161591870159304,0.2079513848474493,0.07588942813662033
"Tallahassee FL HRR, USA",0.20532495397064188,0.49601922675476345,0.28846907643321645,0.2155116968120201,0.7418134564158987,0.19329444429155032,0.06489209929255108
"San Mateo Co. CA HRR, USA",0.061431600492759024,0.17735969925817524,0.18800634103763825,0.6346339597041865,0.46240715160924467,0.22834099921033646,0.30925184918041887
"Wilmington DE HRR, USA",0.1141422062122583,0.3321671846043196,0.30838635970817857,0.35944645568750194,0.6140353056706436,0.26677344860143826,0.11919124572791799
"Greenville NC HRR, USA",0.17392893511768612,0.49665656605447644,0.3086759931292556,0.19466744081626783,0.7549331489489343,0.19288802778220412,0.05217882326886161
"Blue Island IL HRR, USA",0.12392387357146202,0.36544871854013405,0.3091792045154716,0.32537207694439446,0.6399641716958757,0.26229872583815517,0.09773710246596913
"Reno NV HRR, USA",0.10728471992939449,0.3439315538207267,0.32484801089282667,0.3312204352864467,0.6439225927025445,0.2461275882523571,0.10994981904509833
"Sioux Falls SD HRR, USA",0.10687362066554926,0.38428204086242906,0.3413453037872906,0.2743726553502803,0.6856768220522901,0.24110043622044236,0.07322274172726767
"Elgin IL HRR, USA",0.06590910559270878,0.23042602628748182,0.29333675470409143,0.4762372190084268,0.564400313133918,0.27347619595080525,0.1621234909152766
"Springfield IL HRR, USA",0.1349280903164212,0.42556920323389913,0.3188678456699248,0.25556295109617605,0.686666091631354,0.23856543178659845,0.07476847658204756
"Eugene OR HRR, USA",0.1546315015087416,0.4267358113781594,0.3177302009644592,0.2555339876573814,0.7138494375459387,0.2102984368411409,0.07585212561292042
"Charleston WV HRR, USA",0.1829925871261431,0.5205375429802234,0.28833906714682017,0.19112338987295632,0.7577641642095125,0.18363331739998145,0.05860251839050596
"Mcallen TX HRR, USA",0.2793348629123873,0.5435583474129196,0.26883826486619594,0.1876033877208844,0.7859137459867085,0.16722487269712777,0.04686138131616384
"Provo UT HRR, USA",0.09328648522987157,0.27543917834428794,0.3370493424124094,0.38751147924330265,0.6809281985995248,0.20847322908023935,0.11059857232023584
"Everett WA HRR, USA",0.08380695116869837,0.2684639229019348,0.3190214065632993,0.4125146705347659,0.590047199028204,0.27055357299258737,0.1393992279792085
"Springfield MA HRR, USA",0.13907453429157443,0.3976848222439196,0.28488458471741696,0.31743059303866333,0.6631706455853115,0.24447341136067827,0.09235594305401026
"Lubbock TX HRR, USA",0.16918809751899422,0.44904667838692636,0.30389643026409974,0.2470568913489739,0.7114290515980058,0.20890012007329578,0.0796708283286984
"Chattanooga TN HRR, USA",0.13381670610289406,0.44519659680789525,0.31096366237544987,0.24383974081665477,0.7192813199993142,0.2049058722336449,0.07581280776704095
"Macon GA HRR, USA",0.19590568987310758,0.49065447919659144,0.28113748644639314,0.22820803435701534,0.7332215303773885,0.20321636410885902,0.06356210551375252
"Joliet IL HRR, USA",0.08036322644943751,0.2779009251101709,0.300898929934935,0.4212001449548941,0.5980910023686732,0.2739599549994394,0.1279490426318874
"Anchorage AK HRR, USA",0.10408406412963067,0.2903920510345067,0.3137034059092718,0.3959045430562216,0.6076702712182481,0.2600485853667125,0.13228114341503933
"Columbia MO HRR, USA",0.1457308602307284,0.4432894009473791,0.32511998145104065,0.2315906176015802,0.738785449517872,0.20019364295301365,0.061020907529114404
"Lancaster PA HRR, USA",0.08383855068025631,0.297066344492189,0.3362850632125984,0.3666485922952126,0.6344889895856201,0.2583553917183054,0.10715561869607469
"Roanoke VA HRR, USA",0.15491705590716684,0.4517634206661652,0.31299054532299025,0.2352460340108446,0.7212605662983859,0.20754909990428852,0.07119033379732559
"Bridgeport CT HRR, USA",0.101089494656339,0.2722732969841807,0.2263635421622244,0.5013631608535949,0.54415581934652,0.22086264529569338,0.23498153535778676
"Lansing MI HRR, USA",0.1474670817855994,0.41888152263574024,0.3236976203258646,0.25742085703839523,0.7017311286964144,0.22657089197207966,0.07169797933150589
"Augusta GA HRR, USA",0.1600058551712122,0.4559524078612603,0.3052016771268895,0.23884591501185023,0.7216063905394039,0.20130798843717504,0.07708562102342104
"South Bend IN HRR, USA",0.12651340874644632,0.4158422365450984,0.33012273494310107,0.25403502851180054,0.7139480798197947,0.2173017572305603,0.068750162949645
"New Orleans LA HRR, USA",0.21202022334998,0.49139210667170685,0.27173083482022425,0.23687705850806878,0.7052212468840601,0.20646975456279915,0.08830899855314073
"Asheville NC HRR, USA",0.1251554654178611,0.4575582154020793,0.31045502408897907,0.2319867605089416,0.7384507258774291,0.19193478653429877,0.06961448758827207
"Rockford IL HRR, USA",0.13647029069915015,0.4072288559295964,0.31837033439264495,0.27440080967775854,0.6855402628154312,0.2363370890555909,0.07812264812897791
"Royal Oak MI HRR, USA",0.07275561849595215,0.27828681464914806,0.284180340830429,0.43753284452042285,0.5458454916081522,0.2678193892218446,0.18633511917000323
"Huntsville AL HRR, USA",0.12070773124380564,0.3960852268982762,0.28961505649789754,0.3142997166038262,0.6516009800323701,0.2219226197433904,0.1264764002242396
"Akron OH HRR, USA",0.12533567714257057,0.4088363214824466,0.3164193249238893,0.274744353593664,0.6832747753385855,0.2309774824690451,0.08574774219236929
"Erie PA HRR, USA",0.14567195203239539,0.4618451777736466,0.32521503223813364,0.21293978998821986,0.7418415105491485,0.20572130654886878,0.052437182901982696
"Stockton CA HRR, USA",0.13960701645827153,0.33700954518146214,0.30959649677287177,0.35339395804566603,0.6694642580213033,0.2257768133165226,0.10475892866217403
"Kalamazoo MI HRR, USA",0.1376560603692914,0.4221336657079108,0.3245903447735122,0.253275989518577,0.7116009076688086,0.21713009829276153,0.07126899403842993
"Evansville IN HRR, USA",0.12897822073645562,0.4358101417934262,0.3210519886557522,0.2431378695508216,0.7107295064822527,0.22062059454094227,0.0686498989768049
"Shreveport LA HRR, USA",0.22310198985413748,0.546029428544521,0.25519417796645427,0.1987763934890247,0.7591873545696922,0.17496505455480457,0.06584759087550315
"Greensboro NC HRR, USA",0.15606672934988858,0.46157107076952447,0.30477854806761445,0.23365038116286116,0.7217789714829395,0.20266949311541999,0.07555153540164067
"Burlington VT HRR, USA",0.11508612574645442,0.3694987716420522,0.3179304561267439,0.3125707722312038,0.658832958688366,0.2564135533311066,0.08475348798052736
"Billings MT HRR, USA",0.11014200481396452,0.37303140096798637,0.32746379473611814,0.2995048042958956,0.6626015834794354,0.24011563440002562,0.09728278212053887
"Canton OH HRR, USA",0.1256248112941354,0.4245080102408065,0.3344939592147374,0.24099803054445615,0.7165286538984105,0.22007474219880938,0.06339660390278011
"Springdale AR HRR, USA",0.12340914121554951,0.39720620012361446,0.3183019589495813,0.28449184092680424,0.690312791392219,0.21101187534255603,0.09867533326522496
"Charlottesville VA HRR, USA",0.11500313584029898,0.3620259833037925,0.3180855447426436,0.31988847195356396,0.6696826352444183,0.23349403172546404,0.09682333303011766
"Lafayette LA HRR, USA",0.20124524325330997,0.4890838280198801,0.2765181291031829,0.23439804287693705,0.7195270147380319,0.2014995745069421,0.0789734107550259
"Harlingen TX HRR, USA",0.2756662449531587,0.5565643336027509,0.2798314842595134,0.16360418213773567,0.8101516158189453,0.15148379357441458,0.03836459060663997
"Youngstown OH HRR, USA",0.16054268773265498,0.4940858758427824,0.30489266139004345,0.20102146276717414,0.7461286871005726,0.2025732835473936,0.05129802935203391
"Reading PA HRR, USA",0.11615502957269545,0.3638724858724236,0.31997474122569713,0.31615277290187926,0.6683354585749243,0.2459917349072661,0.0856728065178097
"Lincoln NE HRR, USA",0.11164391871710727,0.3888947738966751,0.3319178806344563,0.2791873454688686,0.68161236233594,0.24381336885379548,0.07457426881026447
"Gainesville FL HRR, USA",0.18731375683847157,0.5060239878735975,0.2890483576304115,0.20492765449599104,0.7615850752113303,0.1748601194379875,0.06355480535068207
"Saginaw MI HRR, USA",0.15169210518312848,0.4820202679719723,0.3122351800417849,0.2057445519862428,0.7404029075814985,0.19872386065802827,0.06087323176047313
"Temple TX HRR, USA",0.12546411688721396,0.3968170734356829,0.3336559829094431,0.2695269436548739,0.6837539896730221,0.23888003029285024,0.07736598003412747
"Peoria IL HRR, USA",0.1307396985026757,0.41696590074719686,0.3175856232167364,0.26544847603606664,0.6776567265344033,0.2364122315968611,0.0859310418687355
"Tyler TX HRR, USA",0.14053526846136963,0.44091985122185867,0.31664521058563344,0.24243493819250797,0.7286032335839976,0.1952657061554278,0.07613106026057474
"Ocala FL HRR, USA",0.1374821263021241,0.47938755571495695,0.32814109816444537,0.19247134612059766,0.7548383986788754,0.18840618276401797,0.05675541855710667
"Newport News VA HRR, USA",0.11538575762755775,0.35432555685856504,0.3184304960192825,0.32724394712215255,0.6360978934982464,0.2498781723960889,0.11402393410566461
"Fargo Moorhead -Mn ND HRR, USA",0.11848215594380235,0.39219011037180307,0.3209882978557105,0.2868215917724864,0.6686428735580061,0.2546035151326948,0.07675361130929903
"Corpus Christi TX HRR, USA",0.18516804786433852,0.4532153273553131,0.28951189344544676,0.25727277919924013,0.717350949865034,0.20387965110231113,0.07876939903265504
"Danville PA HRR, USA",0.13663608973238037,0.43146387961724453,0.3144928320496231,0.25404328833313233,0.7230180897532552,0.21141684031041683,0.06556506993632795
"Ogden UT HRR, USA",0.07150501701657706,0.26816077348412726,0.356358704995103,0.3754805215207697,0.6451591455378498,0.25533421382994215,0.09950664063220822
"Flint MI HRR, USA",0.15020356658784254,0.43072160623121536,0.3182220475746322,0.25105634619415246,0.7064113161250443,0.2191086232976696,0.07448006057728628
"Gary IN HRR, USA",0.1340253201669802,0.393278885259081,0.3120488390070537,0.2946722757338653,0.6685675265037521,0.23794821450018,0.0934842589960679
"Dearborn MI HRR, USA",0.16832134539623006,0.4164472137096861,0.32344112341665776,0.2601116628736561,0.6841186034859417,0.239613849311587,0.07626754720247131
"Green Bay WI HRR, USA",0.09501242772425689,0.37918012306155696,0.34744805555486613,0.2733718213835769,0.6712665164836602,0.25996177913284985,0.0687717043834899
"Clearwater FL HRR, USA",0.11285488581643169,0.4236596963184742,0.29923409254761996,0.2771062111339059,0.6788008407070449,0.22540172824269636,0.09579743105025867
"Ridgewood NJ HRR, USA",0.12370628260532726,0.23277214801088156,0.21879072018205473,0.5484371318070638,0.5136966304296621,0.24035817870895673,0.24594519086138114
"Pontiac MI HRR, USA",0.09157150680423447,0.3178690123585091,0.2860783198072239,0.3960526678342669,0.5993021129974614,0.24467899715455882,0.15601888984797976
"Santa Rosa CA HRR, USA",0.08680067906445108,0.26423030858282914,0.2777783375330929,0.45799135388407797,0.5713445459478181,0.25662722338898286,0.17202823066319897
"Wilmington NC HRR, USA",0.14077178429607606,0.4210419726555185,0.3060556805083555,0.272902346836126,0.6876109510546617,0.21692824696569132,0.0954608019796469
"Davenport IA HRR, USA",0.12295688944048287,0.3984329922666474,0.3213950464928725,0.28017196124048016,0.6670208785773133,0.2483537194415145,0.0846254019811723
"Hinsdale IL HRR, USA",0.051795893522359325,0.19924698963950743,0.23788292182110118,0.5628700885393912,0.48227625953789705,0.2623776335875275,0.2553461068745753
