longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,Never Married %,Married (not divorced) %,Divorced %
"Owatonna [Urban Area], MN, USA",0.10662592014758672,0.0542511306489504,0.18080427932162,0.7649445900294296,0.2771121140724263,0.6214164535431772,0.10147143238439646
"Brawley [Urban Area], CA, USA",0.14034380612409564,0.08850215052226176,0.4454475307671723,0.46605031871056596,0.3728677874504415,0.535169747333726,0.09196246521583232
"Canton [Urban Area], MS, USA",0.12263817165084764,0.14824044759486507,0.12961803604601477,0.7221415163591202,0.3689596859197049,0.5053921977050744,0.1256481163752208
"Winchester [Urban Area], KY, USA",0.13797607540681125,0.07278271463836666,0.3058655176796189,0.6213517676820145,0.2826523829645461,0.5488827643090058,0.16846485272644807
"Sedalia [Urban Area], MO, USA",0.14201026243936626,0.20784930407766766,0.18865625032921376,0.6034944455931186,0.29055792066452535,0.5778488794693972,0.13159319986607745
"Shelby [Urban Area], NC, USA",0.2176983558689844,0.14235997959546084,0.23262736248610671,0.6250126579184324,0.3183265738034078,0.524161472675589,0.15751195352100314
"Mason City [Urban Area], IA, USA",0.12834385318551575,0.06857218237435984,0.22572466810772115,0.705703149517919,0.29355734876213907,0.585619378159124,0.12082327307873687
"Moscow [Urban Area], ID, USA",0.053851423458898484,0.06910425382423176,0.0744412981017697,0.8564544480739986,0.5117918839358908,0.41993186092700885,0.0682762551371004
"Natchez [Urban Area], MS-LA, USA",0.22099989509636014,0.18254087541635292,0.30073043356203505,0.516728691021612,0.42165053998801666,0.4407126992175718,0.13763676079441164
"Vicksburg [Urban Area], MS-LA, USA",0.16771930064248175,0.1868317070112374,0.22509256978524445,0.5880757232035182,0.419158664808218,0.4687111707194039,0.11213016447237825
"Rock Springs [Urban Area], WY, USA",0.07246837825246479,0.17257131018289343,0.11252287900275329,0.7149058108143534,0.30084528093065593,0.561696613247215,0.13745810582212908
"Brigham City [Urban Area], UT, USA",0.07711201763585337,0.0983388358776561,0.10939250888193913,0.7922686552404048,0.24903097695305754,0.6515282564004323,0.09944076664651008
"Ridgefield [Urban Area], CT, USA",0.039968822169012576,0.040677586887223685,0.07617921169793021,0.883143201414846,0.20729888374624064,0.7102360834301796,0.08246503282357971
"Dickinson [Urban Area], ND, USA",0.127522307823005,0.11720135640094335,0.10711672410869198,0.7756819194903647,0.3169308316136265,0.579679673527093,0.10338949485928049
"Marysville [Urban Area], OH, USA",0.04813668523735019,0.051073210868905455,0.09052923688034052,0.858397552250754,0.3268631747010595,0.5386417111190032,0.1344951141799373
"Waterville [Urban Area], ME, USA",0.14697832107850708,0.11020869778904442,0.27067538083170856,0.619115921379247,0.36625530018650854,0.4771322949637455,0.15661240484974598
"Austin [Urban Area], MN, USA",0.11937135563903045,0.07164780009808316,0.26386012727433544,0.6644920726275814,0.2986602626551698,0.601607623165788,0.09973211417904217
"North Adams [Urban Area], MA, USA",0.11949099290354542,0.02765835216063165,0.2414412470179399,0.7309004008214285,0.41714270056844166,0.4453827073911133,0.1374745920404449
"Claremore [Urban Area], OK, USA",0.1367659930660405,0.19629919728705514,0.12121728635085635,0.6824835163620885,0.2684524058525614,0.5680529853448468,0.16349460880259176
"Pueblo West [Urban Area], CO, USA",0.08442908553752601,0.07237446859107424,0.22265971258153322,0.7049658188273926,0.27664803206436633,0.6228350256929284,0.1005169422427053
"Oakdale [Urban Area], CA, USA",0.08529392445529295,0.08917031689459382,0.22761049850277643,0.6832191846026298,0.2669355312970069,0.611841616240702,0.12122285246229114
"Lake City [Urban Area], FL, USA",0.14522927410469472,0.19765994731306655,0.2237793955758652,0.5785606571110682,0.3265944787951645,0.5076978162219946,0.16570770498284096
"Woodstock [Urban Area], IL, USA",0.051111730630952326,0.07825489912900636,0.14856885906359876,0.7731762418073949,0.327427629732532,0.5423164219259989,0.13025594834146909
"Thomasville [Urban Area], GA, USA",0.1273857848065634,0.1586891622023338,0.1834259553081276,0.6578848824895386,0.35021454548934816,0.5119546186137944,0.1378308358968575
"Laurel [Urban Area], MS, USA",0.3707981414037594,0.17687572798047158,0.2430595245033364,0.580064747516192,0.3965781022139946,0.4699546801272764,0.13346721765872904
"Muscatine [Urban Area], IA, USA",0.11341086225136919,0.0640567733912467,0.21397486556605233,0.721968361042701,0.3303886743992238,0.5351678753745195,0.13444345022625667
"Scottsbluff [Urban Area], NE, USA",0.1331322937543953,0.1453627852862808,0.13689774948893274,0.7177394652247865,0.28443653952958636,0.5839722516817224,0.1315912087886911
"Allendale [Urban Area], MI, USA",0.028761241772313026,0.02977889670403595,0.08206036961473578,0.8881607336812283,0.6790357195999634,0.2648035726572169,0.05616070774281973
"Paragould [Urban Area], AR, USA",0.11438443979836924,0.13066305260631675,0.3239447421415565,0.5453922052521268,0.24778961637871216,0.5577754583644244,0.19443492525686348
"Heber [Urban Area], UT, USA",0.0402442641127995,0.0782139376797766,0.05836698078802829,0.863419081532195,0.2680033386403021,0.6511447462715916,0.08085191508810628
"Ottumwa [Urban Area], IA, USA",0.16506117311925167,0.08991090234772682,0.27098553018109506,0.6391035674711782,0.33846861859979394,0.523122515355355,0.13840886604485106
"Ponca City [Urban Area], OK, USA",0.16959522790509715,0.1809980468909175,0.16376710752304097,0.6552348455860415,0.29766977596071365,0.5241261330830987,0.17820409095618747
"Waycross [Urban Area], GA, USA",0.22829415361704347,0.25049573514076817,0.23078655026148864,0.5187177145977432,0.41025735594076573,0.4638233200619884,0.12591932399724576
"Kingsville [Urban Area], TX, USA",0.15947705425807243,0.24390124174778322,0.1431910756135143,0.6129076826387024,0.47366080724081017,0.45385086840541033,0.07248832435377946
"Coolbaugh-Pocono Pines [Urban Area], PA, USA",0.07397027988112045,0.07974964824570169,0.24164655617082317,0.6786037955834752,0.3633619515781934,0.5352511417938057,0.10138690662800093
"Cortland [Urban Area], NY, USA",0.11213721171668722,0.040383043688279115,0.23587339358308776,0.723743562728633,0.49427892546960117,0.4056107796374477,0.10011029489295106
"Sequim [Urban Area], WA, USA",0.08410223947906068,0.08626456441471313,0.3096009245003648,0.604134511084922,0.19922063431842077,0.6629091709889329,0.13787019469264641
"Columbus [Urban Area], NE, USA",0.12725990841210258,0.1539933517563348,0.11452530787950009,0.7314813403641652,0.2838026772153373,0.6357856561440187,0.08041166664064404
"Hastings [Urban Area], NE, USA",0.11731213427432471,0.09384311810017985,0.157517233543854,0.7486396483559662,0.3194426315387189,0.5662145798842027,0.11434278857707846
"San Luis [Urban Area], AZ, USA",0.20099644969091104,0.2609089415737478,0.36717385917776385,0.37191719924848826,0.34894591792603197,0.5930146337578357,0.05803944831613233
"Juneau [Urban Area], AK, USA",0.06959687545534311,0.10325176272330593,0.16415367655897348,0.7325945607177207,0.32130568031175893,0.5488576253337464,0.12983669435449474
